Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),COX(50)
2.2201013635167163e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259519722494613,0.11411947098659164,0.022611180642509932,0.0,1.9207873695852537e-11,7.0373727769544058e-09,1.9166508669421826e-07,9.3559852360826893e-14,4.1585543964089649e-26,6.8058166813756642e-08,9.7064632453331583e-29,2.1665427873626902e-09,1.9549171399294287e-21,7.8335005886539121e-15,3.3715079014945455e-19,1.902871472485593e-21,6.9110198961958548e-13,1.0060478341831518e-21,0.0045500461179935224,0.00042058219249200527,7.0871071979277797e-09,2.226567237873563e-10,1.5481575620697507e-06,5.3082861541794977e-13,5.4385944815944635e-09,1.7667475582302348e-07,7.8635605554610963e-13,3.0841762494512007e-15,8.2414823878237497e-11,1.5701816951882742e-13
2.2398677951450984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33257469872676665,0.11410267011583884,0.022609337702029816,0.0,1.9997158470381102e-11,7.2963777760659038e-09,1.9636271547420991e-07,9.558794426347947e-14,4.3610409071341516e-26,6.9022871773061604e-08,1.0186609176619101e-28,2.1867379898811215e-09,2.0071289688368666e-21,8.1338025904718296e-15,3.5001563097993683e-19,1.969631681201036e-21,7.1278298177156739e-13,1.041130691765301e-21,0.0045668405407208743,0.00042426336985736975,7.1353086962755902e-09,2.2779646041460012e-10,1.5702616220636809e-06,5.3547229074703332e-13,5.5365498760004595e-09,1.7731426664909663e-07,7.9750473084305389e-13,3.1741583620402319e-15,8.5614323210452232e-11,1.6085743550027142e-13
2.2596342267734805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33255443145781793,0.1140860997373068,0.022607495137616253,0.0,2.0813037111643794e-11,7.5627368648250065e-09,2.0111810738482558e-07,9.7645783661799573e-14,4.5711915397223548e-26,6.9993641974812889e-08,1.0686488983295694e-28,2.206974616739126e-09,2.0603262193586705e-21,8.4430898353715848e-15,3.6322393367062552e-19,2.0380083477722013e-21,7.3495538708993914e-13,1.0771469400116193e-21,0.0045834044286610478,0.0004279437372243815,7.1835049681163086e-09,2.3301118408549699e-10,1.5925023280196842e-06,5.4014277244148285e-13,5.6348743206695678e-09,1.7793215156518125e-07,8.0864571375926257e-13,3.2662869216952659e-15,8.8909864207581665e-11,1.6474367919564565e-13
2.2794006584018627e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33253439225812242,0.11406975669656022,0.022605652946643708,0.0,2.1656215253260575e-11,7.8365981952500479e-09,2.0593096434698511e-07,9.9733625360452174e-14,4.7892093120703205e-26,7.0970472655641258e-08,1.1206755167916839e-28,2.2272532217504201e-09,2.114520440675617e-21,8.7615573198272418e-15,3.7678048745469382e-19,2.1080209580676913e-21,7.5762613292595563e-13,1.114114133098706e-21,0.0045997409362586702,0.00043162330014100668,7.2316961744762509e-09,2.3830135041928256e-10,1.6148793684961935e-06,5.4484025967771022e-13,5.7335528699467284e-09,1.7852871886078382e-07,8.1977786411950053e-13,3.3606053336363802e-15,9.2303500656975004e-11,1.6867665431521814e-13
2.2991670900302448e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251457801095902,0.11405363788235706,0.022603811126522738,0.0,2.2527412197052753e-11,8.1181116679880387e-09,2.1080098183905966e-07,1.0185172527255764e-13,5.0153000678802705e-26,7.1953359077095683e-08,1.1748076817751532e-28,2.2475743550782877e-09,2.1697232510619845e-21,9.089402689717789e-15,3.9069006733946237e-19,2.1796888937133212e-21,7.8080218373707665e-13,1.1520500303526619e-21,0.0046158531747649721,0.00043530206408948875,7.2798824726401661e-09,2.4366741286294183e-10,1.6373924287099498e-06,5.4956494861817577e-13,5.8325709516178633e-09,1.7910428303986095e-07,8.3090010422917483e-13,3.457157745587426e-15,9.5797312452996564e-11,1.7265610941100032e-13
2.318933521658627e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33249498564227004,0.11403774022605621,0.022601969674699473,0.0,2.3427361071396536e-11,8.4074289356444979e-09,2.1572784935555758e-07,1.0400034042575572e-13,5.2496724701187632e-26,7.294229652511664e-08,1.2311139908033311e-28,2.2679385632394326e-09,2.2259463382873887e-21,9.4268262538019239e-15,4.049574338500676e-19,2.2530314300957206e-21,8.0449054082369222e-13,1.1909725974763012e-21,0.0046317442128300506,0.00043898003448689712,7.3280640162197868e-09,2.4910982266749696e-10,1.6600411905063778e-06,5.5431703256490457e-13,5.9319143751284911e-09,1.7965916435045344e-07,8.4201141829933709e-13,3.5559890561063157e-15,9.9393405669469129e-11,1.7668178825036296e-13
2.338699953287009e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247561212007692,0.11402206070103345,0.022600128588655094,0.0,2.4356808989687707e-11,8.7047034059247645e-09,2.2071125085955062e-07,1.0617972896822718e-13,5.4925379943934067e-26,7.3937280309518828e-08,1.2896647608861971e-28,2.2883463891075409e-09,2.2832014600233272e-21,9.7740309970639408e-15,4.1958733282694501e-19,2.3280677345194736e-21,8.2869824206379322e-13,1.2309000077835216e-21,0.0046474170770869887,0.00044265721668566919,7.3762409552211897e-09,2.5462902886397889e-10,1.6828253323313906e-06,5.5909670216304017e-13,6.0315693390210765e-09,1.8019368832142638e-07,8.5311085184131028e-13,3.6571449229054465e-15,1.0309391262944143e-10,1.8075343018456976e-13
2.3584663849153912e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33245645445390432,0.11400659632210534,0.022598287865905394,0.0,2.5316517208894607e-11,9.0100902445858241e-09,2.2575086522841139e-07,1.0839015017467361e-13,5.7441109222783823e-26,7.4938305763484132e-08,1.3505320595786003e-28,2.3087983719165846e-09,2.3415004442543573e-21,1.0131222593929682e-14,4.3458449527626444e-19,2.4048168645154826e-21,8.5343236164559117e-13,1.2718506434409155e-21,0.0046628747527279416,0.00044633361597414337,7.4244134361110298e-09,2.6022547824028705e-10,1.7057445292052821e-06,5.6390414552474561e-13,6.1315224369462767e-09,1.8070818530738896e-07,8.6419751087299306e-13,3.7606717711821539e-15,1.0690099197225452e-10,1.8487077051153002e-13
2.3782328165437733e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33243750969421232,0.11399134414496097,0.022596447504000264,0.0,2.6307261288176319e-11,9.3237463781971601e-09,2.3084636669244224e-07,1.106318644522565e-13,6.0046083346191752e-26,7.5945368243063444e-08,1.4137897364094936e-28,2.3292950472638547e-09,2.400855189693831e-21,1.0498609421351537e-14,4.4995363727239136e-19,2.4832977662981182e-21,8.7870000979809358e-13,1.3138430967167024e-21,0.0046781201840723078,0.00045000923757708736,7.4725816018816481e-09,2.6589961531756831e-10,1.728798452697452e-06,5.6873954837365386e-13,6.2317606634829702e-09,1.8120299004097845e-07,8.7527056113621443e-13,3.8666168019398913e-15,1.108168287178813e-10,1.8903354083272311e-13
2.3979992481721555e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241877493183508,0.11397630126560178,0.022594607500523209,0.0,2.7329831247535766e-11,9.6458304967089971e-09,2.3599742526598433e-07,1.1290513334649637e-13,6.2742501048461796e-26,7.6958463126688314e-08,1.4795134546851014e-28,2.3498369471127597e-09,2.4612776662041143e-21,1.0876402571759939e-14,4.6569945991138004e-19,2.5635292733685873e-21,9.0450833251962712e-13,1.3568961712370652e-21,0.0046931562751270891,0.00045368408665621805,7.5207455921150761e-09,2.7165188232575823e-10,1.7519867709024433e-06,5.736030942912261e-13,6.3322714192996926e-09,1.8167844119338448e-07,8.8632922732621907e-13,3.9750280002792005e-15,1.148436343285144e-10,1.9324146940411065e-13
2.4177656798005376e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33240024729742851,0.11396146481978875,0.022592767853090914,0.0,2.8385031726485748e-11,9.9765030558269433e-09,2.412037071706563e-07,1.1521021954713273e-13,6.5532588923263496e-26,7.7977585814691299e-08,1.5477807236690112e-28,2.3704245997953687e-09,2.522779915221227e-21,1.1264815865880535e-14,4.8182664931445264e-19,2.6455301052618335e-21,9.3086451130432023e-13,1.4010288832499664e-21,0.0047079858901395493,0.00045735816831071828,7.5689055430460104e-09,2.7748271918074861e-10,1.7753091484181799e-06,5.7849496482755592e-13,6.4330425147612828e-09,1.8213488094435947e-07,8.9737279210897195e-13,4.0859541437082625e-15,1.1898364676737738e-10,1.9749428148027625e-13
2.4375321114289197e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33238192396092586,0.11394683198249737,0.022590928559352734,0.0,2.9473682142707709e-11,1.0315926279191866e-08,2.4646487525037865e-07,1.175473868939457e-13,6.8418601357814115e-26,7.9002731728835733e-08,1.6186709311421684e-28,2.3910585300147322e-09,2.5853740501838237e-21,1.1664065865416942e-14,4.9833987668033985e-19,2.7293188664341604e-21,9.577757628665583e-13,1.4462604628965251e-21,0.0047226118541422758,0.00046103148757774585,7.6170615876236685e-09,2.8339256346114373e-10,1.7987652463249362e-06,5.8341533961542262e-13,6.5340621734424838e-09,1.8257265456059742e-07,9.0840059515317911e-13,4.1994448104518786e-15,1.2323913055473581e-10,2.0179169965179012e-13
2.457298543057302e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236380213099898,0.11393239996738018,0.022589089616990288,0.0,3.0596616850667496e-11,1.0664264160363166e-08,2.5178058937783521e-07,1.1991690038253989e-13,7.1402820468004821e-26,8.0033896311854073e-08,1.6922653763457876e-28,2.4117392588469828e-09,2.6490722569664549e-21,1.2074371885595297e-14,5.152437983853246e-19,2.8149140452886563e-21,9.852493388633967e-13,1.4926103554900288e-21,0.0047370369534907508,0.00046470404943294052,7.6652138555726767e-09,2.893818503832059e-10,1.82235472216546e-06,5.8836439667611733e-13,6.6353190351375226e-09,1.8299210998323717e-07,9.1941203222895935e-13,4.315550387691709e-15,1.2761237682108443e-10,2.0613344417582805e-13
2.477064974685684e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33234587905452828,0.11391816602623642,0.022587251023716955,0.0,3.1754685300166277e-11,1.1021682464604901e-08,2.571505068520993e-07,1.2231902617009193e-13,7.4487556034743176e-26,8.1071075026994999e-08,1.7686473033102086e-28,2.4324673037432106e-09,2.7138867943170424e-21,1.2495956007570054e-14,5.3254305612975466e-19,2.9023340133354037e-21,1.0132925256149561e-12,1.5400982228026549e-21,0.0047512639363935308,0.0004683758587909253,7.7133624734529327e-09,2.9545101277843666e-10,1.846077229927409e-06,5.9334231251536362e-13,6.73680215718959e-09,1.8339359742594018e-07,9.3040655406863415e-13,4.4343220798390947e-15,1.3210570335748764e-10,2.1051923329921792e-13
2.496831406314066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33232815201608035,0.11390412744848932,0.022585412777277492,0.0,3.2948752194812825e-11,1.1388348730473571e-08,2.6257428278715483e-07,1.2475403158106112e-13,7.7675145441775374e-26,8.2114263357579026e-08,1.8479019345727718e-28,2.4532431785311516e-09,2.7798299942985032e-21,1.2929043090692472e-14,5.5024227712976811e-19,2.9915970244833543e-21,1.041912643822814e-12,1.5887439443599769e-21,0.0047652955134351556,0.00047204692050580456,7.7615075647184313e-09,3.0160048107111689e-10,1.8699324200264221e-06,5.9834926217453043e-13,6.8385010158226216e-09,1.8377746898212731e-07,9.4138366523348706e-13,4.5558119168375708e-15,1.3672145466305104e-10,2.1494878357390058e-13
2.5165978379424483e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33231061833739173,0.1138902815606702,0.022583574875447533,0.0,3.4179697650373385e-11,1.176443227120586e-08,2.6805157049102505e-07,1.2722218511286574e-13,8.0967953615245675e-26,8.3163456806562681e-08,1.9301165052877927e-28,2.4740673934166638e-09,2.8469142627344584e-21,1.337386078463638e-14,5.6834607435291161e-19,3.0827212144606875e-21,1.0711170482863749e-12,1.6385676187433299e-21,0.0047791343580918522,0.00047571723937165955,7.8096492497751955e-09,3.0783068325240804e-10,1.8939199392901569e-06,6.033854196184728e-13,6.9404055071484417e-09,1.8414407824198805e-07,9.5234292311555375e-13,4.6800727623281429e-15,1.4146200198950228e-10,2.1942181016510382e-13
2.5363642695708304e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33229327537686004,0.11387662572590995,0.022581737316033215,0.0,3.5448417352975366e-11,1.2150104175905765e-08,2.7358202183531326e-07,1.2972375644152392e-13,8.4368372965241125e-26,8.4218650896110707e-08,2.0153802977317562e-28,2.4949404549850302e-09,2.9151520796589744e-21,1.3830639541380129e-14,5.868590467963006e-19,3.1757246003603749e-21,1.1009131276172505e-12,1.689589564900103e-21,0.0047927831072401665,0.00047938682012304033,7.8577876460382161e-09,3.1414204485834881e-10,1.9180394309447503e-06,6.0845095782367945e-13,7.0425059463782644e-09,1.8449377992092784e-07,9.6328393667704189e-13,4.8071583218559958e-15,1.4632974338285986e-10,2.2393802715134473e-13
2.5561307011992125e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33227612052904265,0.11386315734343744,0.022579900096870706,0.0,3.6755822717163726e-11,1.2545537310530448e-08,2.791652876149594e-07,1.3225901642726106e-13,8.7878823329563217e-26,8.5279841167176708e-08,2.1037846762068723e-28,2.5158628662020707e-09,2.9845559997702656e-21,1.4299612627049498e-14,6.0578577980593372e-19,3.270625080307613e-21,1.1313083039516706e-12,1.7418303234620335e-21,0.0048062443616586088,0.00048305566743545622,7.9059228679874436e-09,3.2053498894877041e-10,1.942290534601818e-06,6.1354604871882768e-13,7.1447930671259141e-09,1.8482692949776262e-07,9.74206365168741e-13,4.9371231511867429e-15,1.5132710372216907e-10,2.2849714781615968e-13
2.5758971328275947e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33225915122416116,0.11384987384808462,0.022578063215825825,0.0,3.8102841043754638e-11,1.2950906318672689e-08,2.8480101789798271e-07,1.3482823712008376e-13,9.1501751919958695e-26,8.6347023179091369e-08,2.1954231223461445e-28,2.5368351264150895e-09,3.0551386528883114e-21,1.4781016133613327e-14,6.2513084543573881e-19,3.3674404332457244e-21,1.162310032660899e-12,1.7953106580715712e-21,0.0048195206865223935,0.00048672378592586356,7.9540550272228653e-09,3.2700993608022169e-10,1.9666728862462217e-06,6.186708636818216e-13,7.2472580205806042e-09,1.8514388286310892e-07,9.8510991706718524e-13,5.0700226643719561e-15,1.5645653475528597e-10,2.3309888493218536e-13
2.5956635644559768e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224236492761416,0.11383677270979878,0.022576226670793582,0.0,3.949041567745597e-11,1.3366387622139891e-08,2.9048886236508746e-07,1.374316917653212e-13,9.5239633271034399e-26,8.7420192509158922e-08,2.2903912708231552e-28,2.5578577313536622e-09,3.1269127444163291e-21,1.5275088990429501e-14,6.4489880284489048e-19,3.4661883188370696e-21,1.1939258020597003e-12,1.8500515567163789e-21,0.0048326146118914037,0.00049039118015315191,8.0021842325187548e-09,3.3356730428421177e-10,1.9911861182263466e-06,6.2382557364295886e-13,7.3498923727855023e-09,1.8544499597985792e-07,9.9599434873126e-13,5.2059131418408389e-15,1.6172051513168824e-10,2.3774295103668262e-13
2.615429996084359e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33222575913949481,0.11382385143316101,0.022574390459697842,0.0,4.0919506164276343e-11,1.3792159421329003e-08,2.962284706390069e-07,1.4006965480913511e-13,9.9094969192071509e-26,8.8499344752261085e-08,2.3887869454697675e-28,2.5789311731302636e-09,3.1998910558060431e-21,1.5782072975651369e-14,6.6509419873193049e-19,3.566886277475469e-21,1.226163133112866e-12,1.9060742330720461e-21,0.0048455286331914316,0.00049405785461862891,8.050310589876928e-09,3.4020750904832832e-10,2.0158298592448411e-06,6.2901034884684526e-13,7.4526881020901353e-09,1.8573062455378744e-07,1.0068594629851829e-12,5.344851738771539e-15,1.6712155043229587e-10,2.4242905869820714e-13
2.635196427712741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220933139411718,0.11381110755691197,0.022572554580490858,0.0,4.2391088408651414e-11,1.4228401695395219e-08,3.0201949260340908e-07,1.4274240190399754e-13,1.0307028872194714e-25,8.9584475520468744e-08,2.4907101958049999e-28,2.600055940240745e-09,3.2740864450267041e-21,1.6302212727482825e-14,6.857215678041871e-19,3.6695517304066024e-21,1.2590295791397987e-12,1.9634001278530622e-21,0.0048582652116888241,0.00049772381376650475,8.0984342025791725e-09,3.4693096328761435e-10,2.0406037343499023e-06,6.3422535948680566e-13,7.5556375966692748e-09,1.8600112371459585e-07,1.017705108019997e-12,5.4868964930389122e-15,1.7266217319628201e-10,2.4715692077542733e-13
2.6549628593411232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219307925954711,0.11379853865348336,0.022570719031152882,0.0,4.3906154830241765e-11,1.46752962022146e-08,3.0786157871131091e-07,1.4545020991413884e-13,1.0716814808736093e-25,9.0675580442661135e-08,2.5962633339783192e-28,2.621232517564682e-09,3.3495118470378059e-21,1.6835755755276299e-14,7.0678543328096364e-19,3.7742019799527935e-21,1.2925327255171699e-12,2.0220509101721478e-21,0.0048708267749586103,0.00050138906198437508,8.1465551712389042e-09,3.5373807732260225e-10,2.0655073649291676e-06,6.3947077587126135e-13,7.6587336500733457e-09,1.8625684770944428e-07,1.0285311760105194e-12,5.6321063331051733e-15,1.7834494294485739e-10,2.519262506672261e-13
2.6747292909695053e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217700033714054,0.11378614232853641,0.022568883809691832,0.0,4.546571452046062e-11,1.5133026478140291e-08,3.1375438028294365e-07,1.4819335692096534e-13,1.1139113066455702e-25,9.1772655164151971e-08,2.7055509721306615e-28,2.6424613863655803e-09,3.4261802742654376e-21,1.7382952450492168e-14,7.2829030742897284e-19,3.8808542098386116e-21,1.3266801893796973e-12,2.0820484789079729e-21,0.0048832157173461796,0.00050505360360370303,8.1946735938518661e-09,3.6062925886376138e-10,2.0905403687039543e-06,6.4474676791421508e-13,7.761969457027966e-09,1.8649814960684814e-07,1.0393376015712248e-12,5.7805410865155245e-15,1.8417244620200996e-10,2.567367625534599e-13
2.6944957225978875e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216109226108836,0.11377391622050667,0.022567048914142837,0.0,4.7070793398642627e-11,1.5601777837549962e-08,3.1969754979294025e-07,1.5097212222844727e-13,1.1574184694472172e-25,9.2875695346323565e-08,2.8186800601764888e-28,2.6637430242909597e-09,3.5041048170822497e-21,1.7944056097504068e-14,7.5024069212846469e-19,3.9895254856136303e-21,1.361479619319017e-12,2.1434149640813573e-21,0.0048954344004226488,0.00050871744290030226,8.2427895658460108e-09,3.6760491298099753e-10,2.1157023597238821e-06,6.5005350592862321e-13,7.8653386094860692e-09,1.8672538101103952e-07,1.0501243606455672e-12,5.9322614877326359e-15,1.9014729651218452e-10,2.6158817162779074e-13
2.7142621542262696e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214535269796641,0.11376185800015462,0.022565214342567898,0.0,4.8722434367775852e-11,1.6081737372184954e-08,3.256907411468565e-07,1.537867863684785e-13,1.202229345032288e-25,9.3984696666267289e-08,2.9357599240102191e-28,2.6850779053723232e-09,3.5832986442909533e-21,1.8519322884236737e-14,7.7264107946847705e-19,4.1002327551687589e-21,1.3969386950806732e-12,2.206172728239989e-21,0.0049074851534339631,0.0005123805840948183,8.2909031801307513e-09,3.7466544208057572e-10,2.1409929483641231e-06,6.5539116094298846e-13,7.9688350906687977e-09,1.8693889178905302e-07,1.0608914691326651e-12,6.0873291856783253e-15,1.9627213445488574e-10,2.6648019432187771e-13
2.7340285858546517e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212977934629317,0.1137499653701229,0.022563380093055491,0.0,5.0421697469911673e-11,1.6573093950280985e-08,3.3173360994703306e-07,1.5663763110620737e-13,1.2483705797289471e-25,9.5099654816431487e-08,3.0569023041404083e-28,2.7064665000250096e-09,3.6637750036113277e-21,1.9109011912668341e-14,7.9549595236966154e-19,4.2129928493424712e-21,1.4330651272592872e-12,2.2703443678517497e-21,0.0049193702737438125,0.00051604303135321028,8.3390145271451948e-09,3.8181124589438217e-10,2.1664117413229244e-06,6.607599037994167e-13,8.0724532694253234e-09,1.871390298082004e-07,1.0716389812196781e-12,6.2458067524542759e-15,2.0254962765618908e-10,2.7141254851982765e-13
2.753795017483034e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211436993609195,0.11373823606449959,0.02256154616372022,0.0,5.2169660041148471e-11,1.7076038215487944e-08,3.3782581374771019e-07,1.5952493944534039e-13,1.2958690902139862e-25,9.6220565504276031e-08,3.1822213947550696e-28,2.7279092750479414e-09,3.7455472221706883e-21,1.9713385209177941e-14,8.1880978523311309e-19,4.3278224826133183e-21,1.4698666569918604e-12,2.3359527147066874e-21,0.0049310920272705016,0.0005197047887872347,8.387123694905602e-09,3.8904272144740193e-10,2.1919583416193542e-06,6.6615990610747513e-13,8.176187895007368e-09,1.8732614068391896e-07,1.082366988274029e-12,6.4077576911205874e-15,2.0898247079714587e-10,2.763849537647192e-13
2.773561449111416e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33209912222846011,0.11372666784838709,0.022559712552702459,0.0,5.3967416866050841e-11,1.7590762585579465e-08,3.439670122994678e-07,1.6244899563341821e-13,1.3447520633301014e-25,9.7347424451933867e-08,3.3118338832215478e-28,2.7494066936232817e-09,3.8286287069977559e-21,2.0332707734711321e-14,8.4258704461361754e-19,4.4447382538750723e-21,1.5073510556492524e-12,2.4030208373277094e-21,0.0049426526489177976,0.00052336586045492652,8.4352307690523492e-09,3.9636026303197319e-10,2.2176323485936653e-06,6.7159134085439544e-13,8.2800340898272249e-09,1.875005675403558e-07,1.0930756175376044e-12,6.5732464426433939e-15,2.1557338561906737e-10,2.8139713145682217e-13
2.793327880739798e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33208403401514391,0.11371525851747726,0.022557879258167941,0.0,5.5816080331701377e-11,1.8117461250952361e-08,3.5015686778305408e-07,1.6541008516706572e-13,1.3950469559476182e-25,9.8480227395878882e-08,3.4458589900244049e-28,2.7709592153159905e-09,3.9130329455199154e-21,2.0967247394815734e-14,8.6683218991577873e-19,4.5637566472909006e-21,1.5455261245258863e-12,2.471572042390049e-21,0.0049540543429998675,0.00052702625036108244,8.4833358328958779e-09,4.0376426220372895e-10,2.2434333579078628e-06,6.7705438096143789e-13,8.3839873426010143e-09,1.8766265078122392e-07,1.1037650303349973e-12,6.7423383949671354e-15,2.2232512092567476e-10,2.8644880504175819e-13
2.8130943123681803e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33206910311811916,0.11370400589763252,0.022556046278307488,0.0,5.7716780581276591e-11,1.8656330172913453e-08,3.5639504503255382e-07,1.6840849479721515e-13,1.4467814948719214e-25,9.9618970086600712e-08,3.5844185091447792e-28,2.7925672960732996e-09,3.9987735060637834e-21,2.1617275049523601e-14,8.9154967411145228e-19,4.6848940332229538e-21,1.5843996945276552e-12,2.541629876149572e-21,0.0049652992836603863,0.00053068596245774548,8.5314389674617485e-09,4.112551077473343e-10,2.2693609615463663e-06,6.8254920035757022e-13,8.4880435020329588e-09,1.8781272787081705e-07,1.1144354209713075e-12,6.9150998909008696e-15,2.2924045258210246e-10,2.9153970019076365e-13
2.8328607439965624e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205432738917723,0.11369290784447224,0.022554213611336575,0.0,5.9670665666903682e-11,1.9207567081754436e-08,3.6268121174802212e-07,1.7144451253430455e-13,1.4999836767977752e-25,1.0076364828828561e-07,3.727636848884711e-28,2.8142313882241093e-09,4.0858640383590743e-21,2.2283064523034131e-14,9.1674394447692016e-19,4.808166669233774e-21,1.6239796258580384e-12,2.6132181258799737e-21,0.0049763896152858885,0.00053434500064468741,8.5795402515355065e-09,4.1883318564559923e-10,2.2954147478192417e-06,6.8807597510494776e-13,8.5921987685200641e-09,1.8795113312757959e-07,1.1250870155624709e-12,7.0915982340840526e-15,2.3632218351074214e-10,2.9666954497324657e-13
2.8526271756249445e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203970470951799,0.11368196224296523,0.022552381255495055,0.0,6.1678901702107433e-11,1.9771371474615458e-08,3.6901503869769755e-07,1.7451842765345035e-13,1.5546817683116074e-25,1.0191425777850389e-07,3.875641073139975e-28,2.8359519404783109e-09,4.1743182740457105e-21,2.2964892613269654e-14,9.4241944334829364e-19,4.9335907011559897e-21,1.664273807702522e-12,2.6863608213189313e-21,0.0049873274529134478,0.00053800336876989494,8.6276397617064401e-09,4.264988790842954e-10,2.3215943013655675e-06,6.9363488124263003e-13,8.6964496863059257e-09,1.8807819752769417e-07,1.1357200701162705e-12,7.2719016985362577e-15,2.4357314368391544e-10,3.0183807001906954e-13
2.8723936072533267e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202523298934611,0.11367116700702753,0.022550549209046776,0.0,6.3742673013763551e-11,2.0347944613134424e-08,3.7539619990977915e-07,1.776305306995961e-13,1.6109043059427722e-25,1.0307079434790343e-07,4.0285609431249456e-28,2.8577293979260378e-09,4.2641500271841378e-21,2.366303910129155e-14,9.6858060889360235e-19,5.0611821642267403e-21,1.7052901579112717e-12,2.761082236123264e-21,0.0049981148826327565,0.00054166107063005479,8.6757375724103057e-09,4.3425256841724604e-10,2.3478992031568046e-06,6.9922609586305247e-13,8.8007931362578085e-09,1.8819424851851709e-07,1.1463348694205971e-12,7.4560795370087005e-15,2.50996190113365e-10,3.0704500867291484e-13
2.8921600388817088e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201091016747536,0.11366052007912603,0.02254871747027928,0.0,6.5863182293142076e-11,2.0937489520883279e-08,3.8182437285394055e-07,1.8078111349263627e-13,1.6686800962646883e-25,1.0423325379990944e-07,4.1865289595530982e-28,2.8795642020368583e-09,4.355373194768827e-21,2.4377786760486298e-14,9.9523187590004171e-19,5.1909569842833655e-21,1.7470366226800719e-12,2.8374068893331578e-21,0.005008753961982697,0.00054531810997103958,8.7238337559721861e-09,4.4209463112659199e-10,2.3743290305026678e-06,7.0484979907807172e-13,8.9052263267457307e-09,1.8829960984421328e-07,1.1569317260919891e-12,7.6442019853859954e-15,2.5859420683655246e-10,3.1229009714181576e-13
2.911926470510091e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33199673421093678,0.11365001942988708,0.022546886037503447,0.0,6.8041650746492376e-11,2.1540210980591872e-08,3.8829923861273817e-07,1.8397046913251748e-13,1.7280382160466941e-25,1.0540163195043012e-07,4.3496804052767187e-28,2.9014567906589081e-09,4.448001757244884e-21,2.5109421365630346e-14,1.0223776765749138e-18,5.3229309790168962e-21,1.789521176229621e-12,2.9153595468455184e-21,0.005019246720342453,0.00054897449048839646,8.7719283826482466e-09,4.5002544183883584e-10,2.4008833570570314e-06,7.1050617097575004e-13,9.0097467850317347e-09,1.8839460138103237e-07,1.1675109785273321e-12,7.8363402727728135e-15,2.6637010489975422e-10,3.175730746323281e-13
