Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40),CHO2X(213)
1.6482795068999658e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470265976878746,0.11349723266228445,0.022705840208073706,0.0,2.038594000840815e-07,1.1066340370619173e-05,1.1831044185273679e-06,1.0316046072491023e-08,3.10579323951401e-11,0.00014530096748620452,1.6338295034043135e-17,0.00011817171572953496,3.470188076560535e-13,3.577919798083151e-10,2.2570078081231624e-14,1.6698654252921934e-16,2.1261949308462254e-06,4.0434030116523685e-12,0.005021249310152625,0.00022751694451425474,2.663567273905591e-05,1.2403480310753924e-07,8.204831669757076e-10,1.9678231057875603e-09,1.5941076410859967e-11,9.614265979319373e-13,9.302694801836112e-09,4.965336071546217e-06,3.5786857616682504e-10,1.7567931023337924e-07,2.9841782624115266e-07,4.544520221004808e-10,6.351179523542928e-12,6.634384759633396e-12,3.696242645763083e-12,3.997591879703462e-15,4.298687734699558e-15,2.4349984131686626e-11,4.300948684109799e-16,6.502227163927417e-10,5.62341953099948e-14,4.281715672168575e-18,1.151775218336631e-18,4.8170978045063785e-14,3.178247144398138e-14,8.864492980326151e-17
1.6536534498058227e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470162569855171,0.11348721610723492,0.02270546878764558,0.0,2.0692927571965902e-07,1.115085868922502e-05,1.1966621992609057e-06,1.0416039854599995e-08,3.139154318938105e-11,0.00014577336400801042,1.660875181337461e-17,0.00011848544010482246,3.505095839455358e-13,3.6382350832120227e-10,2.2898967966857024e-14,1.694558377150289e-16,2.1479655841520506e-06,4.0972808277816636e-12,0.005030756216750929,0.00022821872722351882,2.6741874938002996e-05,1.2491506599844657e-07,8.231381943664815e-10,1.973690872229051e-09,1.616377617978552e-11,9.648825863133126e-13,9.38394833394543e-09,4.9887237573737845e-06,3.6080271627170523e-10,1.7713010366925294e-07,3.001824570065365e-07,4.5591930234636005e-10,6.435962932279246e-12,6.7021791910479295e-12,3.738527679489912e-12,4.064904295005019e-15,4.3513135942221234e-15,2.459834394926614e-11,4.3643817753618656e-16,6.553249949972192e-10,5.715066241737918e-14,4.315234908286812e-18,1.16709556207428e-18,4.87021242741562e-14,3.2329620629135074e-14,9.000807180050142e-17
1.6590273927116795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470059478514551,0.11347723045739917,0.022705097404944204,0.0,2.1003285914365451e-07,1.123577718061732e-05,1.2103256452009052e-06,1.051666946570519e-08,3.1727825293602596e-11,0.00014624574869479725,1.688278031704076e-17,0.00011879877926098424,3.5402400718727493e-13,3.6993626127412145e-10,2.3231401898497655e-14,1.7195303212866792e-16,2.169878098008562e-06,4.151698112174378e-12,0.005040232119151805,0.00022892014715317907,2.6847862566464793e-05,1.257971952121465e-07,8.257930689886928e-10,1.979558386099338e-09,1.6388668144076546e-11,9.683440402480588e-13,9.465485041498422e-09,5.012114910791434e-06,3.637492627719259e-10,1.7858851523840494e-07,3.019512150377881e-07,4.573865094976647e-10,6.5215968076846765e-12,6.770413861514928e-12,3.781141364753376e-12,4.1331218196659806e-15,4.404337673893895e-15,2.4848369729685773e-11,4.4285216807342333e-16,6.604559227178648e-10,5.807894686018764e-14,4.348941618508377e-18,1.1825689430520462e-18,4.923760735874793e-14,3.2884326143996144e-14,9.138605960728651e-17
1.6644013356175363e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469956701878998,0.11346727561208794,0.022704726059971682,0.0,2.1317035365991866e-07,1.1321096122041491e-05,1.224095135965433e-06,1.0617936813534059e-08,3.206679459385181e-11,0.00014671812152426656,1.7160415824599466e-17,0.00011911173369569694,3.5756216102335364e-13,3.7613103641643883e-10,2.3567403223924196e-14,1.744783384314285e-16,2.191932704498506e-06,4.2066584962578496e-12,0.005049677118069063,0.00022962120351195826,2.6953633885462967e-05,1.266811705283051e-07,8.284477907330451e-10,1.9854256465292284e-09,1.6615762356883585e-11,9.718109494537442e-13,9.547302604744971e-09,5.035509147506305e-06,3.66708196611305e-10,1.8005455717042648e-07,3.037240918105275e-07,4.588536436999443e-10,6.608086885023344e-12,6.839089478837669e-12,3.824084874480246e-12,4.202253324285621e-15,4.457760395551771e-15,2.510006676529539e-11,4.493373528211572e-16,6.656156356604885e-10,5.90191607736605e-14,4.382836689565089e-18,1.1981963880288667e-18,4.9777453205176235e-14,3.3446664777617056e-14,9.277897287070217e-17
1.6751492214292497e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469752088826076,0.11344745793391861,0.022703983483221838,0.0,2.195478872136855e-07,1.1492936405682749e-05,1.2519537638078434e-06,1.0822392345130882e-08,3.275285874642015e-11,0.00014766283152205077,1.7726650128149172e-17,0.00011973649038025911,3.6470999522077127e-13,3.8876986659271033e-10,2.4250201571022036e-14,1.7961414095184743e-16,2.236469106277637e-06,4.318223152648554e-12,0.005068474806671251,0.00023102222237702193,2.7164520790171573e-05,1.2845457882398304e-07,8.337567751509961e-10,1.997159403605987e-09,1.7076597474225044e-11,9.787610902327487e-13,9.711770968949555e-09,5.082305340334438e-06,3.7266314870460146e-10,1.8300958000479726e-07,3.072821675498994e-07,4.617876938345926e-10,6.783658686930705e-12,6.97776633114977e-12,3.9109660382832794e-12,4.343294003077164e-15,4.565803359291787e-15,2.5608495757219492e-11,4.625233625565483e-16,6.760219648576807e-10,6.09358289516996e-14,4.4511954820373e-18,1.229917594871998e-18,5.087033749385684e-14,3.459455084744982e-14,9.560989249349302e-17
1.684822318659792e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44695690036190405,0.11342972637161565,0.022703315293201708,0.0,2.254056747124563e-07,1.164896474301016e-05,1.2773929832288006e-06,1.1008602500430111e-08,3.3379667786475036e-11,0.0001485130297442834,1.8248955631319815e-17,0.00012029746059600314,3.71225044440202e-13,4.0043342405807335e-10,2.4877155293540966e-14,1.8433465401930467e-16,2.277040081661981e-06,4.420525434658839e-12,0.0050852880401696,0.00023228188810859817,2.735356239827387e-05,1.3005675810425724e-07,8.385343371883582e-10,2.0077189095487305e-09,1.7498980525276178e-11,9.850347613670726e-13,9.860729548972192e-09,5.124428630978874e-06,3.780647734911141e-10,1.8569531483039235e-07,3.1049843656828496e-07,4.644280909096415e-10,6.944659466525442e-12,7.104090415907623e-12,3.990298766886776e-12,4.473446427588475e-15,4.664409234727825e-15,2.607185057715813e-11,4.746394260533677e-16,6.854874851980356e-10,6.270276797585674e-14,4.513371570654767e-18,1.2590039534880985e-18,5.186911670414156e-14,3.565453330214673e-14,9.820955656551138e-17
1.694495415890334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469386922980733,0.11341209306495939,0.022702647225457846,0.0,2.3137647740856155e-07,1.1806294318777703e-05,1.3031816305756768e-06,1.119690854469061e-08,3.401543426000584e-11,0.00014936318920187507,1.8783507123301797e-17,0.00012085719195273987,3.778182831747848e-13,4.1237534397754833e-10,2.551603156848442e-14,1.8914958969848265e-16,2.318074887687844e-06,4.5246444157894216e-12,0.005102002697775124,0.00023354036379590664,2.754187749596609e-05,1.3166460656366962e-07,8.433114022013559e-10,2.0182775809585482e-09,1.7928652748130212e-11,9.913259266995204e-13,1.0010561581909435e-08,5.166555996508215e-06,3.8350622439061376e-10,1.8840595271078305e-07,3.1372791834754996e-07,4.670682538473909e-10,7.108524453108271e-12,7.231853683202769e-12,4.070718176928663e-12,4.6067003617121954e-15,4.764312425841161e-15,2.6540702440213138e-11,4.869941918760283e-16,6.95048415802852e-10,6.451013356239618e-14,4.57617192989169e-18,1.2886056109126502e-18,5.288244045609195e-14,3.6740462219605404e-14,1.0085880054901961e-16
1.7041685131208762e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44692058413124025,0.11339455743847209,0.022701979280004114,0.0,2.3746146584876002e-07,1.1964926330957735e-05,1.3293218709610602e-06,1.1387321566596107e-08,3.466025388694094e-11,0.0001502133097646005,1.933051879910608e-17,0.00012141568727385179,3.844902004794533e-13,4.2460044005761934e-10,2.6166967386444953e-14,1.9406021402425987e-16,2.359574752704738e-06,4.6306017337206036e-12,0.005118619355108622,0.0002347976450076109,2.7729457027024334e-05,1.3327800817288235e-07,8.480879695519535e-10,2.0288354128705345e-09,1.8365670812218888e-11,9.976345098707911e-13,1.016125320527694e-08,5.208685244844253e-06,3.8898738047905103e-10,1.911415574068886e-07,3.169705636535722e-07,4.697081834602381e-10,7.2752878212489994e-12,7.361059872518278e-12,4.1522309562586805e-12,4.743109324446379e-15,4.8655147282883284e-15,2.7015082108331708e-11,4.995906960207714e-16,7.047055736899917e-10,6.635860440989785e-14,4.639601882092714e-18,1.3187286844537762e-18,5.391046485249126e-14,3.785280199475261e-14,1.0355807509195359e-16
1.7138416103514184e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469025753045172,0.11337711892004136,0.022701311456854827,0.0,2.436618057979687e-07,1.2124861857289286e-05,1.355815854932978e-06,1.1579852644035385e-08,3.531422329639792e-11,0.00015106339130212764,1.9890207336654092e-17,0.00012197294936073823,3.912412857716825e-13,4.371135726965864e-10,2.683009994561075e-14,1.990678003977064e-16,2.401540869185295e-06,4.7384191596363656e-12,0.005135138584425657,0.00023605372736590726,2.7916292246842837e-05,1.3489684753439615e-07,8.528640386016236e-10,2.039392400349868e-09,1.8810090804560006e-11,1.0039604299358878e-12,1.0312790473907195e-08,5.2508141985446776e-06,3.945081180783838e-10,1.9390219045762695e-07,3.202263233897237e-07,4.7234788054998e-10,7.44498395673836e-12,7.491712612037618e-12,4.234843747211419e-12,4.882727351849941e-15,4.968017748325475e-15,2.7495020313601088e-11,5.124319871647694e-16,7.144597825979418e-10,6.824886646633858e-14,4.7036667932147205e-18,1.34937932899862e-18,5.4953347482490944e-14,3.899202182915118e-14,1.0630782664368988e-16
1.7235147075819606e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44688466526398507,0.1133597769409005,0.022700643756024725,0.0,2.4997865807022683e-07,1.2286101856012396e-05,1.3826657183032696e-06,1.1774512844102183e-08,3.597744003447514e-11,0.00015191343368399366,2.0462791910991234e-17,0.000122528980993252,3.980720288307345e-13,4.499196489236424e-10,2.750556663708423e-14,2.0417362952933315e-16,2.443974393952919e-06,4.848118598309942e-12,0.0051515609546362645,0.00023730860654662343,2.8102374720591778e-05,1.3652100991768197e-07,8.576396087112212e-10,2.0499485384922905e-09,1.9261968229306297e-11,1.0103036014477483e-12,1.0465159366312774e-08,5.292940694967946e-06,4.000683108022515e-10,1.966879111702007e-07,3.2349514859604055e-07,4.749873459078165e-10,7.617647456723625e-12,7.623815419370895e-12,4.318563146082081e-12,5.0256089963431235e-15,5.071822904452805e-15,2.7980547758272208e-11,5.255211264419208e-16,7.243118729714096e-10,7.018161296121597e-14,4.7683720727257245e-18,1.3805637370381954e-18,5.601124743515214e-14,4.015859572955213e-14,1.0910849737547834e-16
1.7331878048125027e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4468668534586762,0.11334253093560878,0.022699976177528954,0.0,2.5641317836508464e-07,1.2448647166658962e-05,1.4098735819796474e-06,1.1971313223095032e-08,3.665000257202784e-11,0.000152763436779582,2.104849420849632e-17,0.00012308378493013273,4.0498291979689347e-13,4.630236223337988e-10,2.8193505030224254e-14,2.0937898938177414e-16,2.4868764484197937e-06,4.959722088189244e-12,0.005167887031324559,0.00023856227827929888,2.8287696321243116e-05,1.381503812934051e-07,8.624146792408495e-10,2.0605038224255373e-09,1.9721358005263977e-11,1.0166639345446195e-12,1.061834579099499e-08,5.335062586434554e-06,4.056678296011855e-10,1.9949877661173936e-07,3.2677699044840824e-07,4.776265803143451e-10,7.793313129843909e-12,7.757371702312888e-12,4.403395702613691e-12,5.171809325962393e-15,5.1769314291488775e-15,2.8471695114782638e-11,5.388611872192037e-16,7.342626819462516e-10,7.215754443758328e-14,4.833723173499356e-18,1.4122881386922102e-18,5.70843253129687e-14,4.135300250600357e-14,1.1196052510485044e-16
1.742860902043045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446849139340556,0.11332538034203217,0.022699308721383073,0.0,2.6296651710934486e-07,1.2612498510897225e-05,1.4374415518013705e-06,1.2170264826517014e-08,3.733201031242879e-11,0.000153613400458099,2.164753844108707e-17,0.00012363736390943634,4.119744491706901e-13,4.764304930188435e-10,2.88940528580141e-14,2.1468517511192534e-16,2.5302481188346864e-06,5.07325180148216e-12,0.005184117376768205,0.00023981473834724682,2.8472249227471175e-05,1.3978484836668637e-07,8.671892495497228e-10,2.071058247308324e-09,2.0188314458697802e-11,1.0230413350373852e-12,1.077233559269106e-08,5.37717774038477e-06,4.113065427989473e-10,2.0233484160225747e-07,3.300718002577589e-07,4.802655845395503e-10,7.972015996365239e-12,7.892384759631293e-12,4.489347919495713e-12,5.321383923571716e-15,5.283344370874327e-15,2.8968493025778926e-11,5.524552548717242e-16,7.44313053333768e-10,7.417736878399686e-14,4.8997255917055726e-18,1.4445588017339422e-18,5.817274324537109e-14,4.2575725769533554e-14,1.1486434323216341e-16
1.752533999273587e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446831522364506,0.11330832460132378,0.02269864138760305,0.0,2.6963981930428235e-07,1.2777656493429808e-05,1.465371718378612e-06,1.2371378689075449e-08,3.802356359931213e-11,0.00015446332458855216,2.226015136042129e-17,0.00012418972064896097,4.190471078121143e-13,4.901453074943248e-10,2.96073480024591e-14,2.2009348901253913e-16,2.5740904565405067e-06,5.188730044241646e-12,0.005200252549957799,0.0002410659825875983,2.8656025921428467e-05,1.4142429860909872e-07,8.719633189960506e-10,2.0816118083303064e-09,2.0662891324162706e-11,1.0294357044994328e-12,1.0927114558545497e-08,5.419284039532749e-06,4.16984316138091e-10,2.0519615870894775e-07,3.3337952946928497e-07,4.829043593428146e-10,8.153791288315347e-12,8.028857781884934e-12,4.576426251873911e-12,5.474388886030139e-15,5.391062595933939e-15,2.94709721041384e-11,5.663064265560284e-16,7.544638376043556e-10,7.624180126637482e-14,4.96638486669687e-18,1.4773820316149956e-18,5.927666490220917e-14,4.382725392940452e-14,1.178203806703546e-16
1.7622070965041293e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446814001988307,0.11329136315790488,0.02269797417620523,0.0,2.764342243783013e-07,1.2944121602942629e-05,1.4936661569354757e-06,1.257466583468152e-08,3.872476372429996e-11,0.00015531320903972753,2.2886562272093878e-17,0.0001247408578466692,4.262013869398172e-13,5.04173158622714e-10,3.0333528480017744e-14,2.2560524045329594e-16,2.6184044782411513e-06,5.306179256450629e-12,0.005216293106616101,0.0002423160068913285,2.8839019186402195e-05,1.4306862028968685e-07,8.767368869369122e-10,2.092164500713937e-09,2.1145141744832413e-11,1.0358469403607443e-12,1.108266842421562e-08,5.4613793820171125e-06,4.2270101282794316e-10,2.080827782417753e-07,3.3670012966166453e-07,4.855429054729168e-10,8.338674449618225e-12,8.166793852270315e-12,4.664637106871458e-12,5.630880823317524e-15,5.500086790452495e-15,2.997916293299034e-11,5.804178109845246e-16,7.647158918705564e-10,7.835156455976805e-14,5.033706580890335e-18,1.5107641714899864e-18,6.039625550721287e-14,4.510808018995502e-14,1.2082906177944247e-16
1.7718801937346714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44679657767262154,0.11327449545944553,0.022697307087206353,0.0,2.833508660450462e-07,1.3111894213103111e-05,1.5223269271566786e-06,1.2780137276449822e-08,3.943571293471089e-11,0.0001561630536801687,2.352700304982961e-17,0.00012529077818110572,4.3343777813030357e-13,5.185191855328576e-10,3.1072732427069674e-14,2.312217458213669e-16,2.663191166277256e-06,5.42562201210679e-12,0.005232239599217189,0.00024356480720326597,2.902122210435557e-05,1.4471770250509198e-07,8.815099527281275e-10,2.102716319713505e-09,2.1635118265287493e-11,1.0422749360011897e-12,1.1238982879907897e-08,5.503461681547921e-06,4.284564935799343e-10,2.1099474825035735e-07,3.400335525463024e-07,4.881812236680239e-10,8.526701136228361e-12,8.306195947495764e-12,4.753986843121645e-12,5.79091685761948e-15,5.6104174625839445e-15,3.0493096065736515e-11,5.947925281989492e-16,7.750700798695062e-10,8.050738878004434e-14,5.101696359646388e-18,1.5447116022413262e-18,6.153168185142901e-14,4.6418702547038e-14,1.2389080631307912e-16
1.7815532909652136e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467792488809777,0.11325772095684582,0.022696640120623512,0.0,2.9039087216693715e-07,1.3280974583605561e-05,1.551356073037864e-06,1.2987804016697808e-08,4.015651444125008e-11,0.00015701285837815593,2.4181708149671424e-17,0.00012583948431181161,4.4075677331711264e-13,5.331885735358277e-10,3.182509808542382e-14,2.3694432846148326e-16,2.7084514689105267e-06,5.5470810193071496e-12,0.005248092577005483,0.0002448123795220846,2.9202628053358563e-05,1.4637143520840647e-07,8.862825157241453e-10,2.1132672606144487e-09,2.2132872833199966e-11,1.048719580845242e-12,1.1396043576326072e-08,5.545528867550138e-06,4.3425061665234965e-10,2.1393211452210468e-07,3.4337974996658295e-07,4.908193146557011e-10,8.717907216264728e-12,8.44706693868171e-12,4.8444817703117004e-12,5.9545546223727954e-15,5.722054944522103e-15,3.101280202607123e-11,6.094337093415782e-16,7.855272719448142e-10,8.271001151548582e-14,5.170359871143402e-18,1.5792307425038713e-18,6.268311230663325e-14,4.7759623784066355e-14,1.2700602935606363e-16
1.7912263881957558e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467620150797526,0.11324103910421672,0.02269597327647417,0.0,2.975553646241511e-07,1.3451362861262302e-05,1.5807556227395592e-06,1.3197677046945216e-08,4.08872724256799e-11,0.0001578626230016853,2.4850914624164328e-17,0.00012638697887973414,4.4815886478998933e-13,5.481865540372587e-10,3.2590763787870056e-14,2.427743186155234e-16,2.7541863006163296e-06,5.670579120332455e-12,0.005263852586014646,0.00024605871990028,2.938323070491143e-05,1.480297092369682e-07,8.910545752779332e-10,2.1238173187355736e-09,2.2638456802926164e-11,1.0551807604616026e-12,1.1553836130543968e-08,5.587578885303517e-06,4.400832379016133e-10,2.1689492058161362e-07,3.467386738971372e-07,4.934571791529228e-10,8.912328770144509e-12,8.589409592286238e-12,4.936128148737735e-12,6.121852261272422e-15,5.834999394762618e-15,3.1538311308000704e-11,6.243444964280559e-16,7.960883450278815e-10,8.496017785830008e-14,5.239702826248353e-18,1.6143280486894663e-18,6.385071683871579e-14,4.9131351467672973e-14,1.301751412712825e-16
1.800899485426298e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467448757381563,0.11322444935886157,0.022695306554776144,0.0,3.0484545918905963e-07,1.36230590811389e-05,1.610527588444806e-06,1.3409767347913386e-08,4.1628092048470625e-11,0.00015871234741844921,2.553486213653482e-17,0.0001269332645076322,4.556445451940458e-13,5.635184044462579e-10,3.336986794377749e-14,2.487130533616293e-16,2.8003965423842436e-06,5.796139291731411e-12,0.005279520169086402,0.00024730382444412846,2.9563024021164426e-05,1.496924163393267e-07,8.958261307408523e-10,2.1343664894283556e-09,2.315192092819039e-11,1.0616583566615211e-12,1.1712346131803644e-08,5.6296096960789315e-06,4.4595421081664676e-10,2.1988320769128913e-07,3.501102764431232e-07,4.960948178660625e-10,9.110002090716498e-12,8.733226571055164e-12,5.0289321888713044e-12,6.292868427240885e-15,5.949250800491689e-15,3.206965437586188e-11,6.39528042119895e-16,8.067541826186722e-10,8.725864043604461e-14,5.309730978384656e-18,1.6500100150116213e-18,6.503466702103943e-14,5.053439794299374e-14,1.3339854765622724e-16
1.81057258265684e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467278303282158,0.1132079511812572,0.02269463995554759,0.0,3.1226226540609896e-07,1.379606316773176e-05,1.6406739662204338e-06,1.3624085889524501e-08,4.2379079456430564e-11,0.0001595620314958164,2.623379297486559e-17,0.00012747834380047752,4.632143075289119e-13,5.791894480809914e-10,3.4162549024742545e-14,2.547618765528673e-16,2.847083042026261e-06,5.92378464440473e-12,0.005295095865889219,0.00024854768931363005,2.9742002252038133e-05,1.5135944920097155e-07,9.005971814625521e-10,2.1449147680754296e-09,2.3673315363857094e-11,1.0681522475969413e-12,1.187155914721296e-08,5.671619277271167e-06,4.5186338656163776e-10,2.2289701485318139e-07,3.5349450983951936e-07,4.987322314909039e-10,9.310963683394254e-12,8.878520434995493e-12,5.122900050937226e-12,6.467662281361164e-15,6.064808979617687e-15,3.2606861664340676e-11,6.549875094940292e-16,8.175256747659607e-10,8.960615944296576e-14,5.380450123396217e-18,1.6862831735100526e-18,6.62351360477687e-14,5.1969280328582405e-14,1.366766492844985e-16
1.8202456798873823e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467108783247594,0.11319154403503542,0.022693973478807004,0.0,3.198068864770459e-07,1.3970374936186316e-05,1.6711967358819685e-06,1.3840643630900773e-08,4.31403417903151e-11,0.00016041167510081315,2.6947952066265595e-17,0.0001280222193458514,4.708686451478775e-13,5.952050540710415e-10,3.496894555029031e-14,2.609221387554439e-16,2.894246614492282e-06,6.053538423688995e-12,0.005310580212936894,0.000249790310722438,2.9920159932248317e-05,1.530307014689054e-07,9.05367726790871e-10,2.1554621500930683e-09,2.4202689673290525e-11,1.0746623078643943e-12,1.2031460727358365e-08,5.713605622528154e-06,4.578106140312373e-10,2.2593637881201418e-07,3.5689132645043026e-07,5.013694207126607e-10,9.515250266288937e-12,9.025293642370988e-12,5.2180378445023894e-12,6.64629349177441e-15,6.181673583394543e-15,3.3149963578489654e-11,6.707260718144331e-16,8.284037180470655e-10,9.200350267125145e-14,5.451866099407566e-18,1.7231540940750683e-18,6.745229874716941e-14,5.343652051096674e-14,1.400098420686452e-16
1.8299187771179245e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44669401920540136,0.11317522738696462,0.022693307124573205,0.0,3.2748041915170233e-07,1.4145994093553988e-05,1.702097860862204e-06,1.4059451520363528e-08,4.391198719241383e-11,0.00016126127810010487,2.767758699103542e-17,0.00012856489371433665,4.786080517570244e-13,6.115706372566409e-10,3.5789196073632306e-14,2.671951971864924e-16,2.9418880421925803e-06,6.185424009440308e-12,0.00532597374360702,0.00025103168493777,3.0097491878239027e-05,1.5470606777544192e-07,9.101377660717226e-10,2.1660086309310376e-09,2.4740092821101896e-11,1.0811884086075042e-12,1.2192036411840732e-08,5.755566741876657e-06,4.637957398844116e-10,2.2900133405938243e-07,3.603006787684061e-07,5.040063862059699e-10,9.722898770341863e-12,9.173548550719263e-12,5.314351628076115e-12,6.828822232543398e-15,6.29984409901071e-15,3.369899049374504e-11,6.867469123043257e-16,8.393892155470878e-10,9.445144554219892e-14,5.523984786681743e-18,1.760629384472124e-18,6.868633159487628e-14,5.4936645138855494e-14,1.4339851702816947e-16
1.8395918743484667e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466772524505262,0.1131590007069314,0.022692640892865323,0.0,3.3528395362393915e-07,1.4322920240086272e-05,1.7333792880834063e-06,1.4280520495432254e-08,4.4694124814115513e-11,0.00016211084035997782,2.8422947996827643e-17,0.0001291063694599053,4.864330214143498e-13,6.282916580848754e-10,3.662343916748339e-14,2.7358241565144277e-16,2.990008075326936e-06,6.319464916117791e-12,0.005341276988159358,0.00025227180828030666,3.027399318502834e-05,1.5638544376084838e-07,9.149072986489909e-10,2.1765542060701475e-09,2.528557317401956e-11,1.0877304176172003e-12,1.2353271734699369e-08,5.797500661844456e-06,4.698186085837524e-10,2.320919128390982e-07,3.637225194137746e-07,5.066431286349002e-10,9.933946339456766e-12,9.323287417889205e-12,5.4118474087218375e-12,7.015309182482753e-15,6.419319851416455e-15,3.425397275594333e-11,7.030532239145301e-16,8.504830768376732e-10,9.6950771137297e-14,5.596812107474826e-18,1.7987156903662612e-18,6.993741272712888e-14,5.6470185617004726e-14,1.4684306022751195e-16
1.849264971579009e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446660577543274,0.11314286346792231,0.022691974783702818,0.0,3.432185734330643e-07,1.4501152870564166e-05,1.7650429478331275e-06,1.4503861482823521e-08,4.548686482344999e-11,0.00016296036174632154,2.918428801280247e-17,0.00012964664912030102,4.943440485288791e-13,6.453736225029525e-10,3.747181340994132e-14,2.800851644809866e-16,3.038607432220094e-06,6.455684792866883e-12,0.005356490473754082,0.0002535106771240749,3.0449659222970607e-05,1.5806872609474315e-07,9.19676323864443e-10,2.1870988710247644e-09,2.583917851247907e-11,1.094288199438499e-12,1.2515152229741676e-08,5.8394054255789775e-06,4.758790624550987e-10,2.3520814515366196e-07,3.671568011339847e-07,5.092796486529818e-10,1.0148430330631718e-11,9.474512403097494e-12,5.510531141679683e-12,7.205815523957205e-15,6.540100006410959e-15,3.481494068133716e-11,7.196482090941505e-16,8.616862179553112e-10,9.950227022922376e-14,5.67035402588648e-18,1.8374196953463093e-18,7.120572195397394e-14,5.803767809975265e-14,1.5034385275930308e-16
1.858938068809551e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44664399396952587,0.11312681514600574,0.022691308797105417,0.0,3.512853553705063e-07,1.468069137566127e-05,1.7970907536436747e-06,1.4729485398449878e-08,4.6290318412606916e-11,0.0001638098421246119,2.996186266377818e-17,0.00013018573521741728,5.023416278597729e-13,6.6282208184863e-10,3.8334457370431674e-14,2.86704820467651e-16,3.08768679966325e-06,6.594107423602413e-12,0.005371614724469935,0.00025474828789631725,3.0624485634438794e-05,1.597558124967414e-07,9.244448410576275e-10,2.1976426213435638e-09,2.6400956023890188e-11,1.1008616154765342e-12,1.2677663435797058e-08,5.881279092962418e-06,4.819769417218177e-10,2.3835005877183785e-07,3.7060347680296347e-07,5.119159469032039e-10,1.0366388314090813e-11,9.627225568003613e-12,5.610408730000409e-12,7.400402941648857e-15,6.662183573562231e-15,3.5381924556610685e-11,7.365350795631681e-16,8.729995613791865e-10,1.0210674131275956e-13,5.7446165477088545e-18,1.8767481209493187e-18,7.249144077243273e-14,5.963966348423177e-14,1.5390127072935191e-16
1.8686111660400932e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466275012178883,0.11311085522031385,0.022690642933093173,0.0,3.5948536939175955e-07,1.4861535043338833e-05,1.829524602175199e-06,1.4957403147418632e-08,4.7104597805430294e-11,0.0001646592813598941,3.0755930284376633e-17,0.00013072363025767002,5.104262545154228e-13,6.806426327379004e-10,3.9211509595721083e-14,2.9344276680199416e-16,3.1372468332612404e-06,6.734756727091517e-12,0.0053866502613222665,0.0002559846370773472,3.079846833043102e-05,1.6144660175606998e-07,9.292128495657704e-10,2.2081854526060927e-09,2.6970952301361364e-11,1.1074505240975536e-12,1.2840790901848726e-08,5.923119740723352e-06,4.881120845388478e-10,2.415176792373067e-07,3.74062499420485e-07,5.145520240180201e-10,1.058785807341549e-11,9.78142887780237e-12,5.7114860241908256e-12,7.599133621294303e-15,6.785569407464846e-15,3.595495463889442e-11,7.5371705608011455e-16,8.844240360086003e-10,1.0476499063561543e-13,5.819605720272603e-18,1.916707726684895e-18,7.379475237963335e-14,6.127668740326751e-14,1.5751568517808908e-16
