Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,1.1252025643277287e-63,3.769148873618341e-36,0.0,1.3213945568924356e-48,0.0,6.1358655181511613e-22,6.4493801031072023e-102,6.1358654960310923e-22,1.9153244842916437e-68,2.2602787924449327e-63,0.0,0.0,1.658800860798863e-51,5.3488151161264442e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073717186998e-20,3.0014569926273463e-32,4.5098073719368986e-20,1.2467041775806403e-49,1.8458826296764101e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,1.8000237251317438e-62,1.5086418179935842e-35,0.0,1.0581873435602036e-47,0.0,1.2277061980248307e-21,4.1339828357555829e-100,1.2277061891710385e-21,3.0678478206799114e-67,3.6158562533744317e-62,0.0,0.0,1.3263517933450477e-50,1.7135419341131161e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329075284155e-20,1.1997197788036459e-31,9.0235329084017947e-20,9.9812139157575461e-49,7.3883410504025455e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,2.8740933848217166e-61,6.0365323689545819e-35,0.0,8.4697876345464372e-47,0.0,2.4559455037333493e-21,2.6477923278572349e-98,2.4559454683066481e-21,4.9112209475900458e-66,5.7734284713635571e-61,0.0,0.0,1.0587775394735024e-49,5.4864098216610533e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983977836343e-19,4.7873261382675263e-31,1.8050983981331135e-19,7.9880046272602967e-48,2.956298814340849e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,4.5756965696516004e-60,2.4150060229724511e-34,0.0,6.7775460792481689e-46,0.0,4.9124241683067451e-21,1.6952412568465683e-96,4.9124240265768736e-21,7.8600856691139964e-65,9.1915441009953011e-60,0.0,0.0,8.4288279542443738e-49,1.7561433939342875e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.6105886113206213e-19,1.9048278377842821e-30,3.6105886127188681e-19,6.3916173589708467e-47,1.1827120429100199e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,7.2459226391625693e-59,9.6608102987119676e-34,0.0,5.4227233329079328e-45,0.0,9.825381710078974e-21,1.0851638005567907e-94,9.8253811431133471e-21,1.2577843029318092e-63,1.4555289461769997e-58,0.0,0.0,6.6758989494012984e-48,5.6204465794923706e-75,3.8966059597018093e-14,1.8735227729115953e-15,7.2215690362961948e-19,7.5378667176319585e-30,7.221569041890458e-19,5.1137794018713975e-46,4.7312333207545099e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,1.1357400313084297e-57,3.8644813664903954e-33,0.0,4.3384532661851974e-44,0.0,1.9651297644125171e-20,6.9457186660457878e-93,1.965129537617039e-20,2.0125913689898221e-62,2.2813797037413906e-57,0.0,0.0,5.2355903892754893e-47,1.7986689482149671e-73,7.7934233352418034e-14,3.7471471964530856e-15,1.4443529877853743e-18,2.9515586762807494e-29,1.4443529900238077e-18,4.0912177376924312e-45,1.8925704307448791e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,1.745692182193843e-56,1.5458239965910642e-32,0.0,3.4708724487137993e-43,0.0,3.930313291422453e-20,4.445474722985038e-91,3.9303123842220836e-20,3.2202553749286009e-61,3.5064647715564038e-56,0.0,0.0,4.0292729149564213e-46,5.7559422984954583e-72,1.5587058086216622e-13,7.4943960435339079e-15,2.8887451527394448e-18,1.1325874647438489e-28,2.8887451616981668e-18,3.2730518786179723e-44,7.5704364896337181e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,2.5881671529811904e-55,6.1833588871851904e-32,0.0,2.7767418818994256e-42,0.0,7.8606817062451031e-20,2.8451728796503775e-89,7.8606780774067222e-20,5.1524959273741729e-60,5.1983068892708516e-55,0.0,0.0,2.9948585158946195e-45,1.841933794772062e-70,3.1174327587745583e-13,1.4988893737686922e-14,5.7775294692178322e-18,4.1868630933647293e-28,5.7775295050874354e-18,2.6184725785530393e-43,3.0282059966794206e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,3.6063629780536661e-54,2.4733561353112442e-31,0.0,2.2214110555476477e-41,0.0,1.5721423979101461e-19,1.8209331593734126e-87,1.5721409463674191e-19,8.2440632769630258e-59,7.2423597065097015e-54,0.0,0.0,2.0966696957000369e-44,5.8942397097033655e-69,6.2348866589120821e-13,2.9977889125958604e-14,1.1555098048455587e-17,1.4515359453303714e-27,1.155509819215795e-17,2.0947904929618983e-42,1.2112890366410902e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,4.5703885398884575e-53,9.8934497039112405e-31,0.0,1.7771358336324378e-40,0.0,3.1442930297658017e-19,1.1654049621655859e-85,3.1442872235801894e-19,1.3190556855686168e-57,9.1762276276951618e-53,0.0,0.0,1.3394320742817808e-43,1.8861649264999477e-67,1.2469794458514048e-12,5.9955879902365148e-14,2.3110234992055023e-17,4.5624009246371723e-27,2.3110235568109686e-17,1.6758373660707319e-41,4.8451722847440784e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,5.1308349922968411e-52,3.9573849154921016e-30,0.0,1.421711413239059e-39,0.0,6.2886030026143261e-19,7.4586233728078871e-84,6.2885797778428376e-19,2.110493474808179e-56,1.0297968896698554e-51,0.0,0.0,7.6087113198517178e-43,6.0357407157110711e-66,2.493961005502566e-12,1.1991186145463334e-13,4.6220508019749633e-17,1.2658810599449233e-26,4.6220510329561998e-17,1.3406718809593193e-40,1.9380744313071345e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,5.0960624414376567e-51,1.5829549740939243e-29,0.0,1.1373701501655997e-38,0.0,1.2577257784857681e-18,4.7735378387012767e-82,1.257716488571656e-18,3.3767928344472144e-55,1.0223938249297925e-50,0.0,0.0,3.833285472647699e-42,1.9314389730785536e-64,4.9879241237279602e-12,2.3982382455699542e-13,9.2441050637122093e-17,3.1018804874762695e-26,9.2441059895993495e-17,1.0725382990794983e-39,7.7523270782151442e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,4.6011070245753217e-50,6.3318219210584466e-29,0.0,9.0989640162652013e-38,0.0,2.5154706695508577e-18,3.0550814754341442e-80,2.515433509885771e-18,5.4028704267011644e-54,9.22725601746295e-50,0.0,0.0,1.7542415113594958e-41,6.1806070045123947e-63,9.9758503558710367e-12,4.796477507530297e-13,1.8488212211980207e-16,6.9203034025898298e-26,1.8488215921016842e-16,8.5803095550100639e-39,3.1009513564127362e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,3.9165634513055035e-49,2.5327291804704035e-28,0.0,7.2791703176150003e-37,0.0,5.0310161901301179e-18,1.9552720248377001e-78,5.030867551471485e-18,8.6445918656903432e-53,7.8520569397203525e-49,0.0,0.0,7.5431945366480433e-41,1.9777940832636464e-61,1.9951702802926336e-11,9.5929560311034375e-13,3.6976421007691803e-16,1.4611177674317533e-25,3.6976435856908271e-16,6.8642488851572698e-38,1.2403963712093096e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,3.2312311770219479e-48,1.0130917602859068e-27,0.0,5.823332661738796e-36,0.0,1.0062330184952567e-17,1.2514212259006349e-76,1.0061735630472843e-17,1.3831338874525588e-51,6.4768281106740695e-48,0.0,0.0,3.1317894918734039e-40,6.3289374553669333e-60,3.9903407628113538e-11,1.9185913076859572e-12,7.3952816595830955e-16,3.0003376574136606e-25,7.3952876021122592e-16,5.4913995665044783e-37,4.961710931006103e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,2.6246150197967513e-47,4.0523672628458019e-27,0.0,4.6586595177476126e-35,0.0,2.0125849988190948e-17,8.0095557857845389e-75,2.0123471771795289e-17,2.2130111848565793e-50,5.2603196588379076e-47,0.0,0.0,1.2765615837194686e-39,2.0252572588362522e-58,7.9806817002794343e-11,3.8371827162811233e-12,1.4790551975907897e-15,6.0788812200456188e-25,1.4790575751931779e-15,4.3931197756253319e-36,1.9847844926274146e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,2.1155944699926704e-46,1.6209469858841033e-26,0.0,3.7269166900478362e-34,0.0,4.0256456840547656e-17,5.1267022874376596e-73,4.0246943987719095e-17,3.5408078318364024e-49,4.2398744095966286e-46,0.0,0.0,5.1548865382747464e-39,6.4808051110187547e-57,1.5961363464938155e-10,7.6743655312472072e-12,2.9581057403430313e-15,1.2235974430519375e-24,2.9581152519477837e-15,3.5144957719814245e-35,7.9399384570805439e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,6.2901943223929412e-46,3.4445124482770964e-26,0.0,1.1064265391920028e-33,0.0,6.0390630930297186e-17,2.9107746861693778e-72,6.0370416136921813e-17,1.3395576831855267e-48,1.2613815553692678e-45,0.0,0.0,1.0984774823158312e-38,3.0232778635041521e-56,2.3942045119319436e-10,1.1511548343989046e-11,4.4371527625910431e-15,1.8393068889341456e-24,4.4371729754930914e-15,1.0049261216596362e-34,1.687354480024256e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,2.9520495884411197e-45,9.5230644390744776e-26,0.0,5.1827050979469185e-33,0.0,1.0067324799137479e-16,7.827362712414644e-71,1.0061736016844291e-16,1.0571867089618857e-47,5.9214698698315794e-45,0.0,0.0,3.045083296822482e-38,4.0513668962599123e-55,3.9903407986972246e-10,1.9185913960575749e-11,7.3952327251381181e-15,3.0707261373204946e-24,7.3952886097465182e-15,4.6182667981949732e-34,4.6658768681744408e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,6.814427386683326e-45,1.69577570209185e-25,0.0,1.1959575847579864e-32,0.0,1.3693912907559395e-16,3.3992788679664378e-70,1.3683960958123441e-16,2.966802682391591e-47,1.367416751040091e-44,0.0,0.0,5.4275878863932809e-38,1.3446173893994472e-54,5.426863421155064e-10,2.6092843008317185e-11,1.005749331669724e-14,4.1790038649401483e-24,1.0057592831756529e-14,1.0395671854326385e-33,8.3095334811032845e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,1.3123103675658024e-44,2.6471299213147621e-25,0.0,2.3027366318069424e-32,0.0,1.7321720984923149e-16,1.0293351868670476e-69,1.7306185876584157e-16,6.7926539021960983e-47,2.634080983051276e-44,0.0,0.0,8.4775291403606771e-38,3.6129944162372393e-54,6.8633860058983127e-10,3.2999772048451768e-11,1.2719741868393077e-14,5.2872819592194558e-24,1.2719897213789515e-14,1.9648495610275102e-33,1.2972856966650139e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,2.2313694490116931e-44,3.794853547062212e-25,0.0,3.9152056536320903e-32,0.0,2.0950681447413325e-16,2.6726072578154743e-69,2.0928410773490441e-16,1.3246055101231734e-46,4.4799569193527391e-44,0.0,0.0,1.2157937149462914e-37,7.9927885236017567e-54,8.2999085550161321e-10,3.990670108140087e-11,1.538197904721041e-14,6.39556045509258e-24,1.5382201746981158e-14,3.2841713460479491e-33,1.8599663330606661e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,4.9328620871569681e-44,6.5381177255323643e-25,0.0,8.6565070702718391e-32,0.0,2.8211230351534927e-16,1.1825600412622745e-68,2.8172860518148529e-16,3.5167585505672022e-46,9.9088203162820213e-44,0.0,0.0,2.0956527219853603e-37,2.5147732137562364e-53,1.1172953572008639e-09,5.3720559130912702e-11,2.0706427469344285e-14,8.6121186263656334e-24,2.0706811158078989e-14,7.0113306084122657e-33,3.2051346010116993e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,9.2399316108177505e-44,1.0007243424970147e-24,0.0,1.6217757514473584e-31,0.0,3.5476038899355794e-16,3.5591974424781291e-68,3.5417310183132672e-16,7.6282935397871296e-46,1.8568371796096239e-43,0.0,0.0,3.2085596873384476e-37,6.2203094700735206e-53,1.4045998457315068e-09,6.7534417153864068e-11,2.6030833853097889e-14,1.0828678310411349e-23,2.6031421127920757e-14,1.2749342403375657e-32,4.9066978144563573e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,1.5635402608064417e-43,1.42514643569774e-24,0.0,2.7446858377526085e-31,0.0,4.2745395979280361e-16,9.2156738681072563e-68,4.2661759763038772e-16,1.4742526414559016e-45,3.1430370415771468e-43,0.0,0.0,4.5703231581003519e-37,1.3529387830157338e-52,1.6919043202003456e-09,8.1348275148453421e-11,3.1355195347438872e-14,1.3045239545659369e-23,3.1356031694404777e-14,2.1089899081794484e-32,6.9890367858017803e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,3.7176276435621072e-43,2.5108868996226128e-24,0.0,6.5271121603297244e-31,0.0,5.7298011826146413e-16,5.7064828286015646e-67,5.7150658662822776e-16,4.6389712642176244e-45,7.4761994712036107e-43,0.0,0.0,8.0544516631605349e-37,5.6683112979974682e-52,2.2665132261602449e-09,1.0897599105094793e-10,4.2003781140554735e-14,1.7478366611696364e-23,4.2005254650919846e-14,4.8647700901266484e-32,1.2318829298793155e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,7.2597857530789423e-43,3.9115045014535129e-24,0.0,1.2747036095502575e-30,0.0,7.1869105267110152e-16,2.0659906690731235e-66,7.1639557216983358e-16,1.1143598310507303e-44,1.4602583391126281e-42,0.0,0.0,1.2549562881349486e-36,1.6591061907410914e-51,2.8411220749950833e-09,1.3660370683822384e-10,5.2652184578564528e-14,2.1911499833815503e-23,5.265448003125127e-14,9.3453045615994489e-32,1.9198535854354663e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,2.0300421119276073e-42,7.658000220867343e-24,0.0,3.56452351866255e-30,0.0,1.0106676016337715e-15,1.8128846597553456e-65,1.0061735328774476e-15,4.4845417052761684e-44,4.0841050927777584e-42,0.0,0.0,2.4574820438528329e-36,9.8006116709111452e-51,3.9903396011756234e-09,1.9185913806689004e-10,7.3948444041774356e-14,3.0777784736909953e-23,7.3952938068199112e-14,2.5704640531355098e-31,3.7620895818615649e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,8.169694350405963e-42,1.8932178743412638e-23,0.0,1.4344151302902449e-29,0.0,1.5968393969934403e-15,3.5238325747984987e-64,1.5857294127887611e-15,3.0341786560007126e-43,1.6437889337297594e-41,0.0,0.0,6.0766372804594386e-36,1.1587606939479819e-49,6.2887739675550242e-09,3.0236999914062894e-10,1.1653877334115999e-13,4.8510428378457973e-23,1.1654988324830837e-13,1.0228360164239527e-30,9.3183054015488262e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,4.3863225732179278e-41,5.6605917314077866e-23,0.0,7.7001314351395887e-29,0.0,2.7780572740672956e-15,1.1863962174880035e-62,2.7448410065893217e-15,3.0244543848734364e-42,8.825553885903555e-41,0.0,0.0,1.8171914500921131e-35,2.2059707040878282e-48,1.0885639956281688e-08,5.2339171575352005e-10,2.0171067393964825e-13,8.3976011003435392e-23,2.017438900379092e-13,5.462181228304136e-30,2.7970513632708767e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445983,0.11866994595022717,0.022821567210336725,0.0,2.8298223828172651e-40,1.9245552427289036e-22,0.0,4.9662329143027054e-28,0.0,5.1759835511135177e-15,5.4713982964421669e-61,5.0630635300998927e-15,3.783022316121538e-41,5.6931856999724451e-40,0.0,0.0,6.1793309572902916e-35,5.4280282969253383e-47,2.0079360957572351e-08,9.6543512684088283e-10,3.7201944975947785e-13,1.5490835762472725e-22,3.7213236933652806e-13,3.5170102646586027e-29,9.5852852565802558e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229369,0.11866992756248367,0.022821566768293361,0.0,2.0248102756879024e-39,7.0616662728391432e-22,0.0,3.5515130267993218e-27,0.0,1.0113744376915647e-14,3.0038847748773123e-59,9.6995059207565299e-15,5.3386156707909756e-40,4.0726105288482568e-39,0.0,0.0,2.2678278424120043e-34,1.5216892794128709e-45,3.846675905549502e-08,1.8495218604618847e-09,7.1249695371096417e-13,2.967777763831487e-22,7.1291119081529902e-13,2.5149208462720549e-28,3.5727754695014426e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813805,0.11866989078717224,0.022821565884206804,0.0,1.5304373458193167e-38,2.7016590584019545e-21,0.0,2.6815310330389489e-26,0.0,2.0556466383323678e-14,1.8284169177756875e-57,1.8972380076640488e-14,8.0121462302977259e-39,3.0766906022142545e-38,0.0,0.0,8.6793366674384982e-34,4.5536441690047261e-44,7.5241379633419857e-08,3.6176949734902015e-09,1.3928922035644646e-12,5.8053551620751287e-22,1.3944762852968721e-12,1.9004408647158704e-27,1.4095233931104295e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421777,0.11866985401209497,0.022821565000120482,0.0,4.7836332982648678e-38,5.9879410506399687e-21,0.0,8.3746437440447014e-26,0.0,3.1754890807534739e-14,1.2839948994575914e-56,2.824524006532652e-14,3.341928940741205e-38,9.6128720032296026e-38,0.0,0.0,1.924222140168485e-33,2.4224378253648051e-43,1.1201576605511056e-07,5.3858676142352988e-09,2.0725416740339158e-12,8.643184595735553e-22,2.0760513151384923e-12,5.939672024052355e-27,3.2025273445525547e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725053286,0.11866981723725184,0.022821564116034396,0.0,1.0827173055142039e-37,1.0565053389944451e-20,0.0,1.893943817893262e-25,0.0,4.3708229150000678e-14,5.6790159331458319e-56,3.7518085886873192e-14,9.3709615164829956e-38,2.1748935296206627e-37,0.0,0.0,3.3959858462146734e-33,8.1825165801587344e-43,1.4878991832197246e-07,7.1540397826995838e-09,2.7514461535620406e-12,1.1481266070393228e-21,2.7576362803319657e-12,1.3442948315223555e-26,5.7849981327630676e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870708332,0.11866978046264286,0.022821563231948547,0.0,2.0555571310377161e-37,1.6433038186560201e-20,0.0,3.5927075186352882e-25,0.0,5.6415667003567253e-14,1.9253257873826938e-55,4.6790917541341717e-14,2.1210833796850689e-37,4.1274167674796603e-37,0.0,0.0,5.2835738438784232e-33,2.1656140317267808e-42,1.8556383643546903e-07,8.922211478885568e-09,3.4296064564968505e-12,1.4319599591628736e-21,3.4392311808683726e-12,2.5520346528796012e-26,9.2072258188316462e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162089028,0.11866970691412732,0.022821561463777559,0.0,5.4384607315450847e-37,3.2041781221434417e-20,0.0,9.489423838968672e-25,0.0,8.4089826055503929e-14,1.3733884341817347e-54,6.5336538349272136e-14,7.4217405263611178e-37,1.0911180656153853e-36,0.0,0.0,1.030751705154382e-32,9.8412269971419966e-42,2.5911097020780807e-07,1.2458553454431971e-08,4.7836975475553086e-12,1.9997022796154353e-21,4.8024507879362663e-12,6.7513532881165945e-26,1.8757040108724795e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453563865,0.11866963336654833,0.022821559695607514,0.0,1.1344791678065533e-36,5.2814507760576444e-20,0.0,1.9762854755294822e-24,0.0,1.1477085063761248e-13,5.6478210565325295e-54,8.3882102489610615e-14,1.9142667098307571e-36,2.2742998051495935e-36,0.0,0.0,1.699885157992169e-32,3.0684606336075675e-41,3.3265716738389853e-07,1.5994893540894704e-08,6.1348214640608526e-12,2.5675454253957067e-21,6.1657101362692341e-12,1.4082239293413865e-25,3.225409961203395e-20
