Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58)
5.327608376323268e-13,0.004023131612903226,0.0,0.0,0.010942618875394735,0.49999986056014428,3.700203093370197e-61,9.3204020389078573e-14,4.2284283133853496e-35,3.904234637522912e-44,4.4456341697702563e-65,4.0167514826292791e-15,4.7215499913279898e-18,0.0,0.49999495021469414,1.3988012455097286e-07,4.8998518804330568e-06,1.3943985626057316e-07,7.8672349051599504e-11,9.8957654083078541e-09,9.8959558378216727e-09
5.35396895267175e-13,0.004023131612903226,0.0,0.0,0.010942618337165007,0.4999998601424106,3.8877312351487074e-61,9.4594333819037725e-14,4.3556938825524136e-35,4.0416223438273835e-44,4.6938008014289914e-65,4.0565745451744285e-15,4.7919603513961095e-18,0.0,0.49999492594512535,1.3990269691153296e-07,4.9240483539110239e-06,1.3985758996447232e-07,7.9452233485572272e-11,9.944725830961191e-09,9.9449190809953399e-09
5.406690105368715e-13,0.004023131612903226,0.0,0.0,0.010942617268088864,0.49999985931267371,4.2886713138942157e-61,9.7416300433737019e-14,4.6198217147018025e-35,4.3288745382884053e-44,5.228296760018393e-65,4.1368092465552941e-15,4.934873447180606e-18,0.0,0.49999487740902149,1.3994618896171636e-07,4.9724398966467189e-06,1.4068732685716056e-07,8.1023524794245473e-11,1.0042646569542355e-08,1.0042845543887349e-08
5.454139142795983e-13,0.004023131612903226,0.0,0.0,0.010942616314216056,0.49999985857239548,4.6809426855709841e-61,1.0000356827458105e-13,4.8688265707251461e-35,4.6021950496789992e-44,5.7560374015616942e-65,4.2096914352208729e-15,5.0658992652871746e-18,0.0,0.49999483372991305,1.3998352123008155e-07,5.0159906843475059e-06,1.4142760506201341e-07,8.2450822101393453e-11,1.0130775111959999e-08,1.0130979333853888e-08
5.501588180223252e-13,0.004023131612903226,0.0,0.0,0.010942615368072004,0.49999985783820849,5.1052284152113768e-61,1.0263624368663134e-13,5.1289228935009136e-35,4.8901811704422901e-44,6.331774106579605e-65,4.2832092461504808e-15,5.1992232812245767e-18,0.0,0.49999479005393371,1.4001921615250079e-07,5.0595399555925103e-06,1.4216179200461552e-07,8.3890562714522059e-11,1.0218903537801887e-08,1.0219113098697735e-08
5.54903721765052e-13,0.004023131612903226,0.0,0.0,0.010942614429534807,0.49999985711006273,5.5638315115654517e-61,1.053147216127337e-13,5.4005028317778238e-35,5.1934832506655247e-44,6.9594008731120259e-65,4.3573626585013203e-15,5.3348654491482241e-18,0.0,0.49999474638101143,1.400533454984863e-07,5.1030877104347295e-06,1.4288993780593156e-07,8.5342746150768861e-11,1.0307031846383747e-08,1.0307246838524501e-08
5.596486255077789e-13,0.004023131612903226,0.0,0.0,0.010942613498486138,0.49999985638790834,6.0591987851612502e-61,1.0803939699379249e-13,5.6839688621795027e-35,5.5127745334545064e-44,7.6430901184948836e-65,4.432151651426321e-15,5.4728457225314252e-18,0.0,0.49999470271107754,1.4008597789157565e-07,5.1466339489271393e-06,1.4361209217450291e-07,8.6807371927288514e-11,1.0395160037019359e-08,1.039538055343785e-08
5.643935292505057e-13,0.004023131612903226,0.0,0.0,0.010942612574811087,0.49999985567169608,6.5939284797063307e-61,1.1081066476875745e-13,5.979733969791735e-35,5.8487517550359997e-44,8.387309933315987e-65,4.5075762040741191e-15,5.6131840541652517e-18,0.0,0.49999465904406654,1.4011717894735941e-07,5.1901786711227191e-06,1.4432830440984283e-07,8.8284439561252787e-11,1.0483288109020629e-08,1.0483514243539564e-08
5.691384329932326e-13,0.004023131612903226,0.0,0.0,0.010942611658398015,0.49999985496137705,7.1707782434996044e-61,1.1362891987461013e-13,6.2882218303684427e-35,6.2021357554701313e-44,9.1968422571842436e-65,4.5836362955890491e-15,5.7559003961584042e-18,0.0,0.49999461537991546,1.4014701140537687e-07,5.2337218770744339e-06,1.4503862340580214e-07,8.9773948569850548e-11,1.0571416061697621e-08,1.0571647908929572e-08
5.738833367359594e-13,0.004023131612903226,0.0,0.0,0.010942610749138442,0.49999985425690285,7.7926734461041288e-61,1.1649455724635081e-13,6.6098669941210722e-35,6.5736720998259289e-44,1.0076801999178185e-64,4.6603319051111294e-15,5.9010146999370825e-18,0.0,0.49999457171856437,1.4017553525527199e-07,5.2772635668352444e-06,1.4574309765390863e-07,9.1275898470287842e-11,1.0659543894358624e-08,1.0659781549706043e-08
5.786282404786863e-13,0.004023131612903226,0.0,0.0,0.010942609846926916,0.49999985355822524,8.4627158581274642e-61,1.1940797181698506e-13,6.9451150711271934e-35,6.9641317101348632e-44,1.103265715878505e-64,4.7376630117760501e-15,6.0485469162448396e-18,0.0,0.4999945280599557,1.402028078573052e-07,5.3208037404581029e-06,1.46441775246677e-07,9.2790288779787747e-11,1.0747671606310191e-08,1.0747915165965393e-08
5.833731442214131e-13,0.004023131612903226,0.0,0.0,0.010942608951660904,0.49999985286529658,9.1841927026670439e-61,1.2236955851751043e-13,7.2944229183362337e-35,7.3743115080713682e-44,1.2070249980071906e-64,4.8156295947151563e-15,6.1985169951424641e-18,0.0,0.49999448440403471,1.4022888405757601e-07,5.3643423979959608e-06,1.4713470388089334e-07,9.4317119015590508e-11,1.0835799196857204e-08,1.0836048757802356e-08
5.8811804796414e-13,0.004023131612903226,0.0,0.0,0.010942608063240645,0.49999985217806958,9.9605860911362517e-61,1.2537971227690279e-13,7.6582588281724429e-35,7.8050350684522908e-44,1.3195819183187499e-64,4.8942316330554401e-15,6.3509448860078291e-18,0.0,0.49999444075074884,1.4025381629820462e-07,5.4078795395017526e-06,1.4782193086087119e-07,9.5856388694953518e-11,1.0923926665302904e-08,1.0924182325310044e-08
5.928629517068668e-13,0.004023131612903226,0.0,0.0,0.010942607181569093,0.49999985149649734,1.0795582855791607e-60,1.284388280221037e-13,8.0371027187315591e-35,8.2571532836198257e-44,1.4416023316888729e-64,4.9734691059195319e-15,6.5058505375357665e-18,0.0,0.49999439710004784,1.402776547227122e-07,5.4514151650284136e-06,1.4850350310168129e-07,9.7408097335151208e-11,1.1012054010948943e-08,1.1012315868579952e-08
5.976078554495937e-13,0.004023131612903226,0.0,0.0,0.010942606306551767,0.49999985082053333,1.1693084793079272e-60,1.3154730067800609e-13,8.4314463255768783e-35,8.7315450388302918e-44,1.5737965281014957e-64,5.0533419924256832e-15,6.6632538977379247e-18,0.0,0.49999435345188398,1.4030044727678232e-07,5.4949492746288732e-06,1.4917946713235516e-07,9.8972244453475209e-11,1.1100181233095432e-08,1.1100449387702039e-08
6.023527591923205e-13,0.004023131612903226,0.0,0.0,0.01094260543809668,0.49999985015013143,1.2657219331650921e-60,1.3470552516744153e-13,8.8417933951369009e-35,9.2291178987488248e-44,1.7169218067829474e-64,5.1338502716877596e-15,6.8231749139426399e-18,0.0,0.49999430980621107,1.4032223980459702e-07,5.5384818683560506e-06,1.4984986909906176e-07,1.0054882956723419e-10,1.1188308331040961e-08,1.118858288276475e-08
6.070976629350474e-13,0.004023131612903226,0.0,0.0,0.010942604576114231,0.49999984948524573,1.3692350639052938e-60,1.3791389641116669e-13,9.268659879705334e-35,9.7508088051430673e-44,1.871785177228571e-64,5.21499392281523e-15,6.9856335327947912e-18,0.0,0.49999426616298531,1.403430761409419e-07,5.5820129462628625e-06,1.5051475476825788e-07,1.0213785219375401e-10,1.1276435304082673e-08,1.1276716353855056e-08
6.118425666777742e-13,0.004023131612903226,0.0,0.0,0.010942603720517117,0.49999984882583104,1.4803091181189885e-60,1.4117280932784964e-13,9.7125741340426499e-35,1.029758478585863e-43,2.0392461922291703e-64,5.2967729249131525e-15,7.1506497002556665e-18,0.0,0.49999422252216469,1.4036299819927434e-07,5.6255425084022189e-06,1.5117416952981345e-07,1.0373931185037759e-10,1.1364562151516266e-08,1.1364849801058505e-08
6.165874704205011e-13,0.004023131612903226,0.0,0.0,0.010942602871220244,0.49999984817184212,1.5994313749177811e-60,1.4448265883405672e-13,1.0174077113579331e-34,1.0870443675165227e-43,2.2202199182141207e-64,5.379187257082171e-15,7.3182433616028372e-18,0.0,0.49999417888370923,1.4038204605593665e-07,5.6690705548270237e-06,1.5182815840010987e-07,1.0535320805446499e-10,1.145268887263606e-08,1.1452983224459232e-08
6.213323741632279e-13,0.004023131612903226,0.0,0.0,0.010942602028140654,0.49999984752323451,1.7271163968681596e-60,1.4784383984423897e-13,1.0653722574221766e-34,1.1470414845566996e-43,2.4156800484296997e-64,5.4622368984184963e-15,7.4884344614299929e-18,0.0,0.49999413524758035,1.4040025803067948e-07,5.7125970855901792e-06,1.5247676602511391e-07,1.069795403233934e-10,1.1540815466735009e-08,1.1541116624140035e-08
6.260772779059548e-13,0.004023131612903226,0.0,0.0,0.010942601191197419,0.49999984687996391,1.8639073307237652e-60,1.5125674727071883e-13,1.1152077273762099e-34,1.2098559951172706e-43,2.6266621646573583e-64,5.5459218280139106e-15,7.6612429436468302e-18,0.0,0.49999409161374164,1.4041767076365629e-07,5.7561221007445792e-06,1.5312003668342584e-07,1.0861830817455712e-10,1.1628941933104748e-08,1.162925000018237e-08
6.308221816486816e-13,0.004023131612903226,0.0,0.0,0.010942600360311599,0.49999984624198623,2.0103772595372534e-60,1.5472177602367633e-13,1.1669721174892898e-34,1.2755973682719111e-43,2.8542671533411199e-64,5.6302420249557388e-15,7.8366887514789106e-18,0.0,0.49999404798215769,1.4043431928904075e-07,5.7996456003431099e-06,1.537580142893024e-07,1.1026951112536753e-10,1.1717068271035633e-08,1.1717383352666399e-08
6.355670853914085e-13,0.004023131612903226,0.0,0.0,0.010942599535406137,0.49999984560925814,2.1671306077656909e-60,1.582393210111361e-13,1.2207247649827298e-34,1.3443784534339276e-43,3.0996647821657502e-64,5.7151974683268559e-15,8.0147918274674988e-18,0.0,0.49999400435279517,1.4045023710541669e-07,5.8431675844386593e-06,1.5439074239565508e-07,1.119331486932532e-10,1.1805194479816741e-08,1.1805516681671027e-08
6.403119891341353e-13,0.004023131612903226,0.0,0.0,0.010942598716405814,0.49999984498173639,2.334804601021103e-60,1.618097771389534e-13,1.2765263686525116e-34,1.4163155582167144e-43,3.3640974433147543e-64,5.8007881372056721e-15,8.1955721134694625e-18,0.0,0.49999396072562202,1.4046545624308386e-07,5.8866880530841058e-06,1.5501826419702354e-07,1.1360922039565976e-10,1.1893320558735937e-08,1.1893649987273929e-08
6.450568928768622e-13,0.004023131612903226,0.0,0.0,0.010942597903237161,0.49999984435937794,2.5140707821588936e-60,1.6543353931080108e-13,1.3344390096525636e-34,1.4915285274870799e-43,3.6488840698360191e-64,5.8870140106661247e-15,8.3790495506570955e-18,0.0,0.49999391710060737,1.4048000732841373e-07,5.9302070063323247e-06,1.5564062253252479e-07,1.1529772575004994e-10,1.198144650707988e-08,1.1981783269551566e-08
6.49801796619589e-13,0.004023131612903226,0.0,0.0,0.01094259709582841,0.49999984374214063,2.7056365854376894e-60,1.6911100242815574e-13,1.394526172438798e-34,1.5701408236207413e-43,3.9554242317437986e-64,5.9738750677776677e-15,8.5652440795180033e-18,0.0,0.49999387347772201,1.4049391964538512e-07,5.9737244442361869e-06,1.5625785988877787e-07,1.1699866427390371e-10,1.2069572324134067e-08,1.2069916528579239e-08
6.545467003623159e-13,0.004023131612903226,0.0,0.0,0.010942596294109428,0.49999984312998208,2.9102469705238735e-60,1.7284256139028439e-13,1.4568527658739716e-34,1.652279607969285e-43,4.2852024186867421e-64,6.0613712876052635e-15,8.7541756398549555e-18,0.0,0.49999382985693791,1.4050722119442173e-07,6.0172403668485608e-06,1.5687001840280449e-07,1.18712035484718e-10,1.215769800918284e-08,1.2158049764431088e-08
6.592916041050427e-13,0.004023131612903226,0.0,0.0,0.010942595498011643,0.49999984252286067,3.128686118153716e-60,1.7662861109423092e-13,1.5214851444934576e-34,1.7380758235478705e-43,4.6397925162155452e-64,6.1495026492093821e-15,8.9458641707857391e-18,0.0,0.4999937862382281,1.4051993874865174e-07,6.0607547742223065e-06,1.5747713986490601e-07,1.2043783890000697e-10,1.2245823561509434e-08,1.2246182977180136e-08
6.640365078477696e-13,0.004023131612903226,0.0,0.0,0.01094259470746802,0.49999984192073477,3.3617791893066803e-60,1.8046954643480239e-13,1.5884911299319895e-34,1.8276642789529306e-43,5.0208624828934784e-64,6.2382691316459816e-15,9.1403296107430449e-18,0.0,0.49999374262156709,1.4053209790770037e-07,6.1042676664102828e-06,1.5807926572151625e-07,1.2217607403730187e-10,1.2333948980395985e-08,1.2334316166898318e-08
6.687814115904964e-13,0.004023131612903226,0.0,0.0,0.010942593922412973,0.49999984132356345,3.6103941497855251e-60,1.8436576230455586e-13,1.6579400325114573e-34,1.9211837335191271e-43,5.4301792357091881e-64,6.3276707139665098e-15,9.3375918974742853e-18,0.0,0.4999936990069303,1.4054372314912541e-07,6.1477790434653423e-06,1.5867643707803146e-07,1.2392674041415107e-10,1.2422074265123558e-08,1.2422449333656475e-08
6.735263153332233e-13,0.004023131612903226,0.0,0.0,0.010942593142782326,0.49999984073130582,3.8754436621415925e-60,1.8831765359378455e-13,1.7299026729898256e-34,2.0187769837248624e-43,5.8696137514723059e-64,6.4177073752178917e-15,9.5376709680414852e-18,0.0,0.49999365539429425,1.4055483787759834e-07,6.1912889054403371e-06,1.5926869470161652e-07,1.2568983754812e-10,1.2510199414972189e-08,1.2510582477524425e-08
6.782712190759502e-13,0.004023131612903226,0.0,0.0,0.010942592368513273,0.49999984014392151,4.1578870469268181e-60,1.9232561519050427e-13,1.8044514044712465e-34,2.1205909508556214e-43,6.341146392097963e-64,6.5083790944425298e-15,9.7405867588211354e-18,0.0,0.49999361178363644,1.4056546447192941e-07,6.234797252388112e-06,1.5985607902398807e-07,1.274653649567913e-10,1.2598324429220875e-08,1.2598715598570941e-08
6.83016122818677e-13,0.004023131612903226,0.0,0.0,0.01094259159954432,0.49999983956137045,4.458732315297697e-60,1.9639004198044008e-13,1.8816601344774508e-34,2.2267767699344514e-43,6.8468724619161188e-64,6.5996858506782821e-15,9.946359205504051e-18,0.0,0.49999356817493568,1.4057562433003208e-07,6.2783040843615116e-06,1.6043863014417523e-07,1.2925332215776468e-10,1.2686449307147618e-08,1.2686848696863792e-08
6.877610265614039e-13,0.004023131612903226,0.0,0.0,0.010942590835815233,0.49999983898361272,4.7790382750405906e-60,2.0051132884701251e-13,1.9616043471804806e-34,2.3374898799288682e-43,7.3890080053764671e-64,6.6916276229584681e-15,1.0155008243095219e-17,0.0,0.49999352456817131,1.4058533791191635e-07,6.3218094014133748e-06,1.6101638783125671e-07,1.3105370866865698e-10,1.2774574048029443e-08,1.2774981772469774e-08
6.925059303041307e-13,0.004023131612903226,0.0,0.0,0.010942590077267016,0.49999983841060908,5.1199167121328448e-60,2.0468987067132401e-13,2.0443611257968415e-34,2.4528901152434786e-43,7.9698958537598336e-64,6.7842043903118597e-15,1.0366553805913676e-17,0.0,0.49999348096332347,1.4059462478079749e-07,6.3653132035965352e-06,1.6158939152707622e-07,1.3286652400710218e-10,1.2862698651142417e-08,1.2863114825454708e-08
6.972508340468576e-13,0.004023131612903226,0.0,0.0,0.010942589323841836,0.49999983784232016,5.4825346499998565e-60,2.0892606233214559e-13,2.1300091751431545e-34,2.5731417985076397e-43,8.5920119297524938e-64,6.8774161317626698e-15,1.058101582759235e-17,0.0,0.49999343736037377,1.406035036424035e-07,6.408815490963824e-06,1.6215768034893527e-07,1.3469176769075138e-10,1.295082311576166e-08,1.2951247855883478e-08
7.019957377895844e-13,0.004023131612903226,0.0,0.0,0.01094258857548302,0.4999998372787075,5.8681166886746743e-60,2.1322029870590286e-13,2.2186288443533667e-34,2.6984138346674403e-43,9.2579718189904883e-64,6.9712628263305519e-15,1.079841424107793e-17,0.0,0.49999339375930402,1.4061199238255903e-07,6.4523162635680714e-06,1.627212930922634e-07,1.3652943923727271e-10,1.3038947441161381e-08,1.3039380863820039e-08
7.067406415323113e-13,0.004023131612903226,0.0,0.0,0.010942587832134986,0.4999998367197323,6.2779474261136769e-60,2.1757297466666255e-13,2.3103021497576108e-34,2.8288798063913368e-43,9.9705376179368818e-64,7.0657444530305854e-15,1.1018768978630716e-17,0.0,0.49999335016009727,1.4062010810312265e-07,6.4958155214621018e-06,1.6328026823326719e-07,1.3837953816435158e-10,1.3127071626614877e-08,1.3127513849327441e-08
7.114855452750381e-13,0.004023131612903226,0.0,0.0,0.010942587093743227,0.49999983616535665,6.713373963969601e-60,2.2198448508611917e-13,2.4051127979227739e-34,2.9647180707987427e-43,1.0732625067716209e-63,7.1608609908732793e-15,1.1242099971824481e-17,0.0,0.49999330656273694,1.4062786715634847e-07,6.539313264698737e-06,1.6383464393155674e-07,1.4024206398969036e-10,1.3215195671394573e-08,1.3215646812467841e-08
7.16230449017765e-13,0.004023131612903226,0.0,0.0,0.010942586360254261,0.49999983561554251,7.1758085001715286e-60,2.2645522483358102e-13,2.5031462088548599e-34,3.1061118575209135e-43,1.1547310983796806e-63,7.2566124188645575e-15,1.1468427151546329e-17,0.0,0.49999326296720747,1.4063528517774183e-07,6.5828094933307947e-06,1.6438445803275097e-07,1.4211701623100862e-10,1.3303319574772008e-08,1.3303779753302527e-08
7.209753527604918e-13,0.004023131612903226,0.0,0.0,0.010942585631615603,0.49999983507025247,7.6667310107104961e-60,2.3098558877595668e-13,2.6044895393632165e-34,3.2532493681034243e-43,1.2417840991684201e-63,7.3529987160057539e-15,1.1697770447996554e-17,0.0,0.49999321937349372,1.4064237711747501e-07,6.6263042074110906e-06,1.6492974807106137e-07,1.4400439440604309e-10,1.3391443336017884e-08,1.3391912671891928e-08
7.257202565032187e-13,0.004023131612903226,0.0,0.0,0.010942584907775733,0.49999983452944929,8.1876920230791641e-60,2.3557597177774134e-13,2.709231706586693e-34,3.4063238767595954e-43,1.3347637579066326e-63,7.4500198612936155e-15,1.1930149790688479e-17,0.0,0.49999317578158153,1.4064915727042595e-07,6.6697974069924365e-06,1.6547055127185438e-07,1.4590419803254758e-10,1.3479566954402066e-08,1.3480045568295636e-08
7.304651602459455e-13,0.004023131612903226,0.0,0.0,0.010942584188684068,0.49999983399309605,8.7403154838644419e-60,2.4022676870100341e-13,2.8174634116818111e-34,3.5655338324841766e-43,1.4340308475134941e-63,7.5476758337202826e-15,1.2165585108448355e-17,0.0,0.49999313219145702,1.4065563930489994e-07,6.7132890921276432e-06,1.6600690455419283e-07,1.478164266282929e-10,1.3567690429193591e-08,1.3568178442572419e-08
7.352100639886724e-13,0.004023131612903226,0.0,0.0,0.01094258347429092,0.49999983346115606,9.3263017230430876e-60,2.4493837440537037e-13,2.9292771636730233e-34,3.7310829625366422e-43,1.5399655368096932e-63,7.645966612273298e-15,1.2404096329415169e-17,0.0,0.49999308860310709,1.4066183629009331e-07,6.7567792628695138e-06,1.6653884453335653e-07,1.4974107971106723e-10,1.3655813759660701e-08,1.3656311294780229e-08
7.399549677313992e-13,0.004023131612903226,0.0,0.0,0.010942582764547482,0.49999983293359296,9.9474305175821761e-60,2.4971118374801571e-13,3.0447673034651291e-34,3.9031803773034388e-43,1.6529682972183951e-63,7.7448921759355866e-15,1.2645703381040535e-17,0.0,0.49999304501651942,1.4066776072235235e-07,6.8002679192708542e-06,1.670664075233416e-07,1.5167815679867567e-10,1.3743936945070847e-08,1.3744444124976227e-08
7.446998714741261e-13,0.004023131612903226,0.0,0.0,0.01094258205940579,0.49999983241037099,1.0605564256998866e-59,2.5454559158364451e-13,3.1640300280179181e-34,4.0820406765485184e-43,1.7734608455770208e-63,7.8444525036854566e-15,1.2890426190088529e-17,0.0,0.49999300143168157,1.4067342455028219e-07,6.843755061384464e-06,1.6758962953934022e-07,1.5362765740894052e-10,1.383205998469069e-08,1.3832576933216792e-08
7.494447752168529e-13,0.004023131612903226,0.0,0.0,0.010942581358818702,0.49999983189145419,1.1302651213587233e-59,2.5944199276448078e-13,3.2871634146831257e-34,4.2678840570615152e-43,1.9018871242514739e-63,7.9446475744966001e-15,1.3138284682635568e-17,0.0,0.49999295784858244,1.4067883919875428e-07,6.8872406892631388e-06,1.6810854630019862e-07,1.5558958105970118e-10,1.3920182877786141e-08,1.3920709719557539e-08
7.541896789595798e-13,0.004023131612903226,0.0,0.0,0.01094258066273987,0.49999983137680737,1.2040728920073883e-59,2.6440078214025259e-13,3.4142674457037618e-34,4.4609364217129311e-43,2.0387143197757962e-63,8.0454773673380784e-15,1.3389298784070239e-17,0.0,0.49999291426721082,1.4068401559186265e-07,6.9307248029596743e-06,1.6862319323085634e-07,1.5756392726881418e-10,1.4008305623622363e-08,1.4008842484053319e-08
7.589345827023066e-13,0.004023131612903226,0.0,0.0,0.010942579971123712,0.49999983086639505,1.2821927657518806e-59,2.6942235455817924e-13,3.5454440328758983e-34,4.6614294899256695e-43,2.1844339212721029e-63,8.1469418611743175e-15,1.3643488419093181e-17,0.0,0.49999287068755638,1.4068896417487268e-07,6.9742074025268626e-06,1.6913360546476405e-07,1.5955069555415316e-10,1.409642822146377e-08,1.4096975226758243e-08
7.636794864450335e-13,0.004023131612903226,0.0,0.0,0.010942579283925401,0.49999983036018275,1.3648474056333462e-59,2.7450710486295736e-13,3.6807970423729851e-34,4.8696009095722859e-43,2.3395628199382287e-63,8.2490410349651113e-15,1.390087351171692e-17,0.0,0.49999282710960907,1.4069369493520919e-07,7.0176884880174899e-06,1.6963981784628253e-07,1.6154988543360888e-10,1.4184550670574057e-08,1.4185107947725701e-08
7.684243901877603e-13,0.004023131612903226,0.0,0.0,0.01094257860110083,0.49999982985813557,1.4522694813344162e-59,2.796554278967469e-13,3.8204323197327577e-34,5.0856943703073318e-43,2.504644450923648e-63,8.3517748676656039e-15,1.4161473985265745e-17,0.0,0.49999278353335913,1.4069821742252367e-07,7.0611680594843475e-06,1.7014186493306127e-07,1.6356149642508929e-10,1.427267297021621e-08,1.4273240647008352e-08
7.731692939304872e-13,0.004023131612903226,0.0,0.0,0.01094257792260659,0.49999982936021953,1.5447020527885907e-59,2.8486771849915775e-13,3.9644577150068294e-34,5.3099597183441572e-43,2.6802499789480757e-63,8.4551433382263012e-15,1.4425309762375538e-17,0.0,0.49999273995879756,1.4070254076788226e-07,7.1046461169802159e-06,1.7063978099839754e-07,1.6558552804651932e-10,1.4360795119652509e-08,1.4361373324658165e-08
7.77914197673214e-13,0.004023131612903226,0.0,0.0,0.010942577248399962,0.4999998288664006,1.6423989659969398e-59,2.9014437150723594e-13,4.1129831080730236e-34,5.5426530726855382e-43,2.866979529051573e-63,8.55914642559305e-15,1.4692400764993654e-17,0.0,0.49999269638591559,1.4070667370211278e-07,7.1481226605578769e-06,1.711336000335766e-07,1.676219798158411e-10,1.4448917118144547e-08,1.4449505980726396e-08
7.826591014159409e-13,0.004023131612903226,0.0,0.0,0.010942576578438893,0.49999982837664486,1.7456252613622473e-59,2.9548578175544979e-13,4.2661204341105415e-34,5.7840369428175317e-43,3.0654634639001353e-63,8.6637841087070378e-15,1.4962766914378764e-17,0.0,0.49999265281470451,1.4071062457334753e-07,7.1915976902701076e-06,1.7162335575019179e-07,1.6967085125101395e-10,1.4537038964953233e-08,1.4537638615263628e-08
7.874040051586677e-13,0.004023131612903226,0.0,0.0,0.010942575912681966,0.49999982789091896,1.854657594856641e-59,3.008923440756762e-13,4.4239837092379987e-34,6.0343803478759129e-43,3.2763637091064611e-63,8.7690563665047936e-15,1.52364281311007e-17,0.0,0.49999260924515665,1.4071440136379713e-07,7.2350712061696856e-06,1.7210908158244632e-07,1.7173214187001425e-10,1.4625160659338812e-08,1.4625771228319767e-08
7.921489089013946e-13,0.004023131612903226,0.0,0.0,0.010942575251088381,0.49999982740918986,1.9697846723447476e-59,3.0636445329718717e-13,4.586689056314467e-34,6.2939589372946067e-43,3.5003751280621094e-63,8.8749631779181854e-15,1.5513404335040342e-17,0.0,0.49999256567726419,1.4071801170578921e-07,7.2785432083093838e-06,1.725908106894356e-07,1.7380585119083533e-10,1.471328220056087e-08,1.4713903819944055e-08
7.968938126441214e-13,0.004023131612903226,0.0,0.0,0.010942574593617964,0.49999982693142464,2.091307697390483e-59,3.119025042466355e-13,4.7543547309035276e-34,6.5630551129455006e-43,3.7382269478143155e-63,8.9815045218743971e-15,1.579371544538944e-17,0.0,0.49999252211101969,1.4072146289710418e-07,7.322013696741973e-06,1.730685759574111e-07,1.7589197873148798e-10,1.4801403587878342e-08,1.4802036390185081e-08
8.016387163868483e-13,0.004023131612903226,0.0,0.0,0.010942573940231121,0.49999982645759056,2.219540832881755e-59,3.1750689174804172e-13,4.927101147400459e-34,6.8419581527790279e-43,3.9906842375585931e-63,9.0886803772959441e-15,1.6077381380650488e-17,0.0,0.49999247854641626,1.4072476191563864e-07,7.3654826715202218e-06,1.7354241000202521e-07,1.7799052400999983e-10,1.4889524820549529e-08,1.4890168939090793e-08
8.063836201295751e-13,0.004023131612903226,0.0,0.0,0.010942573290888827,0.49999982598765541,2.3548116768135543e-59,3.2317801062277944e-13,5.1050509053226055e-34,7.1309643359749232e-43,4.258549441356745e-63,9.1964907231006639e-15,1.6364422058636556e-17,0.0,0.49999243498344714,1.4072791543342639e-07,7.4089501326968943e-06,1.7401234517055823e-07,1.8010148654441574e-10,1.49776458978321e-08,1.4978301466708497e-08
8.11128523872302e-13,0.004023131612903226,0.0,0.0,0.01094257264555263,0.49999982552158706,2.4974617525762529e-59,3.2891625568956281e-13,5.2883288157630176e-34,7.4303770696125711e-43,4.5426639667291446e-63,9.3049355382017049e-15,1.665485739647119e-17,0.0,0.49999239142210594,1.407309298300443e-07,7.4524160803247566e-06,1.7447841354412623e-07,1.8222486585279767e-10,1.5065766818983103e-08,1.5066433973084886e-08
8.158734276150288e-13,0.004023131612903226,0.0,0.0,0.01094257200418461,0.4999998250593537,2.6478470141022893e-59,3.3472202176443135e-13,5.4770619280074217e-34,7.7405070168703383e-43,4.8439098308100295e-63,9.4140148015075251e-15,1.6948707310588206e-17,0.0,0.49999234786238622,1.4073381120543159e-07,7.4958805144565685e-06,1.7494064693987161e-07,1.8436066145322478e-10,1.5153887583258981e-08,1.515456645826603e-08
8.206183313577557e-13,0.004023131612903226,0.0,0.0,0.010942571366747377,0.49999982460092368,2.8063383662308955e-59,3.405957036607372e-13,5.6713795563146076e-34,8.061672226763302e-43,5.163211365795271e-63,9.5237284919218933e-15,1.7245991716731592e-17,0.0,0.49999230430428243,1.407365653921459e-07,7.5393434351450901e-06,1.7539907691313485e-07,1.8650887286379318e-10,1.5242008189915561e-08,1.5242698922297386e-08
8.253632351004825e-13,0.004023131612903226,0.0,0.0,0.010942570733204066,0.49999982414626587,2.9733222006570737e-59,3.4653769618913069e-13,5.8714133068602917e-34,8.3941982654288341e-43,5.5015369854534399e-63,9.6340765883438784e-15,1.7546730529955329e-17,0.0,0.49999226074778896,1.4073919796708372e-07,7.5828048424430779e-06,1.7585373475960895e-07,1.8866949960261623e-10,1.5330128638208108e-08,1.5330831365223811e-08
8.301081388432094e-13,0.004023131612903226,0.0,0.0,0.0109425701035183,0.49999982369534907,3.1492009478376425e-59,3.5254839415754713e-13,6.0772971048445495e-34,8.7384183489693834e-43,5.8599010145131079e-63,9.7450590696678525e-15,1.7850943664623281e-17,0.0,0.49999221719290021,1.4074171426268554e-07,7.6262647364032844e-06,1.7630465151747577e-07,1.9084254118782436e-10,1.541824892739126e-08,1.5418963787089599e-08
