Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),H2OX(23),CHOX(53)
1.6002821849321376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4471158546576525,0.11358814294452735,0.022709156663125188,1.2888806667713299e-12,8.659517096885046e-11,1.058078008612323e-05,8.005581896285379e-07,9.467127628166763e-09,1.6084616311515841e-19,0.00014101593162457705,1.388714689912229e-17,0.00011568179021641706,3.123466306454981e-13,1.0076915767859542e-14,1.484897400961492e-14,1.0795261011762097e-16,6.8408115322003e-11,3.5566947126608827e-12,0.0049349344341458054,0.0002239992231487001,2.7269123264960535e-05,7.944726874708816e-10,7.963943614129251e-10,2.181451556321348e-10,1.0078827069518468e-13,1.1023485891880122e-09,5.0313563862566186e-06,1.973108502517923e-08,1.6615669130550836e-07,5.585874639965953e-12,9.69283930681638e-15,2.5014456019501408e-12,1.8996142235497496e-14,2.753669081775496e-14
1.6103389656122084e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470959035199721,0.11356890046252728,0.022708458921533687,1.3270420196660768e-12,8.91186788871607e-11,1.074106703225238e-05,8.18758180361343e-07,9.644544262347849e-09,1.6697953470052643e-19,0.00014189879272367756,1.4332396989654045e-17,0.00011627961748794145,3.184014142681332e-13,1.0431735498227685e-14,1.5277609645238027e-14,1.1109168253469476e-16,6.990479311384593e-11,3.648436752806258e-12,0.004953225928479894,0.00022537615323546878,2.7499550204020045e-05,8.061372700577689e-10,8.01357615422046e-10,2.1939548056270227e-10,1.0138356401163762e-13,1.1224860078481262e-09,5.080573837788919e-06,2.0058443826793233e-08,1.6886509045676988e-07,5.730231011279529e-12,9.914666415146478e-15,2.558218950481099e-12,1.940049818157149e-14,2.8231366474223762e-14
1.6203957462922792e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470760646604286,0.11354976912794117,0.022707761263471224,1.366073565688295e-12,9.169672121252228e-11,1.0902961428077453e-05,8.37246417254454e-07,9.8241344509025e-09,1.7330239813217096e-19,0.000142781590467557,1.47889854794925e-17,0.00011687612096736659,3.2453450720432425e-13,1.0796538329700771e-14,1.5715523176896226e-14,1.1430098370548865e-16,7.142286948076967e-11,3.741949351328586e-12,0.004971405950145091,0.00022675262480160112,2.7729504559551907e-05,8.178695402458001e-10,8.063202081092604e-10,2.2064570725510627e-10,1.0197919661051005e-13,1.1428070297469924e-09,5.1298840408694305e-06,2.038887404456415e-08,1.716030506746768e-07,5.8773786310863365e-12,1.013999500243494e-14,2.615889103335204e-12,1.9810489131859208e-14,2.893768495553521e-14
1.63045252697235e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.447056337422132,0.11353074826457794,0.02270706368857931,1.4059889831503614e-12,9.432998709187726e-11,1.1066468969417403e-05,8.560252920241045e-07,1.0005910677793008e-08,1.7981913353161435e-19,0.0001436643244625122,1.525712689990624e-17,0.00011747130415447835,3.3074641957007327e-13,1.117153130254477e-14,1.6162843896705925e-14,1.1758160003566466e-16,7.296245538896564e-11,3.837255304275229e-12,0.0049894751757487725,0.0002281286361717385,2.7958970578149954e-05,8.296687319272801e-10,8.11282137325856e-10,2.218958351057575e-10,1.0257516949766252e-13,1.1633104237653106e-09,5.1792845567223565e-06,2.072237624061113e-08,1.743707235390761e-07,6.0273535050890475e-12,1.0368852406850388e-14,2.67446346167403e-12,2.0226138652593234e-14,2.965571589744694e-14
1.640509307652421e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470367211519666,0.11351183720035952,0.022706366196501588,1.4468020564153907e-12,9.701916488649418e-11,1.1231595204004152e-05,8.750971907822376e-07,1.0189885412633017e-08,1.8653418258990297e-19,0.0001445469943143716,1.573703843895793e-17,0.00011806517051590716,3.3703766140784034e-13,1.1556924056802887e-14,1.6619701690037283e-14,1.2093462651273543e-16,7.452366020498138e-11,3.9343775554253684e-12,0.0050074342777858905,0.00022950418567208147,2.8187932839696123e-05,8.415340774689464e-10,8.162434009205093e-10,2.2314586351010377e-10,1.0317148358440238e-13,1.1839949288161716e-09,5.228772952432369e-06,2.1058950757478573e-08,1.771682584336507e-07,6.1801918727920175e-12,1.0601265840200495e-14,2.7339494088816633e-12,2.0647469741083387e-14,3.03855274718713e-14
1.6505660883324917e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44701721520056414,0.11349303526729558,0.022705668786883817,1.4885266753982982e-12,9.976494204097834e-11,1.139834553074622e-05,8.944644938281887e-07,1.0376071110672072e-08,1.9345204862787802e-19,0.0001454295996284846,1.622893995663917e-17,0.0001186577234856453,3.434087426819066e-13,1.1952928837134919e-14,1.7086227023980634e-14,1.2436116668025263e-16,7.610659169458136e-11,4.033339196266267e-12,0.005025283924664022,0.00023087927163062142,2.841637625838292e-05,8.534648080496423e-10,8.212039967392181e-10,2.2439579186263283e-10,1.0376813968654434e-13,1.2048592546124948e-09,5.2783468011489615e-06,2.139859771934715e-08,1.7999580250240893e-07,6.335930207464371e-12,1.0837262385074143e-14,2.79435430992434e-12,2.107450482762259e-14,3.1127186380171486e-14
1.6606228690125626e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446997818922278,0.11347434180145886,0.02270497145937387,1.5311768350558264e-12,1.0256800495452825e-10,1.1566725199087499e-05,9.14129575442139e-07,1.0564480212780144e-08,2.005772966455589e-19,0.0001463121400097104,1.673305399997141e-17,0.00011924896646556355,3.498601732737499e-13,1.235976049738802e-14,1.756255093573943e-14,1.2786233261125936e-16,7.771135602227021e-11,4.1341634659681876e-12,0.005043024780728287,0.00023225389237737135,2.8644286083543203e-05,8.654601540167164e-10,8.261639226252488e-10,2.256456195568762e-10,1.0436513852590421e-13,1.2259020825247e-09,5.328003682288892e-06,2.1741317033271055e-08,1.8285350060782575e-07,6.494605216100944e-12,1.10768689920243e-14,2.8556855107156015e-12,2.1507265783982916e-14,3.1880757848415304e-14
1.6706796496926334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469785316751576,0.11345575614296034,0.022704274213621724,1.5747666348657073e-12,1.0542903885451913e-10,1.173673930846024e-05,9.340948036803624e-07,1.0755125145432072e-08,2.0791455336081738e-19,0.00014719461506240784,1.7249605818072634e-17,0.0001198389028259268,3.5639246297743373e-13,1.277763650490239e-14,1.8048805020952392e-14,1.314392448810129e-16,7.933805775146841e-11,4.236873751357977e-12,0.0050606575062860995,0.00023362804624459376,2.8871647900289766e-05,8.775193452040314e-10,8.311231764190812e-10,2.2689534598540737e-10,1.0496248073018923e-13,1.247122066327636e-09,5.377741181736963e-06,2.2087108390441064e-08,1.8574149529065146e-07,6.65625383938111e-12,1.1320112476804676e-14,2.917950337487049e-12,2.19457739292636e-14,3.26463056227792e-14
1.6807364303727042e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44695935282092225,0.11343727763592457,0.022703577049279423,1.6193102782951134e-12,1.0834872767248242e-10,1.1908392807831194e-05,9.543625401722848e-07,1.0948018320691993e-08,2.1546850723752686e-19,0.00014807702439042537,1.777882337718973e-17,0.0001204275359059089,3.6300612149500827e-13,1.3206776944555324e-14,1.8545121421947813e-14,1.3509303253898582e-16,8.098679984532928e-11,4.341493586891306e-12,0.005078182757631764,0.00023500173156702734,2.9098447629966732e-05,8.89641611251694e-10,8.360817559583473e-10,2.2814497053984538e-10,1.0556016683185457e-13,1.2685178329718086e-09,5.427556892044924e-06,2.2435971267473305e-08,1.8865992673139915e-07,6.820913251625484e-12,1.156701951763288e-14,2.9811560961647427e-12,2.239005003186418e-14,3.342389196535332e-14
1.690793211052775e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469402817249368,0.11341890562846534,0.0227028799660011,1.6648220722585517e-12,1.1132775392253388e-10,1.2081690495339754e-05,9.749351399193813e-07,1.1143172136197691e-08,2.232439085033771e-19,0.00014895936759709162,1.8320937375696126e-17,0.00012101486901410603,3.6970165843192613e-13,1.3647404522547296e-14,1.9051632815932514e-14,1.3882483308015086e-16,8.265768366818694e-11,4.448046654623567e-12,0.005095601187070944,0.00023637494668211093,2.9324671530415014e-05,9.018261819506601e-10,8.410396590777849e-10,2.2939449261086092e-10,1.0615819727017774e-13,1.2900879834661402e-09,5.477448412628435e-06,2.2787904927723077e-08,1.9160893271352043e-07,6.9886208607504935e-12,1.181761665249357e-14,3.0453100717512983e-12,2.2840114319561708e-14,3.421357765206884e-14
1.700849991732846e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469213177561866,0.1134006394726614,0.022702182963442938,1.7113164265653692e-12,1.143667985823222e-10,1.2256637018026982e-05,9.958149510959284e-07,1.1340598975144927e-08,2.312455691575499e-19,0.0001498416442852061,1.887618125905459e-17,0.00012160090542904852,3.7647958329247103e-13,1.4099744569933726e-14,1.9568472403118335e-14,1.426357924155577e-16,8.435080898762372e-11,4.556556784179459e-12,0.005112913442944941,0.00023774768993020586,2.9550306196054917e-05,9.140722875440098e-10,8.459968836091896e-10,2.3064391158817513e-10,1.0675657239148283e-13,1.3118310936327974e-09,5.52741334996227e-06,2.3142908422623322e-08,1.9458864858827938e-07,7.15941430822088e-12,1.2071930276499733e-14,3.110419527713778e-12,2.3295986486951912e-14,3.501542197072422e-14
1.7109067724129167e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469024602872526,0.11338247852453222,0.02270148604126317,1.7588078533570223e-12,1.1746654097655728e-10,1.2433236871654182e-05,1.0170043148516327e-06,1.1540311206271706e-08,2.394783629684577e-19,0.0001507238540570306,1.9444791234744865e-17,0.00012218564839971144,3.8334040547519964e-13,1.4564025045906187e-14,2.0095773894788833e-14,1.4652706484220832e-16,8.60662739771457e-11,4.667047952721226e-12,0.0051301201696548615,0.00023911995965481583,2.9775338557788194e-05,9.263791590264197e-10,8.509534273813625e-10,2.318932268605641e-10,1.0735529244764013e-13,1.3337457148730043e-09,5.577449317773644e-06,2.3500980593047736e-08,1.975992072413287e-07,7.333331469000068e-12,1.232998663928044e-14,3.1764917053774152e-12,2.3757685697131422e-14,3.582948271916426e-14
1.7209635530929876e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4468837086942882,0.113364422144014,0.022700789199122055,1.8073109665342867e-12,1.2062765866315698e-10,1.2611494400609697e-05,1.0385055651161562e-06,1.1742321183842499e-08,2.47947225461753e-19,0.00015160599651428078,2.002700628715597e-17,0.00012276910114602269,3.902846342683982e-13,1.5040476540826983e-14,2.0633671501309e-14,1.5049981301223831e-16,8.780417521945441e-11,4.7795442849155995e-12,0.005147222007685621,0.0002404917542028054,2.999975588272239e-05,9.387460284760481e-10,8.559092882200662e-10,2.331424378158665e-10,1.079543575987673e-13,1.355830375070303e-09,5.627553937233476e-06,2.3862120070697698e-08,2.0064073906099538e-07,7.510410451498442e-12,1.2591811842407217e-14,3.243533823325217e-12,2.422523059324587e-14,3.66558162057633e-14
1.7310203337730584e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44686506235699464,0.11334646969493602,0.0227000924366819,1.8568404811745558e-12,1.2385082732207346e-10,1.2791413797902583e-05,1.0603210284055571e-06,1.1946641247632422e-08,2.5665715389881974e-19,0.00015248807125811832,2.0623068192442796e-17,0.00012335126685936954,3.973127788455517e-13,1.5529332279020892e-14,2.118229992008064e-14,1.5455520790141107e-16,8.956460771030281e-11,4.8940700528993876e-12,0.005164219593629789,0.00024186307192461536,3.0223545773720832e-05,9.511721293381088e-10,8.608644639479883e-10,2.3439154384098385e-10,1.0855376791387978e-13,1.3780835793484872e-09,5.677724837145878e-06,2.4226325279512808e-08,2.037133719082764e-07,7.690689597519572e-12,1.2857431836883214e-14,3.3115530768035346e-12,2.4698639307681694e-14,3.749447724997536e-14
1.7410771144531292e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4468465206585979,0.11332862054499664,0.02269939575360699,1.907411212939413e-12,1.2713672064685126e-10,1.2972999105241596e-05,1.0824530236306668e-06,1.215328372291136e-08,2.656132072459608e-19,0.00015337007788914322,2.1233221533346996e-17,0.00012393214870310272,4.044253482608286e-13,1.6030828121328213e-14,2.1741794323446233e-14,1.5869442877693227e-16,9.13476648629232e-11,5.010649676243786e-12,0.005181113560211307,0.00024323391117447702,3.044669616878112e-05,9.63656696701843e-10,8.658189523846927e-10,2.3564054432188516e-10,1.091535233688444e-13,1.4005038108225419e-09,5.727959654135711e-06,2.4593594437104763e-08,2.0681723108854687e-07,7.874207482204287e-12,1.3126872420658983e-14,3.3805566371336527e-12,2.5177929463056375e-14,3.834551918273256e-14
1.7511338951332e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44682808298582544,0.11331087406574,0.022698699149563635,1.959038077472627e-12,1.3048601023893822e-10,1.3156254213198053e-05,1.1049038619074168e-06,1.2362260920428066e-08,2.7482050613450233e-19,0.00015425201600738686,2.1857713713981703e-17,0.00012451174981303794,4.116228514445785e-13,1.654520256742291e-14,2.2312290346543853e-14,1.629186631645923e-16,9.315343851301452e-11,5.129307721917347e-12,0.005197904536309057,0.0002446042703106235,3.066919534024525e-05,9.761989676190038e-10,8.707727513465837e-10,2.368894386436167e-10,1.0975362384974591e-13,1.423089531518174e-09,5.778256032834001e-06,2.496392555621404e-08,2.0995243932497936e-07,8.061002913972752e-12,1.340015923618459e-14,3.45055165112942e-12,2.5663118185084677e-14,3.920899384934676e-14
1.761190675813271e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4468097487288833,0.11329322963253244,0.022698002624220122,2.0117360897887476e-12,1.3389936550480306e-10,1.3341182861450913e-05,1.1276758463691413e-06,1.2573585136394192e-08,2.8428423281203796e-19,0.00015513388521230513,2.249679497457992e-17,0.00012509007329795517,4.1890579719884497e-13,1.7072696757900242e-14,2.2893924075116113e-14,1.6722910681524344e-16,9.498201892427659e-11,5.250068904247669e-12,0.005214593146980261,0.0002459741476954997,3.089103189384499e-05,9.88798181369151e-10,8.757258586468757e-10,2.3813822619030274e-10,1.1035406915410131e-13,1.4458391831289758e-09,5.828611626061541e-06,2.5337316446188818e-08,2.131191167336724e-07,8.251114934464423e-12,1.3677317768029569e-14,3.52154524052102e-12,2.6154222113758332e-14,4.008495161247557e-14
1.7712474564933417e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44679151728143396,0.11327568662453932,0.022697306177246725,2.065520363652475e-12,1.3737745355590284e-10,1.3527788639112537e-05,1.1507712719808645e-06,1.2787268652468288e-08,2.9400963108503855e-19,0.00015601568510277197,2.3150718406206422e-17,0.00012566712224009472,4.2627469419289286e-13,1.7613554476137864e-14,2.3486832033275594e-14,1.7162696367061953e-16,9.683349479447791e-11,5.372958084881775e-12,0.005231180013483787,0.0002473435416959691,3.111219476758599e-05,1.001453579711941e-09,8.806782720955516e-10,2.3938690634515176e-10,1.1095485898803461e-13,1.4687511877427774e-09,5.879024095010532e-06,2.57137647144862e-08,2.1631738080048342e-07,8.444582818475953e-12,1.395837334052985e-14,3.5935445013849122e-12,2.665125740320249e-14,4.097344135456838e-14
1.7813042371734126e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44677338804057354,0.11325824442470192,0.022696609808315674,2.1204061109489604e-12,1.409209391115052e-10,1.3716074985133288e-05,1.1741924253555985e-06,1.3003323735739751e-08,3.0400200625305567e-19,0.0001568974152770733,2.3819739965432847e-17,0.0001262428996956504,4.3373005095874993e-13,1.8168022149934503e-14,2.4091151171229665e-14,1.7611344582850576e-16,9.870795326204444e-11,5.498000272745174e-12,0.00524766575330326,0.00024871245068351904,3.13326732304736e-05,1.014164407191738e-09,8.856299894993313e-10,2.406354784904669e-10,1.115559929703346e-13,1.4918239487735322e-09,5.9294911094239895e-06,2.609326776819499e-08,2.1954734635956155e-07,8.641446073897055e-12,1.4243351115467758e-14,3.666556503579994e-12,2.7154239735649082e-14,4.1874510483030713e-14
1.7913610178534834e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467553604068103,0.11324090241971435,0.022695913517101145,2.1764086410452275e-12,1.4453048440441063e-10,1.3906045188783422e-05,1.1979415845726568e-06,1.3221762638712739e-08,3.142667250347503e-19,0.00015777907533290182,2.4504118488975804e-17,0.00012681740869526005,4.412723758867632e-13,1.8736348852930704e-14,2.4707018852967236e-14,1.8068977350726614e-16,1.0060547991315577e-10,5.6252206239996685e-12,0.005264050980170056,0.0002500808730344645,3.155245688108493e-05,1.0269299113845073e-09,8.905810086616487e-10,2.4188394200764797e-10,1.1215747063442867e-13,1.5150558517149661e-09,5.980010347773307e-06,2.6475822815579452e-08,2.228091255735715e-07,8.841744441644307e-12,1.453227608982524e-14,3.7405882901900226e-12,2.7663184334940937e-14,4.278820493549243e-14
1.8014177985335542e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446737433784043,0.11322366000000075,0.022695217303279273,2.2335433601428633e-12,1.4820674908961026e-10,1.4097702390210323e-05,1.2220210189980171e-06,1.3442597599290028e-08,3.2480921548597945e-19,0.00015866066486735125,2.520411570829771e-17,0.00012739065224449185,4.489021772211712e-13,1.9318786305815695e-14,2.5334572843910277e-14,1.853571750097357e-16,1.0252615878933559e-10,5.7546444419998415e-12,0.005280336304086161,0.00025144880713014764,3.177153564599038e-05,1.0397493431232636e-09,8.955313273826199e-10,2.4313229627719867e-10,1.1275929142449898e-13,1.538445264832337e-09,6.030579497433845e-06,2.6861426867644265e-08,2.2610282791560135e-07,9.045517895592915e-12,1.4825173093564873e-14,3.815646876972401e-12,2.817810596477683e-14,4.3714569184115473e-14
1.811474579213625e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4467196075795391,0.1132065165596927,0.022694521166528116,2.2918257706221776e-12,1.519503901558693e-10,1.4291049581069413e-05,1.2464329891067297e-06,1.3665840840756843e-08,3.3563496691017467e-19,0.00015954218347691165,2.5919996264170208e-17,0.00012796263332432814,4.566199630556902e-13,1.991558887732479e-14,2.597395129853271e-14,1.9011688668648585e-16,1.0447007239552268e-10,5.886297177248272e-12,0.005296522331346873,0.00025281625135713714,3.198989977802811e-05,1.0526219567885268e-09,9.004809434590131e-10,2.4438054067873805e-10,1.1336145470023308e-13,1.561990540103029e-09,6.081196254858184e-06,2.7250076739719726e-08,2.2942856015274236e-07,9.25280664250644e-12,1.512206678743954e-14,3.891739251813301e-12,2.869901894350132e-14,4.4653646242848366e-14
1.821531359893696e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44670188120391435,0.11318947149660642,0.022693825106527638,2.351271470377991e-12,1.5576206184026938e-10,1.448608960522674e-05,1.2711797463074008e-06,1.3891504571764627e-08,3.467495297612491e-19,0.000160423630757465,2.6652027721199874e-17,0.0001285333548916451,4.644262413291166e-13,2.052701358503161e-14,2.6625292747949375e-14,1.949701528984701e-16,1.0643730170860915e-10,6.020204427349467e-12,0.005312609664563376,0.00025418320410742416,3.220753985443608e-05,1.0655470105371777e-09,9.054298546842342e-10,2.4562867459100334e-10,1.1396395973982872e-13,1.5856900139652793e-09,6.1318583257475125e-06,2.7641769053066706e-08,2.3278642633132984e-07,9.463651121964518e-12,1.5422981660880847e-14,3.968872374189193e-12,2.9225937160391185e-14,4.560547767488055e-14
1.8315881405737667e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44668425407111156,0.11317252421222061,0.022693129122959732,2.4118961521472183e-12,1.596424155457435e-10,1.4682825159531486e-05,1.2962635327687585e-06,1.4119600986314798e-08,3.581585155392676e-19,0.00016130500630428076,2.7400480582316036e-17,0.00012910281987968847,4.723215198209438e-13,2.11533200959396e-14,2.728873608747774e-14,1.9991822597905788e-16,1.0842792618643181e-10,6.156391936962525e-12,0.005328598902685175,0.0002555496637786166,3.242444677484541e-05,1.0785237664989073e-09,9.103780588482998e-10,2.468766973918587e-10,1.145668057347201e-13,1.6095420079650158e-09,6.182563425221025e-06,2.8036500236501595e-08,2.3617652776383204e-07,9.678092006288513e-12,1.5727942029917002e-14,4.047053174634882e-12,2.97588740717831e-14,4.657010359861527e-14
1.8416449212538376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44666672559838005,0.11315567411165395,0.022692433215508175,2.4737156028284467e-12,1.6359209976157418e-10,1.4881258794656365e-05,1.3216865812483229e-06,1.4350142263742429e-08,3.69867596679119e-19,0.00016218630971201228,2.8165628303220456e-17,0.00012967103119854593,4.80306306146997e-13,2.1794770726877088e-14,2.796442056417498e-14,2.0496236619546476e-16,1.1044202377720325e-10,6.2948855977525215e-12,0.005344490641022387,0.0002569156287741309,3.264061175913836e-05,1.0915514910523942e-09,9.153255537378161e-10,2.481246084583069e-10,1.1516999179498306e-13,1.6335448297016876e-09,6.233309277982898e-06,2.843426652804034e-08,2.395989630173709e-07,9.896170200465223e-12,1.6036972035113577e-14,4.126288554218018e-12,3.0297842716283384e-14,4.754756269682553e-14
1.8517017019339084e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446649295206256,0.11313892060364311,0.022691737383858636,2.536745702791607e-12,1.676117599877265e-10,1.5081392916021549e-05,1.3474511149237391e-06,1.4583140568699921e-08,3.8188250643065465e-19,0.00016306754057469357,2.894774730678864e-17,0.00013023799173561402,4.883811077550812e-13,2.2451630444649948e-14,2.865248576434916e-14,2.101038417094339e-16,1.1247967092948078e-10,6.435711448340297e-12,0.005360285471267871,0.0002582810975033808,3.285602634514133e-05,1.104629455048449e-09,9.20272337135966e-10,2.4937240716649573e-10,1.157735169539687e-13,1.6576967736090825e-09,6.284093618486791e-06,2.8835063976562255e-08,2.4305382790427835e-07,1.0117926842067996e-11,1.635009563958283e-14,4.2065853840219094e-12,3.0842855734010026e-14,4.853789222620378e-14
1.8617584826139792e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466319623185418,0.11312226310052059,0.022691041627698656,2.60100242518744e-12,1.7170203865917665e-10,1.5283229784718765e-05,1.3735593472242415e-06,1.4818608051140624e-08,3.942090387387982e-19,0.00016394869848573547,2.974711699746862e-17,0.00013080370435606463,4.965464319206431e-13,2.3124166866190376e-14,2.935307160106844e-14,2.1534392853787966e-16,1.1454094260213707e-10,6.5788956742521864e-12,0.005375983981519327,0.0002596460683819661,3.307068238631782e-05,1.1177569339385997e-09,9.252184068224967e-10,2.5062009289172054e-10,1.163773801625097e-13,1.6819961214320983e-09,6.334914191100469e-06,2.9238888443485148e-08,2.4654121547274195e-07,1.0343403301177768e-11,1.66673366270938e-14,4.287950504628557e-12,3.139392536653904e-14,4.95411280249794e-14
1.87181526329405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466147263622866,0.11310570101819284,0.02269034594671763,2.666501835242074e-12,1.7586357507608974e-10,1.5486771518561756e-05,1.4000134816661974e-06,1.5056556846302435e-08,4.0685304811069823e-19,0.00016482978303792353,3.056401977560604e-17,0.000131368171903304,5.048027857424541e-13,2.38126502583389e-14,3.00663183016315e-14,2.2068391051241047e-16,1.166259122751428e-10,6.724464607867315e-12,0.0053915867563011765,0.0002610105398318574,3.3284572049210805e-05,1.1309332080434358e-09,9.301637605736912e-10,2.5186766500844466e-10,1.1698158028563764e-13,1.7064411431826614e-09,6.385768750265917e-06,2.9645735604471204e-08,2.5006121600051523e-07,1.0572641180300264e-11,1.6988718600120165e-14,4.37039072561458e-12,3.195106344766611e-14,5.0557304522419595e-14
1.881872043974121e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465975867677666,0.1130892337761186,0.022689650340606823,2.733260089542254e-12,1.8009700533798005e-10,1.5692020093213153e-05,1.4268157116914213e-06,1.5296999074691307e-08,4.1982044947541006e-19,0.00016571079382341532,3.1398741051719054e-17,0.00013193139719942516,5.1315067613831e-13,2.4517353537398393e-14,3.079236639502189e-14,2.261250792381187e-16,1.1873465196083864e-10,6.8724447283632926e-12,0.005407094376586224,0.000262374510281577,3.349768781073434e-05,1.1441575628587362e-09,9.351083961623685e-10,2.531151228903068e-10,1.1758611612694317e-13,1.7310300982455359e-09,6.436655060656481e-06,3.005560095114603e-08,2.5361391699062755e-07,1.080568231428063e-11,1.7314264977890557e-14,4.453912825055751e-12,3.251428146406641e-14,5.158645475318474e-14
1.8919288246541917e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465805429684671,0.11307286079728737,0.02268895480905934,2.801293435317629e-12,1.844029622795608e-10,1.5898977343332085e-05,1.4539682205065955e-06,1.5539946842064756e-08,4.331172180417332e-19,0.0001665917304337386,3.225156926075312e-17,0.00013249338304565855,5.215906098407451e-13,2.5238552268619057e-14,3.153135669936883e-14,2.3166873405210884e-16,1.2086723221533657e-10,7.022862661661304e-12,0.0054225074198172895,0.00026373797816637976,3.3710022455426164e-05,1.1574292890905008e-09,9.400523113578811e-10,2.543624659101206e-10,1.181909864170762e-13,1.7557612356035163e-09,6.4875708973338234e-06,3.0468479792825514e-08,2.5719940316780295e-07,1.1042568770217158e-11,1.7643998994709628e-14,4.5385235490346434e-12,3.308359054789654e-14,5.262861036538231e-14
1.9019856053342626e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44656359440106147,0.1130565815081977,0.02268825935177011,2.8706182097200818e-12,1.887820754063964e-10,1.6107644963747516e-05,1.4814731809235118e-06,1.5785412239415372e-08,4.4674938915231175e-19,0.0001674725924597892,3.3122795876320815e-17,0.00013305413222282074,5.301230933927547e-13,2.5976524665608818e-14,3.228343030939863e-14,2.373161819817985e-16,1.2302372215008135e-10,7.1757451803707125e-12,0.005437826459928769,0.0002651009419284323,3.392156907264954e-05,1.1707476826494309e-09,9.449955039260922e-10,2.556096934398868e-10,1.187961897752611e-13,1.7806327939380478e-09,6.538514045904155e-06,3.0884367258263094e-08,2.6081775647550295e-07,1.1283342847374173e-11,1.7977943698380068e-14,4.624229611150665e-12,3.3659001400888897e-14,5.36838016255106e-14
1.9120423860143334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465467405053943,0.11304039533883595,0.022687563968435877,2.9412508390936474e-12,1.9323497083653742e-10,1.631802451070507e-05,1.5093327552024216e-06,1.603340734295427e-08,4.607230581318172e-19,0.00016835337949182974,3.4012715424885175e-17,0.00013361364749175613,5.387486331435416e-13,2.6731551589515592e-14,3.3048728583876614e-14,2.4306873770244814e-16,1.2520418944388533e-10,7.331119203731921e-12,0.005453052067368019,0.00026646340001698903,3.4132321053648e-05,1.184112045423041e-09,9.499379716293599e-10,2.5685680485083014e-10,1.1940172477904058e-13,1.8056430042936763e-09,6.589482302668777e-06,3.1303258297419845e-08,2.6446905607506443e-07,1.1528047077092173e-11,1.8316121947977888e-14,4.7110376920406246e-12,3.424052442082432e-14,5.475205744349651e-14
1.9220991666944042e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465299807244614,0.113024301722655,0.022686868658755212,3.013207838232628e-12,1.9776227124673918e-10,1.653011740321001e-05,1.537549094899099e-06,1.6283944214094447e-08,4.750443801254325e-19,0.00016923409111948835,3.492162549987634e-17,0.00013417193159377086,5.474677352442876e-13,2.7503916547918833e-14,3.382739313303096e-14,2.489277234937544e-16,1.2740870035557362e-10,7.489011797557082e-12,0.005468184809116513,0.0002678253508885635,3.434227208841539e-05,1.1975216850563982e-09,9.548797122265705e-10,2.58103799513368e-10,1.2000758996241238e-13,1.8307900895069423e-09,6.640473474774172e-06,3.172514768325183e-08,2.681533783473984e-07,1.1776724222694684e-11,1.865855641242308e-14,4.798954438910105e-12,3.482816974872099e-14,5.5833405380924327e-14
