Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
0.0,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.219246764938296e-24,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,1.242907333990763e-65,2.8897369110631315e-36,1.6390590797319515e-88,1.7265782991416233e-54,5.4235290431407837e-132,5.488978708438538e-20,-6.034014860395059e-106,5.488978708438537e-20,2.458427602226361e-72,1.6962107136916434e-71,3.6273382808936987e-112,4.2058900591251044e-113,3.97343607045633e-52,1.138474831408441e-85,2.9976818270601744e-18,8.875603102782762e-20,3.5532015427306614e-22,8.765302931439824e-38,3.2456417342280428e-37,3.5532015426842148e-22,2.3198212835684993e-33,3.304671832658424e-41,2.403190811716023e-45,2.951623574444477e-76,3.183838898363509e-54,2.0592361875371026e-52,5.468184340717393e-77,6.388083489515591e-106,-2.96966462605108e-108
1.741389094182723e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,2.7805481855892856e-64,1.7454010956836622e-35,1.811217112343807e-86,2.609205126415844e-53,1.956978675566351e-129,1.536914038362791e-19,1.1648755085501255e-104,1.5369140383627902e-19,6.933159188624397e-71,5.3331578618745456e-70,7.251275603384109e-110,8.407836715107739e-111,4.717263302824691e-51,5.893738324742091e-84,8.393509115768487e-18,2.4851688687791737e-19,9.948964319721193e-22,5.294242970563841e-37,1.960367607471767e-36,9.948964319440658e-22,1.4011720359922953e-32,3.92330634847369e-40,2.8530862292912306e-44,1.795627862399756e-74,3.779853540107252e-53,2.444725203641765e-51,3.3265633389838947e-75,1.277017757174615e-103,3.00539670092521e-106
3.9803179295605095e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996531,0.022821567693054285,0.0,5.494084037343627e-63,8.403354958394541e-35,1.638674994959244e-84,2.806863810210576e-52,7.085847431560372e-127,3.512946373400665e-19,1.2299855207812247e-102,3.512946373400662e-19,1.5081135627073728e-69,1.1897981811866573e-68,1.31278705558957e-107,1.522173450412638e-108,4.631437083658598e-50,2.574022140025377e-82,1.9185163693185096e-17,5.680385985780968e-19,2.274048987400361e-21,2.5489500924239775e-36,9.438326163105579e-36,2.2740489872652963e-21,6.746040003371033e-32,3.8519253292456504e-39,2.8012153127627565e-43,8.106431803619392e-73,3.711082619839791e-52,2.4002457057661663e-50,1.501769662538597e-73,2.31194133703804e-101,6.293846848133009e-104
8.458175600316083e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996528,0.022821567693054285,0.0,9.776583752164495e-62,3.6699658987738933e-34,1.2402072793849478e-82,2.5799914216378493e-51,2.1486060401944517e-124,7.465011043476413e-19,9.722010448171139e-101,7.4650110434764e-19,2.7957883792539546e-68,2.2283603157346434e-67,1.9892793134220423e-105,2.306564605012738e-106,4.096453651060525e-49,9.586789487317785e-81,4.076847284801826e-17,1.2070820219784556e-18,4.8323540983773905e-21,1.1131934722528422e-35,4.121965002439059e-35,4.8323540977875256e-21,2.9461727312443074e-31,3.4069841389054274e-38,2.4777114147560577e-42,3.0609173294050157e-71,3.2824105504621366e-51,2.12299015160638e-49,5.670396183059248e-72,3.5033077573442347e-99,1.011483907255338e-101
1.741389094182723e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999998,0.11866996602996524,0.022821567693054285,0.0,1.648976342142361e-60,1.5321385297970151e-33,8.616484968082076e-81,2.207236979364525e-50,5.976426126679036e-122,1.536914038362791e-18,6.890616706758094e-99,1.5369140383627854e-18,4.805245896918793e-67,3.848938291001401e-66,2.7658013981220935e-103,3.2069401045601136e-104,3.4433161234315245e-48,3.3057928697818097e-79,8.393509115768435e-17,2.4851688687791728e-18,9.948964320813625e-21,4.6473636138892493e-35,1.7208392474602084e-34,9.948964318351058e-21,1.2299689755491298e-30,2.8637751300197176e-37,2.0827804573520974e-41,1.0620319865855387e-69,2.759063847546186e-50,1.7845011535734686e-48,1.96732363255757e-70,4.870836100201811e-97,1.4462102719470337e-99
3.532532162484952e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999997,0.11866996602996516,0.022821567693054285,0.0,2.7084587789886376e-59,6.259285904373853e-33,5.743468514181238e-79,1.824986218316116e-49,1.594214278723915e-119,3.1177399063930914e-18,4.6370691565141294e-97,3.1177399063930687e-18,7.964342674075556e-66,6.395068535059178e-65,3.688324671923056e-101,4.276603633576912e-102,2.823038594167817e-47,1.099062623610596e-77,1.7026832777701557e-16,5.041342562380606e-18,2.0182184767614807e-20,1.8985996758566663e-34,7.030189821774478e-34,2.0182184757554414e-20,5.02482341553729e-30,2.3478953407482897e-36,1.7077773858436622e-40,3.537393434714926e-68,2.262047237523857e-49,1.46304187940587e-47,6.552007623163762e-69,6.495486253294734e-95,1.9551217213845457e-97
7.1148182990894105e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999955,0.11866996602996498,0.02282156769305428,0.0,4.390536592828321e-58,2.530103509173056e-32,3.751511783963602e-77,1.484048484129586e-48,4.166202857175229e-117,6.279391642453694e-18,3.042550682929269e-95,6.279391642453601e-18,1.2967867423613034e-64,1.0425575740255715e-63,4.8190228443092565e-99,5.58764545944445e-100,2.2861698454206147e-46,3.594107581292435e-76,3.429348010156743e-16,1.0153689949583467e-17,4.064862566893201e-20,7.674443448508005e-34,2.8417151289283706e-33,4.064862562826627e-20,2.0311130117399654e-29,1.9013856571877743e-35,1.3833071173956523e-39,1.1549145009398197e-66,1.8318644999783122e-48,1.1848092761336245e-46,2.138683458264978e-67,8.486751959862475e-93,2.5718030357650226e-95
1.4279390572298328e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999992,0.11866996602996463,0.022821567693054278,0.0,7.070830405315874e-57,1.017343548932717e-31,2.4262741336066006e-75,1.1969388657973743e-47,1.0779145529374838e-114,1.2602695114574909e-17,1.9715275629197587e-93,1.2602695114574538e-17,2.0930190304132894e-63,1.683733265620472e-62,6.233846719670072e-97,7.228130358081865e-98,1.8401083833050217e-45,1.1688928256052746e-74,6.882677474929767e-16,2.037838472398918e-17,8.158150750242586e-20,3.0858599561906286e-33,1.1426411549465722e-32,8.158150733891065e-20,8.16700842593996e-29,1.5303992044009075e-34,1.1138964345260047e-38,3.734102392502768e-65,1.4744439173815564e-47,9.536376302354301e-46,6.911849200267425e-66,1.0978389721298334e-90,3.338064550770522e-93
2.8608535118716163e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999985,0.11866996602996392,0.022821567693054268,0.0,1.135025401292259e-55,4.080003095956925e-31,1.561972616568943e-73,9.614463893337777e-47,2.7758852790014826e-112,2.5249302058817376e-17,1.2696085606101861e-91,2.524930205881589e-17,3.363425393235782e-62,2.7065520451678073e-61,8.026670214722082e-95,9.30690491115654e-96,1.4765710907077983e-44,3.8111575020958316e-73,1.3789336404475216e-15,4.0827774272800515e-17,1.634472712928517e-19,1.2375678600694245e-32,4.5825020894548293e-32,1.6344727063708197e-19,3.2753295110367573e-28,1.2280467506795916e-33,8.94618962044743e-38,1.2018722035547699e-63,1.1831483851632061e-46,7.652342184621903e-45,2.2227431457585096e-64,1.4135720322883577e-88,4.3053071698457715e-91
