Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49)
1.0166970314541763e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995701,0.11866996602992433,0.0228215676930533,0.0,5.2250772507522472e-60,1.4497636221127442e-33,4.3454238994890395e-67,2.1469531188858334e-47,1.0506423072255847e-108,1.0338353557354136e-20,5.0050212823462534e-97,1.0338353557224433e-20,5.2397795140815444e-66,2.0350926880749031e-63,6.6603044956919332e-91,4.0244626577602008e-92,4.6141990756748274e-49,2.4636520763629509e-77,4.1000421520501837e-14,1.9713367020444249e-15,7.5985961710938583e-19,7.5985973779885921e-19,6.0259088369951873e-26,5.9219443004255579e-29,6.6794295698525121e-34,6.4915650230431758e-30,2.1347536159486535e-56,7.9336287063526653e-46
2.0334492252452552e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991404,0.11866996602988332,0.022821567693052314,0.0,6.7592378652844461e-59,7.3172822002406159e-33,3.8774538690200931e-65,1.7176709621050716e-46,3.7464976450994166e-106,2.0677268036953733e-20,3.203522219637635e-95,2.0677268036434893e-20,8.384214609494579e-65,2.6320755812118368e-62,1.1878703547254683e-88,7.1776596511311212e-90,3.0067344069848253e-48,7.8842380354178068e-76,8.2003067576534412e-14,3.9427803617518894e-15,1.5197603408511904e-18,1.5197608238702819e-18,2.4080968583567091e-25,4.7334191584067306e-28,7.6391905470696668e-33,2.0840744027201758e-29,9.5361798286150144e-55,7.9255710306032422e-45
4.066953612827413e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982811,0.11866996602980132,0.022821567693050344,0.0,7.7730304060691058e-58,4.1380602547684409e-32,3.7971271256012386e-63,1.3741798524128394e-45,1.4664511156923926e-103,4.1355096996860774e-20,2.0503525403019536e-93,4.1355096994785368e-20,1.3415194415648367e-63,3.0258834695576711e-61,2.3253580512387289e-86,1.4050884078832631e-87,1.7483980125629948e-47,2.523043863237348e-74,1.6400835968743523e-13,7.8856676811644603e-15,3.0395614264442803e-18,3.0395633604703511e-18,9.6137168295035902e-25,3.7798656560545774e-27,9.7744151657779787e-32,5.9268969838511067e-29,4.6740127264915718e-53,8.8593519336667456e-44
8.133962387991729e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996562,0.11866996602963731,0.022821567693046402,0.0,7.8908690259927077e-57,2.6188254472911204e-31,3.9185758930168067e-61,1.099360626652342e-44,6.0510280192656766e-101,8.2710754919506244e-20,1.3122565290058327e-91,8.2710754911204499e-20,2.1464662670894468e-62,3.0705064621781931e-60,4.7982026960927457e-84,2.8992950054415503e-85,9.0007267402207612e-47,8.0738772542636683e-73,3.2801894390457937e-13,1.5771442319980197e-14,6.0791621500690784e-18,6.0791699013492098e-18,3.8305149235177462e-24,3.0128518922035535e-26,1.3649197131428384e-30,1.4845262350573396e-28,2.413024718840957e-51,1.1096288004581683e-42
1.6267979938320361e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319931241,0.11866996602930928,0.022821567693038516,0.0,7.2338629073689475e-56,1.8100378754549311e-30,4.025496505292566e-59,8.7949441744905564e-44,2.4865305071413536e-98,1.6542207077612281e-19,8.3985335094377893e-90,1.6542207074291561e-19,3.4343712015190213e-61,2.8136955394754357e-59,9.8584547703025792e-82,5.956932305843035e-83,4.1839687607036767e-46,2.5836604368704789e-71,6.5604011232023782e-13,3.1542991597574078e-14,1.2158357807078672e-17,1.2158388931387159e-17,1.5203353273641212e-23,2.3927594805825984e-25,2.0148265866994162e-29,3.3609826236273557e-28,1.2393772756569285e-49,1.522368540871534e-41
3.2536015038977627e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631986248,0.11866996602865322,0.022821567693022744,0.0,6.2111468617590387e-55,1.320953623096582e-29,3.882932423025e-57,7.0359664952059092e-43,9.5984246644490313e-96,3.3084470253465809e-19,5.3750816229899315e-88,3.3084470240182921e-19,5.4950046073345953e-60,2.4151066555955406e-58,1.90246488088569e-79,1.149556878097742e-80,1.8161166532077564e-45,8.2677309435533548e-70,1.3120824490770351e-12,6.308609015261155e-14,2.431672596018186e-17,2.4316851388297008e-17,5.9883644852093076e-23,1.886736708661556e-24,3.0577069815103319e-28,7.1524394495970462e-28,5.9736024386963012e-48,2.2123058124346509e-40
6.5072085240292155e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319724956,0.11866996602734112,0.0228215676929912,0.0,5.1469509477383878e-54,9.8601001413103654e-29,3.3605451099008036e-55,5.6287576441399161e-42,3.3258065743319477e-93,6.616899662329373e-19,3.4400469515727311e-86,6.6168996570162186e-19,8.7919856653363547e-59,2.0008731782185041e-57,3.294996827035981e-77,1.9909887902866486e-78,7.5791692157484852e-45,2.6456677496648378e-68,2.6241671222925507e-12,1.2617228726208527e-13,4.8633369623077309e-17,4.8633878468385309e-17,2.3240581913000879e-22,1.46720408686749e-23,4.6655936317787298e-27,1.4743797603970633e-27,2.5818728914494494e-46,3.2966581890556513e-39
1.301442256429212e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631944991,0.1186699660247169,0.022821567692928115,0.0,4.1898228229580939e-53,7.3148566591178182e-28,2.5534890632809766e-53,4.5029678719952062e-41,1.0120586643851032e-90,1.3233804943543266e-18,2.2016133252251915e-84,1.3233804922290686e-18,1.4067062886528394e-57,1.6285663664961317e-56,5.0114037115222805e-75,3.0281208337698981e-76,3.0984597905335145e-44,8.4660696146318651e-67,5.2483364675312681e-12,2.5234468147862783e-13,9.7266286378452123e-17,9.7268374313713258e-17,8.7711197134637681e-22,1.1114436119971216e-22,7.009488374344631e-26,2.9927465067797953e-27,9.793160535333278e-45,4.8927659387671821e-38
2.602885064481793e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318899822,0.11866996601946846,0.022821567692801942,0.0,3.3809606905353116e-52,5.2338975751255225e-27,1.6988618793692318e-51,3.6023077653860268e-40,2.6971251732320334e-88,2.6467615534963993e-18,1.4090079361175282e-82,2.6467615449954092e-18,2.2506899481486e-56,1.3140277039149123e-55,6.6745445309943731e-73,4.033067023478155e-74,1.2542669579271227e-43,2.7090948299589627e-65,1.0496675153239447e-11,5.046894699020936e-13,1.9453063763010908e-16,1.9453934954990757e-16,3.1489016952622489e-21,8.0335940429939576e-22,1.0114408533226732e-24,6.0294854607862967e-27,3.251570777301726e-43,7.0192196022812619e-37
5.205770680586955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317799647,0.11866996600897158,0.022821567692549598,0.0,2.7166112804106206e-51,3.4896003594603678e-26,9.8895755224203793e-50,2.8817376272405044e-39,6.2904726182095525e-86,5.2935236833771258e-18,9.0173258300156835e-81,5.2935236493738789e-18,3.6009726961432764e-55,1.0556806409556103e-54,7.7792979964634647e-71,4.7006097778100356e-72,5.0628925474230994e-43,8.6687926889520798e-64,2.0993352505578784e-11,1.009379046710548e-12,3.8905341127779493e-16,3.8909044255708947e-16,1.042070285308183e-20,5.3785284020675322e-21,1.3586018636354274e-23,1.2102963640448811e-26,9.4435391367779036e-42,9.409349243272298e-36
1.041154191279728e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315599296,0.11866996598797783,0.022821567692044908,0.0,2.178428972726251e-50,2.0964771684444108e-25,5.005107308511635e-48,2.3052155257615471e-38,1.275919898525446e-83,1.0587047989522376e-17,5.7706693744446837e-79,1.0587047853514059e-17,5.7611341533556556e-54,8.4630416471092271e-54,7.8844284310391847e-69,4.7641341411449454e-70,2.0521702119884347e-42,2.7738136474229513e-62,4.198670713394939e-11,2.0187582001735463e-12,7.7807524459652051e-16,7.7823438931068528e-16,3.0766702740291093e-20,3.2317849084723112e-20,1.6451919186546741e-22,2.4249920463649867e-26,2.3834095539994673e-40,1.1403406435665659e-34
2.082308437721793e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311198594,0.11866996594599033,0.022821567691035528,0.0,1.7455670403316609e-49,1.1158467244857636e-24,2.1994380726280229e-46,1.8438928010900709e-37,2.2478300925967178e-81,2.1174096787324695e-17,3.6926909054882736e-77,2.117409624332778e-17,9.2164621107052238e-53,6.7770865857219011e-53,6.9399212650112987e-67,4.1934189916636657e-68,8.4372263288666165e-42,8.8749219637830754e-61,8.3973416085458294e-11,4.0375165064839028e-12,1.5560240668918565e-15,1.5567049045710783e-15,7.9860706028472426e-20,1.7135384868884876e-19,1.76411628470284e-21,4.8543835957067983e-26,5.220799653893418e-39,1.2277608747217191e-33
4.164616930605923e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302397189,0.11866996586201534,0.022821567689016772,0.0,1.3989164193901647e-48,5.3226054641480346e-24,8.531095708468033e-45,1.4746668560642973e-36,3.4955065828885625e-79,4.2348195124789918e-17,2.362634068682454e-75,4.2348192949092405e-17,1.4742011164342548e-51,5.423713621557697e-52,5.3918967195745542e-65,3.2580307316152988e-66,3.572820517616688e-41,2.8391547000602797e-59,1.6794683276754687e-10,8.0750331166420612e-12,3.1115424266085612e-15,3.1144091510725122e-15,1.8546033446853874e-19,8.0944127931585609e-19,1.6872132878055698e-20,9.7131674336200217e-26,1.0093775359901009e-37,1.1852746991064473e-32
6.246925423490053e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756293595785,0.11866996577804034,0.022821567686998015,0.0,4.1537876060502531e-48,1.1960320849175533e-23,4.1401267330894379e-44,4.3771623619472675e-36,2.3606150431400401e-78,6.3522294203926676e-17,1.3413021343306523e-74,6.352228958104252e-17,5.5764144898525023e-51,1.6102680812279358e-51,3.1221892200032689e-64,1.8865694412416334e-65,7.8908339409004113e-41,1.3243027552290264e-58,2.5192024822870622e-10,1.2112549724337663e-11,4.6666815939240206e-15,4.6728889189391725e-15,2.9267851975301451e-19,1.8065455988862017e-18,5.0588107912660867e-20,1.4571952258271358e-25,3.9920354325122625e-37,3.5727940751021892e-32
8.329233916374182e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756284794381,0.11866996569406535,0.022821567684979258,0.0,9.0523360460688235e-48,2.1036623448580924e-23,1.3718595890133848e-43,9.5358617964099517e-36,9.8846692107300272e-78,8.4696394024550795e-17,5.1578309062457833e-74,8.4696386139137899e-17,1.4513286456412377e-50,3.5086567804081379e-51,1.1681138104095748e-63,7.0582766020951656e-65,1.393502127361323e-40,4.0320352459768524e-58,3.3589366246893642e-10,1.6150066329570708e-11,6.2214416612869485e-15,6.2321519043166687e-15,4.0023418850047151e-19,3.1572572637884079e-18,1.0951020877662633e-19,1.9430738070878574e-25,1.1632914100078338e-36,7.7721248821728878e-32
1.249385090214244e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756267191573,0.11866996552611536,0.022821567680941741,0.0,2.628017880830141e-47,4.4915088214157914e-23,7.8137860066009874e-43,2.7669192298147046e-35,7.8000330535536698e-77,1.2704459540544946e-16,3.9244000943294469e-73,1.2704457908194114e-16,5.3245802128620299e-50,1.0183487135427483e-50,7.8704886630663523e-63,4.7557055078206602e-64,3.050060684842262e-40,1.8365569929138594e-57,5.0384048808395088e-10,2.4225099534257328e-11,9.3300723583271378e-15,9.3525361728049182e-15,6.1543891900990829e-19,6.6689810189483131e-18,3.065179755928095e-19,2.9148312664464497e-25,5.5131725456393088e-36,2.1933768864949933e-31
1.66584678879107e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756249588765,0.11866996535816537,0.022821567676904225,0.0,5.7485988444215767e-47,7.7764408318013909e-23,2.5433382550028535e-42,6.049005194111993e-35,3.2600965086791645e-76,1.6939279951151237e-16,1.4816108214210301e-72,1.6939277175318471e-16,1.3803639628514316e-49,2.2267624687515496e-50,2.9369736252252055e-62,1.7746518817778097e-63,5.4554644381717967e-40,5.5153268401821076e-57,6.7178730920917328e-10,3.2300132729888249e-11,1.2437309737293106e-14,1.2475853458716674e-14,8.3060292254879336e-19,1.142845848723318e-17,6.4931838485418356e-19,3.8865891218436431e-25,1.5052233769629556e-35,4.6803593626512957e-31
2.498770185944722e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756214383149,0.11866996502226546,0.022821567668829191,0.0,1.9156889846123628e-46,1.7289679624075119e-22,1.9727763523485664e-41,2.0104913478902299e-34,6.7349181116000092e-75,2.5408921666441215e-16,1.9164662129741948e-71,2.5408915620409836e-16,6.8166500410421612e-49,7.4045692760898858e-50,3.669852223892503e-61,2.2174872725498273e-62,1.3293247253658399e-39,4.1133422903907235e-56,1.0076809367167119e-09,4.845019909141435e-11,1.8647213147954651e-14,1.8732360850804236e-14,1.2606208154599369e-18,2.4791670572354461e-17,2.0629353096710949e-18,5.8301060232989321e-25,7.4610600771859765e-35,1.5185047638992103e-30
3.331693583098374e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756179177533,0.11866996468636554,0.022821567660754157,0.0,4.4649391698667493e-46,3.068041389371774e-22,7.4370742024164747e-41,4.6738011310715996e-34,3.8360686651806764e-74,3.3878564559526031e-16,9.0828938674825646e-71,3.3878553947993836e-16,2.030932858601842e-48,1.7220142703219891e-49,1.7168463048809792e-60,1.0373938995716765e-61,2.5695858712133333e-39,1.5404866913204067e-55,1.3435745447901079e-09,6.4600265413742682e-11,2.4851094462003642e-14,2.5002111650956633e-14,1.6902103282471475e-18,4.2981804012016951e-17,4.6729677214439352e-18,7.7736245164214809e-25,2.2277389454838345e-34,3.501840034089264e-30
4.997540377405678e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567561087663,0.11866996401456575,0.02282156764460409,0.0,1.5278810269306442e-45,6.9128538585308093e-22,5.8154655831860011e-40,1.5887608012171764e-33,7.940964402519249e-73,5.0817853889258934e-16,1.1911657349590175e-69,5.0817830249156709e-16,1.0603037202928268e-47,5.8586986140137885e-49,2.163002183585052e-59,1.306977892433653e-60,6.8749816562666694e-39,1.2585999694275166e-54,2.0153617023658864e-09,9.690039794026437e-11,3.724073779150099e-14,3.7583156168137834e-14,2.548128004311774e-18,9.2189166206910189e-17,1.5188944015542755e-17,1.1660666299502488e-24,1.1004000350587544e-33,1.1872802475527691e-29
6.663387171712982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756038355068,0.11866996334276605,0.022821567628454022,0.0,3.5901808242629901e-45,1.2311205236696017e-21,2.1901809764878312e-39,3.7116086301924682e-33,4.5206517766445549e-72,6.775714793740944e-16,5.6990374587423741e-69,6.7757106078461298e-16,3.2012221559162411e-47,1.369700902737986e-48,1.0114507996134669e-58,6.1116079277482132e-60,1.4079902227568548e-38,4.8121144624744731e-54,2.6871487818469852e-09,1.2920053030927274e-10,4.9606253437065111e-14,5.0221073607331593e-14,3.4043745149405316e-18,1.5692279299990025e-16,3.431127331599763e-17,1.5547714514876273e-24,3.2781456251503782e-33,2.7770109033438735e-29
8.329233966020287e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755967943836,0.11866996267096644,0.022821567612303955,0.0,6.9521892104129278e-45,1.9260792066296282e-21,6.0828743726456515e-39,7.1468231688729236e-33,1.7101254619570042e-71,8.4696446696673323e-16,1.9221057481320213e-68,8.4696381435945852e-16,7.4870740838006818e-47,2.6392892013485186e-48,3.3005549937083546e-58,1.9943302502470502e-59,2.4856072378326068e-38,1.344652622512966e-53,3.3589357832035706e-09,1.6150066252070755e-10,6.1947677303291622e-14,6.2917835091893476e-14,4.2589530707842857e-18,2.3510384605126726e-16,6.4082887494587214e-17,1.9434769208848416e-24,7.643249152027735e-33,5.3574989228682652e-29
9.995080760327591e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755897532614,0.11866996199916691,0.022821567596153888,0.0,1.194666868335056e-44,2.7758838467370752e-21,1.4092966549415198e-38,1.221201482286675e-32,5.1363964222316525e-71,1.0163575015830323e-15,5.2945675694858377e-68,1.0163565632178124e-15,1.5019649595548811e-46,4.5130506985950838e-48,8.7529820442255937e-58,5.2889009702953639e-59,3.9892235728128878e-38,3.1269752893485988e-53,4.0307227064257027e-09,1.9380079457454874e-10,7.4265052636301533e-14,7.5675186686109382e-14,5.1118664184494778e-18,3.2485651909785211e-16,1.0633634445718324e-16,2.3321830429808264e-24,1.5285505258743694e-32,9.1729730178184922e-29
1.3326774348942198e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755756710166,0.11866996065556805,0.022821567563853756,0.0,2.8094813576323845e-44,4.9389450717073978e-21,5.3481507355085386e-38,2.8396609398788487e-32,3.0638617428017643e-70,1.3551437115451171e-15,2.7575128834049857e-67,1.3551420467935534e-15,4.5130401777851704e-46,1.050911510864712e-47,4.1920670975767689e-57,2.5330037986146877e-58,8.5284848359458476e-38,1.1978929980896538e-52,5.3742963184609127e-09,2.5840105820943891e-10,9.8827826851220732e-14,1.0137680775760882e-13,6.8127090803464895e-18,5.3342170415337307e-16,2.3377464820590666e-16,3.1095972649805975e-24,4.5150211959316602e-32,2.1409780881947144e-28
1.6658467937556806e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615887724,0.1186699593119695,0.022821567531553625,0.0,5.479523179077318e-44,7.7179600581246896e-21,1.4866053909619724e-37,5.4773880938340053e-32,1.1723473256463352e-69,1.6939301085231649e-15,9.5592389167980372e-67,1.6939275115304384e-15,1.0624570146025793e-45,2.0299208040073406e-47,1.3807765224931866e-56,8.343141601269521e-58,1.5574580038371031e-37,3.3816957257795358e-52,6.7178696179393811e-09,3.2300132121391651e-10,1.2329494121552153e-13,1.2733602775924869e-13,8.5069279452321275e-18,7.7143196717819754e-16,4.2744740770899583e-16,3.887014158139361e-24,1.0359765038139607e-31,4.1433731110976963e-28
