Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,7.220183219614935e-99,1.9185540623102643e-54,1.6795216482449825e-30,7.595834417990481e-72,8.042643221109507e-46,5.549672435778859e-110,5.123968476819988e-17,8.862250111545848e-90,5.123968476819354e-17,5.705556802861248e-61,8.490301006578082e-62,7.914438486638402e-93,9.17677336894934e-94,1.5883375124818873e-45,1.4287902033472891e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182320149135e-19,5.09441234819695e-32,1.886374075523196e-31,3.316918213219856e-19,9.381809454742166e-28,4.963950645208754e-33,2.524764609789558e-37,1.3956906788276743e-62,6.388417157542709e-44,1.5770462458308053e-62,1.393807103546133e-86,2.9550849388686352e-89,9.877295876196835e-46,6.392808790828232e-89
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.8607578987406025e-96,3.0721856146549413e-53,6.722464558311105e-30,4.8917496150539706e-70,6.440637447456385e-45,1.4295848403760327e-107,1.025238870731241e-16,5.68060637963087e-88,1.0252388707309867e-16,9.138806582312111e-60,1.360028783355004e-60,1.0193767548363855e-90,1.1819650213681608e-91,1.271635538391055e-44,5.073549902878395e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718253709851e-19,2.0390921539921705e-31,7.550412330612789e-31,6.63671817848044e-19,3.755148869031967e-27,3.974158135770035e-32,2.0316883142881564e-36,4.4942406985658916e-61,5.114618871227825e-43,5.052752534441903e-61,1.7952184016538931e-84,3.8078774987143063e-87,7.907840957094742e-45,8.237676300921787e-87
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.815054846808054e-94,4.917495862104529e-52,2.6898622696100906e-29,3.1638274257255422e-68,5.155120381208695e-44,3.698255223287609e-105,2.0509229168297642e-16,3.63839583136423e-86,2.050922916828747e-16,1.4630027612521832e-58,2.1773107096146856e-59,1.3185568153611685e-88,1.5288636183552111e-89,1.0176945084819204e-43,1.9422452683559304e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318353658108e-18,8.15902123570174e-31,3.021148415635627e-30,1.3276318052640893e-18,1.502532767082761e-26,3.180501244472891e-31,1.6425204976361567e-35,1.4534636356160354e-59,4.0932506769980204e-42,1.6178618346501227e-59,2.3221026413651156e-82,4.9268711507029874e-85,6.328673618853675e-44,1.0658423525965703e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.257500329537038e-91,7.869588365828606e-51,1.0761207050235632e-28,2.0653609076975136e-66,4.125140729111424e-43,9.655914041916344e-103,4.1022910090269667e-16,2.3294722162641015e-84,4.1022910090228976e-16,2.3414395651574358e-57,3.4847070460702215e-58,1.7213962449212676e-86,1.9959550161386258e-87,8.143095928735269e-43,8.251347095470947e-67,2.2403737387032777e-14,6.633348451848357e-16,2.6555518779796522e-18,3.2641370407586676e-30,1.2086560889366192e-29,2.6555517575518937e-18,6.010982151392045e-26,2.544831269294962e-30,1.3407539835748316e-34,4.744827233317347e-58,3.275224278469421e-41,5.178648498422781e-58,3.03154077883104e-80,6.433739568232203e-83,5.063896439322684e-43,1.3918270604125433e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,3.344448742912431e-89,1.2592603084311425e-49,4.304838302928757e-28,1.373085314639188e-64,3.300530403650225e-42,2.567228987786607e-100,8.205027193421997e-16,1.4911499258267142e-82,8.205027193405718e-16,3.746811493520623e-56,5.576332467658078e-57,2.288506102554811e-84,2.6535175974536055e-85,6.51508510450756e-42,3.9429328482795735e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392053710771e-18,1.305758890657001e-29,4.835017813000398e-29,5.311391571950361e-18,2.40448670019617e-25,2.0359735916298688e-29,1.11508734235662e-33,1.5776622343289477e-56,2.6204311391239055e-40,1.657355128025582e-56,4.030274581251847e-78,8.556181423974845e-81,4.051495406280487e-42,1.850980500199355e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,9.20047513343888e-87,2.014912811872935e-48,1.722009510627499e-27,9.441812139499455e-63,2.6405914607778783e-41,7.058614044882818e-98,1.6410499562214554e-15,9.544280288498723e-81,1.6410499562149443e-15,5.995304967324303e-55,8.92275098119596e-56,3.1465239982362085e-82,3.648387376398674e-83,5.21229920323913e-41,2.095147971729391e-63,8.962224322230385e-14,2.6535553334826408e-15,1.0623072767240177e-17,5.223230578898933e-29,1.9340858065477978e-28,1.062307084003876e-17,9.617523451240312e-25,1.628720635246768e-28,9.599189462742463e-33,5.427025960431442e-55,2.096449114721026e-39,5.3035106557135006e-55,5.541324762248802e-76,1.1770367334116194e-78,3.2413399488694233e-41,2.546314220845028e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.6819300046605036e-84,3.2239227598628e-47,6.888211140231073e-27,6.879153006734048e-61,2.1125400250240427e-40,2.0558527201626318e-95,3.282144429980966e-15,6.108634040043304e-79,3.282144429954922e-15,9.592813212887009e-54,1.427682649728854e-54,4.583131805106403e-80,5.314130809826546e-81,4.169912232191245e-40,1.203684934174719e-61,1.7924691766815217e-13,5.3071826512115136e-15,2.1246435642994867e-17,2.0893207236828624e-28,7.736500488446817e-28,2.1246427933381587e-17,3.846436012954155e-24,1.302790581187662e-27,8.764205041581487e-32,1.9786618345589332e-53,1.6772065912119305e-38,1.6969107300134578e-53,8.071326058448421e-74,1.71587682864126e-76,2.5931171123243514e-40,3.7120030860099954e-76
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,8.536765025781274e-82,5.158278878020273e-46,2.755338837999834e-26,5.472534512175876e-59,1.690058761737255e-39,6.536238834162471e-93,6.564333377503984e-15,3.909620071080116e-77,6.5643333773998065e-15,1.5348761329974e-52,2.2843037326213377e-53,7.287755618293576e-78,8.450135813763558e-79,3.335927605351698e-39,7.262825332736204e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249316719270261e-17,8.357255786476547e-28,3.0946315655166843e-27,4.2493136348732965e-17,1.538068988756367e-23,1.0418980217344711e-26,8.74610339582958e-31,7.879585704683509e-52,1.341793175350381e-37,5.428439963232983e-52,1.2834422281530659e-71,2.731664829849102e-74,2.0744920751725407e-39,5.909491485525472e-74
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,3.040105451137602e-79,8.253096669438217e-45,1.1021622038170152e-25,4.870494677204062e-57,1.352057704157432e-38,2.324533563442555e-90,1.3128711272566008e-14,2.5021870083880307e-75,1.3128711272149297e-14,2.4558226193576017e-51,3.6548231637321576e-52,1.2963341570394465e-75,1.5030964264163118e-76,2.668691088320334e-38,4.50503430417603e-58,7.169949643149273e-13,2.122894655754791e-14,8.49866535122134e-17,3.34282962135716e-27,1.2378588341875933e-26,8.498653009411142e-17,6.148142632540731e-23,8.329689702391479e-26,9.769710637594204e-30,3.5111095505600185e-50,1.0734600577277267e-36,1.7359799811626898e-50,2.2829660099572927e-69,4.86560752546846e-72,1.6595615335728748e-38,1.0525936307788645e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.215027297812966e-76,1.3204350265520554e-43,4.408828211168825e-25,4.864891062830058e-55,1.081650438047402e-37,9.278862078381274e-88,2.625746706275401e-14,1.601409326206064e-73,2.6257467061087156e-14,3.929332808225523e-50,5.84743642481433e-51,2.5880901131130632e-73,3.000884296650801e-74,2.134852280844319e-37,2.834688174563628e-56,1.433992359768454e-12,4.245796509923154e-14,1.6997371924935598e-16,1.3370634972942692e-26,4.951447224142819e-26,1.6997322524366993e-16,2.455937911543032e-22,6.654917502177251e-25,1.2243705446277527e-28,1.7557067109762938e-48,8.588011743948261e-36,5.547895641151369e-49,4.5578684889695505e-67,9.726033667213209e-70,1.3275860113084127e-37,2.1040756970311964e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,5.338148248196972e-74,2.112492587165314e-42,1.7636675661323744e-24,5.34216462304836e-53,8.653220552067229e-37,4.0728855900806434e-85,5.2514978643385824e-14,1.0249050393136278e-71,5.251497863671839e-14,6.286945697168779e-49,9.354936647460248e-50,5.681404230944078e-71,6.587573991073249e-72,1.70771330419725e-36,1.795205770600687e-54,2.8679871504166266e-12,8.4916002182262e-14,3.3994822485160985e-16,5.347686861270841e-26,1.980580844260683e-25,3.39946246178801e-16,9.7972613815946e-22,5.309827329755037e-24,1.6852382037543643e-27,9.648569259331189e-47,6.870907083523408e-35,1.770696855875073e-47,1.0005479746013993e-64,2.1370017611403396e-67,1.0619629526008657e-36,4.623111107411699e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.4984785027475243e-71,3.3793292116982497e-41,7.055739001350274e-24,6.250029585882668e-51,6.92258317876741e-36,1.905213506090718e-82,1.0503000180567266e-13,6.559401891282611e-70,1.0503000177900293e-13,1.0059123391251074e-47,1.4964771351107598e-48,1.3290099564158625e-68,1.540983425742915e-69,1.365898049483052e-35,1.1384570569961036e-52,5.7359767306774536e-12,1.6983207634697574e-13,6.7989874632825815e-16,2.138617099285289e-25,7.922323903233901e-25,6.798908105995421e-16,3.897864171522487e-21,4.225446380940722e-23,2.4687237726947322e-26,5.647324399464577e-45,5.4975040625263484e-34,5.6367935483905674e-46,2.34050795858249e-62,5.001645316189942e-65,8.493991508675293e-36,1.0820568200415804e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.2104304385276061e-68,5.404812932957116e-40,2.823135215906389e-23,7.569356644408537e-49,5.538069106713197e-35,9.227528247606538e-80,2.1006004813433918e-13,4.198020056944108e-68,2.100600480276603e-13,1.609460472683651e-46,2.39335920014774e-47,3.21863479582864e-66,3.73199685990787e-67,1.0922813275287562e-34,7.19727082170733e-51,1.1471955887057029e-11,3.3966422467101456e-13,1.3598059384889784e-15,8.550801279203425e-25,3.1689269601221035e-24,1.359774029694339e-15,1.5425625274409134e-20,3.3450068347318144e-22,3.7406013306035123e-25,3.420714481215408e-43,4.3992259292956894e-33,1.7852014962117463e-44,5.66830109523848e-60,1.211610899698994e-62,6.792447862292317e-35,2.6212944913695586e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.934909025057819e-66,8.640939097221396e-39,1.129905616818777e-22,9.278390879869697e-47,4.430456101020107e-34,4.52404454816013e-77,4.201201408080436e-13,2.686733442470459e-66,4.2012014038132817e-13,2.5751370460296026e-45,3.826161764588832e-46,7.890308271003354e-64,9.148780499762933e-65,8.731260092515523e-34,4.509307534066942e-49,2.2943914183247862e-11,6.793285212975389e-13,2.71964575421717e-15,3.417388709054426e-24,1.2675680986946567e-23,2.7195168293086374e-15,6.041460247146596e-20,2.62104819442229e-21,5.733177345336653e-24,2.096736537548571e-41,3.52127977167529e-32,5.597121830198379e-43,1.389548866876595e-57,2.970209703064781e-60,5.429567820688486e-34,6.426444494216277e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.888541990834769e-63,1.3803910738210872e-37,4.524539653000133e-22,1.1290292113918408e-44,3.544364871366363e-33,2.202113188539091e-74,8.402403262209331e-13,1.7195092070036752e-64,8.402403245140765e-13,4.1202185635975647e-44,6.111561752078946e-45,1.9203044008355385e-61,2.2265817873797555e-62,6.973847231604065e-33,2.77274430864583e-47,4.5887830709356267e-11,1.3586571144644e-12,5.4394333488266975e-15,1.3646153383005335e-23,5.070249703239913e-23,5.43890787752625e-15,2.319361632902218e-19,2.013719367786002e-20,8.718854790836725e-23,1.2756164740865986e-39,2.819895606550686e-31,1.7211401855742655e-41,3.381794533221037e-55,7.227285976988151e-58,4.336644596904524e-33,1.5638633454586954e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.3654984714566944e-60,2.201747464704451e-36,1.813334986558274e-21,1.3345266432957345e-42,2.835491356233914e-32,1.041363501427013e-71,1.6804806973086161e-12,1.1004853302880677e-62,1.6804806904812245e-12,6.592346119959326e-43,9.74575704651031e-44,4.5402115689459655e-59,5.264332887709404e-60,5.561302252970893e-32,1.6455591617826827e-45,9.177566349648006e-11,2.717314300453478e-12,1.0879484082116086e-14,5.439829023945722e-23,2.0280814865300162e-22,1.087731179624037e-14,8.581566086431579e-19,1.4915825339010616e-19,1.2872832543571054e-21,7.537132636570187e-38,2.2600423958555813e-30,5.105508099183924e-40,7.995540119342003e-53,1.707757177712977e-55,3.458151624576221e-32,3.6961952537845915e-55
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,6.09155266943971e-58,3.5009844930169965e-35,7.276255730079333e-21,1.488830960445481e-40,2.268392009499767e-31,4.648878652683918e-69,3.3609614405314254e-12,7.043097923031869e-61,3.360961413222128e-12,1.0547741283298323e-41,1.5489422453244225e-42,1.0132961653110794e-56,1.174900289818491e-57,4.420862157252692e-31,9.178844291262077e-44,1.8355132801035547e-10,5.4346286710540196e-12,2.1761761255612518e-14,2.161167257395823e-22,8.112178308220968e-22,2.175260713333456e-14,2.979417791483485e-18,1.0367459878086995e-18,1.7924302951376063e-20,4.2021712135818166e-36,1.8134458875627373e-29,1.422534158125533e-38,1.7844207609401352e-50,3.806796805021319e-53,2.74882290509406e-31,8.24340704178582e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,5.046652032676517e-57,1.2847602655429967e-34,1.5490568170047432e-20,9.366112349372627e-40,6.734286904466781e-31,3.833687560333679e-68,5.0414421848016775e-12,3.998860857353078e-60,5.0414421267696414e-12,3.990422514407381e-41,5.887562716888731e-42,7.3593087567438105e-56,8.532983286388927e-57,1.2594943268304532e-30,4.925096456065219e-43,2.7532699146385874e-10,8.151943040276949e-12,3.264642914159096e-14,4.570965200097125e-22,1.7238161930304333e-21,3.262639018061703e-14,5.767051305755728e-18,2.7430053407185574e-18,6.19097621846219e-20,2.243443312134862e-35,5.192982415417721e-29,6.323903428080409e-38,1.2959699413830492e-49,2.778646115018126e-52,7.831050418486552e-31,6.018543579400682e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,2.7004630937123546e-56,3.2496794550777266e-34,2.646412026977073e-20,3.781595706341323e-39,1.4673652332520614e-30,1.8931386703213822e-67,6.721922930119028e-12,1.5378800975946852e-59,6.7219228311237745e-12,1.0387041532943545e-40,1.5789312325476936e-41,3.298160947834121e-55,3.8241462119056193e-56,2.6478938335792213e-30,1.7193773190172442e-42,3.6710265385698983e-10,1.0869257408124167e-11,4.3533658065089484e-14,7.76396188257931e-22,2.9405935366944242e-21,4.349866114857857e-14,9.065744983394893e-18,5.407692407658919e-18,1.4858943177373296e-19,8.102492566759422e-35,1.0966589727233514e-28,1.9362015651541894e-37,5.808000221408864e-49,1.374973481969667e-51,1.6463033283911927e-30,2.978144208978248e-51
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,4.111421048379833e-55,1.1312971550489206e-33,5.490451398648541e-20,2.929337052815313e-38,4.2593059468218554e-30,1.9525564850106875e-66,1.0082884423210417e-11,1.1704464119196804e-58,1.0082884218255765e-11,3.811893873258441e-40,6.341154838222085e-41,2.958383406507726e-54,3.430138704993277e-55,7.192733218256042e-30,1.0176592551832419e-41,5.506539761546237e-10,1.6303886140594146e-11,6.53145259611696e-14,1.5959306986544373e-21,6.088007586079004e-21,6.523965497975028e-14,1.651559448234345e-17,1.3279137637051181e-17,4.757620486496171e-19,5.371521402635042e-34,3.0004790240143654e-28,9.547688017388085e-37,5.2095563712309434e-48,1.9296869572281774e-50,4.471765606842717e-30,4.1780873615654365e-50
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,2.265555364242751e-54,2.8162759901131832e-33,9.353348231511316e-20,1.1729927591565555e-37,9.314616783515016e-30,9.589122870649162e-66,1.3443845920150927e-11,4.4195993425593834e-58,1.3443845571580466e-11,9.884518087516728e-40,1.7091828275596404e-40,1.3222101314423322e-53,1.5330450649118675e-54,1.497681500040233e-29,3.5289694969748584e-41,7.34205294552891e-10,2.173851486801284e-11,8.71057849659792e-14,2.6958154545736852e-21,1.035391567521511e-20,8.697509010411784e-14,2.5015629724642177e-17,2.5354840519379915e-17,1.1075774967550232e-18,1.8810259617344233e-33,6.286424804163456e-28,2.870500451829996e-36,2.3283145299944905e-47,9.347203681001269e-50,9.310714187052565e-30,2.0239697177576587e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,9.46395576470748e-54,5.952517212271049e-33,1.431006387731621e-19,3.7092598372160624e-37,1.7475479241103956e-29,3.699365192719746e-65,1.6804807421214338e-11,1.3518650334444218e-57,1.6804806888683118e-11,2.1612251112215232e-39,3.8198989804132706e-40,4.643669123850482e-53,5.384094282722035e-54,2.7130936149831164e-29,9.822548462425743e-41,9.177566087732659e-10,2.7173143590025504e-11,1.0890873568670297e-13,4.090029416982691e-21,1.5818145415572138e-20,1.0870457087750027e-13,3.420746654939121e-17,4.223926804007728e-17,2.1936254505814376e-18,5.3073140895305246e-33,1.1457784141577079e-27,7.01003525704531e-36,8.177053315773922e-47,3.559768744495814e-49,1.6865776501250513e-29,7.707740929344249e-49
