Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77)
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,6.3638596924262793e-38,1.0130917608350461e-27,0.0,5.823332661738796e-36,0.0,1.0062330184952567e-17,1.2514212259006349e-76,1.0061735630472843e-17,1.3831338874525588e-51,1.9900184393195227e-42,0.0,0.0,4.1111599789798046e-32,6.3289374553669333e-60,3.9903407628113538e-11,1.9185913076781786e-12,7.3952816595830955e-16,8.0785166021503119e-24,7.3952875243274402e-16,2.3111820864064209e-33,4.961710931006103e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,1.0181868360645883e-36,4.052367267238915e-27,0.0,4.6586595177476126e-35,0.0,2.0125849988190948e-17,8.0095557857845389e-75,2.0123471771795289e-17,2.2130111848565793e-50,3.1840150509917338e-41,0.0,0.0,3.288915957759878e-31,2.0252572588362522e-58,7.9806817002794343e-11,3.8371827162494166e-12,1.4790551975907897e-15,3.2313939508748867e-23,1.479057543487127e-15,1.8488880150375623e-32,1.9847844926274146e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,1.6290005370607796e-35,1.6209469893985901e-26,0.0,3.7269166900478362e-34,0.0,4.0256456840547656e-17,5.1267022874376596e-73,4.0246943987719095e-17,3.5408078318364024e-49,5.0943773249680863e-40,0.0,0.0,2.6311133427741385e-30,6.4808051110187547e-57,1.5961363464938155e-10,7.6743655311191752e-12,2.9581057403430313e-15,1.2925473514338061e-22,2.9581151239166444e-15,1.4790180701296381e-31,7.9399384570805439e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,5.9956682365031326e-35,3.444512458326323e-26,0.0,1.1064265391920028e-33,0.0,6.0390630930297186e-17,2.9107746861693778e-72,6.0370416136921813e-17,1.3395576831855267e-48,1.942223655702218e-39,0.0,0.0,7.5233077964885148e-30,3.0232778635041521e-56,2.3942045119319436e-10,1.1511548343716222e-11,4.4371527625910431e-15,2.7466480999167245e-22,4.4371727026680457e-15,4.2289156169087574e-31,1.687354480024256e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,4.6126979214134955e-34,9.5230644852568657e-26,0.0,5.1827050979469219e-33,0.0,1.0067324799137479e-16,7.8273627124146472e-71,1.0061736016844291e-16,1.0571867089618863e-47,1.5971317799383971e-38,0.0,0.0,3.4573883353816897e-29,4.0513668962599138e-55,3.9903407986972246e-10,1.918591395981946e-11,7.3952327251381212e-15,7.5935669313619792e-22,7.3952878534609804e-15,1.9432418587921663e-30,4.6658768681744408e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.2703097654569194e-33,1.6957757124874399e-25,0.0,1.1959575847579351e-32,0.0,1.3693912907559395e-16,3.3992788679664564e-70,1.3683960958123441e-16,2.9668026823914048e-47,4.6580597958641072e-38,0.0,0.0,7.782490997102538e-29,1.3446173893993473e-54,5.426863421155064e-10,2.6092843006969191e-11,1.005749331669724e-14,1.352176640894697e-21,1.0057591483758941e-14,4.3739548365642607e-30,8.3095334811032845e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.8609757909113158e-33,2.6471299409630707e-25,0.0,2.3027366318074013e-32,0.0,1.7321720984923149e-16,1.0293351868670792e-69,1.7306185876584154e-16,6.7926539021967498e-47,1.0658470539106776e-37,0.0,0.0,1.4709304501459976e-28,3.612994416237383e-54,6.8633860058983127e-10,3.2999772046346303e-11,1.2719741868393121e-14,2.1107469026360269e-21,1.2719895108333064e-14,8.2665376188307895e-30,1.2972856966650139e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,5.4984895940524278e-33,3.7948535799035538e-25,0.0,3.9152056536330149e-32,0.0,2.0950681447413325e-16,2.6726072578157616e-69,2.0928410773490436e-16,1.32460551012339e-46,2.1077717651299375e-37,0.0,0.0,2.4585872902737533e-28,7.992788523602626e-54,8.2999085550161321e-10,3.9906701078381382e-11,1.5381979047210492e-14,3.0258820850288897e-21,1.5382198727500532e-14,1.3816391359528685e-29,1.8599663330606661e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,1.421810127800825e-32,6.5381177956446303e-25,0.0,8.6565070702730762e-32,0.0,2.8211230351534927e-16,1.182560041262446e-68,2.8172860518148519e-16,3.5167585505677568e-46,5.8957087711682861e-37,0.0,0.0,5.2487440291912264e-28,2.5147732137565916e-53,1.1172953572008639e-09,5.3720559125708133e-11,2.0706427469344402e-14,5.2131848895603688e-21,2.0706805953513498e-14,2.9493607233110476e-29,3.2051346010116993e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,3.0108785572654279e-32,1.0007243552461243e-24,0.0,1.6217757514475237e-31,0.0,3.5476038899355794e-16,3.5591974424786295e-68,3.5417310183132652e-16,7.6282935397881284e-46,1.3201284092466477e-36,0.0,0.0,9.5441692261249504e-28,6.2203094700743821e-53,1.4045998457315068e-09,6.7534417145895708e-11,2.6030833853098059e-14,7.979183238975809e-21,2.6031413159575156e-14,5.3626096653781908e-29,4.9066978144563573e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,5.6958906115555671e-32,1.4251464567871787e-24,0.0,2.7446858377528143e-31,0.0,4.2745395979280361e-16,9.2156738681084159e-68,4.2661759763038728e-16,1.4742526414560597e-45,2.6082924245173246e-36,0.0,0.0,1.5787747489884885e-27,1.3529387830159029e-52,1.6919043202003456e-09,8.1348275137103353e-11,3.1355195347439099e-14,1.1363102271013846e-20,3.1356020344357679e-14,8.8699917875621219e-29,6.9890367858017803e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,1.7260084826435242e-31,2.5108869482688438e-24,0.0,6.5271121603300108e-31,0.0,5.7298011826146403e-16,5.7064828286020259e-67,5.7150658662822677e-16,4.6389712642179393e-45,8.3229529976395545e-36,0.0,0.0,3.6416340988328927e-27,5.6683112979979511e-52,2.2665132261602449e-09,1.0897599103094604e-10,4.2003781140555095e-14,2.0019351808366285e-20,4.2005234649055418e-14,2.0455584183581998e-28,1.2318829298793155e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,4.0588885200542218e-31,3.9115045949030142e-24,0.0,1.2747036095502988e-30,0.0,7.1869105267110063e-16,2.0659906690732463e-66,7.1639557216983161e-16,1.1143598310507846e-44,2.0073265037030505e-35,0.0,0.0,6.9954631894220344e-27,1.6591061907411964e-51,2.8411220749950833e-09,1.3660370680706028e-10,5.2652184578565071e-14,3.1185471820980469e-20,5.2654448867696473e-14,3.9287096309441034e-28,1.9198535854354659e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,1.5929478373783236e-30,7.6580004778996065e-24,0.0,3.5645235186626642e-30,0.0,1.0106676016337703e-15,1.8128846597554162e-65,1.0061735328774426e-15,4.4845417052763347e-44,8.0032062243429353e-35,0.0,0.0,1.9240172291092618e-26,9.8006116709115618e-51,3.9903396011756234e-09,1.918591380058697e-10,7.3948444041775592e-14,6.1051040440529372e-20,7.3952877047929506e-14,1.0800674777405081e-27,3.762089581861562e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,1.0575956539781847e-29,1.8932179766155768e-23,0.0,1.4344151302903331e-29,0.0,1.5968393969934387e-15,3.523832574798695e-64,1.5857294127887408e-15,3.0341786560008839e-43,5.2558176007954026e-34,0.0,0.0,7.655016793086962e-26,1.1587606939480455e-49,6.2887739675550242e-09,3.0236999898976898e-10,1.1653877334116443e-13,1.5090831530249051e-19,1.1654973238843803e-13,4.2929882958221332e-27,9.3183054015488159e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,1.0432196580628419e-28,5.6605922775367726e-23,0.0,7.7001314351410259e-29,0.0,2.7780572740672952e-15,1.1863962174882e-62,2.7448410065892152e-15,3.0244543848739494e-42,5.0420561860715773e-33,0.0,0.0,4.0868125960319136e-25,2.2059707040881859e-48,1.0885639956281688e-08,5.2339171530253767e-10,2.0171067393967122e-13,4.5106513604828416e-19,2.0174343905633366e-13,2.2871295661625968e-26,2.7970513632708755e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445983,0.11866994595022717,0.022821567210336725,0.0,1.2954546715655937e-27,1.924555594321815e-22,0.0,4.9662329143060622e-28,0.0,5.1759835511135327e-15,5.4713982964455288e-61,5.0630635300992056e-15,3.7830223161238978e-41,6.1138605639931276e-32,0.0,0.0,2.6299324768470092e-24,5.4280282969285967e-47,2.0079360957572351e-08,9.6543512530841452e-10,3.7201944975962699e-13,1.5326163048259307e-18,3.7213083687231515e-13,1.4655672406162013e-25,9.5852852565802699e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229369,0.11866992756248367,0.022821566768293361,0.0,1.8106849171623862e-26,7.0616687862644834e-22,0.0,3.5515130268083016e-27,0.0,1.0113744376916057e-14,3.0038847748843747e-59,9.6995059207516232e-15,5.3386156708035532e-40,8.4539647733115655e-31,0.0,0.0,1.878442008961835e-23,1.5216892794163362e-45,3.846675905549502e-08,1.8495218548457148e-09,7.1249695371201379e-13,5.6164137362835996e-18,7.1290557467844667e-13,1.0379377030714576e-24,3.5727754695015381e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813805,0.11866989078717224,0.022821565884206804,0.0,2.6701099175478155e-25,2.7016609566258168e-21,0.0,2.6815310330652391e-26,0.0,2.0556466383330064e-14,1.8284169177929675e-57,1.8972380076603494e-14,8.0121462303712374e-39,1.2525220500092937e-29,0.0,0.0,1.4162280231012094e-22,4.5536441690451937e-44,7.5241379633419857e-08,3.6176949520575105e-09,1.392892203572357e-12,2.1432864864174286e-17,1.3944548528628266e-12,7.6949540800350034e-24,1.4095233931107313e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421777,0.11866985401209497,0.022821565000120482,0.0,1.1031993724140752e-24,5.9879469807273818e-21,0.0,8.3746437441913741e-26,0.0,3.1754890807566502e-14,1.2839948994745099e-56,2.8245240065211075e-14,3.3419289407911158e-38,5.4129754188830616e-29,0.0,0.0,4.4194732778941972e-22,2.4224378253973758e-43,1.1201576605511056e-07,5.3858675668313861e-09,2.0725416740585377e-12,4.7403694087334436e-17,2.0760039118528421e-12,2.3742977436653978e-23,3.2025273445540259e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725053286,0.11866981723725184,0.022821564116034396,0.0,3.0660019817106008e-24,1.0565066805232318e-20,0.0,1.8939438179456218e-25,0.0,4.3708229150089346e-14,5.6790159332528239e-56,3.7518085886612293e-14,9.3709615166904627e-38,1.5615544828108321e-28,0.0,0.0,9.9876409493571151e-22,8.1825165803138203e-43,1.4878991832197246e-07,7.1540396992308223e-09,2.7514461536176661e-12,8.3467546138943559e-17,2.7575528129090118e-12,5.3084536260229367e-23,5.7849981327684399e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870708332,0.11866978046264286,0.022821563231948547,0.0,6.8788554551079806e-24,1.6433063642985641e-20,0.0,3.5927075187808851e-25,0.0,5.6415667003760618e-14,1.9253257874334929e-55,4.6790917540847139e-14,2.121083379750945e-37,3.6072055442957047e-28,0.0,0.0,1.8932892021125381e-21,2.1656140317822564e-42,1.8556383643546903e-07,8.9222113493210774e-09,3.4296064566022575e-12,1.2956135411226305e-16,3.4391016189985731e-12,9.9562382621267246e-23,9.2072258188465676e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162089039,0.11866970691412732,0.022821561463777559,0.0,2.3639833742523684e-23,3.2041848505001964e-20,0.0,9.4894238396850532e-25,0.0,8.4089826056130386e-14,1.373388434252063e-54,6.5336538347967587e-14,7.4217405267740833e-37,1.296638943656778e-27,0.0,0.0,4.99395073581581e-21,9.8412269975764544e-42,2.5911097020780807e-07,1.2458553202813732e-08,4.7836975478331225e-12,2.5160708229199236e-16,4.802199177653619e-12,2.5712400262370088e-22,1.8757040108793906e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453563893,0.11866963336654833,0.022821559695607514,0.0,5.9989961850109049e-23,5.2814647980028925e-20,0.0,1.9762854757620986e-24,0.0,1.147708506391719e-13,5.6478210569435768e-54,8.3882102486897262e-14,1.9142667099894912e-36,3.3969275967202914e-27,0.0,0.0,1.0386887672099057e-20,3.0684606338007028e-41,3.3265716738389863e-07,1.5994893127826779e-08,6.1348214646382949e-12,4.130416945635593e-16,6.1652970862457029e-12,5.239742204942735e-22,3.2254099612245887e-20
