Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
5.8056748747750694e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,9.4554703458617913e-101,1.9185294309711037e-54,1.6795218822004786e-30,1.8098403287484558e-72,8.2239316171016853e-46,1.3221830376816846e-110,5.1239699480187231e-17,9.062013649497271e-90,5.1239699480178227e-17,5.8341638003243676e-61,1.7535152197764668e-61,1.8856359252733033e-93,2.186389899236336e-94,7.6906438380451745e-46,1.302627344534481e-71,2.7983398510642101e-15,8.2853869415185128e-17,3.316918224194414e-19,5.0944112087361203e-32,1.8863748499894078e-31,3.3169182197376739e-19,2.1994637976992415e-28,2.7282614460571053e-34,3.3075742881972304e-39,1.8279542408943572e-64,6.3884181089922002e-44,1.0122532332958506e-81,3.3207813358325197e-87,9.8772938118304731e-46,1.6494513506846559e-90,8.3722175545531508e-91
1.1616393776374444e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,2.4756767753968858e-98,3.0721455476492157e-53,6.7224645021027421e-30,1.1840903308538536e-70,6.5858151955033345e-45,3.4598024221267343e-108,1.0252391650988601e-16,5.8086526447495538e-88,1.0252391650984998e-16,9.344801284450327e-60,2.8088882337024686e-60,2.467189166864468e-91,2.8606993538042523e-92,6.1571888230637322e-45,4.1730860589231574e-70,5.5991109270194273e-15,1.6577972307833999e-16,6.6367182236845124e-19,2.0390912425158827e-31,7.5504154304962853e-31,6.6367182058459243e-19,8.8035762311824275e-28,2.1842649571395778e-33,2.7049608234202692e-38,5.9805429666943108e-63,5.1146189280885943e-43,6.4858092174062377e-80,4.3449510169129971e-85,7.9078376559848893e-45,2.1594075144897573e-88,1.0960632446307866e-88
2.3237831579573192e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,6.6043554535285346e-96,4.9174297408681517e-52,2.6898614527606535e-29,7.894668080825894e-69,5.2713214207634662e-44,9.2250130573199691e-106,2.050923505693034e-16,3.7204087302450803e-86,2.0509235056915924e-16,1.4959798042503141e-58,4.4968311601543035e-59,3.2894185703674665e-89,3.8140721844676674e-90,4.9276183714139528e-44,1.3361365650031795e-68,1.1200653078925914e-14,3.3163143040464459e-16,1.3276318236070602e-18,8.159013944269383e-31,3.021149655993071e-30,1.327631816469293e-18,3.5225684664061703e-27,1.7480708474135276e-32,2.2558493521528593e-37,1.9942784446300374e-61,4.0932495942880364e-42,4.1532837186370294e-78,5.7929739367074526e-83,6.3286683385866626e-44,2.880526991024303e-86,1.4620862023064334e-86
4.648070718597069e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.825255434229836e-93,7.8694761973769674e-51,1.0761197426591595e-28,5.4533186079886966e-67,4.2181251027480762e-43,2.5479071307797396e-103,4.102292186882175e-16,2.3819807331083977e-84,4.102292186876407e-16,2.3942171504430351e-57,7.1970094690902492e-58,4.5432051054981581e-87,5.2678343718470562e-88,3.9428370015854954e-43,4.2768358141194235e-67,2.2403737382723085e-14,6.6333484505723323e-16,2.6555518314466826e-18,3.2641312077748312e-30,1.2086565851605773e-29,2.655551802890895e-18,1.4092497653762815e-26,1.3987143319437757e-31,1.9507424550991135e-36,6.8914847242121709e-60,3.2752216067010041e-41,2.6588588796249001e-76,8.0010093340142581e-81,5.0638879921184632e-43,3.9809973213713229e-84,2.0206586876168473e-84
9.296645839876569e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,5.3589673225978116e-91,1.2592403272945764e-49,4.3048293684770461e-28,4.0016513229139783e-65,3.3749273201819324e-42,7.4738523974047819e-101,8.2050295492636307e-16,1.5247618616223323e-82,8.2050295492405565e-16,3.8312670844321694e-56,1.1516850119005732e-56,6.6647745040532878e-85,7.7277884985886951e-86,3.1545589059638991e-42,1.3687792977095617e-65,4.4809905990254221e-14,1.3267416743623283e-15,5.3113918685759105e-18,1.3057542243516192e-29,4.8350197980594838e-29,5.3113917543429041e-18,5.6374018633306008e-26,1.1190650099978056e-30,1.7939128103970733e-35,2.5306682076746995e-58,2.6204261127018906e-40,1.7019120552764331e-74,1.1737291505110794e-78,4.0514818917798359e-42,5.8453671519404353e-82,2.9669687111780801e-82
1.8593796082435566e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,1.7229536023713016e-88,2.0148743372614253e-48,1.7220018692784489e-27,3.2153424005790514e-63,2.7001127607629128e-41,2.3999706549563367e-98,1.6410504274039233e-15,9.7594174301221028e-81,1.6410504273946938e-15,6.1304430758220426e-55,1.8428175488936587e-55,1.0703982584562499e-82,1.2411239601609773e-83,2.5237506146537958e-41,4.3804007088024055e-64,8.9622243205063667e-14,2.6535553329721894e-15,1.0623072028637235e-17,5.2231932490514404e-29,1.934086600605109e-28,1.0623071571682144e-17,2.2550077192746903e-25,8.9527418292381792e-30,1.8082768598370622e-34,1.0179194026579287e-56,2.0964404716219233e-39,1.0893012783202338e-72,1.8850714641809092e-76,3.2413183266405402e-41,9.3994599236043083e-80,4.7709433678869137e-80
3.7188096567553564e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,6.2076464321333167e-86,3.2238403893253538e-47,6.888148041961125e-27,2.895106313695839e-61,2.1601585709311348e-40,8.6350496156708144e-96,3.2821453723641214e-15,6.2463284494919598e-79,3.2821453723272027e-15,9.8090415134093424e-54,2.9485756156741688e-54,1.9262832025570515e-80,2.2335202842988247e-81,2.0190223079537986e-40,1.401777337322569e-62,1.7924691763367133e-13,5.3071826501905966e-15,2.1246432691994842e-17,2.0892908604729799e-28,7.7365036647516102e-28,2.124643086410152e-17,9.0198561281569247e-25,7.1620382616282833e-29,2.043556218091576e-33,4.5889074046357536e-55,1.6771922832740991e-38,6.9717763628413694e-71,3.3923648322385896e-74,2.5930825180193934e-40,1.6938375227369196e-77,8.5975258167105523e-78
7.437669753778956e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,2.5089888376188751e-83,5.1580804959998024e-46,2.7552875848321636e-26,2.9244091311868109e-59,1.7281541995104838e-39,3.485806165356322e-93,6.5643352623048265e-15,3.9977466145669937e-77,6.5643352621571502e-15,1.5694732460402074e-52,4.7176800103830406e-53,3.889198386834312e-78,4.5095152009835334e-79,1.6151952448801635e-39,4.4857660299069684e-61,3.5849626648684167e-13,1.0614437284622147e-14,4.2493155391837991e-17,8.3570168903473094e-28,3.0946328360602697e-27,4.249314807990396e-17,3.6076925696014245e-24,5.7291783308987882e-28,2.5897904502804765e-32,2.3205042975385294e-53,1.3417699049349198e-37,4.4620162539906755e-69,6.8492416752637278e-72,2.074436726840588e-39,3.4240806224878145e-75,1.7379868162295346e-75
1.4875389947826155e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,1.113124197892018e-80,8.2525661986425667e-45,1.1021209113774636e-25,3.2428198954371026e-57,1.3825342926700421e-38,1.5451080241305125e-90,1.3128715042267478e-14,2.5585886711997278e-75,1.3128715041676764e-14,2.5111784643407446e-51,7.5479512441386781e-52,8.6214833706539463e-76,9.9965868342823497e-77,1.2920970345829034e-38,1.4354576799526769e-59,7.1699496417700236e-13,2.1228946553464198e-14,8.4986606285537108e-17,3.3426385192763217e-27,1.2378593424146073e-26,8.4986577035364281e-17,1.4428551503697526e-23,4.5825375989250735e-27,3.5993326934446047e-31,1.2877265511627489e-51,1.0734225404100214e-36,2.8557157564560833e-67,1.5183236124473273e-69,1.6594729832362866e-38,7.5971938374135035e-73,3.856179273757017e-73
2.9750830335920553e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,5.2589360367169678e-78,1.3202819873496823e-43,4.4084970300590026e-25,3.8296127725724617e-55,1.1060318007725399e-37,7.2957568501459881e-88,2.6257474602517722e-14,1.6375066014212701e-73,2.6257474600154876e-14,4.0179025191498412e-50,1.2075479967250253e-50,2.035746283619964e-73,2.360442240983116e-74,1.0335737839483804e-37,4.5934845425504771e-58,1.4339923594926035e-12,4.2457965091064106e-14,1.6997353006100363e-16,1.3369106391592218e-26,4.9514492571120046e-26,1.6997341304171215e-16,5.7696023502370078e-23,3.6647099273020077e-26,5.3221746870687293e-30,7.6079353549613914e-50,8.5874097492182094e-36,1.8276661353207378e-65,3.5851383285420558e-67,1.3274443522014984e-37,1.7948751356267523e-70,9.1104803523369538e-71
5.950171111210935e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,2.5785712497149696e-75,2.1120296961535591e-42,1.7634027912929388e-24,4.6939822097736867e-53,8.8482717670822461e-37,3.5761481771568993e-85,5.2514993724318009e-14,1.0480073566029319e-71,5.2514993714866603e-14,6.428657482314556e-49,1.9316663099373201e-49,4.989679021919203e-71,5.7855186108871972e-72,8.2668924788831647e-37,1.4699181753323498e-56,2.8679871498649258e-12,8.4916002165927128e-14,3.3994746566037045e-16,5.3464643718043148e-26,1.9805816574941595e-25,3.3994699743616299e-16,2.30637883241124e-22,2.9296445482804736e-25,8.1619540783404196e-29,4.6640027709884672e-48,6.8699443010200442e-35,1.1697088235042722e-63,8.7872848742212121e-65,1.0617363658300351e-36,4.4006114100633263e-68,2.233706491684301e-68
1.1900347266448695e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,1.2897185486728943e-72,3.3778915093626866e-41,7.0536295209801109e-24,5.8692107385844852e-51,7.0786241889495262e-36,1.7883851075019028e-82,1.0503003197311776e-13,6.7072568360358509e-70,1.0503003193531215e-13,1.0285862319234106e-47,3.0893428234797489e-48,1.2476872316599487e-68,1.4466895151216995e-69,6.6107844342989422e-36,4.7037426888476178e-55,5.7359767295740496e-12,1.6983207631430614e-13,6.7989568982006748e-16,2.137639707984972e-25,7.922327156528021e-25,6.7989381575244678e-16,9.2138216496877123e-22,2.34031907507281e-24,1.2763155751958223e-27,2.9163357678690578e-46,5.4959695962887118e-34,7.4861434430704961e-62,2.1972905533755002e-62,8.4903682824068763e-36,1.1005358737564097e-65,5.5863660776720445e-66
2.380069957692421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,6.5117431574253945e-70,5.4002858851945877e-40,2.8214637629693526e-23,7.4082365212540123e-49,5.6629017907413088e-35,9.0288351951879065e-80,2.1006010849151393e-13,4.2926471536711247e-68,2.1006010834029149e-13,1.6457386664578706e-46,4.9387107993554929e-47,3.1495940473620883e-66,3.6519432390470053e-67,5.28425962823347e-35,1.5051980860180141e-53,1.1471955884850218e-11,3.3966422460567653e-13,1.3597935561010642e-15,8.5429917386626154e-25,3.1689282617266665e-24,1.3597860504974408e-15,3.6762033393588371e-21,1.8668380768372934e-23,2.0142365375225204e-26,1.8406683201920661e-44,4.3967933784953333e-33,4.7911327324856121e-60,5.5467125624156767e-60,6.7866576045635274e-35,2.7781805693133352e-63,1.4102946578647122e-63
4.760140419787525e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,3.2968368532379066e-67,8.6265953214160657e-39,1.1285944682922068e-22,9.3768110880820755e-47,4.5303219755754818e-34,4.5711475650856471e-77,4.2012026161149279e-13,2.747294628973828e-66,4.2012026100660324e-13,2.6331819988864589e-45,7.8884028915260643e-46,7.9729749861888692e-64,9.2446294621337624e-65,4.2204334235914082e-34,4.8166326435022552e-52,2.2943914178834233e-11,6.7932852116686852e-13,2.719595009116017e-15,3.4111563773765473e-24,1.2675686195658097e-23,2.7195649124603379e-15,1.4630729878323539e-20,1.4848637460654643e-22,3.1871829586693071e-25,1.1649183332131574e-42,3.5174608926337028e-32,3.0663235790702475e-58,1.4041067438495547e-57,5.4203254378546112e-34,7.0320935791714357e-61,3.5701168680007617e-61
9.520281343977733e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,1.6646387286166521e-64,1.3758398199914498e-37,4.5144475188836385e-22,1.1836555493810401e-44,3.6242571051024658e-33,2.3081456526835933e-74,8.4024056818419219e-13,1.7582681459905991e-64,8.4024056576463912e-13,4.2130899482707162e-44,1.2578321415870516e-44,2.0129168712878838e-61,2.333964713749256e-62,3.3652402479647918e-33,1.5413210247212358e-50,4.5887830700528983e-11,1.3586571142030937e-12,5.4392211803640252e-15,1.3596538185812027e-23,5.0702517885582067e-23,5.4391002064636458e-15,5.7938522827128616e-20,1.1743139904634021e-21,5.0291425770547185e-24,7.3523525847042189e-41,2.8140092815134369e-31,1.9624445185748688e-56,3.5448907199117576e-55,4.321926891737521e-33,1.7749278857248356e-58,9.0130678776194366e-59
1.9040563192358148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,8.3261174401329964e-62,2.1873460083690982e-36,1.8058329850691273e-21,1.4801536167226509e-42,2.8994043858844845e-32,1.1545981865147427e-71,1.6804811826605384e-12,1.1252907618502884e-62,1.6804811729823607e-12,6.7409385781676308e-43,1.9988675081229397e-43,5.0344832310183547e-59,5.8374345323974484e-60,2.6745901298636342e-32,4.9322171708984164e-49,9.1775663478825313e-11,2.7173142999311565e-12,1.0878569570605579e-14,5.4005221135225193e-23,2.0280823221242441e-22,1.0878081076265869e-14,2.272073406693336e-19,9.1832974595825241e-21,7.8606156834847736e-23,4.5966874822608244e-39,2.2512703023981478e-30,1.255960937698433e-54,8.8659746819587962e-53,3.4348252082198813e-32,4.4368456581806789e-56,2.2540160757448012e-56
3.8081126889118977e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,4.0808250087669407e-59,3.4557874930453932e-35,7.2237404117882391e-21,1.8138092722418122e-40,2.3195212166317172e-31,5.6602112599960754e-69,3.360962416936845e-12,7.2018489580733506e-61,3.3609623782244033e-12,1.0785483569088032e-41,3.1552973930301882e-42,1.2339795303488821e-56,1.4307786130709389e-57,2.1120368390686911e-31,1.5783028635181439e-47,1.8355132797504538e-10,5.4346286700116727e-12,2.1757673212234396e-14,2.1303247367181607e-22,8.1121816623327389e-22,2.1755683954938546e-14,8.7438723166950243e-19,7.0268074034884444e-20,1.2038590952360523e-21,2.8159709439661717e-37,1.8011115484380652e-29,8.0381036698237301e-53,2.1730448983138978e-50,2.7121955622301306e-31,1.0863028394980665e-53,5.5235031876463364e-54
5.712169058587981e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,3.4472332045229355e-58,1.2642828629122037e-34,1.5351021966634231e-20,1.1703597188886628e-39,6.8860746837168892e-31,4.7608258983976075e-68,5.0414436565363845e-12,4.0889942787718526e-60,5.0414435742730448e-12,4.0803642225127762e-41,1.1956357426995767e-41,9.1637576774459004e-56,1.062520595352349e-56,5.9943676716981709e-31,7.3627357512858928e-47,2.7532699141089287e-10,8.1519430387183529e-12,3.2637205245933299e-14,4.4837487637244397e-22,1.7238169075027093e-21,3.2632927984565878e-14,1.8096980258816815e-18,1.9588632385720782e-19,4.3401970420387057e-21,1.5480397822297903e-36,5.1502036469569878e-29,4.4949691742668802e-52,1.6137321104935757e-49,7.6974481521760304e-31,8.1046532092935507e-53,4.1219799065213166e-53
9.520281797940148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263021,0.022821567686261,5.470328375409623e-56,9.5230000367685709e-34,4.244478428442477e-20,4.8857983771435623e-38,3.2255760035032075e-30,6.1930903731003583e-66,8.4024061570282412e-12,1.0992298702432081e-58,8.402405929596738e-12,3.2202546810584069e-40,9.58749765876685e-41,6.7124959062452383e-54,7.7828863952966335e-55,2.694627658332737e-30,9.8664703439758986e-46,4.5887831404109756e-10,1.3586571770651537e-11,5.4398138763766963e-14,1.209879390178648e-21,4.7656920390770687e-21,5.4385980742710144e-14,4.6891929995823082e-18,8.363537545085392e-19,3.1116806904952733e-20,3.7322508883597365e-35,2.3670335593457628e-28,1.0342180671598654e-50,1.1820078409367018e-47,3.4598206672415613e-30,7.237222832326756e-51,3.6863077173283415e-51
1.2947583263357096e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615729971,0.11866996539438958,0.022821567683815418,3.5194336729287404e-55,2.5973954452612151e-33,7.5585687961070662e-20,2.2696621366177105e-37,7.4433349645190067e-30,3.3832609912955046e-65,1.1427272424668938e-11,4.7729979290646924e-58,1.1427272019683971e-11,9.0370719970017858e-40,2.7600209215556134e-40,3.4131361040407811e-53,3.9573686834948755e-54,5.9920433735811694e-30,3.2746034684990466e-45,6.2407450098219166e-10,1.8477737624973474e-11,7.3984591793631801e-14,2.1202084227712536e-21,8.4861029118887999e-21,7.3962568919885198e-14,8.0039628279635323e-18,1.8076053524582983e-18,8.2982943823656578e-20,1.5522972775348341e-34,5.3283941269152099e-28,3.9526909079620116e-50,6.0101280471867787e-47,7.693119534213557e-30,4.3731553440773334e-50,2.2279004627195608e-50
1.6374884728774045e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727598717319,0.11866996522614896,0.022821567681369836,1.5200108899198609e-54,5.7879727609465749e-33,1.1799633322381763e-19,7.7925409189037963e-37,1.4331675358293658e-29,1.5337447773069825e-64,1.4452138710512352e-11,1.4452652483103813e-57,1.4452138078330037e-11,2.0690885770156785e-39,6.2474444660280675e-40,1.3539893811390668e-52,1.5698819072604193e-53,1.1182932611037327e-29,8.7988700197668431e-45,7.8927068429683957e-10,2.3368903474642548e-11,9.3572864740522741e-14,3.2572231097037584e-21,1.3246638772972233e-20,9.3537930078968238e-14,1.1987469648875761e-17,3.2772334642365202e-18,1.8048378649218563e-19,4.5395791673455307e-34,1.0071431269724311e-27,1.2327770624192815e-49,2.3841805175519152e-46,1.43566981953351e-29,1.6168543676869952e-49,8.2424160427700478e-50
