Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H2X(98)
1.7519293597604812e-13,0.004023131612903226,0.0,0.0,0.010942736651303311,0.49999993935482434,3.8630997863180871e-91,6.0098466520483052e-32,9.2133696468532203e-55,2.7705086098659144e-64,1.5245868980921002e-95,1.8379900422407156e-24,7.0039201145275225e-28,0.0,0.49999826945709269,1.1389097259390838e-07,1.613380650412818e-06,6.0645175652835475e-08,8.5155718083327167e-12,3.5479051698204631e-09,2.9580879901526599e-09,1.2565315759689995e-12,2.9365205825793317e-10
1.7673256199991147e-13,0.004023131612903226,0.0,0.0,0.010942735745457207,0.4999999388996435,4.220755075833035e-91,6.1763166197810333e-32,9.7171932981772363e-55,2.9474447180250179e-64,1.6802193294870159e-95,1.8713324819855742e-24,7.1928714133413667e-28,0.0,0.49999825487020433,1.1427948561782594e-07,1.6275501266090781e-06,6.1100356410646422e-08,8.6658657729856081e-12,3.5815226321672357e-09,2.9816038925405544e-09,1.2883531969240123e-12,2.9867101661641813e-10
1.7827218802377482e-13,0.004023131612903226,0.0,0.0,0.010942734846400624,0.49999993844568141,4.6080195477685044e-91,6.3459430769445238e-32,1.0243894205211511e-54,3.1340133393860534e-64,1.8501921366970369e-95,1.9049893842858875e-24,7.3852356466172922e-28,0.0,0.49999824028908302,1.1466238914797878e-07,1.6417194426983466e-06,6.1554318455816459e-08,8.8174738145878363e-12,3.6151797953125555e-09,3.0050790720418613e-09,1.3206803107148739e-12,3.0372968132463325e-10
1.7981181404763817e-13,0.004023131612903226,0.0,0.0,0.010942733954049386,0.49999993799293485,5.0270601287627281e-91,6.5187594436020269e-32,1.0794303514977343e-54,3.3306499416500092e-64,2.0356869017809209e-95,1.9389611171590023e-24,7.5810448697263638e-28,0.0,0.49999822571364777,1.1503976417429862e-07,1.6558885986825913e-06,6.2007065051602562e-08,8.9703959165958618e-12,3.6488765905210521e-09,3.0285135912679732e-09,1.3535160149260567e-12,3.0882798361161464e-10
1.8135144007150152e-13,0.004023131612903226,0.0,0.0,0.010942733068320493,0.49999993754140043,5.4801819414616773e-91,6.6947992382204924e-32,1.1369275207418504e-54,3.5378057451479809e-64,2.2379712724206885e-95,1.9732480479757276e-24,7.7803311754866281e-28,0.0,0.49999821114381848,1.1541169051738632e-07,1.6700575945637792e-06,6.2458599452520144e-08,9.1246320624663615e-12,3.6826129491627225e-09,3.0519075127626095e-09,1.3868633878543788e-12,3.1396585481220327e-10
1.8289106609536487e-13,0.004023131612903226,0.0,0.0,0.010942732189132101,0.49999993709107493,5.9698358448569548e-91,6.8740960775614545e-32,1.1969686526244278e-54,3.7559481537658976e-64,2.4584044249170133e-95,2.0078505434613223e-24,7.983126694097278e-28,0.0,0.49999819657951683,1.1577824684539459e-07,1.6842264303438743e-06,6.2908924904366609e-08,9.280182235656253e-12,3.7163888027128164e-09,3.0752608990017877e-09,1.4207254885855697e-12,3.1914322636693007e-10
1.8443069211922821e-13,0.004023131612903226,0.0,0.0,0.010942731316403519,0.49999993664195524,6.4986263181169973e-91,7.0566836765716868e-32,1.2596438414349947e-54,3.9855611939674107e-64,2.6984428238529824e-95,2.0427689696964924e-24,8.1894635930729171e-28,0.0,0.49999818202066504,1.1613951069066688e-07,1.6983951060248381e-06,6.3358044644244821e-08,9.437046419622656e-12,3.7502040827517302e-09,3.0985738123937893e-09,1.4551053570705939e-12,3.243600298219004e-10
1.8597031814309156e-13,0.004023131612903226,0.0,0.0,0.010942730450055178,0.49999993619403799,7.0693197005397147e-91,7.2425958482735832e-32,1.3250455953828679e-54,4.2271459620006932e-64,2.9596462918764554e-95,2.0780036921183762e-24,8.3993740771779234e-28,0.0,0.49999816746718684,1.1649555846613639e-07,1.7125636216086302e-06,6.3805961900586301e-08,9.5952245978229307e-12,3.7840587209648925e-09,3.1218463152791339e-09,1.4900060142017312e-12,3.2961619682867889e-10
1.875099441669549e-13,0.004023131612903226,0.0,0.0,0.010942729590008625,0.49999993574731999,7.6848528006110475e-91,7.4318665036552944e-32,1.3932688810588966e-54,4.4812210793751182e-64,3.2436844035433514e-95,2.1135550755215353e-24,8.6128903883609209e-28,0.0,0.49999815291900684,1.1684646548148794e-07,1.7267319770972087e-06,6.4252679893174683e-08,9.754716753714646e-12,3.8179526491426642e-09,3.1450784699305417e-09,1.5254304618884229e-12,3.3491165914417333e-10
1.9058919621468163e-13,0.004023131612903226,0.0,0.0,0.01094272788851252,0.49999993485746896,9.0630930589698033e-91,7.8206193985780294e-32,1.5385724770374556e-54,5.0290072872558438e-64,3.8875332316364062e-95,2.1856092812429673e-24,9.0508696452842974e-28,0.0,0.49999812383824577,1.1753315304909869e-07,1.7550682077965421e-06,6.5142530923125469e-08,1.007764293240381e-11,3.8858581030774315e-09,3.1914219832832861e-09,1.5978626421048041e-12,3.4562019725496878e-10
1.9336052305763568e-13,0.004023131612903226,0.0,0.0,0.01094272637795328,0.49999993406067239,1.0490140446193019e-90,8.1823252151175918e-32,1.679999989638491e-54,5.5703100923833093e-64,4.5643340943281467e-95,2.2515446934457989e-24,9.4577071153641097e-28,0.0,0.49999809768294745,1.1813432393684168e-07,1.7805702679199034e-06,6.5939327492671553e-08,1.0372770130979704e-11,3.9471067011629703e-09,3.2329937776715311e-09,1.6648726971607259e-12,3.5539158904856042e-10
1.9613184990058972e-13,0.004023131612903226,0.0,0.0,0.010942724886640842,0.4999999332677118,1.2116927788710287e-90,8.5554443683818347e-32,1.8321633475254235e-54,6.1609981979750121e-64,5.3468519389355894e-95,2.3185117312479832e-24,9.8767305845816058e-28,0.0,0.49999807154369269,1.1871996121305206e-07,1.806071809365117e-06,6.6732288128918458e-08,1.0672154360018138e-11,4.0084815427215955e-09,3.2744358091454615e-09,1.7336256596583925e-12,3.6528924112840972e-10
1.9890317674354376e-13,0.004023131612903226,0.0,0.0,0.010942723414155807,0.49999993247856861,1.3968028170370955e-90,8.9401781549682746e-32,1.9957113169015468e-54,6.8047930243675159e-64,6.2497665566514324e-95,2.3865124990268368e-24,1.0308129423902841e-27,0.0,0.49999804542008036,1.1929046623863443e-07,1.8315728321435241e-06,6.75214312999919e-08,1.0975795523051627e-11,4.0699822337341595e-09,3.3157484384243834e-09,1.8041383602535536e-12,3.7531275929463627e-10
2.016745035864978e-13,0.004023131612903226,0.0,0.0,0.010942721960089231,0.49999993169322443,1.6070635323694208e-90,9.3367288910295681e-32,2.171322180189034e-54,7.5056392801010535e-64,7.2895501400631836e-95,2.4555490944927069e-24,1.0752093389445626e-27,0.0,0.49999801931171961,1.1984623000381817e-07,1.8570733362664448e-06,6.8306775385069988e-08,1.1283693523614966e-11,4.1316083812742177e-09,3.3569320255136421e-09,1.8764274362956905e-12,3.8546175044399438e-10
2.0444583042945185e-13,0.004023131612903226,0.0,0.0,0.010942720524042361,0.49999993091166123,1.845480120073855e-90,9.7452999101568272e-32,2.3597046553771849e-54,8.2677150440206547e-64,8.484656691181196e-95,2.525623608707485e-24,1.1208812621258221e-27,0.0,0.49999799321822919,1.2038763339626305e-07,1.8825733217451805e-06,6.9088338674812407e-08,1.159584826524521e-11,4.1933595935059336e-09,3.397986929704122e-09,1.9505093332209498e-12,3.9573582256768718e-10
2.072171572724059e-13,0.004023131612903226,0.0,0.0,0.010942719105626371,0.49999993013386052,2.1153691685540845e-90,1.0166095561255007e-31,2.5615988317623495e-54,9.0954421642757873e-64,9.8557286942444146e-95,2.5967381261030883e-24,1.1678477642101411e-27,0.0,0.49999796713923833,1.2091504746213925e-07,1.9080727885910117e-06,6.9866139371787562e-08,1.1912259651481685e-11,4.2552354796819863e-09,3.4389135095717589e-09,2.0264003059370074e-12,4.0613458474917813e-10
2.0998848411535993e-13,0.004023131612903226,0.0,0.0,0.010942717704462106,0.49999992935980425,2.4203861234356074e-90,1.0599321206410734e-31,2.7777771218054605e-54,9.9934969725111419e-64,1.1425822065591174e-94,2.6688947244998965e-24,1.2161279356234002e-27,0.0,0.4999979410743855,1.2142883366051229e-07,1.933571736815201e-06,7.0640195590897657e-08,1.223292758586596e-11,4.3172356501414766e-09,3.4797121229770724e-09,2.1041164202000455e-12,4.166576471620032e-10
2.1275981095831397e-13,0.004023131612903226,0.0,0.0,0.010942716320179843,0.49999992858947456,2.7645547833553455e-90,1.1045183218752457e-31,3.0090452295356787e-54,1.0966821325141442e-63,1.3220650950989752e-94,2.7420954751251573e-24,1.2657409048201716e-27,0.0,0.49999791502331842,1.2192934411103748e-07,1.959070166428993e-06,7.1410525359801783e-08,1.2557851971941839e-11,4.3793597163078281e-09,3.5203831270647011e-09,2.1836735539837383e-12,4.273046210675815e-10
2.1553113780126802e-13,0.004023131612903226,0.0,0.0,0.010942714952419037,0.4999999278228533,3.1522989297642836e-90,1.1503888980303211e-31,3.2562431353590363e-54,1.2020633973162985e-63,1.5268853661498127e-94,2.8163424426313595e-24,1.3167058381629439e-27,0.0,0.49999788898569431,1.2241692183525062e-07,1.9845680774436133e-06,7.2177146619336712e-08,1.288703271325537e-11,4.4416072906866907e-09,3.5609268782629647e-09,2.2650873988403624e-12,4.3807511881302418e-10
2.1830246464422206e-13,0.004023131612903226,0.0,0.0,0.01094271360082809,0.49999992705992269,3.5884762156306857e-90,1.1975646879826161e-31,3.5202460973507856e-54,1.3160442266141257e-63,1.7602281274954567e-94,2.8916376851145631e-24,1.369041939801688e-27,0.0,0.49999786296117876,1.2289190099163102e-07,2.0100654698702696e-06,7.2940077223935875e-08,1.3220469713354807e-11,4.503977986863824e-09,3.6013437322834318e-09,2.3483734612540822e-12,4.4896875382894421e-10
2.210737914871761e-13,0.004023131612903226,0.0,0.0,0.010942712265064124,0.49999992630066492,4.0784144401561873e-90,1.2460666310662959e-31,3.8019656690728088e-54,1.4392054195135148e-63,2.0256310487999308e-94,2.9679832541326989e-24,1.422768451553755e-27,0.0,0.49999783694944638,1.2335460710461774e-07,2.0355623437201537e-06,7.3699334942046179e-08,1.3558162875790634e-11,4.5664714195030021e-09,3.6416340441205069e-09,2.4335470639864765e-12,4.5998514062726351e-10
2.2384511833013014e-13,0.004023131612903226,0.0,0.0,0.010942710944792764,0.49999992554506245,4.6279503484716385e-90,1.2959157668565176e-31,4.1023507340473231e-54,1.572159078098398e-63,2.3270182446912257e-94,3.0453811947238314e-24,1.4779046527841107e-27,0.0,0.49999781095018003,1.2380535728770947e-07,2.0610586990044396e-06,7.4454937456542802e-08,1.3900112104115531e-11,4.629087204343892e-09,3.6817981680510291e-09,2.5206233474142905e-12,4.7112389479902014e-10
2.2661644517308419e-13,0.004023131612903226,0.0,0.0,0.0109427096396879,0.49999992479309746,5.2434710985038108e-90,1.3471332349518776e-31,4.4223885569830213e-54,1.7155498813774257e-63,2.6687369357561462e-94,3.1238335454243838e-24,1.5344698602859011e-27,0.0,0.49999778496307062,1.2424446046079067e-07,2.0865545357342865e-06,7.5206902365141975e-08,1.4246317301884372e-11,4.6918249581999477e-09,3.721836457633885e-09,2.6096172708594679e-12,4.8238463301217478e-10
2.2938777201603825e-13,0.004023131612903226,0.0,0.0,0.010942708349431495,0.49999992404475263,5.9319585425327274e-90,1.3997402747561864e-31,4.7631058518366385e-54,1.8700563949165772e-63,3.0555970768732404e-94,3.2033423382873279e-24,1.5924834281613593e-27,0.0,0.4999977589878174,1.2467221756183445e-07,2.1120498539208368e-06,7.5955247180811865e-08,1.4596778372654231e-11,4.7546842989562863e-09,3.7617492657096367e-09,2.7005436139114635e-12,4.9376697300941613e-10
2.321590988589923e-13,0.004023131612903226,0.0,0.0,0.010942707073713368,0.49999992330001053,6.7010364762577991e-90,1.4537582252595795e-31,5.125569866776731e-54,2.0363924166996777e-63,3.4929141519444752e-94,3.2839095989003415e-24,1.6519647477030408e-27,0.0,0.49999773302412714,1.2508892175313592e-07,2.1375446535752179e-06,7.669998933218126e-08,1.4951495219984349e-11,4.8176648455675746e-09,3.8015369444001646e-09,2.793416977741911e-12,5.052705336059656e-10
2.349304257019464e-13,0.004023131612903226,0.0,0.0,0.010942705812230993,0.49999992255885367,7.5590210153623514e-90,1.5092085248189757e-31,5.5108894861258053e-54,2.2153083597778837e-63,3.9865553455744734e-94,3.3655373464039214e-24,1.7129332472753921e-27,0.0,0.49999770707171426,1.254948586222206e-07,2.1630389347085421e-06,7.7441146163946349e-08,1.531046774743616e-11,4.8807662180558985e-09,3.8411998451083188e-09,2.8882517864116603e-12,5.1689493468738097e-10
2.3770175254490046e-13,0.004023131612903226,0.0,0.0,0.010942704564689308,0.49999992182126485,8.5149742667130822e-90,1.5661127109378959e-31,5.9202163493646579e-54,2.4075926722841609e-63,4.5429893139632406e-94,3.4482275935094711e-24,1.7754083921966489e-27,0.0,0.49999768113030035,1.2589030637756435e-07,2.1885326973319071e-06,7.8178734937275589e-08,1.5673695858573257e-11,4.9439880375086511e-09,3.8807383185175972e-09,2.9850622881702218e-12,5.2863979720736007e-10
2.404730793878545e-13,0.004023131612903226,0.0,0.0,0.010942703330800522,0.49999992108722696,9.5787614683279419e-90,1.6244924200456601e-31,6.3547459872854829e-54,2.6140732953969842e-63,5.1693397891673902e-94,3.5319823465173431e-24,1.8394096846210758e-27,0.0,0.4999976551996147,1.2627553603925553e-07,2.2140259414563952e-06,7.8912772830212613e-08,1.6041179456961395e-11,5.0073299260763939e-09,3.9201527145918171e-09,3.0838625567476479e-12,5.4050474318554406e-10
2.432444062308086e-13,0.004023131612903226,0.0,0.0,0.01094270211028393,0.49999992035672286,1.0761111779032424e-89,1.6843693872759635e-31,6.8157189753764601e-54,2.8356191598344153e-63,5.8734432629168301e-94,3.6168036053348477e-24,1.904956663421521e-27,0.0,0.49999762927939306,1.2665081162472914e-07,2.239518667093077e-06,7.9643276938077054e-08,1.6412918446168475e-11,5.0707915069707338e-09,3.9594433825748266e-09,3.1846664926388947e-12,5.52489395705318e-10
2.4601573307376266e-13,0.004023131612903226,0.0,0.0,0.010942700902865723,0.4999999196297355,1.2073682905784767e-89,1.7457654462448526e-31,7.3044221045171926e-54,3.0731417214576125e-63,6.6639110087707829e-94,3.7026933634942334e-24,1.9720689040723134e-27,0.0,0.49999760336937832,1.2701639032970142e-07,2.2650108742530081e-06,8.0370264273863436e-08,1.6788912729764566e-11,5.1343724044621847e-09,3.9986106709902018e-09,3.2874878243806713e-12,5.6459337891161361e-10
2.4878705991671673e-13,0.004023131612903226,0.0,0.0,0.010942699708278814,0.49999991890624801,1.3529129764098414e-89,1.8087025288281101e-31,7.8221895690638104e-54,3.3275965365647627e-63,7.5501957146545258e-94,3.7896536081706118e-24,2.0407660185324863e-27,0.0,0.49999757746931989,1.2737252270442995e-07,2.2905025629472311e-06,8.109375176863823e-08,1.7169162211321868e-11,5.1980722438780416e-09,4.0376549276409874e-09,3.3923401098208478e-12,5.7681631800870911e-10
2.515583867596708e-13,0.004023131612903226,0.0,0.0,0.010942698526262689,0.49999991818624351,1.5141177374755157e-89,1.8732026649380584e-31,8.3704041724037764e-54,3.5999848774614503e-63,8.5426630116835171e-94,3.8776863201998749e-24,2.1110676551293255e-27,0.0,0.49999755157897358,1.2771945282541982e-07,2.3159937331867762e-06,8.1813756271935053e-08,1.7553666794414719e-11,5.2618906516002348e-09,4.0765764996094199e-09,3.4992367373804188e-12,5.8915783925803094e-10
2.5432971360262486e-13,0.004023131612903226,0.0,0.0,0.010942697356563204,0.49999991746970518,1.6924698207939225e-89,1.939287982299798e-31,8.9504985500611506e-54,3.8913553888978253e-63,9.6526681995442907e-94,3.9667934740965428e-24,2.1829934984422508e-27,0.0,0.4999975256981018,1.2805741846269373e-07,2.3414843849826612e-06,8.2530294552147605e-08,1.7942426382619585e-11,5.325827255063201e-09,4.1153757332566879e-09,3.608190927308081e-12,6.0161756997595186e-10
2.5710104044557893e-13,0.004023131612903226,0.0,0.0,0.010942696198932442,0.49999991675661648,1.8895794194004498e-89,2.0069807062268871e-31,9.5639564104327601e-54,4.2028057859655566e-63,1.0892638483555e-93,4.0569770380716079e-24,2.2565632691870217e-27,0.0,0.49999749982647274,1.283866512427395e-07,2.3669745183458898e-06,8.324338329692102e-08,1.8335440879515066e-11,5.3898816827517334e-09,4.1540529742227003e-09,3.7192157329274404e-12,6.1419513853159184e-10
2.59872367288533e-13,0.004023131612903226,0.0,0.0,0.010942695053128549,0.49999991604696059,2.1071883628363954e-89,2.0763031593964785e-31,1.0212313793234894e-53,4.5354845940493071e-63,1.2276161053928429e-93,4.1482389740503102e-24,2.3317967241002702e-27,0.0,0.49999747396386085,1.2870737680724752e-07,2.3924641332874565e-06,8.3953039113541226e-08,1.8732710188681878e-11,5.4540535641988448e-09,4.1926085674258633e-09,3.832324041876896e-12,6.2689017434461616e-10
2.6264369413148707e-13,0.004023131612903226,0.0,0.0,0.010942693918915586,0.49999991534072119,2.3471793206514573e-89,2.1472777616239214e-31,1.0897160345739498e-53,4.8905929314296266e-63,1.3818077353762027e-93,4.2405812376899083e-24,2.4087136558243611e-27,0.0,0.49999744811004626,1.2901981496774664e-07,2.4179532298183427e-06,8.4659278529322436e-08,1.9134234213702852e-11,5.5183425299836223e-09,4.2310428570628763e-09,3.9475285773422223e-12,6.397023078830336e-10
2.6541502097444113e-13,0.004023131612903226,0.0,0.0,0.01094269279606336,0.49999991463788174,2.6115855433989917e-89,2.2199270296368401e-31,1.1620140616878839e-53,5.2693863351370061e-63,1.5534583898900873e-93,4.3340057783973873e-24,2.4873338927925751e-27,0.0,0.49999742226481481,1.2932417985624431e-07,2.4434418079495192e-06,8.5362117991992612e-08,1.9540012858162939e-11,5.5827482117290789e-09,4.2693561866085285e-09,4.0648418992818895e-12,6.5263117066099598e-10
2.681863478173952e-13,0.004023131612903226,0.0,0.0,0.010942691684347302,0.49999991393842591,2.9026011665048501e-89,2.2942735768487044e-31,1.2382955369297407e-53,5.6731766306597848e-63,1.7443340030057179e-93,4.428514539347151e-24,2.5676772991146214e-27,0.0,0.49999739642795799,1.2962068007197503e-07,2.468929867691944e-06,8.6061573870077279e-08,1.9950046025649178e-11,5.6472702421000068e-09,4.3075488988155317e-09,4.1842764056451437e-12,6.6567639523659443e-10
2.7095767466034927e-13,0.004023131612903226,0.0,0.0,0.010942690583548294,0.49999991324233728,3.2225921033148027e-89,2.3703401131319008e-31,1.3187362909429859e-53,6.103333846111454e-63,1.9563582995428652e-93,4.5241094574986537e-24,2.6497637744624676e-27,0.0,0.49999737059927257,1.2990951882435671e-07,2.4944174090565671e-06,8.6757662453281271e-08,2.0364333619750732e-11,5.7119082548008279e-09,4.3456213357143523e-09,4.3058443335829022e-12,6.7883761520965816e-10
2.7372900150330334e-13,0.004023131612903226,0.0,0.0,0.010942689493452564,0.49999991254959986,3.5741075545728615e-89,2.4481494445903054e-31,1.4035180435683264e-53,6.561288171465378e-63,2.1916250780555452e-93,4.620792463614024e-24,2.7336132539564985e-27,0.0,0.49999734477856045,1.3019089407225357e-07,2.5199044320543255e-06,8.7450399952868838e-08,2.0782875544058842e-11,5.7766618845734414e-09,4.3835738386130437e-09,4.4295577606514653e-12,6.9211446521955063e-10
2.765003283462574e-13,0.004023131612903226,0.0,0.0,0.01094268841385152,0.49999991186019732,3.9598921625545341e-89,2.5277244733313929e-31,1.4928285404801741e-53,7.0485319634675492e-63,2.4524113121315931e-93,4.7185654822756325e-24,2.819245708051996e-27,0.0,0.49999731896562888,1.3046499865964016e-07,2.545390936696148e-06,8.8139802502041686e-08,2.1205671702166854e-11,5.841530767195072e-09,4.4214067480971274e-09,4.5554286060091078e-12,7.0550658094296692e-10
2.7927165518921147e-13,0.004023131612903226,0.0,0.0,0.010942687344541633,0.49999991117411363,4.3828988390759395e-89,2.6090881972378649e-31,1.5868616916491302e-53,7.5666217968404882e-63,2.7411911155805551e-93,4.8174304319036232e-24,2.9066811424259377e-27,0.0,0.49999729316028996,1.3073202044776102e-07,2.5708769229929523e-06,8.8825886156315339e-08,2.1632721997670196e-11,5.9065145394761131e-09,4.4591204040294482e-09,4.6834686316055607e-12,7.1901359909173066e-10
2.8204298203216554e-13,0.004023131612903226,0.0,0.0,0.010942686285324297,0.49999991049133297,4.8463022976220765e-89,2.6922637097388308e-31,1.6858177116382319e-53,8.1171805623941435e-63,3.0606506191386343e-93,4.9173892247734191e-24,2.9959395978641243e-27,0.0,0.49999726736236072,1.3099214244387483e-07,2.5963623909556463e-06,8.9508666893893659e-08,2.2064026334166385e-11,5.9716128392579723e-09,4.4967151455500693e-09,4.8136894433644197e-12,7.3263515741059072e-10
2.848143088751196e-13,0.004023131612903226,0.0,0.0,0.010942685236005724,0.49999990981183923,5.3535133208853562e-89,2.7772741995805393e-31,1.7899032617407113e-53,8.7018996126622318e-63,3.4137038084451238e-93,5.0184437670331824e-24,3.0870411501486188e-27,0.0,0.4999972415716627,1.3124554292667203e-07,2.6218473405951286e-06,9.0188160616041423e-08,2.2499584615255029e-11,6.0368253054109195e-09,4.5341913110761743e-09,4.9461024923585236e-12,7.4637089467501742e-10
2.875856357180737e-13,0.004023131612903226,0.0,0.0,0.010942684196396791,0.4999999091356167,5.9081937960791815e-89,2.8641429505966728e-31,1.8993315939669547e-53,9.3225409556850861e-63,3.8035093752435608e-93,5.1205959587212439e-24,3.1800059099455139e-27,0.0,0.49999721578802236,1.314923955684526e-07,2.6473317719222908e-06,9.0864383147455239e-08,2.293939674453779e-11,6.1021515778319138e-09,4.5715492383019669e-09,5.0807190759783237e-12,7.6022045068899836e-10
2.9035696256102774e-13,0.004023131612903226,0.0,0.0,0.010942683166312958,0.49999990846264963,6.514272551491184e-89,2.9528933414782189e-31,2.0143226968883568e-53,9.9809394975626803e-63,4.2334886360345251e-93,5.2238476937834871e-24,3.2748540226930122e-27,0.0,0.49999719001127046,1.3173286955414627e-07,2.6728156849480109e-06,9.153735023663269e-08,2.3383462625618439e-11,6.1675912974424574e-09,4.6087892641986081e-09,5.2175503390932814e-12,7.7418346628283516e-10
2.931282894039818e-13,0.004023131612903226,0.0,0.0,0.010942682145574109,0.4999999077929223,7.1759620288674979e-89,3.0435488455429271e-31,2.1351034433457163e-53,1.0679005334403988e-62,4.7073445747577083e-93,5.328200860090703e-24,3.3716056684898268e-27,0.0,0.49999716424124235,1.3196712969725772e-07,2.6982990796831628e-06,9.2207077556239536e-08,2.383178216210278e-11,6.2331441061864324e-09,4.6459117250141475e-09,5.3566072752063155e-12,7.8825958331094055e-10
2.958996162469359e-13,0.004023131612903226,0.0,0.0,0.010942681134004473,0.49999990712641917,7.897775827373314e-89,3.1361330305043617e-31,2.2619077400298021e-53,1.1418726094301486e-62,5.2290820685102053e-93,5.4336573394559122e-24,3.4702810619839089e-27,0.0,0.49999713847777716,1.3219533655281613e-07,2.7237819561386083e-06,9.287358070347517e-08,2.4284355257598715e-11,6.2988096470279363e-09,4.6829169562734764e-09,5.4979007276013548e-12,8.024484446496323e-10
2.9867094308988995e-13,0.004023131612903226,0.0,0.0,0.010942680131432497,0.4999999064631247,8.684547156056477e-89,3.230669558240556e-31,2.3949766789416989e-53,1.2202169329962132e-62,5.8030293578180875e-93,5.5402190076516343e-24,3.5709004522614704e-27,0.0,0.49999711272071873,1.3241764652740615e-07,2.7492643143252039e-06,9.3536875200436393e-08,2.4741181815716196e-11,6.3645875639491126e-09,4.7198052927782891e-09,5.6414413904840054e-12,8.1674969419493177e-10
3.01442269932844e-13,0.004023131612903226,0.0,0.0,0.010942679137690746,0.49999990580302339,9.541448232950301e-89,3.3271821845622901e-31,2.5345586907405058e-53,1.3031484962628741e-62,6.4338608255707457e-93,5.6478877344271351e-24,3.6734841227363515e-27,0.0,0.49999708696991446,1.3263421198635583e-07,2.7747461542537959e-06,9.4196976494479516e-08,2.5202261740067234e-11,6.4304775019480008e-09,4.7565770686070598e-09,5.7872398101153613e-12,8.3116297686035853e-10
3.042135967757981e-13,0.004023131612903226,0.0,0.0,0.010942678152615794,0.49999990514609993,1.0474010670189548e-88,3.4256947589809853e-31,2.6809096999859404e-53,1.390890777792819e-62,7.1266211514045376e-93,5.7566653835256392e-24,3.7780523910396841e-27,0.0,0.49999706122521609,1.3284518135815519e-07,2.8002274759352236e-06,9.4853899958580266e-08,2.5667594934265913e-11,6.4964791070363594e-09,4.7932326171150336e-09,5.9353063859390282e-12,8.4568793857472792e-10
3.0698492361875215e-13,0.004023131612903226,0.0,0.0,0.010942677176048127,0.499999904492339,1.1488146885780181e-88,3.5262312244762486e-31,2.8342932822833825e-53,1.4836759974285459e-62,7.8867509110855534e-93,5.8665538127014843e-24,3.8846256089098732e-27,0.0,0.49999703548647895,1.3305069923617665e-07,2.8257082793803169e-06,9.5507660891692569e-08,2.6137181301928359e-11,6.5625920262375036e-09,4.8297722709342194e-09,6.085651371701335e-12,8.6032422627994556e-10
3.097562504617062e-13,0.004023131612903226,0.0,0.0,0.010942676207832023,0.49999990384172532,1.2590172583959194e-88,3.6288156172630422e-31,2.9949808233388571e-53,1.5817453764544992e-62,8.7201136932933032e-93,5.9775548737372672e-24,3.9932241620829036e-27,0.0,0.49999700975356215,1.3325090647776741e-07,2.8511885645999021e-06,9.6158274519105102e-08,2.6611020746672768e-11,6.6288159075841438e-09,4.8661963619734088e-09,6.2382848765648104e-12,8.7507148792880662e-10
3.125275773046603e-13,0.004023131612903226,0.0,0.0,0.010942675247815488,0.49999990319424392,1.3786830347406314e-88,3.7334720665585286e-31,3.1632516799314284e-53,1.6853494031443449e-62,9.6330248091492383e-93,6.0896704124609312e-24,4.1038684701829477e-27,0.0,0.49999698402632853,1.3344594030078117e-07,2.8766683316047937e-06,9.6805755992796331e-08,2.7089113172119366e-11,6.6951504001162062e-09,4.9025052214182054e-09,6.3932168662149468e-12,8.8992937248279071e-10
3.1529890414761435e-13,0.004023131612903226,0.0,0.0,0.010942674295850142,0.49999990254987953,1.5085314385924772e-88,3.8402247943485694e-31,3.3393933428104676e-53,1.7947481037580392e-62,1.0632281672868998e-92,6.2029022687628257e-24,4.2165789866132954e-27,0.0,0.49999695830464441,1.336359343776158e-07,2.9021475804058028e-06,9.7450120391787864e-08,2.7571458481890441e-11,6.7615951538786826e-09,4.9386991797310546e-09,6.5504571639602552e-12,9.0489752990985914e-10
3.180702309905684e-13,0.004023131612903226,0.0,0.0,0.010942673351791129,0.49999990190861715,1.6493296487594485e-88,3.9490981151539017e-31,3.523701601525206e-53,1.9102113190535918e-62,1.1725195935046595e-92,6.3172522766127334e-24,4.3313761984475923e-27,0.0,0.49999693258837946,1.3382101892682152e-07,2.9276263110137304e-06,9.8091382722495927e-08,2.8058056579610325e-11,6.8281498199194403e-09,4.9747785666512934e-09,6.7100154518256768e-12,9.1997561118225228e-10
3.208415578335225e-13,0.004023131612903226,0.0,0.0,0.010942672415497023,0.49999990127044203,1.8018953219817406e-88,4.0601164357960033e-31,3.7164807111939997e-53,2.0320189863786837e-62,1.2919627453304945e-92,6.4327222640768458e-24,4.4482806263213881e-27,0.0,0.49999690687740683,1.3400132080234151e-07,2.9531045234393722e-06,9.8729557919081297e-08,2.8548907368905389e-11,6.8948140502870674e-09,5.0107437111952241e-09,6.8719012716393818e-12,9.3516326827428741e-10
3.2361288467647656e-13,0.004023131612903226,0.0,0.0,0.010942671486829753,0.49999990063533911,1.967099442912347e-88,4.1733042551626357e-31,3.9180435612206468e-53,2.1604614274075426e-62,1.422402018837206e-92,6.5493140533347217e-24,4.5673128243240058e-27,0.0,0.49999688117160312,1.3417696358044727e-07,2.9785822176935175e-06,9.9364660843797534e-08,2.9044010753404053e-11,6.9615874980287002e-09,5.0465949416561716e-09,7.0361240261129424e-12,9.5046015416015609e-10
