Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
5.726682421324683e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8166003324406181e-54,1.6341289542349097e-30,3.4051776086902437e-72,7.792374061109025e-46,2.420579452734282e-110,5.054251371442764e-17,8.240738939234537e-90,5.054251371442062e-17,5.452798011450922e-61,1.462406060090034e-60,3.4996615804881704e-93,4.0578496183224393e-94,1.3429110412966572e-44,1.809416055614045e-71,2.76026542643807e-15,8.172655337284182e-17,3.271787985072704e-19,4.956726450551583e-32,1.835390992414855e-31,3.271787976194207e-19,4.4198015644926975e-28,1.1168841127741768e-33,2.76513415037788e-38,1.4871305647841278e-63,6.13118440790831e-44,6.281583037468062e-62,9.479584536474078e-46,6.163233410908355e-87,6.323698200211344e-90
1.1458340240061464e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.9089274032975023e-53,6.54077458945109e-30,2.2041574974126336e-70,6.240219142140939e-45,6.267052648124023e-108,1.011289392565858e-16,5.282224446521604e-88,1.011289392565577e-16,8.733953245953676e-60,2.3425726530768206e-59,4.5305017664324164e-91,5.253106461169927e-92,1.075145356893875e-43,7.746530374889845e-70,5.522928998336578e-15,1.6352411157050634e-16,6.546418540293069e-19,1.983982293857369e-31,7.346347132599469e-31,6.5464185047559e-19,1.769067985767428e-27,8.941840633990279e-33,2.2367572387438814e-37,4.813351165905979e-62,4.908675625653299e-43,2.0125830477192878e-60,7.589431441638633e-45,7.978639989000332e-85,8.190433311172522e-88
2.2921655877535026e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.65617812618531e-52,2.617161898793483e-29,1.439863387878664e-68,4.994704506236815e-44,1.6374049147351025e-105,2.0230179034091098e-16,3.383234486180886e-86,2.0230179034079854e-16,1.3981910657599122e-58,3.750295904291185e-58,5.9186723123146034e-89,6.862687039298144e-90,8.604430064472548e-43,3.728906753133593e-68,1.1048256142129752e-14,3.271192279658303e-16,1.30956796774743e-18,7.938513059466544e-31,2.939495755842697e-30,1.3095679535278978e-18,7.07854046095392e-27,7.15615265833046e-32,1.8268490274128983e-36,1.572382904926614e-60,3.928432470061312e-42,6.444206113226656e-59,6.073851447124165e-44,1.0423338949266674e-82,1.0703891281012299e-85
4.584828715248215e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.451400289195748e-51,1.0470352490112153e-28,9.580594652076772e-67,3.996775528727303e-43,4.3570861582209806e-103,4.046474925095967e-16,2.166105916310901e-84,4.046474925091469e-16,2.237712714925179e-57,6.002217316442347e-57,7.8752548039933974e-87,9.131339966668304e-88,6.884850762182484e-42,1.992917562730295e-66,2.2098910429700723e-14,6.543094607564582e-16,2.6194202058800675e-18,3.1759218506051286e-30,1.1759897082258535e-29,2.619420148992392e-18,2.831848467096464e-26,5.7259494550645125e-31,1.520588566093747e-35,5.232660922994085e-59,3.1433430388188083e-41,2.0627606978106677e-57,4.860003525069106e-43,1.3869064809700745e-80,1.4247941120593211e-83
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1923451194567143e-49,4.188482420231783e-28,6.59670373028425e-65,3.1978252413008486e-42,1.1995698348632285e-100,8.093388968471099e-16,1.386575316720446e-82,8.093388968453105e-16,3.580826019703431e-56,9.604941656777798e-56,1.0842235904404487e-84,1.2571547760842215e-85,5.508402625921193e-41,1.1494520425709266e-64,4.420021900478117e-14,1.308689926337634e-15,5.239124724932408e-18,1.2704718940747068e-29,4.704341656462777e-29,5.239124497360898e-18,1.132808661302546e-25,4.5810986011996565e-30,1.3107232865264927e-34,1.8023951333020377e-57,2.514913517536518e-40,6.601715930465372e-56,3.888371250700249e-42,1.9094197620007027e-78,1.9626922278708522e-81
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.907848527995661e-48,1.6754615920756135e-27,4.816359893973332e-63,2.558422129296636e-41,3.501122671119211e-98,1.6187217055227027e-15,8.874938214832502e-81,1.618721705515505e-15,5.729710196271067e-55,1.5369017506551362e-54,1.582560834427583e-82,1.8349756666105372e-83,4.406929760087911e-40,6.952958675487791e-63,8.840283615469609e-14,2.6174508574996657e-15,1.0478533934197367e-17,5.08209246017666e-29,1.8818132176380623e-28,1.0478533023855978e-17,4.531235700631306e-25,3.6648994074668974e-29,1.1992454890916565e-33,6.585309637947754e-56,2.012026831086372e-39,2.112624859778022e-54,3.1108434915233785e-41,2.7870385058029386e-76,2.867271414299778e-79
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.0526330279688154e-47,6.701986312084732e-27,3.843027056082427e-61,2.046802478386939e-40,1.1164552638187528e-95,3.237487322876156e-15,5.68023444597441e-79,3.2374873228473632e-15,9.167847165430998e-54,2.4591302664075503e-53,2.5240090776495636e-80,2.9265827334450017e-81,3.525625020779684e-39,4.320491820519559e-61,1.7680807045354202e-13,5.23497271982245e-15,2.095735303746452e-17,2.032876816663653e-28,7.527405884302412e-28,2.0957349395878445e-17,1.8123845064656246e-24,2.9317436059967797e-28,1.2003829178449745e-32,2.6303457054070205e-54,1.6096604764162575e-38,6.760102759089164e-53,2.488731968491883e-40,4.4450173200689905e-74,4.578426601923086e-77
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.884267748319291e-46,2.6808246679749257e-26,3.4327285818336967e-59,1.6374678906373566e-39,3.985011844015393e-93,6.475018557592127e-15,3.635437715181471e-77,6.475018557476957e-15,1.4668804113538697e-52,3.934673898397053e-52,4.506037680336703e-78,5.224740288638527e-79,2.820529536936447e-38,2.723374972154967e-59,3.536185390472981e-13,1.0470016444462896e-14,4.191499398371719e-17,8.13157777324873e-28,3.0109928774779736e-27,4.1914979416052996e-17,7.248438827140832e-24,2.345029981395966e-27,1.345770594987031e-31,1.1763503597429867e-52,1.2877449516353242e-37,2.162917930704685e-51,1.9910061689205164e-39,7.93555567894838e-72,8.184838518423304e-75
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.814855028029469e-45,1.0723376182452863e-25,3.442004336159767e-57,1.309984671844206e-38,1.5968391577100072e-90,1.2950081027060337e-14,2.326708180881603e-75,1.295008102659966e-14,2.3470285385084674e-51,6.295516210667124e-51,9.030871359362283e-76,1.0471274248608885e-76,2.256430693437196e-37,1.7291819106868351e-57,7.072394762190678e-13,2.0940103893723312e-14,8.383028684124508e-17,3.252637883265042e-27,1.204403192357335e-26,8.383022856092346e-17,2.8984523413971165e-23,1.8754070100265244e-26,1.6930513584836627e-30,5.904934918040613e-51,1.0302041338468362e-36,6.91912254782366e-50,1.592809530791191e-38,1.5904211346343637e-69,1.6424116113354714e-72
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.2503734014022776e-43,4.289379739786347e-25,3.795016650676593e-55,1.047991874959511e-37,7.037644397371602e-88,2.5900205966141828e-14,1.4891021948537482e-73,2.5900205964299105e-14,3.7552615283814414e-50,1.007281022011071e-49,1.9905102985959106e-73,2.3079919337940266e-74,1.805139789472797e-36,1.1017290668340902e-55,1.4144813504996363e-12,4.188027879216221e-14,1.6766091646553897e-16,1.3010506462226347e-26,4.817624344888855e-26,1.6766068326877234e-16,1.1586342128593538e-22,1.4993259741078846e-25,2.339775400919439e-29,3.2582427694268835e-49,8.241690444503728e-36,2.21267098339005e-48,1.2742436356687228e-37,3.50547462378593e-67,3.623359399546368e-70
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.0005770127401867e-42,1.7157687377787013e-24,4.462826479540815e-53,8.383951449398057e-37,3.3090089158351024e-85,5.180045584488507e-14,9.530282526982877e-72,5.180045583751418e-14,6.0084310186073846e-49,1.6116336275069632e-48,4.680227047548328e-71,5.426711565919657e-72,1.4440977803417134e-35,7.028357982771403e-54,2.8289650988088896e-12,8.376062858871232e-14,3.353223517434664e-16,5.204146676581063e-26,1.9270516472103263e-25,3.3532141835708207e-16,4.628556200918554e-22,1.1978588603507986e-24,3.4452938226669585e-28,1.9168928176278348e-47,6.59341471804507e-35,7.071243605820612e-47,1.0193839895481996e-36,8.242313964876727e-65,8.524266476696878e-68
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2008502163789576e-41,6.8631961726853e-24,5.449772177014424e-51,6.707167579020028e-36,1.6159321683267292e-82,1.0360095560469265e-13,6.099389688595723e-70,1.0360095557520904e-13,9.61349930355563e-48,2.578553798505794e-47,1.1428691198976113e-68,1.3251536395958902e-69,1.1552531723109692e-34,4.4821165146699485e-52,5.657932594419865e-12,1.6752132818050174e-13,6.706459295392871e-16,2.081609975124382e-25,7.708207160637814e-25,6.706421912256109e-16,1.846651694948014e-21,9.557309334639403e-24,5.264039516659107e-27,1.1707764027062244e-45,5.274819523109735e-34,2.2568563721428588e-45,8.154879071694309e-36,2.0126969817842177e-62,2.082154265055961e-65
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.121120643368639e-40,2.7453721566688466e-23,6.782280813046073e-49,5.365736374390025e-35,8.043225944004499e-80,2.0720195513359204e-13,3.9036119294322745e-68,2.072019550156576e-13,1.5381605393412885e-46,4.1254870469825136e-46,2.844398343482217e-66,3.298070912617967e-67,9.241614290770295e-34,2.8522945374352277e-50,1.1315867581611683e-11,3.350427273588373e-13,1.3412959389254348e-15,8.326042422276502e-25,3.0832803812468448e-24,1.3412809477419269e-15,7.348707581567688e-21,7.605227838863371e-23,8.192761886929462e-26,7.286327445618809e-44,4.2199903886672656e-33,7.184166318913276e-44,6.523587467747446e-35,5.009237754204108e-60,5.182630070238678e-63
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.193021195710623e-39,1.0982222316327596e-22,8.493701654013905e-47,4.292589613382069e-34,4.028982334923778e-77,4.1440395422852774e-13,2.4983120471106806e-66,4.1440395375679033e-13,2.4610569895483896e-45,6.600136841403361e-45,7.124115127905595e-64,8.260382827187379e-65,7.392629665333613e-33,1.8062481542233542e-48,2.2631737539874796e-11,6.700855256945356e-13,2.6826075680726464e-15,3.3300974412065954e-24,1.2333095780104674e-23,2.682547303984547e-15,2.909593873239434e-20,6.0200925627063785e-22,1.2827180570116353e-24,4.562700036141334e-42,3.376203127281557e-32,2.2750897782970428e-42,5.218361874025254e-34,1.2546159936442977e-57,1.2979690962402888e-60
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.310636078051999e-37,4.393458446403344e-22,1.0593577997607416e-44,3.434071239312328e-33,2.010076001315008e-74,8.288079525669426e-13,1.598919334260142e-64,8.288079506799975e-13,3.937690023729233e-44,1.0558128341536892e-43,1.777109967724829e-61,2.06054876238581e-62,5.91304353576793e-32,1.1324667265587617e-46,4.526347739191894e-11,1.3401711222820438e-12,5.365278782211236e-15,1.331783105627998e-23,4.933216540093887e-23,5.365035390053554e-15,1.1405947117882748e-19,4.7163353930608996e-21,1.9996372946641187e-23,2.8452685762001903e-40,2.7012899480889537e-31,7.131792035870945e-41,4.173875591251084e-33,3.129619346722737e-55,3.23700692683404e-58
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.096226418297587e-36,1.7578141688751167e-21,1.3000891377855568e-42,2.747255759838632e-32,9.868411134088068e-72,1.6576159498379278e-12,1.0233076034328056e-62,1.6576159422901803e-12,6.300299075788845e-43,1.6886361673974718e-42,4.362188637244813e-59,5.057917391677618e-60,4.728738740066625e-31,6.963623929406613e-45,9.052695683807886e-11,2.68034231512152e-12,1.0730824419568626e-14,5.325085922626821e-23,1.9732689634660532e-22,1.0729833062477301e-14,4.386482932132631e-19,3.621925887564766e-20,3.06644268854907e-22,1.7456877662004868e-38,2.1615281742800943e-30,2.1921346172462894e-39,3.33779843907488e-32,7.682035452852939e-53,7.941265073248809e-56
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.351432452004483e-35,7.034353746810966e-21,1.541909198462195e-40,2.1978024337120203e-31,4.682618938924076e-69,3.3152319467563535e-12,6.549157874662932e-61,3.315231916565619e-12,1.0080461641760203e-41,2.6996943338424475e-41,1.0348665466061244e-56,1.1999109966126224e-57,3.780279812460667e-30,4.129001490754448e-43,1.810539146986852e-10,5.360684699458413e-12,2.1462809456246025e-14,2.128398803505557e-22,7.892934166388361e-22,2.1458714456069092e-14,1.628114341130427e-18,2.6796778760996015e-19,4.5424239194111055e-21,1.0348994665965657e-36,1.729938556332033e-29,6.495250387590382e-38,2.6681574953710617e-31,1.8224075894970553e-50,1.881792274257516e-53
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,1.2331058353561588e-34,1.495217181203644e-20,9.859669505999648e-40,6.524722249163348e-31,3.910919232466715e-68,4.972847946051235e-12,3.718415828283917e-60,4.972847881896133e-12,3.8136403376145427e-41,1.0288970260410698e-40,7.624393106054067e-56,8.840345644246518e-57,1.0804787918478333e-29,2.2577026079879436e-42,2.715808715275781e-10,8.041027082453248e-12,3.2195760276747846e-14,4.5204474207709e-22,1.6772276871996607e-21,3.218688194600459e-14,3.2894299335054194e-18,7.331636880967666e-19,1.612743998984871e-20,5.630190949467037e-36,4.9476305185888607e-29,2.951828018800396e-37,7.625847031713554e-31,1.3426523144146818e-49,1.393046493344038e-52
7.5125984864207e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,3.1264137784144075e-34,2.5512731677370518e-20,4.04567249915088e-39,1.421701769843441e-30,1.9562390229232135e-67,6.6304639477222405e-12,1.430026423883181e-59,6.630463838281723e-12,9.926876394499059e-41,2.7672444121142027e-40,3.4662980639493456e-55,4.019098705877117e-56,2.278191889331798e-29,8.032885900249789e-42,3.621078273247576e-10,1.072136946410624e-11,4.292974112771447e-14,7.7075846442420715e-22,2.8611204001919984e-21,4.291433557987773e-14,5.362820173267637e-18,1.4869770047548561e-18,3.96191179462365e-20,2.0710775331655327e-35,1.04379438677119e-28,9.240804613558532e-37,1.6078588727235207e-30,6.104093151949316e-49,6.992258560337649e-52
1.1268897754508037e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.02282156768501326,0.0,1.0927323717628367e-33,5.2840036547959405e-20,3.2418390629746927e-38,4.126756429488009e-30,2.074258799168357e-66,9.945695956640112e-12,1.0883608583738217e-58,9.945695730059732e-12,3.6430181054840023e-40,1.1183032515721187e-39,3.2055928104139947e-54,3.7167707725123314e-55,6.218581645417855e-29,4.945475577318321e-41,5.431617364977484e-10,1.6082054224263483e-11,6.440029342926507e-14,1.5944570790559193e-21,5.923473298484661e-21,6.436756761877907e-14,1.0320159389597971e-17,3.811437145866409e-18,1.3148871636677306e-19,1.4259235445280972e-34,2.851750035597477e-28,4.766831285130186e-36,4.388592773162086e-30,5.644887611752798e-48,1.0163051525024416e-50
1.5025197022595373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760541698,0.11866996529240291,0.022821567682332917,0.0,2.7292173161084742e-33,8.98952942147073e-20,1.322257797692608e-37,9.024741189837286e-30,1.0348671440687784e-65,1.3260927974294457e-11,4.1096436153862425e-58,1.3260927588944097e-11,9.44660704468817e-40,3.0273723479265395e-39,1.457341330990534e-53,1.6897248721148038e-54,1.3004181621019133e-28,1.756211249110123e-40,7.242156418767611e-10,2.1442738979487188e-11,8.587507463638502e-14,2.7096515914088478e-21,1.007409362832854e-20,8.581817494966864e-14,1.639861976616921e-17,7.543373937551567e-18,3.1484629383958116e-19,5.0933235958476295e-34,5.968238447919214e-28,1.471472827876647e-35,9.17689905118981e-30,2.5662754234486754e-47,5.001607873852623e-50
1.878149629068271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.787688826246952e-33,1.37379593471723e-19,4.25657522503348e-37,1.6931624048809846e-29,4.051439192078826e-65,1.65761600013082e-11,1.2570555226547665e-57,1.6576159412585284e-11,2.065476097480027e-39,6.796662276237506e-39,5.200730479615985e-53,6.029982981812554e-54,2.3660348491748086e-28,4.998285945585192e-40,9.052695431907972e-10,2.6803423729425657e-11,1.0735468506137359e-13,4.136451291527957e-21,1.539065256917038e-20,1.0726597041146482e-13,2.34234672139886e-17,1.2993739583634246e-17,6.403058283497206e-19,1.4674587417387634e-33,1.0867390285869452e-27,3.6892440390500085e-35,1.6696009573600554e-29,9.1580052933188e-47,1.9358507200132544e-49
2.629409482685738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923114,0.02282156767429189,0.0,2.1172433376936543e-32,2.6431839254758442e-19,4.7194059339241834e-36,4.6327878928443207e-29,1.1484355261157589e-63,2.320662408399421e-11,1.1124206908918747e-56,2.3206622951924498e-11,7.944709293097757e-39,2.6305543830486566e-38,9.094326389989874e-52,1.0544014403724154e-52,6.237487190121173e-28,3.624843603878259e-39,1.2673773333686024e-09,3.752479321311977e-11,1.503301816188497e-13,7.939636219418258e-21,2.959440222590226e-20,1.5015295125754893e-13,3.922737155044922e-17,2.995517333968687e-17,2.0712338020512927e-18,1.0566224707258173e-32,2.8707543571026728e-27,1.7850909512063617e-34,4.4009137531783725e-29,1.6013029121594203e-45,3.8164072612409356e-48
3.3806693363032052e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727512188224,0.11866996437044998,0.022821567668931207,0.0,5.490955427691795e-32,4.3366693610140274e-19,2.1668277533669178e-35,9.766456234748141e-29,7.607669322580666e-63,2.983708820467698e-11,4.597568357898244e-56,2.983708634812279e-11,2.1103121077368193e-38,6.988916722407425e-38,5.057325651645142e-51,5.863405027968802e-52,1.2914029269671622e-27,1.3593325475522422e-38,1.6294851070363846e-09,4.8246162675358477e-11,1.933281987210497e-13,1.2997738469439227e-20,4.853270760137769e-20,1.9302851641281245e-13,5.675266330181248e-17,5.521977915969344e-17,4.8732012928616905e-18,3.938883795369022e-32,5.95408292864748e-27,5.35660548201658e-34,9.110499197873014e-29,8.90448408884379e-45,2.1101530871157003e-47
