Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C2H2X(98)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994030605323753e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,2.4462984413282267e-177,1.0178607381715067e-58,9.9623150669906583e-110,2.9028035098772631e-130,4.4160312681877277e-193,1.0298304075894212e-43,1.6351309629190278e-58,0.0,0.5,3.1912098336210162e-19,2.2110709310632856e-18,9.6371176800044352e-20,3.1961304364677131e-35,4.4570470604443582e-21,4.4570470604441731e-21,9.2719530375355865e-35
6.718328569490651e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,3.6484616319362733e-175,1.5381911475272919e-57,1.26620586273116e-98,6.6410024722639477e-119,6.5861631498542124e-191,6.2201756618402199e-43,1.9412274791775025e-57,0.0,0.5,8.9353875341154113e-19,6.1909986069771874e-18,2.6983929503999374e-19,1.9304627836264959e-34,1.2479731769244502e-20,1.247973176924338e-20,5.6002596346713793e-34
1.5356179587407203e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,1.7555189914629528e-172,1.6547158448336787e-56,2.4419684495348488e-97,2.6279395497085469e-117,7.3853351946764947e-188,2.99474682527021e-42,1.9059086503785214e-56,0.0,0.5,2.0423742935010462e-18,1.4150853958804942e-17,6.167755315193705e-19,9.2943473092480589e-34,2.8525101186845987e-20,2.8525101186840594e-20,2.6962839433151779e-33
3.2631881623240308e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,5.6233015535393049e-170,1.5209689438379946e-55,4.1802882124988428e-96,9.0327120768090156e-116,4.9195499854983802e-185,1.307884617638743e-41,1.6857546175312147e-55,0.0,0.5,4.3400453736425622e-18,3.0070564662460252e-17,1.3106480044760369e-18,4.0590856543139409e-33,6.0615840022053752e-20,6.0615840022030208e-20,1.177538035766844e-32
6.718328569490652e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,1.5944886886226695e-167,1.3012209533527116e-54,6.901002838384979e-95,2.9858800958119504e-114,2.8424716246206099e-182,5.4601608210407141e-41,1.41697833037061e-54,0.0,0.49999999999999994,8.9353875337756129e-18,6.1909986069770053e-17,2.698392950381019e-18,1.6945883574151312e-32,1.247973176924884e-19,1.2479731769239008e-19,4.9159895004997871e-32
1.3628609383823893e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,4.2885506521599417e-165,1.0758746473788455e-53,1.1211040974509826e-93,9.706543290085777e-113,1.5434274454599338e-179,2.2306538560563465e-40,1.1617244454629654e-53,0.0,0.49999999999999989,1.8126071853441799e-17,1.2558882888438647e-16,5.473882842157583e-18,6.9229463706060985e-32,2.5316027303343432e-19,2.5316027303303262e-19,2.0083421157410197e-31
2.7449171012490376e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,1.1248941464214757e-162,8.7488339557580616e-53,1.8073155013153134e-92,3.1303508258981133e-111,8.1350383507804797e-177,9.0166595370521861e-40,9.4079457567668744e-53,0.0,0.49999999999999972,3.6507440490374501e-17,2.529465145136063e-16,1.1024862625577114e-17,2.7983656113880796e-31,5.0988618371563248e-19,5.0988618371400892e-19,8.118039938097202e-31
5.509029426982334e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,2.9146958500493276e-160,7.0562515336157986e-52,2.9025433615064804e-91,1.0055929861715294e-109,4.225653432076427e-174,3.6255591431439146e-39,7.5723332178377779e-52,0.0,0.49999999999999944,7.3270177754641217e-17,5.0766188577199437e-16,2.2126822191881781e-17,1.125210504679917e-30,1.0233380050812545e-18,1.0233380050747257e-18,3.2642281546676265e-30
1.1037254078448927e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,7.5066204737183951e-158,5.6679649672538986e-51,4.6527401663104124e-90,3.2241066313567636e-108,2.1791482323183668e-171,1.454011373500351e-38,6.0763205184404793e-51,0.0,0.49999999999999883,1.4679565224477999e-16,1.0170926282885637e-15,4.4330741322353545e-17,4.5125973864638285e-30,2.0502416478174007e-18,2.0502416477912184e-18,1.3091014861906375e-29
2.209370338138211e-22,0.004023131612903226,0.0,0.0,0.010942917987096384,0.49999999999999994,1.9274702291824182e-155,4.5435754746417867e-50,7.4513208908710748e-89,1.0327075725927622e-106,1.1197366919435777e-168,5.8236295770844253e-38,4.8684506514907223e-50,0.0,0.49999999999999767,2.9384660107147861e-16,2.0359541133208748e-15,8.8738579574746765e-17,1.8073927128832284e-29,4.1040489333093022e-18,4.1040489332044376e-18,5.24323418182856e-29
4.420660198724848e-22,0.004023131612903226,0.0,0.0,0.010942917987095993,0.49999999999999983,4.9417262183052567e-153,3.638545381655251e-49,1.1927662727228689e-87,3.3062537535779429e-105,5.743344750652192e-166,2.3309695125255413e-37,3.8977207476474614e-49,0.0,0.49999999999999534,5.8794849811056078e-16,4.0736770833821899e-15,1.7755425604533198e-16,7.2342810528722684e-29,8.2116635043715475e-18,8.211663503951815e-18,2.0986600989713098e-28
