Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CO2X(24),C2H4X(215),CHO2X(213),C2H4X(70)
1.0042590984238835e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432391877911596,0.10976715807857897,0.022134423829613902,5.6979283268310575e-08,5.770168574495895e-05,0.0004915729629549089,0.0001764601225458523,1.8366472681705057e-06,1.2757462766274768e-15,0.000831945523420211,1.1457847482887704e-13,0.00033585903565768306,7.616748726941681e-11,4.2254296541528996e-07,1.0664758820471634e-11,1.9456424734549675e-13,5.707453734194627e-05,5.560776950059873e-09,0.00787505663032501,0.001076628088055401,9.069148064912872e-05,9.861772601494753e-07,4.581005449135047e-09,3.5270427255288822e-09,1.8583625684315175e-12,3.25711294922604e-08,1.5019358430623372e-05,9.026512882891705e-08,2.912551157492452e-09,9.569384467507052e-06,2.580486792045485e-09,8.789556872795968e-09,4.797437037158912e-06,5.471531694374811e-10,1.7669977481741826e-10,4.6860734455309e-12,1.2544309143653325e-12,4.9450038529741024e-09,3.6735981024740075e-13,4.829632861436535e-11,3.083309416855754e-10,2.924800335763718e-14,1.5706138803806435e-15
1.0083028539033561e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323603588420285,0.10976258397004465,0.022131725597164736,5.773607371351478e-08,5.835529042497808e-05,0.0004948311314701249,0.00017791625684565593,1.8563742169604034e-06,1.2952341691241952e-15,0.0008349046425828167,1.1671693449636516e-13,0.00033619572611175196,7.702790112307109e-11,4.292201571002571e-07,1.0764167736043098e-11,1.9702233156130797e-13,5.7508678482279405e-05,5.647771352558046e-09,0.007875154458037211,0.001079446482213209,9.084449713896612e-05,9.904267782623308e-07,4.596740221767218e-09,3.53926359186404e-09,1.8649876290754356e-12,3.265436253869897e-08,1.5032250932423314e-05,9.081736120864227e-08,2.944541297441907e-09,9.634156619329154e-06,2.5896472305585842e-09,8.927108993057186e-09,4.818564779337034e-06,5.516645775248485e-10,1.7804265703034423e-10,4.760094254771632e-12,1.2642438334655264e-12,4.998664481115582e-09,3.7170870299172335e-13,4.8721559703995385e-11,3.138882579959403e-10,2.9553952866947e-14,1.595173699597433e-15
1.0123466093828287e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323290627063555,0.10975801899375606,0.02212902784822055,5.849949932216707e-08,5.901319616996445e-05,0.0004980945552537393,0.0001793774405019651,1.8762194710677617e-06,1.3149291454461328e-15,0.0008378599202683519,1.1888523790353733e-13,0.0003365292527383529,7.789399728758384e-11,4.3597038010940707e-07,1.0863962209591762e-11,1.9949937499884831e-13,5.7943780827820984e-05,5.735740418588005e-09,0.007875241606030878,0.00108225356269707,9.09970939922062e-05,9.946699893113446e-07,4.6124499738546445e-09,3.5514674847041115e-09,1.871605713727476e-12,3.273757378546634e-08,1.5045159735182727e-05,9.137082135633675e-08,2.9767312300282323e-09,9.699036618642216e-06,2.5987957537597146e-09,9.066202761313863e-09,4.8396461633892735e-06,5.561916076685339e-10,1.7938850542373443e-10,4.834924252296453e-12,1.2740939702132958e-12,5.052651034442356e-09,3.7608802338240806e-13,4.91485238309394e-11,3.1951990689542563e-10,2.9861659258155214e-14,1.620008536386304e-15
1.0163903648623013e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443229798677052,0.10975346289739739,0.02212633058261154,5.926958687223588e-08,5.967540834892379e-05,0.0005013632025947008,0.00018084366630078592,1.8961830504353337e-06,1.3348324609362396e-15,0.0008408113554137696,1.2108364982965372e-13,0.00033685964535366575,7.876578174033287e-11,4.4279404057173363e-07,1.0964141172902296e-11,2.0199542609376944e-13,5.8379835862670784e-05,5.824690495610058e-09,0.00787531833426229,0.001085049339971796,9.114927476046242e-05,9.989068539817305e-07,4.6281347083042036e-09,3.5636544010335803e-09,1.878216831827737e-12,3.282076459084406e-08,1.5058084969113064e-05,9.192550722527347e-08,3.0091211233393245e-09,9.764023807462786e-06,2.6079323583752257e-09,9.206848221815829e-09,4.860681006526265e-06,5.607342375042283e-10,1.8073729365977326e-10,4.910567933940009e-12,1.283981325510207e-12,5.106963583629566e-09,3.8049782564614893e-13,4.9577216361751815e-11,3.252265155118795e-10,3.01711223786689e-14,1.6451201804269388e-15
1.0204341203417739e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432267128362775,0.10974891543485246,0.022123633800163436,6.004636306755796e-08,6.0341932252597334e-05,0.0005046370420378781,0.00018231492702805064,1.916264972340004e-06,1.3549453731534418e-15,0.0008437589470322002,1.2331243575760652e-13,0.00033718693349931675,7.964326033644586e-11,4.496915437542949e-07,1.106470356136364e-11,2.0451053304528458e-13,5.881683508362382e-05,5.914627937079744e-09,0.007875384896419512,0.0010878338245730722,9.130104295674275e-05,1.0031373333457086e-06,4.643794428442645e-09,3.5758243381596005e-09,1.8848209929157593e-12,3.290393630135667e-08,1.5071026763333796e-05,9.248141677100371e-08,3.041711141867075e-09,9.82911753315143e-06,2.6170570413802238e-09,9.349055428317044e-09,4.881669130345385e-06,5.652924446694701e-10,1.8208899544078272e-10,4.987029785979194e-12,1.2939059003426559e-12,5.161602191923064e-09,3.8493816352511293e-13,5.000763262720564e-11,3.310087126375337e-10,3.048234203359297e-14,1.670510423086405e-15
1.0244778758212465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432236484872179,0.10974437636605393,0.022120937500697428,6.08298545372574e-08,6.101277309371481e-05,0.0005079160423820768,0.00018379121546968982,1.936465251408666e-06,1.3752691418720548e-15,0.0008467026942121071,1.2557186186409113e-13,0.00033751114644489807,8.052643880929404e-11,4.566632940469176e-07,1.1165648314004331e-11,2.0704474381618738e-13,5.9254770000356125e-05,6.00555910231173e-09,0.007875441540073573,0.001090607027107045,9.145240205603256e-05,1.0073613888622194e-06,4.659429138008658e-09,3.5879772937103116e-09,1.8914182065864933e-12,3.2987090252410966e-08,1.5083985245940999e-05,9.303854795100652e-08,3.0745014465029977e-09,9.894317148371337e-06,2.626169799993419e-09,9.492834443860479e-09,4.902610360778267e-06,5.698662068037876e-10,1.8344358450983834e-10,5.064314284964037e-12,1.3038676955809593e-12,5.216566915183731e-09,3.894090902784702e-13,5.043976792000472e-11,3.3686712871258853e-10,3.079531797439309e-14,1.6961810573810545e-15
1.0285216313007191e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322060537471086,0.10973984545683667,0.022118241684030208,6.162008783516788e-08,6.168793600724936e-05,0.000511200172678076,0.0001852725244117072,1.9567838996340865e-06,1.3958050290812622e-15,0.0008496425961164515,1.2786219500976333e-13,0.0003378323131904651,8.141532277098526e-11,4.637096949470257e-07,1.1266974373526863e-11,2.095981061328795e-13,5.96936321356077e-05,6.0974903563437514e-09,0.007875488506825998,0.0010933689582498971,9.160335549586153e-05,1.0115789823764631e-06,4.675038841147954e-09,3.6001132656284416e-09,1.8980084826673332e-12,3.3070227769697e-08,1.5096960544069767e-05,9.359689872513989e-08,3.1074921946872293e-09,9.959622011047287e-06,2.635270631673514e-09,9.638195340564483e-09,4.923504528038835e-06,5.744555015490199e-10,1.848010346513083e-10,5.142425897550655e-12,1.313866712181834e-12,5.271857801931754e-09,3.9391065868256275e-13,5.08736174944434e-11,3.428023958088143e-10,3.111004991970028e-14,1.722133877938036e-15
1.0325653867801917e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44321758324938226,0.10973532247879426,0.022115546349973925,6.241708943925905e-08,6.236742605067123e-05,0.0005144894022266824,0.00018675884664025766,1.977220926390746e-06,1.4165542989850353e-15,0.0008525786519818588,1.301837027293828e-13,0.00033815046246900944,8.23099177128562e-11,4.7083114904459626e-07,1.1368680686341013e-11,2.1217066748540627e-13,6.0133413025362814e-05,6.190428069802537e-09,0.007875526032452788,0.0010961196287474291,9.175390667687347e-05,1.0157900761104604e-06,4.6906235424120145e-09,3.612232252168194e-09,1.904591831094837e-12,3.3153350167907955e-08,1.5109952783954248e-05,9.415646705602185e-08,3.1406835403154176e-09,1.002503148432498e-05,2.6443595341200195e-09,9.785148199408608e-09,4.944351466571879e-06,5.790603065496299e-10,1.8616131969138826e-10,5.2213690803363944e-12,1.3239029512497808e-12,5.327474893390842e-09,3.984429210344237e-13,5.130917657042531e-11,3.4881514761316946e-10,3.142653754959926e-14,1.7483706809581668e-15
1.0366091422596643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44321458186750545,0.10973080720913941,0.02211285149833619,6.32208857510715e-08,6.305124820420052e-05,0.0005177837005768019,0.00018825017494173034,1.9977763384506597e-06,1.4375182180016669e-15,0.0008555108611177938,1.3253665322194413e-13,0.0003384656227489086,8.321022900596375e-11,4.780280580072384e-07,1.147076620259617e-11,2.147624751275019e-13,6.057410421902772e-05,6.284378618769678e-09,0.00787555434704493,0.0010988590494146332,9.190405896337596e-05,1.0199946326626559e-06,4.706183246750006e-09,3.624334251894761e-09,1.9111682618060464e-12,3.323645875112302e-08,1.512296209098119e-05,9.471725090853374e-08,3.1740756336926894e-09,1.0090544936530755e-05,2.6534365052680867e-09,9.933703110020982e-09,4.965151015002149e-06,5.836805994528442e-10,1.8752441349870525e-10,5.301148279694762e-12,1.3339764137301297e-12,5.3834182235323705e-09,4.0300592915371247e-13,5.174644033142984e-11,3.5490601941143703e-10,3.174478048566628e-14,1.7748932641784772e-15
1.0406528977391369e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432116009908643,0.1097262994305673,0.022110157128920088,6.403150309515545e-08,6.373940737106222e-05,0.0005210830375235301,0.00018974650210283245,2.0184501399991777e-06,1.458698054763251e-15,0.0008584392229057413,1.3492131534079563e-13,0.0003387778222363533,8.411626190157559e-11,4.853008225653991e-07,1.157322987621269e-11,2.173735760766421e-13,6.101569727960553e-05,6.379348384647008e-09,0.007875573675145464,0.0011015872311352535,9.205381568387021e-05,1.024192615009406e-06,4.721717959502807e-09,3.636419263677348e-09,1.9177377850078593e-12,3.331955481480251e-08,1.5135988589737795e-05,9.527924825013819e-08,3.2076686217512894e-09,1.0156161741131665e-05,2.662501543283791e-09,1.0083870170467625e-08,4.985903016083965e-06,5.883163579089923e-10,1.8889028998483442e-10,5.38176793161237e-12,1.3440871006341619e-12,5.439687819119483e-09,4.075997343821452e-13,5.2185403922518243e-11,3.610756480718806e-10,3.206477831864072e-14,1.8017034268339658e-15
1.0446966532186095e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320864038661856,0.10972179893112254,0.022107463241524124,6.48489677185115e-08,6.443190837774037e-05,0.0005243873831062588,0.0001912478209106758,2.03924233265076e-06,1.4800950801158415e-15,0.000861363736798392,1.3733795858374695e-13,0.00033908708887775104,8.502802153165946e-11,4.926498424976937e-07,1.1676070664912219e-11,2.2000401711410556e-13,6.145818378386865e-05,6.475343754024195e-09,0.00787558423588333,0.0011043041848613616,9.220318013158982e-05,1.0283839864940458e-06,4.7372276864032645e-09,3.6484872866854168e-09,1.9243004110442086e-12,3.34026396441221e-08,1.5149032404059155e-05,9.584245705145805e-08,3.241462647941467e-09,1.02218812766959e-05,2.6715546465661993e-09,1.0235659487041071e-08,5.006607316651343e-06,5.929675595718868e-10,1.9025892310478885e-10,5.463232461528531e-12,1.3542350132091125e-12,5.4962836997511124e-09,4.12224387587323e-13,5.262606245542113e-11,3.673246720289187e-10,3.238653060669464e-14,1.828802969620996e-15
1.0487404086980821e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443205699827174,0.10971730550406929,0.02210476983594227,6.567330579004081e-08,6.512875597422997e-05,0.0005276967076068011,0.00019275412415286697,2.0601529154647286e-06,1.5017105671191381e-15,0.0008642844023188333,1.3978685308316667e-13,0.0003393934503621077,8.594551290937197e-11,5.000755166163611e-07,1.177928753024704e-11,2.2265384478504436e-13,6.190155532252855e-05,6.572371118546669e-09,0.00787558624310391,0.0011070099216129185,9.23521555650202e-05,1.0325687108259294e-06,4.752712433568264e-09,3.66053832038976e-09,1.930856150176537e-12,3.348571451389791e-08,1.5162093657070348e-05,9.640687528568131e-08,3.275457852113629e-09,1.0287702926853543e-05,2.6805958137425077e-09,1.038908117405005e-08,5.0272637675686264e-06,5.976341820989497e-10,1.9163028685761252e-10,5.545546284174334e-12,1.3644201524978456e-12,5.553205877905945e-09,4.1687993916534096e-13,5.306841100747365e-11,3.736537312668207e-10,3.271003684294415e-14,1.856193694660584e-15
1.0527841641775547e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432027790900545,0.10971281894776441,0.022102076911963926,6.650454339999966e-08,6.582995483429237e-05,0.0005310109815475334,0.0001942654046175976,2.0811818849610025e-06,1.5235457910458852e-15,0.0008672012190597489,1.4226826959606962e-13,0.00033969693412338694,8.686874092954631e-11,5.07578242752842e-07,1.1882879437628402e-11,2.2532310539856187e-13,6.234580350040296e-05,6.670436874782434e-09,0.00787557990549646,0.0011097044524773258,9.250074520839372e-05,1.0367467520844942e-06,4.768172207491182e-09,3.6725723645550512e-09,1.9374050129767677e-12,3.3568780691403505e-08,1.5175172471222404e-05,9.697250092866467e-08,3.3096543708276276e-09,1.0353626080257749e-05,2.689625043661724e-09,1.0544145353611789e-08,5.047872223681628e-06,6.023162031515457e-10,1.930043552868822e-10,5.628713803413384e-12,1.3746425195565982e-12,5.610454358986303e-09,4.2156643903925287e-13,5.351244461751451e-11,3.8006346730342303e-10,3.303529649050873e-14,1.8838774054603424e-15
1.0568279196570273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319987795777815,0.1097083390655339,0.022099384469373953,6.734270655945421e-08,6.653550955570987e-05,0.0005343301756895521,0.0001957816550937364,2.102329235135793e-06,1.5456020293822777e-15,0.0008701141866826214,1.4478247949419561e-13,0.00033999756734284716,8.779771036917861e-11,5.151584177434852e-07,1.1986845356353896e-11,2.2801184502779973e-13,6.279091993658057e-05,6.769547424091204e-09,0.007875565426718441,0.001112387788608995,9.264895225219874e-05,1.040918074706739e-06,4.7836070150437705e-09,3.6845894192348727e-09,1.9439470102133673e-12,3.3651839434361275e-08,1.5188268968330036e-05,9.753933195974396e-08,3.3440523372428283e-09,1.041965013054615e-05,2.698642335398076e-09,1.0700862155443456e-08,5.06843254376926e-06,6.070136003954394e-10,1.9438110248114605e-10,5.712739412085928e-12,1.3849021157960737e-12,5.66802914136196e-09,4.262839366630848e-13,5.395815829161185e-11,3.8655452317386833e-10,3.3362308989081316e-14,1.911855906878334e-15
1.0608716751364999e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319699621773484,0.10970386566555206,0.02209669250795265,6.81878211997449e-08,6.724542466053646e-05,0.0005376542610308507,0.00019730286837092394,2.123594957477284e-06,1.5678805618278592e-15,0.0008730233049169413,1.4732975475407958e-13,0.00034029537695135675,8.873242588791361e-11,5.228164374153736e-07,1.2091184259633834e-11,2.307201095100325e-13,6.323689626458328e-05,6.8697091724944476e-09,0.007875543005516879,0.0011150599412289043,9.27967798536733e-05,1.0450826434850676e-06,4.799016863468885e-09,3.6965894847748224e-09,1.950482152452241e-12,3.3734891990107525e-08,1.5201383269605068e-05,9.810736636111987e-08,3.3786518808844354e-09,1.0485774476302733e-05,2.7076476882469765e-09,1.0859241716654096e-08,5.088944590495665e-06,6.117263515008995e-10,1.9576050257450599e-10,5.797627491852106e-12,1.3951989423851727e-12,5.72593021641389e-09,4.310324810254957e-13,5.440554700386627e-11,3.931275434143658e-10,3.369107370502213e-14,1.940131005087219e-15
1.0649154306159725e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319413366206895,0.10969939856072379,0.022094001027475742,6.903991317195633e-08,6.795970459535361e-05,0.0005409832088045093,0.00019882903723966757,2.144979040981284e-06,1.5903826702947379e-15,0.0008759285735594242,1.4991036794711502e-13,0.00034059038963168774,8.967289202852933e-11,5.305526965722782e-07,1.2195895124616654e-11,2.33447944446771e-13,6.368372413252583e-05,6.970928530543698e-09,0.007875512835846771,0.0011177209216241425,9.294423113726587e-05,1.0492404235746465e-06,4.814401760370766e-09,3.708572561804798e-09,1.9570104506056556e-12,3.381793959949337e-08,1.5214515495682735e-05,9.867660211765416e-08,3.4134531280689362e-09,1.0551998521019935e-05,2.716641101716497e-09,1.1019294181539819e-08,5.1094082303628445e-06,6.16454434143003e-10,1.9714252974711362e-10,5.883382413036347e-12,1.4055330004063647e-12,5.784157568577921e-09,4.3581212064704165e-13,5.485460568993404e-11,3.997831740459758e-10,3.402158997328522e-14,1.9687045075363328e-15
1.0689591860954451e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431912900875633,0.1096949375685697,0.022091310027714417,6.98990082463864e-08,6.867835373152494e-05,0.0005443169904769034,0.0002003601544914362,2.1664814721668465e-06,1.6131096389082303e-15,0.0008788299924732307,1.525245922296091e-13,0.00034088263182078805,9.061911321742033e-11,5.383675889807319e-07,1.2300976932413343e-11,2.3619539520387384e-13,6.413139520327297e-05,7.073211913191053e-09,0.00787547510698664,0.0011203707411474712,9.309130919511708e-05,1.0533913804793307e-06,4.829761713718466e-09,3.72053865123206e-09,1.963531915893484e-12,3.390098349466327e-08,1.522766576665182e-05,9.924703721791467e-08,3.4484562018243844e-09,1.0618321673061142e-05,2.7256225755320735e-09,1.118102970137819e-08,5.1298233336637454e-06,6.211978260021742e-10,1.9852715822555203e-10,5.9700085344759984e-12,1.4159042914482998e-12,5.842711175388328e-09,4.4062290358412755e-13,5.530532925258811e-11,4.0652206255841875e-10,3.4353857118845366e-14,1.9975782229159146e-15
1.0730029415749177e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431884652955261,0.10969048251111385,0.022088619508435305,7.076513211202318e-08,6.940137636544632e-05,0.0005476555777459269,0.0002018962129187578,2.1881022350918616e-06,1.6360627540070757e-15,0.0008817275615871929,1.551727013328335e-13,0.0003411721297120323,9.157109376508002e-11,5.462615073562303e-07,1.240642866812094e-11,2.3896250691166634e-13,6.457990115459446e-05,7.176565739661404e-09,0.007875430003651316,0.0011230094112168853,9.32380170875309e-05,1.0575354800474406e-06,4.845096731840073e-09,3.732487754246813e-09,1.9700465591664663e-12,3.3984024897025675e-08,1.5240834202081888e-05,9.981866965365986e-08,3.483661221479352e-09,1.0684743345623504e-05,2.7345921096340626e-09,1.1344458434222354e-08,5.150189774435854e-06,6.259565047642742e-10,1.9991436228340393e-10,6.057510203368911e-12,1.4263128168443435e-12,5.901591007521315e-09,4.454648774342287e-13,5.575771256539621e-11,4.1334485789390746e-10,3.468787438356035e-14,2.0267539611222254e-15
1.0770466970543903e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318565909168134,0.10968603321477453,0.02208592946940048,7.163831037603056e-08,7.012877671880108e-05,0.0005509989425392321,0.0002034372053153174,2.2098413113686233e-06,1.6592433041423501e-15,0.0008846212808950505,1.57854969553068e-13,0.000341458909257452,9.252883786658207e-11,5.542348433495532e-07,1.2512249320845042e-11,2.417493244650686e-13,6.502923367931744e-05,7.28099643332233e-09,0.007875377706101978,0.0011256369433151477,9.33843578434025e-05,1.0616726884832081e-06,4.860406823410091e-09,3.7444198723147365e-09,1.9765543916369817e-12,3.40670650225207e-08,1.5254020921041568e-05,1.0039149741923245e-07,3.5190683032265886e-09,1.0751262956701048e-05,2.7435497041663404e-09,1.1509590544698923e-08,5.17050743041526e-06,6.3073044812084e-10,2.013041162417553e-10,6.1458917551212484e-12,1.4367585776759903e-12,5.960797028838454e-09,4.503380893317451e-13,5.6211750463936713e-11,4.2025221043100607e-10,3.5023640972610074e-14,2.0562335332197563e-15
1.0810904525338629e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431828712860613,0.10968158951025736,0.02208323991036749,7.251856856323122e-08,7.08605589388157e-05,0.0005543470570124839,0.00020498312447605284,2.231698680179362e-06,1.6826525800782991e-15,0.0008875111504546866,1.6057167174164068e-13,0.00034174299616994506,9.349234960206024e-11,5.622879875332097e-07,1.2618437883721408e-11,2.4455589252373046e-13,6.547938448547623e-05,7.386510421555766e-09,0.00787531839025354,0.001128253348989347,9.353033446067349e-05,1.0658029723313913e-06,4.8756919974541634e-09,3.756335007167025e-09,1.9830554250157843e-12,3.415010507945339e-08,1.5267226042122545e-05,1.0096551851279653e-07,3.5546775601288068e-09,1.0817879929048145e-05,2.752495359482022e-09,1.1676436203805539e-08,5.190776182991171e-06,6.355196337697171e-10,2.0269639446951351e-10,6.235157513200613e-12,1.4472415757140856e-12,6.020329196429999e-09,4.552425859514597e-13,5.666743774997072e-11,4.272447719685142e-10,3.536115610027131e-14,2.086018751405662e-15
1.0851342080133355e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431801016929019,0.109677151232451,0.022080550831089348,7.340593211559533e-08,7.159672709850831e-05,0.0005576998935476307,0.0002065339631972538,2.253674318291747e-06,1.7062918747930335e-15,0.0008903971703873743,1.6332308329496348e-13,0.00034202441592546396,9.446163293718739e-11,5.704213293880066e-07,1.2724993353936618e-11,2.4738225551217483e-13,6.593034529646047e-05,7.493114135632434e-09,0.007875252227779466,0.0011308586398504654,9.367594990678443e-05,1.0699262984698022e-06,4.890952263345822e-09,3.768233160808875e-09,1.989549670423888e-12,3.42331462646726e-08,1.528044968346294e-05,1.0154073093607981e-07,3.5904891014478856e-09,1.0884593690143263e-05,2.7614290761436832e-09,1.1845005588707075e-08,5.210995917160916e-06,6.403240394151492e-10,2.0409117138395447e-10,6.325311788988159e-12,1.4577618125091578e-12,6.08018746065813e-09,4.60178413515987e-13,5.71247691989791e-11,4.3432319570937786e-10,3.5700418887091426e-14,2.116111428976028e-15
1.0891779634928081e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317735013053994,0.10967271822032583,0.022077862231314506,7.430042639174146e-08,7.233728519694363e-05,0.0005610574247511908,0.00020808971427666064,2.275768200074353e-06,1.7301624834770175e-15,0.0008932793408770269,1.6610948014456433e-13,0.0003423031937651848,9.54366917236531e-11,5.786352572897383e-07,1.283191473274781e-11,2.5022845761994903e-13,6.638210785116016e-05,7.600814010583513e-09,0.007875179386214022,0.0011334528275729005,9.382120711907147e-05,1.0740426341257311e-06,4.906187630790343e-09,3.780114335513098e-09,1.9960371393103013e-12,3.431618977047625e-08,1.529369196275867e-05,1.0211713269328347e-07,3.626503033359111e-09,1.0951403672153061e-05,2.7703508549084007e-09,1.2015308882536055e-08,5.231166521485408e-06,6.451436427679103e-10,2.0548842145125085e-10,6.416358881629564e-12,1.4683192891079599e-12,6.140371765200102e-09,4.651456177900755e-13,5.758373954964648e-11,4.4148813624462755e-10,3.6041428405523805e-14,2.146513380288213e-15
1.0932217189722807e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317461642131417,0.1096682903168344,0.022075174110786935,7.520207666643345e-08,7.308223715948957e-05,0.000564419623452551,0.00020965037051356083,2.2979802975121066e-06,1.7542657035339679e-15,0.0008961576621694543,1.6893113874711626e-13,0.00034257935469765496,9.641752969964013e-11,5.869301584959987e-07,1.2939201025501504e-11,2.530945428017833e-13,6.683466390410872e-05,7.709616485073226e-09,0.007875100029052116,0.0011360359238940319,9.396610900519425e-05,1.0781519468597294e-06,4.921398109830085e-09,3.7919785338058285e-09,2.0025178439310387e-12,3.439923678297693e-08,1.5306952997282365e-05,1.0269472179240769e-07,3.6627194591332392e-09,1.1018309311896766e-05,2.7792606967338505e-09,1.2187356274193543e-08,5.2512878880450445e-06,6.4997842154604e-10,2.0688811918672124e-10,6.508303077892575e-12,1.4789140074516179e-12,6.200882047091304e-09,4.701442440828907e-13,5.804434350500331e-11,4.4874024953734446e-10,3.6384183763249075e-14,2.1772264207252656e-15
1.0972654744517533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317190039146714,0.10966386736881482,0.02207248646924607,7.611090813008062e-08,7.383158683806429e-05,0.0005677864627022849,0.00021121592470888735,2.3203105802216832e-06,1.778602834582282e-15,0.0008990321345716262,1.7178833607446535e-13,0.00034285292350092194,9.740415049029965e-11,5.953064191331161e-07,1.304685124165153e-11,2.559805547777579e-13,6.72880052256241e-05,7.819528001275453e-09,0.007875014315846652,0.0011386079406137833,9.411065844357537e-05,1.0822542045533979e-06,4.936583710845171e-09,3.803825758478141e-09,2.0089917956760694e-12,3.448228847569719e-08,1.532023290390487e-05,1.0327349624544549e-07,3.699138478100624e-09,1.1085310050810885e-05,2.788158602782611e-09,1.2361157958147432e-08,5.271359912396089e-06,6.548283534749603e-10,2.082902391553436e-10,6.601148652023902e-12,1.4895459693791954e-12,6.261718236768209e-09,4.751743372585164e-13,5.850657574458028e-11,4.5608019290665473e-10,3.672868396416992e-14,2.2082523666635293e-15
1.1013092299312259e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431692018710511,0.10965944922689635,0.022069799306426857,7.702694588825258e-08,7.458533801138993e-05,0.0005711579157704817,0.00021278636966531793,2.342759015466883e-06,1.803175178452975e-15,0.0009019027584509401,1.7468134960365598e-13,0.00034312392472464183,9.839655760822541e-11,6.037644241832086e-07,1.3154864394776094e-11,2.588865370334764e-13,6.774212360194697e-05,7.930555004747397e-09,0.007874922402303605,0.0011411688895941498,9.425485828376583e-05,1.0863493754316778e-06,4.951744444533292e-09,3.815656012582159e-09,2.015459006133819e-12,3.456534601831455e-08,1.5333531799100687e-05,1.0385345406676689e-07,3.735760186506982e-09,1.1152405334914194e-05,2.7970445744030638e-09,1.2536724134235136e-08,5.291382493527474e-06,6.59693416287455e-10,2.096947559723282e-10,6.694899865603157e-12,1.5002151758663797e-12,6.322880258111252e-09,4.802359417287189e-13,5.897043091341961e-11,4.635086250117529e-10,3.7074927943422274e-14,2.239593035435184e-15
1.1049486098627512e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443166788035774,0.10965547688791322,0.02206738126897388,7.78575619334281e-08,7.52674804097276e-05,0.0005741961464299589,0.00021420394577974458,2.36306359866513e-06,1.825492472646876e-15,0.0009044830298070543,1.7731591436650996e-13,0.00034336565065337313,9.929467413699993e-11,6.114468374569175e-07,1.3252385731760131e-11,2.615190314048484e-13,6.815148774676511e-05,8.031438379366924e-09,0.007874834504490707,0.001143464290612916,9.438434156569264e-05,1.0900289439957018e-06,4.9653678523901e-09,3.826288734155245e-09,2.021273742435879e-12,3.464010377169154e-08,1.534551713596514e-05,1.0437642624769596e-07,3.768893101039172e-09,1.121287147254357e-05,2.805031746194286e-09,1.269625076782662e-08,5.30936046183965e-06,6.640848913269431e-10,2.109608494730371e-10,6.780053791431275e-12,1.5098493076440492e-12,6.37820459523239e-09,4.848183642504874e-13,5.938928371294045e-11,4.702704172245441e-10,3.738803764165315e-14,2.268070228119068e-15
