Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,1.5021505323477949e-62,3.7691501121957553e-36,0.0,1.3213946153676851e-48,0.0,6.1358675344536963e-22,6.449380947210773e-102,6.1358675123336264e-22,1.9153241055785639e-68,3.0174864598358511e-62,0.0,0.0,2.2144129596304139e-50,5.3488125421646347e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073717186998e-20,3.0052676456836605e-32,4.5098073719368944e-20,1.2467045872592411e-49,1.8458834805258557e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,2.4059862895026486e-61,1.5086423137473325e-35,0.0,1.0581873903878286e-47,0.0,1.2277066014605161e-21,4.1339833768168313e-100,1.2277065926067237e-21,3.0678472140808165e-67,4.8331153925641128e-61,0.0,0.0,1.7727064888756813e-49,1.7135411095208643e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329075284155e-20,1.2027664259112094e-31,9.0235329084017634e-20,9.9812171956773729e-49,7.3883444560177111e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,3.8510406672398977e-60,6.0365343526153257e-35,0.0,8.4697880093572355e-47,0.0,2.4559463107798992e-21,2.6477926744038632e-98,2.4559462753531969e-21,4.9112199765046624e-66,7.7359406431029555e-60,0.0,0.0,1.41843138655182e-48,5.4864071814857906e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983977836343e-19,4.8116417207118982e-31,1.805098398133089e-19,7.988007252192994e-48,2.9563001770305204e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,6.1609963006344766e-59,2.4150068165659167e-34,0.0,6.7775463791727423e-46,0.0,4.912425782575027e-21,1.6952414787220239e-96,4.9124256408451487e-21,7.8600841149557979e-65,1.237617242133008e-58,0.0,0.0,1.1345246729611622e-47,1.7561425488413222e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.6105886113206213e-19,1.924177804251623e-30,3.6105886127186745e-19,6.391619459315822e-47,1.1827125880746241e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,9.851180893162378e-58,9.6608134733441859e-34,0.0,5.4227235728779711e-45,0.0,9.8253849387907282e-21,1.0851639425844824e-94,9.8253843718250772e-21,1.2577840542327662e-63,1.9788990391408294e-57,0.0,0.0,9.0700911634752097e-47,5.6204438748158161e-75,3.8966059597018093e-14,1.8735227729115949e-15,7.2215690362961948e-19,7.6910068221769636e-30,7.2215690418889269e-19,5.1137810823069249e-46,4.7312355015904246e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,1.5737997714276045e-56,3.8644826363949543e-33,0.0,4.3384534581733778e-44,0.0,1.9651304101723909e-20,6.9457195751106681e-93,1.9651301833769023e-20,2.0125909710443649e-62,3.1614352718603749e-56,0.0,0.0,7.2452928578171833e-46,1.798668082657814e-73,7.7934233352418034e-14,3.7471471964530848e-15,1.4443529877853741e-18,3.0714747053469834e-29,1.4443529900226086e-18,4.0912190821046733e-45,1.8925713031147588e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,2.5101962971348154e-55,1.5458245045632226e-32,0.0,3.4708726023092033e-43,0.0,3.9303145829597392e-20,4.4454753048145711e-91,3.9303136757593289e-20,3.2202547381942802e-61,5.0424458666934273e-55,0.0,0.0,5.7786511698833222e-45,5.7559395286155227e-72,1.5587058086216622e-13,7.4943960435338969e-15,2.8887451527394444e-18,1.2245907691952642e-28,2.8887451616889658e-18,3.2730529541732953e-44,7.5704399791843636e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,3.9910970145969185e-54,6.1833609190944931e-32,0.0,2.7767420047776899e-42,0.0,7.8606842893372761e-20,2.8451732520301877e-89,7.8606806604987291e-20,5.1524949085819897e-60,8.0172096179078507e-54,0.0,0.0,4.5948725829655884e-44,1.8419329083949576e-70,3.1174327587745583e-13,1.4988893737686856e-14,5.7775294692178298e-18,4.8665132889390047e-28,5.7775295050194708e-18,2.6184734390075086e-43,3.0282073925139825e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,6.3063207407431336e-53,2.4733569480790991e-31,0.0,2.2214111538510373e-41,0.0,1.572142914530366e-19,1.8209333976992749e-87,1.5721414629875726e-19,8.2440616468817369e-59,1.2667817109807637e-52,0.0,0.0,3.6317391753024521e-43,5.8942368732718182e-69,6.2348866589120821e-13,2.9977889125958131e-14,1.155509804845558e-17,1.9215555659833994e-27,1.155509819168793e-17,2.0947911813295581e-42,1.2112895949778391e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,9.8446071738327171e-52,9.8934529549909278e-31,0.0,1.7771359122754582e-40,0.0,3.1442940630081266e-19,1.1654051146949417e-85,3.144288256822248e-19,1.3190554247545106e-57,1.977487716640154e-51,0.0,0.0,2.8371232959716424e-42,1.8861640188378973e-67,1.2469794458514048e-12,5.995587990236222e-14,2.3110234992054992e-17,7.4928336751056834e-27,2.3110235565179256e-17,1.6758379167664923e-41,4.8451745180974279e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,1.5017844715550177e-50,3.95738621592563e-30,0.0,1.4217114761535925e-39,0.0,6.2886050691012571e-19,7.4586243489972228e-84,6.2885818443287065e-19,2.1104930575047374e-56,3.0164971856311646e-50,0.0,0.0,2.1676001515150102e-41,6.0357378111862602e-66,2.4939610055025656e-12,1.1991186145461744e-13,4.6220508019749522e-17,2.8528591235862322e-26,4.6220510313692218e-17,1.3406723215165796e-40,1.9380753246501579e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,2.196866966478195e-49,1.5829554942676659e-29,0.0,1.1373702004972873e-38,0.0,1.2577261917835387e-18,4.7735384634615521e-82,1.2577169018690049e-18,3.3767921667611037e-55,4.4122596161197082e-49,0.0,0.0,1.5904060185631151e-40,1.9314380436297026e-64,4.9879241237279594e-12,2.3982382455692242e-13,9.2441050637121637e-17,1.0400880793533731e-25,9.2441059823003487e-17,1.0725386515255651e-39,7.7523306515937905e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.9953986324070374e-48,6.3318240017540697e-29,0.0,9.0989644189186081e-38,0.0,2.5154714961473523e-18,3.0550818752784808e-80,2.5154343364806439e-18,5.4028693584028971e-54,6.0151099874794357e-48,0.0,0.0,1.0903552703898907e-39,6.1806040302748408e-63,9.9758503558710303e-12,4.7964775075274657e-13,1.848821221198003e-16,3.5258330100042781e-25,1.8488215892678813e-16,8.5803123745795992e-39,3.1009527857680331e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,3.6836955561882902e-47,2.5327300127487809e-28,0.0,7.2791706397375645e-37,0.0,5.0310178433267146e-18,1.9552722807350353e-78,5.030869204661405e-18,8.6445901564131321e-53,7.3953793437762559e-47,0.0,0.0,6.7661369500906902e-39,1.977793131507673e-61,1.9951702802926323e-11,9.5929560310941559e-13,3.6976421007691162e-16,1.0743875871221855e-24,3.6976435764080666e-16,6.8642511408132436e-38,1.2403969429542819e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,3.9995331400125466e-46,1.0130920931972809e-27,0.0,5.8233329194364779e-36,0.0,1.0062333491359653e-17,1.2514213896674174e-76,1.0061738936852856e-17,1.3831336139683181e-51,8.0265158470954173e-46,0.0,0.0,3.7204842259331697e-38,6.3289344097493408e-60,3.9903407628113473e-11,1.9185913076833763e-12,7.3952816595828273e-16,2.8809218673539958e-24,7.3952875763033751e-16,5.4914013710293042e-37,4.9617132180083151e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,3.860695458391406e-45,4.0523685944913271e-27,0.0,4.6586597239051402e-35,0.0,2.0125856601059808e-17,8.009556833819057e-75,2.012347838455548e-17,2.2130107472822466e-50,7.7446262199223713e-45,0.0,0.0,1.821928505428882e-37,2.0252562842398016e-58,7.9806817002794072e-11,3.8371827162748694e-12,1.4790551975906816e-15,6.861315522954102e-24,1.4790575689397501e-15,4.3931212192450736e-36,1.9847854074460298e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,3.4205714322285394e-44,1.6209475185423039e-26,0.0,3.7269168549728632e-34,0.0,4.0256470066503224e-17,5.126702958084096e-73,4.0246957213239619e-17,3.5408071317189993e-49,6.85911771546979e-44,0.0,0.0,8.1760529613094255e-37,6.4808019923180025e-57,1.5961363464938054e-10,7.6743655312333956e-12,2.9581057403425966e-15,1.5034916696563121e-23,2.9581152381364641e-15,3.514496926876942e-35,7.9399421164965518e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,1.0447359056265675e-43,3.444513580175747e-26,0.0,1.1064265881541915e-33,0.0,6.0390650769483585e-17,2.9107750669451482e-72,6.0370435975202661e-17,1.3395574183173859e-48,2.0960365272748018e-43,0.0,0.0,1.799756923073605e-36,3.0232764086389989e-56,2.3942045119319219e-10,1.1511548343967648e-11,4.4371527625901185e-15,2.3239343093745037e-23,4.437172954093055e-15,1.0049264518875253e-34,1.6873552576699013e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,5.0439334074154675e-43,9.5230675684411322e-26,0.0,5.1827053272925412e-33,0.0,1.0067328105771354e-16,7.8273637356620733e-71,1.0061739323224427e-16,1.057186499926044e-47,1.0120795527192985e-42,0.0,0.0,5.1518309802268764e-36,4.0513649466553827e-55,3.9903407986971657e-10,1.9185913960539162e-11,7.3952327251355637e-15,3.9657826840489383e-23,7.3952885731594177e-15,4.6182683157989641e-34,4.6658790182853161e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.1750646526265552e-42,1.6957762593393058e-25,0.0,1.195957637681351e-32,0.0,1.3693917404689812e-16,3.3992793121908561e-70,1.3683965454800413e-16,2.9668020957697874e-47,2.3585719014604232e-42,0.0,0.0,9.2897294318277653e-36,1.3446167423404921e-54,5.4268634211549596e-10,2.6092843008266934e-11,1.0057493316692687e-14,5.4435136740309631e-23,1.0057592781500397e-14,1.0395675270436848e-33,8.3095373099893542e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.2761752957751227e-42,2.6471307911858604e-25,0.0,2.3027367337075477e-32,0.0,1.7321726672604717e-16,1.029335321373064e-69,1.7306191563557958e-16,6.792652559094134e-47,4.5697953523489261e-42,0.0,0.0,1.4614222192401145e-35,3.6129926775861772e-54,6.8633860058981493e-10,3.2999772048387849e-11,1.271974186838601e-14,6.9212509099715259e-23,1.2719897149864286e-14,1.9648502066944417e-33,1.2972862943871044e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,3.8854207953655922e-42,3.7948547940856705e-25,0.0,3.9152058268871403e-32,0.0,2.0950688325698873e-16,2.6726076069530622e-69,2.0928417650761065e-16,1.3246052482106968e-46,7.802371822535462e-42,0.0,0.0,2.1059579795867122e-35,7.9927846772986986e-54,8.2999085550158964e-10,3.9906701081323276e-11,1.5381979047200293e-14,8.3989895345635039e-23,1.5382201669386824e-14,3.2841724252554394e-33,1.8599671899764256e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,8.6292261954392906e-42,6.5381198740170654e-25,0.0,8.6565074533348708e-32,0.0,2.8211239611149981e-16,1.1825601956285338e-68,2.817286977601278e-16,3.5167578552024313e-46,1.7336700491123001e-41,0.0,0.0,3.6506408377859906e-35,2.5147720035924817e-53,1.1172953572008236e-09,5.3720559130807779e-11,2.0706427469326823e-14,1.1354468056979129e-22,2.0706811053146431e-14,7.0113329123961135e-33,3.2051360774927125e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,1.6211890574941889e-41,1.0007246713440404e-24,0.0,1.6217758232127919e-31,0.0,3.5476050540495009e-16,3.5591979068519413e-68,3.5417321821590513e-16,7.6282920314513268e-46,3.2583677408779558e-41,0.0,0.0,5.6096413949007831e-35,6.2203064767237991e-53,1.4045998457314447e-09,6.753441715373181e-11,2.6030833853071143e-14,1.4309948590732393e-22,2.603142099564995e-14,1.2749346592918308e-32,4.9067000745206003e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,2.7490749708789627e-41,1.425146904013602e-24,0.0,2.7446859592072701e-31,0.0,4.2745410002151941e-16,9.2156750698267866e-68,4.2661773782090174e-16,1.4742523499528747e-45,5.5268851209820041e-41,0.0,0.0,8.0110621592035819e-35,1.3529381319515896e-52,1.6919043202002575e-09,8.1348275148293827e-11,3.1355195347400767e-14,1.7265431130625834e-22,3.1356031534795705e-14,2.1089906012112697e-32,6.9890400046288319e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,6.5553617256254285e-41,2.5108877247221758e-24,0.0,6.5271124491554541e-31,0.0,5.7298030613119196e-16,5.7064835715994486e-67,5.7150677443061201e-16,4.6389703469539239e-45,1.3184175146125285e-40,0.0,0.0,1.4166096090936093e-34,5.6683085702770113e-52,2.2665132261600903e-09,1.0897599105073368e-10,4.2003781140487505e-14,2.3176402406063603e-22,4.2005254436634194e-14,4.8647716887295704e-32,1.2318834970791075e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,1.282266524271765e-40,3.9115057868078679e-24,0.0,1.2747036659553049e-30,0.0,7.1869128819029443e-16,2.0659909377779621e-66,7.1639580758408679e-16,1.1143596107078064e-44,2.5793953892505102e-40,0.0,0.0,2.2118434459822638e-34,1.6591053923406615e-51,2.8411220749948413e-09,1.366037068379549e-10,5.2652184578459704e-14,2.9087381887207113e-22,5.2654479762288955e-14,9.3453076325397424e-32,1.9198544691715308e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,3.5926429579087551e-40,7.6580027373506822e-24,0.0,3.5645236763862318e-30,0.0,1.0106679324772637e-15,1.8128848948599706e-65,1.0061738635154348e-15,4.48454081853991e-44,7.2281994330757042e-40,0.0,0.0,4.3418624017775348e-34,9.800606954617242e-51,3.9903396011751494e-09,1.9185913806651174e-10,7.3948444041568987e-14,4.0909365462000757e-22,7.3952937689883283e-14,2.5704648978084689e-31,3.7620913126485407e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,1.448381759255445e-39,1.893218496467535e-23,0.0,1.4344151937564079e-29,0.0,1.5968399185869984e-15,3.523833029225935e-64,1.5857299338742005e-15,3.0341780560390167e-43,2.9143287665875398e-39,0.0,0.0,1.0760193755496596e-33,1.1587601363208545e-49,6.2887739675538562e-09,3.0236999914003198e-10,1.1653877334065209e-13,6.4553431060985892e-22,1.1654988265128455e-13,1.0228363525337392e-30,9.3183096835307746e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,7.7860847108746418e-39,5.6605935915161694e-23,0.0,7.7001317757897445e-29,0.0,2.7780581775667822e-15,1.1863963688037112e-62,2.7448419085696034e-15,3.0244537868179066e-42,1.5666406595204724e-38,0.0,0.0,3.22304364131227e-33,2.2059696425027705e-48,1.0885639956278197e-08,5.2339171575248566e-10,2.0171067393812937e-13,1.1184195605713001e-21,2.0174388900346577e-13,5.4621830231915372e-30,2.7970526454866446e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445983,0.11866994595022717,0.022821567210336725,0.0,5.0268851569485714e-38,1.9245558751461496e-22,0.0,4.9662331339488883e-28,0.0,5.1759852200474539e-15,5.4713989790770802e-61,5.0630651938696054e-15,3.7830215680254221e-41,1.0113475234799914e-37,0.0,0.0,1.0970594309493349e-32,5.4280256847227187e-47,2.0079360957560489e-08,9.6543512683897369e-10,3.7201944975431448e-13,2.0642058124725379e-21,3.7213236742723112e-13,3.5170114203357032e-29,9.5852896293501606e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229369,0.11866992756248367,0.022821566768293361,0.0,3.5983039663918688e-37,7.0616685933002716e-22,0.0,3.5515131837932167e-27,0.0,1.0113747583203734e-14,3.0038851334658983e-59,9.6995091081040981e-15,5.3386146149586889e-40,7.2375281005123851e-37,0.0,0.0,4.0280182132155076e-32,1.5216885470775244e-45,3.8466759055451504e-08,1.8495218604582256e-09,7.1249695369202625e-13,3.9558413245950371e-21,7.1291118715623761e-13,2.5149216726346529e-28,3.5727770838139368e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813805,0.11866989078717224,0.022821565884206804,0.0,2.720308896135324e-36,2.7016599461407617e-21,0.0,2.6815311514515137e-26,0.0,2.0556472690221429e-14,1.8284171174459621e-57,1.8972386311139748e-14,8.0121446453661087e-39,5.4687837403160967e-36,0.0,0.0,1.5416088229180876e-31,4.5536419773026061e-44,7.5241379633253376e-08,3.6176949734830422e-09,1.3928922034920758e-12,7.7393643853758031e-21,1.3944762781380512e-12,1.9004414891225953e-27,1.4095240182454715e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421777,0.11866985401209497,0.022821565000120482,0.0,8.5032815155019257e-36,5.9879430181721394e-21,0.0,8.3746441135534653e-26,0.0,3.175490024953005e-14,1.2839950315247708e-56,2.8245249346972094e-14,3.3419282795620158e-38,1.7087824731607143e-35,0.0,0.0,3.4172826809475797e-31,2.4224366593742152e-43,1.1201576605474157e-07,5.3858676142246406e-09,2.0725416738735938e-12,1.1523223501069862e-20,2.0760513044796061e-12,5.9396739754839089e-27,3.2025287439500417e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725053286,0.11866981723725184,0.022821564116034396,0.0,1.9246745630199456e-35,1.0565056861354947e-20,0.0,1.8939439013901204e-25,0.0,4.3708241761507688e-14,5.6790164747349674e-56,3.7518098215659731e-14,9.3709596622438353e-38,3.8662146984603271e-35,0.0,0.0,6.0298883499514617e-31,8.1825126414939999e-43,1.4878991832132149e-07,7.154039782685425e-09,2.7514461532793747e-12,1.530741867911856e-20,2.7576362661727056e-12,1.3442952731579332e-26,5.7850006255835074e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870708332,0.11866978046264286,0.022821563231948547,0.0,3.6540971475183748e-35,1.6433043585917722e-20,0.0,3.5927076768932865e-25,0.0,5.6415682818923166e-14,1.9253259564010493e-55,4.6790932917263831e-14,2.1210829599262824e-37,7.3372861536272288e-35,0.0,0.0,9.3794929509479927e-31,2.165612989257664e-42,1.8556383643445653e-07,8.9222114788679077e-09,3.4296064560575041e-12,1.9091949926962868e-20,3.4392311632084333e-12,2.5520354912477928e-26,9.2072297331142918e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162089028,0.11866970691412732,0.022821561463777559,0.0,9.6679779727631198e-35,3.2041791748831761e-20,0.0,9.4894242562749944e-25,0.0,8.4089848381279245e-14,1.3733885335086351e-54,6.5336559819449331e-14,7.4217390571839131e-37,1.9397234143419316e-34,0.0,0.0,1.828994779222846e-30,9.8412222593652369e-42,2.5911097020583384e-07,1.2458553454407309e-08,4.7836975466998649e-12,2.6662020661799682e-20,4.8024507632740468e-12,6.7513555057837345e-26,1.8757047882889619e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453563865,0.11866963336654833,0.022821559695607514,0.0,2.0167905286956544e-34,5.2814525112097598e-20,0.0,1.9762855622960502e-24,0.0,1.1477087961026613e-13,5.6478214058520529e-54,8.3882130054021396e-14,1.9142663307895607e-36,4.0431718615584034e-34,0.0,0.0,3.0149185482812614e-30,3.0684591562606919e-41,3.3265716738064444e-07,1.5994893540863043e-08,6.1348214626528385e-12,3.4233435765110181e-20,6.1657101046035073e-12,1.4082243918669581e-25,3.2254112662026282e-20
