Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994019416676306e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,3.8754181972580621e-173,1.6124954206962997e-54,-7.6687327669028633e-108,-2.2345094526629316e-128,6.9958594040943084e-189,1.2961959893359293e-41,2.058056542354113e-56,0.0,0.5,3.1912083455291504e-19,2.2110709545077879e-18,9.6371131861238659e-20,3.1961289799706267e-35,4.4570449820803155e-21,4.4570449820803155e-21,1.1169415360144345e-47
6.718325436669366e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,5.7798812913086097e-171,2.4368030794029179e-53,1.5937084574002015e-96,8.3586861259115464e-117,1.0433773809064698e-186,7.8290237755890047e-41,2.4433247270828009e-55,0.0,0.5,8.9353833674581882e-19,6.1909986726217915e-18,2.6983916921133779e-19,1.9304619039022548e-34,1.2479725949824884e-20,1.2479725949824884e-20,1.6879220489802691e-46
1.5356172426672837e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,2.7810875923317672e-168,2.6214015551130323e-52,3.0735805964297887e-95,3.3076515098494708e-115,1.1699819026351905e-183,3.7693379369888654e-40,2.3988707057679439e-54,0.0,0.5,2.0423733411222526e-18,1.415085410884975e-17,6.1677524391101428e-19,9.2943430737545265e-34,2.8525087885314018e-20,2.8525087885314018e-20,1.8157895159877385e-45
3.263186640667978e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,8.9084164025515395e-166,2.4095196568641835e-51,5.2615146358241037e-94,1.1369007229364591e-113,7.7935317767525358e-181,1.6461689064566121e-39,2.1217739729053736e-53,0.0,0.5,4.3400433498376253e-18,3.0070564981305467e-17,1.3106473933082798e-18,4.0590838045626379e-33,6.0615811756292267e-20,6.0615811756292267e-20,1.6690233981766687e-44
6.718325436669367e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,2.5259838997178317e-163,2.0613947955530432e-50,8.6859387655875272e-93,3.758172751092469e-112,4.503032390448259e-178,6.872431135458925e-39,1.7834788706993534e-52,0.0,0.49999999999999994,8.9353833671183918e-18,6.1909986726216082e-17,2.6983916920944599e-18,1.6945875851803746e-32,1.2479725949824867e-19,1.2479725949824867e-19,1.4278846561207239e-43
1.3628603028672145e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,6.7939082779701294e-161,1.7044010804300185e-49,1.411076298421235e-91,1.2217123705760546e-110,2.44509170089192e-175,2.8076123607410479e-38,1.4622037314540676e-51,0.0,0.49999999999999989,1.8126063401080004e-17,1.2558883021603409e-16,5.4738802896334225e-18,6.9229432157751434e-32,2.5316015498216112e-19,2.5316015498216112e-19,1.1806026462624703e-42
2.74491582126777e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,1.7820537225513842e-158,1.3859906526288705e-48,2.2747754412521543e-90,3.9400105829418965e-109,1.2887495825224817e-172,1.1348818060709714e-37,1.1841304919232443e-50,0.0,0.49999999999999972,3.6507423466603559e-17,2.5294651719565715e-16,1.1024857484577747e-17,2.7983643361549658e-31,5.098859459499848e-19,5.098859459499848e-19,9.6004646498807369e-42
5.50902685806888e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,4.6174518806620511e-156,1.1178516723047194e-47,3.6532826472126574e-89,1.26568785091667e-107,6.6942635840656593e-170,4.5633098282957158e-37,9.5309123692428383e-50,0.0,0.49999999999999944,7.3270143588052e-17,5.0766189115485174e-16,2.2126811873932005e-17,1.1252099919142904e-30,1.0233375278856273e-18,1.0233375278856273e-18,7.7431225408453223e-41
1.10372489316711e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,1.1891964262324252e-153,8.9791925457691963e-47,5.8561657230566105e-88,4.0580161724781795e-106,3.4521980834367574e-167,1.8300913401666598e-36,7.647956940420667e-49,0.0,0.49999999999999883,1.4679558379255421e-16,1.017092639073034e-15,4.4330720650502946e-17,4.5125953300443275e-30,2.0502406917568931e-18,2.0502406917568931e-18,6.219697113874616e-40
2.2093693078875544e-22,0.004023131612903226,0.0,0.0,0.010942917987096384,0.49999999999999994,3.0534922237016035e-151,7.1979342265276657e-46,9.3785960014771514e-87,1.2998155895130507e-104,1.773882487496706e-164,7.3299110664072707e-36,6.1276723036542296e-48,0.0,0.49999999999999767,2.9384646404797986e-16,2.0359541349085717e-15,8.8738538195094524e-17,1.8073918892428055e-29,4.1040470194993459e-18,4.1040470194993459e-18,4.9858570808449413e-39
4.4206581373284425e-22,0.004023131612903226,0.0,0.0,0.010942917987095993,0.49999999999999983,7.8286672211476356e-149,5.7641851627501415e-45,1.5012738675047701e-85,4.1614106566050842e-103,9.0985845253167553e-162,2.9338746565137248e-35,4.90586373001035e-47,0.0,0.49999999999999534,5.8794822394451608e-16,4.073677126576339e-15,1.7755417325007649e-16,7.2342777561641093e-29,8.2116596749839409e-18,8.2116596749839409e-18,3.9927293726971516e-38
8.84323579621022e-22,0.004023131612903226,0.0,0.0,0.010942917987095211,0.49999999999999967,2.0056410877710321e-146,4.6136843840201071e-44,2.4025972485169737e-84,1.3319716712005338e-101,4.6626541744068774e-159,1.1739320174745639e-34,3.9261819761407574e-46,0.0,0.49999999999999067,1.176151741280328e-15,8.1491231098986412e-15,3.5518544322323571e-16,2.8946534107745707e-28,1.6426884985951881e-17,1.6426884985951881e-17,3.1958017718574386e-37
1.7688391113973774e-21,0.004023131612903226,0.0,0.0,0.010942917987093646,0.49999999999999933,5.1363667854202776e-144,3.6918822369945913e-43,3.8446044765487602e-83,4.2628235307600362e-100,2.388350135862884e-156,4.6964924885044454e-34,3.1415421052170958e-45,0.0,0.49999999999998135,2.3525587661229103e-15,1.6300015076490318e-14,7.1044798262233498e-16,1.1580498528155084e-27,3.2857335607882752e-17,3.2857335607882752e-17,2.5572888850701507e-36
3.537870174950089e-21,0.004023131612903226,0.0,0.0,0.010942917987090517,0.49999999999999861,1.3151585028886471e-141,2.9538797271566642e-42,6.1517367022587937e-82,1.3641880588359078e-98,1.2231113614831997e-153,1.878749890001125e-33,2.5134723193743905e-44,0.0,0.49999999999996264,4.7053727764919084e-15,3.2601799009461963e-14,1.4209730592316573e-15,4.6325764150921705e-27,6.5718236851724457e-17,6.5718236851724457e-17,2.0460901267103147e-35
7.07593230205551e-21,0.004023131612903226,0.0,0.0,0.010942917987084258,0.49999999999999717,3.3671453888761795e-139,2.3632533658773778e-41,9.8431411542722009e-81,4.3655659610366411e-97,6.2630738817733889e-151,7.5153053600117422e-33,2.0108733146575175e-43,0.0,0.49999999999992528,9.4110006399652499e-15,6.5205366874558408e-14,2.8420232036947959e-15,1.8531059694646785e-26,1.3144003933932775e-16,1.3144003933932775e-16,1.6369757151524691e-34
1.4152056556266354e-20,0.004023131612903226,0.0,0.0,0.010942917987071742,0.49999999999999434,8.6205458664041165e-137,1.8906625281844757e-40,1.5749743317703548e-79,1.3970444021368717e-95,3.206959660579888e-148,3.0061833050313527e-32,1.6087368363758757e-42,0.0,0.49999999999985051,1.8822255737853336e-14,1.3041250260136393e-13,5.6841234575990529e-15,7.4125746872153575e-26,2.6288364431421406e-16,2.628836443142141e-16,1.3096220188975709e-33
2.830430506468804e-20,0.004023131612903226,0.0,0.0,0.01094291798704671,0.49999999999998868,2.2071676115612054e-134,1.5125539570989067e-39,2.5202899497787778e-78,4.4711173110497719e-94,1.6421858904118226e-145,1.2024855542758753e-31,1.2870047431117624e-41,0.0,0.49999999999970102,3.764476341739548e-14,2.6082677404142542e-13,1.1368323825319487e-14,2.9650600368789643e-25,5.2577085426270516e-16,5.2577085426270546e-16,1.0477141940765072e-32
