Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136)
1.7024009920722033e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990578910234,0.0,0.1764705871252062,0.0,0.0,1.4736790857963466e-24,8.465572996061946e-32,0.0,9.505402723540895e-18,0.0,0.0,6.351435878059345e-22,0.0,0.11764701539387797,1.046256576385992e-29,0.0,0.0,0.0,4.456241512658183e-08,5.749586871383607e-09,4.3706530249581455e-11,3.161726440944896e-11,7.874667331290563e-12,4.178884134693454e-12,3.608467402634282e-14,3.8930997532954794e-16,9.508385684170136e-25,7.181732237084213e-23
1.712436135988225e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599055208071,0.0,0.17647058712254288,0.0,0.0,1.4998936924322653e-24,8.662514310922491e-32,0.0,9.668334912380408e-18,0.0,0.0,6.426536138841195e-22,0.0,0.11764701513108024,1.0705952257339641e-29,0.0,0.0,0.0,4.482495522319095e-08,5.754913530955783e-09,4.396416705875047e-11,3.176364513606242e-11,7.961079520438578e-12,4.203304675042748e-12,3.651010299410902e-14,3.9171174085014203e-16,9.729562448301124e-25,7.267687646137642e-23
1.7224712799042468e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990525263003,0.0,0.1764705871199376,0.0,0.0,1.5264173498880199e-24,8.862821349681766e-32,0.0,9.833049384569344e-18,0.0,0.0,6.502077791465439e-22,0.0,0.11764701486828415,1.0953497857350082e-29,0.0,0.0,0.0,4.508749365622179e-08,5.760124051798759e-09,4.422180386682734e-11,3.1909627270671404e-11,8.047890298824278e-12,4.22772273659037e-12,3.69380106559507e-14,3.941152886441405e-16,9.954518406690441e-25,7.354171904311148e-23
1.7325064238202685e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990498456885,0.0,0.1764705871173892,0.0,0.0,1.553251869247543e-24,9.066530820208244e-32,0.0,9.99955433110911e-18,0.0,0.0,6.578060835923316e-22,0.0,0.11764701460548974,1.12052479161965e-29,0.0,0.0,0.0,4.5350030425684966e-08,5.765220863337566e-09,4.4479440673812135e-11,3.2055211898633455e-11,8.135098581082008e-12,4.252138319587913e-12,3.7368396760263133e-14,3.9652062690254556e-16,1.0183294760059948e-24,7.441185404802282e-23
1.7425415677362902e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559904716621,0.0,0.17647058711489644,0.0,0.0,1.5803990615947477e-24,9.273679598589547e-32,0.0,1.0167857920695333e-17,0.0,0.0,6.65448527220594e-22,0.0,0.11764701434269699,1.1461247993869219e-29,0.0,0.0,0.0,4.561256553159115e-08,5.7702063499808865e-09,4.473707747970494e-11,3.220040010235065e-11,8.222703284801627e-12,4.2765514242869445e-12,3.780126105546639e-14,3.9892776379405385e-16,1.0415932897649516e-24,7.528728542609066e-23
1.752576711652312e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990444878426,0.0,0.17647058711245817,0.0,0.0,1.6078607380135194e-24,9.484304728658327e-32,0.0,1.0337968299781173e-17,0.0,0.0,6.731351100304449e-22,0.0,0.11764701407990591,1.1721543857456383e-29,0.0,0.0,0.0,4.5875098973950985e-08,5.7750828501162465e-09,4.499471428450581e-11,3.2345192961277686e-11,8.310703330520357e-12,4.300962050939009e-12,3.823660329000622e-14,4.013367074651194e-16,1.0652474396682037e-24,7.616801714525077e-23
1.7626118555683337e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990418105615,0.0,0.1764705871100733,0.0,0.0,1.63563870958772e-24,9.698443421549293e-32,0.0,1.0509893592636085e-17,0.0,0.0,6.808658320209905e-22,0.0,0.1176470138171165,1.1986181480595222e-29,0.0,0.0,0.0,4.613763075277509e-08,5.779852658100977e-09,4.525235108821484e-11,3.248959155192988e-11,8.399097641714829e-12,4.325370199795625e-12,3.8674423212353435e-14,4.0374746604001274e-16,1.0892961021863392e-24,7.705405319134587e-23
1.7726469994843554e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599039134347,0.0,0.17647058710774063,0.0,0.0,1.66373478740118e-24,9.916133055222335e-32,0.0,1.0683641901409646e-17,0.0,0.0,6.886406931913484e-22,0.0,0.11764701355432874,1.2255207042881414e-29,0.0,0.0,0.0,4.640016086807412e-08,5.784518022495876e-09,4.5509987890832056e-11,3.263359694789131e-11,8.48788514479294e-12,4.349775871108281e-12,3.911472057100511e-14,4.0616004762088413e-16,1.1137434724844346e-24,7.794539756807639e-23
1.782682143400377e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990364591743,0.0,0.17647058710545901,0.0,0.0,1.6921507825377084e-24,1.0137411174032825e-31,0.0,1.085922130618832e-17,0.0,0.0,6.964596935406287e-22,0.0,0.11764701329154266,1.2528666929336749e-29,0.0,0.0,0.0,4.666268931985872e-08,5.789081149335676e-09,4.576762469235754e-11,3.2777210219822654e-11,8.577064769086011e-12,4.374179065128443e-12,3.955749511448335e-14,4.0857446028782106e-16,1.1385937643735419e-24,7.884205429695234e-23
1.7927172873163988e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990337850234,0.0,0.17647058710322752,0.0,0.0,1.7208885060810783e-24,1.0362315488257043e-31,0.0,1.1036639865058997e-17,0.0,0.0,7.043228330679536e-22,0.0,0.11764701302875824,1.2806607729821327e-29,0.0,0.0,0.0,4.69252161081395e-08,5.793544200016116e-09,4.602526149279132e-11,3.292043243546927e-11,8.666635446840686e-12,4.398579782107552e-12,4.000274659133649e-14,4.1099071209891133e-16,1.1638512102571408e-24,7.974402741724439e-23
1.8027524312324206e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599031111873,0.0,0.176470587101045,0.0,0.0,1.7499497691150475e-24,1.0590883873671876e-31,0.0,1.1215905614164379e-17,0.0,0.0,7.1223011177243085e-22,0.0,0.11764701276597546,1.3089076238512863e-29,0.0,0.0,0.0,4.718774123292711e-08,5.797909295690641e-09,4.6282898292133464e-11,3.306326465966897e-11,8.756596113211185e-12,4.422978022297018e-12,4.045047475013756e-14,4.134088110902983e-16,1.18952006108368e-24,8.065132098593595e-23
1.8127875751484423e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599028439701,0.0,0.17647058709891036,0.0,0.0,1.7793363827233386e-24,1.0823154371073332e-31,0.0,1.1397026567767607e-17,0.0,0.0,7.20181529653182e-22,0.0,0.11764701250319436,1.337611945331035e-29,0.0,0.0,0.0,4.7450264694232183e-08,5.8021785137091474e-09,4.654053509038402e-11,3.320570795436014e-11,8.84694570625116e-12,4.447373785948229e-12,4.0900679339485885e-14,4.1582876527624594e-16,1.2156045862922555e-24,8.156393907767447e-23
1.822822719064464e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599025768489,0.0,0.1764705870968227,0.0,0.0,1.8090501579896547e-24,1.1059165185864169e-31,0.0,1.1580010718306484e-17,0.0,0.0,7.281770867093117e-22,0.0,0.11764701224041492,1.3667784575323146e-29,0.0,0.0,0.0,4.7712786492065324e-08,5.806353893215983e-09,4.679817188754303e-11,3.334776337858939e-11,8.937683166906084e-12,4.471767073312547e-12,4.135336010800539e-14,4.1825058264919306e-16,1.2421090737660427e-24,8.248188578472378e-23
1.8328578629804857e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599023098214,0.0,0.1764705870947809,0.0,0.0,1.8390929059976703e-24,1.1298954687577282e-31,0.0,1.1764866036457416e-17,0.0,0.0,7.362167829399335e-22,0.0,0.11764701197763715,1.3964119008280696e-29,0.0,0.0,0.0,4.797530662643718e-08,5.810437431604103e-09,4.705580868361056e-11,3.348943198851963e-11,9.028807439005104e-12,4.496157884641309e-12,4.180851680434598e-14,4.2067427117981673e-16,1.269037829778525e-24,8.340516521691578e-23
1.8428930068965074e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990204288606,0.0,0.17647058709278404,0.0,0.0,1.8694664378310312e-24,1.1542561409436452e-31,0.0,1.1951600471193759e-17,0.0,0.0,7.4430061834416535e-22,0.0,0.11764701171486104,1.4265170357988417e-29,0.0,0.0,0.0,4.8237825097358376e-08,5.814431085978919e-09,4.73134454785866e-11,3.3630714837437926e-11,9.120317469253297e-12,4.5205462201858205e-12,4.226614917718332e-14,4.2309983881709133e-16,1.2963951789439122e-24,8.433378150160277e-23
1.8529281508125292e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599017760407,0.0,0.17647058709083124,0.0,0.0,1.9001725645733527e-24,1.1790024047911793e-31,0.0,1.2140221949844941e-17,0.0,0.0,7.524285929211287e-22,0.0,0.1176470114520866,1.4570986431777023e-29,0.0,0.0,0.0,4.8500341904839535e-08,5.818336773826377e-09,4.757108227247121e-11,3.3771612975763256e-11,9.212212207223782e-12,4.5449320801973706e-12,4.2726256975218796e-14,4.2552729348834695e-16,1.3241854641669642e-24,8.526773878360966e-23
1.862963294728551e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990150928334,0.0,0.1764705870889214,0.0,0.0,1.931213097308231e-24,1.2041381462291433e-31,0.0,1.2330738378153202e-17,0.0,0.0,7.606007066699365e-22,0.0,0.11764701118931382,1.4881615237971905e-29,0.0,0.0,0.0,4.8762857048891247e-08,5.822156375824187e-09,4.782871906526442e-11,3.3912127451054256e-11,9.304490605350056e-12,4.569315464927216e-12,4.318883994717881e-14,4.2795664309932654e-16,1.3524130465946399e-24,8.620704122518649e-23
1.8729984386445726e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599012426124,0.0,0.17647058708705374,0.0,0.0,1.9625898471192312e-24,1.229667267422807e-31,0.0,1.2523157640334091e-17,0.0,0.0,7.68816959589703e-22,0.0,0.11764701092654269,1.5197104985331506e-29,0.0,0.0,0.0,4.902537052952417e-08,5.825891734713618e-09,4.8086355856966263e-11,3.405225930801712e-11,9.397151618918099e-12,4.593696374626588e-12,4.365389784181533e-14,4.3038789553424645e-16,1.3810823055649247e-24,8.715169300596094e-23
1.8830335825605943e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599009760259,0.0,0.1764705870852273,0.0,0.0,1.994304625089899e-24,1.2555936867306452e-31,0.0,1.2717487599133898e-17,0.0,0.0,7.770773516795364e-22,0.0,0.11764701066377323,1.5517504082511534e-29,0.0,0.0,0.0,4.928788234674891e-08,5.8295446572980826e-09,4.834399264757678e-11,3.419200958851327e-11,9.490194206058678e-12,4.618074809546689e-12,4.4121430407905504e-14,4.328210586558539e-16,1.41019763855801e-24,8.810169832289107e-23
1.893068726476616e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555990070952203,0.0,0.17647058708344115,0.0,0.0,2.026359242303746e-24,1.2819213386587904e-31,0.0,1.2913736095890513e-17,0.0,0.0,7.853818829385534e-22,0.0,0.11764701040100543,1.584286113750079e-29,0.0,0.0,0.0,4.9550392500576066e-08,5.833116912397672e-09,4.860162943709595e-11,3.4331379331567226e-11,9.583617327739476e-12,4.642450769938706e-12,4.4591437394252456e-14,4.3525614030548723e-16,1.4397634611448948e-24,8.905706139021801e-23
1.9031038703926378e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599004430992,0.0,0.1764705870816945,0.0,0.0,2.058755509844262e-24,1.308654173818769e-31,0.0,1.3111910950589389e-17,0.0,0.0,7.937305533658657e-22,0.0,0.1176470101382393,1.6173224957097653e-29,0.0,0.0,0.0,4.981290099101627e-08,5.836610234238878e-09,4.8859266225523837e-11,3.447036957337418e-11,9.67741994775748e-12,4.666824256053794e-12,4.5063918549684496e-14,4.376931483031328e-16,1.4697842069396742e-24,9.001778643941893e-23
1.9131390143086595e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599001767557,0.0,0.17647058707998647,0.0,0.0,2.0914952387949052e-24,1.3357961588822412e-31,0.0,1.3312019961924025e-17,0.0,0.0,8.021233629605925e-22,0.0,0.11764700987547484,1.6508644546349422e-29,0.0,0.0,0.0,5.0075407818080134e-08,5.840026320098512e-09,4.911690301286043e-11,3.4608981347307914e-11,9.77160103273117e-12,4.6911952681430756e-12,4.553887362305589e-14,4.401320904474849e-16,1.5002643275484662e-24,9.098387771916015e-23
1.9231741582246812e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598999104897,0.0,0.17647058707831617,0.0,0.0,2.1245802402391128e-24,1.3633512765394848e-31,0.0,1.3514070907350829e-17,0.0,0.0,8.105603117218443e-22,0.0,0.11764700961271204,1.6849169108038042e-29,0.0,0.0,0.0,5.033791298177827e-08,5.8433668349409835e-09,4.9374539799105776e-11,3.474721568392826e-11,9.866159552092985e-12,4.715563806457661e-12,4.601630236324587e-14,4.4257297451600057e-16,1.5312082925225403e-24,9.195533949525035e-23
1.933209302140703e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989964429984,0.0,0.17647058707668292,0.0,0.0,2.1580123252602904e-24,1.39132352545373e-31,0.0,1.3718071543150263e-17,0.0,0.0,8.190413996487398e-22,0.0,0.11764700934995091,1.71948480421145e-29,0.0,0.0,0.0,5.0600416482121264e-08,5.846633407489906e-09,4.9632176584259855e-11,3.4885073610988915e-11,9.961094478081483e-12,4.739929871248624e-12,4.649620451915966e-14,4.450158082649608e-16,1.5626205893067914e-24,9.293217605059378e-23
1.9432444460567247e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989937818427,0.0,0.17647058707508584,0.0,0.0,2.191793304941819e-24,1.4197169202194966e-31,0.0,1.392402960448196e-17,0.0,0.0,8.2756662674039345e-22,0.0,0.11764700908719142,1.7545730945182694e-29,0.0,0.0,0.0,5.0862918319119746e-08,5.849827634504885e-09,4.98898133683227e-11,3.502255615344498e-11,1.0056404785733853e-11,4.764293462767018e-12,4.697857983972766e-14,4.474605994295262e-16,1.5945057231927035e-24,9.391439168514383e-23
1.9532795899727464e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989911214147,0.0,0.1764705870735241,0.0,0.0,2.2259249903670546e-24,1.448535491319016e-31,0.0,1.4131952805442777e-17,0.0,0.0,8.361359929959171e-22,0.0,0.1176470088244336,1.7901867609959634e-29,0.0,0.0,0.0,5.112541849278432e-08,5.85295108050791e-09,5.0147450151294324e-11,3.515966433346061e-11,1.0152089452878257e-11,4.7886545812638656e-12,4.7463428073905666e-14,4.499073557237946e-16,1.6268682172691698e-24,9.49019907158566e-23
1.963314733888768e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989884617006,0.0,0.176470587071997,0.0,0.0,2.2604091926193278e-24,1.4777832850790618e-31,0.0,1.434184883912422e-17,0.0,0.0,8.447494984144216e-22,0.0,0.11764700856167745,1.8263308024740732e-29,0.0,0.0,0.0,5.1387917003125585e-08,5.8560052784632225e-09,5.0405086933174693e-11,3.529639917041662e-11,1.0248147460126216e-11,4.813013226990171e-12,4.795074897067487e-14,4.523560848408575e-16,1.6597126123737685e-24,9.589497747664466e-23
1.9733498778047898e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598985802684,0.0,0.17647058707050373,0.0,0.0,2.29524772278194e-24,1.5074643636271948e-31,0.0,1.4553725377670805e-17,0.0,0.0,8.534071429950222e-22,0.0,0.11764700829892297,1.863010237285781e-29,0.0,0.0,0.0,5.165041385015414e-08,5.858991728400015e-09,5.066272371396386e-11,3.5432761680918096e-11,1.034457779086499e-11,4.837369400196907e-12,4.844054227904222e-14,4.5480679445286025e-16,1.6930434670433816e-24,9.689335631833067e-23
1.9833850217208115e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598983144351,0.0,0.17647058706904367,0.0,0.0,2.330442391938165e-24,1.5375828048495134e-31,0.0,1.4767590072336135e-17,0.0,0.0,8.621089267368336e-22,0.0,0.11764700803617015,1.900230103215572e-29,0.0,0.0,0.0,5.19129090338806e-08,5.86191189973185e-09,5.09203604936618e-11,3.556875287880195e-11,1.0441379431250045e-11,4.8617231011350245e-12,4.893280774804004e-14,4.572594922110577e-16,1.7268653574665074e-24,9.789713160860145e-23
1.9934201656368333e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989804866866,0.0,0.17647058706761604,0.0,0.0,2.3659950111712505e-24,1.5681427023475212e-31,0.0,1.4983450553540372e-17,0.0,0.0,8.708548496389733e-22,0.0,0.117647007773419,1.937995457445811e-29,0.0,0.0,0.0,5.217540255431556e-08,5.864767230472567e-09,5.1177997272268513e-11,3.5704373775144445e-11,1.0538551370197499e-11,4.886074330055442e-12,4.9427545126726343e-14,4.597141857458699e-16,1.761182877434578e-24,9.8906307731962e-23
2.003455309552855e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989778296764,0.0,0.17647058706622007,0.0,0.0,2.4019073915644187e-24,1.5991481653963085e-31,0.0,1.5201314430925696e-17,0.0,0.0,8.796449117005539e-22,0.0,0.1176470075106695,1.976311376504938e-29,0.0,0.0,0.0,5.2437894411469616e-08,5.867559130330368e-09,5.143563404978401e-11,3.5839625378268646e-11,1.0636092599376682e-11,4.910423087209063e-12,4.992475416418435e-14,4.6217088266694e-16,1.7960006382947583e-24,9.992088908968984e-23
2.0134904534688767e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598975173307,0.0,0.1764705870648552,0.0,0.0,2.438181344200864e-24,1.6306033189012245e-31,0.0,1.5421189293414114e-17,0.0,0.0,8.884791129206913e-22,0.0,0.11764700724792165,2.0151829562137996e-29,0.0,0.0,0.0,5.2700384605353356e-08,5.8702889785824726e-09,5.169327082620827e-11,3.5974508693752035e-11,1.0734002113202552e-11,4.9347693728467516e-12,5.0424434609522874e-14,4.646295905631908e-16,1.8313232689010443e-24,1.0094088009978926e-22
2.0235255973848984e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598972517565,0.0,0.17647058706352056,0.0,0.0,2.4748186801637575e-24,1.6625123033562339e-31,0.0,1.5643082709262704e-17,0.0,0.0,8.97357453298497e-22,0.0,0.11764700698517548,2.0546153116340636e-29,0.0,0.0,0.0,5.296287313597738e-08,5.872958127516298e-09,5.195090760154129e-11,3.610902472443386e-11,1.0832278908828295e-11,4.959113187219362e-12,5.092658621187601e-14,4.670903170028801e-16,1.867155415567264e-24,1.0196628519694583e-22
2.0335607413009202e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989698624373,0.0,0.17647058706221566,0.0,0.0,2.5118212105362385e-24,1.694879274800573e-31,0.0,1.586700222612148e-17,0.0,0.0,9.062799328330884e-22,0.0,0.11764700672243097,2.0946135770145307e-29,0.0,0.0,0.0,5.3225360003352296e-08,5.87556789911238e-09,5.2208544375783066e-11,3.624317447042272e-11,1.0930921986137786e-11,4.983454530577706e-12,5.1431208720403554e-14,4.695530695336579e-16,1.9035017420181536e-24,1.0299710883248086e-22
2.0435958852169419e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598967207911,0.0,0.17647058706093982,0.0,0.0,2.5491907464014244e-24,1.7277084047776831e-31,0.0,1.6092955371087816e-17,0.0,0.0,9.152465515235763e-22,0.0,0.11764700645968813,2.135182905740264e-29,0.0,0.0,0.0,5.348784520748869e-08,5.878119589970105e-09,5.2466181148933585e-11,3.637695892910389e-11,1.102993034773823e-11,5.007793403172585e-12,5.193830188429048e-14,4.72017855682623e-16,1.9403669293430076e-24,1.040333554743062e-22
2.0536310291329636e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989645539726,0.0,0.17647058705969237,0.0,0.0,2.5869290988424033e-24,1.7610038802922765e-31,0.0,1.6320949650763716e-17,0.0,0.0,9.242573093690754e-22,0.0,0.11764700619694696,2.1763284702794098e-29,0.0,0.0,0.0,5.375032874839716e-08,5.880614468283279e-09,5.272381792099284e-11,3.651037909514683e-11,1.1129302998952679e-11,5.032129805254766e-12,5.244786545274741e-14,4.744846829563773e-16,1.9777556759472227e-24,1.0507502960687899e-22
2.0636661730489853e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989619006106,0.0,0.1764705870584727,0.0,0.0,2.6250380789422382e-24,1.7947699037686584e-31,0.0,1.655099255131123e-17,0.0,0.0,9.33312206368701e-22,0.0,0.11764700593420745,2.2180554621315655e-29,0.0,0.0,0.0,5.4012810626088275e-08,5.883053775171677e-09,5.29814546919608e-11,3.6643435960512474e-11,1.1229038947812688e-11,5.056463737074992e-12,5.2959899175010434e-14,4.769535588410839e-16,2.0156726975052565e-24,1.0612213573115672e-22
2.073701316965007e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989592478126,0.0,0.17647058705728022,0.0,0.0,2.663519497783962e-24,1.8290106930087964e-31,0.0,1.6783091538508256e-17,0.0,0.0,9.424112425215698e-22,0.0,0.1176470056714696,2.2603690917758472e-29,0.0,0.0,0.0,5.427529084057265e-08,5.885438725122193e-09,5.3239091461837464e-11,3.6776130514460746e-11,1.1329137205050888e-11,5.080795198883978e-12,5.347440280034121e-14,4.794244908025211e-16,2.0541227269133056e-24,1.0717467836455214e-22
2.0837364608810288e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989565955653,0.0,0.1764705870561143,0.0,0.0,2.7023751664505843e-24,1.8637304811510862e-31,0.0,1.7017254057803284e-17,0.0,0.0,9.515544178267958e-22,0.0,0.1176470054087334,2.303274588619805e-29,0.0,0.0,0.0,5.453776939186086e-08,5.887770508367446e-09,5.34967282306228e-11,3.69084637435578e-11,1.1429596784093702e-11,5.105124190932418e-12,5.3991376078026646e-14,4.818974862861382e-16,2.093110514242755e-24,1.082326620408887e-22
2.0937716047970505e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559895394386,0.0,0.17647058705497443,0.0,0.0,2.7416068960250853e-24,1.8989335166282938e-31,0.0,1.7253487534371422e-17,0.0,0.0,9.60741732283493e-22,0.0,0.11764700514599886,2.346777200947332e-29,0.0,0.0,0.0,5.4800246279963494e-08,5.89005028972677e-09,5.375436499831681e-11,3.7040436631683365e-11,1.1530416701053953e-11,5.129450713470981e-12,5.451081875737913e-14,4.8437255271711045e-16,2.132640826692719e-24,1.0929609131035555e-22
2.1038067487130722e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598951292682,0.0,0.17647058705385996,0.0,0.0,2.7812164975904243e-24,1.9346240631264068e-31,0.0,1.7491799373169104e-17,0.0,0.0,9.699731858907735e-22,0.0,0.117647004883266,2.390882195867689e-29,0.0,0.0,0.0,5.5062721504891156e-08,5.892279210370977e-09,5.4012001764919446e-11,3.717205016003809e-11,1.1631595974723596e-11,5.153774766750304e-12,5.503273058773638e-14,4.868496975003952e-16,2.172718448543594e-24,1.103649707394632e-22
2.113841892629094e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598948642023,0.0,0.17647058705277033,0.0,0.0,2.821205782229527e-24,1.9708063995426736e-31,0.0,1.773219695899e-17,0.0,0.0,9.79248778647753e-22,0.0,0.1176470046205348,2.4355948592635326e-29,0.0,0.0,0.0,5.532519506665441e-08,5.89445838588944e-09,5.4269638530430707e-11,3.730330530715086e-11,1.173313362656635e-11,5.178096351021002e-12,5.5557111318461735e-14,4.893289280207868e-16,2.213348181109699e-24,1.1143930491099903e-22
2.1238770365451156e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559894599187,0.0,0.17647058705170507,0.0,0.0,2.8615765610252974e-24,2.0074848199449274e-31,0.0,1.797468765651905e-17,0.0,0.0,9.885685105535442e-22,0.0,0.11764700435780527,2.480920495740524e-29,0.0,0.0,0.0,5.5587666965263845e-08,5.896588909307924e-09,5.452727529485056e-11,3.7434203048886035e-11,1.1835028680710512e-11,5.202415466533665e-12,5.608396069894385e-14,4.918102516429705e-16,2.2545348426933697e-24,1.125190984239829e-22
2.1339121804611374e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598943342213,0.0,0.1764705870506636,0.0,0.0,2.9023306450606085e-24,2.0446636335298227e-31,0.0,1.821927881038808e-17,0.0,0.0,9.979323816072643e-22,0.0,0.1176470040950774,2.526864428575603e-29,0.0,0.0,0.0,5.5850137200730034e-08,5.898671848805515e-09,5.478491205817897e-11,3.7564744358450714e-11,1.193728016394161e-11,5.226732113538859e-12,5.661327847859697e-14,4.942936757115788e-16,2.296283268537816e-24,1.1360435589362306e-22
2.143947324377159e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989406930427,0.0,0.1764705870496454,0.0,0.0,2.9434698454183107e-24,2.082347164582558e-31,0.0,1.8465977745229317e-17,0.0,0.0,1.0073403918080248e-21,0.0,0.11764700383235117,2.5734319996670887e-29,0.0,0.0,0.0,5.6112605773063576e-08,5.900708251842028e-09,5.5042548820415925e-11,3.769493020640196e-11,1.203988710569525e-11,5.25104629228712e-12,5.714506440686062e-14,4.967792075512444e-16,2.3385983107816675e-24,1.1469508195127203e-22
2.1539824682931808e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598938044347,0.0,0.17647058704864993,0.0,0.0,2.984995973181225e-24,2.120539752435105e-31,0.0,1.8714791765731033e-17,0.0,0.0,1.0167925411549426e-21,0.0,0.11764700356962662,2.620628569482948e-29,0.0,0.0,0.0,5.6375072682275057e-08,5.902699141430349e-09,5.5300185581561384e-11,3.782476156065407e-11,1.2142848538049839e-11,5.275358003028959e-12,5.767931823319989e-14,4.992668544666562e-16,2.3814848384118243e-24,1.1579128124438252e-22
2.1640176122092025e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555989353961164,0.0,0.17647058704767676,0.0,0.0,3.026910839432146e-24,2.15924575142631e-31,0.0,1.8965728156690532e-17,0.0,0.0,1.0262888296471292e-21,0.0,0.11764700330690374,2.668459517011362e-29,0.0,0.0,0.0,5.663753792837504e-08,5.90464552144688e-09,5.5557822341615314e-11,3.7954239386485685e-11,1.2246163495719445e-11,5.2996672460148666e-12,5.821603970710513e-14,5.017566237426119e-16,2.424947737218426e-24,1.1689295843646387e-22
2.1740527561252243e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598932748341,0.0,0.17647058704672533,0.0,0.0,3.0692162552538432e-24,2.198469530860398e-31,0.0,1.9218794183069417e-17,0.0,0.0,1.0358292572836992e-21,0.0,0.11764700304418252,2.7169302397093335e-29,0.0,0.0,0.0,5.690000151137411e-08,5.9065483729036984e-09,5.58154591005777e-11,3.808336464654701e-11,1.2349831016046574e-11,5.323974021495303e-12,5.875522857809217e-14,5.042485226440738e-16,2.4689919097480165e-24,1.1800011820703795e-22
2.184087900041246e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598930101012,0.0,0.17647058704579516,0.0,0.0,3.111914031729058e-24,2.2382154749665736e-31,0.0,1.947399709004739e-17,0.0,0.0,1.045413824063767e-21,0.0,0.11764700278146296,2.76604615345264e-29,0.0,0.0,0.0,5.716246343128285e-08,5.908408655167346e-09,5.607309585844849e-11,3.821213830086701e-11,1.2453850138995012e-11,5.348278329720701e-12,5.929688459570233e-14,5.067425584162221e-16,2.5136222752579506e-24,1.1911276525159593e-22
