Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21)
1.082026440403888e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599227413952,0.0,0.17647058747094152,1.9166068161554426e-59,1.4384160378935957e-30,3.7838241476374892e-25,1.4265202078364174e-32,0.0,2.53986515798357e-18,0.0,0.0,2.565808782869996e-22,0.0,0.11764703164331591,1.7631563265305185e-30,0.0,1.1314009740779848e-23,0.0,2.83289044703974e-08,5.05811635006216e-09,2.7779370329703977e-11,2.1747116199570417e-11,3.3535071169745647e-12,2.664377878556931e-12,1.4608058302201266e-14,2.4393930571952265e-16,1.6024893582795717e-25,2.87986756434397e-23,9.079420286343113e-32,6.3827590992278e-20,7.925134555620129e-38,2.2673405288740566e-43
1.0920592102157449e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599224588545,0.0,0.17647058746118932,2.0165342045857344e-59,1.5033296166525215e-30,3.8900562363637317e-25,1.4793925856865042e-32,0.0,2.6094682181364158e-18,0.0,0.0,2.6136107328264595e-22,0.0,0.11764703138047751,1.8285036421215413e-30,0.0,1.1708639536441703e-23,0.0,2.8591485294934722e-08,5.077620802572637e-09,2.803694625373485e-11,2.1920332221457748e-11,3.4130290914440593e-12,2.688946335068878e-12,1.4879699725956587e-14,2.462472130678393e-16,1.661879722680589e-25,2.9338023203403393e-23,9.420830188142673e-32,6.538229985788863e-20,8.363130996238166e-38,2.347037338803269e-43
1.1020919800276019e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599221766915,0.0,0.17647058745162486,2.119474456436456e-59,1.5704955032331012e-30,3.998258279473524e-25,1.5337070476365937e-32,0.0,2.6803006759411357e-18,0.0,0.0,2.6618538663472993e-22,0.0,0.11764703111764077,1.895633195925113e-30,0.0,1.211282837242686e-23,0.0,2.8854064456016356e-08,5.096749648520176e-09,2.829452217663754e-11,2.209307669082959e-11,3.4730226161999352e-12,2.7135122983546694e-12,1.51538342677766e-14,2.4855634980376657e-16,1.7228897574966605e-25,2.9882450852841236e-23,9.771778293393072e-32,6.695733361690717e-20,8.820793162590818e-38,2.422474510159827e-43
1.1121247498394589e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599218949006,0.0,0.17647058744224534,2.227306507358313e-59,1.6399679491746527e-30,4.108448374953618e-25,1.5894889449186974e-32,0.0,2.752372219413658e-18,0.0,0.0,2.7105381834235583e-22,0.0,0.1176470308548057,1.9645763153631668e-30,0.0,1.2526700382396453e-23,0.0,2.911664195365319e-08,5.115508746894001e-09,2.8552098098412563e-11,2.226535089141008e-11,3.5334864075088306e-12,2.7380757686673524e-12,1.543046167465153e-14,2.508667256153229e-16,1.7855479288598356e-25,3.0431961307778295e-23,1.0132440578231495e-31,6.855268508608106e-20,9.298799825074667e-38,2.529141587424639e-43
1.1221575196513159e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992161347554,0.0,0.17647058743304775,2.34089093248771e-59,1.7118019056509422e-30,4.2206446207903155e-25,1.646763827441475e-32,0.0,2.8256925102124644e-18,0.0,0.0,2.7596636840463207e-22,0.0,0.11764703059197229,2.0353645732702886e-30,0.0,1.2950379650286757e-23,0.0,2.9379217787856093e-08,5.133903922352729e-09,2.8809674019060423e-11,2.2437156103430727e-11,3.594419185130034e-12,2.762636746259944e-12,1.5709581693597478e-14,2.531783501641692e-16,1.8498829257971788e-25,3.098655730551719e-23,1.050299462581434e-31,7.016834577327774e-20,9.797846057316052e-38,2.6338079922817827e-43
1.1321902894631728e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599213324109,0.0,0.17647058742402924,2.4560168696430054e-59,1.7860530232975232e-30,4.334865114969487e-25,1.705557443512301e-32,0.0,2.900271183675478e-18,0.0,0.0,2.8092303682066784e-22,0.0,0.11764703032914055,2.108029787549988e-30,0.0,1.3383990206366423e-23,0.0,2.9641791958635938e-08,5.151940964403783e-09,2.9067249938581628e-11,2.2608493603635358e-11,3.65581967231055e-12,2.7871952313854314e-12,1.599119407165628e-14,2.5549123308564586e-16,1.9159236599175478e-25,3.154624160460792e-23,1.088361962632302e-31,7.18043058996266e-20,1.031864334512854e-37,2.678726375372006e-43
1.1422230592750297e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599210517008,0.0,0.1764705874151869,2.5730085789326086e-59,1.862777651738361e-30,4.451127955476563e-25,1.7658957390465904e-32,0.0,2.9761178489250157e-18,0.0,0.0,2.8592382358957476e-22,0.0,0.11764703006631047,2.182604020197656e-30,0.0,1.3827656016020286e-23,0.0,2.9904364466003585e-08,5.169625623269239e-09,2.932482585697665e-11,2.2779364665293966e-11,3.717686595771209e-12,2.8117512242967813e-12,1.6275298555895552e-14,2.5780538398887767e-16,1.9836992645213596e-25,3.2111016984763334e-23,1.1274496376893028e-31,7.346055448671348e-20,1.086191989058269e-37,2.7734573758671226e-43
1.1522558290868865e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992077133935,0.0,0.17647058740651786,2.7029897639673935e-59,1.9420328393980883e-30,4.569451240296566e-25,1.827804857320955e-32,0.0,3.0532420889008665e-18,0.0,0.0,2.909687287104609e-22,0.0,0.11764702980348203,2.2591195769921152e-30,0.0,1.4281500976379803e-23,0.0,3.0166935309969904e-08,5.186963609711989e-09,2.9582401774245984e-11,2.294977055820723e-11,3.780018685702209e-12,2.8363047252469278e-12,1.6561894893408408e-14,2.6012081245680674e-16,2.0532390943195107e-25,3.2680886246831735e-23,1.1675807281637858e-31,7.51370793691721e-20,1.1428420711307741e-37,2.978631503851901e-43
1.1622885988987434e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599204913212,0.0,0.1764705873980194,2.83811787710381e-59,2.023876332849245e-30,4.689853067414085e-25,1.8913111380721337e-32,0.0,3.1316534604805932e-18,0.0,0.0,2.9605775218243627e-22,0.0,0.11764702954065527,2.3376090063758764e-30,0.0,1.474564890434628e-23,0.0,3.0429504490545734e-08,5.203960590168481e-09,2.983997769039008e-11,2.3119712548722307e-11,3.842814675747247e-12,2.8608557344887826e-12,1.68509828313137e-14,2.6243752804631313e-16,2.1245727244131235e-25,3.325585221270044e-23,1.208773635154321e-31,7.683386729827948e-20,1.2018907988656865e-37,3.015787323608453e-43
1.1723213687106003e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992021164045,0.0,0.17647058738968863,2.9604652529439626e-59,2.1083665766352003e-30,4.812351534813307e-25,1.9564411173557764e-32,0.0,3.211361494497407e-18,0.0,0.0,3.011908940046077e-22,0.0,0.11764702927783018,2.418105099288323e-30,0.0,1.5220223535106846e-23,0.0,3.0692072007741945e-08,5.2206221878833025e-09,3.0097553605409426e-11,2.328919189973534e-11,3.906073303001075e-12,2.885404252275229e-12,1.7142562116755796e-14,2.647555402882322e-16,2.197729950141533e-25,3.383591772528066e-23,1.2510469204493024e-31,7.855090393228101e-20,1.263416112305509e-37,2.922557450476569e-43
1.182354138522457e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599199322917,0.0,0.17647058738152271,3.097322138572899e-59,2.195562712418385e-30,4.936964740477958e-25,2.023221526545334e-32,0.0,3.2923756958730923e-18,0.0,0.0,3.0636815417608594e-22,0.0,0.11764702901500675,2.5006408879285862e-30,0.0,1.5705348510068863e-23,0.0,3.095463786156936e-08,5.236953977232613e-09,3.035512951930447e-11,2.345820987070895e-11,3.969793307991992e-12,2.909950278859123e-12,1.7436632496904904e-14,2.6707485868748803e-16,2.2727407859550717e-25,3.4421085648401147e-23,1.2944193065138698e-31,8.028817395763242e-20,1.3274977119258532e-37,3.289669361912714e-43
1.192386908334314e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599196532694,0.0,0.17647058737351898,3.273848647603322e-59,2.285524578882839e-30,5.063710782391374e-25,2.0916792923702002e-32,0.0,3.3747055436149884e-18,0.0,0.0,3.115895326959782e-22,0.0,0.11764702875218498,2.5852496457830797e-30,0.0,1.6201147377426817e-23,0.0,3.121720205203884e-08,5.2529614866641264e-09,3.0612705432075643e-11,2.3626767717671898e-11,4.033973434682138e-12,2.9344938144932958e-12,1.7733193718956738e-14,2.693954927230903e-16,2.3496354654401463e-25,3.5011358866809657e-23,1.3389096764958092e-31,8.204566104746485e-20,1.394217058255542e-37,3.671093709525138e-43
1.2024196781461708e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991937456787,0.0,0.17647058736567459,3.4589104054530435e-59,2.378312710820868e-30,5.192607758536438e-25,2.1618415359391606e-32,0.0,3.458360490944909e-18,0.0,0.0,3.1685502956339416e-22,0.0,0.11764702848936488,2.6719648864255697e-30,0.0,1.670774358124551e-23,0.0,3.14797645791612e-08,5.268650193206369e-09,3.08702813437234e-11,2.3794866693236168e-11,4.0986124304504896e-12,2.9590348594305506e-12,1.8032245530132744e-14,2.7171745184826296e-16,2.428444440225908e-25,3.560674028606963e-23,1.3845370742136687e-31,8.382334798106256e-20,1.4636574093956516e-37,3.3681876444280812e-43
1.2124524479580277e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599190961819,0.0,0.1764705873579869,3.617993918634049e-59,2.4739883385862487e-30,5.323673766895614e-25,2.2337355722729266e-32,0.0,3.5433499653587955e-18,0.0,0.0,3.2216464477744395e-22,0.0,0.11764702822654645,2.7608203629616478e-30,0.0,1.722526045710211e-23,0.0,3.174232544294727e-08,5.284025521752001e-09,3.112785725424817e-11,2.3962508046604823e-11,4.163709046084939e-12,2.983573413923664e-12,1.83337876776801e-14,2.7404074549050407e-16,2.5091983794780667e-25,3.620723283251183e-23,1.4313207041545565e-31,8.562121667441539e-20,1.5359038387399751e-37,3.3284922405942885e-43
1.2224852177698845e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991881810616,0.0,0.17647058735045326,3.845152645743736e-59,2.5726133874872524e-30,5.456926905450927e-25,2.3073889097958424e-32,0.0,3.629683368696701e-18,0.0,0.0,3.275183783372388e-22,0.0,0.11764702796372965,2.851850067377069e-30,0.0,1.775382122676312e-23,0.0,3.200488464340788e-08,5.299092843532597e-09,3.138543316365035e-11,2.4129693023581303e-11,4.2292620357730194e-12,3.008109478225388e-12,1.8637819908871648e-14,2.76365383051656e-16,2.5919281693051244e-25,3.681283945317781e-23,1.4792799314699226e-31,8.743924822565503e-20,1.6110432556182708e-37,4.367076365072822e-43
1.2325179875817414e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599185403351,0.0,0.17647058734307094,4.067167807081158e-59,2.6742504773010654e-30,5.592385272183991e-25,2.3828292500549732e-32,0.0,3.7173700771842964e-18,0.0,0.0,3.329162302418875e-22,0.0,0.11764702770091454,2.9450882301511046e-30,0.0,1.8293548995709167e-23,0.0,3.2267442180553856e-08,5.313857476937439e-09,3.16430090719304e-11,2.4296422866574988e-11,4.295270157096355e-12,3.0326430525884445e-12,1.894434197100576e-14,2.7869137390794627e-16,2.6766649124060553e-25,3.7423563115786186e-23,1.5284342819755048e-31,8.927742291830626e-20,1.6891644178480292e-37,4.044039083641103e-43
1.2425507573935982e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599182628636,0.0,0.17647058733583734,4.122652530190741e-59,2.778962921462181e-30,5.730066965075995e-25,2.4600844869692382e-32,0.0,3.806419441525373e-18,0.0,0.0,3.3835820049049987e-22,0.0,0.11764702743810108,3.0405693193954193e-30,0.0,1.88445667464675e-23,0.0,3.2529998054395986e-08,5.328324684491098e-09,3.190058497908867e-11,2.4462698814613363e-11,4.361732171018459e-12,3.057174137265532e-12,1.9253353611406508e-14,2.8101872741008106e-16,2.763439927285694e-25,3.8039406808658146e-23,1.5788034421437779e-31,9.113572029659613e-20,1.77035795890742e-37,2.2327420592468813e-43
1.252583527205455e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599179856864,0.0,0.17647058732874984,4.235316211230343e-59,2.886814726458342e-30,5.869990082107708e-25,2.539182706397798e-32,0.0,3.89684078695482e-18,0.0,0.0,3.4384428908218406e-22,0.0,0.1176470271752893,3.13832804036067e-30,0.0,1.9406997335395454e-23,0.0,3.27925522649451e-08,5.3424996733156245e-09,3.2158160885125596e-11,2.462852210334913e-11,4.42864684187767e-12,3.081702732509321e-12,1.9564854577423502e-14,2.833474528832971e-16,2.8522847478051453e-25,3.8660373540674514e-23,1.630407259102453e-31,9.301411917734901e-20,1.8547164038515195e-37,4.449205788866278e-43
1.262616297017312e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599177087985,0.0,0.17647058732180587,4.7144700201783985e-59,2.9978705908871227e-30,6.012172721259457e-25,2.6201521855137053e-32,0.0,3.988643413340998e-18,0.0,0.0,3.493744960160505e-22,0.0,0.11764702691247918,3.238399334483534e-30,0.0,1.99809634860184e-23,0.0,3.305510481221199e-08,5.356387591291917e-09,3.241573679004154e-11,2.479389396507367e-11,4.496012937373651e-12,3.1062288385724553e-12,1.9878844616432127e-14,2.8567755962746476e-16,2.943231122313492e-25,3.928646634119357e-23,1.6832657406255632e-31,9.491259774193057e-20,1.942334199411229e-37,7.553010817899289e-43
1.2726490668291688e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991743219467,0.0,0.17647058731500287,4.842104966075024e-59,3.1121959049202695e-30,6.156632980511159e-25,2.7030213925174763e-32,0.0,4.0818365952218006e-18,0.0,0.0,3.549488212912082e-22,0.0,0.11764702664967072,3.34081837905072e-30,0.0,2.0566587787354677e-23,0.0,3.331765569620748e-08,5.369993529220857e-09,3.267331269383691e-11,2.4958815628721906e-11,4.563829228562542e-12,3.1307524557075535e-12,2.019532347583331e-14,2.880090569171241e-16,3.0363110133416234e-25,3.991768826002145e-23,1.7373990551344055e-31,9.683113351747268e-20,2.0333077251096247e-37,1.2666842169520895e-43
1.2826818366410256e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991715586987,0.0,0.1764705873083384,4.455128148680706e-59,3.2298567492874725e-30,6.303388957842284e-25,2.787818985554295e-32,0.0,4.176429581907988e-18,0.0,0.0,3.6056726490676847e-22,0.0,0.11764702638686393,3.4456205862370875e-30,0.0,2.1163992688193664e-23,0.0,3.358020491694233e-08,5.383322516576031e-09,3.2930888596512056e-11,2.512328831988593e-11,4.632094489843341e-12,3.155273584167205e-12,2.051429090305375e-14,2.903419540015876e-16,3.131556596725828e-25,4.055404236732919e-23,1.7928275316882638e-31,9.876970347741053e-20,2.127735323716648e-37,-1.1978024939777582e-43
1.2927146064528825e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991687981913,0.0,0.17647058730180987,5.1531060558621595e-59,3.3509198948085165e-30,6.452458751231899e-25,2.8745738127657215e-32,0.0,4.272431597505761e-18,0.0,0.0,3.6622982686184003e-22,0.0,0.11764702612405878,3.552841602895012e-30,0.0,2.177330049618561e-23,0.0,3.3842752474427344e-08,5.3963795253906565e-09,3.3188464498067357e-11,2.528731326081806e-11,4.7008074989548216e-12,3.179792224203977e-12,2.083574664554562e-14,2.926762601049635e-16,3.229000261415838e-25,4.1195531753633893e-23,1.8495716599872577e-31,1.0072828399132137e-19,2.22571730852381e-37,1.4686665125328027e-42
1.3027473762647393e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599166040377,0.0,0.17647058729541493,6.614322528323017e-59,3.475452801330573e-30,6.603860458658632e-25,2.9633149121008964e-32,0.0,4.369851841020406e-18,0.0,0.0,3.7193650715553246e-22,0.0,0.1176470258612553,3.662517309589755e-30,0.0,2.2394633372652354e-23,0.0,3.4105298368673316e-08,5.409169465931819e-09,3.344604039850315e-11,2.545089167044452e-11,4.7699670369618706e-12,3.2043083760704056e-12,2.1159690450786777e-14,2.950119844262589e-16,3.3286746085959096e-25,4.184215952971556e-23,1.907652090362971e-31,1.0270685092806518e-19,2.3273559939490342e-37,5.766782921104397e-43
1.3127801460765962e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599163285205,0.0,0.17647058728915108,4.609460004453574e-59,3.603523616917687e-30,6.757612178100683e-25,3.054071509808089e-32,0.0,4.468699486420515e-18,0.0,0.0,3.7768730578695657e-22,0.0,0.1176470255984535,3.774683820001433e-30,0.0,2.3028113329805485e-23,0.0,3.4367842599691025e-08,5.421697186721192e-09,3.3703616297819805e-11,2.561402476437399e-11,4.839571888246962e-12,3.228822040019004e-12,2.1486122066280752e-14,2.9734913613944445e-16,3.430612451139907e-25,4.249392882656518e-23,1.9670896337750293e-31,1.0470537967878084e-19,2.4327557148605264e-37,-2.62251105607464e-42
1.322812915888453e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599160532629,0.0,0.17647058728301596,4.404200735434521e-59,3.7352011770171395e-30,6.913732007535825e-25,3.1468730194305096e-32,0.0,4.5689836827055125e-18,0.0,0.0,3.834822227552234e-22,0.0,0.11764702533565335,3.8893774802961976e-30,0.0,2.367386222782619e-23,0.0,3.463038516749123e-08,5.433967474005765e-09,3.396119219601765e-11,2.577671375490649e-11,4.90962084050121e-12,3.253333216302257e-12,2.1815041239556744e-14,2.996877243935212e-16,3.5348468130383486e-25,4.3150842795330197e-23,2.027905261807155e-31,1.067238451898748e-19,2.5420228468460834e-37,1.4983693629940623e-42
1.33284568570031e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991577826007,0.0,0.17647058727700715,9.52486817437534e-59,3.870555003702472e-30,7.072238044941407e-25,3.2417490439755777e-32,0.0,4.6707135539578244e-18,0.0,0.0,3.8932125805944295e-22,0.0,0.11764702507285488,4.006634868640459e-30,0.0,2.433200177295469e-23,0.0,3.489292607208471e-08,5.4459850532423336e-09,3.4218768093097025e-11,2.5938959851040388e-11,4.9801126847174365e-12,3.2778419051726225e-12,2.214644771816948e-14,3.0202775831257343e-16,3.6414109289557694e-25,4.381290460727219e-23,2.0901201066655095e-31,1.0876222195928475e-19,2.655265822118511e-37,6.406330579358337e-42
1.3428784555121668e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599155035074,0.0,0.17647058727112233,8.461108861925382e-59,4.009655304718018e-30,7.233148388294358e-25,3.3387293747952004e-32,0.0,4.773898199422334e-18,0.0,0.0,3.952044116987255e-22,0.0,0.11764702481005807,4.126492794461069e-30,0.0,2.5002653514464e-23,0.0,3.515546531348225e-08,5.457754587192401e-09,3.447634398905826e-11,2.610076425848285e-11,5.051046215179652e-12,3.3023481068825346e-12,2.2480341249699333e-14,3.0436924699584766e-16,3.7503382435566317e-25,4.44801174537029e-23,2.153755461172867e-31,1.108204840957578e-19,2.772595153274505e-37,-5.367257408649404e-42
1.3529112253240236e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991522900026,0.0,0.1764705872653593,-2.3129486994310176e-59,4.152572972639235e-30,7.39648113557118e-25,3.437843985794809e-32,0.0,4.878546693565679e-18,0.0,0.0,4.0113168367218043e-22,0.0,0.11764702454726289,4.248988297893166e-30,0.0,2.568593884250754e-23,0.0,3.541800289169458e-08,5.469280676950234e-09,3.473391988390165e-11,2.6262128179657744e-11,5.122420229455186e-12,3.326851821684397e-12,2.2816721581752235e-14,3.0671219951781267e-16,3.8616624110022094e-25,4.5152484545936237e-23,2.2188327787658133e-31,1.128986053240496e-19,2.894123451304074e-37,-8.774459251915983e-42
1.3629439951358805e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599149547341,0.0,0.1764705872597157,8.524871666899357e-59,4.299379583844268e-30,7.562254384747942e-25,3.5391230372342954e-32,0.0,4.9846680861614646e-18,0.0,0.0,4.071030739789183e-22,0.0,0.1176470242844694,4.374158648986943e-30,0.0,2.6381978985493588e-23,0.0,3.568053880673249e-08,5.480567859232757e-09,3.499149577762754e-11,2.6423052813716915e-11,5.194233528383435e-12,3.3513530498305915e-12,2.3155588461959803e-14,3.090566249282435e-16,3.9754172942278275e-25,4.583000911521973e-23,2.285373673487984e-31,1.1499655905992094e-19,3.019965451061644e-37,1.9335934320657537e-41
1.3729767649477373e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599146807046,0.0,0.17647058725418932,2.557924083084928e-58,4.450147397714922e-30,7.730486233800299e-25,3.6425968844140507e-32,0.0,5.09227140234033e-18,0.0,0.0,4.1311858261804913e-22,0.0,0.11764702402167757,4.502041347241292e-30,0.0,2.709089500837621e-23,0.0,3.5943073058606726e-08,5.4916206088621785e-09,3.524907167023622e-11,2.65835393565468e-11,5.266484916069188e-12,3.3758517915734697e-12,2.349694163797922e-14,3.1140253225227226e-16,4.0916369645179296e-25,4.6512694412693865e-23,2.3533999199886254e-31,1.171143183882802e-19,3.1502380266681605e-37,9.59331552600205e-42
1.3830095347595942e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599144069071,0.0,0.17647058724877793,-6.501413734362793e-59,4.604949355584996e-30,7.90119478070346e-25,3.7482960616809257e-32,0.0,5.201365642674924e-18,0.0,0.0,4.1917820958868417e-22,0.0,0.1176470237588874,4.6326741208127635e-30,0.0,2.7812807810920915e-23,0.0,3.620560564732801e-08,5.502443335705999e-09,3.550664756172797e-11,2.674358900077972e-11,5.339173199871397e-12,3.4003480471653597e-12,2.3840780857493348e-14,3.137499304904737e-16,4.210355700785311e-25,4.720054370932382e-23,2.4229334535157974e-31,1.1925185614546549e-19,3.2850602169752754e-37,-4.634048933746332e-41
1.393042304571451e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991413333753,0.0,0.17647058724347944,-2.4964650874922504e-58,4.763859079974199e-30,8.074398123432223e-25,3.856251271573127e-32,0.0,5.3119597832223955e-18,0.0,0.0,4.252819548899333e-22,0.0,0.1176470234960989,4.7660949261197034e-30,0.0,2.854783812593711e-23,0.0,3.6468136572907135e-08,5.513040388649451e-09,3.57642234521031e-11,2.690320293579949e-11,5.412297190397522e-12,3.4248418168585605e-12,2.418710586821057e-14,3.1609882861890637e-16,4.331607989210408e-25,4.789356029586467e-23,2.493996369916048e-31,1.2140914486911065e-19,3.4245532388216625e-37,9.584093785153573e-42
1.4030750743833079e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599138599913,0.0,0.17647058723829157,6.029533284515049e-58,4.926950873458633e-30,8.250114359960953e-25,3.966493424443585e-32,0.0,5.424062775617576e-18,0.0,0.0,4.31429818520908e-22,0.0,0.11764702323331207,4.902341946974919e-30,0.0,2.9296106518303304e-23,0.0,3.673066583535481e-08,5.52341605095943e-09,3.60217993413619e-11,2.7062382347753767e-11,5.4858557014912004e-12,3.4493331009053475e-12,2.4535916417864975e-14,3.1844923558920674e-16,4.455428522451027e-25,4.859174748278673e-23,2.5666109256262994e-31,1.235861569109422e-19,3.568840514922212e-37,9.856866505195922e-41
1.4131078441951647e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599135868644,0.0,0.17647058723321235,1.671548098909532e-57,5.094299717865127e-30,8.428361588263587e-25,4.0790536298054736e-32,0.0,5.53768354711854e-18,0.0,0.0,4.376218004807185e-22,0.0,0.1176470229705269,5.041453594161164e-30,0.0,3.0057733383042926e-23,0.0,3.6993193434681775e-08,5.5335745441728296e-09,3.627937522950461e-11,2.722112841956009e-11,5.559847550226199e-12,3.4738218995579682e-12,2.4887212254216172e-14,3.208011603286345e-16,4.581852199255521e-25,4.9295108600238275e-23,2.6407995376730023e-31,1.2578286438781386e-19,3.7180476880448294e-37,-1.191534910906708e-41
1.4231406140070216e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599133139526,0.0,0.1764705872282396,1.383017828861819e-57,5.265981273268256e-30,8.60915790631365e-25,4.1939631350383774e-32,0.0,5.652831000677989e-18,0.0,0.0,4.438579007684754e-22,0.0,0.11764702270774337,5.183468504766662e-30,0.0,3.08328389441536e-23,0.0,3.7255719370898786e-08,5.543520027351025e-09,3.653695111653154e-11,2.7379442330915356e-11,5.634271556896952e-12,3.498308213068643e-12,2.5240993125049366e-14,3.231546117401438e-16,4.710914123857347e-25,5.000364699798815e-23,2.7165847836673005e-31,1.2799923922090436e-19,3.872302642669337e-37,-1.0055277824486008e-40
1.4331733838188784e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599130412518,0.0,0.1764705872233713,2.911439181873607e-57,5.442071877032048e-30,8.792521412084224e-25,4.3112533576800383e-32,0.0,5.769514015009093e-18,0.0,0.0,4.501381193832883e-22,0.0,0.11764702244496152,5.328425541571882e-30,0.0,3.162154325340735e-23,0.0,3.751824364401655e-08,5.5532565972937695e-09,3.6794527002442935e-11,2.753732525830456e-11,5.709126545009836e-12,3.5227920416895686e-12,2.559725877817535e-14,3.2550959870244955e-16,4.842649605416319e-25,5.071736604537255e-23,2.7939894018010325e-31,1.3023525315653246e-19,4.0317355250508325e-37,1.7994741970531985e-40
1.4432061536307353e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599127687579,0.0,0.17647058721860542,5.0688108435476026e-57,5.622648542756041e-30,8.978470203547975e-25,4.4309559992458845e-32,0.0,5.887741444662166e-18,0.0,0.0,4.564624563242687e-22,0.0,0.11764702218218133,5.4763637923358785e-30,0.0,3.2423966189940916e-23,0.0,3.7780766254045805e-08,5.562788286659444e-09,3.705210288723904e-11,2.769477837501086e-11,5.784411341273033e-12,3.547273385672913e-12,2.5956008961430526e-14,3.278661300701033e-16,4.977094157368334e-25,5.143626913123324e-23,2.8730362908410205e-31,1.3249087782725904e-19,4.196478766461058e-37,1.5889532660662592e-40
1.4532389234425921e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991249646717,0.0,0.17647058721394004,1.9728617131547076e-57,5.807788959369173e-30,9.167022378677135e-25,4.553102907778183e-32,0.0,6.007522120081148e-18,0.0,0.0,4.628309115905268e-22,0.0,0.11764702191940281,5.62732256927019e-30,0.0,3.324022745896897e-23,0.0,3.8043287200997266e-08,5.572119066051984e-09,3.7309678770920123e-11,2.785180285112318e-11,5.860124775589025e-12,3.5717522452708183e-12,2.6317243422676923e-14,3.3022421467355067e-16,5.114283496946013e-25,5.2160359663871934e-23,2.953748510126465e-31,1.3476608473665923e-19,4.366667100589053e-37,-4.821184693643154e-40
1.463271693254449e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555991222437543,0.0,0.17647058720937317,-1.5296618592820523e-57,5.9975714900953675e-30,9.358196035443511e-25,4.677725912049463e-32,0.0,6.1288648476759604e-18,0.0,0.0,4.692434851811743e-22,0.0,0.11764702165662595,5.781341408365334e-30,0.0,3.4070446591856926e-23,0.0,3.830580648488165e-08,5.581252842791259e-09,3.756725465348641e-11,2.80083998535457e-11,5.936265681045021e-12,3.5962286207354016e-12,2.6680961909802133e-14,3.32583861319203e-16,5.254253544565019e-25,5.288964107099185e-23,3.0361492795638156e-31,1.3706084530841347e-19,4.542437585597382e-37,-5.66945008335985e-41
