Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19)
3.76507640006525e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599549369364,0.0,0.17647058987120104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705901392739,0.0,0.0,0.0,0.0,9.860726007824755e-10,2.5759800905793475e-10,0.0
4.322865497465758e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599547527489,0.0,0.17647058985214875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705886784455,0.0,0.0,0.0,0.0,1.1321554375768686e-09,2.9570262988981836e-10,0.0
4.880654594866267e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559954568586,0.0,0.17647058983310843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705872176222,0.0,0.0,0.0,0.0,1.2782377598423514e-09,3.3378326729433244e-10,0.0
5.555525946533164e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995434580356,0.0,0.17647058981008967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705854501731,0.0,0.0,0.0,0.0,1.4549826819978449e-09,3.7982073466566327e-10,0.0
6.230397298200062e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995412306695,0.0,0.17647058978709346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705836827312,0.0,0.0,0.0,0.0,1.6317268509575477e-09,4.2581317951743167e-10,0.0
6.905268649866959e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599539003816,0.0,0.17647058976412247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470581915297,0.0,0.0,0.0,0.0,1.8084702667267409e-09,4.717552025920209e-10,0.0
7.580140001533857e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995367775266,0.0,0.17647058974117932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705801478705,0.0,0.0,0.0,0.0,1.985212929307476e-09,5.176414287235373e-10,0.0
8.255011353200756e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995345518564,0.0,0.1764705897182668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705783804513,0.0,0.0,0.0,0.0,2.161954838704572e-09,5.634665079778835e-10,0.0
8.929882704867654e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599532326859,0.0,0.1764705896953875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705766130397,0.0,0.0,0.0,0.0,2.3386959949188596e-09,6.092251201863194e-10,0.0
9.604754056534552e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995301025866,0.0,0.17647058967254403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705748456358,0.0,0.0,0.0,0.0,2.5154363979536443e-09,6.549119751716175e-10,0.0
1.027962540820145e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995278790913,0.0,0.17647058964973913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705730782393,0.0,0.0,0.0,0.0,2.6921760478136707e-09,7.005218167557951e-10,0.0
1.0954496759868348e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599525656427,0.0,0.17647058962697532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705713108503,0.0,0.0,0.0,0.0,2.868914944502678e-09,7.460494257652752e-10,0.0
1.1629368111535247e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599523434644,0.0,0.17647058960425524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705695434688,0.0,0.0,0.0,0.0,3.0456530880232398e-09,7.914896215373538e-10,0.0
1.2304239463202145e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599521213793,0.0,0.1764705895815814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470567776095,0.0,0.0,0.0,0.0,3.2223904783780053e-09,8.368372635297451e-10,0.0
1.3266151465644481e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559951805007,0.0,0.17647058954934886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705652570233,0.0,0.0,0.0,0.0,3.4742976575723794e-09,9.013024331632647e-10,0.0
1.422806346808682e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995148884916,0.0,0.17647058951722278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705627379668,0.0,0.0,0.0,0.0,3.726203306684945e-09,9.655546240297395e-10,0.0
1.5189975470529158e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995117292027,0.0,0.17647058948521036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705602189256,0.0,0.0,0.0,0.0,3.978107425726155e-09,1.0295794340352821e-09,0.0
1.6151887472971496e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995085723435,0.0,0.17647058945331873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705576998996,0.0,0.0,0.0,0.0,4.230010014705352e-09,1.0933626720513934e-09,0.0
1.7113799475413834e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995054180566,0.0,0.17647058942155489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705551808892,0.0,0.0,0.0,0.0,4.481911073632065e-09,1.156890371093633e-09,0.0
1.8075711477856172e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995022664776,0.0,0.17647058938992569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705526618939,0.0,0.0,0.0,0.0,4.733810602515011e-09,1.2201487976795218e-09,0.0
1.903762348029851e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559949911774,0.0,0.17647058935843782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705501429139,0.0,0.0,0.0,0.0,4.985708601364128e-09,1.2831244651947408e-09,0.0
1.9999535482740848e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599495971979,0.0,0.176470589327098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705476239491,0.0,0.0,0.0,0.0,5.237605070188478e-09,1.3458041419008423e-09,0.0
2.0961447485183186e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599492829322,0.0,0.17647058929591258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705451049999,0.0,0.0,0.0,0.0,5.4895000089985125e-09,1.4081748644243606e-09,0.0
2.1923359487625525e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994896898973,0.0,0.1764705892648881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705425860658,0.0,0.0,0.0,0.0,5.741393417802993e-09,1.4702239434577325e-09,0.0
2.2885271490067863e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994865538287,0.0,0.17647058923403056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470540067147,0.0,0.0,0.0,0.0,5.993285296612498e-09,1.5319389774916259e-09,0.0
2.38471834925102e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994834212356,0.0,0.17647058920334613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705375482434,0.0,0.0,0.0,0.0,6.245175645436585e-09,1.593307857555686e-09,0.0
2.480909549495254e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599480292238,0.0,0.1764705891728407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705350293554,0.0,0.0,0.0,0.0,6.497064464284459e-09,1.654318775711046e-09,0.0
2.5771007497394877e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599477166951,0.0,0.17647058914251995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705325104825,0.0,0.0,0.0,0.0,6.748951753164893e-09,1.714960232971349e-09,0.0
2.6732919499837215e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599474045485,0.0,0.17647058911238955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705299916249,0.0,0.0,0.0,0.0,7.000837512087747e-09,1.775221047941369e-09,0.0
2.7694831502279553e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599470927949,0.0,0.1764705890824549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705274727826,0.0,0.0,0.0,0.0,7.252721741062628e-09,1.8350903620491138e-09,0.0
2.865674350472189e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599467814449,0.0,0.17647058905272126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705249539555,0.0,0.0,0.0,0.0,7.504604440099944e-09,1.894557646151468e-09,0.0
2.961865550716423e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599464705087,0.0,0.17647058902319374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705224351439,0.0,0.0,0.0,0.0,7.756485609208938e-09,1.953612703936678e-09,0.0
3.058056750960657e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994615999614,0.0,0.17647058899387727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705199163475,0.0,0.0,0.0,0.0,8.008365248399782e-09,2.0122456785872782e-09,0.0
3.1542479512048906e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599458499166,0.0,0.17647058896477658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705173975663,0.0,0.0,0.0,0.0,8.260243357681283e-09,2.0704470550040807e-09,0.0
3.2504391514491244e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994554027947,0.0,0.17647058893589623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705148788004,0.0,0.0,0.0,0.0,8.512119937063949e-09,2.128207666363864e-09,0.0
3.346630351693358e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994523109335,0.0,0.1764705889072407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705123600501,0.0,0.0,0.0,0.0,8.76399498655645e-09,2.1855186940086826e-09,0.0
3.442821551937592e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599449223669,0.0,0.17647058887881423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705098413149,0.0,0.0,0.0,0.0,9.015868506169784e-09,2.2423716738626325e-09,0.0
3.539012752181826e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994461410805,0.0,0.1764705888506208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705073225949,0.0,0.0,0.0,0.0,9.267740495913743e-09,2.2987584952345086e-09,0.0
3.6352039524260597e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599443063247,0.0,0.17647058882266436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705048038902,0.0,0.0,0.0,0.0,9.519610955797546e-09,2.354671402653107e-09,0.0
3.7313951526702935e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994399902423,0.0,0.1764705887949486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705022852011,0.0,0.0,0.0,0.0,9.771479885829866e-09,2.410102997310317e-09,0.0
3.827586352914527e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994369221355,0.0,0.17647058876747695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470499766527,0.0,0.0,0.0,0.0,1.0023347286020642e-08,2.4650462389251285e-09,0.0
3.923777553158761e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599433858995,0.0,0.17647058874025287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704972478683,0.0,0.0,0.0,0.0,1.0275213156379573e-08,2.519494444832833e-09,0.0
4.019968753402995e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994308008825,0.0,0.17647058871327942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704947292248,0.0,0.0,0.0,0.0,1.0527077496917308e-08,2.5734412900263704e-09,0.0
4.116159953647229e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599427747859,0.0,0.17647058868655968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704922105969,0.0,0.0,0.0,0.0,1.0778940307643148e-08,2.6268808046832917e-09,0.0
4.2123511538914625e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599424699981,0.0,0.17647058866009638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470489691984,0.0,0.0,0.0,0.0,1.103080158856742e-08,2.679807374247118e-09,0.0
4.3085423541356963e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994216572994,0.0,0.1764705886338922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704871733865,0.0,0.0,0.0,0.0,1.1282661339698873e-08,2.7322157360342657e-09,0.0
4.40473355437993e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599418619865,0.0,0.1764705886079496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704846548042,0.0,0.0,0.0,0.0,1.1534519561048177e-08,2.7841009792702792e-09,0.0
4.500924754624164e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599415587722,0.0,0.17647058858227083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704821362375,0.0,0.0,0.0,0.0,1.178637625262395e-08,2.8354585398335797e-09,0.0
4.597115954868398e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599412560914,0.0,0.17647058855685796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704796176859,0.0,0.0,0.0,0.0,1.2038231414437436e-08,2.886284200247938e-09,0.0
4.6933071551126316e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599409539479,0.0,0.17647058853171302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704770991495,0.0,0.0,0.0,0.0,1.2290085046496744e-08,2.9365740823460835e-09,0.0
4.7894983553568654e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599406523452,0.0,0.17647058850683775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704745806284,0.0,0.0,0.0,0.0,1.2541937148811531e-08,2.986324646687436e-09,0.0
4.885689555601099e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994035128657,0.0,0.17647058848223374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704720621226,0.0,0.0,0.0,0.0,1.2793787721392185e-08,3.035532687649259e-09,0.0
4.981880755845333e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599400507749,0.0,0.17647058845790242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704695436323,0.0,0.0,0.0,0.0,1.3045636764249833e-08,3.0841953292492524e-09,0.0
5.078071956089567e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993975081273,0.0,0.17647058843384508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704670251572,0.0,0.0,0.0,0.0,1.3297484277393958e-08,3.13231001843356e-09,0.0
5.1742631563338007e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599394514022,0.0,0.17647058841006283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704645066973,0.0,0.0,0.0,0.0,1.3549330260834365e-08,3.179874521739475e-09,0.0
5.2704543565780345e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599391525453,0.0,0.1764705883865566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704619882527,0.0,0.0,0.0,0.0,1.3801174714579632e-08,3.226886918334582e-09,0.0
5.366645556822268e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993885424374,0.0,0.1764705883633273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704594698236,0.0,0.0,0.0,0.0,1.4053017638640102e-08,3.2733455971405714e-09,0.0
5.462836757066502e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993855649864,0.0,0.17647058834037546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704569514096,0.0,0.0,0.0,0.0,1.4304859033024798e-08,3.3192492479875174e-09,0.0
5.559027957310736e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993825931125,0.0,0.17647058831770165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470454433011,0.0,0.0,0.0,0.0,1.4556698897744799e-08,3.3645968590150395e-09,0.0
5.65521915755497e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559937962682,0.0,0.17647058829530624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704519146275,0.0,0.0,0.0,0.0,1.4808537232810018e-08,3.4093877072528652e-09,0.0
5.751410357799204e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599376666116,0.0,0.17647058827318943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704493962594,0.0,0.0,0.0,0.0,1.506037403822979e-08,3.4536213526515733e-09,0.0
5.847601558043437e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599373711,0.0,0.17647058825135126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704468779068,0.0,0.0,0.0,0.0,1.5312209314012913e-08,3.4972976316395463e-09,0.0
5.943792758287671e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993707614724,0.0,0.17647058822979175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704443595693,0.0,0.0,0.0,0.0,1.556404306016934e-08,3.5404166519278034e-09,0.0
6.039983958531905e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993678175284,0.0,0.1764705882085107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704418412471,0.0,0.0,0.0,0.0,1.581587527670881e-08,3.5829787843941765e-09,0.0
6.136175158776139e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993648791633,0.0,0.17647058818750774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704393229401,0.0,0.0,0.0,0.0,1.6067705963641972e-08,3.6249846570042315e-09,0.0
6.232366359020373e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993619463665,0.0,0.1764705881667825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704368046487,0.0,0.0,0.0,0.0,1.6319535120978216e-08,3.6664351456987887e-09,0.0
6.328557559264606e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993590191286,0.0,0.17647058814633437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704342863724,0.0,0.0,0.0,0.0,1.6571362748727848e-08,3.707331369281442e-09,0.0
6.42474875950884e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993560974346,0.0,0.17647058812616273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704317681114,0.0,0.0,0.0,0.0,1.682318884689974e-08,3.7476746798276634e-09,0.0
6.520939959753074e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993531812696,0.0,0.17647058810626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704292498657,0.0,0.0,0.0,0.0,1.7075013415504498e-08,3.787466658612227e-09,0.0
6.617131159997308e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599350270614,0.0,0.1764705880866455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704267316352,0.0,0.0,0.0,0.0,1.732683645455087e-08,3.826709104988542e-09,0.0
6.713322360241542e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993473654495,0.0,0.17647058806729804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704242134202,0.0,0.0,0.0,0.0,1.757865796404864e-08,3.865404032125733e-09,0.0
6.809513560485775e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993444657535,0.0,0.17647058804822321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704216952204,0.0,0.0,0.0,0.0,1.7830477944008017e-08,3.903553658866911e-09,0.0
6.905704760730009e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993415715014,0.0,0.1764705880294198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704191770359,0.0,0.0,0.0,0.0,1.8082296394439637e-08,3.94116040245379e-09,0.0
7.001895960974243e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993386826667,0.0,0.17647058801088658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704166588666,0.0,0.0,0.0,0.0,1.833411331535303e-08,3.978226869367758e-09,0.0
7.098087161218477e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993357992243,0.0,0.17647058799262214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704141407129,0.0,0.0,0.0,0.0,1.8585928706757993e-08,4.014755849601898e-09,0.0
7.194278361462711e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993329211415,0.0,0.17647058797462487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704116225742,0.0,0.0,0.0,0.0,1.8837742568663477e-08,4.0507503079353355e-09,0.0
7.290469561706945e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993300483873,0.0,0.17647058795689333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704091044509,0.0,0.0,0.0,0.0,1.908955490107967e-08,4.086213379186975e-09,0.0
7.386660761951178e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599327180929,0.0,0.17647058793942585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704065863428,0.0,0.0,0.0,0.0,1.934136570401581e-08,4.121148358188145e-09,0.0
7.482851962195412e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599324318733,0.0,0.17647058792222065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647040406825,0.0,0.0,0.0,0.0,1.959317497748253e-08,4.155558695824831e-09,0.0
7.579043162439646e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993214617625,0.0,0.17647058790527598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764704015501727,0.0,0.0,0.0,0.0,1.9844982721488732e-08,4.189447987640049e-09,0.0
7.67523436268388e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993186099804,0.0,0.17647058788859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703990321106,0.0,0.0,0.0,0.0,2.009678893604405e-08,4.222819970293549e-09,0.0
7.771425562928114e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599315763348,0.0,0.17647058787216074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703965140637,0.0,0.0,0.0,0.0,2.034859362115856e-08,4.255678514172777e-09,0.0
7.867616763172347e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993129218255,0.0,0.17647058785598618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470393996032,0.0,0.0,0.0,0.0,2.0600396776842688e-08,4.288027616494759e-09,0.0
7.963807963416581e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993100853716,0.0,0.17647058784006428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703914780157,0.0,0.0,0.0,0.0,2.0852198403106057e-08,4.31987139286247e-09,0.0
8.059999163660815e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993072539443,0.0,0.17647058782439298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703889600149,0.0,0.0,0.0,0.0,2.1103998499958402e-08,4.351214072037555e-09,0.0
8.156190363905049e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599304427499,0.0,0.17647058780897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703864420292,0.0,0.0,0.0,0.0,2.1355797067408838e-08,4.382059988307216e-09,0.0
8.252381564149283e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599301605993,0.0,0.17647058779379318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703839240588,0.0,0.0,0.0,0.0,2.1607594105467358e-08,4.412413577402109e-09,0.0
8.348572764393517e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992987893797,0.0,0.17647058777886027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703814061037,0.0,0.0,0.0,0.0,2.185938961414331e-08,4.4422793678056614e-09,0.0
8.44476396463775e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992959776133,0.0,0.17647058776416896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703788881638,0.0,0.0,0.0,0.0,2.211118359344705e-08,4.471661977405377e-09,0.0
8.540955164881984e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599293170648,0.0,0.1764705877497169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703763702394,0.0,0.0,0.0,0.0,2.236297604338772e-08,4.500566103661815e-09,0.0
8.637146365126218e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992903684346,0.0,0.17647058773550175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764703738523302,0.0,0.0,0.0,0.0,2.2614766963974954e-08,4.5289965207783254e-09,0.0
