Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
2.062226385934544e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522970438404912,0.11865984910475115,0.02282142054345374,5.273363359901722e-26,2.4181606906398978e-17,1.5890677319932852e-11,3.1835034532514324e-16,2.1029685996328468e-17,5.564485036025349e-36,1.8202025436882197e-07,1.558132259664364e-33,1.819535988457432e-07,2.4117941757862236e-23,1.9591842966795584e-22,5.974875086497274e-28,5.933878990074554e-29,5.721211443733314e-13,4.768525173854319e-22,9.933730656354867e-06,2.942965599514036e-07,3.75872453174809e-09,7.073277951460905e-15,7.436429477918119e-13,3.2272580891477934e-10,1.4790500876091666e-13,6.579611449874676e-13,8.495546081309548e-10,1.603126741278622e-17,1.2482651778478559e-15,4.731453078799289e-13,2.421039223784155e-21,5.04686103143941e-22,6.120508187386005e-20,5.451759596607783e-26,5.742824599866495e-13,1.2449636671734226e-28,5.706569725866735e-26,1.3594001134547616e-28,3.207446297949767e-22,3.5705198829416167e-25
2.1014700176793654e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522968492133165,0.11865965670263327,0.022821417743292858,5.838688840667492e-26,2.5583165788719383e-17,1.6500979226205102e-11,3.3993737233883097e-16,2.225115231845179e-17,6.201869903235128e-36,1.854841374940823e-07,1.7436456455459725e-33,1.8541507933079717e-07,2.5989051758776905e-23,2.1122124651574912e-22,6.526521037328308e-28,6.466625325711547e-29,5.941007349079168e-13,4.988923671889793e-22,1.0122646464107878e-05,2.998967994184511e-07,3.847443901887967e-09,7.223255146716206e-15,7.627069426296605e-13,3.234112621201485e-10,1.482192837771876e-13,6.593836338765515e-13,8.712644036243856e-10,1.6765755097652937e-17,1.3208022531246217e-15,4.840695816145861e-13,2.487368947067466e-21,5.448421371374517e-22,6.26360670291789e-20,5.838261924639036e-26,5.963012834422729e-13,1.3586660006929417e-28,6.002290518224605e-26,1.4226341190435764e-28,3.457970976725369e-22,3.8728538605922052e-25
2.1407136494241868e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522966545904845,0.1186594643050079,0.02282141494313427,6.451358816996068e-26,2.703782130091285e-17,1.712277483523002e-11,3.6250250924980947e-16,2.3519022915872957e-17,6.897670756272602e-36,1.889480214592429e-07,1.9471745641136143e-33,1.8887652067578794e-07,2.7966387329509694e-23,2.2740385678489573e-22,7.116797895377707e-28,7.035107981208451e-29,6.164945233445699e-13,5.213440263181307e-22,1.0311557773175493e-05,3.0549703337721534e-07,3.936319441819247e-09,7.373802340010192e-15,7.818092465968522e-13,3.240572916709892e-10,1.48515482276562e-13,6.607261904856984e-13,8.930190118337899e-10,1.751728486627938e-17,1.3960930810449902e-15,4.949978283077616e-13,2.553659946132301e-21,5.872200456720869e-22,6.407460906920246e-20,6.243078274560141e-26,6.187341997713077e-13,1.4800938760664097e-28,6.305999088941329e-26,1.4870609840656618e-28,3.722879123737638e-22,4.193745573464218e-25
2.1799572811690082e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522964599720028,0.11865927191187496,0.02282141214297799,7.114247016114503e-26,2.8546559534760474e-17,1.7756063881043222e-11,3.860681839631675e-16,2.483416358878996e-17,7.655944626626313e-36,1.9241190622676974e-07,2.170087580087786e-33,1.9233792288195839e-07,3.0053841956336635e-23,2.4449937438691443e-22,7.747575584638793e-28,7.640928472537339e-29,6.393025050349413e-13,5.441988109342653e-22,1.0500464583664841e-05,3.110972618277855e-07,4.025343459878642e-09,7.524919661153671e-15,8.0094742307667e-13,3.246664989288479e-10,1.4879479703420226e-13,6.619941292693272e-13,9.148158651932985e-10,1.8285854104788862e-17,1.4741887285310748e-15,5.059296475196181e-13,2.619901129036601e-21,6.318878074923353e-22,6.552075522712e-20,6.666645465645851e-26,6.415812024447157e-13,1.6095951453523516e-28,6.617689952214549e-26,1.5526556495753844e-28,4.0027099672300335e-22,4.533902814393788e-25
2.2192009129138296e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522962653578783,0.11865907952323428,0.022821409342824017,7.830335478305985e-26,3.0110366566845015e-17,1.840084609971303e-11,4.106568204921024e-16,2.61974401665944e-17,8.480942773140634e-36,1.9587579176159475e-07,2.4138292889059325e-33,1.957992859505182e-07,3.22553754938833e-23,2.6254152566424684e-22,8.420775345092617e-28,8.285724611067952e-29,6.625246753308212e-13,5.674480908184162e-22,1.0689366895683047e-05,3.1669748477025164e-07,4.114508771909443e-09,7.676607232892013e-15,8.201191904170737e-13,3.2524131360436533e-10,1.490583421199717e-13,6.63192413998577e-13,9.366525655561683e-10,1.9071459876041892e-17,1.5551402500244437e-15,5.168646790898932e-13,2.6860826234445962e-21,6.789136243161028e-22,6.697455255694138e-20,7.109400239541927e-26,6.64842284933643e-13,1.7475254258159202e-28,6.937356359811082e-26,1.6193932006138081e-28,4.298012590003144e-22,4.894043289119513e-25
2.258444544658651e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522960707481178,0.11865888713908579,0.022821406542672354,8.602716050609215e-26,3.1730228458510745e-17,1.9057121229207604e-11,4.362908385883338e-16,2.760971850593021e-17,9.377115909332688e-36,1.9933967803095398e-07,2.679923037289761e-33,1.9926060988264588e-07,3.4575013974950256e-23,2.8156464938331615e-22,9.138370121473965e-28,8.971170496598455e-29,6.861610295841361e-13,5.910833036478941e-22,1.0878264709337246e-05,3.2229770220470345e-07,4.203808667774712e-09,7.828865172865102e-15,8.393224120755628e-13,3.2578400508331946e-10,1.493071580916492e-13,6.643256809031902e-13,9.585268730159943e-10,1.987409900288964e-17,1.638998687497709e-15,5.278025990864042e-13,2.7521956879564848e-21,7.28365903186358e-22,6.843604796018478e-20,7.571779284441743e-26,6.885174407094172e-13,1.894248095820727e-28,7.264990442694216e-26,1.687248908374556e-28,4.609345925654173e-22,5.274894450053694e-25
2.2976881764034724e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522958761427273,0.1186586947594294,0.022821403742522995,9.434591855555917e-26,3.3407131255829586e-17,1.9724889009270897e-11,4.629926534757536e-16,2.907186448885297e-17,1.0349119467837439e-35,2.0280356500423676e-07,2.9699736885251347e-33,2.027218946794908e-07,3.701684942072382e-23,3.0160369672698656e-22,9.902384951146984e-28,9.698976509874412e-29,7.10211563146944e-13,6.150959678686814e-22,1.1067158024734566e-05,3.278979141312311e-07,4.2932368800793544e-09,7.981693595326047e-15,8.585550873906059e-13,3.2629669300556483e-10,1.4954221684557818e-13,6.653982602885736e-13,9.804366954653115e-10,2.06937681418483e-17,1.7258150704655283e-15,5.38743116160759e-13,2.818232628679735e-21,7.803132400674371e-22,6.990528821043892e-20,8.054219260330865e-26,7.126066632435423e-13,2.0501342910363193e-28,7.600583342278882e-26,1.7561982682543044e-28,4.937278754795956e-22,5.677193333948998e-25
2.3369318081482938e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229568154171246,0.11865850238426501,0.022821400942375954,1.0329278735532519e-25,3.514206098957341e-17,2.0404149181306716e-11,4.907846756752165e-16,3.0584744021086527e-17,1.1401818901949839e-35,2.06267452652844e-07,3.285670432297395e-33,2.0618314034217523e-07,3.958503965137961e-23,3.2269423128649427e-22,1.0714897351248353e-27,1.047088930475349e-28,7.346762713714321e-13,6.394776942587956e-22,1.1256046841982143e-05,3.334981205499248e-07,4.38278755495525e-09,8.135092612657364e-15,8.778153429397578e-13,3.267813571462069e-10,1.4976442614737725e-13,6.664141967240413e-13,1.002380078842894e-09,2.1530463848158306e-17,1.8156404159950707e-15,5.496859682703038e-13,2.884186720831363e-21,8.348244046158545e-22,7.138231997583328e-20,8.557156824902198e-26,7.371099460076962e-13,2.2155629009671918e-28,7.944125331934677e-26,1.8262170340655579e-28,5.28238970125669e-22,6.101686403373645e-25
2.3761754398931152e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229548694507876,0.11865831001359244,0.02282139814223122,1.1290206673336033e-25,3.69360036751914e-17,2.109490148827056e-11,5.196893109096795e-16,3.214922303037377e-17,1.254029502426488e-35,2.0973134095005677e-07,3.628789638928867e-33,2.0964434687179601e-07,4.2283808097086567e-23,3.4487242905290575e-22,1.1578037705237042e-27,1.1288691800153384e-28,7.595551496099129e-13,6.642201962728746e-22,1.14449311611871e-05,3.3909832146087487e-07,4.4724552247739665e-09,8.289062336710277e-15,8.97101424447344e-13,3.2723984664480773e-10,1.4997463386371442e-13,6.67377267899267e-13,1.024355198024544e-09,2.2384182633000357e-17,1.9085257287159698e-15,5.606309197298227e-13,2.950052135154437e-21,8.919683260581656e-22,7.28671898395038e-20,9.081028660456519e-26,7.620272824737278e-13,2.3909205658074024e-28,8.295605929329845e-26,1.8972812486752127e-28,5.645267228261499e-22,6.54912939190117e-25
2.4154190716379366e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229529235283095,0.11865811764741166,0.022821395342088796,1.2320921189479881e-25,3.8789945312792336e-17,2.1797145674568563e-11,5.49728960079925e-16,3.376616746491788e-17,1.3769849382422564e-35,2.1319522987091224e-07,4.001197757865482e-33,2.1310551426942653e-07,4.511744360941851e-23,3.6817507840815904e-22,1.2493989648975017e-27,1.2154203171904047e-28,7.848481932148208e-13,6.893152992535748e-22,1.1633810982456566e-05,3.4469851686417173e-07,4.562234782660457e-09,8.443602879973038e-15,9.164116892068962e-13,3.276738886254697e-10,1.501736319147825e-13,6.682910022389684e-13,1.0463603483150792e-09,2.32549210135675e-17,2.004522000829815e-15,5.715777585600409e-13,3.01582386892971e-21,9.518140801110266e-22,7.435994431814949e-20,9.62627150132324e-26,7.873586661136531e-13,2.5766016736226137e-28,8.655014000182863e-26,1.9693672713187884e-28,6.026509634596902e-22,7.020287152917829e-25
2.454662703382758e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522950977649739,0.11865792528572253,0.022821392541948697,1.342508471679208e-25,4.070487188713138e-17,2.2510881485963146e-11,5.809260193019617e-16,3.543644329191059e-17,1.509600967195954e-35,2.1665911939208866e-07,4.4048542602576933e-33,2.165666425361176e-07,4.809030027317997e-23,3.9263958011573827e-22,1.3464990456450497e-27,1.3069278844611186e-28,8.105553975387113e-13,7.147549485909244e-22,1.1822686305897675e-05,3.502987067599061e-07,4.652121458688761e-09,8.598714356581958e-15,9.357445989855874e-13,3.28085096248018e-10,1.5036215996592198e-13,6.691586953519645e-13,1.0683939375018323e-09,2.4142675556698896e-17,2.103680212119189e-15,5.825262941030062e-13,3.0814976813636596e-21,1.0144308768811387e-21,7.586062987876219e-20,1.0193322161175902e-25,8.131040903996536e-13,2.7730083578584865e-28,9.022337853962394e-26,2.0424518018272426e-28,6.42672505075923e-22,7.515933511950995e-25
2.4939063351275794e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229490318151183,0.11865773292852494,0.022821389741810912,1.460647795283413e-25,4.268176936760062e-17,2.3236108669484885e-11,6.133028799980118e-16,3.71609164961433e-17,1.6524535186281376e-35,2.2012300949179773e-07,4.841814625480357e-33,2.2002773167289983e-07,5.120679721865273e-23,4.1830394731102467e-22,1.449333142524276e-27,1.4035810483624921e-28,8.366767579342557e-13,7.405312169063618e-22,1.2011557131617554e-05,3.5589889114816867e-07,4.742110797648443e-09,8.754396883198384e-15,9.550987133799298e-13,3.284749762279206e-10,1.5054090887565514e-13,6.699834253940357e-13,1.0904544784325033e-09,2.5047442916742853e-17,2.206051329956303e-15,5.934763548773553e-13,3.1470700331363535e-21,1.079888049685371e-21,7.736929295361628e-20,1.078261756027981e-25,8.392635488040731e-13,2.98055049517181e-28,9.397565332050336e-26,2.1165119019906484e-28,6.846531435088007e-22,8.036851122422033e-25
2.5331499668724008e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229470860244875,0.11865754057581879,0.022821386941675445,1.5869001190654016e-25,4.472162370822337e-17,2.3972826973350263e-11,6.468819290338437e-16,3.8940453078698126e-17,1.8061422303783454e-35,2.2358690014968346e-07,5.3142333714370576e-33,2.2348878168078425e-07,5.447141843426917e-23,4.4520680549136605e-22,1.5581358261815563e-27,1.505572598719447e-28,8.632122697542417e-13,7.666363103338413e-22,1.2200423459723331e-05,3.614990700290503e-07,4.8321986382779924e-09,8.910650579766025e-15,9.74472683593992e-13,3.2884493586005534e-10,1.5071052391621904e-13,6.707680674209987e-13,1.1125405820827097e-09,2.596921986822493e-17,2.3116863093112433e-15,6.044277866492641e-13,3.212538029896516e-21,1.1482550447340192e-21,7.888597995363397e-20,1.1394594752664982e-25,8.658370347994148e-13,3.199645703579114e-28,9.780683888856868e-26,2.1915250142703665e-28,7.286556569885205e-22,8.58383132472597e-25
2.5723935986172222e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522945140277885,0.11865734822760399,0.022821384141542302,1.7216675628371317e-25,4.6825420847651405e-17,2.472103614688484e-11,6.81685548895957e-16,4.077591905571442e-17,1.971291001214739e-35,2.2705079134672817e-07,5.824367128495635e-33,2.2694979256076389e-07,5.788871257971798e-23,4.733873925058997e-22,1.6731471466715652e-27,1.6130989478878645e-28,8.901619283515694e-13,7.930625739661231e-22,1.238928529032213e-05,3.670992434026419e-07,4.922381093868396e-09,9.067475570155602e-15,9.938652466132927e-13,3.291962895790385e-10,1.5087160778160176e-13,6.715153067919278e-13,1.1346509510809537e-09,2.6908003333821153e-17,2.420636092759858e-15,6.153804506974286e-13,3.2778993694955558e-21,1.2196014116228518e-21,8.04107372802541e-20,1.2029690952823194e-25,8.928245418583403e-13,3.430719340916382e-28,1.0171680666350775e-25,2.2674689780588833e-28,7.747438057521335e-22,9.15767400853974e-25
2.6116372303620436e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229431945753445,0.1186571558838804,0.022821381341411477,1.8653644658077527e-25,4.8994146709165064e-17,2.5480735940451504e-11,7.177361179027773e-16,4.2668180457227484e-17,2.1485485469841695e-35,2.3051468306516482e-07,6.374577756902414e-33,2.3041076431381504e-07,6.1463292799488e-23,5.028855585451647e-22,1.794612671974319e-27,1.7263601300271488e-28,9.175257290792495e-13,8.198024965303015e-22,1.257814262352108e-05,3.726994112690343e-07,5.012654534146671e-09,9.224871982708148e-15,1.013275219749224e-12,3.295302650866571e-10,1.510247233970943e-13,6.722276516857089e-13,1.1567843736608611e-09,2.786379040810516e-17,2.5329516104913077e-15,6.263342222526095e-13,3.343152292757524e-21,1.2939967945821867e-21,8.194361133592171e-20,1.268834356176156e-25,9.202260634536671e-13,3.6742045036022877e-28,1.057054256244351e-25,2.3443220436746644e-28,8.229823316529201e-22,9.759187478262057e-25
2.650880862106865e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229412489168996,0.11865696354464793,0.022821378541282973,2.0184175134519996e-25,5.1228787200675856e-17,2.6251926105383456e-11,7.550560104445927e-16,4.4618103326076005e-17,2.3385889604864608e-35,2.3397857528839436e-07,6.967335507522878e-33,2.338716969408981e-07,6.519983653685462e-23,5.3374176613053e-22,1.922783526515232e-27,1.8455598004093741e-28,9.453036672904024e-13,8.46848714352748e-22,1.2766995459427307e-05,3.7829957362831885e-07,5.103015568354854e-09,9.382839950690768e-15,1.0327014955304595e-12,3.298480090749558e-10,1.511703965434372e-13,6.729074447964486e-13,1.1789397180124993e-09,2.883657837751401e-17,2.6486837803153097e-15,6.372889890941919e-13,3.408295537588696e-21,1.3715109244338222e-21,8.348464853330458e-20,1.3370990192511613e-25,9.48041593058366e-13,3.9305420256963824e-28,1.0977256293641322e-25,2.422062884268153e-28,8.734369577686146e-22,1.0389188321489852e-24
2.6901244938516864e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229393033025816,0.11865677120990646,0.022821375741156797,2.1812658624023877e-25,5.353032821473105e-17,2.703460639392171e-11,7.936675972475078e-16,4.662655371687433e-17,2.542112275076945e-35,2.3744246800090918e-07,7.605222225756769e-33,2.3733259044295892e-07,6.910308534831401e-23,5.659970901034669e-22,2.0579164296932376e-27,1.9709052347692914e-28,9.734957383382559e-13,8.741940146699323e-22,1.295584379814793e-05,3.8389973048058666e-07,5.1934610294455605e-09,9.541379612673928e-15,1.0521430369192693e-12,3.301505925716749e-10,1.5130911830780376e-13,6.735568742551358e-13,1.2011159270064414e-09,2.982636473693639e-17,2.7678835076690762e-15,6.4824465028794e-13,3.473328296237336e-21,1.452213611209108e-21,8.503389530333989e-20,1.4078068694969552e-25,9.762711241455589e-13,4.200180478242819e-28,1.1391808452356612e-25,2.5006706058042234e-28,9.261743880085606e-22,1.1048501280437774e-24
2.7293681255965078e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522937357732417,0.11865657887965593,0.022821372941032942,2.354361263409241e-25,5.589975562852034e-17,2.7828776559156614e-11,8.335932456572043e-16,4.869439769504665e-17,2.7598450320009545e-35,2.409063611882211e-07,8.290934598475904e-33,2.4079344482092954e-07,7.317784471846936e-23,5.996932176146921e-22,2.200273734421372e-27,2.102607328698733e-28,1.0021019375761437e-12,9.018313383380332e-22,1.3144687639790076e-05,3.894998818259289e-07,5.283987959320422e-09,9.700491112836498e-15,1.0715988728320547e-12,3.3043901593297154e-10,1.514413473730657e-13,6.741779838266465e-13,1.22331201326596e-09,3.083314720327985e-17,2.890601685623994e-15,6.592011150507217e-13,3.538250175521077e-21,1.5361747373838845e-21,8.659139810221459e-20,1.481001717985202e-25,1.0049146501885195e-12,4.483576168889706e-28,1.181418555924728e-25,2.5801247552759778e-28,9.812623067198663e-22,1.1737959126208584e-24
2.7686117573413292e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522935412206433,0.11865638655389618,0.02282137014091141,2.5381681824111907e-25,5.833805530388396e-17,2.863443635497334e-11,8.74855319938748e-16,5.082250133591939e-17,2.9925408514643387e-35,2.4437025483679447e-07,9.027287443833773e-33,2.442542600757292e-07,7.742898387537297e-23,6.348724481131992e-22,2.3501234656835005e-27,2.2408805970883223e-28,1.0311222603575041e-12,9.297537819908574e-22,1.333352698446086e-05,3.951000276644369e-07,5.374593595042515e-09,9.860174601206801e-15,1.091068093944773e-12,3.3071421350670185e-10,1.5156751215599978e-13,6.747726824393917e-13,1.2455270545643744e-09,3.185692372633738e-17,3.0168891948920362e-15,6.701583017294302e-13,3.603061159847195e-21,1.6234642516883927e-21,8.815720341737623e-20,1.5567274041787565e-25,1.0339721646606694e-12,4.781193141773807e-28,1.2244374110931274e-25,2.6604053272948968e-28,1.038769378292634e-21,1.2458402535824433e-24
2.8078553890861506e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229334667246557,0.11865619423262712,0.022821367340792206,2.7331639197574284e-25,6.084621308732218e-17,2.945158553600095e-11,9.174761815890918e-16,5.3011730723868856e-17,3.240981007444533e-35,2.478341489339835e-07,9.817217043796325e-33,2.477150362082652e-07,8.186143560632831e-23,6.715776933352009e-22,2.5077393591103633e-27,2.385943173618795e-28,1.0605567020358789e-12,9.57954599692351e-22,1.3522361832267406e-05,4.007001679962021e-07,5.465275355958584e-09,1.0020430233848096e-14,1.1105498487651232e-12,3.3097705798799407e-10,1.5168801280439638e-13,6.753427530856157e-13,1.2677601895261088e-09,3.2897692497250615e-17,3.1467969038319423e-15,6.81116136882623e-13,3.667761576858802e-21,1.7141521634525473e-21,8.973135777266451e-20,1.635027798159651e-25,1.0634436610355765e-12,5.093503177659908e-28,1.2682360623402884e-25,2.7414927691929997e-28,1.0987652467643286e-21,1.3210679971931486e-24
2.847099020830972e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229315212871046,0.11865600191584863,0.02282136454067533,2.939838727621701e-25,6.342521481000623e-17,3.02802238575648e-11,9.614781896592877e-16,5.52629519515212e-17,3.505975006246461e-35,2.5129804346797345e-07,1.0663784519244122e-32,2.511757732194335e-07,8.648019607415531e-23,7.09852477292999e-22,2.6734008995775475e-27,2.5380168103037527e-28,1.0904052579649117e-12,9.864272041269354e-22,1.3711192183316827e-05,4.0630030282131577e-07,5.556030831671025e-09,1.0181258172994467e-14,1.1300433399545363e-12,3.3122836448741505e-10,1.5180322306239905e-13,6.758898611284018e-13,1.2900106136114178e-09,3.3955451954843016e-17,3.280375668455177e-15,6.920745544545515e-13,3.732352065546959e-21,1.808308537449188e-21,9.131390773264748e-20,1.7159468027653198e-25,1.0933291327869562e-12,5.420985794324068e-28,1.3128131671457666e-25,2.8233679847636675e-28,1.1613205354233478e-21,1.3995647565092933e-24
2.8863426525757934e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229295758938043,0.11865580960356065,0.02282136174056078,3.158695925646719e-25,6.607604628778977e-17,3.1120351075642146e-11,1.0068837010837689e-15,5.757703111900147e-17,3.788361168807422e-35,2.547619384277262e-07,1.1570179247496145e-32,2.546364711101198e-07,9.12903246339221e-23,7.497409362637972e-22,2.8473933598275935e-27,2.697326877085178e-28,1.1206679234983472e-12,1.0151651673679937e-21,1.3900018037716244e-05,4.119004321398696e-07,5.646857770803547e-09,1.034265858714192e-14,1.1495478208840822e-12,3.3146889433069284e-10,1.519134920127549e-13,6.764155620661417e-13,1.3122775753660708e-09,3.5030200790068214e-17,3.417676332431677e-15,7.030334950322817e-13,3.796833546676773e-21,1.9060034892000474e-21,9.29048999062409e-20,1.7995283556265706e-25,1.1236285733886662e-12,5.764128247169851e-28,1.3581673924414068e-25,2.9060123367593127e-28,1.226506846411855e-21,1.4814168998587834e-24
2.925586284320615e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229276305447735,0.11865561729576302,0.02282135894044856,3.390252014856476e-25,6.879969332122157e-17,3.197196694682069e-11,1.0537150710143603e-15,5.995483433322918e-17,4.0890072167553283e-35,2.5822583380292924e-07,1.2539722322106343e-32,2.5809712988119985e-07,9.629694365014623e-23,7.912878187784702e-22,3.0300078391179713e-27,2.864102361482697e-28,1.1513446939900307e-12,1.044162221262109e-21,1.408883939557277e-05,4.1750055595195495e-07,5.737754070508129e-09,1.0504631651100436e-14,1.169062592409419e-12,3.3169935860771296e-10,1.5201914570408894e-13,6.769213087863267e-13,1.334560372918493e-09,3.6121937948792557e-17,3.558749727095403e-15,7.139929051775476e-13,3.861207195383311e-21,2.0073071807112257e-21,9.45043809496821e-20,1.8858164311132702e-25,1.15434197631471e-12,6.1234255300666535e-28,1.4042974178401948e-25,2.9894076482561527e-28,1.2943967603279266e-21,1.5667115395635713e-24
2.964829916065437e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452292568524003,0.11865542499245564,0.022821356140338665,3.6350367898727435e-25,7.159714169555873e-17,3.283507122825983e-11,1.1019946531569692e-15,6.239722770725769e-17,4.4088108622247004e-35,2.616897295839471e-07,1.3575870054784203e-32,2.615577495335405e-07,1.0150523831446791e-22,8.345384856103035e-22,3.221541301896336e-27,3.0385758682971492e-28,1.182435564793906e-12,1.0734122574640543e-21,1.427765625699352e-05,4.2310067425766343e-07,5.828717766664373e-09,1.0667177546012219e-14,1.1885869998508423e-12,3.319204214873343e-10,1.521204886708173e-13,6.774084583326678e-13,1.3568583507080553e-09,3.7230662633112076e-17,3.7036466714497086e-15,7.249527368258121e-13,3.925474415799929e-21,2.11228981660692e-21,9.611239756892477e-20,1.9748550421893383e-25,1.1854693350392308e-12,6.4993803763993285e-28,1.4512019385471241e-25,3.073536202988727e-28,1.365063835827074e-21,1.655536520896946e-24
3.0040735478102586e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522923739979592,0.11865523269363842,0.0228213533402311,3.89359344947084e-25,7.446937718078027e-17,3.370966367765446e-11,1.1517448001091353e-15,6.490507735965478e-17,4.748700401434558e-35,2.651536257617779e-07,1.4682217519291334e-32,2.650183300679998e-07,1.0692045646379785e-22,8.795389097637134e-22,3.42229661650412e-27,3.22098361936878e-28,1.2139405312640155e-12,1.1029093271551006e-21,1.4466468622085601e-05,4.287007870570866e-07,5.9197470247255574e-09,1.083029645934008e-14,1.208120430165406e-12,3.3213270331347554e-10,1.5221780535277046e-13,6.778782782306321e-13,1.379170896429239e-09,3.8356374301385696e-17,3.8524179721725544e-15,7.359129467457801e-13,3.9896368175889274e-21,2.2210216406320436e-21,9.772899652151627e-20,2.0666882421725507e-25,1.2170106430365142e-12,6.892503260318452e-28,1.4988796679757937e-25,3.158380744749668e-28,1.438582609223182e-21,1.747980411268192e-24
3.04331717955508e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522921794763475,0.11865504039931125,0.02282135054012586,4.166478705508706e-25,7.741738553160144e-17,3.4595744053201305e-11,1.2029878636968748e-15,6.74792494139221e-17,5.109635312032289e-35,2.686175223280106e-07,1.5862502137166457e-32,2.6847887148542814e-07,1.1254790839894178e-22,9.263356764629554e-22,3.632582593909242e-27,3.411565453390034e-28,1.2458595887544986e-12,1.1326476404749045e-21,1.4655276490956125e-05,4.343008943503161e-07,6.010840131168698e-09,1.099398858482953e-14,1.2276623092988805e-12,3.32336783496905e-10,1.5231136142112206e-13,6.783319524001665e-13,1.4014974381774431e-09,3.949907266714858e-17,4.005114423621546e-15,7.468734960532782e-13,4.053696194252228e-21,2.3335729324961596e-21,9.935422461801419e-20,2.16136012640028e-25,1.2489658937809855e-12,7.303312398180684e-28,1.547329340092921e-25,3.243924475943497e-28,1.5150285940889166e-21,1.8441324896274304e-24
3.082560811299902e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522919849591694,0.11865484810947402,0.02282134774002296,4.454262890262187e-25,8.044215248748799e-17,3.549331211356726e-11,1.2557461953094282e-15,7.01206099979512e-17,5.492606854207572e-35,2.7208141927478664e-07,1.7120607305131727e-32,2.7193937378666844e-07,1.183929667037037e-22,9.74975983140832e-22,3.8527140264684386e-27,3.610564825772743e-28,1.278192732619592e-12,1.1626215656950771e-21,1.4844079863712202e-05,4.3990099613744367e-07,6.1019954855088115e-09,1.1158254122448285e-14,1.2472120997061349e-12,3.3253320321621385e-10,1.5240140501684288e-13,6.78770586668482e-13,1.4238374417831327e-09,4.065875769705342e-17,4.161786807838826e-15,7.578343497740382e-13,4.1176545031055125e-21,2.4500140050328827e-21,1.0098812872299293e-19,2.2589148338063537e-25,1.2813350807472091e-12,7.7323337501690155e-28,1.5965497115115243e-25,3.3301510553769314e-28,1.5944782808556396e-21,1.944082736083695e-24
3.121804443044724e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229179044642615,0.11865465582412664,0.022821344939922383,4.75753006219842e-25,8.354466377267092e-17,3.640236761786005e-11,1.3100421462307284e-15,7.283002524351368e-17,5.898638675580387e-35,2.755453165947633e-07,1.8460566064033668e-32,2.7539983697255627e-07,1.244610660644695e-22,1.0255076394274095e-21,4.083011726719509e-27,3.818228808569259e-28,1.310939958213628e-12,1.1928256281605008e-21,1.5032878740460932e-05,4.455010924185609e-07,6.193211592840093e-09,1.1323093278306597e-14,1.2667692980292071e-12,3.327224679405657e-10,1.5248816790744154e-13,6.79195213922277e-13,1.4461904083218901e-09,4.1835429607972734e-17,4.322485894555836e-15,7.687954764504589e-13,4.1815138468059465e-21,2.5704152016505023e-21,1.0263075575568725e-19,2.359396548410173e-25,1.314118197409888e-12,8.180101022082875e-28,1.6465395633521595e-25,3.417044595362198e-28,1.6770091364128813e-21,2.0479218217295784e-24
