Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
5.4980812546112205e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438601126728433,0.11048935106363436,0.02244286035358568,0.0,1.3167060845861926e-07,0.0001805483972994156,4.6388692903056055e-05,3.479078870134794e-07,1.2011923879701412e-16,0.00047523224670021475,6.465939646087348e-15,0.0002707964223963048,1.31532436787e-11,9.348713057811683e-11,2.228239798717128e-12,2.5228330468267437e-14,4.549346429355915e-08,5.28096139995314e-10,0.007645205569394472,0.0007108126890939803,7.463307149062728e-05,2.9619680882629253e-08,2.6531361448719527e-09,1.2356081084651218e-08,1.1002108609687689e-11,1.410998180260764e-07,1.2931055673097038e-05,9.59849937947731e-10,3.396047833426044e-06,8.339326566996312e-10,7.233830977461186e-12,1.4402257235572243e-10,6.719742214760484e-14,1.476069637210428e-09,1.984486729276232e-11,1.4936627519521125e-16
5.523848719598838e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44385271897399076,0.1104824647626755,0.022441119194635574,0.0,1.336358098458072e-07,0.00018224052090080281,4.6916923737288696e-05,3.5255709484259e-07,1.2255054194572174e-16,0.00047735802321846864,6.614409215313426e-15,0.0002714361293829481,1.3335782269489013e-11,9.548323045658228e-11,2.2593238102568884e-12,2.5660798584326984e-14,4.6012988618702775e-08,5.379492708776674e-10,0.007649420155378863,0.0007137640598380359,7.481920762980574e-05,2.98173004293619e-08,2.6647986285505434e-09,1.2409757500534794e-08,1.1056801045189492e-11,1.4153981423419534e-07,1.2938890274410045e-05,9.667348380575407e-10,3.4291122285861928e-06,8.495004414700912e-10,7.334580703769824e-12,1.4566035163572404e-10,6.784935012728228e-14,1.4826480767321493e-09,2.028388619655024e-11,1.5215059705082522e-16
5.549616184586455e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44384539747335533,0.11047564611270846,0.022439378228492984,0.0,1.3561920589711678e-07,0.00018393860554950762,4.744765966575369e-05,3.572446700308733e-07,1.2501644947348581e-16,0.00047948239690109813,6.7655216596248415e-15,0.0002720721505832924,1.3519913224251616e-11,9.75107911403575e-11,2.2906235849420258e-12,2.6098017768161827e-14,4.653542531205068e-08,5.479369748852361e-10,0.007653566099742982,0.0007167125184723777,7.500476619562019e-05,3.0015181843931764e-08,2.676451462812824e-09,1.2463398023474615e-08,1.1111415210289515e-11,1.419770918522503e-07,1.2946538516697819e-05,9.736302899637727e-10,3.4622985394829216e-06,8.652809716261116e-10,7.436203778551494e-12,1.4730587968279023e-10,6.850390794991199e-14,1.4892221814160283e-09,2.0730330000307975e-11,1.5497291269151043e-16
5.575383649574072e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44383814709106245,0.11046889405939916,0.022437637454570985,0.0,1.376208673126247e-07,0.00018564263228221692,4.798089358779146e-05,3.6197071442658866e-07,1.2751724234791492e-16,0.0004816053628357327,6.919309860713391e-15,0.00027270450769833863,1.3705641347335226e-11,9.95701291199592e-11,2.322138760737738e-12,2.654000785347843e-14,4.7060772536078577e-08,5.580604015191576e-10,0.007657644463074064,0.0007196580732033021,7.518975311932263e-05,3.021332408700953e-08,2.688094622291124e-09,1.2517002535835087e-08,1.1165952402442115e-11,1.4241170541080495e-07,1.295400589529915e-05,9.805363957505442e-10,3.4956063670518494e-06,8.812760656218148e-10,7.538703397791278e-12,1.489591344963941e-10,6.916110255258478e-14,1.4957919357988128e-09,2.1184284431522392e-11,1.5783354633792448e-16
5.6011511145616893e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438309667640308,0.11046220756477676,0.022435896872291312,0.0,1.3964086471969492e-07,0.00018735258226172023,4.851661853628957e-05,3.667353291283781e-07,1.3005320213680179e-16,0.0004837269161437478,7.0758069146565535e-15,0.0002733332223007308,1.3892971408970943e-11,1.0166156215381629e-10,2.3538689761071095e-12,2.6986788588360674e-14,4.758902843408601e-08,5.683207036335849e-10,0.007661656289568907,0.0007226007320864367,7.537417421561469e-05,3.0411726114375024e-08,2.699728081814048e-09,1.2570570920729763e-08,1.1220413902611132e-11,1.428437084201489e-07,1.2961297767913476e-05,9.87453256302297e-10,3.529035315089747e-06,8.974875472223361e-10,7.642082753327387e-12,1.506200944893398e-10,6.982094087156597e-14,1.5023573245115062e-09,2.164583570816615e-11,1.6073282315299286e-16
5.6269185795493066e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438238554457117,0.1104555856069802,0.02243415648108412,0.0,1.416792686721633e-07,0.00018906843677485148,4.905482767575524e-05,3.715386144859254e-07,1.3262461100918957e-16,0.0004858470519802364,7.235046131508314e-15,0.00027395831583547993,1.408190814527824e-11,1.0378540926220318e-10,2.385813870091855e-12,2.7438379636611618e-14,4.8120191130151286e-08,5.787190374106093e-10,0.007665602607287332,0.0007255405030289371,7.555803518623298e-05,3.061038687726069e-08,2.7113518164062303e-09,1.2624103062023065e-08,1.1274800974771097e-11,1.4327315337308534e-07,1.2968419356553872e-05,9.943809712391226e-10,3.562584990200653e-06,9.139172454641345e-10,7.746345032830242e-12,1.5228873848175245e-10,7.048342983608732e-14,1.5089183322797257e-09,2.2115070537538243e-11,1.6367106923478082e-16
5.652686044536924e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438168121058315,0.11044902718000871,0.022432416280387946,0.0,1.4373614964955396e-07,0.00019079017723049835,4.959551430034668e-05,3.7638067010063215e-07,1.3523175173643004e-16,0.0004879657655339791,7.397061034878634e-15,0.00027457980962068777,1.4272456258271253e-11,1.0594199072115266e-10,2.417973082386953e-12,2.789480057907367e-14,4.865425872909433e-08,5.892565623351711e-10,0.007669484428401775,0.000728477393791722,7.574134162339309e-05,3.080930532270921e-08,2.7229658012881114e-09,1.267759884433202e-08,1.1329114865521538e-11,1.4370009174914125e-07,1.2975375749540152e-05,1.0013196388586591e-09,3.596255001743854e-06,9.30566994615277e-10,7.851493419781213e-12,1.5396504569494066e-10,7.114857636299432e-14,1.5154749439240185e-09,2.259207611508597e-11,1.666486116093657e-16
5.678453509524541e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380983573013827,0.110442531293476,0.022430676269649504,0.0,1.4581157805632815e-07,0.00019251778515767627,5.0138671831867096e-05,3.812615948263139e-07,1.378749076932329e-16,0.0004900830520274121,7.561885361501633e-15,0.0002751977248482701,1.446462041586666e-11,1.0813162805634894e-10,2.4503462534093927e-12,2.8356070914927043e-14,4.919122931644731e-08,5.99934441169954e-10,0.007673302749442978,0.0007314114119917408,7.59240990130989e-05,3.100848039396709e-08,2.7345700118757014e-09,1.2731058153027787e-08,1.1383356803673977e-11,1.441245740188214e-07,1.2982171903529315e-05,1.0082693560776e-09,3.6300449617836507e-06,9.474386341357135e-10,7.957531093466447e-12,1.5564899574514047e-10,7.18163873509765e-14,1.5220271443601702e-09,2.3076940123208734e-11,1.6966577822369473e-16
5.704220974512158e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380292532015253,0.11043609697236852,0.02242893644832362,0.0,1.4790562422116304e-07,0.00019425124220366356,5.068429381772541e-05,3.861814867699122e-07,1.4055436285870096e-16,0.0004921989067165914,7.729553060792605e-15,0.00027581208258468026,1.465840525189309e-11,1.1035464403700089e-10,2.4829330243612574e-12,2.8822210062965896e-14,4.973110095843245e-08,6.107538399302714e-10,0.0076770585515418995,0.0007343425651042711,7.610631273832287e-05,3.1207911030779826e-08,2.7461644237803e-09,1.278448087423707e-08,1.1437527999833704e-11,1.4454664964862795e-07,1.2988812645578749e-05,1.0152302183794766e-09,3.663954485040837e-06,9.645340086375302e-10,8.064461228958731e-12,1.5734056863716424e-10,7.248686967489506e-14,1.5285749185995057e-09,2.356975073004365e-11,1.727228979384472e-16
5.7299884394997754e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437960798929217,0.1104297232568071,0.022427196815873067,0.0,1.5001835839625968e-07,0.0001959905301321972,5.123237392886733e-05,3.9114044329222527e-07,1.4327040181735277e-16,0.0004943133248911557,7.900098294393923e-15,0.00027642290377163155,1.4853815366102114e-11,1.1261136266969664e-10,2.515733037287352e-12,2.929323736285215e-14,5.02738717019471e-08,6.217159278589538e-10,0.00768075280066787,0.0007372708604652394,7.62879880820615e-05,3.140759616969466e-08,2.7577490128082197e-09,1.2837866894843615e-08,1.1491629646147436e-11,1.4496636710769538e-07,1.2995302675237567e-05,1.0222023197702343e-09,3.697983188845844e-06,9.818549678451962e-10,8.172286997093148e-12,1.5903974475795923e-10,7.316003018149445e-14,1.5351182517491545e-09,2.4070596588233187e-11,1.758203005209028e-16
5.7557559044873926e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378929848077825,0.11042340920181265,0.022425457371768435,0.0,1.5214985075667963e-07,0.00019773563082172387,5.178290595768054e-05,3.961385610086565e-07,1.4602330976013052e-16,0.0004964263018742874,8.0735554357099e-15,0.00027703020922682,1.505085532418072e-11,1.1490210919223933e-10,2.5487459351276182e-12,2.9769172076346545e-14,5.0819539574555315e-08,6.328218774012209e-10,0.007684386447863065,0.0007401963052735675,7.64691302302726e-05,3.160753474443356e-08,2.7693237549605207e-09,1.2891216102489452e-08,1.1545662916008579e-11,1.4538377387420367e-07,1.300164656666433e-05,1.0291857527315945e-09,3.732130693093468e-06,9.99403366555799e-10,8.281011564468517e-12,1.6074650487008103e-10,7.383587568439146e-14,1.5416571290123011e-09,2.457956683367519e-11,1.78958316637794e-16
5.78152336947501e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437825801311015,0.11041715387707526,0.022423718115488035,0.0,1.543001713997095e-07,0.00019948652626370746,5.233588381587743e-05,4.0117593578998053e-07,1.4881337248538803e-16,0.0004985378330226691,8.249959069430713e-15,0.00027763401964464465,1.5249529657765297e-11,1.172272100674651e-10,2.5819713617645477e-12,3.025003338851677e-14,5.1368102584486105e-08,6.440728641795549e-10,0.007687960429473345,0.000743118906593534,7.664974427469968e-05,3.180772568614659e-08,2.7808886264326854e-09,1.2944528385575993e-08,1.1599628963688304e-11,1.457989164422196e-07,1.30078487707669e-05,1.0361806081798084e-09,3.766396620199122e-06,1.0171810645992855e-09,8.39063809343379e-12,1.6246083010510454e-10,7.451441295869572e-14,1.5481915356884344e-09,2.5096751084255174e-11,1.8213727784816318e-16
5.807290834462627e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377592390608317,0.11041095636672697,0.022421979046517774,0.0,1.5646939034425109e-07,0.00020124319856098765,5.289130153235872e-05,4.0625266276312586e-07,1.5164087639986074e-16,0.0005006479137264417,8.42934399104547e-15,0.00027823435559692775,1.5449842864457185e-11,1.1958699297704317e-10,2.6154089620658112e-12,3.0735840408922573e-14,5.1919558720637754e-08,6.554700669685797e-10,0.007691475667375534,0.0007460386713571529,7.682983521558611e-05,3.200816792365633e-08,2.792443603614305e-09,1.2997803633265269e-08,1.1653528924213382e-11,1.4621184033045663e-07,1.3013913617359565e-05,1.0431869754340734e-09,3.800780595056556e-06,1.0351899267986896e-09,8.501169742056151e-12,1.6418270195698107e-10,7.519564873788673e-14,1.5547214571735692e-09,2.5622239438561365e-11,1.8535751659623369e-16
5.833058299450244e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437693288824966,0.11040481576911795,0.022420240164351,0.0,1.586575775302368e-07,0.00020300562992618925,5.344915325106136e-05,4.113688363119759e-07,1.545061085196188e-16,0.0005027565394091562,8.611745206344479e-15,0.0002788312375336329,1.5651799407839598e-11,1.2198178681525904e-10,2.6490583819222976e-12,3.122661217277761e-14,5.2473905952588006e-08,6.670146676699378e-10,0.007694933069201153,0.0007489556063665624,7.700940796428634e-05,3.22088603838188e-08,2.8039886630887873e-09,1.3051041735480948e-08,1.1707363913203057e-11,1.4662259009057564e-07,1.3019845317336552e-05,1.0502049421807629e-09,3.835282244996991e-06,1.053431822930371e-09,8.61260966413126e-12,1.659121022753382e-10,7.587958970966735e-14,1.5612468789604363e-09,2.6156122474582524e-11,1.8861936620426272e-16
5.8588257644378615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443762794151469,0.11039873119659645,0.022418501468488453,0.0,1.6086480281807194e-07,0.00020477380268017973,5.400943322879392e-05,4.165245500781863e-07,1.5740935647099349e-16,0.0005048637055277262,8.797197930910865e-15,0.000279424685783582,1.585540371749602e-11,1.2441192168278078e-10,2.6829192682817954e-12,3.172236764208793e-14,5.303114223061e-08,6.78707851287163e-10,0.007698333528556727,0.0007518697182964255,7.718846734577828e-05,3.240980199174471e-08,2.8155237816329783e-09,1.3104242582909068e-08,1.1761135026508049e-11,1.4703120931543619e-07,1.3025647964858376e-05,1.0572345944415064e-09,3.869901199749588e-06,1.0719086276842665e-09,8.724961009178084e-12,1.6764901325874732e-10,7.656624251050306e-14,1.567767786638689e-09,2.669849124838875e-11,1.919231608653981e-16
5.884593229425479e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437563188182582,0.1103927017752916,0.02241676295843807,0.0,1.6309113598809755e-07,0.00020654769925057307,5.45721358330621e-05,4.21719896962019e-07,1.6035090849148192e-16,0.0005069694075723778,8.985737589601506e-15,0.00028001472055516944,1.6060660189030115e-11,1.268777288804095e-10,2.716991269178504e-12,3.222312570676717e-14,5.359126548569363e-08,6.905508059005763e-10,0.00770167792524066,0.000754781013696334,7.736701810107857e-05,3.261099167097859e-08,2.827048936216822e-09,1.3157406066999067e-08,1.1814843340210117e-11,1.474377406496899e-07,1.3031325539545605e-05,1.0642760165536422e-09,3.904637091403236e-06,1.0906222206241351e-09,8.83822692239301e-12,1.6939341744796971e-10,7.725561372376811e-14,1.574284165895077e-09,2.7249437292795484e-11,1.9526923563655793e-16
5.910360694413096e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437499020020317,0.11038672664490023,0.022415024633714947,0.0,1.6533664674007779e-07,0.00020832730217027726,5.513725553988761e-05,4.2695496912319435e-07,1.6333105343063527e-16,0.0005090736410665965,9.177399816017508e-15,0.0002806013619370761,1.6267573184086962e-11,1.2937954090281332e-10,2.7512740337585685e-12,3.27289051857281e-14,5.415427362957186e-08,7.025447226421808e-10,0.00770496712545674,0.0007576894989932155,7.75450648895677e-05,3.281242834385591e-08,2.8385641040030382e-09,1.3210532079964526e-08,1.1868489910623053e-11,1.4784222579975207e-07,1.303688190868023e-05,1.0713292911444739e-09,3.939489554369567e-06,1.1095744861478264e-09,8.952410544669271e-12,1.7114529771917051e-10,7.794770987672709e-14,1.5807960025135903e-09,2.780905261601093e-11,1.9865792643129033e-16
5.936128159400713e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374354283564976,0.11038080495847653,0.022413286493841174,0.0,1.6760140469271072e-07,0.00021011259407608578,5.570478693162298e-05,4.322298579817584e-07,1.663500807509133e-16,0.0005111764015670728,9.372220451964196e-15,0.000281184629898979,1.6476147030375768e-11,1.31917691432247e-10,2.7857672123018448e-12,3.323972482795091e-14,5.472016455475228e-08,7.146907956705595e-10,0.007708201982024384,0.000760595180493743,7.77226122912291e-05,3.30141109317048e-08,2.8500692623467063e-09,1.3263620514783587e-08,1.1922075773886e-11,1.482447055430475e-07,1.3042320829411835e-05,1.0783944991068913e-09,3.974458225347174e-06,1.1287673134475697e-09,9.067515012607666e-12,1.7290463727712484e-10,7.864253743444113e-14,1.5873032823756117e-09,2.8377429700266988e-11,2.0208957001263334e-16
5.961895624388331e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373724046545193,0.11037493588222505,0.022411548538345746,0.0,1.6988547938315737e-07,0.00021190355770730814,5.627472469476496e-05,4.37544654218968e-07,1.6940828052851306e-16,0.0005132776846636469,9.570235546900762e-15,0.00028176454429226024,1.668638602169389e-11,1.3449251533225558e-10,2.820470456240082e-12,3.375560331352782e-14,5.528893613455313e-08,7.269902221457993e-10,0.007711383334585581,0.0007634980643867403,7.789966480880258e-05,3.321603835494994e-08,2.8615643887948844e-09,1.3316671265199716e-08,1.19756019460635e-11,1.4864521974014797e-07,1.3047645950962455e-05,1.0854717195910562e-09,4.009542743286984e-06,1.1482025964702727e-09,9.183543458447977e-12,1.746714196484334e-10,7.934010279924244e-14,1.5938059914600633e-09,2.8954661500433966e-11,2.0556450398600979e-16
5.987663089375949e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437309940510463,0.11036911859529712,0.022409810766764446,0.0,1.721889402665925e-07,0.00021370017590444112,5.6847063617769045e-05,4.4289944777819107e-07,1.7250594345418562e-16,0.0005153774859792489,9.771481357379613e-15,0.0002823411248507131,1.6898294417952316e-11,1.3710434864136436e-10,2.8553834181717014e-12,3.427655925468438e-14,5.586058622314399e-08,7.394442022044263e-10,0.007714512009808662,0.0007663981567455848,7.807622686985854e-05,3.341820953347164e-08,2.8730494610862645e-09,1.336968422572228e-08,1.2029069423372617e-11,1.490438073462683e-07,1.305286081683109e-05,1.092561029988099e-09,4.0447427493587154e-06,1.1678822338778402e-09,9.300499010095526e-12,1.7644562867472653e-10,8.004041230937607e-14,1.6003041158434905e-09,2.9540841442619295e-11,2.0908306679209935e-16
6.013430554363567e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437248027651025,0.1103633522895901,0.022408073178639774,0.0,1.7451185671577765e-07,0.00021550243160787638,5.742179858886751e-05,4.4829432786582477e-07,1.7564336083401236e-16,0.0005174758011698401,9.975994346475578e-15,0.00028291439119124514,1.7111876445202455e-11,1.3975352856675466e-10,2.89050575187336e-12,3.4802611196777337e-14,5.643511265559067e-08,7.520539389343433e-10,0.007717588821588908,0.0007692954635305996,7.825230282879796e-05,3.362062338680651e-08,2.884524457150729e-09,1.342265929162659e-08,1.2082479181665038e-11,1.4944050642108713e-07,1.305796886699647e-05,1.0996625059113094e-09,4.080057886918407e-06,1.1878081290075344e-09,9.41838479116085e-12,1.782272485058826e-10,8.074347223149965e-14,1.606797641700175e-09,3.013606342275032e-11,2.1264559769970482e-16
6.039198019351185e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371866579314784,0.11035763616955013,0.022406335773520768,0.0,1.7685429802064934e-07,0.000217310307856645,5.799892459389312e-05,4.537293829522274e-07,1.7882082459014822e-16,0.0005195726259243507,1.0183811183204947e-14,0.00028348436281457924,1.7327136295664218e-11,1.4244039347792548e-10,2.9258371123084628e-12,3.53337776192692e-14,5.701251324790428e-08,7.648206383498013e-10,0.0077206145712460485,0.0007721899905914427,7.842789696877622e-05,3.382327883416182e-08,2.8959893551089246e-09,1.3475596358954394e-08,1.2135832176579912e-11,1.4983535414212859e-07,1.3062973440110636e-05,1.1067762211982395e-09,4.115487801476948e-06,1.2079821898323487e-09,9.537203920857398e-12,1.8001626359328083e-10,8.1449288761404e-14,1.6132865553022497e-09,3.074042180514147e-11,2.162524367986676e-16
6.064965484338802e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371258233336597,0.11035196945197741,0.022404598550963,0.0,1.792163333879256e-07,0.00021912378778719601,5.85784367141109e-05,4.5920470077266926e-07,1.820386272615644e-16,0.0005216679559646165,1.039496874193454e-14,0.0002840510591059515,1.754407812775552e-11,1.4516528290034273e-10,2.961377155632825e-12,3.587007693667952e-14,5.7592785797094154e-08,7.777455093663898e-10,0.007723590047718709,0.0007750817436694788,7.860301350355748e-05,3.402617479477874e-08,2.9074441332718985e-09,1.3528495324514316e-08,1.2189129344102201e-11,1.502283868177189e-07,1.3067877775685147e-05,1.1139022479035804e-09,4.1510321406695955e-06,1.2284063289214074e-09,9.65695951402819e-12,1.8181265868306451e-10,8.215786802527415e-14,1.6197708430197358e-09,3.135401142104588e-11,2.1990392499275924e-16
6.09073294932642e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437065515963996,0.11034635136583507,0.022402861510528376,0.0,1.8159803194073582e-07,0.00022094285463220855,5.916033012405968e-05,4.6472036832829653e-07,1.8529706200474258e-16,0.0005237617870453121,1.060950410178081e-14,0.0002846144993358059,1.7762706066122993e-11,1.479285375090749e-10,2.9971255391976085e-12,3.641152749951329e-14,5.817592808122461e-08,7.908297637760333e-10,0.007726516027755849,0.0007779707284001407,7.877765657930519e-05,3.4229310188157663e-08,2.9188887701406316e-09,1.3581356085881572e-08,1.224237159986059e-11,1.5061963989696633e-07,1.3072685016270366e-05,1.1210406562837763e-09,4.186690554226403e-06,1.2490824634004226e-09,9.77765468123565e-12,1.83616418809432e-10,8.286921606975816e-14,1.6262504913206035e-09,3.1976927567191884e-11,2.236004039925555e-16
6.116500414314038e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437005728051559,0.1103407811520606,0.02240112465178512,0.0,1.8399946271826124e-07,0.00022276749171943537,5.974460008940582e-05,4.702764718871126e-07,1.8859642259432506e-16,0.0005258541149538867,1.082745454599912e-14,0.0002851747026604872,1.7983024201674055e-11,1.50730499122417e-10,3.0330819215497292e-12,3.695814759516622e-14,5.876193785947522e-08,8.040746162220224e-10,0.007729393276105243,0.0007808569503152766,7.895183027630501e-05,3.443268393396552e-08,2.9303232444055567e-09,1.3634178541398077e-08,1.2295559839237013e-11,1.5100914798405236e-07,1.307739820961861e-05,1.12819151480863e-09,4.222462693943572e-06,1.2700125149121654e-09,9.899292528613043e-12,1.8542752928798806e-10,8.358333886353689e-14,1.6327254867708705e-09,3.260926600430423e-11,2.273422163083778e-16
6.142267879301656e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436946451946142,0.11033525806338033,0.022399387974307607,0.0,1.8642069467539154e-07,0.00022459768247057774,6.0331241964810264e-05,4.7587309698497437e-07,1.9193700342378234e-16,0.0005279449355104928,1.1048857561363224e-14,0.000285731688122929,1.8205036591610206e-11,1.5357151069550196e-10,3.069245962429881e-12,3.7509955448807194e-14,5.9350812872204423e-08,8.174812841740788e-10,0.007732222545699026,0.0007837404148454777,7.912553861062578e-05,3.46362949523982e-08,2.9417475349461944e-09,1.3686962590172912e-08,1.234869493842082e-11,1.513969448526888e-07,1.3082020310833584e-05,1.1353548901635525e-09,4.258348213655636e-06,1.2911984095769788e-09,1.0021876157875159e-11,1.8724597570912285e-10,8.430024230280378e-14,1.639195816034593e-09,3.325112295561049e-11,2.3112970524321136e-16
6.168035344289274e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368876801163804,0.11032978136412691,0.022397651477676313,0.0,1.888617966824047e-07,0.00022643341040018902,6.0920251191811464e-05,4.815103284266039e-07,1.9531909950602805e-16,0.0005300342445679171,1.1273750837535107e-14,0.00028628547465334007,1.8428747259461573e-11,1.5645191631390112e-10,3.105617322768327e-12,3.806696922423837e-14,5.994255084101654e-08,8.31050987903424e-10,0.007735004577836391,0.0007866211273223899,7.929878553572696e-05,3.4840142164466295e-08,2.9531616208306568e-09,1.3739708132081665e-08,1.2401777753454669e-11,1.517830634558518e-07,1.308655418450909e-05,1.1425308472352785e-09,4.294346769208491e-06,1.312642077953345e-09,1.0145408666490449e-11,1.8907174393142913e-10,8.501993219764323e-14,1.6456614658738734e-09,3.390259510533285e-11,2.349632148855886e-16
6.193802809276892e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436829405147887,0.11032435033005919,0.0223959151614777,0.0,1.9132283752465633e-07,0.00022827465911460663,6.151162329672512e-05,4.871882502866157e-07,1.987430064739648e-16,0.0005321220380115093,1.1502172266425204e-14,0.00028683608106988665,1.8654160195122755e-11,1.5937206118721277e-10,3.1421956646785995e-12,3.86292070247326e-14,6.053714946883176e-08,8.447849504578862e-10,0.007737740102363441,0.0007894990929810038,7.947157494400537e-05,3.5044224491775634e-08,2.964565481315122e-09,1.3792415067766052e-08,1.2454809120122474e-11,1.5216753594058564e-07,1.3091002606845648e-05,1.1497194491318455e-09,4.33045801843319e-06,1.3343454549984879e-09,1.0269893147474921e-11,1.9090482007520186e-10,8.574241427344673e-14,1.652122423148943e-09,3.456377959716516e-11,2.388430901025596e-16
6.21957027426451e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367716197414275,0.11031896424818555,0.022394179025304134,0.0,1.9380388590227806e-07,0.00023012141231091153,6.210535388856255e-05,4.929069459105583e-07,2.0220902058108048e-16,0.0005342083117591077,1.173415994154313e-14,0.00028738352607937206,1.888127935488982e-11,1.6233229164264027e-10,3.1789806514492816e-12,3.919668689384888e-14,6.113460643995911e-08,8.586843976370515e-10,0.007740429837850272,0.0007923743169619234,7.964391066828622e-05,3.524854085687283e-08,2.9759590958434508e-09,1.3845083298634534e-08,1.2507789855741014e-11,1.525503936641192e-07,1.309536826774739e-05,1.1569207571950095e-09,4.366681621120533e-06,1.356310480029015e-09,1.0395332689355103e-11,1.927451905159825e-10,8.646769418312584e-14,1.6585786748181202e-09,3.5234774032735925e-11,2.42769676532647e-16
6.245337739252128e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367143167111145,0.11031362241658929,0.022392443068753782,0.0,1.9630501042990429e-07,0.0002319736537759133,6.270143865696905e-05,4.986664979159722e-07,2.0571743870198996e-16,0.0005362930617609645,1.1969752157338975e-14,0.0002879278282779123,1.9110108661498562e-11,1.6533295511856005e-10,3.2159719475339658e-12,3.9769426816225644e-14,6.173491942017226e-08,8.727505579674243e-10,0.0077430744917653055,0.0007952468043136119,7.981579648327007e-05,3.545309018363975e-08,2.987342444046684e-09,1.3897712726861393e-08,1.2560720757917836e-11,1.529316672029828e-07,1.309965377290596e-05,1.1641348309845598e-09,4.4030172389963395e-06,1.3785390966816225e-09,1.0521730376468678e-11,1.9459284187814647e-10,8.71957774884107e-14,1.6650302079377542e-09,3.591567647005688e-11,2.4674332057873655e-16
6.271105204239745e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436657488982641,0.11030832414425731,0.022390707291430514,0.0,1.9882627963640462e-07,0.00023383136738516034,6.329987337018395e-05,5.044669881934614e-07,2.092685583328658e-16,0.0005383762839996708,1.2208987408535284e-14,0.0002884690061516083,1.9340652004163923e-11,1.6837440015807914e-10,3.253169218539548e-12,4.0347444718352454e-14,6.233808605678789e-08,8.869846626776193e-10,0.0077456747606469275,0.0007981165599946141,7.99872361069252e-05,3.565787139692786e-08,2.9987155057424673e-09,1.3950303255385613e-08,1.2613602603907912e-11,1.5331138636782063e-07,1.3103861645857327e-05,1.1713617283052006e-09,4.439464535697468e-06,1.4010332528738484e-09,1.0649089288696124e-11,1.9644776102859196e-10,8.792666965904599e-14,1.6714770096623015e-09,3.6606585421957926e-11,2.5076436940108152e-16
6.296872669227363e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443660112959153,0.11030306875091091,0.02238897169294385,0.0,2.0136776196461932e-07,0.00023569453710197463,6.390065387302248e-05,5.103084979077798e-07,2.1286267759196514e-16,0.0005404579744900771,1.2451904389449764e-14,0.00028900707807721535,1.9572913238620573e-11,1.7145697640258305e-10,3.290572131213002e-12,4.09307584693202e-14,6.294410397874686e-08,9.013879456736149e-10,0.00774823133027247,0.0008009835888757518,8.015823320182901e-05,3.586288342285416e-08,3.010078260934641e-09,1.4002854787911794e-08,1.2666436153476022e-11,1.5368958022146434e-07,1.3107994330012965e-05,1.1786015052306538e-09,4.476023176748467e-06,1.423794900764865e-09,1.0777412501319437e-11,1.983099350704913e-10,8.866037609549123e-14,1.677919067244257e-09,3.730759985450802e-11,2.5483317091030245e-16
