Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49)
6.349184977503971e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999731,0.11866996602996277,0.022821567693054226,0.0,1.3791389650761096e-63,4.820369972719144e-34,2.6235550448102366e-73,1.7765370291114918e-53,2.4837158798111234e-117,6.4562102078628124e-22,1.0101019730037249e-106,6.4562102078622275e-22,2.7094799679067206e-73,3.1100125057508411e-68,2.5172081824321401e-98,1.521013632638841e-99,1.9322873733948504e-51,7.9616485546925174e-86,2.5604408426187943e-15,1.2310827106795958e-16,4.7452575214461167e-20,4.7452583349907398e-20,4.0612762003580555e-27,4.3086813812956222e-30,4.7917247408215847e-34,3.3228038446584829e-32,6.1351790785223599e-59,1.5669962824357512e-47
1.2703886188698215e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999465,0.1186699660299602,0.022821567693054164,0.0,2.20610208388426e-62,3.8387381304101128e-33,1.6802120087900964e-71,1.4226702336368969e-52,6.3627338374289427e-115,1.2918029633977718e-21,6.4746433131961623e-105,1.2918029633975375e-21,4.3398760960749022e-72,4.9748642890979158e-67,3.2242472226232433e-96,1.9482393291102078e-97,1.5449279559485999e-50,2.5505866845384568e-84,5.1231062211549425e-15,2.4632349979974568e-16,9.494636954984566e-20,9.4946402130045579e-20,1.6238470091282494e-26,3.4461535077944788e-29,3.8429677144528992e-33,1.3280712775983228e-31,1.9645384259379028e-57,2.4952283563842631e-46
2.5413288611086704e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998926,0.11866996602995508,0.022821567693054039,0.0,3.5219938232716073e-61,3.0594363581745979e-32,1.074766076608941e-69,1.1387124429418134e-51,1.6280202793619651e-112,2.5841668486208293e-21,4.1469706800338811e-103,2.5841668486198915e-21,6.9475688268698982e-71,7.9422581992498657e-66,4.1248896142727942e-94,2.4924491268103437e-95,1.2331006192107857e-49,8.166452978611487e-83,1.0248436978222694e-14,4.9275395726330854e-16,1.8993393379551416e-19,1.8993406429609593e-19,6.4837645388296502e-26,2.7525253959655105e-28,3.0861945190232014e-32,5.2987420566708425e-31,6.2830726379462617e-56,3.9770914128235612e-45
5.083209345586368e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997849,0.11866996602994483,0.022821567693053792,0.0,5.6056564980932986e-60,2.4357344717151331e-31,6.8646870256556098e-68,9.1120008146819313e-51,4.1594334068672034e-110,5.1688946190672516e-21,2.6550841561419241e-101,5.168894619063499e-21,1.1119119543516336e-69,1.264095310113168e-64,5.2693152352018089e-92,3.1839640292536066e-93,9.814098755034938e-49,2.6139960915928971e-81,2.0499098492339999e-14,9.8561487219039652e-16,3.7990896458649966e-19,3.7990948776625609e-19,2.5830001398297881e-25,2.1937749794345707e-27,2.4863742095315302e-31,2.1077193676588753e-30,2.0064976516671871e-54,6.3330293873118303e-44
1.0166970314541763e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995701,0.11866996602992433,0.0228215676930533,0.0,8.8721624015380299e-59,1.9325068345070133e-30,4.3735350741020761e-66,7.2905143667528905e-50,1.0600319307761718e-107,1.0338350159961325e-20,1.6995797226184784e-99,1.033835015994631e-20,1.7792982838450862e-68,2.0006811562965586e-63,6.714360732965696e-90,4.0571273681137246e-91,7.7691806214457626e-48,8.3659499459292763e-80,4.1000421520501837e-14,1.9713367020444234e-15,7.5985863536746662e-19,7.5986073689480573e-19,1.0246435183247196e-24,1.7414807502787984e-26,2.0161027634405019e-30,8.3361136624962601e-30,6.3915044355492997e-53,1.0051445247298672e-42
2.0334492252452552e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991404,0.11866996602988332,0.022821567693052314,0.0,1.3891880408223738e-57,1.5218791576834704e-29,2.7727566966179542e-64,5.8327659521739715e-49,2.6883345128232817e-105,2.0677261241754383e-20,1.0878333316443653e-97,2.0677261241694322e-20,2.8470633737985551e-67,3.1325589012774667e-62,8.5139414877495749e-88,5.1445173100201226e-89,6.0870736788394389e-47,2.677285159015487e-78,8.2003067576534412e-14,3.9427803617518775e-15,1.5197564137285999e-18,1.5197648876919065e-18,4.0312085151658638e-24,1.3718101749924814e-25,1.6549050782040309e-29,3.2605922849719295e-29,2.0259006983409369e-51,1.5839011321049034e-41
4.066953612827413e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982811,0.11866996602980132,0.022821567693050344,0.0,2.1310426334313269e-56,1.1809766592622003e-28,1.7403753976196557e-62,4.6663368702347042e-48,6.7503494974433414e-103,4.1355083405360149e-20,6.9624354034199809e-96,4.1355083405119889e-20,4.5554335966439431e-66,4.8051854204640795e-61,1.0688737805672484e-85,6.4586298519804532e-87,4.6759847442020074e-46,8.5675714877117527e-77,1.6400835968743523e-13,7.885667681164394e-15,3.0395457176733971e-18,3.0395801300969215e-18,1.5609127592189018e-23,1.064657952433026e-24,1.3881553426456795e-28,1.2486132324296247e-28,6.3569573051943055e-50,2.4606031849172567e-40
8.133962387991729e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996562,0.11866996602963731,0.022821567693046402,0.0,3.1483091662118715e-55,8.912940238990736e-28,1.0701385961546382e-60,3.7330908535927808e-47,1.6607007521378633e-100,8.2710727732650293e-20,4.4560229084653952e-94,8.2710727731689254e-20,7.2887460678287628e-65,7.0983326965220721e-60,1.3146970473809832e-83,7.9440077462474701e-85,3.4641883155615369e-45,2.7416445284252162e-75,3.2801894390457937e-13,1.5771442319979885e-14,6.0790993146588873e-18,6.0792407424142339e-18,5.865939505259115e-23,8.0354624478830283e-24,1.2048086831429508e-27,4.598844651353629e-28,1.9537555607375656e-48,3.721063378350725e-39
1.6267979938320361e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319931241,0.11866996602930928,0.022821567693038516,0.0,4.3614877742430672e-54,6.4022396592907774e-27,6.3173728266864681e-59,2.9864359680685072e-46,3.9234541771446702e-98,1.6542201638754497e-19,2.8518337271098048e-92,1.6542201638370081e-19,1.1661864530859175e-63,9.8319756283045329e-59,1.5527431868772512e-81,9.3823926338161625e-83,2.4124477906484371e-44,8.7731705132941179e-74,6.5604011232023793e-13,3.1542991597572834e-14,1.2158106466660523e-17,1.2158697759414912e-17,2.0905307804611109e-22,5.7719096697724618e-23,1.0922632213438377e-26,1.5847978665027966e-27,5.7628582621488001e-47,5.3643539695776879e-38
3.2536015038977627e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631986248,0.11866996602865322,0.022821567693022744,0.0,5.4823960495388851e-53,4.2471421700186864e-26,3.4682220791294941e-57,2.3890616793135587e-45,8.624128115097438e-96,3.3084459369859187e-19,1.8251137754909426e-90,3.308445936832152e-19,1.8658332640204682e-62,1.2355156866457389e-57,1.7059964755936735e-79,1.0308419880075729e-80,1.5300487869052571e-43,2.8073188134791298e-72,1.3120824490770351e-12,6.3086090152607309e-14,2.4315720615953593e-17,2.431823783705133e-17,6.8413692497569835e-22,3.8287530270881274e-22,1.0280573599156749e-25,4.9392448786412664e-27,1.5798451527666872e-45,7.1599879525515773e-37
6.5072085240292155e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319724956,0.11866996602734112,0.0228215676929912,0.0,6.0979978598800541e-52,2.52476049870342e-25,1.7099796125907612e-55,1.9110986616718794e-44,1.7034696967282148e-93,6.6168974832571544e-19,1.1679857015174189e-88,6.6168974826420971e-19,2.9851060646290458e-61,1.3735927772065468e-56,1.6840048980779022e-77,1.0175536557984297e-78,8.6257536188029135e-43,8.9827484301558017e-71,2.6241671222925511e-12,1.2617228726207315e-13,4.8629348401063342e-17,4.864016214356745e-17,1.9916302034987612e-21,2.2756985064291902e-21,9.763000062106681e-25,1.357400049207486e-26,3.8864506333686686e-44,8.5908865035459404e-36
1.301442256429212e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631944991,0.1186699660247169,0.022821567692928115,0.0,6.0085083344533742e-51,1.3277666640167674e-24,7.4369702735374263e-54,1.5286333421088936e-43,2.9695219663354106e-91,1.3233800576000785e-18,7.4739597971323308e-87,1.3233800573540622e-18,4.7754277335678093e-60,1.3524897692149386e-55,1.4668011967644453e-75,8.8630912579675231e-77,4.3242085833440684e-42,2.8740401900103796e-69,5.2483364675312697e-12,2.5234468147859779e-13,9.7250202760099153e-17,9.7296326030579504e-17,5.098908094504148e-21,1.1964010594952047e-20,9.0279290439126337e-24,3.2990170225357426e-26,8.428008912136711e-43,9.1418650673202463e-35
2.602885064481793e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318899822,0.11866996601946846,0.022821567692801942,0.0,5.3973062885632693e-50,6.2717894101692465e-24,2.8857547237009321e-52,1.2225120672567733e-42,4.61872735520861e-89,2.6467606762291936e-18,4.7818536678273013e-85,2.6467606752452472e-18,7.6382988002287157e-59,1.2137139337282896e-54,1.1399198657814649e-73,6.8879229646760071e-75,1.9805462263968121e-41,9.1941029603788121e-68,1.0496675153239452e-11,5.0468946990202645e-13,1.9446631337399451e-16,1.9465949118008379e-16,1.1722020698360613e-20,5.6475680302885428e-20,7.983513089133583e-23,7.3212573718845204e-26,1.6305029111887941e-41,8.7390296198391409e-34
5.205770680586955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317799647,0.11866996600897158,0.022821567692549598,0.0,4.5840816458348968e-49,2.7488489539346851e-23,1.0300185181443937e-50,9.7737798847510881e-42,6.6055528388339678e-87,5.2935219138086596e-18,3.0584889855219602e-83,5.2935219098736435e-18,1.2213639661882062e-57,1.0293242660046875e-53,8.1467625606019553e-72,4.9226505261413376e-73,8.6001124493509501e-41,2.9403033231447853e-66,2.0993352505578806e-11,1.0093790467104056e-12,3.8879619607898819e-16,3.895907508538699e-16,2.5151864228561508e-20,2.4719855305244296e-19,6.7762884766550554e-22,1.5414708686611015e-25,2.9031880477646496e-40,7.7329698736709685e-33
1.041154191279728e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315599296,0.11866996598797783,0.022821567692044908,0.0,3.7825152670244299e-48,1.1526811747899584e-22,3.4876835574391401e-49,7.8089283195139552e-41,8.9570431742134474e-85,1.0587044390249625e-17,1.955006508133895e-81,1.0587044374515552e-17,1.9517405967765023e-56,8.4717842047604787e-53,5.5213239042747791e-70,3.3362389309905778e-71,3.6578119173834701e-40,9.3974007878576816e-65,4.1986707133949455e-11,2.0187582001732539e-12,7.7704703809789239e-16,7.8027473218899927e-16,5.2030287410700357e-20,1.0338372561192e-18,5.5881463668936473e-21,3.1610635169183051e-25,4.9074862906679985e-39,6.5257535928069212e-32
2.082308437721793e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311198594,0.11866996594599033,0.022821567691035528,0.0,3.0805443592990913e-47,4.7185116690616047e-22,1.1441972274476511e-47,6.2310331235382798e-40,1.1762631307542313e-82,2.1174089348236434e-17,1.2481063653490462e-79,2.1174089285347891e-17,3.1149919534121372e-55,6.8663532706112046e-52,3.6244987596300352e-68,2.1900893060923795e-69,1.5658559796086655e-39,2.9997828807155929e-63,8.3973416085458578e-11,4.0375165064833123e-12,1.5519164669292801e-15,1.5649368000012623e-15,1.0568010896017041e-19,4.2096788882633427e-18,4.5220117420935724e-20,6.400334152304733e-25,8.0420776529009682e-38,5.3621226684265013e-31
3.123462684163858e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756306797892,0.11866996590400283,0.022821567690026148,0.0,9.1941323932533155e-47,1.009078131357765e-21,5.3717787735165548e-47,1.8471235842569116e-39,7.7403568821249551e-82,3.1761134311328124e-17,7.0804654661599558e-79,3.1761134177728755e-17,1.1770481937313931e-54,2.0451983474527217e-51,2.0381586347918714e-67,1.2315493906108327e-68,3.457284353060991e-39,1.3979833989210174e-62,1.2596012473173546e-10,6.0562748121777291e-12,2.3251570716852418e-15,2.3529009000296535e-15,1.5921734536370607e-19,8.9698778535869094e-18,1.2944435508687827e-19,9.639607124456414e-25,3.0648079080506025e-37,1.5433732980305614e-30
4.1646169306059232e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302397189,0.11866996586201534,0.022821567689016768,0.0,2.0105788266228477e-46,1.7265693097058653e-21,1.7353965410421409e-46,4.0185262705004028e-39,3.1739212044688178e-81,4.2348179279478289e-17,2.7205564540821771e-78,4.2348179051674309e-17,3.0601010711561179e-54,4.4627067852902534e-51,7.4516716638109195e-67,4.5026431671973573e-68,6.0907980592737554e-39,4.2525875126180702e-62,1.6794683307278016e-10,8.0750331172565094e-12,3.096772276282904e-15,3.144174796491313e-15,2.1264204919591197e-19,1.5296397124811216e-17,2.7287390847219699e-19,1.2878880479324964e-24,8.6865504485292502e-37,3.2666623395940587e-30
6.246925423490054e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629359578,0.11866996577804034,0.022821567686998011,0.0,5.8658429527362731e-46,3.5834459557610291e-21,9.5487306818893769e-46,1.1627098114460973e-38,2.4249581407133391e-80,6.3522269227545016e-17,2.0655658951916072e-77,6.3522268756336025e-17,1.1201669610671216e-53,1.2962226438344942e-50,4.854436577561009e-66,2.9332732581391685e-67,1.3256408614918767e-38,1.9334569589778921e-61,2.5192024903850823e-10,1.21125497259692e-11,4.6361985637636279e-15,4.7345139708871882e-15,3.192280696619689e-19,3.1570221303473797e-17,7.4336281652671139e-19,1.9357428205168016e-24,3.9777372573337108e-36,8.9505921722092293e-30
8.329233916374184e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675628479437,0.11866996569406535,0.022821567684979255,0.0,1.2876267479245391e-45,6.1000755855370093e-21,3.0629250809253242e-45,2.5358116196672563e-38,9.9825906847749984e-80,8.4696359194021099e-17,7.7887801724632542e-77,8.4696358393272393e-17,2.8986127622267499e-53,2.8343499222172699e-50,1.7842324823343662e-65,1.0781149492563169e-66,2.3570821000781604e-38,5.7978376709672802e-61,3.3589366388178872e-10,1.6150066332417967e-11,6.169676013750044e-15,6.3370867631155797e-15,4.2540220681081827e-19,5.3456634550722143e-17,1.5505595844717226e-18,2.5835977291768481e-24,1.0716422155242506e-35,1.8757130535153114e-29
1.0411542409258314e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275992961,0.11866996561009036,0.022821567682960498,0.0,2.4245140523904143e-45,9.3210631350542415e-21,7.9903182354995892e-45,4.7443024468489474e-38,3.2734657797199481e-79,1.0587044918006806e-16,2.3786375363762697e-76,1.0587044795770034e-16,6.324360449834564e-53,5.3144596189912365e-50,5.2498116062700333e-65,3.1721759668809486e-66,3.7595664898406909e-38,1.4442042097769514e-60,4.1986707752244676e-10,2.0187582936441094e-11,7.6968024344045176e-15,7.9528155415414623e-15,5.3113661539288899e-19,8.1239824080235242e-17,2.8125000781715469e-18,3.2314527766985036e-24,2.4785667262677062e-35,3.4174920414460515e-29
1.2493850902142444e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756267191551,0.11866996552611536,0.022821567680941741,0.0,4.1192606207918515e-45,1.3256293451924893e-20,1.8216619399245977e-44,8.0080751393100972e-38,9.2910862788332589e-79,1.270445391858587e-16,6.3290823541797796e-76,1.2704453744836436e-16,1.2301749236203428e-52,8.9883759479028204e-50,1.3428525995533927e-64,8.1141270603581915e-66,5.5792682751382463e-38,3.1824036728295968e-60,5.0384048993856798e-10,2.4225099537994388e-11,9.2174886968360809e-15,9.5819952059551685e-15,6.364251228637638e-19,1.1489227281256798e-16,4.6458373678738115e-18,3.879307963622767e-24,4.9309170185221133e-35,5.6704006699105589e-29
1.6658467887910705e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756249588721,0.11866996535816539,0.022821567676904225,0.0,9.8613008096252285e-45,2.3250920235808121e-20,7.9471001711748618e-44,1.8875954833640258e-37,8.3697609278765145e-78,1.6939271925559287e-16,4.1012813421702241e-75,1.6939271620891869e-16,3.9023163249227868e-52,2.1275421335486231e-49,8.3418655238182959e-64,5.0405316080483746e-65,1.0699477645324121e-37,1.3757307744788012e-59,6.7178731109951672e-10,3.2300132733696142e-11,1.2239708120191976e-14,1.2880982662121443e-14,8.4567602587252651e-19,1.9902737361568066e-16,1.0636891760268997e-17,5.1750187644938077e-24,1.5279290920644912e-34,1.3123760744051336e-28
2.0823084873678965e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756231985896,0.11866996519021542,0.022821567672866708,0.0,1.9346182568441407e-44,3.6058678461911205e-20,2.3291222432747413e-43,3.6514782570434975e-37,3.6657669044883572e-77,2.1174089940184713e-16,1.4926382772193785e-74,2.1174089467587845e-16,9.3558480648334807e-52,4.130323882952049e-49,3.0049899909373868e-63,1.8157498354629384e-64,1.7989730438905285e-37,4.0555792341792143e-59,8.3973412737271219e-10,4.0375165919539517e-11,1.5236562207978215e-14,1.6234299410647299e-14,1.053170696416674e-18,3.0492790349361753e-16,2.0229815948554666e-17,6.4707301458609259e-24,3.6163427546802692e-34,2.5205590001638677e-28
2.4987701859447226e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675621438306,0.11866996502226544,0.022821567668829191,0.0,3.3515888685973e-44,5.1655475558480808e-20,5.5319720836048235e-43,6.2413399906843817e-37,1.1763094257974414e-76,2.5408907962320682e-16,4.1898556887028283e-74,2.5408907284991451e-16,1.897275192507548e-51,7.0831152159984997e-49,8.3304180678802613e-63,5.0336106026024162e-64,2.7750011809261579e-37,9.6685053542280333e-59,1.0076809387608469e-09,4.8450199095529942e-11,1.8208268200657937e-14,1.9642263730917363e-14,1.2589241758421863e-18,4.3162387942911107e-16,3.4177337333244222e-17,7.7664421217875443e-24,7.3167364711303822e-34,4.2981483810814062e-28
2.9152318845215487e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756196780219,0.1186699648543155,0.022821567664791674,0.0,5.3366760019962169e-44,7.0017746295817737e-20,1.1497317108387924e-42,9.8072378855071793e-37,3.1355122010909154e-76,2.964372599182531e-16,1.0052963447330856e-73,2.964372507316105e-16,3.4433324687472948e-51,1.1165355530279717e-48,1.9669725154291298e-62,1.1885321494207777e-63,4.0287860036362187e-37,2.010508105824392e-58,1.1756277452648179e-09,5.6525232261669208e-11,2.1155038583854925e-14,2.3105195147560404e-14,1.4629511761252706e-18,5.7815833748908632e-16,5.322391947497664e-17,9.0621547064852743e-24,1.3314879415777262e-33,6.7542698110585528e-28
3.7481552816752e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756161574519,0.11866996451841559,0.02282156765671664,0.0,1.1394927493251695e-43,1.1495407116065385e-19,3.8050764994592502e-42,2.0402081442784842e-36,1.5781238735900922e-75,3.8113362072425362e-16,4.2772874982387581e-73,3.8113360561999126e-16,9.053347532010749e-51,2.3370497106199403e-48,8.0543754002589717e-62,4.8668065778510836e-63,7.482283580112823e-37,6.6157413827760508e-58,1.5115213436207872e-09,7.2675298564395337e-11,2.6974535691296745e-14,3.0197013252993771e-14,1.8658785792076911e-18,9.2739927185198506e-16,1.0919447180611218e-16,1.1653581759296369e-23,3.5315787662187335e-33,1.4101685206175631e-27
4.5810786788288525e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756126368798,0.1186699641825157,0.022821567648641607,0.0,2.0953792022069174e-43,1.7068552780633764e-19,9.8213041827001166e-42,3.6573093035906941e-36,5.5079597374730873e-75,4.6582998180876795e-16,1.3231156483933273e-72,4.6582995934537751e-16,1.9559118448685342e-50,4.2144618257757292e-48,2.4343390394303203e-61,1.4709331320765378e-62,1.2401813500311888e-36,1.6994443243839871e-57,1.8474149224418208e-09,8.8825364827720352e-11,3.2696695738330506e-14,3.7511879699081395e-14,2.2620666080300392e-18,1.3455982470626827e-15,1.9355161069270989e-16,1.4245011419395544e-23,7.6690552409546998e-33,2.5422372637515948e-27
