Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49)
5.755624985305788e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081940984174124,0.11300096593679204,0.022286046330618755,0.0,3.7944449568931847e-19,4.7948742151747024e-07,1.0024261696477943e-19,8.9165863049680172e-17,2.0558089941176701e-37,5.3603360659120964e-09,2.994635601591687e-32,7.1966558567549266e-09,2.9516785728557237e-24,3.048414766136152e-25,7.2114689385386065e-31,2.2083869943246641e-33,1.3434412684908852e-17,3.3867275457672881e-24,0.0056667238931665011,0.0010710427248639585,3.5632231955170931e-12,8.1093364723518098e-06,2.4723375653697659e-16,7.2191875481572004e-11,2.2707639150779054e-06,7.0320854857474373e-15,6.2263552217715194e-18,6.5640788177629133e-09
5.780804889289689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081301038054495,0.11299919898686654,0.022283756988423543,0.0,3.8960165718529937e-19,4.8813765934421689e-07,1.0179386502794003e-19,9.0305978926416543e-17,2.1120127232024779e-37,5.3827064073399533e-09,3.0665999079876224e-32,7.2424093432738075e-09,2.9965498659990674e-24,3.1435897865847446e-25,7.3761922845859525e-31,2.2522359286353831e-33,1.3735014630736315e-17,3.4538242146464296e-24,0.0056684729967087233,0.0010756214092543155,3.576919549347589e-12,8.1630638635031271e-06,2.4819347684885686e-16,7.3233361327583449e-11,2.288586872799341e-06,7.1089922947042102e-15,6.3021735105880519e-18,6.6859383262704626e-09
5.80598479327359e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080664319175224,0.11299746370829397,0.022281467969735579,0.0,3.9998408334972644e-19,4.9690008216152287e-07,1.0336220256542469e-19,9.1455609509228024e-17,2.1695196336131121e-37,5.4050738154545146e-09,3.1399599578839049e-32,7.288311080392282e-09,3.0418979253144184e-24,3.241294540801034e-25,7.5439811650296976e-31,2.296761235445881e-33,1.404090214327484e-17,3.521938575615974e-24,0.0056701903608688559,0.0010801994466301747,3.5906145686476091e-12,8.2168355790439164e-06,2.4915328827622362e-16,7.4284867940968443e-11,2.3064778526415681e-06,7.1863334377768444e-15,6.3785962580693453e-18,6.8094343293839388e-09
5.831164697257491e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080030772411317,0.11299575954921476,0.022279179274059063,0.0,4.1059569668378783e-19,5.057754694337166e-07,1.0494774048529101e-19,9.2614793087569736e-17,2.228354643593049e-37,5.4274383542611369e-09,3.2147364709258358e-32,7.3343607861597403e-09,3.0877257469881185e-24,3.3415842398812623e-25,7.7148794799450748e-31,2.3419703482583849e-33,1.4352140655266813e-17,3.5910814185491381e-24,0.0056718765375139242,0.0010847768379831267,3.6043082498799633e-12,8.2706500059191477e-06,2.5011319238430763e-16,7.5346432701626459e-11,2.3244368469949632e-06,7.2641079294914537e-15,6.4556257752003071e-18,6.9345789000889504e-09
5.856344601241392e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079400343598253,0.11299408596736404,0.022276890900905982,0.0,4.2144046766485727e-19,5.1476459805873151e-07,1.065505898784714e-19,9.3783567962894868e-17,2.2885430466102523e-37,5.4498000874875954e-09,3.290950383930671e-32,7.3805581700614342e-09,3.1340363358691243e-24,3.4445150235854682e-25,7.8889315529968402e-31,2.387870748763576e-33,1.466879599273279e-17,3.6612636010122958e-24,0.0056735320689162965,0.0010893535842892085,3.6180005895060177e-12,8.3245055361696855e-06,2.5107319073959824e-16,7.641809264960722e-11,2.3424638482230218e-06,7.3423147648998154e-15,6.5332643720980226e-18,7.0613840796926055e-09
5.881524505225293e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078772979515358,0.11299244242990492,0.022274602849795957,0.0,4.3252241502806532e-19,5.2386824228860484e-07,1.0817086201754395e-19,9.4961972448988232e-17,2.3501105153799968e-37,5.472159078583257e-09,3.3686228523220858e-32,7.4269029330827823e-09,3.1808327055004143e-24,3.5501439707654067e-25,8.0661821328750616e-31,2.4344699669196691e-33,1.4990934372432155e-17,3.7324960484607674e-24,0.0056751574879205244,0.0010939296865091765,3.6316915839869263e-12,8.3784005670940344e-06,2.5203328490973639e-16,7.7499884484069288e-11,2.3605588486624307e-06,7.4209529198224419e-15,6.6115143580100927e-18,7.1898618765552398e-09
5.906704409209194e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078148627869297,0.11299082841326424,0.022272315120256118,0.0,4.4384560604597034e-19,5.3308717365063627e-07,1.0980866835550965e-19,9.6150044872296841e-17,2.4130831059085052e-37,5.4945153907182328e-09,3.4477752515704818e-32,7.4733947677743704e-09,3.2281178781499126e-24,3.6585291098327885e-25,8.2466763947065695e-31,2.4817755810309412e-33,1.5318622399276067e-17,3.8047897544353078e-24,0.0056767533181072746,0.0010985051455887729,3.6453812297847877e-12,8.4323335014087349e-06,2.529934764634038e-16,7.8591844562315702e-11,2.3787218406231276e-06,7.5000213510941001e-15,6.6903780413129686e-18,7.3200242648303961e-09
5.931884313193095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077527237277893,0.11298924340297177,0.022270027711820971,0.0,4.5541415680629839e-19,5.4242216086922713e-07,1.1146412052457526e-19,9.7347823572257341e-17,2.4774872615572268e-37,5.5168690867825169e-09,3.5284291786391471e-32,7.520033358317591e-09,3.2758948848409229e-24,3.7697294292671002e-25,8.4304599414419064e-31,2.5297952178257251e-33,1.5651927063693347e-17,3.8781557807592957e-24,0.0056783200739544369,0.0011030799624589893,3.6590695233637982e-12,8.4863027474074367e-06,2.5395376697021125e-16,7.9694008898907613e-11,2.3969528163883875e-06,7.5795189968116569e-15,6.7698577295103586e-18,7.4518831832133243e-09
5.957064217176996e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076908757254364,0.11298768689350175,0.022267740624032265,0.0,4.6723223248771783e-19,5.5187396978841867e-07,1.1313733033494252e-19,9.8555346901620646e-17,2.5433498171276247e-37,5.5392202293851172e-09,3.6106064534362824e-32,7.5668183805909705e-09,3.3241667653820775e-24,3.883804888162282e-25,8.6175788052175758e-31,2.5785365525338678e-33,1.5990915738949796e-17,3.9526052577365897e-24,0.0056798582609953914,0.0011076541380363283,3.6727564611913395e-12,8.5403067191185665e-06,2.5491415800058527e-16,8.0806413164853975e-11,2.415251768214899e-06,7.6594447765841577e-15,6.8499557292316121e-18,7.58545053369834e-09
5.982244121160898e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076293138191626,0.11298615838811744,0.022265453856438858,0.0,4.7930404763361595e-19,5.6144336329514376e-07,1.1482840977360317e-19,9.9772653226773591e-17,2.6106980029662865e-37,5.5615688808531911e-09,3.6943291202729099e-32,7.6137495022371074e-09,3.3729365683967774e-24,4.0008164268114875e-25,8.8080794486935361e-31,2.62800730896365e-33,1.6335656178421498e-17,4.0281493843500696e-24,0.0056813683759745536,0.0011122276732230519,3.686442039739042e-12,8.5943438364615773e-06,2.5587465112565122e-16,8.1929092686878852e-11,2.4336186883328542e-06,7.7397975917850823e-15,6.9306743462301292e-18,7.7207381803453261e-09
6.007424025144799e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075680331347007,0.11298465739871828,0.022263167408596626,0.0,4.9163386642384558e-19,5.7113110124321501e-07,1.1653747100314019e-19,1.0099978092805744e-16,2.6795594490902047e-37,5.5839151032311577e-09,3.7796194493266567e-32,7.6608263827302778e-09,3.4222073513521337e-24,4.1208259773292193e-25,9.002008766365639e-31,2.6782152595781764e-33,1.6686216512822739e-17,4.1047994284608266e-24,0.0056828509070001995,0.0011168005689074368,3.7001262554837948e-12,8.6484125254017262e-06,2.5683524791711584e-16,8.3062082446765763e-11,2.4520535689460485e-06,7.8205763258067724e-15,7.01201588538183e-18,7.8577579480556372e-09
6.0326039291287e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075070288827224,0.11298318344568969,0.022260881280068298,0.0,5.042260029444111e-19,5.8093794037806215e-07,1.1826462636053465e-19,1.0223676840008335e-16,2.7499621893320648e-37,5.6062589582797956e-09,3.8664999381114512e-32,7.7080486734446197e-09,3.4719821805874098e-24,4.2438964743100541e-25,9.1994140858530218e-31,2.7291682255712426e-33,1.7042665247389174e-17,4.1825667270080047e-24,0.0056843063336946354,0.0011213728259640162,3.7138091049087331e-12,8.7025112181033659e-06,2.5779594994714776e-16,8.4205417080777738e-11,2.4705564022319762e-06,7.90177984431685e-15,7.0939826506835981e-18,7.9965216213577737e-09
6.057783833112601e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074462963573553,0.11298173605775548,0.022258595470423352,0.0,5.1708482145506033e-19,5.9086463426223702e-07,1.2000998835597869e-19,1.0348365405204518e-16,2.8219346655053748e-37,5.6286005074753664e-09,3.9549933129531177e-32,7.7554160177229824e-09,3.5222641313419308e-24,4.3700918655232176e-25,9.4003431691601852e-31,2.7808740769426649e-33,1.7405071259016691e-17,4.2614626862092719e-24,0.0056857351273417621,0.0011259444452538217,3.7274905845041875e-12,8.7566383530816936e-06,2.5875675878825712e-16,8.5359130879154456e-11,2.4891271803419357e-06,7.9834069955166177e-15,7.1765769452517679e-18,8.1370409432030678e-09
6.082963737096502e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073858309347254,0.11298031477183303,0.022256309979237911,0.0,5.3021473665475273e-19,6.0091193320170408e-07,1.2177366967169444e-19,1.047404763080288e-16,2.895505731589246e-37,5.6509398120086957e-09,4.0451225304708792e-32,7.8029280509463425e-09,3.5730562877824898e-24,4.4994771226422405e-25,9.6048442139137299e-31,2.8333407325730999e-33,1.7773503793356752e-17,4.3414987817619266e-24,0.0056871377510320517,0.0011305154276246201,3.7411706907685887e-12,8.8107923753529116e-06,2.5971767601317275e-16,8.6523257785685008e-11,2.5077658954011413e-06,8.0654566104013753e-15,7.2598010713206448e-18,8.279327613771607e-09
6.108143641080403e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073256280715363,0.11297891913289056,0.022254024806094608,0.0,5.4362021394497383e-19,6.1108058417293146e-07,1.235557831607588e-19,1.0600727360731868e-16,2.9707046579326915e-37,5.6732769327842749e-09,4.1369107790647989e-32,7.8505844006038155e-09,3.6243617430302379e-24,4.6321182520089316e-25,9.812965854573559e-31,2.8865761602983364e-33,1.8148032461868768e-17,4.4226865590446078e-24,0.0056885146598050313,0.001135085773911146,3.7548494202093419e-12,8.8649717365828338e-06,2.6067870319471846e-16,8.7697831397357106e-11,2.5264725395088422e-06,8.1479275030225674e-15,7.3436573302410147e-18,8.4233932892888432e-09
6.133323545064304e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072656833036623,0.11297754869380736,0.022251739950582477,0.0,5.5730576969086529e-19,6.2137133075079832e-07,1.2535644184593375e-19,1.0728408440470135e-16,3.0475611354782256e-37,5.6956119304193492e-09,4.2303814804091406e-32,7.8983846863632766e-09,3.6761835991870392e-24,4.7680823054309042e-25,1.0024757163618429e-30,2.9405883769830726e-33,1.8528727238830098e-17,4.5050376333196041e-24,0.0056898663007892737,0.0011396554849353298,3.7685267693436788e-12,8.9191748952337957e-06,2.6163984190568953e-16,8.8882884964080637e-11,2.5452471047384365e-06,8.2308184707516324e-15,7.4281480224786988e-18,8.5692495808529218e-09
6.158503449048205e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072059922447672,0.11297620301523609,0.022249455412296833,0.0,5.7127597148014121e-19,6.317849130373344e-07,1.2717575891850308e-19,1.0857094717076575e-16,3.1261052800046233e-37,5.7179448652430024e-09,4.3255582909516679e-32,7.9463285201424908e-09,3.7285249673612927e-24,4.9074373910118588e-25,1.024026765270582e-30,2.9953854485941819e-33,1.8915658458304367e-17,4.5885636899357568e-24,0.00569119311333995,0.0011442245615065217,3.7822027346994582e-12,8.9734003167099299e-06,2.6260109371872523e-16,9.007845138848737e-11,2.5640895831375981e-06,8.3141282945456023e-15,7.5132754476131235e-18,8.7169080532732373e-09
6.183683353032106e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071465505849496,0.11297488166546774,0.022247171190839202,0.0,5.8553543837976193e-19,6.4232206759130785e-07,1.2901384773711427e-19,1.0986790039220069e-16,3.2063676363886367e-37,5.7402757972952375e-09,4.4224651034188939e-32,7.9944155061808743e-09,3.7813889676932413e-24,5.0502526840138834e-25,1.0459547273805873e-30,3.0509754902734589e-33,1.9308896811068784e-17,4.6732764845319458e-24,0.0056924955291739925,0.0011487930044217145,3.7958773128159598e-12,9.027646473500749e-06,2.6356246020618466e-16,9.1284563225805455e-11,2.582999966728407e-06,8.3978557392142822e-15,7.5990419043359293e-18,8.8663802239203231e-09
6.208863257016007e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070873540894169,0.1129735842202987,0.022244887285817135,0.0,6.0008884119033693e-19,6.5298352735867557e-07,1.3087082182662663e-19,1.1117498257208897e-16,3.2883791828855062e-37,5.762604786326069e-09,4.5211260483272722e-32,8.0426452411117341e-09,3.834778729379722e-24,5.1965984377509546e-25,1.0682646420309449e-30,3.1073666664098662e-33,1.9708513341500987e-17,4.7591878432411213e-24,0.0056937739725029116,0.0011533608144657567,3.8095505002446184e-12,9.0819118453229558e-06,2.6452394294001797e-16,9.2501252683807493e-11,2.6019782475074826e-06,8.4819995536889079e-15,7.6854496904495566e-18,9.0176775615873684e-09
6.234043160999908e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307028398597166,0.11297231026290029,0.02224260369684419,0.0,6.1494090269822697e-19,6.6377002160390928e-07,1.3274679487696512e-19,1.1249223223019877e-16,3.3721713354280714e-37,5.7849318917945859e-09,4.6215654955003506e-32,8.0910173140350994e-09,3.8886973906983943e-24,5.3465459945128725e-25,1.0909615928110102e-30,3.1645671907112715e-33,2.0114579444426243e-17,4.8463096628949075e-24,0.0056950288601633073,0.0011579279924115681,3.8232222935497498e-12,9.1361949192605454e-06,2.654855434916389e-16,9.372855162283361e-11,2.6210244174461148e-06,8.566558471292392e-15,7.7725011028659001e-18,9.1708114853636604e-09
6.259223064983809e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069696800197068,0.11297105938369059,0.022240320423539753,0.0,6.3009639792532256e-19,6.7468227584221571e-07,1.3464188074197937e-19,1.1381968790327166e-16,3.4577759519443121e-37,5.8072571728680512e-09,4.7238080555918741e-32,8.1395313065910164e-09,3.9431480990314232e-24,5.5001677965188407e-25,1.1140507076659949e-30,3.2225853262756729e-33,2.0527166861925557e-17,4.9346539112287313e-24,0.0056962606017450833,0.0011624945390203481,3.8368926893092417e-12,9.1904941899030433e-06,2.6644726343179621e-16,9.4966491555887208e-11,2.6401384684904127e-06,8.6515312100107792e-15,7.8601984376049642e-18,9.325793363520161e-09
6.28440296896771e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069111943397972,0.11296983118020831,0.022238037465528996,0.0,6.4556015437646537e-19,6.8572101177265831e-07,1.3655619343830906e-19,1.1515738814530773e-16,3.5452253366931167e-37,5.8295806884209672e-09,4.8278785816148623e-32,8.1881867930334057e-09,3.9981340108886089e-24,5.6575373968999018e-25,1.1375371589999305e-30,3.2814293856619433e-33,2.0946347680105463e-17,5.0242326270874941e-24,0.0056974695997174729,0.0011670604550417804,3.8505616841152164e-12,9.2448081594820096e-06,2.6740910433044578e-16,9.6215103648804828e-11,2.6593203925614426e-06,8.7369164727661777e-15,7.9485439897935164e-18,9.4826345124074798e-09
6.309582872951611e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068529376101974,0.11296862525698914,0.022235754822442722,0.0,6.6133705228449126e-19,6.9688694721220116e-07,1.3848984714425491e-19,1.1650537152784752e-16,3.6345522446181073e-37,5.8519024970341683e-09,4.9338021704766515e-32,8.2369833403043961e-09,4.0536582919299833e-24,5.8187294707094283e-25,1.1614261637760045e-30,3.3411077309600582e-33,2.1372194325830086e-17,5.1150579206317428e-24,0.0056986562495528392,0.0011716257412142355,3.8642292745746615e-12,9.2991353380056155e-06,2.6837106775662091e-16,9.7474418720497828e-11,2.678570181555376e-06,8.8227129476908176e-15,8.0375400536638172e-18,9.6413461953664614e-09
6.334762776935512e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067949059524504,0.11296744122544398,0.022233472493917314,0.0,6.7743202485286621e-19,7.0818079603068118e-07,1.4044295619865471e-19,1.17863676640251e-16,3.7257898857193255e-37,5.8742226569938965e-09,5.0416041645199012e-32,8.2859205081091245e-09,4.1097241169878444e-24,5.9838198259608918e-25,1.1857229836142631e-30,3.4016287738608329e-33,2.180477956341626e-17,5.207141973544365e-24,0.0056998209398483298,0.0011761903982649689,3.8778954573100435e-12,9.3534742433913955e-06,2.6933315527830333e-16,9.8744467243266709e-11,2.6978878273436421e-06,8.9089193084023174e-15,8.1271889225523312e-18,9.8019396216516259e-09
6.359942680919413e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067370955556902,0.11296627870373942,0.022231190479594591,0.0,6.9385005849589134e-19,7.1960326808672681e-07,1.4241563509976557e-19,1.1923234208997309e-16,3.8189719294425838e-37,5.8965412262908885e-09,5.1513101530695838e-32,8.3349978489910415e-09,4.1663346700882478e-24,6.1528854146920808e-25,1.2104329248866685e-30,3.4630009757251759e-33,2.2244176491292372e-17,5.3004970392377515e-24,0.005700964052445438,0.0011807544269103146,3.891560228959883e-12,9.4078234015970596e-06,2.7029536846229352e-16,1.0002527934318688e-10,2.7172733217730814e-06,8.9955342142800048e-15,8.2174928888984494e-18,9.9644259453677456e-09
6.385122584903314e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066795026754586,0.11296513731668022,0.022228908779121766,0.0,7.1059619307644929e-19,7.3115506916463319e-07,1.4440799850415149e-19,1.2061140650283669e-16,3.9141325090862982e-37,5.9188582626194635e-09,5.2629459739859342e-32,8.3842149084076671e-09,4.2234931444719404e-24,6.3260043440550135e-25,1.2355613388095137e-30,3.5252328476528379e-33,2.2690458538621669e-17,5.3951354430614545e-24,0.0057020859625474462,0.0011853178278558795,3.9052235861793208e-12,9.4621813467494121e-06,2.7125770887408266e-16,1.0131688480056555e-10,2.7367266566660992e-06,9.0825563107422831e-15,8.3084542442432657e-18,1.0128816264419677e-08
6.410302488887215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066221236325438,0.11296401669559399,0.022226627392151296,0.0,7.2767552214127046e-19,7.4283690091220443e-07,1.4642016122557689e-19,1.2200090852330181e-16,4.0113062262256138e-37,5.9411738233766263e-09,5.3765377152233876e-32,8.4335712248067779e-09,4.2812027426147414e-24,6.503255887430693e-25,1.2611136215331831e-30,3.5883329505506905e-33,2.3143699461890673e-17,5.4910695825103043e-24,0.0057031870388348574,0.0011898806017967278,3.9188855256406448e-12,9.5165466212712825e-06,2.7222017807772236e-16,1.0261931305046933e-10,2.7562478238208286e-06,9.1699842295249148e-15,8.4000752792283741e-18,1.029512161947576e-08
6.435482392871116e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306564954811852,0.11296291647821777,0.022224346318340835,0.0,7.450931931536946e-19,7.5464946077957757e-07,1.4845223823390497e-19,1.2340088681473241e-16,4.1105281551536112e-37,5.9634879656611406e-09,5.4921117163955047e-32,8.4830663297030469e-09,4.3394666762473595e-24,6.6847204955679542e-25,1.2870952142292574e-30,3.6523098952005019e-33,2.3603973341463491e-17,5.5883119274329877e-24,0.0057042676435788125,0.0011944427494175675,3.9325460440337934e-12,9.5709177760065207e-06,2.7318277763569603e-16,1.0393259318332185e-10,2.7758368150112892e-06,9.2578165889601536e-15,8.4923582835946311e-18,1.0463352992944949e-08
6.460662296855017e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065079926612856,0.11296183630858646,0.022222065557353107,0.0,7.6285440772390115e-19,7.6659344195903741e-07,1.5050434465400223e-19,1.248113800596595e-16,4.2118338473394062e-37,5.9858007462726522e-09,5.6096945703458414e-32,8.5326997477551018e-09,4.3982881663746565e-24,6.8704798077455427e-25,1.3135116031749582e-30,3.7171723423262453e-33,2.4071354578102796e-17,5.686875020241049e-24,0.0057053281327525233,0.0011990042713929312,3.9462051380668542e-12,9.6252933703429317e-06,2.7414550910879119e-16,1.0525675394557001e-10,2.7954936219875517e-06,9.3460519942566967e-15,8.585305546181011e-18,1.0633521307967879e-08
6.485842200838918e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064512336906438,0.1129607758369235,0.022219785108855847,0.0,7.8096442183658996e-19,7.7866953332583163e-07,1.5257659576464832e-19,1.2623242696004144e-16,4.3152593359029594e-37,6.0081122217107772e-09,5.7293131247248271e-32,8.582470996842989e-09,4.4576704432943642e-24,7.0606166629566739e-25,1.3403683198349346e-30,3.7829290026609233e-33,2.4545917889458054e-17,5.7867714761183439e-24,0.0057063688561407814,0.0012035651683873559,3.9598628044665201e-12,9.6796719723332509e-06,2.7510837405597069e-16,1.0659182374042012e-10,2.8152182364759044e-06,9.434689037780321e-15,8.6789193549234442e-18,1.080563742742211e-08
6.511022104822819e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063946744705486,0.11295973471953313,0.022217504972521705,0.0,7.9942854607608859e-19,7.9087841938000173e-07,1.5466910699745111e-19,1.2766406623752098e-16,4.4208411401063729e-37,6.0304224481742278e-09,5.8509944835726095e-32,8.6323795881460314e-09,4.5176167466152014e-24,7.2552151111152318e-25,1.3676709409403777e-30,3.8495886370129094e-33,2.5027738306521939e-17,5.8880139832308926e-24,0.0057073901574475512,0.0012081254410555554,3.9735190399785309e-12,9.7340521588140283e-06,2.7607137403424534e-16,1.079378306286411e-10,2.8350106501790241e-06,9.5237262993351462e-15,8.7732019968536586e-18,1.0979712152941674e-08
6.53620200880672e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063383116313755,0.11295871261869472,0.022215225148028137,0.0,8.1825214584886051e-19,8.0322078018923276e-07,1.5678199393576767e-19,1.29106336633679e-16,4.5286162698614834e-37,6.0527314815599208e-09,5.9747660089078617e-32,8.6824250262210822e-09,4.5781303252744816e-24,7.4543604242827942e-25,1.3954250885654754e-30,3.917160056331827e-33,2.55168911700555e-17,5.9906153029371332e-24,0.0057083923744017098,0.0012126850900425951,3.9871738413680909e-12,9.7884325155224801e-06,2.7703451059854689e-16,1.0929480232943609e-10,2.8548708547761434e-06,9.613162346445544e-15,8.8681557580981317e-18,1.1155756223951196e-08
6.561381912790621e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062821418622218,0.11295770920255883,0.022212945635057362,0.0,8.3744064160339975e-19,8.1569729133273625e-07,1.5891537231363028e-19,1.3055927691028582e-16,4.6386222302535675e-37,6.0750393774621068e-09,6.1006553223225951e-32,8.7326068090811344e-09,4.6392144375551053e-24,7.6581391079157179e-25,1.4236364302011944e-30,3.9856521217739389e-33,2.6013452126982946e-17,6.094588269998584e-24,0.0057093758388609209,0.0012172441159840584,4.0008272054202771e-12,9.8428116372112159e-06,2.7799778530160227e-16,1.1066276622137977e-10,2.8747988419232269e-06,9.7029957346384052e-15,8.9637829238768939e-18,1.1333780316714688e-08
6.586561816774522e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062261619098793,0.11295672414504525,0.022210666433296236,0.0,8.5699950904748501e-19,8.2830862384617524e-07,1.6106935801467799e-19,1.3202292584954831e-16,4.7508970260809225e-37,6.0973461911714999e-09,6.2286903065829033e-32,8.7829244282742864e-09,4.7008723511020311e-24,7.8666389121314169e-25,1.452310678826399e-30,4.0550737447670928e-33,2.6517497126756796e-17,6.1999457927908611e-24,0.0057103408769137278,0.0012218025195062151,4.014479128940413e-12,9.8971881277609063e-06,2.7896119969380786e-16,1.1204174934342234e-10,2.8947946032531407e-06,9.7932250077259224e-15,9.0600857785025495e-18,1.1513795043399275e-08
6.611741720758423e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061703685778249,0.11295575712574253,0.022208387542436207,0.0,8.7693427936277701e-19,8.4105544416763611e-07,1.6324406707109365e-19,1.3349732225435479e-16,4.8654791664101541e-37,6.1196519776744204e-09,6.3588991072357085e-32,8.8333773689630567e-09,4.7631073429381586e-24,8.079948842993079e-25,1.481453592976299e-30,4.1254338870751746e-33,2.7029102417694087e-17,6.3067008535150742e-24,0.0057112878089798534,0.0012263603012261837,4.0281296087544279e-12,9.9515606002907931e-06,2.7992475532310481e-16,1.1343177839595889e-10,2.9148581303758334e-06,9.8838486980887219e-15,9.1570666053791587e-18,1.1695810951153938e-08
6.636921624742324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061147587252376,0.11295480782980954,0.022206108962173208,0.0,8.9725053941673834e-19,8.5393841408466242e-07,1.6543961566254634e-19,1.3498250494851619e-16,4.9824076691469377e-37,6.1419567916519419e-09,6.4913101342214547e-32,8.883965110004034e-09,4.8259226994796526e-24,8.2981591738119642e-25,1.5110709768082307e-30,4.1967415608621176e-33,2.7548344543284423e-17,6.4148665084095717e-24,0.0057122169499087714,0.0012309174617520895,4.0417786417091992e-12,1.0005927677267073e-05,2.8088845373485564e-16,1.1483287974196305e-10,2.9349894148785102e-06,9.974865326959164e-15,9.254727687001225e-18,1.187983852120354e-08
6.662101528726225e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060593292660251,0.11295387594787859,0.022203830692207598,0.0,9.1795393197185392e-19,8.669581906823514e-07,1.6765612011513862e-19,1.3647851277700463e-16,5.1017220656220758e-37,6.1642606874790483e-09,6.6259520634927658e-32,8.9346871240278363e-09,4.8893217165507015e-24,8.521361456466526e-25,1.541168680164773e-30,4.2690058287554306e-33,2.8075300338470743e-17,6.5244558879620289e-24,0.0057131286090765466,0.0012354740016832255,4.0554262246728828e-12,1.006028799060913e-05,2.8185229647172199e-16,1.1624507940818461e-10,2.9551884483258126e-06,1.0066273404704964e-14,9.3530713049526813e-18,1.2065888167958192e-08
6.687281432710126e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060040771678673,0.11295296117596017,0.02220155273224406,0.0,9.3905015589213987e-19,8.8011542629252484e-07,1.6989369690036002e-19,1.3798538460618803e-16,5.2234624051926237e-37,6.1865637192238016e-09,6.7628538386390676e-32,8.9855428775193519e-09,4.9533076993977229e-24,8.7496485327374751e-25,1.5717525986342015e-30,4.3422358039092908e-33,2.8610046925903421e-17,6.6354821971218521e-24,0.0057140230904809998,0.0012400299216102054,4.069072354535207e-12,1.011464018179357e-05,2.828162850735427e-16,1.176684030864104e-10,2.9754552222600015e-06,1.0158071431112882e-14,9.4520997399059104e-18,1.2253970238138172e-08
6.712461336694027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059489994512858,0.11295206321534967,0.02219927508199156,0.0,9.6054496634691722e-19,8.9341076844398173e-07,1.721524626340449e-19,1.3950315932406256e-16,5.3476692598578742e-37,6.2088659406465202e-09,6.9020446725171571e-32,9.0365318308983274e-09,5.0178839627029855e-24,8.9831145456580754e-25,1.6028286736082788e-30,4.4164406500671555e-33,2.9152661712168476e-17,6.7479587155129052e-24,0.0057149006928352225,0.0012445852221151152,4.0827170282077669e-12,1.01689829019561e-05,2.8378042107721384e-16,1.1910287613478677e-10,2.9957897282011358e-06,1.0250257895672389e-14,9.5518152716207154e-18,1.2444095009914553e-08
