Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
3.3609944075721826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415971265852455,0.1073890136453954,0.0206018189301258,1.1959093394827342e-07,2.1515341464830413e-05,0.0038908457185382887,0.0016480926560138109,2.526364851420552e-05,1.220033294825512e-13,0.0018698269156558714,1.0891494834273061e-11,0.00039043576015721014,1.09273178363223e-09,1.57604789988144e-06,1.1678975434444627e-10,5.439669578985143e-12,1.8786048518983193e-05,3.4451704639151445e-07,0.00769468389005216,0.0027383389703845187,0.00018564170644414982,6.68664385195437e-08,9.583497778431696e-09,7.893357068593055e-09,4.554767305563252e-12,6.076932017808953e-08,1.363530041981962e-05,5.559117851404588e-07,7.711497028157394e-05,5.450588080877473e-07,5.7784080009711215e-09,5.091737282611995e-09,1.5872842465472094e-11,1.0301070439262254e-05,9.68830537739857e-10,2.8768689828556334e-11,7.711529723838094e-12,3.204800272891912e-08,9.694697831951874e-14,3.564033432141882e-15,1.988172546654973e-16,1.5816914668598892e-23
3.3742907849055936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415917347126658,0.10737570465119331,0.02059351367463177,1.2105879809902756e-07,2.1671970381799704e-05,0.00391333075416795,0.0016588581934253745,2.5418175522739175e-05,1.237812615209607e-13,0.0018730785908641495,1.1011913097868068e-11,0.00039053746752102444,1.099613335695595e-09,1.5890465495765617e-06,1.1758462499994494e-10,5.490341219153331e-12,1.8814362408369427e-05,3.485169495096315e-07,0.007693630415527085,0.0027439719725953853,0.00018600568344445564,6.71361453212217e-08,9.596294178015382e-09,7.90707269680697e-09,4.564539580063584e-12,6.087530549699018e-08,1.3632186720203426e-05,5.5910174121274e-07,7.756241681741849e-05,5.513878485124927e-07,5.7883863401018205e-09,5.124935146440095e-09,1.5995419526051548e-11,1.030863764895693e-05,9.758647059799666e-10,2.8993695768569718e-11,7.775400687963946e-12,3.245312751410673e-08,9.807135264883168e-14,3.608699727750692e-15,2.0130990885640987e-16,1.619696712207706e-23
3.3875871622390045e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44158636787489136,0.1073623969171735,0.02058521192892042,1.2253802921256295e-07,2.1828909208230675e-05,0.003935842404232509,0.0016696422188636944,2.557251728719517e-05,1.2557781537998415e-13,0.0018763101387406227,1.1132817681277996e-11,0.00039063906982012963,1.106488709837043e-09,1.602067438761273e-06,1.1838117859703914e-10,5.541216320407979e-12,1.8842367681466267e-05,3.525415827367736e-07,0.00769257751928493,0.002749579534206369,0.00018636895136037157,6.740551404588134e-08,9.608975698392182e-09,7.920704254440197e-09,4.574271759244704e-12,6.098100561063252e-08,1.3629073620850721e-05,5.622959040537595e-07,7.80103930017806e-05,5.57756026200125e-07,5.798302562331048e-09,5.158189610095771e-09,1.611841509675176e-11,1.0316087886742438e-05,9.829126745975306e-10,2.921933389199619e-11,7.839449565186709e-12,3.2861090725454895e-08,9.920266399635085e-14,3.653726403809397e-15,2.0382268562523536e-16,1.6584230086142964e-23
3.4008835395724155e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415810259557079,0.10734909044523562,0.0205769136905584,1.2402865794437162e-07,2.1986155779308936e-05,0.003958380498338895,0.0016804446180714882,2.572666917711878e-05,1.2739310756028565e-13,0.0018795216834645932,1.1254202969486436e-11,0.0003907405705120176,1.1133576994622932e-09,1.6151101396408251e-06,1.1917940846208965e-10,5.5922941040835166e-12,1.887006702935275e-05,3.565909189827952e-07,0.007691525199147545,0.002755161772741926,0.00018673151430320472,6.767454381497668e-08,9.621543107316745e-09,7.934252254688457e-09,4.583964090216473e-12,6.108642283487305e-08,1.3625961301509795e-05,5.654942475627054e-07,7.845889543732719e-05,5.641632983087204e-07,5.808157053847985e-09,5.191500322797691e-09,1.6241828444171344e-11,1.0323422618254527e-05,9.899743466979051e-10,2.9445600823968766e-11,7.903675159352489e-12,3.327189113789507e-08,1.0034090465168723e-13,3.69911463404298e-15,2.0635565056346188e-16,1.6978801305223012e-23
3.4141799169058264e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44157570883961533,0.1073357852372362,0.02056861895711758,1.2553071477150242e-07,2.2143707948886608e-05,0.003980944867207301,0.0016912652774960636,2.5880626621394563e-05,1.2922725473078236e-13,0.0018827133484303244,1.1376063330844749e-11,0.0003908419729342385,1.1202201004906227e-09,1.628174226809997e-06,1.199793079514089e-10,5.643573790226929e-12,1.889746312769571e-05,3.6066493041252706e-07,0.007690473452946283,0.00276071880502384,0.0001870933763430613,6.794323376657781e-08,9.633997167390705e-09,7.947717207510095e-09,4.593616818592114e-12,6.119155946438473e-08,1.3622849939061854e-05,5.686967458003821e-07,7.890792074921187e-05,5.706096208169708e-07,5.817950198375237e-09,5.2248669359510266e-09,1.6365658835419178e-11,1.0330643291327243e-05,9.97049626227353e-10,2.967249319564947e-11,7.968076278517529e-12,3.368552742177894e-08,1.0148606669650369e-13,3.7448655877043245e-15,2.08908869012416e-16,1.7380779240151286e-23
3.4274762942392373e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415704164118235,0.1073224812949897,0.020560327726175064,1.2704422999290242e-07,2.2301563589374007e-05,0.004003535342662069,0.0017021040842847967,2.603438510792664e-05,1.3108037372683388e-13,0.0018858852562509492,1.1498393118042911e-11,0.0003909432803081936,1.1270757113426441e-09,1.641259277266706e-06,1.207808704511316e-10,5.695054597664277e-12,1.892455863665005e-05,3.6476358845505975e-07,0.007689422278522044,0.002766250747175735,0.00018745454150942618,6.821158305512977e-08,9.646338636092002e-09,7.961099619642371e-09,4.6032301884954194e-12,6.129641777291706e-08,1.3619739707568279e-05,5.7190337298811e-07,7.935746558488799e-05,5.770949485388764e-07,5.8276823771814525e-09,5.2582891031332156e-09,1.6489905538132063e-11,1.0337751336182182e-05,1.004138417968093e-09,2.990000764431149e-11,8.032651734978952e-12,3.4101998143987365e-08,1.026381420071257e-13,3.790980429572754e-15,2.1148240606318294e-16,1.7790263066820696e-23
3.4407726715726483e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415651485582471,0.10730917862026947,0.020552039995313163,1.2856923372976152e-07,2.2459720591630568e-05,0.0040261517576226985,0.0017129609262806307,2.618794018331511e-05,1.3295258154844063e-13,0.0018890375287624057,1.1621186669069928e-11,0.00039104449574281085,1.1339243329278912e-09,1.6543648704249272e-06,1.2158408937708704e-10,5.746735744066316e-12,1.895135620076482e-05,3.6888686381297875e-07,0.007688371673725351,0.0027717577146275573,0.00018781501379173176,6.847959085121522e-08,9.658568265804261e-09,7.974399994617833e-09,4.612804442567903e-12,6.140100001355206e-08,1.3616630778317001e-05,5.751141035066372e-07,7.980752661392401e-05,5.836192351383627e-07,5.8373539690940085e-09,5.291766480079817e-09,1.6614567820492293e-11,1.0344748165616643e-05,1.01124062753331e-09,3.012814081341939e-11,8.097400345304396e-12,3.452130176903646e-08,1.0379712225713774e-13,3.837460319952798e-15,2.1407632655653842e-16,1.8207352674786552e-23
3.454069048906059e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415599051655002,0.10729587721480895,0.020543755762119437,1.3010575592586114e-07,2.2618176864855073e-05,0.0040487939460949725,0.0017238356920176061,2.6341287452528964e-05,1.3484399535845156e-13,0.0018921702870273807,1.174443830816372e-11,0.00039114562223810574,1.1407657686322324e-09,1.6674905881269356e-06,1.2238895817467295e-10,5.798616446013214e-12,1.897785844889507e-05,3.7303472647155334e-07,0.007687321636416379,0.0027772398221200395,0.00018817479713991657,6.874725634132119e-08,9.670686803846187e-09,7.987618832780732e-09,4.622339821976064e-12,6.150530841895663e-08,1.3613523319868071e-05,5.783289118950542e-07,8.025810052782119e-05,5.901824331438242e-07,5.846965350511723e-09,5.32529872467041e-09,1.6739644951245012e-11,1.035163517519068e-05,1.0183561613621415e-09,3.0356889352707945e-11,8.16232093036048e-12,3.4943436660180765e-08,1.0496299891996651e-13,3.884306414673178e-15,2.1669069508289294e-16,1.863214866582507e-23
3.46736542623947e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415546861208922,0.10728257708030262,0.020535475024186692,1.3165382634792757e-07,2.2776930336475257e-05,0.004071461743162168,0.0017347282707164105,2.6494422578575425e-05,1.3675473248078106e-13,0.00189528365133928,1.1868142346750454e-11,0.0003912466626886307,1.1475998243051083e-09,1.6806360146548766e-06,1.2319547031873118e-10,5.850695919058349e-12,1.9004067994119236e-05,3.7720714570787586e-07,0.007686272164465018,0.0027826971837091306,0.0001885338954649734,6.901457872760817e-08,9.682694992501012e-09,8.000756631303534e-09,4.631836566418656e-12,6.160934520163018e-08,1.3610417498098378e-05,5.815477728497196e-07,8.07091840398337e-05,5.967844939625887e-07,5.856516895417646e-09,5.35888549691461e-09,1.6865136199714783e-11,1.0358413743412996e-05,1.0254849267146327e-09,3.058624991825778e-11,8.22741231534023e-12,3.53684010805134e-08,1.0613576327145014e-13,3.931519865086024e-15,2.1932557598224963e-16,1.9064752352444065e-23
3.480661803572881e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415494913124224,0.10726927821840682,0.020527197779112955,1.3321347458598834e-07,2.2935978952036794e-05,0.004094154984976385,0.0017456385522799515,2.6647341282166116e-05,1.3868491039863465e-13,0.0018983777412262051,1.1992293084373278e-11,0.0003913476198868167,1.1544263082466077e-09,1.6938007367416924e-06,1.240036193134247e-10,5.902973377791242e-12,1.9029987433661916e-05,3.81404090099952e-07,0.007685223255750899,0.0027881299127704173,0.000188892312639488,6.9281557227684e-08,9.694593569045899e-09,8.013813884203453e-09,4.641294914133962e-12,6.171311255414992e-08,1.36073134762456e-05,5.847706612231937e-07,8.116077388479051e-05,6.034253678953056e-07,5.86600897539185e-09,5.392526458938145e-09,1.699104083582249e-11,1.0365085231925679e-05,1.0326268316666704e-09,3.081621917257068e-11,8.292673329789404e-12,3.579619319406312e-08,1.0731540639239347e-13,3.979101818066293e-15,2.2198103334417324e-16,1.9505265756350676e-23
3.493958180906292e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44154432062877524,0.10725598063074085,0.020518924024501534,1.3478473005373254e-07,2.3095320675091687e-05,0.004116873508749995,0.0017565664272889575,2.680003934137994e-05,1.4063464675274444e-13,0.001901452675454948,1.2116884809610406e-11,0.00039144849652621134,1.1612450311943788e-09,1.7069843435814053e-06,1.2481339869211594e-10,5.955448035899596e-12,1.9055619348822028e-05,3.8562552753574243e-07,0.007684174908163448,0.0027935381220035,0.00018925005249816767,6.954819107437968e-08,9.706383265781408e-09,8.026791082359043e-09,4.6507151019072044e-12,6.181661264941048e-08,1.360421141495131e-05,5.87997552023175e-07,8.161286681891996e-05,6.101050041502564e-07,5.87544195962429e-09,5.4262212749690054e-09,1.7117358130101165e-11,1.037165098568775e-05,1.039781785104888e-09,3.1046793784641365e-11,8.358102807631747e-12,3.622681106688776e-08,1.0850191917110907e-13,4.027053416011404e-15,2.246571310077705e-16,1.9953791606871594e-23
3.507254558239703e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415391739593156,0.10724268431888788,0.02051065375796095,1.3636762198887494e-07,2.3254953487086176e-05,0.00413961715274716,0.0017675117869976002,2.6952512591323075e-05,1.4260405933961308e-13,0.0019045085720349967,1.2241911800982469e-11,0.0003915492952046146,1.1680558063103904e-09,1.7201864268387735e-06,1.2562480201724663e-10,6.008119106230472e-12,1.908096630490601e-05,3.8987142522215267e-07,0.007683127119601896,0.0027989219234363554,0.00018960711883836073,6.981447951552959e-08,9.71806481006094e-09,8.03968871352686e-09,4.660097365077797e-12,6.191984764086218e-08,1.360111147230335e-05,5.912284204114509e-07,8.206545961967603e-05,6.168233508575826e-07,5.884816214927664e-09,5.459969611323684e-09,1.7244087353712066e-11,1.0378112333157466e-05,1.0469496967215496e-09,3.127797043002822e-11,8.423699587193246e-12,3.6660252668164536e-08,1.096952923059438e-13,4.075375796841071e-15,2.273539325616827e-16,2.0410433339331324e-23
3.520550935573114e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415340511940841,0.10722938928439577,0.020502386977105002,1.3796217945352382e-07,2.3414875387248068e-05,0.004162385756275465,0.0017784745233291434,2.710475692378601e-05,1.445932661097673e-13,0.001907545548222551,1.2367368327849185e-11,0.0003916500184271186,1.1748584491675514e-09,1.733406580658339e-06,1.2643782288021876e-10,6.060985800850591e-12,1.9106030851166128e-05,3.9414174969397415e-07,0.007682079887975316,0.0028042814284296733,0.00018996351542056647,7.00804218137542e-08,9.729638924320165e-09,8.052507262358113e-09,4.6694419375468785e-12,6.202281966274352e-08,1.3598013803877465e-05,5.944632417028513e-07,8.251854908556682e-05,6.235803550834379e-07,5.8941321057503376e-09,5.493771136393496e-09,1.737122777846046e-11,1.0384470586473412e-05,1.0541304770094156e-09,3.1509745790922964e-11,8.489462511225348e-12,3.70965158712765e-08,1.1089551630779147e-13,4.124070093997361e-15,2.300715013440904e-16,2.0875295093384762e-23
3.533847312906525e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44152895222379246,0.1072160955287779,0.020494123679552712,1.3956843133455133e-07,2.3575084392473706e-05,0.004185179159677651,0.0017894545288716147,2.7256768286897925e-05,1.4660238516602048e-13,0.0019105637205245516,1.249324865129522e-11,0.00039175066860905057,1.1816527777361815e-09,1.7466444016728696e-06,1.272524549012763e-10,6.114047331105796e-12,1.9130815520743643e-05,3.984364668227723e-07,0.00768103321120266,0.0028096167476811674,0.00019031924596893588,7.034601724624638e-08,9.741106326106462e-09,8.065247210415416e-09,4.678749051784564e-12,6.212553083031156e-08,1.3594918562778118e-05,5.977019913642099e-07,8.297213203598524e-05,6.303759628440559e-07,5.90338999418926e-09,5.527625520630969e-09,1.7498778676810273e-11,1.0390727041634311e-05,1.0613240372565864e-09,3.1742116556216004e-11,8.555390426927218e-12,3.7535598454895455e-08,1.1210258150259003e-13,4.173137436444906e-15,2.3280990044272664e-16,2.1348481711307547e-23
3.547143690239936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415238769398187,0.10720280305351425,0.020485863862928378,1.4118640634396845e-07,2.3735578537214408e-05,0.004207997204323445,0.0018004516968735018,2.7408542684778452e-05,1.4863153476174422e-13,0.0019135632047027132,1.2619547025005288e-11,0.00039185124807882503,1.1884386123703567e-09,1.7598994890112147e-06,1.2806869172938892e-10,6.16730290767965e-12,1.915532283061673e-05,4.0275554182572415e-07,0.007679987087212752,0.002814927991229858,0.0001906743141717644,7.061126510456061e-08,9.752467728108342e-09,8.077909036189498e-09,4.688018938837541e-12,6.222798324006856e-08,1.3591825899678678e-05,6.009446450133363e-07,8.342620531104128e-05,6.372101191197375e-07,5.9125902400029174e-09,5.561532436536325e-09,1.762673932189969e-11,1.0396882978677591e-05,1.0685302895413299e-09,3.19750794215632e-11,8.621482185966987e-12,3.797749810406091e-08,1.1331647803380507e-13,4.222578948671354e-15,2.355691926949042e-16,2.1830098736242822e-23
3.560440067573347e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415188252342024,0.10718951186005198,0.02047760752486152,1.428161330193021e-07,2.3896355873362618e-05,0.004230839732601465,0.0018114659212394738,2.7560076177186992e-05,1.5068083329914907e-13,0.0019165441157775673,1.2746257696128405e-11,0.0003919517590807068,1.195215775794118e-09,1.773171444305589e-06,1.288865270421353e-10,6.220751740651213e-12,1.9179555281553063e-05,4.0709893927440347e-07,0.007678941513944326,0.002820215268460329,0.0001910287236819748,7.087616469440554e-08,9.763723838184808e-09,8.090493215116013e-09,4.697251828336408e-12,6.233017896998486e-08,1.3588735962860815e-05,6.041911784179896e-07,8.388076577139659e-05,6.440827678687555e-07,5.921733200624301e-09,5.5954915586440136e-09,1.7755108987555603e-11,1.0402939661856593e-05,1.0757491467268915e-09,3.220863108944857e-11,8.687736644502075e-12,3.842221241125516e-08,1.1453719586489744e-13,4.272395750687974e-15,2.383494406875501e-16,2.2320252410406268e-23
3.5737364449067577e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415137969996403,0.10717622194980632,0.020469354662986914,1.444576397239762e-07,2.405741447013763e-05,0.0042537065879112435,0.0018224970965261265,2.771136487916972e-05,1.5275039932757432e-13,0.0019195065680325126,1.2873374906131334e-11,0.0003920522037774878,1.2019840930875654e-09,1.786459871698284e-06,1.297059545455886e-10,6.274393039551978e-12,1.9203515358066903e-05,4.1146662310351367e-07,0.0076778964893460325,0.002825478688106974,0.00019138247811759248,7.114071533543909e-08,9.774875359394733e-09,8.103000219592299e-09,4.706447948503193e-12,6.243212007971898e-08,1.3585648898253216e-05,6.07441567494866e-07,8.433581029810086e-05,6.50993852041177e-07,5.9308192311738885e-09,5.629502563509373e-09,1.788388694830751e-11,1.0408898339816533e-05,1.0829805224562931e-09,3.2442768269245494e-11,8.754152663198565e-12,3.886973887747433e-08,1.157647247817768e-13,4.322588958030467e-15,2.4115070675725403e-16,2.2819049673249026e-23
3.5870328222401686e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44150879212948163,0.10716293332416141,0.020461105274944585,1.4611095464769517e-07,2.4218752413971003e-05,0.004276597614655324,0.0018335451179377522,2.7862404960704403e-05,1.548403515417871e-13,0.0019224506750178685,1.300089289164113e-11,0.00039215258425308037,1.2087433916728327e-09,1.7997643778478357e-06,1.30526967974202e-10,6.328226013421984e-12,1.9227205528380628e-05,4.1585855661956667e-07,0.007676852011376448,0.0028307183582581916,0.00019173558106221216,7.140491636106722e-08,9.785922990026195e-09,8.115430518994216e-09,4.7156075261588616e-12,6.25338086108338e-08,1.3582564849469652e-05,6.106957883085878e-07,8.479133579243006e-05,6.579433135926008e-07,5.939848684472636e-09,5.663565129695315e-09,1.8013072479402596e-11,1.041476024576909e-05,1.0902243311471128e-09,3.267748767727826e-11,8.820729107249704e-12,3.9320074913295045e-08,1.1699905439523934e-13,4.373159681759946e-15,2.439730529903236e-16,2.3326598159578618e-23
3.6003291995735796e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44150381051772375,0.10714964598447099,0.02045285935837978,1.477761058068311e-07,2.4380367808391698e-05,0.0042995126582314365,0.0018446098813221347,2.8013192646343133e-05,1.5695080878029027e-13,0.0019253765495549355,1.3128805885276894e-11,0.000392252902515029,1.215493501299947e-09,1.8130845719346489e-06,1.313495610906956e-10,6.382249870865135e-12,1.9250628244390477e-05,4.2027470250951017e-07,0.007675808078004085,0.0028359343863605803,0.00019208803606545654,7.1668767118245e-08,9.796867423625735e-09,8.127784579692968e-09,4.724730786730756e-12,6.263524658701044e-08,1.3579483957846315e-05,6.139538170707033e-07,8.524733917572652e-05,6.649310934978103e-07,5.948821911054974e-09,5.6976789377591275e-09,1.8142664856818343e-11,1.0420526597665684e-05,1.0974804879862606e-09,3.291278603687847e-11,8.887464846393436e-12,3.977321783993716e-08,1.182401741433911e-13,4.424109028464098e-15,2.4681654122285186e-16,2.384300619764106e-23
3.6136255769069905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414988520590074,0.10713635993205918,0.02044461691094298,1.4945312104481307e-07,2.4542258773910947e-05,0.004322451565024789,0.0018556912831663671,2.816372421485312e-05,1.5908189002363944e-13,0.0019282843037400565,1.3257108116470535e-11,0.00039235316049694507,1.2222342540325881e-09,1.8264200656660917e-06,1.3217372768594317e-10,6.436463820103677e-12,1.927378594163653e-05,4.247150228492995e-07,0.007674764687207393,0.002841126879223092,0.0001924398466434269,7.193226696728083e-08,9.807709349027628e-09,8.140062865071927e-09,4.733817954260191e-12,6.273643601425797e-08,1.357640636247854e-05,6.172156301386921e-07,8.570381738924071e-05,6.719571317643427e-07,5.957739259181823e-09,5.731843670239351e-09,1.8272663357276956e-11,1.042619859836937e-05,1.104748908924736e-09,3.3148660078443384e-11,8.95435875492914e-12,4.022916489032172e-08,1.1948807329405502e-13,4.475438100258518e-15,2.4968123304079316e-16,2.4368382807159505e-23
3.6269219542404015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44149391664861243,0.1071230751682212,0.020436377930289896,1.5114202803251994e-07,2.470442344790687e-05,0.004345414182400419,0.001866789220592696,2.831399599885571e-05,1.6123371439276916e-13,0.0019311740489486825,1.3385793812276771e-11,0.00039245336006086374,1.228965484233747e-09,1.839770473281075e-06,1.329994615788605e-10,6.490867069031922e-12,1.929668103927673e-05,4.2917947911241673e-07,0.007673721836974763,0.002846295943021173,0.0001927910162791461,7.219541528164383e-08,9.818449450383063e-09,8.152265835543489e-09,4.742869251409876e-12,6.283737888112106e-08,1.3573332200256888e-05,6.204812040149785e-07,8.616076739397507e-05,6.790213674459726e-07,5.966601074853599e-09,5.766059011642714e-09,1.8403067258258174e-11,1.0431777435825393e-05,1.1120295106723833e-09,3.338510653949018e-11,9.021409711733458e-12,4.068791321012479e-08,1.2074274094716387e-13,4.527147994788208e-15,2.5256718978004935e-16,2.4902837697336808e-23
3.6402183315738124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414890041824534,0.10710979169422402,0.020428142414081446,1.528428542686754e-07,2.4866859984508938e-05,0.004368400358695635,0.0018779035913543878,2.8464004384463547e-05,1.6340640114732773e-13,0.0019340458958394373,1.3514857198172166e-11,0.0003925535029995294,1.2356870285512824e-09,1.8531354115541255e-06,1.3382675661629371e-10,6.545458825269144e-12,1.9319315940064864e-05,4.3366803217833426e-07,0.007672679525304528,0.002851441683300867,0.00019314154842299414,7.245821144777343e-08,9.829088407189273e-09,8.164393948565904e-09,4.7518848994715525e-12,6.293807715888377e-08,1.3570261605902524e-05,6.237505153459504e-07,8.661818617052929e-05,6.861237386561068e-07,5.975407701823203e-09,5.8003246484311625e-09,1.8533875838012217e-11,1.0437264283230352e-05,1.1193222106926355e-09,3.362212216470946e-11,9.088616600275293e-12,4.114945985882643e-08,1.220041660371365e-13,4.579239805229243e-15,2.554744725265644e-16,2.5446481264815267e-23
3.6535147089072234e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44148411455707476,0.10709650951130728,0.02041991035998378,1.5455562708024588e-07,2.502956655448221e-05,0.004391409943212544,0.0018890342938316206,2.8613745810916404e-05,1.6560006968402175e-13,0.0019368999543581888,1.3644292498843301e-11,0.000392653591038608,1.2423987259033985e-09,1.866514499798964e-06,1.3465560667290844e-10,6.600238296211713e-12,1.9341693030332337e-05,4.381806423409251e-07,0.0076716377502049566,0.002856564204982905,0.00019349144649313582,7.272065486489202e-08,9.839626894318647e-09,8.176447658660129e-09,4.7608651183734296e-12,6.303853280177086e-08,1.3567194712002056e-05,6.27023540920987e-07,8.707607071894747e-05,6.93264182581097e-07,5.984159481609046e-09,5.834640269008969e-09,1.866508837557266e-11,1.044266029919999e-05,1.1266269271972495e-09,3.3859703706017746e-11,9.155978308629995e-12,4.1613801810755245e-08,1.2327233733523917e-13,4.631714620290608e-15,2.584031421164292e-16,2.5999424591600277e-23
3.6668110862406343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414792476696473,0.10708322862068356,0.020411681765668252,1.5628037362284108e-07,2.519254134511146e-05,0.004414442786210659,0.0019001812270274029,2.8763216770215224e-05,1.6781483953496908e-13,0.0019397363337421115,1.3774093938964076e-11,0.0003927536258388311,1.2491004174640272e-09,1.8799073598715987e-06,1.3548600565107942e-10,6.655204689084455e-12,1.9363814679973812e-05,4.4271726931681645e-07,0.007670596509694254,0.0028616636123667614,0.00019384071387594146,7.298274494482046e-08,9.850065582047732e-09,8.188427417426671e-09,4.769810126687801e-12,6.313874774714595e-08,1.3564131649041745e-05,6.303002576714925e-07,8.753441805856694e-05,7.004426354934614e-07,5.992856753508039e-09,5.8690055637099185e-09,1.8796704150768804e-11,1.044796662793558e-05,1.133943579141045e-09,3.40978479226074e-11,9.223493729492744e-12,4.208093595612791e-08,1.2454724345193133e-13,4.684573524216168e-15,2.613532591359936e-16,2.656177944294416e-23
3.680107463574045e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414744034179629,0.1070699490235394,0.02040345662881139,1.58017120881117e-07,2.535578256008515e-05,0.004437498738899573,0.0019113442905635105,2.8912413806755037e-05,1.7005083036606057e-13,0.0019425551425237568,1.3904255743962156e-11,0.00039285360899807346,1.255791946648136e-09,1.8933136161729461e-06,1.3631794748078052e-10,6.710357210991247e-12,1.9385683242436323e-05,4.47277872253689e-07,0.0076695558018005485,0.002866740009134693,0.00019418935392640077,7.324448111179611e-08,9.860405136086183e-09,8.200333673562409e-09,4.778720141638541e-12,6.323872391570727e-08,1.3561072545441086e-05,6.33580642669936e-07,8.799322522786855e-05,7.076590327650212e-07,6.001499854608579e-09,5.903420224784566e-09,1.8928722444237682e-11,1.045318439938891e-05,1.1412720862166268e-09,3.433655158099564e-11,9.291161760191125e-12,4.255085910208409e-08,1.2582887283919524e-13,4.737817596786832e-15,2.643248839219893e-16,2.7133658265192956e-23
3.693403840907456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414695817004312,0.1070566707210358,0.02039523494709493,1.5976589566918103e-07,2.551928841937936e-05,0.004460577653431735,0.0019225233846764539,2.9061333516956462e-05,1.723081619753315e-13,0.0019453564885351133,1.4034772140774493e-11,0.00039295354205336474,1.2624731590969592e-09,1.9067328956509907e-06,1.3715142611947507e-10,6.7656950689648354e-12,1.940730105471209e-05,4.518624097385211e-07,0.007668515624561886,0.002871793498355748,0.00019453736996852906,7.350586280229327e-08,9.870646217605658e-09,8.212166872877406e-09,4.787595379108672e-12,6.333846321167954e-08,1.3558017527585834e-05,6.368646731289008e-07,8.845248928432879e-05,7.149133088799485e-07,6.0100891198035335e-09,5.937883946387582e-09,1.9061142537436276e-11,1.0458314729425871e-05,1.1486123688491161e-09,3.4575811455072397e-11,9.358981302696936e-12,4.302356797371633e-08,1.2711721379285056e-13,4.791447913322822e-15,2.6731807656165905e-16,2.771517418359538e-23
3.706700218240867e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4414647824160744,0.10704339371430872,0.020387016718205777,1.6152672463100007e-07,2.5683057159141615e-05,0.0044836793828952745,0.0019337184102134666,2.920997254889609e-05,1.745869542913414e-13,0.0019481404789116732,1.4165637358592091e-11,0.0003930534264828397,1.2691439026631547e-09,1.9201648278024916e-06,1.379864355520071e-10,6.821217470015933e-12,1.9428670437334638e-05,4.564708398057762e-07,0.007667475976026216,0.002876824182489749,0.00019488476529576728,7.376688946484683e-08,9.880789483268633e-09,8.223927458311738e-09,4.796436053647873e-12,6.343796752300464e-08,1.3554966719860444e-05,6.401523264001367e-07,8.891220730427348e-05,7.222053974477252e-07,6.018624881803195e-09,5.972396424565162e-09,1.9193963712653024e-11,1.046335871998864e-05,1.1559643481908718e-09,3.48156243261459e-11,9.426951263637267e-12,4.349905921509491e-08,1.284122544548518e-13,4.8454655446861314e-15,2.7033289689289543e-16,2.8306441000075983e-23
