Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
5.726682420223071e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8178707846721629e-54,1.6341293988549212e-30,1.6665508441109252e-72,7.8927919561202533e-46,1.184599038379453e-110,5.0542528226241692e-17,8.3469352028753265e-90,5.0542528226232941e-17,5.5230652193029744e-61,1.2883271534222065e-59,1.7127225420910179e-93,1.9858972859189936e-94,5.7282134283978787e-44,1.2163880147396641e-71,2.7602654259070924e-15,8.1726553357120513e-17,3.2717879821635272e-19,4.9567265376930026e-32,1.8353917459495208e-31,3.2717879778272396e-19,2.1400188663286662e-28,2.6184070361854337e-34,3.1734657787420036e-39,1.7064449276849225e-64,6.1311860809833224e-44,9.3237689480909219e-82,9.4795846899718601e-46,3.0162646855967842e-87,1.4981928599285221e-90
1.1458340237857283e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999422,0.1186699660299597,0.022821567693054205,0.0,2.9109620853874548e-53,6.5407762719731848e-30,1.0900443740093204e-70,6.3206349006467576e-45,3.0989372688281432e-108,1.011289682928254e-16,5.3502951018462576e-88,1.0112896829279034e-16,8.8465028960298685e-60,2.0637223096943336e-58,2.24033567069855e-91,2.5976633213128448e-92,4.5860537181822641e-43,3.8968104637587472e-70,5.5229289972741623e-15,1.6352411153905004e-16,6.5464185299085945e-19,1.9839823643869513e-31,7.346350148702114e-31,6.5464185125521303e-19,8.5656420277452933e-28,2.0963147983325231e-33,2.5945588827820915e-38,5.5814587929093363e-63,4.9086768971060422e-43,5.9740176267696425e-80,7.5894316918153672e-45,3.9454407799630355e-85,1.9608456654322339e-88
2.2921655873125706e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.6594352985942383e-52,2.6171624943034335e-29,7.2638906485564627e-69,5.0590697059616179e-44,8.2585863491383425e-106,2.0230184842601208e-16,3.42683335081447e-86,2.0230184842587184e-16,1.4162087847435608e-58,3.3038760157770971e-57,2.9854282438432289e-89,3.4615962000875162e-90,3.670236732231461e-42,1.2476787859191489e-68,1.1048256140004456e-14,3.2711922790290402e-16,1.3095679638442296e-18,7.9385136269720364e-31,2.9394969626767931e-30,1.3095679568993751e-18,3.4273641447849343e-27,1.6776842550575646e-32,2.162638684066032e-37,1.8602333172633245e-61,3.9284333787300636e-42,3.8255504151500523e-78,6.0738518510752173e-44,5.2576185235312981e-83,2.6143037588915676e-86
4.5848287143662556e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997712,0.11866996602994283,0.022821567693053959,0.0,7.4566134730649683e-51,1.0470354250703528e-28,5.0129958137024826e-67,4.0482807288602855e-43,2.2788995718205824e-103,4.0464760869246267e-16,2.1940199610000199e-84,4.0464760869190149e-16,2.2665488875031902e-57,5.2877382916825948e-56,4.1195720616983463e-87,4.776632971751662e-88,2.9367469627982656e-41,3.9936915551449649e-67,2.2098910425449668e-14,6.5430946063059211e-16,2.6194201907684431e-18,3.1759223059176362e-30,1.1759901910382139e-29,2.619420162984435e-18,1.3711621191329994e-26,1.3423947872128417e-31,1.8683894631847202e-36,6.4223359021774633e-60,3.1433435916535449e-41,2.4490498073197819e-76,4.8600041743269898e-43,7.2549519018279976e-81,3.609738986732277e-84
9.170154968473625e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1931794816316523e-49,4.1884826270312177e-28,3.6730757678403259e-65,3.2390346181865838e-42,6.6748661984729338e-101,8.0933912922567259e-16,1.404443752919991e-82,8.0933912922342769e-16,3.6269701544782464e-56,8.4616105031544544e-55,6.0343558398743613e-85,6.9968197167503474e-86,2.3496205525351266e-40,1.2781604344384609e-65,4.4200218996278598e-14,1.3086899260858879e-15,5.2391246654871148e-18,1.2704722588480211e-29,4.704343587870501e-29,5.2391245543415013e-18,5.485041132948593e-26,1.0740057735080948e-30,1.7155907623428073e-35,2.3548678144412431e-58,2.5149136810466594e-40,1.5676151235669431e-74,3.8883722918622967e-42,1.0627065252823675e-78,5.2923473636746835e-82
1.8340807476688365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9091840812079298e-48,1.675461276811047e-27,2.9452273527880722e-63,2.591391717646288e-41,2.1389800932541762e-98,1.6187221702933275e-15,8.9893072400465578e-81,1.6187221702843475e-15,5.8035458191720846e-55,1.3539559320941999e-53,9.6714816238000849e-83,1.1214057459171046e-83,1.8797855239707292e-39,4.0904000246816903e-64,8.8402836137690497e-14,2.6174508569961607e-15,1.0478533698408258e-17,5.0820953804557084e-29,1.8818139902334703e-28,1.0478533253803419e-17,2.194062750424702e-25,8.5922616627049848e-30,1.7257226781730767e-34,9.452425429467034e-57,2.012026515826159e-39,1.0033451216161874e-72,3.1108451592619036e-41,1.703238386964647e-76,8.4925710602115126e-80
3.668211249311784e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.022821567693051669,0.0,3.0547715609654811e-47,6.7019818674188531e-27,2.6456715342651578e-61,2.0731789838316723e-40,7.6779552300245306e-96,3.2374882524335771e-15,5.7534341530152869e-79,3.2374882523976563e-15,9.2859881679754647e-54,2.1664077906175063e-52,1.7363914590712225e-80,2.0133413097295573e-81,1.5038638677197269e-38,1.3089738671585589e-62,1.7680807041953035e-13,5.2349727188154254e-15,2.0957352098208272e-17,2.0328791537224364e-28,7.5274089747539701e-28,2.095735031971839e-17,8.7760857181283642e-25,6.8736646239068708e-29,1.9456834445421464e-33,4.2512715178857877e-55,1.6096595105493072e-38,6.4216373765591777e-71,2.4887346383752281e-40,3.0579477186138218e-74,1.5268198075046887e-77
7.336472252597679e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963573,0.1186699660296052,0.022821567693049053,0.0,4.8876945237691898e-46,2.6808203438140668e-26,2.6667908180586114e-59,1.6585694289092246e-39,3.0928703524251868e-93,6.4750204167338374e-15,3.6822866575744135e-77,6.4750204165901511e-15,1.4857832922232895e-52,3.4663141289635084e-51,3.4983712699695549e-78,4.0563521982123389e-79,1.203104977484494e-37,4.1887897254866194e-61,3.5361853897927442e-13,1.0470016442448836e-14,4.1914990233819612e-17,8.1315964730368589e-28,3.010994113676811e-27,4.1914983119513006e-17,3.5101949522523302e-24,5.4985044243655039e-28,2.4605744548630101e-32,2.1452286773300799e-53,1.2877430373414266e-37,4.1099210394320255e-69,1.9910104419294971e-39,6.1609586208689573e-72,3.0799280641952953e-75
1.467299425916947e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679927157,0.11866996602924505,0.022821567693043818,0.0,7.8203541407788403e-45,1.0723338525242056e-25,2.952568216948076e-57,1.3268660360371194e-38,1.368804195900841e-90,1.2950084745413399e-14,2.3566918655380691e-75,1.2950084744838653e-14,2.3772734042216544e-51,5.546148812514572e-50,7.7430587912189392e-76,8.9780558973152309e-77,9.6248906127099994e-37,1.3404244319525907e-59,7.0723947608301976e-13,2.094010388969517e-14,8.3830271850530101e-17,3.2526528443840234e-27,1.2044036868438969e-26,8.3830243390961574e-17,1.4038651332619657e-23,4.3980417531137302e-27,3.4145185052914864e-31,1.1886232963816663e-51,1.0302007766994092e-36,2.6303728192869568e-67,1.5928163685437454e-38,1.3636248567749654e-69,6.823035965572612e-73
2.9346038272313052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679854321,0.11866996602852478,0.022821567693033347,0.0,1.2512584568061153e-43,4.2893484041574838e-25,3.4834664107500022e-55,1.0614970197569556e-37,6.4569969668380982e-88,2.5900213403088688e-14,1.5082918686665241e-73,2.5900213400789702e-14,3.8036535184210897e-50,8.8738650635183859e-49,1.8265543388416661e-73,2.117884756626614e-74,7.6999252221446711e-36,4.2893768290030648e-58,1.4144813502275397e-12,4.1880278784105918e-14,1.6766085647742363e-16,1.3010626155712168e-26,4.817626322876227e-26,1.6766074262130138e-16,5.6137156674562199e-23,3.5171837726207811e-26,5.0441025281662925e-30,7.0156771953073596e-50,8.2416344031868828e-36,1.6834460212553516e-65,1.274254576764625e-37,3.2167318967082398e-67,1.6104219133533171e-70
5.8692126298600216e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679708649,0.11866996602708423,0.022821567693012405,0.0,2.0020097248937428e-42,1.7157432104281987e-24,4.2673998629397914e-53,8.4919928217543386e-37,3.1632945188962692e-85,5.1800470719703939e-14,9.6530968086913797e-72,5.1800470710507979e-14,6.0858583660778373e-49,1.4198173667370007e-47,4.4745139018662848e-71,5.1881861352743965e-72,6.159933134200643e-35,1.3726035015626594e-56,2.8289650982646965e-12,8.3760628572599713e-14,3.353221113973999e-16,5.2042424321871363e-26,1.9270524384351585e-25,3.3532165583179539e-16,2.2440830364847105e-22,2.8117368592636294e-25,7.7314156263038718e-29,4.2986133054553427e-48,6.5933232774848868e-35,1.0774077548017494e-63,1.0194014956664065e-36,7.8800316762438504e-65,3.9462492144654922e-68
1.1738430235117454e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2031957426318239e-41,6.8629905184345376e-24,5.334359939217292e-51,6.7936007628217743e-36,1.5814852761812652e-82,1.0360098535799309e-13,6.1779909461469993e-70,1.0360098532120924e-13,9.7373831885947865e-48,2.2716967104917994e-46,1.1185598097963077e-68,1.2969666725695255e-69,4.9279242720190025e-34,4.3923354409371384e-55,5.6579325933314769e-12,1.6752132814827651e-13,6.7064496463841434e-16,2.0816865783458331e-25,7.7082103257701561e-25,6.7064314125238878e-16,8.9651088515744801e-22,2.2461739069120788e-24,1.2086665741146572e-27,2.6871306791159456e-46,5.2746720763228167e-34,6.8954160701683272e-62,8.1551591664769257e-36,1.96988547554078e-62,9.8663624984965337e-66
2.347686544563232e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678834631,0.11866996601844092,0.022821567692886766,0.0,5.1250436638063572e-40,2.7452076934943289e-23,6.7323698475933708e-49,5.4348829563186499e-35,7.9833637943932279e-80,2.0720201465480597e-13,3.9539167706086789e-68,2.0720201450767061e-13,1.5579819707496197e-46,3.6346731033969584e-45,2.8233081999754145e-66,3.2736159785792151e-67,3.9422994553340617e-33,1.4055477435738326e-53,1.1315867579434906e-11,3.3504272729438673e-13,1.3412920505962098e-15,8.3266552175451947e-25,3.0832816474849723e-24,1.3412847480947711e-15,3.577092859719973e-21,1.7918103164055226e-23,1.9072648622268245e-26,1.6958126901779154e-44,4.2197544413336924e-33,4.4130671622893426e-60,6.5240355976258325e-35,4.9720946541805658e-60,2.4903734628690732e-63
4.695373586666205e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677669269,0.11866996600691651,0.022821567692719244,0.0,8.1998425031844711e-39,1.0980916835954999e-22,8.5213318247935543e-47,4.347906893710366e-34,4.0418326024141435e-77,4.1440407332937003e-13,2.5305071555831849e-66,4.144040727408289e-13,2.4927712859625604e-45,5.8153387909980752e-44,7.14698870444896e-64,8.2869021696540134e-65,3.1537738721030278e-32,4.4977516616300085e-52,2.2631737535521231e-11,6.7008552556563429e-13,2.6825917870701956e-15,3.3305876245074833e-24,1.2333100846536018e-23,2.6825625058066547e-15,1.4237257319586609e-20,1.4252989032004797e-22,3.0179194608996811e-25,1.0732413480051673e-42,3.3758283593890202e-32,2.8243617500835141e-58,5.2190788027027825e-34,1.2586438447642767e-57,6.303601149614524e-61
9.390747670872151e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3119016601431568e-37,4.3924336059421782e-22,1.0757849149385704e-44,3.478325070808542e-33,2.0410976891949017e-74,8.2880819100224691e-13,1.6195242052629108e-64,8.2880818864808715e-13,3.9884328975317544e-44,9.3040826695815788e-43,1.8045799698873154e-61,2.0923994464930832e-62,2.5229132949554474e-31,1.4392792253483196e-50,4.526347738321176e-11,1.3401711220242385e-12,5.3652138863199224e-15,1.3321751659839974e-23,4.9332185678494562e-23,5.3650961975170929e-15,5.638794944300965e-20,1.1273811438296563e-21,4.7625888308772346e-24,6.7744872622547772e-41,2.7007011092438341e-31,1.8075891866348499e-56,4.1750224164291291e-33,3.1779950612314063e-55,1.591234349518711e-58
1.8781495839284045e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670677112,0.11866996593777003,0.022821567691714114,0.0,2.098808324629148e-36,1.7570252864101553e-21,1.3456280440732883e-42,2.7826588300133478e-32,1.021290115665315e-71,1.6576164276429769e-12,1.0364947189833097e-62,1.657616418226371e-12,6.3814876562019902e-43,1.4885079178482572e-41,4.5146388757538377e-59,5.234680472025425e-60,2.0181610917464631e-30,4.6056842148247513e-49,9.0526956820664352e-11,2.6803423146058851e-12,1.073055145848884e-14,5.328221019100758e-23,1.9732697755145009e-22,1.0730076287510572e-14,2.2118483691578603e-19,8.8189454604184918e-21,7.4460267558178197e-23,4.2365640909497905e-39,2.160620456475275e-30,1.1568538513525083e-54,3.3396325195102677e-32,7.9505056894237471e-53,3.9787706366791751e-56
3.756299217610783e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3573434086553852e-35,7.0284937468867918e-21,1.6498643897471744e-40,2.2261248950899955e-31,5.0094320579905747e-69,3.3152329061041747e-12,6.633555377751716e-61,3.3152328684380071e-12,1.0210363300532353e-41,2.3811477434164882e-40,1.1071690299965416e-56,1.2837441724536166e-57,1.6142575571318314e-29,1.4738128415200338e-47,1.8105391466385567e-10,5.3606846984269553e-12,2.1461621883662074e-14,2.1309046623073613e-22,7.8929374221514332e-22,2.1459687305195176e-14,8.5163556348215708e-19,6.7519318622007018e-20,1.1409935858912122e-21,2.5967872673134282e-37,1.728586718254865e-29,7.403822557331002e-53,2.6710893346822526e-31,1.9497322180170389e-50,9.7469750762046465e-54
5.634448851293161e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652031361,0.11866996575337942,0.022821567689033772,0.0,1.2356073471441788e-34,1.4936100812852788e-20,1.0647423811361728e-39,6.6088045643882317e-31,4.2139712776415238e-68,4.9728493897447378e-12,3.7663342225722977e-60,4.9728493097047133e-12,3.8627847611415356e-41,9.077346697684317e-40,8.2231785009311925e-56,9.5346237512871585e-57,4.615322169635348e-29,6.8752930759062025e-47,2.7158087147533308e-10,8.0410270809058026e-12,3.2193108294775278e-14,4.5276089769019096e-22,1.6772283801610132e-21,3.2188949171984204e-14,1.7632034975936944e-18,1.8828548048181548e-19,4.1146366698125662e-21,1.4278068918378818e-36,4.9428202173800285e-29,4.1402744274387295e-52,7.6366333979390125e-31,1.4480978105128143e-49,7.2730087693947179e-53
9.390748118657917e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727633385609,0.1186699655689888,0.02282156768635343,0.0,9.5034479260721477e-34,4.129751094123616e-20,4.4490568398519007e-38,3.0956971812251363e-30,5.4869556802016602e-66,8.2880823777432154e-12,1.0124903536405127e-58,8.2880821564584186e-12,3.0485394343824379e-40,7.4618041489142258e-39,6.0292178063914676e-54,6.9906540122820361e-55,2.1204121142108262e-28,9.2132713171493218e-46,4.526347809714326e-10,1.3401711840494964e-11,5.3657895144346951e-14,1.2513491873115317e-21,4.6368946928665438e-21,5.3646076393229362e-14,4.5723271381521933e-18,8.0463712937892944e-19,2.9525403556374109e-20,3.4455840207641819e-35,2.2717181877366946e-28,9.5260880401844145e-51,3.5081073230385928e-30,1.061690481330439e-47,6.5010234619133527e-51
1.2771417459286198e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727616604433,0.11866996540303727,0.022821567683941123,0.0,2.6168847954616408e-33,7.3542584919569728e-20,2.0673762591600133e-37,7.1436268819777121e-30,2.9981034063493928e-65,1.127179208367511e-11,4.3963638332718277e-58,1.1271791689635473e-11,8.5551838753393348e-40,2.1758351014374219e-38,3.0664475272280936e-53,3.555401666018065e-54,4.7722540853486851e-28,3.0578119946199266e-45,6.1558329618442891e-10,1.8226328119788863e-11,7.2977767661092121e-14,2.2278083926376339e-21,8.2567603518444718e-21,7.2956362916322486e-14,7.8084426532318868e-18,1.7399318918220366e-18,7.8770244291796651e-20,1.4335653696244823e-34,5.113828968556015e-28,3.6407876002062251e-50,7.8949591230485378e-30,5.399659420010915e-47,3.9294879423094109e-50
1.6152086799914479e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727599823256,0.11866996523708573,0.022821567681528817,0.0,5.8928918747554224e-33,1.1480680726310964e-19,7.0998778118646696e-37,1.3754606418301812e-29,1.3594641051526152e-64,1.4255501807317807e-11,1.3312203465955189e-57,1.4255501192221118e-11,1.9587576170902133e-39,4.9779312151294274e-38,1.2167608006190411e-52,1.4107731352184269e-53,9.0183397329250352e-28,8.2163510061140745e-45,7.7853180786899114e-10,2.3050944394492793e-11,9.2299405024633774e-14,3.4768944646716693e-21,1.2888643381331725e-20,9.2265455579227089e-14,1.1700256657359885e-17,3.1561255982491949e-18,1.713935555096445e-19,4.1935156055527726e-34,9.6658685784192469e-28,1.1354997888262841e-49,1.4918506910323782e-29,2.1425446689335331e-46,1.4531259244715178e-49
1.953275614054276e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758304208,0.11866996507113421,0.02282156767911651,0.0,1.1324092816809604e-32,1.6459136942058639e-19,1.9584867617405551e-36,2.3386186897358423e-29,4.5452985565512861e-64,1.7239211547689134e-11,3.4559837612888222e-57,1.7239210665909948e-11,3.8196914847416689e-39,9.8424518612024522e-38,3.7014337302759478e-52,4.2916033433953191e-53,1.5071428407681561e-27,1.8176476974059615e-44,9.4148031622057344e-10,2.7875560664861349e-11,1.1162279093547792e-13,4.9833624105175514e-21,1.8476431026615373e-20,1.1157342057966509e-13,1.6144080241535402e-17,5.0795616676759798e-18,3.1931321892123217e-19,1.048223501468823e-33,1.6156723731680873e-27,2.8229523601717812e-49,2.4930299703247302e-29,6.5176092522294516e-46,4.6076990243053474e-49
2.6294094821799323e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923117,0.022821567674291894,0.0,2.9276449273187239e-32,2.8359299681052007e-19,8.9910611130545876e-36,5.1706995159310957e-29,2.6337021167059977e-63,2.3206631066578249e-11,1.5286474498713765e-56,2.3206629547388986e-11,1.0141104699353884e-38,2.7521238555566593e-37,1.9088341289831804e-51,2.2131377952895167e-52,3.2167531709221967e-27,5.7188650339896554e-44,1.2673773253229388e-09,3.7524793195712314e-11,1.5027376593003595e-13,8.5828400610320704e-21,3.1831776011498504e-20,1.501867791547791e-13,2.611969062891773e-17,1.0208654425401315e-17,7.8649075483076858e-19,4.2967565210850303e-33,3.4494687090947763e-27,1.0404169329129137e-48,5.3204600304992358e-29,3.3610252386476912e-45,3.2097244484212359e-48
