Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
4.1316014369805825e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439084412869145,0.1109864417884695,0.02253549207345996,1.6938618920099566e-09,5.215405251274967e-08,0.00010056306021182304,2.2185919899338688e-05,1.5301199585567703e-07,3.363434520366036e-17,0.0003601262902670504,1.5897400360172865e-15,0.00023103708383684875,5.602741337402765e-12,2.4862444316184788e-11,8.972555705192712e-13,8.49545493143319e-15,2.2270689438289987e-08,1.6591671282221326e-10,0.007288195993691286,0.0005496620030098256,6.400856331861525e-05,1.962219045795193e-08,2.0187438607955747e-09,5.279606322093733e-10,2.5337185760268135e-13,6.4383451512389754e-09,1.2496630905415081e-05,2.0173740138393584e-07,3.0856327792323448e-12,1.8410773966441683e-06,2.6180208704189534e-10,4.1302459343961015e-12,6.8954908893412e-11,6.649322933195423e-13
4.1483637711719814e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438215609567894,0.1109782747625404,0.02253435200030271,1.720779548405598e-09,5.287622855373779e-08,0.00010144246308286698,2.243497763627789e-05,1.548115650214557e-07,3.427448869676792e-17,0.00036154872168042245,1.6218071295147347e-15,0.00023160385389153196,5.671261290280763e-12,2.534557841150327e-11,9.09757524884176e-13,8.632725594671521e-15,2.2507397945416296e-08,1.6864260705430483e-10,0.007294665519356314,0.0005516905371637822,6.415909921939558e-05,1.974128144988129e-08,2.0266162060157055e-09,5.299691964870526e-10,2.543658361181038e-13,6.464416165175893e-09,1.2517559027135708e-05,2.0314286748802187e-07,3.1243283916875232e-12,1.8580330680454623e-06,2.66106531713695e-10,4.174449875209702e-12,6.972776528371006e-11,6.711525840295768e-13
4.16512610536338e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443735370768381,0.1109701738641752,0.02253321202922177,1.7479843039216287e-09,5.360452240686288e-08,0.00010232495403964319,2.2685363989303657e-05,1.5662454400746686e-07,3.4923365272008547e-17,0.0003629706780135972,1.6543818656813707e-15,0.0002321684876382786,5.74032349857086e-12,2.5835720434000522e-11,9.223581396015047e-13,8.77149796038693e-15,2.2745374415475626e-08,1.7140174025407558e-10,0.007301068340283519,0.0005537175294270146,6.430910729126887e-05,1.9860496216975612e-08,2.034485090674802e-09,5.319770623294432e-10,2.5535933255916266e-13,6.490327462941218e-09,1.2538182626785645e-05,2.0454936681065219e-07,3.163321372566412e-12,1.875052546089848e-06,2.704635040377084e-10,4.218876839879324e-12,7.050473334379596e-11,6.773926649305931e-13
4.181888439554779e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436498638499106,0.11096213842294854,0.022532072159854335,1.7754775998821028e-09,5.433895406350851e-08,0.00010321052424406124,2.2937075091554262e-05,1.5845097160299846e-07,3.558104445500717e-17,0.00036439215744777954,1.687470028148326e-15,0.00023273099317434157,5.809929758904827e-12,2.6332936558389384e-11,9.350574118976293e-13,8.911779475012097e-15,2.2984618493772603e-08,1.7419437453594226e-10,0.007307405128994869,0.0005557429843778396,6.445859430026868e-05,1.9979834826157394e-08,2.0423505050560388e-09,5.339842274065047e-10,2.5635234593958066e-13,6.5160801717356365e-09,1.2558505220244577e-05,2.059568908650225e-07,3.2026126475166892e-12,1.892135633729306e-06,2.7487341857419233e-10,4.2635266787474644e-12,7.128580106377248e-11,6.836524881596848e-13
4.198650773746178e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443565033398952,0.11095416777521597,0.022530932391841212,1.8032608766469579e-09,5.5079543520722554e-08,0.00010409916493893891,2.3190107078710593e-05,1.60290886461333e-07,3.624759589107338e-17,0.0003658131581694437,1.7210774391494778e-15,0.00023329137857036288,5.880081862232887e-12,2.68372932359915e-11,9.47855335591077e-13,9.05357755612358e-15,2.3225129826725772e-08,1.7702077287657292e-10,0.007313676551227699,0.0005577669065841905,6.460756687385322e-05,2.0099297337080592e-08,2.050212439473763e-09,5.359906893955652e-10,2.5734487532957147e-13,6.541675432407917e-09,1.2578530319077117e-05,2.0736543180621489e-07,3.242203142188481e-12,1.9092821358585803e-06,2.7933669124873473e-10,4.3083992532718645e-12,7.207095644259577e-11,6.899320080702194e-13
4.215413107937577e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443480872681702,0.11094626126404153,0.022529792724826775,1.831335573688493e-09,5.582631078096612e-08,0.0001049908674465065,2.344445609012896e-05,1.62144327099692e-07,3.6923089344400267e-17,0.00036723367837036293,1.7552099595573029e-15,0.0002338496518703067,5.950781593811155e-12,2.734885719420989e-11,9.607519011725136e-13,9.196899592479861e-15,2.346690806174525e-08,1.7988119911199863e-10,0.007319883266006914,0.0005597893006025803,6.475603150407004e-05,2.0218883798075207e-08,2.058070884274204e-09,5.379964459791473e-10,2.5833691984407573e-13,6.567114396159616e-09,1.2598261429417914e-05,2.0877498241773182e-07,3.282093782137161e-12,1.9264918592835162e-06,2.838537393476736e-10,4.353494436626761e-12,7.28601874914893e-11,6.962311811251533e-13
4.232175442128976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433973750323186,0.11093841823913236,0.022528653158458915,1.8597031296619677e-09,5.657927585185455e-08,0.00010588562316706524,2.3700118269832892e-05,1.6401133189918853e-07,3.76075946973753e-17,0.000368653716247636,1.7898734889135884e-15,0.00023440582109140863,6.0220307331899814e-12,2.7867695436034008e-11,9.737470958774337e-13,9.341752944071579e-15,2.370995284712114e-08,1.8277591793491254e-10,0.007326025925710289,0.0005618101709771827,6.490399455036628e-05,2.0338594254721674e-08,2.0659258298346056e-09,5.400014948494463e-10,2.593284786626111e-13,6.592398229251716e-09,1.2617702050988632e-05,2.1018553609918434e-07,3.3222854929441726e-12,1.9437646126919017e-06,2.884249815138452e-10,4.398812112400982e-12,7.365348223714271e-11,7.025499660240266e-13
4.2472615429012347e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433227886158305,0.11093141326530688,0.022527627634492453,1.8854855128700052e-09,5.7262260083989885e-08,0.0001066935067669003,2.3931333808002695e-05,1.6570326518878042e-07,3.8231412541769574e-17,0.0003699313364646779,1.8215295851410703e-15,0.00023490458100765982,6.086626168491226e-12,2.834092496582182e-11,9.855270858962433e-13,9.473436294923798e-15,2.3929775764447484e-08,1.854107044945888e-10,0.007331500086237601,0.0005636276553440197,6.503673758920374e-05,2.0446439709315992e-08,2.0729922810615032e-09,5.418054318340109e-10,2.602204656814879e-13,6.615022012741758e-09,1.2634953129116508e-05,2.1145588706897196e-07,3.358716213100649e-12,1.959363824769686e-06,2.9258578248898237e-10,4.439788164957681e-12,7.437091208768141e-11,7.082536080541823e-13
4.2623476436734936e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432487291744865,0.11092445872910986,0.02252660219151556,1.9115073242925332e-09,5.795029534511892e-08,0.00010750385040373286,2.4163607091263215e-05,1.6740624421530574e-07,3.8862637834203595e-17,0.0003712085632367907,1.8536249638940527e-15,0.000235401648899136,6.151669350144367e-12,2.88201503929637e-11,9.973869388469044e-13,9.606371274474684e-15,2.4150624047911428e-08,1.8807367730519072e-10,0.007336923351599849,0.00056544391252298,6.516908384609089e-05,2.055438564458921e-08,2.0800558831659744e-09,5.436087920301734e-10,2.61112058114625e-13,6.63752195430137e-09,1.2651974280464853e-05,2.127270416990575e-07,3.3953922248199055e-12,1.975013800797101e-06,2.9679112794738826e-10,4.480944283152929e-12,7.509161514820047e-11,7.139730766269537e-13
4.2774337444457525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443175191987427,0.11091755417001838,0.022525576829278728,1.9377696112973155e-09,5.864339623039085e-08,0.00010831664796521596,2.4396935322208856e-05,1.6912029667562253e-07,3.9501321761817125e-17,0.0003724853952608277,1.886164006400384e-15,0.00023589703055468107,6.217161563538594e-12,2.9305421133200564e-11,1.0093266389556046e-12,9.74056318861866e-15,2.4372497442490347e-08,1.9076503109662631e-10,0.007342296183831619,0.0005672589457975699,6.530103769288011e-05,2.066243207664907e-08,2.0871166291993795e-09,5.454115737695776e-10,2.6200325546253143e-13,6.659898925547779e-09,1.2668768039167404e-05,2.1399899640765654e-07,3.432314202569258e-12,1.99071440510041e-06,3.010413258807339e-10,4.522280405331821e-12,7.58155827341184e-11,7.197083459471224e-13
4.2925198452180114e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443102172376706,0.11091069913170255,0.022524551547534685,1.964273420896989e-09,5.934157733762842e-08,0.00010913189338684785,2.463131570893728e-05,1.708454501771722e-07,4.0147515587626525e-17,0.0003737618312372012,1.919151119333423e-15,0.00023639073174549003,6.283104090290081e-12,2.9796786781797596e-11,1.0213461684983742e-12,9.876017324532617e-15,2.459539569345341e-08,1.9348496115389478e-10,0.007347619040771795,0.0005690727584409758,6.543260342153311e-05,2.0770579012550013e-08,2.0941745122345123e-09,5.47213775386367e-10,2.628940572503457e-13,6.682153801694461e-09,1.268533693275057e-05,2.152717479853253e-07,3.4694828208245574e-12,2.006465503166475e-06,3.053366851596582e-10,4.563796477586605e-12,7.65428061784111e-11,7.254593914737833e-13
4.30760594599027e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443029665706913,0.1109038931619885,0.022523526346038363,1.9910197997902638e-09,6.004485326715331e-08,0.0001099495806512256,2.4866745465573604e-05,1.7258173223795608e-07,4.080127065017402e-17,0.00037503786986989643,1.9525907348276137e-15,0.00023688275822509,6.349498208235142e-12,3.0294297113244184e-11,1.0334455078427644e-12,1.0012738950720707e-14,2.4819318546297457e-08,1.962336633154752e-10,0.0073528923761006166,0.0005708853537155841,6.55637852456757e-05,2.087882645570967e-08,2.1012295253652644e-09,5.490153952199415e-10,2.637844630334655e-13,6.704287464595109e-09,1.2701683481614351e-05,2.1654529358767709e-07,3.506898753867032e-12,2.0222669616260073e-06,3.096775155312233e-10,4.605492453038709e-12,7.727327683328676e-11,7.312261900014107e-13
4.322692046762529e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442957667384786,0.11089713581282104,0.022522501224546874,2.018009794403362e-09,6.075323862160988e-08,0.00011076970378729753,2.5103221812790795e-05,1.743291702865113e-07,4.146263836318161e-17,0.0003763135098664858,1.9864873104938634e-15,0.00023737311572932153,6.41634519142349e-12,3.079800208095024e-11,1.0456246354898606e-12,1.01507333170614e-14,2.504426574668253e-08,1.990113339716994e-10,0.007358116639376869,0.000572696734872506,6.569458730216495e-05,2.0987174404693605e-08,2.108281661706715e-09,5.508164316143436e-10,2.646744723974918e-13,6.726300801582868e-09,1.2717810198521263e-05,2.1781963072794354e-07,3.5445626758852007e-12,2.038118648236765e-06,3.1406412761634293e-10,4.647368291910225e-12,7.800698607178403e-11,7.370087196179203e-13
4.337778147534788e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442886172858844,0.11089042664022587,0.022521476182819505,2.0452444509322574e-09,6.146674800577432e-08,0.00011159225686960863,2.5340741978329585e-05,1.7608779166188763e-07,4.213167021520685e-17,0.0003775887499381426,2.0208453294346306e-15,0.00023786180997632236,6.483646310111785e-12,3.130795181693159e-11,1.0578835281168946e-12,1.029000565485888e-14,2.527023704036655e-08,2.01818170063078e-10,0.007363292276075751,0.0005745069051511082,6.582501365266532e-05,2.1095622854237235e-08,2.115330914395289e-09,5.526168829186894e-10,2.6556408495507067e-13,6.74819470575257e-09,1.2733719588084664e-05,2.1909475726937406e-07,3.5824752608318255e-12,2.054020431866491e-06,3.184968329071302e-10,4.689423961460204e-12,7.874392528936218e-11,7.42806959703975e-13
4.352864248307047e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442815177618991,0.11088376520427182,0.02252045122061768,2.0727248153848573e-09,6.218539602637637e-08,0.00011241723401755402,2.5579303197507852e-05,1.7785762361362538e-07,4.2808417769311025e-17,0.000378863588799655,2.0556693002584098e-15,0.0002383488466665135,6.551402830757398e-12,3.1824196631490106e-11,1.0702221606194587e-12,1.043056117689815e-14,2.5497232173141202e-08,2.046543690786028e-10,0.0073684197276267195,0.0005763158677785561,6.59550682852198e-05,2.1204171788321974e-08,2.1223772765889782e-09,5.544167474837579e-10,2.664533003472825e-13,6.76997007111581e-09,1.274941414627261e-05,2.2037067141769837e-07,3.620637182963676e-12,2.0699721824758574e-06,3.2297594376421355e-10,4.7316594365464156e-12,7.948408590544133e-11,7.486208907845734e-13
4.367950349079306e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442744677196146,0.1108771510690341,0.022519426337704953,2.1004519336220314e-09,6.290919729191564e-08,0.00011324462939466277,2.581890271370364e-05,1.7963869330173504e-07,4.3492932662746455e-17,0.00038013802516943855,2.090963757093257e-15,0.00023883423148258746,6.619616016012083e-12,3.234678701289993e-11,1.0826405061521863e-12,1.0572405077501785e-14,2.5725250890769795e-08,2.0752012905409023e-10,0.0073734994314500315,0.0005781236259693654,6.608475511572113e-05,2.1312821194040385e-08,2.1294207414671358e-09,5.562160236687054e-10,2.673421182372729e-13,6.791627801179395e-09,1.2764896359924461e-05,2.2164737171382015e-07,3.65904911571154e-12,2.08597377110198e-06,3.275017734141144e-10,4.774074698418153e-12,8.022745936493848e-11,7.544504947674016e-13
4.3815278397743393e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442681646223197,0.11087123843234094,0.022518504010681954,2.1256181788387523e-09,6.356503653052806e-08,0.00011399134803115895,2.603542775075025e-05,1.812512866612179e-07,4.4115679879701193e-17,0.0003812846727155198,2.123134801815989e-15,0.00023926967014713482,6.681399371492026e-12,3.282258568755664e-11,1.093885148213788e-12,1.0701170429992795e-14,2.5931342691487727e-08,2.101247517687547e-10,0.007378030698909393,0.0005797495811940447,6.620116197194321e-05,2.1410691542943133e-08,2.1357573770327915e-09,5.578348678152994e-10,2.6814171421997434e-13,6.811019926797044e-09,1.2778650845290123e-05,2.227970731950114e-07,3.6938341711254454e-12,2.100417706636592e-06,3.316152242443256e-10,4.812402142238614e-12,8.089923541050566e-11,7.597105246173674e-13
4.395105330469373e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426190092640666,0.11086536344712578,0.02251758174752388,2.1509859039906098e-09,6.422507238340923e-08,0.00011474001654684938,2.6252789585170334e-05,1.8287302418771852e-07,4.474479827498841e-17,0.00038243099227902843,2.1556939748891854e-15,0.00023970377949994817,6.743554560064795e-12,3.330360236679485e-11,1.1051943127681363e-12,1.0830987322387193e-14,2.6138263204428325e-08,2.1275362484664788e-10,0.007382523955107032,0.000581374565742928,6.631727677923334e-05,2.1508643235750458e-08,2.1420916553237883e-09,5.594532328551134e-10,2.6894098777020354e-13,6.830318162038713e-09,1.2792237137267138e-05,2.2394740993281236e-07,3.728822771873679e-12,2.1149018148326743e-06,3.3576700126605984e-10,4.8508752004918995e-12,8.15736007536201e-11,7.649832242163186e-13
4.408682821164406e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425567631445584,0.11085952580377988,0.022516659548062715,2.1765558713662226e-09,6.488931550309986e-08,0.00011549063077584191,2.647098622598802e-05,1.8450392549479481e-07,4.5380325645123676e-17,0.0003835769829332769,2.1886446347640994e-15,0.00024013656364684126,6.806082494272199e-12,3.3789874225077446e-11,1.1165679767890806e-12,1.0961859503226483e-14,2.6346012243950178e-08,2.1540689378539077e-10,0.0073869795107362355,0.0005829985819314661,6.643310224824666e-05,2.1606676246031157e-08,2.1484235714127805e-09,5.610711175980182e-10,2.6973993870219336e-13,6.849523168544372e-09,1.2805657027989635e-05,2.2509838153041775e-07,3.764015409169308e-12,2.1294260038480497e-06,3.3995733461003785e-10,4.8894938743034556e-12,8.22505492162542e-11,7.702685827299588e-13
4.4222603118594394e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424949047164725,0.11085372519523334,0.022515737412131764,2.2023288432587496e-09,6.555777654282706e-08,0.00011624318657946674,2.6690015688651865e-05,1.861440101372175e-07,4.6022299834578585e-17,0.00038472264375398956,2.2219901566660695e-15,0.00024056802668197868,6.868984084144111e-12,3.428143855284025e-11,1.1280061162083934e-12,1.1093790709095863e-14,2.6554589624241908e-08,2.1808470443720948e-10,0.00739139767394955,0.0005846216320657833,6.654864104590093e-05,2.1704790554363222e-08,2.1547531203867132e-09,5.62688520861481e-10,2.7053856683202227e-13,6.868635616688262e-09,1.2818912302484371e-05,2.262499877926186e-07,3.799412573164307e-12,2.143990182506469e-06,3.441864549685016e-10,4.928258168807556e-12,8.293007464058652e-11,7.755665902759613e-13
4.434480053484969e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424395610261597,0.11084853606053129,0.02251490754397556,2.2256987168813297e-09,6.616300660556444e-08,0.00011692214345005375,2.6887852632873287e-05,1.8762795418175647e-07,4.6605619952581504e-17,0.0003857534557229921,2.2523415365571285e-15,0.00024095521723748928,6.9259157407347015e-12,3.472840242308435e-11,1.1383555474374392e-12,1.1213437339462978e-14,2.6743017344125563e-08,2.2051583802036988e-10,0.0073953423029829695,0.0005860815531086435,6.665238302941564e-05,2.1793162914947964e-08,2.160447686530736e-09,5.641437711549131e-10,2.7125705602448455e-13,6.885758232635548e-09,1.2830702772066858e-05,2.272869760645266e-07,3.831445296814393e-12,2.15713205961598e-06,3.4802601730691126e-10,4.963270547732756e-12,8.35438457521985e-11,7.803456042722533e-13
4.445477820947946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423900161708607,0.1108438910947036,0.022514160706419407,2.246873181204825e-09,6.671064858020521e-08,0.00011753454396047537,2.7066480095744167e-05,1.8896988895713934e-07,4.713512190269884e-17,0.00038668095687633834,2.2799356422329246e-15,0.000241302779082253,6.977414180810171e-12,3.513438371299917e-11,1.14771465494435e-12,1.1321857551770468e-14,2.6913175718388624e-08,2.2272104414843409e-10,0.007398866967440307,0.000587394815975268,6.674555565553718e-05,2.187275430114482e-08,2.1655711503784165e-09,5.654531614395056e-10,2.719034725458564e-13,6.901105350130028e-09,1.2841202487795099e-05,2.2822070515474729e-07,3.8604170286329224e-12,2.1689873269678303e-06,3.515087851518143e-10,4.994882553697021e-12,8.40980164917351e-11,7.846554653375661e-13
4.456475588410923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423407201665027,0.11083926988964873,0.022513413910253417,2.2681821923064368e-09,6.726107687563698e-08,0.00011814821106659951,2.724565046677952e-05,1.903178834949933e-07,4.7668921056096174e-17,0.0003876082399904529,2.307794873182571e-15,0.00024164948138693444,7.029159386173041e-12,3.5543904075052765e-11,1.1571160186659567e-12,1.1430979195159583e-14,2.708387723592012e-08,2.2494261258211187e-10,0.007402367638411641,0.000588707449082399,6.683854479924617e-05,2.1952398969443854e-08,2.170693052473266e-09,5.66762233726488e-10,2.7254967701789463e-13,6.9163929289441465e-09,1.285159734812104e-05,2.2915485094037243e-07,3.889523822738128e-12,2.1808686715469814e-06,3.5501741316841336e-10,5.026590125630716e-12,8.465386709723775e-11,7.889736100569055e-13
4.4674733558738996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422916713890304,0.11083467228696395,0.022512667155391543,2.2896261554111104e-09,6.781429715425131e-08,0.00011876314261954709,2.7425362704736094e-05,1.9167194807454464e-07,4.8207037616341116e-17,0.00038853530457880013,2.3359210553925333e-15,0.00024199532630495634,7.081151835609631e-12,3.595698354887631e-11,1.166559623910301e-12,1.154080423261586e-14,2.725512179749547e-08,2.271806215101582e-10,0.007405844474871554,0.0005900194536367412,6.693135179742961e-05,2.20320968998539e-08,2.1758133902318386e-09,5.680709873912645e-10,2.7319566937471883e-13,6.9316213258013785e-09,1.2861888286978095e-05,2.3008941368601723e-07,3.9187659396455296e-12,2.1927760461374266e-06,3.585520250279135e-10,5.0583932748861816e-12,8.521139433834846e-11,7.933000345193033e-13
4.4784711233368765e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442242868225177,0.11083009812929956,0.02251192044174829,2.3112054757906793e-09,6.837031507851593e-08,0.00011937933648140888,2.760561577160336e-05,1.9303209294969638e-07,4.874949180736014e-17,0.00038946215015589513,2.3643160220815756e-15,0.00024234031598472695,7.133392006818436e-12,3.637364222365081e-11,1.1760454555809486e-12,1.1651334622060515e-14,2.742690930375137e-08,2.2943514927204564e-10,0.007409297634740786,0.0005913308308405734,6.702397796970356e-05,2.2111848071966865e-08,2.180932161076887e-09,5.693794218108774e-10,2.738414495588691e-13,6.946790898514322e-09,1.2872076234785052e-05,2.3102439373479106e-07,3.948143639900578e-12,2.204709403792073e-06,3.621127446401867e-10,5.090292014650938e-12,8.577059499484361e-11,7.976347351358186e-13
4.489468890799853e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421943090723875,0.11082554726035189,0.022511173769238738,2.3329205587717206e-09,6.892913631094847e-08,0.00011999679052511718,2.778640863268112e-05,1.943983283490259e-07,4.9296303873394635e-17,0.000390388776237306,2.3929816137025563e-15,0.00024268445256964057,7.185880376409004e-12,3.6793900238039735e-11,1.185573498184649e-12,1.1762572316366268e-14,2.75992396551746e-08,2.317062743576189e-10,0.007412727274893215,0.0005926415818916785,6.711642461868075e-05,2.21916524637901e-08,2.1860493624373948e-09,5.706875363635109e-10,2.7448701751824004e-13,6.961902005089212e-09,1.2882162118371084e-05,2.3195979150681446e-07,3.977657183943958e-12,2.2166686978296613e-06,3.656996961532237e-10,5.122286359936209e-12,8.633146585687217e-11,8.019777086128879e-13
4.50046665826283e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442145992338758,0.11082101952485647,0.02251042713777849,2.354771809743344e-09,6.949076651406585e-08,0.00012061550263431893,2.7967740256655004e-05,1.9577066447578218e-07,4.9847494078954745e-17,0.0003913151823396567,2.4219196779441312e-15,0.00024302773819807896,7.238617419900836e-12,3.72177777801211e-11,1.195143735838939e-12,1.1874519263373519e-14,2.7772112752090852e-08,2.339940754067472e-10,0.007416133551162793,0.0005939517079832787,6.720869303023191e-05,2.2271510051754618e-08,2.191164991748572e-09,5.719953304284327e-10,2.751323732040626e-13,6.9769550037237735e-09,1.2892146860901913e-05,2.3289560749777874e-07,4.00730683207337e-12,2.228653881831715e-06,3.6931300395258486e-10,5.154376327610157e-12,8.689400372518813e-11,8.063289519490427e-13
4.511464425725807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420979164429586,0.110816514768581,0.02250968054728372,2.376759634164951e-09,7.005521135034558e-08,0.00012123547070325067,2.8149609615670092e-05,1.9714911150788373e-07,5.040308270877668e-17,0.00039224136798062784,2.451132069732355e-15,0.00024337017500341277,7.291603611722309e-12,3.764529508731911e-11,1.2047561522796756e-12,1.1987177405906932e-14,2.7945528494653724e-08,2.362986312089763e-10,0.007419516618350441,0.0005952612103039687,6.730078447374277e-05,2.2351420811584255e-08,2.196279046451866e-09,5.73302803386408e-10,2.757775165764174e-13,6.991950253297661e-09,1.2902031381807322e-05,2.338318422775112e-07,4.037092844638412e-12,2.2406649096395163e-06,3.7295279266084994e-10,5.186561936338085e-12,8.745820541137623e-11,8.106884624467551e-13
4.522462193188784e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442050079814163,0.11081203283831849,0.02250893399767113,2.39888443757392e-09,7.062247648219002e-08,0.00012185669263661474,2.8332015685402964e-05,1.9853367959791608e-07,5.096309006778184e-17,0.0003931673326789599,2.4806206512322105e-15,0.00024371176511400316,7.344839425209613e-12,3.8076472446335684e-11,1.2144107308684903e-12,1.2100548681792283e-14,2.811948678283393e-08,2.386200207031797e-10,0.007422876630230921,0.0005965700900376546,6.739270020237007e-05,2.2431384717534587e-08,2.2013915239949868e-09,5.746099546193612e-10,2.764224475996695e-13,7.0068881127785105e-09,1.2911816596711385e-05,2.3476849648853758e-07,4.067015481878956e-12,2.2527017353511092e-06,3.766191871370651e-10,5.218843206574851e-12,8.802406773807311e-11,8.150562376937722e-13
4.533459960651761e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420024808919817,0.11080757358188065,0.02250818748885797,2.421146625593224e-09,7.119256757188339e-08,0.0001224791663494571,2.8514957445131975e-05,1.999243788731301e-07,5.1527536481035976e-17,0.0003940930759544548,2.5103872918490508e-15,0.00024405251065320362,7.398325332605666e-12,3.8511330193081626e-11,1.2241074546001712e-12,1.2214635023873545e-14,2.8293987516408576e-08,2.4095832297720984e-10,0.007426213739559638,0.0005978783483634907,6.748444145329252e-05,2.251140174257892e-08,2.2065024218319e-09,5.759167835104229e-10,2.7706716624197463e-13,7.021768941317678e-09,1.2921503417363748e-05,2.3570557084465107e-07,4.097075003898155e-12,2.26476431331833e-06,3.803123124761925e-10,5.251220160572368e-12,8.859158753918325e-11,8.194322755628915e-13
4.5444577281147376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441955118126394,0.1108031368480908,0.02250744102076202,2.443546603938988e-09,7.17654902815566e-08,0.00012310288976704733,2.869843387780573e-05,2.013212194354398e-07,5.209644229371128e-17,0.00039501859732797784,2.5404338682299616e-15,0.0002443924137393619,7.452061805059092e-12,3.894988871260779e-11,1.2338463061099715e-12,1.2329438360030202e-14,2.8469030594950623e-08,2.4331361726754984e-10,0.007429528098079401,0.0005991859864558204,6.757600944795787e-05,2.2591471858763842e-08,2.211611737422847e-09,5.772232894441055e-10,2.777116724796284e-13,7.036593098401497e-09,1.2931092751572665e-05,2.3664306612948911e-07,4.127271670836001e-12,2.2768525981438833e-06,3.8403229400855807e-10,5.283692822339677e-12,8.916076166008904e-11,8.238165742141519e-13
4.5664532630406913e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441861094916346,0.11079433034876741,0.02250594820639556,2.4887615549848e-09,7.291985320836223e-08,0.0001243540774679595,2.906698671252655e-05,2.041333647023085e-07,5.3247713598326325e-17,0.00039686897245789837,2.6013743710883124e-15,0.0002450697010009305,7.560288324254919e-12,3.983818985548827e-11,1.2534503212504188e-12,1.2561203701372094e-14,2.8820743384146297e-08,2.480754995841462e-10,0.007436089164640498,0.0006017994066129372,6.775863047710782e-05,2.2751771246202366e-08,2.221825611739246e-09,5.798353299833801e-10,2.790000476645478e-13,7.066072836172631e-09,1.2949982571804067e-05,2.385193229607185e-07,4.188077479417245e-12,2.3011061080178152e-06,3.9155332814780876e-10,5.3489253739556704e-12,9.030406030141396e-11,8.326099478790474e-13
4.585353178844928e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417810447572725,0.11078683384216272,0.02250466561786523,2.528057055307385e-09,7.392085291915826e-08,0.00012543314881739335,2.938536897041306e-05,2.065694486619265e-07,5.4251394575313344e-17,0.000398458215076442,2.654650205877573e-15,0.0002456489956373407,7.65408815859174e-12,4.061348766667722e-11,1.2704297344467775e-12,1.2762659467403682e-14,2.912468858948521e-08,2.522222327749397e-10,0.00744165553360193,0.0006040430469269051,6.791500716086723e-05,2.2889679687654773e-08,2.2305969214276753e-09,5.820787181920487e-10,2.8010642001558246e-13,7.091225902047076e-09,1.2965910733109294e-05,2.4013287166329144e-07,4.24076618512424e-12,2.3220279359114877e-06,3.981028417013011e-10,5.4052832520505105e-12,9.129170956387554e-11,8.401921378999037e-13
