Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20)
3.7200413158559145e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374123215723987,0.11852187915237858,0.022817990299139619,0.0,1.0135175617906471e-30,1.0723897290027095e-14,0.0,2.7834282643825853e-23,0.0,3.7814514964906099e-11,4.861767939049379e-45,3.7793067170381712e-11,1.1579457510149743e-32,5.2400902952764608e-39,0.0,0.0,3.594315554892126e-27,7.7275365890999039e-35,0.00014808683977218952,7.1547878293183653e-06
3.8391838835924664e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374074166303862,0.11851719961688167,0.022817877595276478,0.0,1.1496500302299893e-30,1.1421286597403836e-14,0.0,3.0594713288617083e-23,0.0,3.9025186014265595e-11,5.8729745753658059e-45,3.9002343441131986e-11,1.3132901721168273e-32,6.1344191266913696e-39,0.0,0.0,3.9506552475441221e-27,9.0452375851415323e-35,0.00015276637405841625,7.3801955555980639e-06
3.944558173578478e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740308203983083,0.11851306409758855,0.022817778059109957,0.0,1.2810814449237809e-30,1.2056363256852486e-14,0.0,3.3183215685135416e-23,0.0,4.0095928747064394e-11,6.9078257946664136e-45,4.0071816020617055e-11,1.4632449667010183e-32,7.0234754659541814e-39,0.0,0.0,4.2847880485739915e-27,1.0354980530758617e-34,0.00015690189228080711,7.5792678886476253e-06
4.0499324635644897e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739875076717024,0.11850893161979305,0.022817678661142048,0.0,1.4234679553955273e-30,1.2708595462864847e-14,0.0,3.5913724658686168e-23,0.0,4.1166651308332391e-11,8.0902959545084826e-45,4.1141234117478473e-11,1.6256732265587299e-32,8.0127302644193784e-39,0.0,0.0,4.637238720441283e-27,1.1812135716643016e-34,0.00016103436900558003,7.7780638244555074e-06
4.1553067535505013e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739442281685544,0.11850480218125281,0.022817579404719453,0.0,1.5774014400505169e-30,1.3377981159355107e-14,0.0,3.87900296109583e-23,0.0,4.2237353723465875e-11,9.4367580551178098e-45,4.2210597761224731e-11,1.8012461004079114e-32,9.1104210841019413e-39,0.0,0.0,5.0084950456379235e-27,1.34287951077539e-34,0.00016516380647509861,7.9765766696380462e-06
4.260681043536513e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739009819329968,0.11850067577972707,0.02281748029316908,0.0,1.743489288209448e-30,1.4064518292111717e-14,0.0,4.1815919733019157e-23,0.0,4.3308036017842797e-11,1.0964908417775427e-44,4.3279906981342194e-11,1.9906521075136606e-32,1.0325224710452613e-38,0.0,0.0,5.3990447266415287e-27,1.521769252061848e-34,0.00016929020693015373,8.174799770392509e-06
4.3660553335225246e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738577690087684,0.1184965524129766,0.022817381329797607,0.0,1.9223543954657713e-30,1.4768204808795532e-14,0.0,4.4995184005675546e-23,0.0,4.4378698216822783e-11,1.2693835848413429e-44,4.4349161807295166e-11,2.1945971213571614e-32,1.1666268523345117e-38,0.0,0.0,5.8093753860036276e-27,1.7192220016405672e-34,0.00017341357260996474,8.3727265133435009e-06
4.4714296235085363e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738145894392163,0.11849243207876374,0.022817282517891089,0.0,2.1146351591361056e-30,1.5489038658937987e-14,0.0,4.833161119983343e-23,0.0,4.5449340345747061e-11,1.4644092845217633e-44,4.541836226852584e-11,2.4138043534223224e-32,1.3143141867073411e-38,0.0,0.0,6.2399745664381093e-27,1.93664442759933e-34,0.00017753390575217951,8.5703503263760061e-06
4.576803913494548e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737714432672783,0.1184883147748524,0.022817183860714553,0.0,2.3209854736854921e-30,1.6227017793939249e-14,0.0,5.1828989876857714e-23,0.0,4.6519962429938564e-11,1.683776844611554e-44,4.6487508394454325e-11,2.6490143369620203e-32,1.4765907416799382e-38,0.0,0.0,6.6913297309103485e-27,2.1755122959849641e-34,0.00018165120859287571,8.767664679456839e-06
4.68217820348056e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737283305354809,0.11848420049900812,0.022817085361511558,0.0,2.5420747261090962e-30,1.6982140167066414e-14,0.0,5.5491108388932255e-23,0.0,4.7590564494701902e-11,1.9298562603272558e-44,4.7556600214478728e-11,2.9009849107215119e-32,1.6545112541143009e-38,0.0,0.0,7.1639282627270446e-27,2.4373721054400076e-34,0.00018576548336656068,8.9646630854448868e-06
4.787552493466571e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736852512859311,0.11848008924899793,0.022816987023503835,0.0,2.7785877913000703e-30,1.7754403733451589e-14,0.0,5.9321754879419929e-23,0.0,4.8661146565323386e-11,2.205186221784725e-44,4.8625637757975089e-11,3.1704912026540062e-32,1.849180066150362e-38,0.0,0.0,7.6582574656267053e-27,2.7238427203688312e-34,0.00018987673230617277,9.1613391008892709e-06
4.892926783452583e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736422055603033,0.11847598102259047,0.02281688884989087,0.0,3.0312250274408874e-30,1.8543806450090132e-14,0.0,6.3324717283222288e-23,0.0,4.9731708667071013e-11,2.5124818965853424e-44,4.9694621054297444e-11,3.4583256136721606e-32,2.0617522608914934e-38,0.0,0.0,8.1748045638705317e-27,3.0366170025238113e-34,0.00019398495764308131,9.3576863268145763e-06
4.998301073438595e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735991933998355,0.11847187581755593,0.022816790843849532,0.0,3.3007022714213404e-30,1.9350346275838767e-14,0.0,6.7503783327138138e-23,0.0,5.0802250825194534e-11,2.8546428920282226e-44,5.0763550132777838e-11,3.7652978014392363e-32,2.2934347978513563e-38,0.0,0.0,8.7140567023337854e-27,3.3774634409997247e-34,0.00019809016160708779,9.5536984094928548e-06
5.103675363424606e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735562148453258,0.11846777363166605,0.02281669300853368,0.0,3.5877508342674397e-30,2.0174021171413782e-14,0.0,7.1862740530222322e-23,0.0,5.1872773064925409e-11,3.2347613905331077e-44,5.1832425022726278e-11,4.0922346641813714e-32,2.5454876481298947e-38,0.0,0.0,9.2765009465976118e-27,3.7482277806901961e-34,0.00020219234642642592,9.749369041202651e-06
5.209049653410618e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735132699371145,0.11846367446269421,0.022816595347073792,0.0,3.8931174965700797e-30,2.1014829099389155e-14,0.0,7.6405376204143809e-23,0.0,5.294327541147687e-11,3.6561304541884664e-44,5.2901245753430864e-11,4.439980324507894e-32,2.8192249292949406e-38,0.0,0.0,9.862624283041399e-27,4.1508346492417214e-34,0.00020629151432776264,9.9446919609750233e-06
5.31442394339663e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734703587150872,0.11845957830841529,0.022816497862576609,0.0,4.2175645039150385e-30,2.1872768024194796e-14,0.0,8.1135477453543831e-23,0.0,5.4013757890043858e-11,4.1222524991190343e-44,5.3970012354157711e-11,4.8093961132414748e-32,3.1160160399726833e-38,0.0,0.0,1.0472913618935596e-26,4.5872891824998064e-34,0.00021038766753619836,1.0139660955326307e-05
5.419798233382641e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734274812186593,0.11845548516660577,0.022816400558124787,0.0,4.561869562320627e-30,2.2747835912114625e-14,0.0,8.605683117639332e-23,0.0,5.5084220525803139e-11,4.6368479419083181e-44,5.5038724854150996e-11,5.2013605532655536e-32,3.4372867941606306e-38,0.0,0.0,1.1107855782535057e-26,5.0596786484273743e-34,0.00021448080827526759,1.0334269858977437e-05
5.525172523368653e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33733846374867765,0.11845139503504364,0.022816303436776493,0.0,4.9268258336857802e-30,2.364003073128483e-14,0.0,9.1173224064350437e-23,0.0,5.6154663343913217e-11,5.2038640188039799e-44,5.6107383282632961e-11,5.616769343392229e-32,3.7845205552695689e-38,0.0,0.0,1.1767937523172794e-26,5.5701740694885093e-34,0.00021857093876693963,1.0528512555559556e-05
5.630546813354664e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33733418275579014,0.11844730791150852,0.022816206501565125,0.0,5.3132419312469649e-30,2.4549350451692001e-14,0.0,9.6488442603117383e-23,0.0,5.7225086369514426e-11,5.8274837768146342e-44,5.7175987668803986e-11,6.0565353422487655e-32,4.1592593698917923e-38,0.0,0.0,1.2453645511354196e-26,6.1210318435049392e-34,0.00022265806123161904,1.0722382978305778e-05
5.735921103340676e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732990514700134,0.11844322379378161,0.022816109755498915,0.0,5.7219419150416742e-30,2.5475793045171298e-14,0.0,1.0200627307279687e-22,0.0,5.829548962772888e-11,6.5121352356428315e-44,5.8244538041842511e-11,6.5215885521799769e-32,4.5631051012912717e-38,0.0,0.0,1.3165466338851665e-26,6.7145953629945349e-34,0.00022674217788814602,1.0915875110729151e-05
5.841295393326688e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732563092605905,0.11843914267964559,0.022816013201560636,0.0,6.1537652873779617e-30,2.6419356485404645e-14,0.0,1.0773050154824871e-22,0.0,5.9365873143660515e-11,7.2625007201133824e-44,5.9313034430905142e-11,7.0128761031658791e-32,4.9977205626151143e-38,0.0,0.0,1.3903886518799699e-26,7.3532966329946156e-34,0.00023082329095379701,1.1108982987286483e-05
5.946669683312699e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732136009666175,0.11843506456688471,0.02281591684270726,0.0,6.6095669883109307e-30,2.7380038747918935e-14,0.0,1.1366491389944536e-22,0.0,6.0436236942395148e-11,8.0835263632417443e-44,6.038147686512662e-11,7.5313622367556455e-32,5.4648306498285713e-38,0.0,0.0,1.4669392485790417e-26,8.0396578873686415e-34,0.00023490140264428549,1.1301700694028094e-05
6.052043973298711e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33731709266245713,0.11843098945328491,0.022815820681869659,0.0,7.0902173911268647e-30,2.8357837810084154e-14,0.0,1.1981329579182785e-22,0.0,6.1506581049000383e-11,8.9804317800061117e-44,6.1449865373619813e-11,8.0780282900186754e-32,5.9662234743756307e-38,0.0,0.0,1.5462470595969436e-26,8.7762932035953864e-34,0.00023897651517376184,1.1494022369233221e-05
6.157418263284723e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33731282862704132,0.11842691733663355,0.022815724721952261,0.0,7.5966022978350681e-30,2.935275165111161e-14,0.0,1.261794326866608e-22,0.0,6.2576905488525666e-11,9.9587199115993127e-44,6.2518199985475758e-11,8.6538726795127482e-32,6.5037514955657137e-38,0.0,0.0,1.6283607127132209e-26,9.5659101160424324e-34,0.00024304863075481456,1.1685942204031022e-05
6.262792553270734e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33730856799395859,0.11842284821471957,0.022815628965832783,0.0,8.129622934666941e-30,3.0364778252052117e-14,0.0,1.3276710984138752e-22,0.0,6.3647210286002362e-11,1.1024187039814774e-43,6.358648072976374e-11,9.2599108852688074e-32,7.0793326526861534e-38,0.0,0.0,1.7133288278820729e-26,1.0411311227726811e-33,0.00024711775159847008,1.1877454443007092e-05
6.368166843256746e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33730431076670109,0.11841878208533357,0.022815533416361885,0.0,8.6901959475822031e-30,3.1393915595794136e-14,0.0,1.3958011230998464e-22,0.0,6.4717495466443689e-11,1.2182932971295533e-43,6.4654707635531215e-11,9.8971754347921359e-32,7.69495149684057e-38,0.0,0.0,1.8012000172420561e-26,1.1315395820565073e-33,0.0002511838799141939,1.2068553384795341e-05
6.473541133242758e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33730005694870752,0.11841471894626759,0.022815438076362951,0.0,9.2792533977822732e-30,3.2440161667062057e-14,0.0,1.4662222494331607e-22,0.0,6.5787761054844808e-11,1.3441371391478297e-43,6.5722880731803859e-11,1.0566715887079981e-31,8.3526603225137079e-38,0.0,0.0,1.8920228851258314e-26,1.2281161464113981e-33,0.00025524701790989043,1.2259233382655221e-05
6.578915423228769e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33729580654336322,0.11841065879531533,0.022815342948631762,0.0,9.8977427572309465e-30,3.3503514452414273e-14,0.0,1.5389723238948717e-22,0.0,6.6858007076182671e-11,1.4806240388085868e-43,6.6791000047585586e-11,1.1269598816655728e-31,9.0545802988635714e-38,0.0,0.0,1.9858460280699449e-26,1.3311705622802939e-33,0.00025930716779190387,1.2449488845034126e-05
6.684289713214781e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33729155955399892,0.11840660163027197,0.022815248035936226,0.0,1.0546626904182481e-29,3.4583971940241446e-14,0.0,1.6140891909419837e-22,0.0,6.7928233555416277e-11,1.6284613143982348e-43,6.7859065611858541e-11,1.2006907797619757e-31,9.8029026007414452e-38,0.0,0.0,2.0827180348246382e-26,1.4410227261659573e-33,0.0002633643317650187,1.2639314236114948e-05
6.789664003200793e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33728731598389133,0.11840254744893434,0.022815153341016105,0.0,1.1226884118716957e-29,3.5681532120764698e-14,0.0,1.691610693010983e-22,0.0,6.8998440517486452e-11,1.7883908799172913e-43,6.8927077453583171e-11,1.2779743387716844e-31,1.059988953944018e-37,0.0,0.0,2.1826874863637e-26,1.5580028450530243e-33,0.00026741851203245957,1.2828704076348693e-05
6.895038293186804e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33728307583626116,0.11839849624910073,0.022815058866582791,0.0,1.193950807828296e-29,3.6796192986033788e-14,0.0,1.7715746705213666e-22,0.0,7.0068627987316045e-11,1.9611903481731506e-43,6.9995035601698222e-11,1.3589223112420008e-31,1.1447875693171172e-37,0.0,0.0,2.2858029558943443e-26,1.6824515966797113e-33,0.00027146971079589272,1.3017652942972083e-05
7.000412583172816e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33727883911427414,0.11839444802857101,0.022814964615319025,0.0,1.2685507853247533e-29,3.7927952529925314e-14,0.0,1.8540189618791702e-22,0.0,7.1138795989809809e-11,2.1476741507456814e-43,7.1062940085120687e-11,1.4436481449030891e-31,1.2349269037270515e-37,0.0,0.0,2.3921130088671215e-26,1.814720289659348e-33,0.00027551793025542513,1.3206155470510115e-05
7.105786873158828e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33727460582103919,0.11839040278514669,0.022814870589878647,0.0,1.3465907902453403e-29,3.9076808748140924e-14,0.0,1.9389814034804897e-22,0.0,7.2208944549854483e-11,2.3486946748066239e-43,7.2130790932745911e-11,1.5322669810796542e-31,1.3306552074134854e-37,0.0,0.0,2.5016662029858608e-26,1.9551710234518736e-33,0.00027956317260960622,1.3394206351263497e-05
7.211161163144839e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33727037595960874,0.11838636051663073,0.022814776792886387,0.0,1.4281748068783575e-29,4.0242759638205476e-14,0.0,2.0264998297149991e-22,0.0,7.3279073692318784e-11,2.5651434167734635e-43,7.3198588173447589e-11,1.6248956531042711e-31,1.4322282962887469e-37,0.0,0.0,2.6145110882176395e-26,2.1041768481854415e-33,0.00028360544005542735,1.3581800335780892e-05
7.316535453130851e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372661495329784,0.11838232122082772,0.02281468322693762,0.0,1.5134083574733205e-29,4.1425803199465302e-14,0.0,2.1166120729694683e-22,0.0,7.4349183442053378e-11,2.7979521527778131e-43,7.4266331836077703e-11,1.72165268473236e-31,1.5399096648775128e-37,0.0,0.0,2.7306962068027819e-26,2.2621219243283141e-33,0.00028764473478832273,1.3768932233316003e-05
7.421909743116863e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372619265440856,0.11837828489554379,0.022814589894598142,0.0,1.6023985017988806e-29,4.2625937433086363e-14,0.0,2.2093559636312755e-22,0.0,7.5419273823891041e-11,3.0480941259282232e-43,7.5334021949466653e-11,1.8226582885588007e-31,1.6539705992296121e-37,0.0,0.0,2.8502700932648872e-26,2.4294016822111735e-33,0.00029168105900216992,1.3955596912269393e-05
7.527284033102874e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33725770699581015,0.11837425153858659,0.022814496798403971,0.0,1.6952538367014756e-29,4.3843160342052498e-14,0.0,2.3047693300919155e-22,0.0,7.6489344862646455e-11,3.3165852503475078e-43,7.6401658542423199e-11,1.9280343644361892e-31,1.7746902898060025e-37,0.0,0.0,2.9732812744208748e-26,2.6064229814000284e-33,0.00029571441488928963,1.4141789300615041e-05
7.632658323088886e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33725349089097328,0.11837022114776541,0.022814403940861126,0.0,1.792084495664712e-29,4.5077469931163565e-14,0.0,2.4028899987505062e-22,0.0,7.7559396583116348e-11,3.6044853319649821e-43,7.7469241643734519e-11,2.0379044978947363e-31,1.9023559443379685e-37,0.0,0.0,3.0997782693910673e-26,2.7936042699198613e-33,0.0002997448046404464,1.4327504386311626e-05
7.738032613074898e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724927823233747,0.11836619372089095,0.022814311324445426,0.0,1.8930021483694801e-29,4.6328864207033742e-14,0.0,2.5037557940172905e-22,0.0,7.8629429010079575e-11,3.9128993060439902e-43,7.8536771282166156e-11,2.1523939585637949e-31,2.0372629006595919e-37,0.0,0.0,3.2298095896092838e-26,2.9913757433291688e-33,0.00030377223044484962,1.4512737217698481e-05
7.843406903060909e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724506902260593,0.11836216925577563,0.022814218951602343,0.0,1.998120000254798e-29,4.7597341178089634e-14,0.0,2.6074045383171384e-22,0.0,7.9699442168296921e-11,4.2429784914250823e-43,7.9604247486462144e-11,2.271629698595038e-31,2.1797147395135436e-37,0.0,0.0,3.3634237388329633e-26,3.2001795036455531e-33,0.00030779669449015299,1.469748290387627e-05
7.948781193046921e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724086326442243,0.11835814775023334,0.022814126824746737,0.0,2.1075527920793896e-29,4.8882898854568586e-14,0.0,2.7138740520930396e-22,0.0,8.076943608251135e-11,4.5959218614651393e-43,8.0671670285344882e-11,2.3957403510872543e-31,2.3300233973302515e-37,0.0,0.0,3.5006692131533117e-26,3.4204697181225214e-33,0.00031181819896245535,1.4881736615072331e-05
8.054155483032933e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723666096037069,0.11835412920207952,0.02281403494626278,0.0,2.2214167994839943e-29,5.0185535248516834e-14,0.0,2.8232021538095982e-22,0.0,8.1839410777447781e-11,4.9729773316527576e-43,8.173903970751529e-11,2.5248562285127869e-31,2.4885092789804902e-37,0.0,0.0,3.6415945010054599e-26,3.6527127778776328e-33,0.00031583674604630102,1.506549358299071e-05
8.159529773018944e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723246211297431,0.11835011360913118,0.022813943318503702,0.0,2.3398298325544071e-29,5.1505248373787733e-14,0.0,2.935426659956522e-22,0.0,8.2909366277813336e-11,5.3754430638803442e-43,8.2806355781652765e-11,2.6591093211456034e-31,2.6555013705014397e-37,0.0,0.0,3.7862480831786464e-26,3.8973874563721772e-33,0.00031985233792468018,1.5248749101146883e-05
8.264904063004956e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372282667246958,0.11834610096920689,0.022813851943791683,0.0,2.4629112353852488e-29,5.2842036246040003e-14,0.0,3.050585385052108e-22,0.0,8.3979302608297198e-11,5.8046687873533384e-43,8.3873618536415148e-11,2.7986332954909875e-31,2.8313373517962752e-37,0.0,0.0,3.9346784328264234e-26,4.1549850677425011e-33,0.00032386497677902939,1.5431498525187242e-05
8.370278352990967e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722407479793759,0.11834209128012677,0.022813760824417682,0.0,2.5907818856444704e-29,5.4195896882735895e-14,0.0,3.1687161416467247e-22,0.0,8.5049219793570637e-11,6.2620571361170177e-43,8.4940828000438825e-11,2.9435634927168648e-31,3.0163637093073235e-37,0.0,0.0,4.0869340154768682e-26,4.4260096249831689e-33,0.00032787466478923134,1.5613737273193239e-05
8.475652642976979e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721988633504041,0.11833808453971248,0.022813669962641288,0.0,2.7235641941385844e-29,5.5566828303139468e-14,0.0,3.289856740326295e-22,0.0,8.6119117858287072e-11,6.749065003181396e-43,8.6007984202338661e-11,3.0940369270867537e-31,3.2109358486628489e-37,0.0,0.0,4.2430632890428164e-26,4.7109779979820875e-33,0.00033188140413361613,1.5795460825970381e-05
8.581026932962991e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721570133828366,0.11833408074578726,0.022813579360690617,0.0,2.8613821043786347e-29,5.6954828528314778e-14,0.0,3.4140449897157678e-22,0.0,8.7188996827082062e-11,7.2672049112246851e-43,8.7075087170708118e-11,3.2501922843943371e-31,3.4154182072975078e-37,0.0,0.0,4.403114703832118e-26,5.0104200714077643e-33,0.00033588519698896091,1.5976664727321937e-05
8.686401222949002e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721151980988517,0.11833007989617587,0.022813489020762127,0.0,3.004361092146886e-29,5.8359895581124133e-14,0.0,3.541318696482596e-22,0.0,8.8258856724573316e-11,7.8180463998558551e-43,8.8142136934119205e-11,3.4121699203996602e-31,3.6301843670465353e-37,0.0,0.0,4.5671367025578847e-26,5.3248789024488462e-33,0.00033988604553049047,1.6157344584307534e-05
8.791775512935014e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720734175200051,0.11832608198870466,0.022813398945020533,0.0,3.1526281650642525e-29,5.9782027486226252e-14,0.0,3.6717156653401997e-22,0.0,8.9328697575360682e-11,8.4032174294168864e-43,8.9209133521122473e-11,3.580111859266944e-31,3.8556171667136982e-37,0.0,0.0,4.7351777203487779e-26,5.6549108784060934e-33,0.00034388395193187769,1.6337496067486635e-05
8.897149802921026e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720316716672361,0.11832208702120145,0.022813309135598699,0.0,3.3063118621584518e-29,6.1221222270074594e-14,0.0,3.80527369905144e-22,0.0,9.0398519404026235e-11,9.0244058013052302e-43,9.0276076960247006e-11,3.7541617920040306e-31,4.0921088146130796e-37,0.0,0.0,4.9072861847592835e-26,6.00108587413693e-33,0.00034787891836524386,1.6517114911146917e-05
9.002524092907037e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719899605608533,0.11831809499149576,0.022813219594597516,0.0,3.4655422534328931e-29,6.2677477960915556e-14,0.0,3.9420305984320795e-22,0.0,9.1468322235134163e-11,9.6833605947971991e-43,9.1342967280000629e-11,3.9344650749034268e-31,4.340061001084735e-37,0.0,0.0,5.0835105157800147e-26,6.3639874093527505e-33,0.00035187094700115881,1.6696196913517631e-05
9.107898382893049e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719482842205439,0.11831410589741848,0.022813130324085787,0.0,3.6304509394362834e-29,6.415079258878655e-14,0.0,4.0820241623542351e-22,0.0,9.2538106093230935e-11,1.0381893620352822e-42,9.2409804508869645e-11,4.1211687279849829e-31,4.5998850109842783e-37,0.0,0.0,5.2638991258480139e-26,6.7442128057691079e-33,0.00035586004000864169,1.687473793696805e-05
9.213272672879061e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719066426653654,0.11831011973680219,0.022813041326100174,0.0,3.8011710508329814e-29,6.5641164185514479e-14,0.0,4.22529218774985e-22,0.0,9.3607871002845184e-11,1.1121880889382877e-42,9.347658867531911e-11,4.3144214334401725e-31,4.8720018361464283e-37,0.0,0.0,5.4485004198570638e-26,7.1423733441089412e-33,0.00035984619955516057,1.7052733908190993e-05
9.318646962865072e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718650359137503,0.11830613650748098,0.022812952602645084,0.0,3.9778372479740617e-29,6.7148590784713893e-14,0.0,4.3718724696141334e-22,0.0,9.4677616988487782e-11,1.1905264100458787e-42,9.4543319807792585e-11,4.5143735340779874e-31,5.1568422878226085e-37,0.0,0.0,5.6373627951680139e-26,7.5590944209590191e-33,0.00036382942780663368,1.7230180818371553e-05
9.424021252851085e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718234639834921,0.11830215620729047,0.022812864155692603,0.0,4.1605857204691155e-29,6.8673070421785109e-14,0.0,4.5218028010090118e-22,0.0,9.5747344074651794e-11,1.2734052141946117e-42,9.5609997934712462e-11,4.7211770317724542e-31,5.4548471090925929e-37,0.0,0.0,5.8305346416191e-26,7.99501570547971e-33,0.00036780972692742903,1.7407074723341035e-05
9.529395542837098e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717819268917587,0.11829817883406782,0.022812775987182416,0.0,4.3495541867587757e-29,7.0214601133912556e-14,0.0,4.6751209730665907e-22,0.0,9.6817052285812614e-11,1.3610322611042356e-42,9.6676623084479676e-11,4.9349855859117423e-31,5.7664670872502946e-37,0.0,0.0,6.0280643415362734e-26,8.4507912959682826e-33,0.00037178709908036533,1.7583411743716332e-05
9.63476983282311e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717404246550814,0.11829420438565176,0.022812688099021761,0.0,4.5448818936879722e-29,7.1773180960063047e-14,0.0,4.8318647749925692e-22,0.0,9.7886741646427803e-11,1.4536223349199836e-42,9.7743195285473916e-11,5.1559545118488939e-31,6.0921631661637241e-37,0.0,0.0,6.2300002697435512e-26,8.9270898762758169e-33,0.00037576154642671167,1.775918806502462e-05
9.740144122809123e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716989572893591,0.11829023285988263,0.02281260049308536,0.0,4.7467096160799132e-29,7.33488079409839e-14,0.0,4.9920719940697211e-22,0.0,9.8956412180937277e-11,1.5513973993914503e-42,9.8809714566053622e-11,5.3842407793541571e-31,6.4324065586091817e-37,0.0,0.0,6.4363907935733361e-26,9.4245948720779695e-33,0.00037973307112618826,1.7934399937813669e-05
9.845518412795136e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716575248098518,0.11828626425460222,0.022812513171215403,0.0,4.9551796563107839e-29,7.4941480119201306e-14,0.0,5.1557804156612866e-22,0.0,1.0002606391376322e-10,1.6545867546861423e-42,9.9876180954555855e-11,5.6200030110689151e-31,6.7876788585796976e-37,0.0,0.0,6.6472842728767678e-26,9.9440046069996498e-33,0.00038370167533696698,1.810904367774767e-05
9.950892702781149e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716161272311851,0.11828229856765386,0.022812426135221428,0.0,5.1704358438851841e-29,7.6551195539018451e-14,0.0,5.3230278232144439e-22,0.0,1.0109569686931009e-10,1.7634271958357837e-42,1.0094259447929652e-10,5.8634014809612301e-31,7.1584721535678382e-37,0.0,0.0,6.8627290600340501e-26,1.048603245859384e-32,0.00038766736121567116,1.8283115665688874e-05
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715968467550678,0.11828045144553107,0.022812385672227712,0.0,5.2731100433536538e-29,7.7307188388099284e-14,0.0,5.4021892254792308e-22,0.0,1.0159416863390094e-10,1.8161486007884631e-42,1.0143955425820505e-10,5.9794857950087539e-31,7.3367147532048673e-37,0.0,0.0,6.9647005376318703e-26,1.0746562704182379e-32,0.00038951448284000191,1.8364041653123275e-05
