Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
2.4322072383508342e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44579344447309593,0.11231728705309772,0.022651043482644666,1.5321398021248797e-10,3.9017773406971256e-08,2.947244525462037e-05,4.504422957556471e-06,3.253139365387208e-08,2.3620102596198077e-18,0.0002138446119603524,1.136567154936361e-16,0.0001603966887334803,1.1228600446027087e-12,3.1683209492758526e-10,1.2163151999677833e-13,9.495719168078714e-16,6.528708337505228e-07,1.929734156792468e-11,0.006126014939522999,0.00033522853895037887,4.3834252290793665e-05,8.172253339221591e-09,1.204761984432126e-09,6.632783464591784e-10,3.1893768652130925e-13,5.967561384786002e-09,8.223901357627152e-06,1.6786503183939303e-08,1.983731449357248e-12,4.983399125486349e-07,3.038416009842612e-11,6.670364423746248e-10,1.4039279902193118e-11,7.800826515513205e-14,5.955611107157286e-07,7.133982073442096e-13,2.4101320410283914e-15,3.781375967648591e-13,8.072550954399804e-11,5.481785817564659e-18,1.8734684917550612e-18,1.0463188385324414e-19,6.476579750820982e-32
2.44057700550882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44578299045955544,0.1123072939641861,0.022650463611936785,1.5553736733778163e-10,3.943254473251682e-08,2.972125622401894e-05,4.555751026475712e-06,3.286183009046754e-08,2.406655767213386e-18,0.00021457432846331943,1.156301047517871e-16,0.0001608081999857478,1.1347008099752082e-12,3.2103966750504325e-10,1.2337297115409706e-13,9.63965270583621e-16,6.56971527761463e-07,1.956777517433337e-11,0.006135194953001519,0.0003363286761874834,4.397219656676228e-05,8.225044514945508e-09,1.208843155414922e-09,6.654099001691923e-10,3.200666997835038e-13,6.009133508225882e-09,8.255081025874732e-06,1.6916946177029182e-08,2.0043880571867433e-12,5.028485484162722e-07,3.08104978692123e-11,6.69297269782416e-10,1.4198966296371659e-11,7.886369557769726e-14,5.99121305424873e-07,7.213171074193496e-13,2.4459148466844474e-15,3.8456455753915713e-13,8.157497872034474e-11,5.558477700272523e-18,1.906760091417546e-18,1.0649108173475042e-19,6.667047463372686e-32
2.448946772666806e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44577258424578686,0.11229734738697943,0.022649883772603588,1.5788647978158797e-10,3.985021384917507e-08,2.9971198189221837e-05,4.607442286420072e-06,3.319444806252063e-08,2.4519449874943144e-18,0.00021530398007311494,1.1763070619786386e-16,0.00016121894115272807,1.1466246581054969e-12,3.252878618940766e-10,1.2513166047377633e-13,9.785199926368184e-16,6.610825646665307e-07,1.984104585916452e-11,0.006144328251891181,0.00033742836639902426,4.410957933733697e-05,8.277889686545865e-09,1.2129237519681507e-09,6.675412417397895e-10,3.211960671187746e-13,6.050699129362871e-09,8.286160457573359e-06,1.704776207496736e-08,2.0251816633963106e-12,5.073803414813034e-07,3.1241313925081156e-11,6.715578600186567e-10,1.4359779322287801e-11,7.972370211087741e-14,6.026888254170663e-07,7.29287653324699e-13,2.4820800200535284e-15,3.9107743555548687e-13,8.24302669708149e-11,5.6359724802005275e-18,1.9405044410672624e-18,1.0837556211723749e-19,6.862372993341583e-32
2.4573165398247917e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457622255945022,0.1122874470857729,0.022649303964539114,1.602614847028615e-10,4.027078887490288e-08,3.022226922438693e-05,4.659497311863738e-06,3.352925405634657e-08,2.497884001625296e-18,0.0002160335665434619,1.1965879745159392e-16,0.0001616289135208365,1.1586318736713138e-12,3.295769198474062e-10,1.2690766777886258e-13,9.932371927065587e-16,6.652039223924797e-07,2.0117173381205853e-11,0.0061534150721596305,0.0003385276092650762,4.424640287310258e-05,8.330788132745242e-09,1.217003772743648e-09,6.696723704400709e-10,3.223257805393154e-13,6.092256563254275e-09,8.317139052499072e-06,1.717894823596443e-08,2.0461125972137337e-12,5.119352668608745e-07,3.167663949537066e-11,6.738182127029152e-10,1.4521720738355724e-11,8.058826951551537e-14,6.062636447865968e-07,7.373098660580877e-13,2.5186298331062693e-15,3.9767706508198915e-13,8.329139235374943e-11,5.714275735380481e-18,1.9747056199390237e-18,1.102855527746595e-19,7.062660834224694e-32
2.4656863069827775e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457519142695467,0.11227759282605515,0.02264872418763802,1.6266254932433496e-10,4.069427789623703e-08,3.04744673851016e-05,4.7119166665340795e-06,3.3866254550851984e-08,2.5444789119494293e-18,0.00021676308762789528,1.21714657949917e-16,0.0001620381183743555,1.1707227411745155e-12,3.3390708359171025e-10,1.2870107250979545e-13,1.0081179819736429e-15,6.693355788909416e-07,2.039617756584888e-11,0.006162455648581316,0.0003396264044752006,4.438266948484716e-05,8.38373914636352e-09,1.2210832163922825e-09,6.718032855394296e-10,3.234558320871633e-13,6.1338041430630724e-09,8.348016221107247e-06,1.7310502018549415e-08,2.067181186885735e-12,5.165132990112232e-07,3.211650591484477e-11,6.760783274509861e-10,1.4684792269722086e-11,8.145738246583692e-14,6.098457376827392e-07,7.453837650175086e-13,2.5555665556943215e-15,4.0436428535525487e-13,8.415837290759584e-11,5.793393062608037e-18,2.0093677207736524e-18,1.122212822349757e-19,7.268017294260163e-32
2.4740560741407633e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457416500358943,0.11226778437450219,0.022648144441795543,1.6508984092735783e-10,4.1120688968547044e-08,3.0727790709020265e-05,4.764700903436032e-06,3.4205456017528474e-08,2.591735841852549e-18,0.0002174925430797657,1.2379856895173964e-16,0.00016244655699548802,1.1828975449398068e-12,3.3827859582550965e-10,1.3051195372076246e-13,1.0231634730266197e-15,6.734775121384947e-07,2.0678078305041998e-11,0.006171450214743533,0.0003407247517284271,4.451838152220775e-05,8.436742034184725e-09,1.225162081563977e-09,6.739339863075617e-10,3.245862138355389e-13,6.175340220094759e-09,8.37879138450758e-06,1.744242078186503e-08,2.0883877596924764e-12,5.211144117415065e-07,3.2560944623619494e-11,6.783382038749242e-10,1.4848995608343504e-11,8.233102555364736e-14,6.134350783096471e-07,7.53509368016174e-13,2.5928924554622707e-15,4.1113994058952173e-13,8.503122665089091e-11,5.873330077429793e-18,2.044494849690242e-18,1.1418297977301826e-19,7.478550519963082e-32
2.482425841298749e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457314326596432,0.11225802149897147,0.02264756472690753,1.6754352684678412e-10,4.155003011629e-08,3.098223721649415e-05,4.817850564877482e-06,3.454686492044606e-08,2.6396609356266838e-18,0.00021822193265224295,1.259108135426745e-16,0.00016285423066440935,1.1951565691134782e-12,3.426916997170579e-10,1.323403900761189e-13,1.0383747798279128e-15,6.776297001367325e-07,2.096289555724332e-11,0.006180399003052427,0.0003418226507332339,4.4653541372333174e-05,8.489796116821826e-09,1.2292403669077317e-09,6.760644720144741e-10,3.257169178901469e-13,6.2168631638283776e-09,8.409463974438051e-06,1.7574701885960356e-08,2.1097326419618765e-12,5.257385782275778e-07,3.30099871670884e-11,6.805978415830775e-10,1.5014332413067194e-11,8.320918329246765e-14,6.170316409262489e-07,7.616866912977107e-13,2.630609797760383e-15,4.18004879985821e-13,8.590997158224303e-11,5.9540924141303114e-18,2.080091126058305e-18,1.161708754033537e-19,7.694370519852115e-32
2.490795608456735e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44572126190801153,0.11224830396849585,0.022646985042870386,1.7002377446590973e-10,4.198230933326725e-08,3.1237804911193164e-05,4.871366182495651e-06,3.489048771624666e-08,2.688260358334607e-18,0.0002189512560983193,1.2805167663976412e-16,0.0001632611406593175,1.20750009766215e-12,3.471466389022327e-10,1.341864598468727e-13,1.0537530176800477e-15,6.81792120912335e-07,2.125064934737328e-11,0.006189302244738982,0.00034292010120752704,4.478815145856408e-05,8.542900728579678e-09,1.2333180710716383e-09,6.781947419304923e-10,3.268479363904356e-13,6.258371361941881e-09,8.440033433237927e-06,1.770734269208098e-08,2.131216159083763e-12,5.303857710257072e-07,3.3463665195847705e-11,6.828572401801204e-10,1.5180804309714585e-11,8.409184012161349e-14,6.206353998461427e-07,7.699157495514928e-13,2.668720845558195e-15,4.2495995774107415e-13,8.679462568031451e-11,6.035685725719064e-18,2.1161606823698443e-18,1.1818519987314028e-19,7.91558918836725e-32
2.4991653756147207e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457111375493316,0.11223863155327757,0.022646405389581136,1.7253075121145965e-10,4.241753458288286e-08,3.1494491780720124e-05,4.925248277284464e-06,3.523633085413762e-08,2.7375402956755174e-18,0.00021968051317081336,1.3022144499618826e-16,0.00016366728825648215,1.2199284143715195e-12,3.516436574824321e-10,1.3605024090723343e-13,1.0692993031919657e-15,6.85964752517135e-07,2.154135976676686e-11,0.00619816016986497,0.00034401710287861856,4.4922214239130316e-05,8.596055217316168e-09,1.2373951927029057e-09,6.803247953262701e-10,3.279792615108203e-13,6.299863220332007e-09,8.470499213819761e-06,1.7840340562956664e-08,2.152838635523845e-12,5.350559620862415e-07,3.3922010465620976e-11,6.851163992670848e-10,1.5348412891168033e-11,8.497898041021643e-14,6.242463294374945e-07,7.781965559281204e-13,2.7072278593589618e-15,4.3200603305713995e-13,8.768520690380412e-11,6.118115683917279e-18,2.152707664111365e-18,1.2022618465498185e-19,8.142320329979183e-32
2.5075351427727065e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44570105935304666,0.11222900402468243,0.02264582576693737,1.7506462454862555e-10,4.285571379840364e-08,3.1752295797216646e-05,4.979497359622907e-06,3.55844007758852e-08,2.7875069538517973e-18,0.00022040970362237317,1.3242040720595603e-16,0.00016407267473029222,1.2324418028451156e-12,3.5618300002247267e-10,1.379318107312274e-13,1.085014754245445e-15,6.90147573028191e-07,2.183504697312559e-11,0.006206973007328868,0.0003451136554832038,4.5055732205865785e-05,8.649258944301673e-09,1.2414717304478793e-09,6.824546314727965e-10,3.291108854618643e-13,6.341337163128677e-09,8.500860779640472e-06,1.797369286308637e-08,2.1746003948375067e-12,5.397491227671996e-07,3.4385054837183286e-11,6.87375318441395e-10,1.5517159717460526e-11,8.587058846118432e-14,6.27864404122938e-07,7.865291220550207e-13,2.746133097114954e-15,4.391439701498109e-13,8.858173319142926e-11,6.201387979144731e-18,2.1897362296358365e-18,1.2229406193977929e-19,8.374679683490593e-32
2.5159049099306923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4456910270897053,0.11221942115523392,0.022645246174837267,1.7762556197615468e-10,4.329685488322059e-08,3.2011214917961434e-05,5.03411392930433e-06,3.5934703915808123e-08,2.838166559436901e-18,0.00022113882720548042,1.346488537085823e-16,0.00016447730135330234,1.24504054650306e-12,3.607649115484921e-10,1.3983124638937686e-13,1.1009004899616199e-15,6.943405605478534e-07,2.2131731190469283e-11,0.006215740984871748,0.00034620975876733785,4.518870788294104e-05,8.702511284076993e-09,1.2455476829520597e-09,6.845842496414056e-10,3.3024280049142456e-13,6.382791632704171e-09,8.53111760467141e-06,1.810739695902071e-08,2.1965017596834233e-12,5.444652238477963e-07,3.4852830276284974e-11,6.896339972968996e-10,1.5687046315868284e-11,8.67666485151057e-14,6.314895983794743e-07,7.949134580521912e-13,2.7854388141436355e-15,4.4637463825776034e-13,8.948422246190828e-11,6.285508320506414e-18,2.2272505500346654e-18,1.24389064629582e-19,8.612784946530006e-32
2.524274677088678e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44568104053095753,0.11220988271860721,0.02264466661317957,1.8021373102148918e-10,4.3740965711111535e-08,3.227124708596004e-05,5.0890984755667106e-06,3.6287246700771095e-08,2.889525359244329e-18,0.0002218678836724532,1.3690707679374757e-16,0.00016488116939627703,1.257724928580834e-12,3.6538963754585404e-10,1.41748624545445e-13,1.1169576306676039e-15,6.985436932038374e-07,2.243143270908745e-11,0.006224464329083144,0.0003473054124864108,4.532114382561343e-05,8.755811624309771e-09,1.2496230488601242e-09,6.86713649103783e-10,3.313749988857578e-13,6.42422508967712e-09,8.561269173367538e-06,1.8241450219641757e-08,2.218543051836996e-12,5.492042355418944e-07,3.5325368853575e-11,6.918924354239032e-10,1.585807418100638e-11,8.766714475409283e-14,6.351218867383735e-07,8.033495725480537e-13,2.825147263044688e-15,4.5369891165143977e-13,9.039269261394283e-11,6.370482435779178e-18,2.265254809009643e-18,1.2651142633043858e-19,8.856755800238428e-32
2.532644444246664e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44567109944954997,0.11220038848962353,0.022644087081863606,1.828292992359577e-10,4.418805412650504e-08,3.253239023052682e-05,5.1444514771238715e-06,3.664203555017834e-08,2.9415896201976995e-18,0.00022259687277545042,1.3919537060594257e-16,0.00016528428012823487,1.2704952321280487e-12,3.700574239570567e-10,1.436840214532458e-13,1.1331872978632226e-15,7.027569491492892e-07,2.273417188549045e-11,0.006233143265406873,0.00034840061640512167,4.5453042618995294e-05,8.809159365649579e-09,1.2536978268159492e-09,6.888428291319763e-10,3.325074729705884e-13,6.465636012911503e-09,8.591314980635639e-06,1.8375850016440212e-08,2.240724592203599e-12,5.539661275113764e-07,3.580270274452377e-11,6.941506324092007e-10,1.6030244774927207e-11,8.8572061305567e-14,6.387612437850786e-07,8.118374726954316e-13,2.86526069361794e-15,4.611176696419256e-13,9.130716152619998e-11,6.456316071398256e-18,2.3037532027449427e-18,1.2866138134525006e-19,9.10671393414917e-32
2.5410142114046497e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44566120361932093,0.11219093824424411,0.022643507580789292,1.854724341900191e-10,4.463812794474518e-08,3.279464226785842e-05,5.200173402197605e-06,3.6999076875967186e-08,2.994365629201921e-18,0.0002233257942664747,1.4151403114909667e-16,0.00016568663481649016,1.2833517400072256e-12,3.747685171796445e-10,1.4563751295351874e-13,1.149590614187858e-15,7.069803065628582e-07,2.3039969142360372e-11,0.006241778018146843,0.0003494953702974525,4.5584406876840037e-05,8.862553921581797e-09,1.2577720154626298e-09,6.909717889984001e-10,3.336402151121412e-13,6.507022899510746e-09,8.621254531801636e-06,1.8510593723789937e-08,2.263046700831651e-12,5.587508688794361e-07,3.628486422934562e-11,6.964085878361077e-10,1.6203559527221777e-11,8.948138224598598e-14,6.424076441591092e-07,8.20377164187657e-13,2.9057813527821572e-15,4.686317965897181e-13,9.22276470572945e-11,6.5430149924437e-18,2.3427499397791598e-18,1.3083916466662543e-19,9.362783071261495e-32
2.5493839785626356e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44565135281519674,0.11218153175956463,0.02264292810985706,1.881433034685579e-10,4.509119495235715e-08,3.305800110159919e-05,5.256264708550731e-06,3.7358377082601595e-08,3.0478596930154444e-18,0.00022405464789737652,1.4386335629119057e-16,0.00016608823472669408,1.2962947348925775e-12,3.7952316406412313e-10,1.4760917447086928e-13,1.1661687033874005e-15,7.112137436487648e-07,2.334884496850165e-11,0.006250368810472822,0.00035058967394664047,4.5715239240346126e-05,8.91599471828022e-09,1.261845613442498e-09,6.931005279758466e-10,3.3477321771813483e-13,6.5483842648070245e-09,8.651087342576994e-06,1.8645678719219716e-08,2.285509696925492e-12,5.635584282437811e-07,3.6771885692920794e-11,6.986663012844948e-10,1.6378019835123856e-11,9.039509160450985e-14,6.460610625539681e-07,8.289686512747695e-13,2.94671148449473e-15,4.76242181913488e-13,9.315416704577104e-11,6.630584982626777e-18,2.3822492408774216e-18,1.3304501196974122e-19,9.625088993308222e-32
2.5577537457206214e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44564154681318663,0.11217216881380934,0.022642348668967964,1.90842074666233e-10,4.55472629073137e-08,3.332246462339812e-05,5.312725843521059e-06,3.771994256706576e-08,3.102078138123607e-18,0.00022478343341985745,1.4624364576885253e-16,0.00016648908112287404,1.309324499268799e-12,3.843216119118784e-10,1.4959908101077407e-13,1.1829226902813234e-15,7.154572386368695e-07,2.366081991879139e-11,0.006258915864426183,0.0003516835271451494,4.5845542376979354e-05,8.969481194458717e-09,1.2659186193971474e-09,6.952290453374926e-10,3.3590647323874074e-13,6.589718642345947e-09,8.680812939024215e-06,1.8781102383682364e-08,2.3081138988580798e-12,5.683887736897495e-07,3.7263799624716995e-11,7.009237723308186e-10,1.655362706361692e-11,9.1313173366611e-14,6.497214737170469e-07,8.376119367798359e-13,2.988053329672252e-15,4.839497200987763e-13,9.408673931008622e-11,6.719031844276255e-18,2.4222553389035895e-18,1.3527915960520626e-19,9.893759566217904e-32
2.5661235128786072e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4456317853903783,0.1121628491863254,0.02264176925802359,1.9356891538287966e-10,4.6006339539302053e-08,3.3588030713457654e-05,5.369557244056241e-06,3.8083779718857656e-08,3.157027310613048e-18,0.00022551215058547408,1.4865520119193923e-16,0.00016688917526747193,1.3224413154298621e-12,3.8916410847309633e-10,1.5160730715665133e-13,1.1998537007298741e-15,7.197107697827429e-07,2.3975914614129406e-11,0.006267419400925614,0.0003527769296946403,4.597531897931312e-05,9.023012801221863e-09,1.269991031967453e-09,6.973573403569066e-10,3.370399741675059e-13,6.631024583866737e-09,8.710430857521464e-06,1.8916862101821085e-08,2.3308596241835055e-12,5.732418728033286e-07,3.7760638618710594e-11,7.031810005481543e-10,1.673038254554381e-11,9.223561147762323e-14,6.533888524495351e-07,8.463070221153685e-13,3.029809126112001e-15,4.917553107066423e-13,9.502538164859084e-11,6.808361398324621e-18,2.4627724786925708e-18,1.375418445919327e-19,1.0168924765771865e-31
2.574493280036593e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44562206832493345,0.11215357265757715,0.022641189876926093,1.9632399321896422e-10,4.6468432549991286e-08,3.385469724107389e-05,5.426759336749514e-06,3.844989491998275e-08,3.2127135760471956e-18,0.00022624079914564135,1.5109832604810018e-16,0.00016728851842138156,1.3356454654778162e-12,3.9405090194469017e-10,1.5363392706699648e-13,1.2169628616013825e-15,7.239743153677332e-07,2.4294149741388055e-11,0.006275879639772801,0.0003538698814059412,4.610457176388692e-05,9.07658900191471e-09,1.2740628497935909e-09,6.994854123080581e-10,3.3817371304223914e-13,6.67230065927796e-09,8.739940644726323e-06,1.905295526223303e-08,2.353747189649302e-12,5.781176926840811e-07,3.826243537330723e-11,7.054379855062276e-10,1.6908287581719082e-11,9.316238984623337e-14,6.570631736063288e-07,8.550539072998451e-13,3.071981108414318e-15,4.996598583822641e-13,9.597011183951194e-11,6.898579484294206e-18,2.5038049169227762e-18,1.398333046100147e-19,1.0450716703456507e-31
2.5828630471945788e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4456123953960833,0.11214433900914052,0.02264061052557819,1.9910747577109324e-10,4.693354961330005e-08,3.4122462065168635e-05,5.4843325378763e-06,3.881829454494743e-08,3.2691433193428287e-18,0.00022696937885163638,1.5357332570732606e-16,0.0001676871118439839,1.3489372313215949e-12,3.9898224096822695e-10,1.5567901447258255e-13,1.2342513007397005e-15,7.282478536990349e-07,2.4615546053361692e-11,0.006284296799658089,0.00035496238209901596,4.623330347008312e-05,9.13020927197177e-09,1.2781340715150598e-09,7.016132604653235e-10,3.3930768244586297e-13,6.713545456629035e-09,8.769341857538663e-06,1.918937925773012e-08,2.3767769112085866e-12,5.830161999579667e-07,3.8769222691262226e-11,7.07694726771446e-10,1.7087343441044085e-11,9.409349234791427e-14,6.607444120959402e-07,8.63852590974324e-13,3.1145715079058936e-15,5.076642728634879e-13,9.692094764093486e-11,6.989691960283263e-18,2.54535692198871e-18,1.4215377799361515e-19,1.073926965251149e-31
2.5912328143525646e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4456027663841245,0.11213514802369737,0.022640031203883127,2.0191953062757633e-10,4.7401698375664485e-08,3.439132303481293e-05,5.542277253431683e-06,3.918898496075285e-08,3.32632294464768e-18,0.0002276978894546021,1.5608050742648122e-16,0.00016808495679318218,1.3623168946758284e-12,4.0395837462786004e-10,1.5774264267372595e-13,1.251720146931762e-15,7.325313631097577e-07,2.4940124368715985e-11,0.006292671098166106,0.0003560544316029323,4.6361516859021876e-05,9.183873098765343e-09,1.2822046957707019e-09,7.037408841034946e-10,3.4044187500723246e-13,6.754757582077557e-09,8.7986340630627e-06,1.932613148559711e-08,2.3999491040320046e-12,5.879373607900646e-07,3.92810334796003e-11,7.099512239069326e-10,1.726755136062464e-11,9.502890282829901e-14,6.644325428804108e-07,8.727030704191483e-13,3.157582552563976e-15,5.157694689893298e-13,9.787790679078546e-11,7.081704702951934e-18,2.5874327738737548e-18,1.4450350372386298e-19,1.1034720074173694e-31
2.5996025815105504e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44559318107041385,0.11212599948502981,0.02263945191174474,2.047603253640433e-10,4.7872886456306216e-08,3.466127798974212e-05,5.600593879168723e-06,3.956197252688835e-08,3.384258875219108e-18,0.00022842633070555083,1.5862018035381976e-16,0.00016848205452543505,1.3757847370596603e-12,4.089795524482635e-10,1.5982488453761663e-13,1.2693705298752752e-15,7.368248219589934e-07,2.5267905571936857e-11,0.006301002751781362,0.00035714602975582836,4.6489214712474425e-05,9.237579981453151e-09,1.2862747211987254e-09,7.058682824977873e-10,3.4157628340191806e-13,6.795935659852579e-09,8.827816838568187e-06,1.9463209347846733e-08,2.42326408251948e-12,5.928811408971844e-07,3.979790074953515e-11,7.122074764725562e-10,1.7448912545891345e-11,9.596860510649796e-14,6.681275409752217e-07,8.816053415707396e-13,3.2010164669414884e-15,5.239763667084257e-13,9.8841007006812e-11,7.174623607508162e-18,2.6300367640231355e-18,1.468827214217603e-19,1.1337206644118142e-31
2.6079723486685362e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4455836392373647,0.11211689317801472,0.022638872649067374,2.076300275391161e-10,4.834712144750032e-08,3.493232476086257e-05,5.659282800637598e-06,3.9937263595325285e-08,3.442957553303797e-18,0.00022915470235536795,1.6119265553348588e-16,0.00016887840629578913,1.3893410397955732e-12,4.1404602439257094e-10,1.6192581249571388e-13,1.2872035801465467e-15,7.411282086318834e-07,2.5598910613279223e-11,0.006309291975893817,0.0003582371764048799,4.661639983179455e-05,9.291329430825583e-09,1.2903441464367216e-09,7.079954549238459e-10,3.4271090035295523e-13,6.837078332214019e-09,8.856889771450796e-06,1.960061025147212e-08,2.4467221603117885e-12,5.978475055603738e-07,4.031985761638831e-11,7.144634840249629e-10,1.7631428170722377e-11,9.691258297835702e-14,6.718293814492084e-07,8.905593990384747e-13,3.2448754720930637e-15,5.322858910874367e-13,9.981026598656732e-11,7.268454587693514e-18,2.67317319521711e-18,1.4929167134110275e-19,1.1646870279095301e-31
2.616342115826522e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44557414066844214,0.11210782888861823,0.022638293415755947,2.105288046901356e-10,4.882441091484311e-08,3.520446117075001e-05,5.718344393225588e-06,4.0314864510510566e-08,3.502425440018503e-18,0.00022988300415481566,1.6379824590999746e-16,0.00016927401335790977,1.4029860840082152e-12,4.191580408603169e-10,1.6404549854120584e-13,1.3052204291684361e-15,7.454415015396862e-07,2.593316050871543e-11,0.006317538984804422,0.0003593278714062645,4.6743075036868296e-05,9.345120969152341e-09,1.2944129701216916e-09,7.101224006577538e-10,3.4384571863156317e-13,6.878184259408199e-09,8.885852459191671e-06,1.973833160869627e-08,2.470323650301934e-12,6.028364196373075e-07,4.0846937299507885e-11,7.167192461176087e-10,1.7815099377568882e-11,9.786082021965895e-14,6.75538039424474e-07,8.995652361216387e-13,3.2891617855020173e-15,5.406989723193985e-13,1.0078570140739081e-10,7.363203575768922e-18,2.7168463814443753e-18,1.5173059436141135e-19,1.1963854163766242e-31
2.624711882984508e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44556468514815833,0.11209880640389012,0.02263771421171591,2.1345682432894327e-10,4.9304762397519677e-08,3.547768503413924e-05,5.777779022197857e-06,4.069478160936043e-08,3.562669015231822e-18,0.00023061123585453637,1.66437266332714e-16,0.0001696688769641112,1.4167201506232359e-12,4.2431585268538174e-10,1.6618401422653473e-13,1.3234222091784555e-15,7.497646791198436e-07,2.6270676339883453e-11,0.00632574399173064,0.00036041811462512714,4.686924316508199e-05,9.398954130028872e-09,1.2984811908900612e-09,7.122491189760386e-10,3.4498073105782816e-13,6.919252119619764e-09,8.91470450931621e-06,1.9876370837218778e-08,2.4940688646463324e-12,6.078478475745661e-07,4.137917312218663e-11,7.189747623007894e-10,1.7999927277582868e-11,9.881330058926744e-14,6.792534900763052e-07,9.086228448264591e-13,3.333877621008233e-15,5.492165457320293e-13,1.0176733092639033e-10,7.458876522500366e-18,2.7610606477757444e-18,1.5419973198087988e-19,1.2288303777734991e-31
2.6330816501424936e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44555527246206894,0.11208982551195834,0.022637135036853252,2.1641425393771836e-10,4.9788183408571144e-08,3.5751994158405654e-05,5.837587042739032e-06,4.107702122125404e-08,3.6236947774469716e-18,0.00023133939720505666,1.6911003356028804e-16,0.00017006299836538568,1.4305435203661266e-12,4.2951971113394083e-10,1.6834143066098552e-13,1.3418100531969963e-15,7.540977198360466e-07,2.661147925403486e-11,0.0063339072088119215,0.00036150790593554263,4.699490707030839e-05,9.452828458222408e-09,1.3025488073777069e-09,7.143756091556802e-10,3.461159305013581e-13,6.960280608919974e-09,8.943445539352018e-06,2.001472536045956e-08,2.5179581147758304e-12,6.128817534197949e-07,4.191659851157981e-11,7.212300321216742e-10,1.818591295074747e-11,9.97700078322132e-14,6.829757086330888e-07,9.177322158832e-13,3.3790251887369928e-15,5.578395517959828e-13,1.0275517218042447e-10,7.555479397144488e-18,2.8058203302380867e-18,1.5669932630933652e-19,1.2620366922779316e-31
2.6414514173004795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4455459023967676,0.11208088600202355,0.02263655589107451,2.1940126096487068e-10,5.0274681435161244e-08,3.602738634403817e-05,5.897768799995583e-06,4.1461589668027286e-08,3.68550924368559e-18,0.00023206748795679078,1.7181686626510015e-16,0.00017045637881143118,1.4444564737610663e-12,4.34769867902415e-10,1.705178185083401e-13,1.3603850949957071e-15,7.58440602178301e-07,2.6955590463982427e-11,0.00634202884711517,0.00036259724522048035,4.7120069621910995e-05,9.5067435095179e-09,1.3066158182199739e-09,7.165018704741171e-10,3.4725130988190234e-13,7.0012684412115704e-09,8.972075176786105e-06,2.0153392607799765e-08,2.5419917114064954e-12,6.179381008337436e-07,4.245924699862246e-11,7.234850551243343e-10,1.8373057446009687e-11,1.0073092568272516e-13,6.867046703762271e-07,9.268933387633387e-13,3.424606695028737e-15,5.665689361330539e-13,1.0374924278608437e-10,7.653018187434073e-18,2.851129775688553e-18,1.592296200612223e-19,1.2960193750279895e-31
