Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),COX(50),CHOX(53)
2.6825479626942974e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217043698522414,0.11378128826445973,0.022568158152527849,2.917797710464159e-11,5.7889468592325958e-11,1.9980644434592572e-08,3.766384741617701e-07,1.1978660996279283e-17,5.0375223165598547e-23,2.6063191144895423e-09,5.8606698676534956e-34,2.7182205290401597e-09,2.5516362967491078e-25,4.6196885647462607e-18,9.5770845415195848e-19,4.6621253306989602e-21,1.5297733135825546e-12,1.3712581257805359e-25,0.0048880668532583216,0.000506435488402036,1.3504790983595552e-10,2.3915778515031997e-06,9.3744016802583692e-15,1.4956461192387263e-10,2.2493063383285601e-07,4.1334220944713643e-10,6.4226790179387972e-09,2.4363883985661651e-10,6.9571484636748771e-15,3.212423584151332e-14,3.0818721641262708e-13,8.5838099540857678e-16
2.702297662528138e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33215460728984847,0.1137691390899262,0.022566324941067452,2.99663583048764e-11,5.9935288046595015e-11,2.0593136793333766e-08,3.8375219194269022e-07,1.2230759126517717e-17,5.2543503812986314e-23,2.6248416132325231e-09,6.0995232012862484e-34,2.7406657501415295e-09,2.6176145720542502e-25,4.7675530497978721e-18,9.8637639047822825e-19,4.7924506529756977e-21,1.5696108892250065e-12,1.4169918372881978e-25,0.0049002085924160915,0.00051009471999769536,1.3582736344810237e-10,2.4199843819601912e-06,9.4289639043617202e-15,1.5150244189345316e-10,2.2516424128863883e-07,4.2126408630047103e-10,6.4886949289457659e-09,2.5146138713799765e-10,7.1421366220376359e-15,3.2689466163726534e-14,3.1399407017915871e-13,8.7754624289469839e-16
2.722047362361979e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33213894491261103,0.11375715660999271,0.022564492052296794,3.0768533711416854e-11,6.204038390320184e-11,2.1220080981320512e-08,3.9092496815940046e-07,1.2486332759425021e-17,5.4786173391717694e-23,2.6433574691679142e-09,6.3462640037143987e-34,2.7631758675028021e-09,2.6847920717756615e-25,4.9191118881739799e-18,1.0156279133073718e-18,4.9252104888035074e-21,1.6101964955102524e-12,1.463903639740011e-25,0.0049121835946568859,0.00051375324711575682,1.3660670885474604e-10,2.4485306287832929e-06,9.4835275928108393e-15,1.534415159906225e-10,2.2538124172434729e-07,4.2928079769503112e-10,6.554568024605299e-09,2.5947778627938792e-10,7.3312726482583087e-15,3.3258711429637833e-14,3.1984887066355704e-13,8.9695411926122186e-16
2.7417970621958196e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212344757024359,0.11374533854554843,0.022562659484319503,3.1584600616199966e-11,6.4206096759502568e-11,2.1861715381129455e-08,3.9815636536791015e-07,1.2745404652082161e-17,5.7105123598446084e-23,2.6618667339495316e-09,6.601091742456357e-34,2.7857513684526916e-09,2.7531811939174427e-25,5.0744316904547575e-18,1.0454688047756794e-18,5.0604246789520374e-21,1.6515387258953317e-12,1.5120148633073317e-25,0.0049239941390976762,0.00051741107398406557,1.3738594758941814e-10,2.4772160803121563e-06,9.5380928904794782e-15,1.553817273853834e-10,2.2558206604981344e-07,4.3739276154128483e-10,6.6202986735239636e-09,2.6769141637136566e-10,7.5246348476945075e-15,3.3831956964885151e-14,3.2575125963028637e-13,9.1660535712186501e-16
2.7615467620296603e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33210811301070831,0.11373368264865159,0.022560827235265101,3.2414655968228646e-11,6.6433788652414616e-11,2.2518280495360108e-08,4.0544594862079155e-07,1.3007997547100903e-17,5.9502277652850797e-23,2.6803694589603241e-09,6.8642093792926825e-34,2.808392736112265e-09,2.8227943635844647e-25,5.2335797979939083e-18,1.075904837758485e-18,5.1981129163857609e-21,1.693646205075704e-12,1.5613470577866681e-25,0.0049356424736861733,0.0005210682047759312,1.3816508114884262e-10,2.5060402209231105e-06,9.5926599399187828e-15,1.5732297698122583e-10,2.2576714252078783e-07,4.4560039240089366e-10,6.6858874907645276e-09,2.7610568910553256e-10,7.7223026754058819e-15,3.4409189429592327e-14,3.3170088096206253e-13,9.3650071017181667e-16
2.781296461863501e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33209293901277037,0.11372218670210305,0.022558995303288646,3.3258796406048467e-11,6.8724843236709862e-11,2.3190018942483975e-08,4.1279328578211024e-07,1.3274134172822178e-17,6.1979590606614587e-23,2.6988656953165312e-09,7.1358234040783657e-34,2.8311004493949253e-09,2.8936440328592111e-25,5.3966242850865297e-18,1.106941776798683e-18,5.3382947472495061e-21,1.7365275886116274e-12,1.6119219930781373e-25,0.0049471308156275508,0.00052472464361054134,1.3894411099360322e-10,2.535002531027395e-06,9.6472288814460031e-15,1.5926517328277258e-10,2.2593689643058042e-07,4.5390410146314562e-10,6.751335328889185e-09,2.8472404874402661e-10,7.9243567451436893e-15,3.4990396816349207e-14,3.376973809146164e-13,9.5664095392245932e-16
2.8010461616973418e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33207792338557729,0.11371084851902512,0.022557163686570347,3.4117118290148584e-11,7.1080665962407806e-11,2.3877175452417435e-08,4.2019794782896619e-07,1.3543837243513193e-17,6.4539049656831911e-23,2.7173554938717584e-09,7.4161438686226571e-34,2.8538749830062933e-09,2.9657426806857378e-25,5.5636339610938714e-18,1.1385853790626172e-18,5.4809895719559904e-21,1.7801915625526322e-12,1.6637616596617917e-25,0.004958461351805294,0.00052838039455337874,1.3972303854879967e-10,2.5641024870701457e-06,9.7017998532279778e-15,1.6120823225331692e-10,2.2609174981518131e-07,4.6230429652147673e-10,6.8166432689696663e-09,2.9354997208491412e-10,8.1308788382759022e-15,3.5575568446120388e-14,3.437404083605174e-13,9.7702688636533875e-16
2.8207958615311825e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320630639682442,0.1136996659424467,0.022555332383315266,3.4989717735235007e-11,7.3502684251234323e-11,2.4579996861817803e-08,4.2765950913967295e-07,1.3817129459563263e-17,6.7182674463829063e-23,2.735838905220994e-09,7.7053844206368349e-34,2.8767168074439958e-09,3.0391028127606205e-25,5.7346783725247705e-18,1.1708413953211686e-18,5.6262166463706727e-21,1.8246468430601123e-12,1.716888269071971e-25,0.0049696362391962656,0.00053203546161664317,1.4050186520469292e-10,2.5933395615301436e-06,9.7563729913574583e-15,1.6315207716458656e-10,2.2623212117181632e-07,4.7080138195010147e-10,6.88181261157953e-09,3.0258696842344461e-10,8.3419519126444979e-15,3.6164694961981689e-14,3.4982961502207814e-13,9.9765932857927161e-16
2.8405455613650232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33204835862944337,0.11368863684489379,0.022553501391752901,3.5876690642327354e-11,7.5992347672111201e-11,2.5298732109102093e-08,4.3517754776861544e-07,1.4094033507678434e-17,6.9912517473366509e-23,2.7543159797045405e-09,8.0037623377503847e-34,2.8996263889973658e-09,3.1137369614307429e-25,5.9098278050734696e-18,1.2037155709539513e-18,5.7739950830894993e-21,1.8699021760280332e-12,1.7713242543697764e-25,0.0049806576052801206,0.00053568984875967333,1.4128059231734118e-10,2.6227132229203146e-06,9.8109484299342919e-15,1.6509663844179599e-10,2.2635842519087676e-07,4.793957586807817e-10,6.9468448677840493e-09,3.1183857950915693e-10,8.557660111357166e-15,3.6757768320907907e-14,3.5596465569339317e-13,1.0185391252747365e-15
2.860295261198864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203380526700094,0.11367775912798578,0.022551670710136938,3.677813273063201e-11,7.8551128115641189e-11,2.6033632229187748e-08,4.4275164570784913e-07,1.4374572061074895e-17,7.2730664243182821e-23,2.7727867674118918e-09,8.3114985615961191e-34,2.9226041897470648e-09,3.1896576855978011e-25,6.0891532856135608e-18,1.2372136469745399e-18,5.9243438528050596e-21,1.9159663367017916e-12,1.8270922706138014e-25,0.0049915275484430591,0.00053934355988937603,1.4205922120922508e-10,2.6522229357889842e-06,9.8655263011405784e-15,1.6704185350039082e-10,2.2647107250114931e-07,4.8808782417970892e-10,7.0117417501426032e-09,3.2130837949882034e-10,8.7780887715085908e-15,3.7354781783702074e-14,3.6214518845155596e-13,1.039667145270748e-15
2.8800449610327046e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201940180749812,0.11366703072203721,0.022549840336744821,3.769413956914635e-11,8.1180519967553815e-11,2.6784950347955068e-08,4.5038138913551913e-07,1.4658767779671197e-17,7.5639233773829856e-23,2.7912513181855243e-09,8.6288177319647293e-34,2.9456506675646222e-09,3.2668775706294136e-25,6.2727265841478104e-18,1.2713413610746405e-18,6.0772817857567129e-21,1.9628481292952242e-12,1.8842151953292281e-25,0.0050022481383760796,0.00054299659886065824,1.4283775316986424e-10,2.68186816072189e-06,9.9201067353098638e-15,1.6898766657687231e-10,2.2657046942825012e-07,4.96877972424522e-10,7.0765051637376838e-09,3.3099997490519976e-10,9.0033244328287469e-15,3.7955729903031263e-14,3.6837087485711831e-13,1.0610442819151784e-15
2.8997946608665454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200514620587868,0.11365644958566487,0.022548010269877482,3.8624806607950305e-11,8.3882040281076929e-11,2.7552941676430827e-08,4.5806636865120187e-07,1.4946643310279334e-17,7.8640378843737352e-23,2.8097096816246324e-09,8.9559482210292817e-34,2.9687662761119023e-09,3.3454092282766881e-25,6.4606202157135812e-18,1.3061044486851459e-18,6.2328275732601763e-21,2.0105563866057873e-12,1.9427161289754027e-25,0.0050128214164677411,0.00054664896947685963,1.4361618945642304e-10,2.7116483543449286e-06,9.9746898610003707e-15,1.7093402855569952e-10,2.26657017766144e-07,5.0576659388147235e-10,7.1411371972439152e-09,3.4091700454163259e-10,9.2334548462591586e-15,3.8560608509735783e-14,3.7464138014388847e-13,1.0826714534433609e-15
2.919544360700386e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33199103644506073,0.11364601370540066,0.022546180507859018,3.9570229209143495e-11,8.6657228948199298e-11,2.833786350469284e-08,4.658061794982869e-07,1.5238221286794678e-17,8.1736286348434835e-23,2.8281619070887952e-09,9.2931221676402192e-34,2.991951464840508e-09,3.4252652965981278e-25,6.6529074422436771e-18,1.3415086440520303e-18,6.3909997693122141e-21,2.0590999696279304e-12,2.0026183954120208e-25,0.0050232493961915575,0.00055030067549019361,1.443945312943078e-10,2.7415629693276628e-06,1.0029275805061704e-14,1.7288089678966288e-10,2.2673111456162071e-07,5.1475407548273078e-10,7.2056401140501495e-09,3.5106313946240674e-10,9.4685689824530026e-15,3.9169414697509213e-14,3.8095637339816116e-13,1.1045496032729654e-15
2.9392940605342268e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197707053555514,0.11363572109530921,0.0225443510490363,4.0530502677388808e-11,8.9507648869789134e-11,2.9139975195495132e-08,4.7360042177353198e-07,1.5533524330384794e-17,8.4929177643848961e-23,2.8466080437015703e-09,9.6405755116913926e-34,3.0152066789911226e-09,3.5064584398897586e-25,6.8496622743822887e-18,1.3775596813251031e-18,6.5518167922660108e-21,2.1084877671646734e-12,2.0639455423640102e-25,0.0050335340634880864,0.0005539517206021885,1.4517277987775486e-10,2.7716114543875583e-06,1.0083864692696725e-14,1.7482823491599172e-10,2.2679315191157866e-07,5.2384080060384771e-10,7.2700163434473227e-09,3.6144208289892999e-10,9.7087570401968194e-15,3.9782146805957516e-14,3.8731552772748893e-13,1.1266797002437948e-15
2.9590437603680675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196324651508752,0.11362556979661137,0.022542521891778747,4.1505722290025e-11,9.2434886124534006e-11,2.9959538177613442e-08,4.8144870062394227e-07,1.5832575049677226e-17,8.8221308893585086e-23,2.8650481403540256e-09,9.9985480285577462e-34,3.0385323595927869e-09,3.589001348621353e-25,7.0509594732558737e-18,1.4142632956576475e-18,6.7152969265730179e-21,2.15872869543741e-12,2.1267213418852369e-25,0.0050436773771417491,0.00055760210846413278,1.4595093637040917e-10,2.8017932542949736e-06,1.0138456647526584e-14,1.7677601266945878e-10,2.2684351677295214e-07,5.3302714904138058e-10,7.3342684718939605e-09,3.7205757019167991e-10,9.9541104547540066e-15,4.0398804402171681e-14,3.9371852041912498e-13,1.149062738798307e-15
2.9787934602019082e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194956244822715,0.11361555787731221,0.022540693034477973,4.249598332671288e-11,9.5440550136667042e-11,3.0796815938910881e-08,4.8935062643113825e-07,1.6135396040946164e-17,9.1614971420091845e-23,2.8834822457082135e-09,1.0367283363605195e-33,3.0619289434621283e-09,3.6729067393786338e-25,7.2568745521987146e-18,1.451625224315025e-18,6.8814583245869676e-21,2.2098316976939492e-12,2.1909697908211367e-25,0.0050536812691525197,0.00056125184267752479,1.4672900190589399e-10,2.8321078098788757e-06,1.0193051791648991e-14,1.7872420569066303e-10,2.2688259078510748e-07,5.4231349699068161e-10,7.3983992343707269e-09,3.8291336871792624e-10,1.0204721906126446e-14,4.1019388260911864e-14,4.0016503308827432e-13,1.171699739102774e-15
2.998543160035749e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193601642601978,0.11360568343183479,0.02253886447554744,4.3501381098581783e-11,9.8526273842445438e-11,3.165207401912357e-08,4.9730581498339012e-07,1.6442009888298061e-17,9.5112492059598832e-23,2.9019104082005678e-09,1.0747029066773402e-33,3.0853968632025466e-09,3.7581873548113406e-25,7.467483778432904e-18,1.4896512077903404e-18,7.0503190084258786e-21,2.261805743814826e-12,2.2567151112703689e-25,0.0050635476451024956,0.00056490092679452688,1.4750697758837315e-10,2.8625545580332977e-06,1.0247650245692696e-14,1.8067279533153435e-10,2.2691075010451442e-07,5.5170021702386083e-10,7.4624115058348094e-09,3.9401327781521629e-10,1.0460685327232236e-14,4.1643900343438766e-14,4.066547518162939e-13,1.1945917471159153e-15
3.01829285986959e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192260656562561,0.11359594458065825,0.022537036213422228,4.4522010976844859e-11,1.0169371385534557e-10,3.2525580002366294e-08,5.0531388763551657e-07,1.6752439163856272e-17,9.8716233520708598e-23,2.9203326760452474e-09,1.1138036627231909e-33,3.108936547203347e-09,3.8448559635870424e-25,7.682864174702609e-18,1.5283469909253226e-18,7.2218968718879311e-21,2.3146598299178929e-12,2.3239817510456142e-25,0.0050732783845174444,0.00056854936431841984,1.4828486449310322e-10,2.8931329317245295e-06,1.0302252128874246e-14,1.8262176845882744e-10,2.2692836525148814e-07,5.6118767806793616e-10,7.5263082927844255e-09,4.0536112870061863e-10,1.0722095911999275e-14,4.2272343775105147e-14,4.1318736727901359e-13,1.2177398346018347e-15
3.038042559703431e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190933100996262,0.11358633946996151,0.022535208246558684,4.5557968420854179e-11,1.0494455062994145e-10,3.3417603509357967e-08,5.1337447145684697e-07,1.706670642794468e-17,1.0242859474651574e-22,2.9387490972374167e-09,1.1540561508110483e-33,3.1325484196388404e-09,3.9329253603505895e-25,7.9030935208623265e-18,1.5677183240346064e-18,7.3962096824171534e-21,2.368402977961208e-12,2.3927943841335889e-25,0.0050828753412234052,0.0005721971587040629,1.4906266366697736e-10,2.9238423599990257e-06,1.0356857559047932e-14,1.8457111725439188e-10,2.2693580096878814e-07,5.7077624538315749e-10,7.5900927249431535e-09,4.1696078438571557e-10,1.098905012337122e-14,4.2904722821803712e-14,4.197625748653405e-13,1.2411450990884588e-15
3.0577922595372715e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189618792735448,0.11357686627127141,0.022533380573434146,4.6609349005568354e-11,1.0828048862443095e-10,3.4328416189366923e-08,5.2148719936746931e-07,1.7384834229270342e-17,1.0625201128011834e-22,2.9571597195564601e-09,1.1954863181304111e-33,3.1562329004674129e-09,4.0224083656890799e-25,8.1282503554189881e-18,1.6077709640316645e-18,7.5732750831149672e-21,2.4230442353442568e-12,2.4631779111544102e-25,0.0050923403436983969,0.00057584431335835689,1.4984037612906308e-10,2.9546822679920577e-06,1.0411466652752942e-14,1.865208390140038e-10,2.2693341609184398e-07,5.8046628054153419e-10,7.6537680470732083e-09,4.2881613958733975e-10,1.1261645701224179e-14,4.3541042865323481e-14,4.2638007478632334e-13,1.2648086637769423e-15
3.077541959371112e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188317551118324,0.11356752318111583,0.022531553192546624,4.767624844840753e-11,1.1170325646177635e-10,3.5258291711876414e-08,5.296517102629881e-07,1.7706845105105125e-17,1.1018895563337859e-22,2.9755645905691441e-09,1.2381205162353496e-33,3.1799904054305524e-09,4.1133178261022492e-25,8.3584139770276458e-18,1.6485106755546595e-18,7.7531105947936271e-21,2.4785926745075139e-12,2.5351574598203716e-25,0.0051016751954192979,0.0005794908316407105,1.5061800287112925e-10,2.9856520769370728e-06,1.0466079525261864e-14,1.8847093594520129e-10,2.2692156343037207e-07,5.9025814140556233e-10,7.7173376109261913e-09,4.4093112063405004e-10,1.1539981670193354e-14,4.4181310377713573e-14,4.3303957217487099e-13,1.2887316773998443e-15
3.097291659204953e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187029197954671,0.11355830842068167,0.022529726102414577,4.8758762635472437e-11,1.1521460708942453e-10,3.6207505757969815e-08,5.3786764912803467e-07,1.8032761581466487e-17,1.1424193765878312e-22,2.9939637576327088e-09,1.2819855045401607e-33,3.2038213460518717e-09,4.2056666139781593e-25,8.5936644459406259e-18,1.6899432320905539e-18,7.9357336180678475e-21,2.5350573925303701e-12,2.6087583853942525e-25,0.0051108816752039807,0.00058313671686350806,1.5139554485816626e-10,3.0167512041757831e-06,1.0520696290622659e-14,1.9042141496336349e-10,2.269005896611348e-07,6.0015218210714742e-10,7.7808048673393304e-09,4.5330968536834172e-10,1.1824158347406479e-14,4.4825532894745892e-14,4.3974077717632077e-13,1.3129153140300958e-15
3.1170413590387936e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185753557492098,0.11354922023547726,0.022527899301576549,4.9856987647106536e-11,1.1881631793757275e-10,3.7176336011436542e-08,5.4613466713877483e-07,1.8362606173297267e-17,1.1841350492424617e-22,3.0123572678979134e-09,1.3271084538227055e-33,3.2277261296360921e-09,4.2994676275740867e-25,8.8340825854098839e-18,1.7320744170958618e-18,8.1211614354807337e-21,2.5924475107274619e-12,2.6840062711472415e-25,0.0051199615375487548,0.0005867819722925803,1.5217300302889896e-10,3.0479790631689668e-06,1.0575317061698504e-14,1.923722874875536e-10,2.2687083523158734e-07,6.1014875302674746e-10,7.8441733584846104e-09,4.6595582304458745e-10,1.211427735012254e-14,4.5473718988537656e-14,4.4648340503005448e-13,1.3373607728451783e-15
3.1367910588726344e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184490456382704,0.11354025689499973,0.022526072788590958,5.0971019782781822e-11,1.2251019107594633e-10,3.8165062149598067e-08,5.544524217546686e-07,1.8696401384644614e-17,1.2270624309069274e-22,3.0307451683120101e-09,1.3735169497354971e-33,3.2517051592680226e-09,4.3947337910025113e-25,9.0797499830424131e-18,1.7749100251124661e-18,8.3094112136604972e-21,2.6507721742434032e-12,2.7609269288165595e-25,0.0051289165129611803,0.0005904266011476821,1.5295037829629126e-10,3.0793350635079849e-06,1.0629941950208342e-14,1.9432356923635794e-10,2.2683263427414536e-07,6.2024820077273605e-10,7.907446710277697e-09,4.78873554222707e-10,1.2410441603274849e-14,4.6125878239423064e-14,4.5326717614237841e-13,1.3620692778452087e-15
3.156540758706475e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183239723650215,0.11353141669240656,0.022524246562035766,5.2100955585291109e-11,1.2629805336905426e-10,3.9173965833854937e-08,5.6282057679975287e-07,1.9034169708837984e-17,1.2712277629225209e-22,3.0491275056216739e-09,1.4212389963246125e-33,3.2757588338115219e-09,4.4914780542220838e-25,9.3307489921085497e-18,1.8184558628770042e-18,8.5005000055043158e-21,2.7100405516459638e-12,2.8395463990628962e-25,0.0051377483082883247,0.00059407060660296527,1.5372767154804242e-10,3.1108186109270067e-06,1.0684571066761182e-14,1.9627528002329522e-10,2.2678631453080585e-07,6.3045086816097999e-10,7.9706286249529849e-09,4.92066930657563e-10,1.2712755346915277e-14,4.6782021207159158e-14,4.6009181615088376e-13,1.3870420775274316e-15
3.176290458540316e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182001190657545,0.11352269794419187,0.022522420620508264,5.3246891864231181e-11,1.3018175662988862e-10,4.020333069995484e-08,5.7123880253371045e-07,1.9375933628666295e-17,1.3166576751888869e-22,3.0675043263758679e-09,1.4703030195564996e-33,3.299887547908458e-09,4.5897133930335056e-25,9.5871627328029665e-18,1.8627177504223433e-18,8.6944447523858977e-21,2.7702618345177087e-12,2.9198909519277108e-25,0.0051464586070405216,0.00059771399178746069,1.5450488364707761e-10,3.1424291073159454e-06,1.0739204520888925e-14,1.9822744355305629e-10,2.2673219728783947e-07,6.4075709419465298e-10,8.0337228738105456e-09,5.0554003518408134e-10,1.3021324143558484e-14,4.7442159401530813e-14,4.6695705598050641e-13,1.4122804445207576e-15
3.1960401583741565e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180774691074849,0.11351409898986727,0.022520594962624731,5.4408925718763577e-11,1.3416317777203545e-10,4.1253442347982205e-08,5.7970677571300676e-07,1.9721715616554254e-17,1.3633791900128918e-22,3.0858756769286497e-09,1.5207378708527558e-33,3.3240916919776624e-09,4.6894528090801628e-25,9.849075093458192e-18,1.9077015221697551e-18,8.8912622863833703e-21,2.8314452370461239e-12,3.0019870872905085e-25,0.0051550490697106922,0.000601356759785557,1.5528201543202957e-10,3.1741659507340955e-06,1.0793842421079209e-14,2.0018008721868221e-10,2.2667059732027377e-07,6.5116721404428879e-10,8.0967332901401699e-09,5.1929698159809541e-10,1.3336254885424967e-14,4.8106305252435097e-14,4.73862631891517e-13,1.4377856751797905e-15
3.215789858207997e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179560060847985,0.11350561819164671,0.022518769587020249,5.5587154559640899e-11,1.3824421896016274e-10,4.2324588332069848e-08,5.8822417964237854e-07,2.007153813473776e-17,1.4114197259782251e-22,3.1042416034419334e-09,1.5725728306329544e-33,3.3483716522138858e-09,4.7907093298534898e-25,1.0116570731710542e-17,1.9534130280104387e-18,9.090969332524228e-21,2.8935999956122666e-12,3.0858615353261843e-25,0.0051635213340892805,0.00060499891363748634,1.5605906771771366e-10,3.2060285354244708e-06,1.0848484874802575e-14,2.0213324189948311e-10,2.2660182284587656e-07,6.6168155902806749e-10,8.1596637623273795e-09,5.333419145329185e-10,1.3657655801579869e-14,4.877447207952431e-14,4.8080828551967294e-13,1.4635590891410987e-15
3.235539558041838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178357138167358,0.11349725393413591,0.022516944492348399,5.6781676130489029e-11,1.4242680775885249e-10,4.3417058149832898e-08,5.9679070421695902e-07,2.0425423635438607e-17,1.4608071018338517e-22,3.1226021518881942e-09,1.6258376118655949e-33,3.3727278105867632e-09,4.8934960087028992e-25,1.0389735075618246e-17,1.9998581343750875e-18,9.293582511044137e-21,2.9567353683779357e-12,3.1715412569624775e-25,0.0051718770155748965,0.0006086404563398082,1.5683604129559587e-10,3.238016251828842e-06,1.0903131988538544e-14,2.0408694176072738e-10,2.2652617548834798e-07,6.7230045659235577e-10,8.2225182271454626e-09,5.4767900933163843e-10,1.3985636464966509e-14,4.9446674061471752e-14,4.8779376390876647e-13,1.4896020288447771e-15
3.255289257875679e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177165763437316,0.1134890046240261,0.022515119677280992,5.7992588528336658e-11,1.4671289727974487e-10,4.4531143231525987e-08,6.0540604595533285e-07,2.0783394561038273e-17,1.5115695403993775e-22,3.1409573680531063e-09,1.6805623636272527e-33,3.3971605448397835e-09,4.9978259248502266e-25,1.0668654324731688e-17,2.0470427252902856e-18,9.4991183396565276e-21,3.0208606348714398e-12,3.259053444337661e-25,0.0051801177074806779,0.00061228139084589558,1.576129369342533e-10,3.2701284866034619e-06,1.0957783867801227e-14,2.0604122405513038e-10,2.2644395024942313e-07,6.8302423029249945e-10,8.2853006632373632e-09,5.6231247191514432e-10,1.4320307799333363e-14,5.0122926204933077e-14,4.9481881953580859e-13,1.5159158590213616e-15
3.2750389577095194e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175985779245826,0.11348086868979171,0.022513295140507851,5.9219990223385964e-11,1.5110446632696007e-10,4.5667136928924051e-08,6.140699080238195e-07,2.1145473344250978e-17,1.5637356724854012e-22,3.1593072975381503e-09,1.7367776746700101e-33,3.4216702284892806e-09,5.1037121834085647e-25,1.0953415451115561e-17,2.094972703420536e-18,9.7075932358299887e-21,3.085985095571934e-12,3.3484255212585225e-25,0.0051882449813364685,0.00061592172006642431,1.5838975537982808e-10,3.3023646226354879e-06,1.1012440617159832e-14,2.0799612892610208e-10,2.2635543548958799e-07,6.9385319977387325e-10,8.3480150847906065e-09,5.7724653864588232e-10,1.4661782086051502e-14,5.0803244313275477e-14,5.0188321032909307e-13,1.5425019661469199e-15
3.29478865754336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174817030334691,0.11347284458139312,0.022511470880736541,6.0463980077872864e-11,1.5560351954044011e-10,4.6825334503876122e-08,6.2278200025072644e-07,2.1511682408295788e-17,1.6173345408294755e-22,3.1776519857631425e-09,1.7945145769988022e-33,3.4462572308234408e-09,5.2111679154061939e-25,1.1244106200313872e-17,2.1436539910923342e-18,9.9190235190707227e-21,3.152118071492136e-12,3.439685143658793e-25,0.0051962603871860994,0.000619561446869862,1.5916649735647508e-10,3.3347240390602178e-06,1.1067102340258287e-14,2.0995169921114583e-10,2.2626091291867517e-07,7.0478768075315302e-10,8.4106655353956814e-09,5.9248547618655253e-10,1.5010172970809964e-14,5.1487644954939916e-14,5.0898669967807947e-13,1.5693617578617541e-15
3.314538357377201e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173659363569968,0.1134649307699809,0.022509646896692135,6.1724657364658296e-11,1.6021208753861191e-10,4.800603311675935e-08,6.3154203913780034e-07,2.1882044167068483e-17,1.6723956040333254e-22,3.195991477968747e-09,1.8538045494519375e-33,3.4709219169013199e-09,5.3202062778120676e-25,1.1540815092297202e-17,2.1930925313094596e-18,1.0133425413206013e-20,3.2192689037605748e-12,3.5328602000577571e-25,0.0052041654538831604,0.00062320057408295779,1.5994316356680144e-10,3.3672061112785523e-06,1.1121769139833826e-14,2.119079802618451e-10,2.2616065758897315e-07,7.1582798500009349e-10,8.4732560821906953e-09,6.0803358135725619e-10,1.5365595470237489e-14,5.217614543248748e-14,5.1612905644118707e-13,1.5964966623867882e-15
