Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,1.5021483824048499e-62,3.769148873618341e-36,0.0,1.321394556984321e-48,0.0,6.1358655013531637e-22,6.4493800914183479e-102,6.1358654960310923e-22,1.9153244844205414e-68,7.2597640734947859e-63,0.0,0.0,2.2144094717872298e-50,5.3488151164807085e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073718866794e-20,3.0052676461505994e-32,4.5098073719368944e-20,1.2467041775806403e-49,1.8458826253439627e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,2.4059828463139379e-61,1.5086418179935842e-35,0.0,1.0581873437073936e-47,0.0,1.2277061913012537e-21,4.1339828207615282e-100,1.2277061891710385e-21,3.0678478210928862e-67,1.162798175348357e-61,0.0,0.0,1.7727036970057457e-49,1.7135419343401248e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329082007733e-20,1.202766426284973e-31,9.0235329084017634e-20,9.9812139157575461e-49,7.3883410157166265e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,3.8510351572028408e-60,6.0365323689545819e-35,0.0,8.4697876369028422e-47,0.0,2.4559454768302833e-21,2.6477923086441299e-98,2.4559454683066481e-21,4.9112209489123579e-66,1.8611882682348025e-60,0.0,0.0,1.4184291530479274e-48,5.486409823114796e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983980526655e-19,4.8116417237019923e-31,1.805098398133089e-19,7.9880046272602967e-48,2.9562987865815719e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,6.1609874892319289e-59,2.4150060229724511e-34,0.0,6.7775460830195106e-46,0.0,4.9124240606769634e-21,1.6952412322405265e-96,4.9124240265768736e-21,7.8600856733466619e-65,2.9775806195548093e-59,0.0,0.0,1.1345228871627386e-47,1.756143394864966e-76,1.9481972719186654e-14,9.3671056114057896e-16,3.610588612396919e-19,1.9241778066423152e-30,3.6105886127186745e-19,6.3916173589708467e-47,1.1827120206983807e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,9.851166815906946e-58,9.6608102987119676e-34,0.0,5.4227233389429589e-45,0.0,9.8253812795248074e-21,1.0851637690525652e-94,9.8253811431133471e-21,1.2577843042864659e-63,4.7610288827118279e-58,0.0,0.0,9.0700768972022714e-47,5.6204465854496223e-75,3.8966059597018093e-14,1.8735227729115949e-15,7.2215690406017374e-19,7.6910068412749633e-30,7.2215690418889269e-19,5.1137794018713975e-46,4.7312331430445217e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,1.5737975262481056e-56,3.8644813664903954e-33,0.0,4.3384532758419381e-44,0.0,1.9651295921838425e-20,6.9457182627373355e-93,1.965129537617039e-20,2.0125913733250479e-62,7.6060902481515257e-57,0.0,0.0,7.2452814784983848e-46,1.7986689520278982e-73,7.7934233352418034e-14,3.7471471964530848e-15,1.444352989507661e-18,3.0714747205792939e-29,1.4443529900226086e-18,4.0912177376924312e-45,1.8925702885701403e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,2.5101927280599458e-55,1.5458239965910642e-32,0.0,3.4708724641651463e-43,0.0,3.9303126024937391e-20,4.4454742067154306e-91,3.9303123842220836e-20,3.2202553888018443e-61,1.2131609619201174e-55,0.0,0.0,5.7786421206379739e-45,5.7559423228991501e-72,1.5587058086216622e-13,7.4943960435338969e-15,2.8887451596287319e-18,1.2245907813069942e-28,2.8887451616889658e-18,3.2730518786179723e-44,7.570435352208811e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,3.9910913776586567e-54,6.1833588871851904e-32,0.0,2.7767419066220317e-42,0.0,7.8606789505022228e-20,2.8451722188030186e-89,7.8606780774067222e-20,5.1524959717693898e-60,1.9288587523739526e-54,0.0,0.0,4.5948654294237003e-44,1.8419338103907226e-70,3.1174327587745583e-13,1.4988893737686856e-14,5.7775294967752604e-18,4.8665133846591746e-28,5.7775295050194708e-18,2.6184725785530393e-43,3.0282050867287001e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,6.3063119510533134e-53,2.4733561353112442e-31,0.0,2.2214110951041795e-41,0.0,1.5721412956073951e-19,1.8209323134745578e-87,1.5721409463674191e-19,8.2440634190290622e-59,3.0477474859990605e-53,0.0,0.0,3.6317335863828943e-43,5.8942398096637534e-69,6.2348866589120821e-13,2.9977889125958131e-14,1.1555098158685861e-17,1.9215556407292446e-27,1.155509819168793e-17,2.0947904929618983e-42,1.2112883086761991e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,9.8445938064394426e-52,9.8934497039112405e-31,0.0,1.7771358969231764e-40,0.0,3.1442886205436441e-19,1.1654038794059712e-85,3.1442872235801894e-19,1.3190557310299626e-57,4.7576337973973371e-52,0.0,0.0,2.8371190283444652e-42,1.886164990474903e-67,1.2469794458514048e-12,5.995587990236222e-14,2.311023543297724e-17,7.4928342452682382e-27,2.3110235565179256e-17,1.6758373660707319e-41,4.845166461007772e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,1.501782533531736e-50,3.9573849154921016e-30,0.0,1.4217115145044679e-39,0.0,6.2885853657037324e-19,7.4586095134274546e-84,6.2885797778428376e-19,2.110493620284823e-56,7.2573852359908108e-51,0.0,0.0,2.1675970318919232e-41,6.0357411251517485e-66,2.493961005502566e-12,1.1991186145461744e-13,4.6220509783440699e-17,2.852859539513743e-26,4.6220510313692212e-17,1.3406718809593193e-40,1.9380697723113242e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,2.1968643928041816e-49,1.5829549740939243e-29,0.0,1.1373703121904228e-38,0.0,1.2577187237174135e-18,4.7735200986594839e-82,1.257716488571656e-18,3.3767932999729782e-55,1.0615449206197365e-49,0.0,0.0,1.5904039121828175e-40,1.9314392351208765e-64,4.9879241237279602e-12,2.3982382455692242e-13,9.2441057691890451e-17,1.0400883590250502e-25,9.2441059823003462e-17,1.0725382990794983e-39,7.7522898062233464e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.995395690707497e-48,6.3318219210584466e-29,0.0,9.0989666086634388e-38,0.0,2.5154424504714603e-18,3.055058768163217e-80,2.515433509885771e-18,5.402871916384252e-54,1.4471748371850323e-48,0.0,0.0,1.090354025633597e-39,6.1806086815840034e-63,9.9758503558710367e-12,4.7964775075274657e-13,1.8488215033888137e-16,3.5258346488988367e-25,1.8488215892678798e-16,8.5803095550100639e-39,3.1009215388120291e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,3.6836928814816405e-47,2.532729180470403e-28,0.0,7.2791744654519348e-37,0.0,5.0309033138185255e-18,1.9552429595323304e-78,5.030867551471485e-18,8.6445966326760085e-53,1.7792544335390959e-47,0.0,0.0,6.766130901066183e-39,1.9777951565894362e-61,1.9951702802926336e-11,9.5929560310941559e-13,3.697643229532299e-16,1.0743883700930503e-24,3.6976435764080671e-16,6.8642488851572698e-38,1.2403725171303695e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,3.9995313372029025e-46,1.0130917602859066e-27,0.0,5.8233392982743178e-36,0.0,1.0061878679861227e-17,1.2513670188328105e-76,1.0061735630472843e-17,1.3831354128871711e-51,1.9311007055864143e-46,0.0,0.0,3.720481899484576e-38,6.3289443246484334e-60,3.9903407628113538e-11,1.9185913076833763e-12,7.3952861746340135e-16,2.8809247760281231e-24,7.3952875763033563e-16,5.4913995665044775e-37,4.9615200984533675e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,3.8606945939630238e-45,4.0523672628458004e-27,0.0,4.6586701361914568e-35,0.0,2.0124043969281804e-17,8.008860236736995e-75,2.0123471771795289e-17,2.21301606624145e-50,1.8632823310641919e-45,0.0,0.0,1.8219277792734856e-37,2.025261655171156e-58,7.9806817002794343e-11,3.8371827162748694e-12,1.4790570036096993e-15,6.8613239955206357e-24,1.4790575689397424e-15,4.3931197756253306e-36,1.9846318267327234e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,3.4205711641519604e-44,1.6209469858841022e-26,0.0,3.7269336795147047e-34,0.0,4.0249232776992061e-17,5.1258119723361847e-73,4.0246943987719095e-17,3.5408234522287158e-49,1.6502396551315241e-44,0.0,0.0,8.1760509471250971e-37,6.4808332474919804e-57,1.5961363464938155e-10,7.6743655312333956e-12,2.9581129644065886e-15,1.5034937332048411e-23,2.958115238136444e-15,3.5144957719814218e-35,7.9387171323681911e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,1.0447358684628545e-43,3.444512448277093e-26,0.0,1.1064330164195417e-33,0.0,6.0375279813101614e-17,2.9102806603638184e-72,6.0370416136921813e-17,1.3395650143905348e-48,5.0428715123847568e-44,0.0,0.0,1.7997565687183205e-36,3.0232936762622585e-56,2.3942045119319436e-10,1.1511548343967648e-11,4.4371681137082385e-15,2.3239376081890672e-23,4.4371729540930227e-15,1.0049261216596352e-34,1.6870052578937766e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,5.0439334687961861e-43,9.5230644390744627e-26,0.0,5.1827583622471516e-33,0.0,1.0063080679513425e-16,7.8242090441778925e-71,1.0061736016844291e-16,1.0571969304189165e-47,2.4349760558026218e-43,0.0,0.0,5.1518302283270328e-36,4.0514047252882193e-55,3.9903407986972246e-10,1.9185913960539162e-11,7.3952751663343722e-15,3.9657884606683459e-23,7.3952885731593609e-15,4.6182667981949673e-34,4.6642719786581306e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,1.1750646850081574e-42,1.6957757020918463e-25,0.0,1.1959731194785478e-32,0.0,1.3686355403055643e-16,3.3975051104390918e-70,1.3683960958123441e-16,2.9668377197331954e-47,5.6745282188960411e-43,0.0,0.0,9.2897282484703067e-36,1.3446322551521647e-54,5.426863421155064e-10,2.6092843008266934e-11,1.0057568891742306e-14,5.4435216812812883e-23,1.0057592781500317e-14,1.0395671854326364e-33,8.3059208979701014e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,2.2761753807271312e-42,2.6471299213147557e-25,0.0,2.3027721782100271e-32,0.0,1.7309923637519406e-16,1.028774247241387e-69,1.7306185876584157e-16,6.7927485411245237e-47,1.0994561810554027e-42,0.0,0.0,1.4614220499657791e-35,3.6130411428029883e-54,6.8633860058983127e-10,3.2999772048387849e-11,1.2719859841867207e-14,6.9212611479201799e-23,1.2719897149864185e-14,1.9648495610275057e-33,1.2966028963437592e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,3.8854209657402066e-42,3.7948535470622e-25,0.0,3.915275949045343e-32,0.0,2.0933769123889704e-16,2.6708890339749995e-69,2.0928410773490441e-16,1.3246266616373469e-46,1.8771905774573333e-42,0.0,0.0,2.1059577520135992e-35,7.9929057028436128e-54,8.2999085550161321e-10,3.9906701081323276e-11,1.538214817044581e-14,8.3990020032291958e-23,1.5382201669386701e-14,3.2841713460479402e-33,1.8588250604250434e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,8.6292266404955076e-42,6.5381177255323386e-25,0.0,8.6567036979502623e-32,0.0,2.8182092363738522e-16,1.1814872165680042e-68,2.8172860518148529e-16,3.5168275437232349e-46,4.1710866089992204e-42,0.0,0.0,3.6506404768330203e-35,2.5148175727413214e-53,1.1172953572008639e-09,5.3720559130807779e-11,2.0706718849222555e-14,1.1354484987103299e-22,2.070681105314626e-14,7.0113306084122438e-33,3.2026981217530842e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,1.6211891491762198e-41,1.0007243424970098e-24,0.0,1.6218197794604099e-31,0.0,3.5431440437227106e-16,3.5553648849515189e-68,3.5417310183132672e-16,7.6284692326853459e-46,7.8394180376343777e-42,0.0,0.0,5.6096408733680701e-35,6.2204360594142438e-53,1.4045998457315068e-09,6.753441715373181e-11,2.6031279837719697e-14,1.4309969982350116e-22,2.6031420995649735e-14,1.2749342403375608e-32,4.9022673545905127e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,2.749075136000554e-41,1.4251464356977314e-24,0.0,2.7447728286047413e-31,0.0,4.2681882854627471e-16,9.2039986203535895e-68,4.2661759763038772e-16,1.4742917429909082e-45,1.3297351623592719e-41,0.0,0.0,8.0110614480505822e-35,1.3529700986299746e-52,1.6919043202003456e-09,8.1348275148293827e-11,3.1355830478686235e-14,1.726545698377216e-22,3.1356031534795446e-14,2.1089899081794388e-32,6.9817079624914533e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,6.5553621509255648e-41,2.5108868996225933e-24,0.0,6.5273897522630341e-31,0.0,5.7186112374569122e-16,5.6963039548512399e-67,5.7150658662822776e-16,4.6391397782860382e-45,3.1720500824367994e-41,0.0,0.0,1.4166094911811221e-34,5.6684949954864575e-52,2.2665132261602449e-09,1.0897599105073368e-10,4.200490013507231e-14,2.3176437182373806e-22,4.2005254436633841e-14,4.8647700901266188e-32,1.2301924154150538e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,1.2822666110206361e-40,3.9115045014534747e-24,0.0,1.2747705606418093e-30,0.0,7.1694787560933049e-16,2.0615375748087997e-66,7.1639557216983358e-16,1.1144096197070603e-44,6.2059341376766549e-41,0.0,0.0,2.2118432694811747e-34,1.6591720149065895e-51,2.8411220749950833e-09,1.366037068379549e-10,5.2653927755629655e-14,2.9087425586822983e-22,5.265447976228852e-14,9.3453045615993777e-32,1.9166061012479379e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,3.5926432127214969e-40,7.6580002208672343e-24,0.0,3.5647904679738497e-30,0.0,1.0072548371235063e-15,1.8071933881340843e-65,1.0061735328774476e-15,4.4848350436176479e-44,1.7390986938873745e-40,0.0,0.0,4.3418620727216881e-34,9.8011977119033317e-51,3.9903396011756234e-09,1.9185913806651174e-10,7.3951856806293681e-14,4.0909427008653313e-22,7.3952937689882652e-14,2.5704640531354809e-31,3.7531573876424903e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,1.4483818662619682e-39,1.8932178743412209e-23,0.0,1.4345904617022346e-29,0.0,1.5884026051768727e-15,3.5060794523601892e-64,1.5857294127887609e-15,3.0345161664255759e-43,7.0120164593888577e-40,0.0,0.0,1.0760192979945614e-33,1.1588830339776695e-49,6.2887739675550242e-09,3.0236999914003198e-10,1.1654721013301228e-13,6.4553528303413026e-22,1.1654988265128354e-13,1.0228360164239334e-30,9.2827637950207131e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,7.7860853026651285e-39,5.6605917314075551e-23,0.0,7.7018138765938287e-29,0.0,2.7528335574469396e-15,1.1760355276930579e-62,2.7448410065893217e-15,3.0250725821558574e-42,3.7695948767973542e-39,0.0,0.0,3.2230434180066078e-33,2.2064069060681175e-48,1.0885639956281688e-08,5.2339171575248566e-10,2.0173589765645878e-13,1.1184212469791038e-21,2.017438890034642e-13,5.4621812283039426e-30,2.7780727664325689e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445972,0.11866994595022717,0.022821567210336725,0.0,5.0268855459160395e-38,1.9245552427287531e-22,0.0,4.9682740679094951e-28,0.0,5.0902367865259018e-15,5.3839547865967459e-61,5.0630635300998927e-15,3.7844961032272651e-41,2.433702518190269e-38,0.0,0.0,1.0970593569716035e-32,5.4300893133821369e-47,2.0079360957572348e-08,9.6543512683897349e-10,3.7210519652529119e-13,2.0642089271194989e-21,3.7213236742722915e-13,3.5170102646583572e-29,9.4631040914442762e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229341,0.11866992756248367,0.022821566768293361,0.0,3.5983042483253781e-37,7.0616662728380608e-22,0.0,3.5543384109097731e-27,0.0,9.7992056158635693e-15,2.9136498040993635e-59,9.6995059207565252e-15,5.3426649944672545e-40,1.7419704894319222e-37,0.0,0.0,4.0280179466239366e-32,1.5228175882195244e-45,3.8466759055495013e-08,1.8495218604582246e-09,7.1281149248076458e-13,3.9558472968081301e-21,7.1291118715624175e-13,2.5149208462717069e-28,3.4854341948268094e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813688,0.11866989078717224,0.022821565884206804,0.0,2.720309111930671e-36,2.7016590584011368e-21,0.0,2.6857258743617654e-26,0.0,1.9353768743175841e-14,1.7250240234712464e-57,1.8972380076640469e-14,8.0241282122961694e-39,1.3167642850494231e-36,0.0,0.0,1.5416087225428757e-31,4.5603100260595063e-44,7.5241379633419752e-08,3.6176949734830331e-09,1.3940949012706681e-12,7.7393760770680073e-21,1.3944762781381241e-12,1.9004408647153448e-27,1.3435637301404407e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421516,0.11866985401209497,0.022821565000120482,0.0,8.50328219513331e-36,5.9879410506374123e-21,0.0,8.3927955852389168e-26,0.0,2.9090467766077754e-14,1.1899119801711136e-56,2.8245240065326482e-14,3.348479681385415e-38,4.1156156386332022e-36,0.0,0.0,3.4172824606286638e-31,2.4268910510976979e-43,1.1201576605511023e-07,5.3858676142246099e-09,2.0752060972816068e-12,1.1523240918028528e-20,2.0760513044798589e-12,5.9396720240501474e-27,2.9964626686381951e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725052825,0.11866981723725184,0.022821564116034396,0.0,1.9246747179071093e-35,1.0565053389938666e-20,0.0,1.8991873214301833e-25,0.0,3.9009258813150535e-14,5.1507116451307174e-56,3.7518085886873129e-14,9.3936435022069114e-38,9.3146002521284015e-36,0.0,0.0,6.0298879644333879e-31,8.2005869570802919e-43,1.4878991832197172e-07,7.1540397826853555e-09,2.7561451243653983e-12,1.5307441827120942e-20,2.7576362661733041e-12,1.3442948315217333e-26,5.3188102474148067e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870707604,0.11866978046264286,0.022821563231948547,0.0,3.6540974435297157e-35,1.643303818654922e-20,0.0,3.6048371236361943e-25,0.0,4.9110096531027405e-14,1.7077784178218877e-55,4.6790917541341616e-14,2.1272081358373037e-37,1.768256551750491e-35,0.0,0.0,9.3794923559786248e-31,2.1712111453963679e-42,1.8556383643546765e-07,8.9222114788677737e-09,3.4369120278547094e-12,1.9091978811776156e-20,3.4392311632095949e-12,2.5520346528781846e-26,8.3225611052016367e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162087606,0.11866970691412732,0.022821561463777559,0.0,9.6679787661083309e-35,3.2041781221405372e-20,0.0,9.5331577967169042e-25,0.0,6.9857743859853667e-14,1.1624435247102975e-54,6.5336538349271947e-14,7.450425121734728e-37,4.6775269627615934e-35,0.0,0.0,1.8289946649309661e-30,9.8746575817837045e-42,2.5911097020780436e-07,1.2458553454406954e-08,4.7979296320918606e-12,2.6662061037496031e-20,4.8024507632771835e-12,6.7513532881115769e-26,1.6418560536520653e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453561522,0.11866963336654833,0.022821559695607514,0.0,2.0167906962245263e-34,5.2814507760515855e-20,0.0,1.9877739860365075e-24,0.0,9.1333046161158207e-14,4.6250349774253217e-54,8.3882102489610325e-14,1.9233778391933971e-36,9.755711836453151e-35,0.0,0.0,3.0149183626658971e-30,3.080996450372726e-41,3.3265716738389085e-07,1.5994893540862295e-08,6.1582592734171281e-12,3.4233487654637554e-20,6.1657101046101183e-12,1.4082239293400776e-25,2.7380218637721147e-20
