Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.1397530148088115e-98,1.9187090045168258e-54,1.6795221425982367e-30,1.0899496380468099e-71,8.030534617917484e-46,7.963466415738028e-110,5.123968476819965e-17,8.848907549025987e-90,5.123968476819354e-17,5.696966800616596e-61,2.5200077501622052e-61,1.1356738583809542e-92,1.3168112478221075e-93,6.775023904878314e-45,1.3469845573945363e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918236115961e-19,5.094413165632436e-32,1.8863740755231884e-31,3.3169182091213313e-19,1.3482750888038825e-27,1.0252088140071171e-32,7.482069620341254e-37,4.13619225422551e-62,6.38841891275265e-44,7.635855313542182e-63,9.8772973556039e-46,2.0000285475656605e-86,1.894549045804343e-88,6.0966542533039994e-89
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,5.506144217126831e-96,3.0724342014186265e-53,6.722468516110565e-30,7.008720655227946e-70,6.430940744423613e-45,2.0482932362425593e-107,1.0252388707312311e-16,5.672053941526326e-88,1.0252388707309867e-16,9.125047650181055e-60,4.036704470935753e-60,1.46054310061061e-90,1.6934963927043907e-91,5.424138379711046e-44,4.555484476222112e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718270124936e-19,2.039092808437437e-31,7.550412330612728e-31,6.636718162075661e-19,5.396572996311848e-27,8.207843788955465e-32,6.0115414661880215e-36,1.329861192357776e-60,5.1146216818282975e-43,2.4464726591478146e-61,7.907843326073013e-45,2.572153855956135e-84,2.4375855652435196e-86,7.844144326741797e-87
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.4205615495753078e-93,4.917895214108542e-52,2.689865437000571e-29,4.519506033528286e-68,5.147359088707259e-44,5.283116033548458e-105,2.0509229168297247e-16,3.632918043803665e-86,2.050922916828747e-16,1.4608001371570394e-58,6.4624827766853755e-59,1.883593176847157e-88,2.1840219900378387e-89,4.340958811971402e-43,1.6124450973103673e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318419341535e-18,8.159026473250336e-31,3.0211484156355773e-30,1.3276317987000409e-18,2.1592992725575099e-26,6.568672837168666e-31,4.84521060489689e-35,4.2879309201361895e-59,4.0932551757177765e-42,7.833429167540742e-60,6.328677410759913e-44,3.317184849569706e-82,3.1444648467630223e-84,1.0118879761311356e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.688360560020017e-91,7.870232042622578e-51,1.0761232393340625e-28,2.933225313637863e-66,4.118930122754171e-43,1.3714249998208532e-102,4.1022910090268084e-16,2.3259650789517163e-84,4.1022910090228976e-16,2.3379144104015083e-57,1.0342976344936766e-57,2.444836530235067e-86,2.8347823753866336e-87,3.4734259557820057e-42,6.146288021510851e-67,2.2403737387032777e-14,6.633348451848357e-16,2.6555519042586547e-18,3.264141231589263e-30,1.2086560889365791e-29,2.655551731291426e-18,8.638340212658903e-26,5.2557814973446096e-30,3.931553324751095e-34,1.3916058144884918e-57,3.2752314776571804e-41,2.507397740346093e-58,5.063902507601484e-43,4.3055872004173204e-80,4.082261026978209e-82,1.3136704547742239e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,9.701192517158284e-89,1.2593647691630833e-49,4.304858578007876e-28,1.9285507690252733e-64,3.295561289637914e-42,3.606225842210772e-100,8.205027193421364e-16,1.4889049248421526e-82,8.205027193405718e-16,3.7411704809418323e-56,1.6551160608644842e-56,3.214564927459597e-84,3.727280689198375e-85,2.77900359049124e-41,2.597532694357452e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392158846174e-18,1.3057622436333392e-29,4.835017813000078e-29,5.3113914668999484e-18,3.455406964524943e-25,4.204776776588988e-29,3.232980025343364e-33,4.575719950777009e-56,2.62044265826492e-40,8.024444606733694e-57,4.0515051164960176e-42,5.661151308465708e-78,5.3688851202545335e-80,1.7277054903727085e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.615341665054398e-86,2.015084632117715e-48,1.7220257293331475e-27,1.2996335900329627e-62,2.6366159181304315e-41,9.718111305910123e-98,1.641049956221202e-15,9.529910896624893e-81,1.6410499562149443e-15,5.9862787355076045e-55,2.64837597081542e-55,4.3317292736471405e-82,5.022630181366866e-83,2.2233067846958255e-40,1.2347120506947134e-63,8.962224322230385e-14,2.6535553334826408e-15,1.0623073187885579e-17,5.223257403879404e-29,1.9340858065475422e-28,1.0623070419820042e-17,1.3820507767453132e-24,3.3635849105511503e-28,2.7263914778313135e-32,1.542348659543254e-54,2.0964675439444477e-39,2.567722443094439e-55,3.24135548594595e-41,7.628582747444246e-76,7.237653767983128e-78,2.329073995116066e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,7.369096608923023e-84,3.224212634942639e-47,6.888340858924929e-27,9.153115675946367e-61,2.109359490565362e-40,2.736407191481339e-95,3.2821444299799536e-15,6.099437186499302e-79,3.282144429954922e-15,9.578370753661256e-54,4.2375485979977995e-54,6.099576042645568e-80,7.072444423041174e-81,1.7786850359214203e-39,6.5324538057795686e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246437326303685e-17,2.08934218401076e-28,7.73650048844477e-28,2.1246426252472854e-17,5.526969996323735e-24,2.690298067755943e-27,2.404909219628092e-31,5.434790379606056e-53,1.6772360712348748e-38,8.215123251871597e-54,2.5931419720915777e-40,1.0741926951217429e-73,1.0198199065408096e-75,3.2817744434630764e-76
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,2.231130461065818e-81,5.158790539299319e-46,2.755442559775147e-26,6.926380308805438e-59,1.687514294413229e-39,8.276686782458706e-93,6.5643333774999334e-15,3.9037339439788825e-77,6.5643333773998065e-15,1.5325653007913513e-52,6.780178818016676e-53,9.22682591820177e-78,1.0698483349685503e-78,1.4229607396300195e-38,3.741302670102272e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249317393155001e-17,8.357427468483495e-28,3.0946315655150467e-27,4.2493129625032236e-17,2.209734742280215e-23,2.1512506826684862e-26,2.28170059338604e-30,2.0583700193131392e-51,1.341840320053296e-37,2.6276715050311905e-52,2.0745318507060993e-39,1.6249307242672122e-71,1.5442282797830688e-73,4.969312011998773e-74
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,7.473719329300674e-79,8.254068461642742e-45,1.1022450947966583e-25,5.798482008679494e-57,1.3500221150029584e-38,2.768912131165659e-90,1.3128711272549804e-14,2.4984198430630296e-75,1.3128711272149297e-14,2.4521252579198125e-51,1.0848313912769847e-51,1.5438784090522222e-75,1.7901234082884316e-76,1.1383686639983399e-37,2.252343762882588e-58,7.169949643149273e-13,2.122894655754791e-14,8.498668051199507e-17,3.342966963531826e-27,1.2378588341862837e-26,8.498650319919183e-17,8.83038962629034e-23,1.7193915835438822e-25,2.396993493086944e-29,8.627001654513144e-50,1.0735354132528896e-36,8.400840941772891e-51,1.6596251729119448e-38,2.7189146503313746e-69,2.5872099362468234e-71,8.325598701849239e-72
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,2.8129750280035716e-76,1.3206395106959652e-43,4.409489954028952e-25,5.4542548545337396e-55,1.0800219615780323e-37,1.0407826466617159e-87,2.6257467062689187e-14,1.5989983277156837e-73,2.6257467061087156e-14,3.9234170094420523e-50,1.735715476009194e-50,2.902532762859554e-73,3.3654797970490313e-74,9.10686940911704e-37,1.394171875543628e-56,1.433992359768454e-12,4.245796509923154e-14,1.699738276015529e-16,1.3371733645670575e-26,4.9514472241323415e-26,1.6997311766388115e-16,3.525308054103504e-22,1.372933480373649e-24,2.8297044110417168e-28,4.0628257508907366e-48,8.589214995750528e-36,2.683310154757878e-49,1.3276878284334787e-37,5.111631372675136e-67,4.870502888786686e-69,1.5673128022666831e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.1782893194086842e-73,2.11297652460084e-42,1.7641947548050993e-24,5.710055598840208e-53,8.640192735286215e-37,4.35483122408625e-85,5.2514978643126516e-14,1.023361998002364e-71,5.251497863671839e-14,6.277480413748133e-49,2.7770786457717547e-49,6.074019245546564e-71,7.042810118111049e-72,7.285335263872125e-36,8.747600837821327e-55,2.8679871504166266e-12,8.491600218226199e-14,3.399486610646433e-16,5.348565692120866e-26,1.9805808442523022e-25,3.3994581586039717e-16,1.4046692873377244e-21,1.0942359124593907e-23,3.71520169860306e-27,2.1290042853186476e-46,6.872824524098765e-35,8.554958607354812e-48,1.0621258406171859e-36,1.0696911197143322e-64,1.0203454393883296e-66,3.283410922860369e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.337167411953693e-71,3.38060497317016e-41,7.059921613094234e-24,6.464853986873859e-51,6.912160948223938e-36,1.9711232527081682e-82,1.0503000180463541e-13,6.549526442399272e-70,1.0503000177900293e-13,1.0043978968746713e-47,4.443099143887932e-48,1.3748876784083872e-68,1.5941785193708556e-69,5.827998838239259e-35,5.5125267496827285e-53,5.7359767306774536e-12,1.6983207634697566e-13,6.799005133108533e-16,2.1393199906419146e-25,7.92232390316684e-25,6.798890893352474e-16,5.57550435050192e-21,8.688779605374546e-23,5.2693771790883e-26,1.2060916837590266e-44,5.500547398938658e-34,2.7175406129540317e-46,8.496597090357426e-36,2.421302818279143e-62,2.3112893052605057e-64,7.437458730974716e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.529469532482219e-68,5.408457685507053e-40,2.826426717849844e-23,7.659033947937781e-49,5.529731371257951e-35,9.33814606287728e-80,2.1006004813019025e-13,4.191699803801243e-68,2.100600480276603e-13,1.6070373788444517e-46,7.108221219508111e-47,3.257068620096119e-66,3.776560756813827e-67,4.661962945600026e-34,3.4631453536366226e-51,1.1471955887057029e-11,3.3966422467101416e-13,1.3598131787663785e-15,8.55642163267518e-25,3.1689269600684804e-24,1.3597671447184257e-15,2.196394498586224e-20,6.84898657022415e-22,7.812674133744475e-25,7.14722030441826e-43,4.404018378171683e-33,8.570437456526134e-45,6.796614784388406e-35,5.735986463899222e-60,5.477538870575244e-62,1.7625447519213205e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.2185853793684535e-65,8.651894711657585e-39,1.132455291420658e-22,9.224148288323323e-47,4.423785995970838e-34,4.498088591355671e-77,4.2012014079144744e-13,2.68268852878688e-66,4.2012014038132817e-13,2.5712601430048542e-45,1.1370735297443165e-45,7.844753085497761e-64,9.095959442126611e-65,3.728870671820583e-33,2.1500123083396925e-49,2.2943914183247862e-11,6.793285212975367e-13,2.719676023415421e-15,3.421880551020551e-24,1.2675680986517567e-23,2.7194892900674425e-15,8.52629851714831e-20,5.322469324305712e-21,1.1766364280407484e-23,4.304470237914219e-41,3.5287122151566266e-32,2.6652719497871215e-43,5.43622847242332e-34,1.3815262191627538e-57,1.31946200744183e-59,4.245619700596314e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,5.814323639079731e-63,1.3837789957835642e-37,4.5437113920173445e-22,1.1003248224237274e-44,3.539028922608681e-33,2.146393262407027e-74,8.402403261545492e-13,1.7169205254275102e-64,8.402403245140766e-13,4.114015671999043e-44,1.8185508233736916e-44,1.8716377160771294e-61,2.1701530471713317e-62,2.9819768211610973e-32,1.3014869952138507e-47,4.5887830709356267e-11,1.358657114464366e-12,5.439563865893957e-15,1.3682017227197177e-23,5.0702497028965786e-23,5.43879772588796e-15,3.2193987322590684e-19,4.0263289487873364e-20,1.7540449069859351e-22,2.5671389061597037e-39,2.831095472050236e-31,8.071801852653605e-42,4.3472811298310137e-33,3.2960889871234876e-55,3.14775838336358e-57,1.0127463328302932e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,2.67086395877087e-60,2.2123705603087434e-36,1.8270063107864763e-21,1.263731314577079e-42,2.831222814470801e-32,9.863030653920712e-72,1.6804806970430823e-12,1.0988286554877114e-62,1.680480690481225e-12,6.582421985746062e-43,2.907230358925073e-43,4.299889847712002e-59,4.985682086831304e-60,2.3837915267852475e-31,7.518258067182571e-46,9.177566349648006e-11,2.7173143004531943e-12,1.0880068366907858e-14,5.468407216667097e-23,2.0280814862553389e-22,1.0876871232346622e-14,1.156731833853292e-18,2.9018405259668327e-19,2.5156862973732606e-21,1.473707714737878e-37,2.276075568302389e-30,2.3307196842703378e-40,3.4751047556205805e-32,7.5723214985419775e-53,7.229173661119496e-55,2.325356888817474e-55
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,1.1414172733716517e-57,3.5344414761420296e-35,7.365730222867424e-21,1.3504253689695295e-40,2.2649775239947033e-31,4.217956304010838e-69,3.3609614394692903e-12,7.032496247841052e-61,3.360961413222136e-12,1.0531864245634735e-41,4.6437426401626084e-42,9.192792765527616e-57,1.0658892437813885e-57,1.9041754219876486e-30,4.0179487356551954e-44,1.8355132801035547e-10,5.434628671051753e-12,2.1764449366310052e-14,2.1838509322776485e-22,8.112178306023576e-22,2.175084521906899e-14,3.8326915794942614e-18,1.930836079884977e-18,3.3536823323106835e-20,7.868860914506297e-36,1.8345696205905854e-29,6.220708322064663e-39,2.7757408621123633e-31,1.6188564296611378e-50,1.544473213781484e-52,4.965475005732619e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,9.377492475869439e-57,1.299965305425657e-34,1.572012245873189e-20,8.402313778088764e-40,6.724150737804386e-31,3.4486306291816328e-68,5.041442182544641e-12,3.9928417398316367e-60,5.041442126769658e-12,3.984416195615462e-41,1.7691047140793565e-41,6.612269981402871e-56,7.666805380153192e-57,5.440065337241532e-30,2.1286916638789766e-43,2.7532699146385874e-10,8.151943040271216e-12,3.265253032160185e-14,4.635534683808839e-22,1.7238161923988302e-21,3.2622646614041144e-14,7.209088876129477e-18,4.994999640573876e-18,1.137015069077745e-19,4.147916322416301e-35,5.264187404693513e-29,2.724761814784835e-38,7.929762443225789e-31,1.1644167670819529e-49,1.1170527021504844e-51,3.5901297176129345e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,4.974674079990004e-56,3.2948353707856277e-34,2.6905641561410207e-20,3.3564074436378805e-39,1.4651567516379973e-30,1.6885613101193328e-67,6.721922926268789e-12,1.5355653497048659e-59,6.721922831123812e-12,1.037140787995186e-40,4.755911931640289e-41,2.9353697827064493e-55,3.4034975654042195e-56,1.1465718967180794e-29,7.339186410265299e-43,3.6710265385698983e-10,1.086925740811204e-11,4.354454901633882e-14,7.899602861368283e-22,2.9405935353625613e-21,4.3492275851627336e-14,1.1072898823013398e-17,9.66947976018144e-18,2.687954343317467e-19,1.480013178812446e-34,1.1134120253748694e-28,8.221695719359493e-38,1.6712557923874166e-30,5.169130960421045e-49,5.475250870774582e-51,1.7598337574553138e-51
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291145,0.1186699654691632,0.022821567684902344,7.415678828690528e-55,1.1509510174303739e-33,5.59518471528794e-20,2.544479778801058e-38,4.2528962212866944e-30,1.7108784102926948e-66,1.0082884415238989e-11,1.1686848755962069e-58,1.0082884218255881e-11,3.806157122193174e-40,1.920062049972432e-40,2.5820211785265577e-54,2.9937601771407786e-55,3.127577285138219e-29,4.237837015071743e-42,5.506539761546237e-10,1.6303886140559152e-11,6.533833533973012e-14,1.6327280356924111e-21,6.088007582450982e-21,6.522643775347492e-14,1.9521096470997886e-17,2.31328539293879e-17,8.417414783502958e-19,9.579507598882023e-34,3.05258701921219e-28,3.942121869892161e-37,4.5585386979905914e-30,4.546801281520221e-48,7.5079463509091955e-50,2.414636351839839e-50
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,4.047486150954779e-54,2.8732952497028665e-33,9.547988223027615e-20,1.0072336830337115e-37,9.300600943597702e-30,8.319012269657057e-66,1.3443845906593616e-11,4.412948152577741e-58,1.3443845571580728e-11,9.869643498348934e-40,5.194231356279926e-40,1.1416974718808307e-53,1.3237483701463042e-54,6.53640339248409e-29,1.448214080405618e-41,7.34205294552891e-10,2.1738514867938427e-11,8.714780815153617e-14,2.7723463073418585e-21,1.0353915667631643e-20,8.695261546492044e-14,2.878487772602301e-17,4.3254564552927766e-17,1.9268019779588602e-18,3.31371883293491e-33,6.405121861526119e-28,1.1662705618331551e-36,9.526537989758787e-30,2.0104442896362057e-47,3.6011227885394456e-49,1.158115934016049e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,1.6756216167169184e-53,6.090377469498997e-33,1.4626986010944508e-19,3.151029963859116e-37,1.7449186514708752e-29,3.1804394152767816e-65,1.6804807400501836e-11,1.3498306978389313e-57,1.6804806888683612e-11,2.1579730904353285e-39,1.1652985363962535e-39,3.9707601859503846e-53,4.603890492233833e-54,1.1885346160131423e-28,3.97821443105351e-41,9.177566087732659e-10,2.717314358988938e-11,1.0897471500112708e-13,4.228503004919987e-21,1.5818145401773536e-20,1.0867024158804227e-13,3.84876198719531e-17,7.074411390538979e-17,3.758628234578467e-18,9.234426136537259e-33,1.1688405819413575e-27,2.8051495999711385e-36,1.7321535044117155e-29,6.992122100905876e-47,1.3579241805652031e-48,4.3675242449754044e-49
