Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
6.450778387925648e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996273,0.022821567693054223,0.0,1.9619762425126484e-62,4.3075989754820978e-36,1.0170589765045548e-75,1.614434515734912e-48,9.8941609448217661e-120,6.5595161310597992e-22,9.6270629872080032e-102,6.5595161307074265e-22,2.5016483059149592e-68,5.4885691797546213e-64,9.8845338496157663e-101,5.9726926213219612e-102,2.7054715409191246e-50,7.4685699690602685e-81,2.6014104975124807e-15,1.2507812848323788e-16,4.8211868757002497e-20,3.4345671869951109e-32,4.821186876376936e-20,3.3829871173674386e-30,2.9392398243715917e-36,1.1696188021008923e-42,1.5304282612974092e-67,1.5231804606647959e-49,8.7495687485808646e-91
1.2907161274885116e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999454,0.11866996602996012,0.02282156769305416,0.0,3.1424650222209125e-61,1.7241622880868987e-35,1.1543439033773819e-73,1.2928569764245842e-47,4.4892840366418506e-117,1.3124731234267155e-21,6.1708431528162569e-100,1.3124731232856744e-21,4.0069849083271979e-67,8.7909941268368167e-63,2.2428896211168284e-98,1.3552576676042152e-99,2.1657997996270777e-49,2.3926248246572471e-79,5.2050811257771009e-15,2.5026492606159265e-16,9.6465624447938817e-20,1.3745706636271441e-31,9.6465624475023941e-20,1.3540753020365572e-29,2.3531764082825264e-35,1.6625095294319059e-41,8.6917558408579416e-66,1.2194705969055655e-48,1.9853558310004316e-88
2.581992704880405e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999891,0.11866996602995492,0.022821567693054035,0.0,5.0297852471294831e-60,6.8988958196243096e-35,1.3829847953140277e-71,1.0348095824341297e-46,2.1506367108950249e-114,2.6255161442796017e-21,3.9523896746946218e-98,2.6255161437152542e-21,6.4146559305345305e-66,1.4070773830685712e-61,5.3730216867296405e-96,3.2466282649302311e-97,1.7329420803984328e-48,7.6606939551350828e-78,1.0412422382301648e-14,5.0063852121829258e-16,1.9297313580947465e-19,5.4988628128409567e-31,1.9297313591785065e-19,5.418055555484095e-29,1.883252087610496e-34,2.4927157890346973e-40,5.2091030602744373e-64,9.7594721068802598e-48,4.7560788606122461e-86
5.164545859664192e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997816,0.11866996602994451,0.022821567693053785,0.0,8.0465619623552265e-59,2.7600082305894966e-34,1.7096297152246513e-69,8.2805731733413781e-46,1.0632300287539812e-111,5.251602186831035e-21,2.5305058492410514e-96,5.2516021845732771e-21,1.0266234340094296e-64,2.2510195517606308e-60,1.32824113419262e-93,8.025847391303058e-95,1.386047606073377e-47,2.4521093971251231e-76,2.0827104895331955e-14,1.0013857115316534e-15,3.8598815845119889e-19,2.1989353861036237e-30,3.8598815888477531e-19,2.1675674896573776e-28,1.5068810528945844e-33,3.8544170693337797e-39,3.2205519535223867e-62,7.8090622693370637e-47,1.1757293981309175e-83
1.0329652169231765e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995634,0.11866996602992368,0.022821567693053286,0.0,1.2865417382864489e-57,1.1040936834163484e-33,2.1495159402021258e-67,6.6252972413994304e-45,5.3466438469438628e-109,1.0503774275316548e-20,1.6198362794257449e-94,1.0503774266284776e-20,1.6428203129969824e-63,3.5990899835826109e-59,3.3397642447612229e-91,2.0180400576205646e-92,1.108033404997882e-46,7.8478499631279872e-75,4.1656469921317468e-14,2.0028800921582208e-15,7.7201820340925831e-19,8.7887238819812697e-30,7.7201820514371827e-19,8.6709153262768942e-28,1.2056085074028506e-32,6.0598554347142728e-38,2.0248758063082676e-60,6.2478458473008333e-46,2.9562847224657464e-81
2.0659864788366913e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991266,0.11866996602988202,0.022821567693052283,0.0,2.0551215759582247e-56,4.416558756223456e-33,2.7265011470826498e-65,5.3005732863480299e-44,2.7125850240255077e-106,2.1008118465818146e-20,1.0367952404780373e-92,2.1008118429689599e-20,2.628690764343442e-62,5.7491781975865738e-58,8.4721873866956641e-89,5.119287550556452e-90,8.8501625520767193e-46,2.5114879806293411e-73,8.3315199972987975e-14,4.0058688534107363e-15,1.5440782920238197e-18,3.5094607388523852e-29,1.544078298962052e-18,3.4684590358613714e-27,9.6451531429676336e-32,9.6098631042450845e-37,1.2842925167735434e-58,4.9985185190624501e-45,7.4993909406052364e-79
4.132029002663721e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982534,0.11866996602979869,0.022821567693050281,0.0,3.277185727744451e-55,1.7666628945620221e-32,3.4739074493328561e-63,4.2405928171205392e-43,1.3824337577821735e-103,4.2016806900943651e-20,6.6358096121262194e-91,4.2016806756426515e-20,4.2060478260274884e-61,9.167859676271717e-57,2.1588893690691028e-86,1.304500828776323e-87,7.0571669610522273e-45,8.037043112499048e-72,1.6663266007512709e-13,8.0118463759132912e-15,3.0881984640467131e-18,1.3988994606547794e-28,3.0881984918010849e-18,1.3873732586682981e-26,7.7160292011385754e-31,1.5306655322746745e-35,8.1820467516706794e-57,3.9989170193388724e-44,1.9110005597213904e-76
8.26411405031778e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996507,0.11866996602963205,0.022821567693046274,0.0,5.2083238183860082e-54,7.0667510565226455e-32,4.4361230743652471e-61,3.3925279083803989e-42,7.0612875827090302e-101,8.4034183987683873e-20,4.2470205598192975e-89,8.4034183409609488e-20,6.7297905650540439e-60,1.4570085213667068e-55,5.5136841338838042e-84,3.3316230196477309e-85,5.6091392267728502e-44,2.5718988333252196e-70,3.3326758027459762e-13,1.6023801420908494e-14,6.1764387872675846e-18,5.556730109450777e-28,6.1764388982931796e-18,5.5492408468596316e-26,6.1724543062164412e-30,2.4434078095687004e-34,5.2242624972595012e-55,3.199183240949796e-43,4.8805894903728221e-74
1.6528284145625898e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319930137,0.11866996602929877,0.022821567693038263,0.0,8.2226711129300067e-53,2.8267368701121919e-31,5.6709452863113042e-59,2.7140437545784931e-41,3.6107132552042486e-98,1.6806893902712117e-19,2.7181259060196395e-87,1.6806893671481186e-19,1.0767756008159748e-58,2.3002309810735627e-54,1.4096844486345217e-81,8.5179655581090528e-83,4.4297721547387175e-43,8.2301482281593277e-69,6.6653742065430773e-13,3.2047711510859319e-14,1.2352919350409669e-17,2.1921628099982711e-27,1.2352919794569534e-17,2.2194607532982777e-25,4.9372851577722157e-29,3.9045211182959007e-33,3.339262385456876e-53,2.5593804299312486e-42,1.2478208803729661e-71
3.3056624336242133e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319860276,0.11866996602863222,0.022821567693022238,0.0,1.2815120290741423e-51,1.1307152741694279e-30,7.2526436815677284e-57,2.1712435201840416e-40,1.8471099881845895e-95,3.3613845256982322e-19,1.7396110293714252e-85,3.3613844332056257e-19,1.722848207594401e-57,3.5848434069140245e-53,3.6057203668681987e-79,2.1787430420227007e-80,3.4550730298078748e-42,2.6336588836195267e-67,1.3330771013368044e-12,6.4095531690602741e-14,2.4705880143495202e-17,8.5335311195401265e-27,2.470588192057178e-17,8.8758911968885471e-25,3.9487080762970145e-28,6.2419910246087398e-32,2.1353197838389359e-51,2.047540249972396e-41,3.1917014978512031e-69
