Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,6.344239156810733e-98,1.9187090045169478e-54,1.6795236098835238e-30,1.5647229272862293e-71,8.024671775354231e-46,1.1432359283504835e-109,5.123968476819947e-17,8.84244723793906e-90,5.123968476819354e-17,5.692807623048222e-61,1.7535129133788294e-61,1.6303710129667605e-92,1.8904114699428057e-93,6.775023904892599e-45,1.3073752784945155e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182420096887e-19,5.094413165632471e-32,1.886374075523183e-31,3.316918203229431e-19,1.9376260887506998e-27,2.117370205392101e-32,2.2183366830510852e-36,1.2263484893342614e-61,6.38842412237552e-44,3.697179604497415e-63,9.877297355603962e-46,2.871236794783166e-86,5.617212453900697e-88,1.258639773863199e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.630809985912864e-95,3.072434201419019e-53,6.722480263176149e-30,1.0051029910733925e-69,6.426245715419436e-45,2.93744209892007e-107,1.0252388707312241e-16,5.667912952076e-88,1.0252388707309867e-16,9.118385737857957e-60,2.808885570438275e-60,2.0945454017994283e-90,2.428620614358672e-91,5.424138379733916e-44,4.304643935702661e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718293715647e-19,2.0390928084374644e-31,7.550412330612682e-31,6.636718138492705e-19,7.755469139957354e-27,1.695165871951638e-31,1.7804154466321617e-35,3.938734291129851e-60,5.114630023917395e-43,1.184545908477928e-61,7.907843326073114e-45,3.6886915760721063e-84,7.219611919226703e-86,1.6176868392785458e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.198592048621304e-93,4.9178952141097976e-52,2.6898748380016395e-29,6.467738243236805e-68,5.143601162618148e-44,7.560703976032807e-105,2.050922916829697e-16,3.630265763814839e-86,2.050922916828747e-16,1.4597336526054569e-58,4.496830198421224e-59,2.695601363368454e-88,3.125543629237893e-89,4.340958812008008e-43,1.4527605419184649e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318513738601e-18,8.159026473250559e-31,3.021148415635542e-30,1.3276317892637863e-18,3.1031299811074505e-26,1.3566194925825223e-30,1.4319115314007386e-34,1.2673037042783242e-58,4.09326852818854e-42,3.7928074560502555e-60,6.328677410760072e-44,4.7472076842034126e-82,9.293660733188809e-84,2.082415599142959e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.085636275006942e-90,7.870232042626598e-51,1.076130761208699e-28,4.1803989506563977e-66,4.115923020582965e-43,1.9546325610505125e-102,4.102291009026698e-16,2.324266964528619e-84,4.1022910090228976e-16,2.336207572145414e-57,7.197018499210661e-58,3.484464139237155e-86,4.040228214611885e-87,3.4734259558405856e-42,5.127053409648917e-67,2.2403737387032777e-14,6.633348451848357e-16,2.6555519420264263e-18,3.26414123158944e-30,1.2086560889365511e-29,2.655551693540265e-18,1.2413997534074357e-25,1.085456265273108e-29,1.1570091478688933e-33,4.095871260584542e-57,3.275252844982892e-41,1.2140226672829405e-58,5.063902507601739e-43,6.136469253737339e-80,1.2015581740301357e-81,2.692311994066337e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.8327770341167583e-88,1.2593647691643713e-49,4.304918753045924e-28,2.7267553928895136e-64,3.2931553034082906e-42,5.099266475585594e-100,8.205027193420923e-16,1.4878179219185483e-82,8.205027193405718e-16,3.738439169371685e-56,1.1516898395922391e-56,4.545313164975275e-84,5.270280230282676e-85,2.7790035905849706e-41,1.946118788485275e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392309951938e-18,1.3057622436334804e-29,4.835017812999856e-29,5.311391315883024e-18,4.9655687481358575e-25,8.683747517019921e-29,9.437145110386238e-33,1.3360008818495727e-55,2.6204768463451214e-40,3.885151246357038e-57,4.051505116496427e-42,8.0047241701172095e-78,1.567682494598232e-79,3.512680680354665e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,7.523802427075633e-86,2.015084632121838e-48,1.722073862574502e-27,1.8103771404376018e-62,2.6346910074454215e-41,1.3539501952374624e-97,1.6410499562210257e-15,9.522953407180897e-81,1.6410499562149443e-15,5.981908340913842e-55,1.842836098951513e-55,6.034731930442197e-82,6.997257865266716e-83,2.2233067848457737e-40,8.181157223275771e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623073792512309e-17,5.223257403880534e-29,1.9340858065473642e-28,1.0623069815727843e-17,1.985960870507001e-24,6.946164625556321e-28,7.838326986046756e-32,4.43627392475613e-54,2.0965222376764648e-39,1.2431392841036211e-55,3.241355485946604e-41,1.062773063172465e-75,2.0820082802640346e-77,4.665121665507157e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.0649533039162913e-83,3.2242126349558434e-47,6.888725788875968e-27,1.2419997243918242e-60,2.1078195135004415e-40,3.714125596002256e-95,3.2821444299792483e-15,6.094984179068912e-79,3.282144429954922e-15,9.571377886166828e-54,2.9486399379664325e-54,8.27817386554899e-80,9.598523598829827e-81,1.7786850361612592e-39,3.8675027195262763e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.124643974629107e-17,2.089342184011667e-28,7.7365004884433465e-28,2.1246423836055545e-17,7.941226789488768e-24,5.555203338728574e-27,6.731801206861688e-31,1.5224913106707144e-52,1.677323551515413e-38,3.976887881510409e-54,2.5931419720926282e-40,1.4578642569731358e-73,2.857447629625045e-75,6.402634623393825e-76
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.996198354182449e-81,5.158790539341643e-46,2.7557502754364467e-26,9.014357111479327e-59,1.6862822936183902e-39,1.0776284051483283e-92,6.564333377497114e-15,3.900883951271219e-77,6.5643333773998065e-15,1.5314464233337153e-52,4.717893776755276e-53,1.20116771475398e-77,1.3927511920522802e-78,1.4229607400134944e-38,2.0364946083940982e-60,3.584962665558038e-13,1.0614437286663997e-14,4.2493183623032043e-17,8.357427468490799e-28,3.094631565513907e-27,4.249311995926987e-17,3.174302529450295e-23,4.441241777734836e-26,6.122382375185484e-30,5.529549698123762e-51,1.3419801882527668e-37,1.2717902795034516e-52,2.0745318507077906e-39,2.1153691876040563e-71,4.149551127347463e-73,9.297825505250607e-74
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.8977607126871393e-78,8.254068461778563e-45,1.1024908984243603e-25,7.130359333687052e-57,1.3490365071325158e-38,3.40670350444315e-90,1.3128711272538528e-14,2.4965958267394196e-75,1.3128711272149297e-14,2.450335039807388e-51,7.548647962428667e-52,1.8991637323740946e-75,2.2020759106118212e-76,1.138368664611036e-37,1.1619652566424908e-58,7.169949643149273e-13,2.122894655754791e-14,8.498671936937678e-17,3.342966963537742e-27,1.2378588341853725e-26,8.498646453598771e-17,1.2679545323867451e-22,3.5482656614728206e-25,6.074658123063083e-29,2.1894564030871582e-49,1.0737588779632759e-36,4.0644125773750023e-51,1.6596251729146836e-38,3.344605420290165e-69,6.5684122145827355e-71,1.47177130003889e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,6.708292152764078e-76,1.3206395107396812e-43,4.411450487519707e-25,6.29902110544438e-55,1.0792334730640907e-37,1.202605585728586e-87,2.6257467062644077e-14,1.597830951517036e-73,2.6257467061087156e-14,3.920552651507601e-50,1.2077729536286155e-50,3.35324469133125e-73,3.88807920020172e-74,9.10686941889249e-37,6.971358383601511e-57,1.433992359768454e-12,4.245796509923154e-14,1.699739837581355e-16,1.3371733645718998e-26,4.951447224125051e-26,1.6997296301100823e-16,5.057702785987264e-22,2.8310514631202545e-24,6.735214215791834e-28,9.683876491585572e-48,8.592780058169895e-36,1.29720357197102e-49,1.3276878284379596e-37,5.9053771874098645e-67,1.161301394435083e-68,2.602101182084431e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,2.6573059185413317e-73,2.1129765247311313e-42,1.7657538191891492e-24,6.235998132397152e-53,8.633884829124395e-37,4.7579176743233215e-85,5.2514978642946075e-14,1.0226148766306234e-71,5.251497863671839e-14,6.272897441536228e-49,1.932389258443566e-49,6.635319440409851e-71,7.693636289471371e-72,7.285335279383835e-36,4.296605388290098e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3994929144691374e-16,5.348565692126874e-26,1.9805808442464682e-25,3.399451972508127e-16,2.011868775566885e-21,2.2528243321879525e-23,8.365816405034793e-27,4.7994025241203855e-46,6.878495671476706e-35,4.129370090817574e-48,1.0621258406186781e-36,1.1685412894102156e-64,2.3007908348542997e-66,5.1553119113661107e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,1.1542711303890028e-70,3.3806049736758685e-41,7.072246736042749e-24,6.77037782095853e-51,6.907114641386569e-36,2.0648665522214797e-82,1.0503000180391366e-13,6.544744879504893e-70,1.0503000177900293e-13,1.0036646238064414e-47,3.091660398308844e-48,1.4401380186704647e-68,1.669836111060514e-69,5.827998862927916e-35,2.67663561504492e-53,5.7359767306774536e-12,1.6983207634697566e-13,6.79903079995587e-16,2.1393199907127583e-25,7.9223239031201765e-25,6.798866149168739e-16,7.959139669185984e-21,1.7833147012127137e-22,1.1384146359736094e-25,2.6076815520219157e-44,5.509517451487348e-34,1.307722530841357e-46,8.496597090605107e-36,2.5362146285326556e-62,4.9981606152802196e-64,1.119915077905698e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.3098593810709845e-68,5.408457687084512e-40,2.836058491880891e-23,7.78523264846642e-49,5.525694360723065e-35,9.493842993440869e-80,2.1006004812730322e-13,4.188639628239986e-68,2.100600480276603e-13,1.605864151753912e-46,4.946128557319219e-47,3.311161641984847e-66,3.839281443430242e-67,4.6619629841419195e-34,1.6644282402228385e-51,1.1471955887057029e-11,3.3966422467101416e-13,1.3598237929706811e-15,8.556421633040392e-25,3.168926960031149e-24,1.3597572472139462e-15,3.1151153787549463e-20,1.397223759389935e-21,1.6388758674678384e-24,1.5000599392006632e-42,4.418048753087461e-33,4.0997148471328766e-45,6.796614784666996e-35,5.831249066373426e-60,1.1497707453411678e-61,2.576202808032715e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,2.496097569094207e-65,8.651894717951228e-39,1.139817789924451e-22,9.148956660392833e-47,4.4205564458363475e-34,4.4621152051089746e-77,4.201201407798994e-13,2.68073005022522e-66,4.201201403813282e-13,2.5693830125724074e-45,7.912059659248749e-46,7.781612184251197e-64,9.022747816480246e-65,3.728870730945403e-33,1.0195057160649627e-49,2.2943914183247862e-11,6.793285212975367e-13,2.7197210577105708e-15,3.4218805514285064e-24,1.2675680986218918e-23,2.7194497014206838e-15,1.1943989384431544e-19,1.0733433801265521e-20,2.408800696257526e-23,8.815775391761418e-41,3.5501934674145706e-32,1.2605327210652917e-43,5.4362284730182635e-34,1.3704065803750457e-57,2.7025893505281642e-59,6.055838281356075e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,1.1588883843022537e-62,1.383778998099651e-37,4.59775035780706e-22,1.0619604586304673e-44,3.53644537672817e-33,2.0719178786081965e-74,8.402403261083572e-13,1.715667143131304e-64,8.402403245140768e-13,4.1110123698197314e-44,1.2653780771968432e-44,1.8065908300861543e-61,2.094731557835166e-62,2.98197690853583e-32,6.039151018277443e-48,4.5887830709356267e-11,1.358657114464366e-12,5.439761833083804e-15,1.3682017231909546e-23,5.070249702657662e-23,5.438639382307791e-15,4.409153669864318e-19,7.950358594186555e-20,3.493864854746706e-22,5.115887435243538e-39,2.862717448977378e-31,3.73916490591331e-42,4.347281131200599e-33,3.181536723398965e-55,6.273624739233646e-57,1.4057741878277932e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,5.126592124609954e-60,2.2123705691574936e-36,1.8640148834638117e-21,1.1746084567390577e-42,2.8291561289129323e-32,9.169755721434632e-72,1.6804806968583138e-12,1.0980265473435186e-62,1.6804806904812265e-12,6.5776170440538625e-43,2.0228425358881957e-43,3.997315710629614e-59,4.634850186647666e-60,2.3837916479722813e-31,3.367820626288349e-46,9.177566349648006e-11,2.7173143004531943e-12,1.0880969209165604e-14,5.468407222177478e-23,2.028081486064207e-22,1.0876237946143987e-14,1.5250660978403455e-18,5.53012125813706e-19,4.824319784134356e-21,2.828063684675338e-37,2.319608085271177e-30,1.0425790451789622e-40,3.4751047588213766e-32,7.039473244434027e-53,1.38748810593408e-54,3.108903827432024e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,4.24397568259954e-59,8.140040354585026e-36,3.9919069889981905e-21,7.381615442947593e-42,8.399056819246027e-32,7.5554491820815e-71,2.520721067701311e-12,6.234268681016943e-62,2.520721054150028e-12,2.4884456101723854e-42,7.709134335995108e-43,2.9004219385994804e-58,3.363009237236604e-59,6.8132166284453606e-31,1.807465933691332e-45,1.3766349601851082e-10,4.07597148609719e-12,1.6323411050446312e-14,1.1613909284906226e-22,4.309646072506888e-22,1.6313055824191913e-14,2.9450486711434808e-18,1.4642313257424088e-18,1.6636976814834687e-20,1.5080738121948564e-36,6.674127703008643e-30,4.6369209416567955e-40,9.932163303303163e-32,5.107770900465617e-52,1.0121513082414168e-53,2.2674463846597075e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,2.269586000175143e-58,2.0638162521132686e-35,6.851822828678565e-21,2.978281818475256e-41,1.8301101575442728e-31,3.728704045853008e-70,3.3609614386373066e-12,2.3975728443089256e-61,3.360961415520485e-12,6.477408486908267e-42,2.0732911723353007e-42,1.299004700549373e-57,1.5061803798089682e-58,1.4365430230005184e-30,6.312077681864801e-45,1.835513282754485e-10,5.434628671396412e-12,2.1767171450969404e-14,1.980183037468018e-22,7.351706605442049e-22,2.174909312858849e-14,4.620638888424281e-18,2.8891544460119673e-18,3.9906185671493584e-20,5.442666216354858e-36,1.4148349029018824e-29,1.4205168983596597e-39,2.0941272889264393e-31,2.2875963016061688e-51,5.005230460249759e-53,1.1214511433788486e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,3.452631082155856e-57,7.21330752691865e-35,1.4308189191773674e-20,2.30573642730941e-40,5.312244459593833e-31,3.8430221224689293e-69,5.041442180727458e-12,1.824740623708429e-60,5.041442132867329e-12,2.377116653086544e-41,8.377669437548394e-42,1.164411381546351e-56,1.3501125983490224e-57,3.921091673654605e-30,3.7401348446729974e-44,2.753269921671668e-10,8.151943041185825e-12,3.2657978118698336e-14,4.096219505034159e-22,1.5220627487858925e-21,3.261933612659982e-14,8.39413912044928e-18,7.107420025415976e-18,1.2777271818516166e-19,3.606615748044931e-35,3.8921452518210677e-29,7.016255120906747e-39,5.715831508948654e-31,2.0505523061186473e-50,7.016514869533325e-52,1.5731176027463684e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,1.9024158157095293e-56,1.8015907660471187e-34,2.4500588427800427e-20,9.232731214290862e-40,1.1617278044911543e-30,1.8870178220869645e-68,6.721922923159415e-12,6.890213145138683e-60,6.721922841762354e-12,6.164039590514947e-41,2.267749738806799e-41,5.203646176885593e-56,6.033508252922271e-57,8.199501209038776e-30,1.2981307167769285e-43,3.671026550840434e-10,1.0869257409707617e-11,4.355409464106511e-14,6.96094185286275e-22,2.5886062487939986e-21,4.3486709608183326e-14,1.26844507619757e-17,1.359713754356788e-17,2.976076345407102e-19,1.2631248704255616e-34,8.188847432870459e-29,2.1119429687346836e-38,1.195223692927212e-30,9.163673509370845e-50,3.3990915517650954e-51,7.621650363449623e-52
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263022,0.022821567686261004,7.948036993930926e-56,3.820507460198776e-34,3.764719825344029e-20,2.9203202334131264e-39,2.1795591825017246e-30,7.28002385957293e-68,8.40240366595745e-12,2.1075760956515984e-59,8.402403541601866e-12,1.3477525231998533e-40,5.09083409122323e-41,1.8277554748774033e-55,2.119233036522778e-56,1.4918120444935962e-29,3.617013286702881e-43,4.5887831695644687e-10,1.358657177687144e-11,5.445615188831676e-14,1.062591332239208e-21,3.954768157864391e-21,5.435100935704906e-14,1.7310060919322607e-17,2.270352365749885e-17,5.899747061261095e-19,3.565518632236169e-34,1.4980170115897879e-28,5.165156853858078e-38,2.1745280850777035e-30,3.2186750686796797e-49,1.2947401641740503e-50,2.9037211513884267e-51
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383967,0.11866996537569618,0.022821567683543688,2.420010849251668e-54,1.3976001076639937e-33,7.305801040153857e-20,3.0121603606050846e-38,5.963669019945868e-30,1.9031301280801947e-66,1.1763365152673757e-11,1.865087992700865e-58,1.1763364913545618e-11,5.184051425201975e-40,1.969878624255511e-40,2.961081664157947e-54,3.4332295187287644e-55,3.932525002689652e-29,2.4459645942866912e-42,6.424296375022266e-10,1.902120050704118e-11,7.62793699346178e-14,2.0393956203458922e-21,7.604712575327042e-21,7.607019965737467e-14,2.6919083429567224e-17,4.934544155522121e-17,1.799307207586521e-18,2.3966521579024378e-33,3.992800823829691e-28,2.3381627991675574e-37,5.731823375574648e-30,5.214258012069012e-48,2.355053987276847e-49,5.281116944949152e-50
