Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
4.478550683076894e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33593006447199936,0.11711895061572601,0.022778412008434879,0.0,1.5066967353853552e-11,2.3938398788074586e-11,1.6383180299199402e-09,3.1882424507371841e-16,5.6696573190737031e-30,9.072504619540978e-10,3.8586293328251226e-34,4.4560300328997152e-10,2.350466335872452e-24,6.2005509711613184e-15,2.3932653855808174e-22,3.1534571081581974e-24,1.2694361430772156e-10,2.8516042428887045e-25,0.0015509696719092508,8.6308612235258463e-05,7.7141158482468337e-10,9.7606878588227579e-10,1.7627102087257054e-07,1.2434157186753334e-14,5.3404189293411546e-14,3.5527993569729032e-11,4.2389174074033028e-08,5.8749683031466851e-13
4.568260095181319e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33590195964710362,0.1170925689986438,0.022777552518763074,0.0,1.6246686661686402e-11,2.5581679535451828e-11,1.7449251077721588e-09,3.2897238581648071e-16,6.3573788328967132e-30,9.2785472784269511e-10,4.213043489007808e-34,4.5437600547251796e-10,2.463124511159069e-24,6.6380441292669937e-15,2.6319197441041934e-22,3.4245121405227528e-24,1.3492321978393524e-10,3.0450338902287776e-25,0.0015773501341216647,8.8027432889214251e-05,7.7778439321446924e-10,1.018964448965209e-09,1.8074249589006856e-07,1.311369406682101e-14,5.3845544675280882e-14,3.7302626356724606e-11,4.3408657720654654e-08,6.1396530080669928e-13
4.6579695072857444e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33587401984361426,0.11706635206912532,0.02277669320857658,0.0,1.749897362530562e-11,2.7306552792730789e-11,1.8562235507668563e-09,3.3928850223873564e-16,7.1128023024898056e-30,9.4855088866160029e-10,4.592645169604481e-34,4.6314471412392911e-10,2.579076552508904e-24,7.0983488115084031e-15,2.889055794573384e-22,3.7129628074609764e-24,1.4324903320483647e-10,3.2476507600704324e-25,0.0016035658994961125,8.9745888359507743e-05,7.8415448575446073e-10,1.0629623205733112e-09,1.8524899298961725e-07,1.3822274623674169e-14,5.4286738108087262e-14,3.9131987873925883e-11,4.4432579651468279e-08,6.410889680692079e-13
4.74767891939017e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33584624403178592,0.11704029879874113,0.022775834077074633,0.0,1.8827218490454783e-11,2.9115654577431939e-11,1.9723243476902075e-09,3.4977390856193398e-16,7.9410987318583752e-30,9.6933898021141815e-10,4.998741360651404e-34,4.7190922332745821e-10,2.6983683055696724e-24,7.5822705792469636e-15,3.165704757431582e-22,4.0195621316775907e-24,1.519297998626989e-10,3.4597214443045609e-25,0.0016296179964668245,9.1463980114099271e-05,7.9052189126925449e-10,1.1080728030223136e-09,1.8979046073441468e-07,1.4560950698095351e-14,5.4727772791566579e-14,4.101676754393667e-11,4.5460823306437805e-08,6.6887073639593489e-13
4.837388331494595e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33581863118832284,0.11701440816549935,0.022774975123462049,0.0,2.0234927009134551e-11,3.1011666370352455e-11,2.0933387940229887e-09,3.6042991819531141e-16,8.8477230957917082e-30,9.9021904095960394e-10,5.4326846316029033e-34,4.806696268326737e-10,2.8210459802769467e-24,8.0906314593175691e-15,3.4629333024841667e-22,4.3450805014521432e-24,1.609743440686757e-10,3.6815162343783516e-25,0.0016555074470304978,9.3181709609375046e-05,7.9688663834016103e-10,1.1543062735863105e-09,1.9436684753326445e-07,1.5330807524511757e-14,5.5168651952639956e-14,4.2957647219084755e-11,4.6493271879352345e-08,6.9731337577275321e-13
4.927097743599021e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3357911802963382,0.11698867915380499,0.022774116346949137,0.0,2.1725723121051028e-11,3.2997315367631463e-11,2.2193784683241745e-09,3.7125784375563615e-16,9.8384238915197205e-30,1.0111911120561217e-09,5.8958741102947619e-34,4.894260180562915e-10,2.9471561554877293e-24,8.6242700751466421e-15,3.7818439647721275e-22,4.6903057078796549e-24,1.7039156890797961e-10,3.9133091507606568e-25,0.0016812352667867872,9.4899078290241627e-05,8.0324875530698723e-10,1.2016730844655611e-09,1.9897810163180547e-07,1.6132964389084156e-14,5.5609378803240218e-14,4.4955302497308534e-11,4.7529808339639004e-08,7.2641953985351795e-13
5.016807155703446e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33576389034531379,0.11696311075441984,0.022773257746751697,0.0,2.3303351669590794e-11,3.5075374730277433e-11,2.3505552086566415e-09,3.8225899708671001e-16,1.0919252795858912e-29,1.032255237349064e-09,6.3897564721439248e-34,4.981784900829834e-10,3.0767457838104207e-24,9.1840417774288101e-15,4.1235755493298331e-22,5.0560429784658443e-24,1.8019045599411955e-10,4.1553779727876691e-25,0.0017068024649785369,9.6616087590220285e-05,8.0960827026986365e-10,1.2501835625279209e-09,2.0362417110728128e-07,1.6968575358525578e-14,5.6049956594925952e-14,4.7010400678984639e-11,4.8570315457536707e-08,7.5619174380015947e-13
5.106516567807871e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3357367603310597,0.11693770196442252,0.022772399322090953,0.0,2.4971681151653733e-11,3.7248663831440183e-11,2.4869810890092292e-09,3.9343468927866713e-16,1.2096574424824875e-29,1.0534114634002281e-09,6.9158269438250064e-34,5.0692713566616606e-10,3.2098621966334326e-24,9.7708187741875308e-15,4.4893035247761103e-22,5.4431150070836576e-24,1.9038006522215021e-10,4.4080042689047871e-25,0.0017322100445317558,9.8332738931540393e-05,8.159652110913856e-10,1.2998480093173994e-09,2.0830500385898945e-07,1.7838829921544879e-14,5.6490388549202135e-14,4.9123602729272639e-11,4.9614675825223315e-08,7.866323909567255e-13
5.196225979912297e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33570978925567513,0.11691245178716865,0.022771541072193549,0.0,2.6734706502245541e-11,3.952004850102241e-11,2.6287683957854045e-09,4.0478623068707616e-16,1.3377076192676412e-29,1.0746598395006515e-09,7.4756303216716921e-34,5.1567204722876697e-10,3.3465531093547352e-24,1.0385490260435459e-14,4.8802404056566519e-22,5.8523619802991863e-24,2.0096953452090787e-10,4.6714734273207326e-25,0.0017574590020953435,0.00010004903372523287,8.2231960539871905e-10,1.3506767007261991e-09,2.1302054760377994e-07,1.8744953760346593e-14,5.693067794673203e-14,5.129556048100971e-11,5.066277188269875e-08,8.1774374028493743e-13
5.285935392016722e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33568297612750808,0.11688735923225148,0.02277068299629148,0.0,2.8596551912766166e-11,4.1892441268068457e-11,2.7760296042881823e-09,4.1631493095181916e-16,1.4767778267344299e-29,1.096000417686108e-09,8.0707620050587352e-34,5.2441331686396831e-10,3.4868666268146162e-24,1.1028962547154253e-14,5.2976361235032812e-22,6.2846416000755673e-24,2.1196807960418461e-10,4.9460746870901424e-25,0.001782550328080557,0.00010176497337122216,8.2867148058548244e-10,1.4026798870676343e-09,2.177707498654433e-07,1.9688209357068407e-14,5.737082801422608e-14,5.3526919502568109e-11,5.1714485937939172e-08,8.4952794584407188e-13
5.3756448041211475e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33565631996111628,0.11686242331546257,0.022769825093622076,0.0,3.0561473684361307e-11,4.4368801600333933e-11,2.9288773553014025e-09,4.2802209901574556e-16,1.6276043619186962e-29,1.1174332527525615e-09,8.7028690450281225e-34,5.3315103633593083e-10,3.6308512489339506e-24,1.1702159189933691e-14,5.7427783865258379e-22,6.7408291028650356e-24,2.233849937208204e-10,5.2321011696410935e-25,0.0018074850067002341,0.00010348055925841874,8.3502086381358654e-10,1.4558677926499752e-09,2.2255555797127307e-07,2.066989683074813e-14,5.7810842067865649e-14,5.5818315241895972e-11,5.2769700193770016e-08,8.8198700883113738e-13
5.465354216225573e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33562981977722828,0.11683764305875295,0.02276896736342798,0.0,3.2633863114673801e-11,4.6952136141703595e-11,3.0874244316604796e-09,4.3990904314312256e-16,1.7909588160007835e-29,1.138958402271578e-09,9.373651208431008e-34,5.4188529708049335e-10,3.778555876560275e-24,1.2406021116839125e-14,6.2169930279232729e-22,7.2218172750994705e-24,2.3522964740365352e-10,5.5298499107641344e-25,0.0018322640160077634,0.00010519579276480986,8.4136778201520243e-10,1.5102506159478851e-09,2.2737491903999643e-07,2.1691354479061709e-14,5.8250723332523786e-14,5.8170377159902532e-11,5.3828296766657897e-08,9.1512283592730071e-13
5.555063628329998e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33560347460270462,0.11681301749019429,0.022768109804957085,0.0,3.4818249420081283e-11,4.9645498946578812e-11,3.2517837349570796e-09,4.5197707093789116e-16,1.9676490969260415e-29,1.1605759266056964e-09,1.0084862057865221e-33,5.5061619020585195e-10,3.9300298175239402e-24,1.3141506756037859e-14,6.7216443427216823e-22,7.7285164650917113e-24,2.4751148821732318e-10,5.8396218930796517e-25,0.0018568883279358103,0.00010691067525755104,8.4771226189472357e-10,1.5658385290366606e-09,2.3222877997986465e-07,2.2753959717845183e-14,5.8690475169310121e-14,6.0583723392178086e-11,5.4890157714972819e-08,9.4893716858095261e-13
5.644773040434424e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33557728347049881,0.11678854564394046,0.022767252417462504,0.0,3.7119302690847439e-11,5.2451991712241853e-11,3.4220682622165302e-09,4.6422748936171569e-16,2.1585204604361113e-29,1.1822858889237522e-09,1.0838310047696597e-33,5.5934380649321894e-10,4.0853227929066955e-24,1.3909592162514998e-14,7.2581354131539539e-22,8.2618545913597131e-24,2.6024004050484626e-10,6.1617220790005184e-25,0.001881358908334792,0.00010862520809305555,8.5405432993064278e-10,1.6226416779118867e-09,2.3711708747457778e-07,2.3859129510410671e-14,5.9130100790381164e-14,6.3058966647019225e-11,5.5955165055889037e-08,9.8343166915880952e-13
5.725511511328407e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33555384236331148,0.11676665162148181,0.022766480914289029,0.0,3.9293976601928968e-11,5.5077163444083146e-11,3.58048385391762e-09,4.7540988963134379e-16,2.3431590337268439e-29,1.2019039439688061e-09,1.1554065792981442e-33,5.6719593422304285e-10,4.2283931777807224e-24,1.4629562843123409e-14,7.7693915194312141e-22,8.7654162827657678e-24,2.7208560941322948e-10,6.462408145332999e-25,0.0019032517836407963,0.00011016798980056271,8.5976015074056186e-10,1.6748119025778525e-09,2.4154597177753954e-07,2.4891378871230261e-14,5.9525658751519965e-14,6.5340103684507859e-11,5.6916264306266457e-08,1.0150594911834054e-12
5.806249982222391e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33553052455552701,0.11674488064103826,0.022765709548468436,0.0,4.157065917075714e-11,5.7798850317605236e-11,3.7438729248966718e-09,4.867420363504518e-16,2.5406709777868495e-29,1.2215969772678388e-09,1.2306941819198778e-33,5.7504554670269329e-10,4.3746344368735152e-24,1.5377480954822954e-14,8.3086841209522285e-22,9.2920225740136223e-24,2.8430784219955066e-10,6.773558320003739e-25,0.0019250216094665652,0.0001117104903496517,8.6546405821157856e-10,1.7279820236487164e-09,2.460026752280745e-07,2.5960376600206621e-14,5.9921119615264925e-14,6.7672296807296113e-11,5.7879730544308692e-08,1.0472404767232486e-12
5.8869884531163745e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33550732935467642,0.11672323201099291,0.022764938319466965,0.0,4.3953059572533147e-11,6.061941336192181e-11,3.9123179561066453e-09,4.9822488103024894e-16,2.7517542365015094e-29,1.2413650407621969e-09,1.3098375005959073e-33,5.8289270943478978e-10,4.5240837017919188e-24,1.6154095166303961e-14,8.8771178724688888e-22,9.8423864327754212e-24,2.9691384061099665e-10,7.0954033238281968e-25,0.0019466690774319435,0.00011325271070718565,8.7116607118447556e-10,1.7821593819934584e-09,2.5048715847004148e-07,2.7067241104756295e-14,6.0316485778970518e-14,7.005597320182037e-11,5.8845477773690884e-08,1.0799755664121096e-12
5.967726924010358e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33548425607219345,0.11670170504362505,0.022764167226754214,0.0,4.6444986983010828e-11,6.3541245427497535e-11,4.0859014336151396e-09,5.0985937480436465e-16,2.9771338746027182e-29,1.2612081882723947e-09,1.3929841078922577e-33,5.9073748770892503e-10,4.6767783921934972e-24,1.6960166024354976e-14,9.4758236195704264e-22,1.0417232354210033e-23,3.0991075612990118e-10,7.4281765740847648e-25,0.0019681948752607063,0.00011479465183320145,8.7686620835643541e-10,1.837351300832785e-09,2.5499938198532984e-07,2.8213118738160677e-14,6.0711759735744319e-14,7.2491551799815562e-11,5.9813420032240055e-08,1.1132655924884571e-12
6.048465394904342e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33546130402339286,0.11668029905508782,0.022763396269803112,0.0,4.9050352421561533e-11,6.6566771315563846e-11,4.2647058350421626e-09,5.2164646843895446e-16,3.2175627077300073e-29,1.28112647550704e-09,1.4802855304850717e-33,5.9857994660199209e-10,4.8327562201060961e-24,1.7796466027361255e-14,1.0105958558129006e-21,1.1017296355905309e-23,3.2330578982052926e-10,7.7721142055164613e-25,0.0019895996868026021,0.00011633631468096137,8.8256448828207868e-10,1.8935650854802929e-09,2.595393060854341e-07,2.9399184111679854e-14,6.1106943891153009e-14,7.4979447188575498e-11,6.0783471401288301e-08,1.147111329744242e-12
6.129203865798325e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33543847252744863,0.11665901336538653,0.022762625448089872,0.0,5.1773170611250859e-11,6.9698447905782976e-11,4.448813616095301e-09,5.3358711234270507e-16,3.4738219360213719e-29,1.3011199600717374e-09,1.5718973196174255e-33,6.0642015097849729e-10,4.9920551943674187e-24,1.8663779698321137e-14,1.0768706387490632e-21,1.1643325970966047e-23,3.3710619217444894e-10,8.1274550916495927e-25,0.0020108841920552676,0.00011787770019700457,8.8826092937448116e-10,1.9508080231346568e-09,2.6410689090903305e-07,3.0626640565299849e-14,6.1502040677121524e-14,7.752006744306831e-11,6.1755546021086734e-08,1.1815134684010462e-12
6.209942336692309e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3354157609073718,0.11663784729835673,0.022761854761094009,0.0,5.4617561857011487e-11,7.2938764283036215e-11,4.6383071972148508e-09,5.4568225657674097e-16,3.746721780944287e-29,1.3211887014779677e-09,1.6679791224959598e-33,6.1425816549086562e-10,5.1547136251819363e-24,1.956290365764753e-14,1.1465277457721397e-21,1.2296080239317375e-23,3.5131926295570942e-10,8.4944408664291288e-25,0.0020320490671860186,0.00011941880932119773,8.9395554990624767e-10,2.009087383144937e-09,2.6870209641841961e-07,3.1896720684817333e-14,6.189705258435887e-14,8.0113812608295645e-11,6.2729558105446805e-08,1.2164726009259995e-12
6.2906808075862925e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33539316848998846,0.11661680018164261,0.022761084208298296,0.0,5.7587753942612388e-11,7.6290241862463529e-11,4.8332689502007831e-09,5.5793285086444202e-16,4.0371021252863733e-29,1.3413327611519425e-09,1.7686947546567166e-33,6.2209405457973077e-10,5.3207701287978397e-24,2.0494646695819466e-14,1.219690891076544e-21,1.2976329697207224e-23,3.6595235104554341e-10,8.8733159461831404e-25,0.0020530949845535256,0.00012095964298678603,8.9964836801057352e-10,2.0684104166310151e-09,2.733248823919918e-07,3.3210686670619548e-14,6.2291982041127549e-14,8.2761077738544179e-11,6.3705421951798474e-08,1.2519892557521463e-12
6.371419278480276e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33537069460591895,0.11659587134667541,0.022760313789188764,0.0,6.068808404323406e-11,7.9755434512825321e-11,5.0337811849356128e-09,5.7033984460115769e-16,4.3458331562699967e-29,1.3615522024434334e-09,1.8742122733398448e-33,6.2992788247421548e-10,5.4902636323081492e-24,2.1459829845281118e-14,1.2964864815298497e-21,1.3684856364870157e-23,3.810128542858071e-10,9.264327551932066e-25,0.0020740226127293599,0.00012250020212044367,9.0533940168226173e-10,2.1287843561666425e-09,2.7797520842170804e-07,3.4569830736862776e-14,6.268683151055491e-14,8.5462250891788344e-11,6.4683051956253912e-08,1.2880638756631279e-12
6.45215774937426e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33534833858955571,0.11657506012865207,0.02275954350325466,0.0,6.3923000658113152e-11,8.3336928678694174e-11,5.2399261362054718e-09,5.8290418686382736e-16,4.6738160116637458e-29,1.381847090634578e-09,1.9847040518957901e-33,6.3775971319220013e-10,5.6632333785776892e-24,2.2459286452318699e-14,1.3770436295320558e-21,1.4422453732351657e-23,3.9650821932160151e-10,9.6677257320533512e-25,0.0020948326165194145,0.00012404048764232361,9.1102866877872426e-10,2.1902164160937914e-09,2.8265303390877736e-07,3.5975475687563998e-14,6.3081603487353272e-14,8.8217712227430418e-11,6.566236262745506e-08,1.3246968131950276e-12
6.532896220268243e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33532609977904199,0.1165543658665138,0.022758773349988434,0.0,6.7297065562944986e-11,8.7037343500769471e-11,5.4517859505291046e-09,5.9562682642050396e-16,5.0219834286970845e-29,1.4022174929486585e-09,2.1003468552327842e-33,6.4558961054057738e-10,5.8397189312959512e-24,2.3493862248871711e-14,1.4614941652516966e-21,1.5189926743522144e-23,4.1244594144328403e-10,1.0083763385307944e-24,0.0021155256569852067,0.00012558050046610733,9.1671618702099608e-10,2.2527137921873616e-09,2.873583180567143e-07,3.74289753062698e-14,6.3476300423879913e-14,9.1027836361693808e-11,6.6643268597130861e-08,1.3618883524886971e-12
6.613634691162227e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3353039775162508,0.11653378790292503,0.022758003328885751,0.0,7.0814955776972025e-11,9.0859330934578316e-11,5.6694426730841937e-09,6.0850871173978691e-16,5.3913003955958432e-29,1.4226634785588555e-09,2.2213219163176422e-33,6.5341763811549907e-10,6.019760180156032e-24,2.4564415423486839e-14,1.5499726482406448e-21,1.598809177830638e-23,4.2883356442744472e-10,1.0512696284235641e-24,0.0021361023914650552,0.00012712024149905474,9.224019739947563e-10,2.3162836613054556e-09,2.9209101986856887e-07,3.8931714689916617e-14,6.3870924808939884e-14,9.3892990544977056e-11,6.7625684634775522e-08,1.3996386926846571e-12
6.6943731620562105e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.335281971146764,0.11651332558425226,0.022757233439445412,0.0,7.4481465549381927e-11,9.4805575867930843e-11,5.8929782347336066e-09,6.2155079100016249e-16,5.7827648055955698e-29,1.4431851185969772e-09,2.3478150137498225e-33,6.6124385930260652e-10,6.2033973461608455e-24,2.5671816692200258e-14,1.6426163784334256e-21,1.6817776633137712e-23,4.4567868037696432e-10,1.0954783098928621e-24,0.0021565634735951408,0.00012865971164205265,9.2808604715131511e-10,2.3809331816304769e-09,2.9685109814220119e-07,4.0485110881931077e-14,6.4265479144063697e-14,9.6813534175743902e-11,6.860952566087529e-08,1.4379479479049835e-12
6.775111632950194e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33526008001985091,0.1164929782605432,0.022756463681169396,0.0,7.8301508365549487e-11,9.8878796236466175e-11,6.1224744390835304e-09,6.3475401209925233e-16,6.1974081133048293e-29,1.4637824861621616e-09,2.4800165504321849e-33,6.6906833727725291e-10,6.3906709870582297e-24,2.6816949369369206e-14,1.7395654065258233e-21,1.767982049964139e-23,4.6298892956029597e-10,1.1410285421193488e-24,0.0021769095533304417,0.00013019891178966397,9.3376842380858621e-10,2.4466694923814962e-09,3.0163851146376938e-07,4.2090613279808329e-14,6.4659965905592805e-14,9.9789820600373412e-11,6.959470675780614e-08,1.4768161608634579e-12
6.855850103844178e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33523830348844724,0.11647274528550587,0.022755694053562793,0.0,8.228011896834214e-11,1.0308174313756232e-10,6.3580129496402829e-09,6.4811932266297156e-16,6.6362959932789833e-29,1.4844556563295512e-09,2.6181216333602601e-33,6.7689113500471246e-10,6.5816220029062794e-24,2.8000709437696342e-14,1.8409625437296231e-21,1.8575073941555479e-23,4.8077200024976367e-10,1.187946778911176e-24,0.0021971412769655591,0.00013173784283017595,9.3944912115207266e-10,2.5134997134991545e-09,3.064532182046435e-07,4.3749703923758783e-14,6.5054387604177899e-14,1.0282219549914571e-10,7.0581143184073578e-08,1.5162432907355746e-12
6.936588574738161e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33521664090913528,0.11645262601648798,0.022754924556133836,0.0,8.64224553983867e-11,1.0741720094286671e-10,6.5996752770683294e-09,6.6164767005460036e-16,7.1005290006518651e-29,1.5052047061589447e-09,2.7623301545496934e-33,6.8471231524037701e-10,6.7762916417699158e-24,2.9224005618131626e-14,1.9469533709099265e-21,1.9504398869903232e-23,4.9903562855888494e-10,1.2362597712007956e-24,0.0022172592871554089,0.00013327650564564855,9.4512815623583635e-10,2.5814309457915112e-09,3.1129517651641239e-07,4.5463898163756746e-14,6.5448746750574847e-14,1.0591099668776973e-10,7.1568750387023545e-08,1.5562292154231279e-12
7.017327045632145e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33519509164212213,0.1164326198144563,0.022754155188393826,0.0,9.0733801053815411e-11,1.1188798740888541e-10,6.847542766498536e-09,6.7534000138376393e-16,7.5912432336719704e-29,1.5260297147034177e-09,2.912846873121789e-33,6.925319405299424e-10,6.9747215055496049e-24,3.048775943966713e-14,2.0576862471047436e-21,2.046866851643277e-23,5.1778759827876886e-10,1.2859945695834427e-24,0.0022372642229358101,0.00013481490111196188,9.5080554598345039e-10,2.65047027066022e-09,3.161643443247306e-07,4.7234745080928163e-14,6.5843045844257117e-14,1.0905655547318533e-10,7.2557444013944546e-08,1.5967737396196893e-12
7.0980655165261284e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33517365505121993,0.11641272604397612,0.022753385949857156,0.0,9.5219566765403433e-11,1.1649695378591984e-10,7.1016965849389946e-09,6.8919726351532822e-16,8.1096109979966163e-29,1.546930763017918e-09,3.0698814985686603e-33,7.003500732095811e-10,7.1769535559433703e-24,3.1792905308399696e-14,2.1733123174259625e-21,2.1468767405337408e-23,5.3703574071350644e-10,1.3371785268982389e-24,0.0022571567197439478,0.00013635303009886421,9.5648130718895245e-10,2.7206247498391882e-09,3.210606793258934e-07,4.9063827758191369e-14,6.6237287414686097e-14,1.1225919524981224e-10,7.3547139925845027e-08,1.6378765863851665e-12
7.178803987420112e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33515233050382531,0.11639294407319116,0.022752616840041266,0.0,9.9885292890353469e-11,1.212469849255135e-10,7.3622177087909016e-09,7.0322040307820876e-16,8.6568414726013814e-29,1.5679079341678344e-09,3.2336487752207486e-33,7.0816677540610417e-10,7.3830301205432434e-24,3.3140390576441947e-14,2.2939855203464116e-21,2.2505591323268518e-23,5.5678793451457992e-10,1.3898393008529157e-24,0.0022769374094387214,0.00013789089347001856,9.6215545651779105e-10,2.7919014254650425e-09,3.2598413898165506e-07,5.0952763961060583e-14,6.6631473983507382e-14,1.1551923149247934e-10,7.45377542097192e-08,1.6795374002997636e-12
7.259542458314096e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33513111737089873,0.11637327327380305,0.022751847858466658,0.0,1.0473665142501258e-10,1.2614099938592668e-10,7.6291869114297319e-09,7.1741036647409437e-16,9.2341813771615732e-29,1.5889613132375373e-09,3.4043685679397713e-33,7.1598210903711269e-10,7.5929938990673847e-24,3.4531175610645503e-14,2.4198625943723514e-21,2.358004728765402e-23,5.7705210551424501e-10,1.4440048566931279e-24,0.0022966069203209788,0.00013942849208304993,9.6782801050774991e-10,2.8643073197975017e-09,3.3093468051336083e-07,5.2903206563869764e-14,6.7025608071957015e-14,1.1883697276127813e-10,7.552920318973617e-08,1.7217557519226599e-12
7.340280929208079e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33511001502694482,0.11635371302105124,0.022751079004656841,0.0,1.0977944813329435e-10,1.3118194953591751e-10,7.9026847508933494e-09,7.317680998860878e-16,9.842915640760451e-29,1.6100909873388889e-09,3.5822659490602423e-33,7.237961358111338e-10,7.8068879697289253e-24,3.5966233860658216e-14,2.5511030841013804e-21,2.4693053513336628e-23,5.9783622655783939e-10,1.4997034699173587e-24,0.0023161658771536295,0.00014096582678959149,9.7349898556987939e-10,2.9378494350009846e-09,3.35912260898205e-07,5.491684382496117e-14,6.7419692225874439e-14,1.2221271949858255e-10,7.6521403440541406e-08,1.7645311322944333e-12
7.421019400102063e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3350890228499922,0.1163342626936933,0.022750310278138324,0.0,1.1501962469360217e-10,1.3637282165692222e-10,8.1827915576795714e-09,7.4629454928726251e-16,1.048436807177883e-28,1.63129704561973e-09,3.7675712866031074e-33,7.3160891722774757e-10,8.0247557957426913e-24,3.7446551926820438e-14,2.6878693456708243e-21,2.5845539377546384e-23,6.1914831733506626e-10,1.5569637290383833e-24,0.0023356149011816508,0.00014250289843533112,9.7916839798941339e-10,3.0125347531612841e-09,3.4091683686390957e-07,5.6995400069639434e-14,6.7813728978797584e-14,1.2564676414399022e-10,7.7514271799123869e-08,1.8078629562001107e-12
7.501757870996046e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33506814022157316,0.11631492167398469,0.022749541678440632,0.0,1.2046326086408963e-10,1.4171663604323368e-10,8.469587422621866e-09,7.6099066044913721e-16,1.11599020288221e-28,1.652579579272332e-09,3.9605203337857002e-33,7.394205145777019e-10,8.2466412319708536e-24,3.8973129627797251e-14,2.8303265515971286e-21,2.7038445383222461e-23,6.4099644421019259e-10,1.6158145383923105e-24,0.0023549546101519726,0.00014403970786005678,9.848362639266739e-10,3.0883702359979645e-09,3.459483648830662e-07,5.9140636112346213e-14,6.8207720872013585e-14,1.291393918650167e-10,7.8507725375992061e-08,1.8517505643807353e-12
7.582496341890028e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33504736652670436,0.11629568934765909,0.022748773205096218,0.0,1.2611657666374142e-10,1.4721644710044088e-10,8.763152184877126e-09,7.7585737895007014e-16,1.187092109254211e-28,1.6739386815418252e-09,4.1613543198529252e-33,7.472309889430137e-10,8.4725885317086791e-24,4.0546980067588677e-14,2.9786426950067867e-21,2.8272723120698949e-23,6.6338872005110323e-10,1.6762851209961966e-24,0.0023741856183332583,0.00014557625589770243,9.9050259941797509e-10,3.1653628246717197e-09,3.5100680116911315e-07,6.1354349549969871e-14,6.8601670465701771e-14,1.3269087953893604e-10,7.9501681567993865e-08,1.896193220260554e-12
7.663234812784011e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33502670115386657,0.11627656510390882,0.022748004857640523,0.0,1.3198593457182209e-10,1.5287534344216058e-10,9.0635654200277712e-09,7.9089565018357394e-16,1.2618869738211985e-28,1.6953744477345943e-09,4.3703200422551578e-33,7.5504040119706035e-10,8.7026423536115222e-24,4.2169129702371796e-14,3.1329885932636545e-21,2.9549335227769648e-23,6.863333040572762e-10,1.7384050214552631e-24,0.0023933085365355593,0.00014711254337639284,9.9616742037651232e-10,3.2435194397595559e-09,3.560921016709113e-07,6.3638375441340543e-14,6.8995580305694351e-14,1.3630149594032036e-10,8.049605806981192e-08,1.9411901129240236e-12
