Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40),HX(39),CH3X(38),CH2X(175),CHX(176),CX(177),H2X(44)
6.040391817809239e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999753,0.11866996602996287,0.022821567693054285,0.0,3.449318714733002e-73,3.7769498308753314e-36,0.0,3.3484591304805486e-46,0.0,6.1422118680186853e-22,1.6393713724641863e-99,6.1422118668716877e-22,4.858517946794337e-66,3.500671079854392e-92,0.0,0.0,3.5261915266826942e-59,1.3582133638277092e-78,2.4359135811191139e-15,2.6772232176973647e-17,2.6772232155488163e-17,1.0742354866836265e-26,2.1841245579095615e-31,1.1701449070045199e-44,1.2505766085527009e-49
1.2086031586806844e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999504,0.1186699660299604,0.022821567693054285,0.0,5.5234040872104984e-72,1.5117642371868155e-35,0.0,2.6814830222253821e-45,0.0,1.2289760151821964e-21,1.0508193014924838e-97,1.2289760147230987e-21,7.7820723368521488e-65,1.1215977561229317e-90,0.0,0.0,2.8230973025114868e-58,4.3511609625729074e-77,4.8739435076592018e-15,5.3567724351278217e-17,5.356772426527943e-17,4.2996540461806413e-26,1.74859449832222e-30,1.873722021242785e-43,1.0012216929984753e-48
2.4177311124802054e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999004,0.11866996602995547,0.022821567693054285,0.0,8.8410436745582215e-71,6.0490261392938671e-35,0.0,2.1462732333903448e-44,0.0,2.458485672646907e-21,6.7304373975951944e-96,2.4584856708099186e-21,1.2458074474890589e-63,3.5913272762014899e-89,0.0,0.0,2.2593358481284119e-57,1.3931524951607643e-75,9.7500033607352598e-15,1.0715870876443215e-16,1.0715870842031802e-16,1.7203517043284032e-25,1.3993539121899208e-29,2.9990653165617019e-42,8.0128164937635593e-48
4.835987020079247e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998005,0.11866996602994562,0.022821567693054285,0.0,1.4148548388668022e-69,2.4200043657986857e-34,0.0,1.7174534152761718e-43,0.0,4.9175049903925476e-21,4.3091427137337837e-94,4.9175049830433968e-21,1.9938327646020269e-62,1.149579179149322e-87,0.0,0.0,1.8078119653613218e-56,4.4593379359270607e-74,1.9502123066870908e-14,2.1434067784895622e-16,2.1434067647221938e-16,6.8819672555378164e-25,1.1196107417102559e-28,4.7991283309368682e-41,6.4114706742495066e-47
9.67249883527733e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319996012,0.1186699660299259,0.022821567693054285,0.0,2.2639980784539991e-68,9.6808054664047928e-34,0.0,1.3741366787039554e-42,0.0,9.8355436371487073e-21,2.7583835362951422e-92,9.8355436077497041e-21,3.1905651500050268e-61,3.6792206461993451e-86,0.0,0.0,1.4463869194039834e-55,1.4271881561328538e-72,3.9006362479076327e-14,4.2870461705116319e-16,4.2870461154331875e-16,2.7525631806045955e-24,8.9563765924539873e-28,7.6782583483892793e-40,5.1296636458409762e-46
1.9345522465673498e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319992026,0.11866996602988646,0.022821567693054285,0.0,3.6225812918284655e-67,3.8724798943694711e-33,0.0,1.0993789159167643e-41,0.0,1.9671620975720524e-20,1.7655357737810735e-90,1.9671620858119736e-20,5.1052504015277122e-60,1.1774414091564858e-84,0.0,0.0,1.1571645056264352e-54,4.5673221115292655e-71,7.8014841303223686e-14,8.5743249959056744e-16,8.5743247755470441e-16,1.1007120120445935e-23,7.163266586542796e-27,1.2282229539467636e-38,4.1039258700071925e-45
3.8691569726465836e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319984055,0.11866996602980757,0.022821567693054285,0.0,5.7962778391435338e-66,1.5490235811144699e-32,0.0,8.7953094694510368e-41,0.0,3.9343775833102183e-20,1.1299973817009112e-88,3.9343775362689449e-20,8.1686774392862867e-59,3.7679579941012959e-83,0.0,0.0,9.257536384466812e-54,1.4615942545018244e-69,1.5603179895046444e-13,1.7148882812279542e-15,1.714888193054224e-15,4.4000756702880545e-23,5.7272725285216722e-26,1.9640528910478289e-37,3.2832188399850213e-44
7.738366424805051e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319968106,0.11866996602964983,0.022821567693054285,0.0,9.2741636409098299e-65,6.1961582217053922e-32,0.0,7.036358580998825e-40,0.0,7.8688086268817527e-20,7.232157400182582e-87,7.8688084387147487e-20,1.307010488912177e-57,1.205769960586293e-81,0.0,0.0,7.4061179696085661e-53,4.6771833417752673e-68,3.1206571424073011e-13,3.4297999108868172e-15,3.4297995579602565e-15,1.7577627464805928e-22,4.5763192974717548e-25,3.1388387298106028e-36,2.6266065868991315e-43
1.5476785329121985e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319936215,0.11866996602933433,0.022821567693054285,0.0,1.4838759916555397e-63,2.478476588150341e-31,0.0,5.6291308623416988e-39,0.0,1.5737671002405615e-19,4.6286362056647839e-85,1.5737670249733797e-19,2.091234315668893e-56,3.8585021142419371e-80,0.0,0.0,5.9249310808628986e-52,1.4967116432844453e-66,6.2413354480439811e-13,6.8596234369445084e-15,6.8596220234003183e-15,7.012869574306876e-22,3.6522233379018399e-24,5.0104198372855466e-35,2.1012982866121892e-42
3.0953623137755855e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319872427,0.11866996602870333,0.022821567693054285,0.0,2.3742103337235641e-62,9.9139371112958897e-31,0.0,4.5033216410027383e-38,0.0,3.1475396906976315e-19,2.962344587193349e-83,3.1475393896281684e-19,3.3459884657826315e-55,1.2347273044778171e-78,0.0,0.0,4.7399614030119617e-51,4.7894973603147531e-65,1.2482692058642812e-12,1.3719271565487544e-14,1.3719265896792588e-14,2.7906864437993976e-21,2.9077201919488324e-23,7.9793428389233064e-34,1.681044493816088e-41
6.190729875502359e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319744857,0.11866996602744134,0.022821567693054285,0.0,3.7987464108545975e-61,3.9655843240268218e-30,0.0,3.602663056538998e-37,0.0,6.2950853330208271e-19,1.8959056802448664e-81,6.2950841287416632e-19,5.3535909023976763e-54,3.9511412393686137e-77,0.0,0.0,3.7919787076764623e-50,1.5326419513981634e-63,2.4965405277142341e-12,2.7438572202766509e-14,2.7438549413627017e-14,1.1048668543409904e-20,2.3039839418975873e-22,1.2649064341513268e-32,1.344838993143495e-40
1.2381464998955907e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319489717,0.11866996602491736,0.022821567693054285,0.0,6.0780113724233946e-60,1.5862382877279767e-29,0.0,2.8821310839644646e-36,0.0,1.2590178463302276e-18,1.2133807330237654e-79,1.2590173646184354e-18,8.5657481569279158e-53,1.2643695016269266e-75,0.0,0.0,3.0335915521425719e-49,4.9044560289633686e-62,4.9930831703348901e-12,5.4877191572969084e-14,5.4877099527505942e-14,4.3307638503332469e-20,1.808642031995931e-21,1.9871331208987777e-31,1.075874237396868e-39
2.4762935245863002e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318979431,0.1186699660198694,0.022821567693054285,0.0,9.7248613713177531e-59,6.3449835649318435e-29,0.0,2.3057024686482885e-35,0.0,2.5180372106396321e-18,7.765635020854725e-78,2.518035283793271e-18,1.3705183949161866e-51,4.0460034018057284e-74,0.0,0.0,2.4268842791658149e-48,1.5694244936558077e-60,9.9861684512591975e-12,1.097545069574583e-13,1.0975413207618749e-13,1.6651959127276096e-19,1.3945461057077491e-20,3.0679949887861049e-30,8.607033009106296e-39
4.9525875739677194e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317958864,0.11866996600977348,0.022821567693054285,0.0,1.5559907081921705e-57,2.5380165471191013e-28,0.0,1.8445567690975834e-34,0.0,5.0360788922636199e-18,4.9699974979545041e-76,5.0360711848883341e-18,2.1928234965618652e-50,1.2947331231230998e-72,0.0,0.0,1.9415240032735661e-47,5.0221450675185384e-59,1.9972338995839801e-11,2.1950947419769823e-13,2.19507926457913e-13,6.1784961989282893e-19,1.0400968667788446e-19,4.5868026763053586e-29,6.885685152979576e-38
9.905175672730557e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631591773,0.11866996598958163,0.022821567693054285,0.0,2.4896256357575229e-56,1.01522487395947e-27,0.0,1.4756365387421612e-33,0.0,1.0072174067474023e-17,3.180785177402372e-74,1.0072143238061815e-17,3.5084972074911243e-49,4.1432211213732964e-71,0.0,0.0,1.5532452988187148e-46,1.6070772419809207e-57,3.9944680015928966e-11,4.3902093957139815e-13,4.3901443236415508e-13,2.1551153123106153e-18,7.3231400336511388e-19,6.485630951172723e-28,5.5086405844331997e-37
1.4857763771493395e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756313876596,0.11866996596938978,0.022821567693054285,0.0,9.1635550455888252e-56,2.157383570965116e-27,0.0,4.3807808413681338e-33,0.0,1.5108281054588617e-17,1.8059520017371298e-73,1.5108215542220583e-17,1.3273320072720515e-48,1.9383051278617327e-70,0.0,0.0,4.4413588248508369e-46,7.4969622847701062e-57,5.9917020966946087e-11,6.585340784489074e-13,6.5851985541852538e-13,4.1837322845415624e-18,1.9520431950563897e-18,2.2550963599300358e-27,1.5751439430617887e-36
1.9810351870256233e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311835462,0.11866996594919793,0.022821567693054285,0.0,2.3240950886266387e-55,3.680293642864968e-27,0.0,9.5454557292724708e-33,0.0,2.0144399853549084e-17,6.9453174895563354e-73,2.0144288097366733e-17,3.4550276769690582e-48,6.2531671707885661e-70,0.0,0.0,9.3682091041419376e-46,2.2828255228444155e-56,7.9889361848891151e-11,8.7804900251292432e-13,8.7802419562637019e-13,6.5927831516785155e-18,3.8741093088153396e-18,5.4434917252753005e-27,3.3224691553086972e-36
2.971552806778191e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756307753188,0.11866996590881422,0.022821567693054285,0.0,8.1275942135824646e-55,7.6197762300749133e-27,0.0,2.7707301634832534e-32,0.0,3.0216665172968265e-17,5.2859181926639817e-72,3.0216433796717886e-17,1.267938763197056e-47,3.4421077939136919e-69,0.0,0.0,2.5587964444602879e-45,1.0400572121398648e-55,1.1983404345067344e-10,1.3170832913078675e-12,1.3170303346841377e-12,1.2053162135869162e-17,9.61714453293771e-18,1.7589775557674163e-26,9.074863773071107e-36
3.9620704265307587e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303670915,0.11866996586843051,0.022821567693054285,0.0,2.0308908014910241e-54,1.2959575348734184e-26,0.0,6.0592352067613148e-32,0.0,4.0288973928273379e-17,1.995957462848458e-71,4.0288580419057717e-17,3.2878438016599029e-47,1.1046787297010302e-68,0.0,0.0,5.3539520024794823e-45,3.1239719067489192e-55,1.5977872479845315e-10,1.7561247455392225e-12,1.7560324917733996e-12,1.8311604654589148e-17,1.8543806314884568e-17,4.1259441900789013e-26,1.8987983420318194e-35
4.952588046283326e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756299588642,0.1186699658280468,0.022821567693054285,0.0,4.3088146578974792e-54,1.9799822626060557e-26,0.0,1.1367874540330431e-31,0.0,5.0361329221638169e-17,6.1052175832818819e-71,5.0360728030329535e-17,7.188757931807761e-47,2.8865332675176475e-68,0.0,0.0,9.7468430359940588e-45,7.7947768582847339e-55,1.9972340587408729e-10,2.1951741957968471e-12,2.1950303825035379e-12,2.5106215526634989e-17,3.1200360562209116e-17,8.2331755818670798e-26,3.4567529094684732e-35
5.943105666035894e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756295506368,0.11866996578766309,0.022821567693054285,0.0,8.2036500409150289e-54,2.8167985020244347e-26,0.0,1.9243630782296292e-31,0.0,6.0433731900625761e-17,1.6274375808577246e-70,6.0432876648572591e-17,1.4014085018051689e-46,6.5958361278678656e-68,0.0,0.0,1.6166810023451036e-44,1.7206924728856801e-54,2.396680866726168e-10,2.6342320299890721e-12,2.6340239291745139e-12,3.2204243101006147e-17,4.7897253522934734e-17,1.4743460518404241e-25,5.7336171968353767e-35
7.924140905541029e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756287341816,0.11866996570689567,0.022821567693054285,0.0,2.3809924985732587e-53,4.9466315182650977e-26,0.0,4.4734101083653088e-31,0.0,8.057867872352219e-17,9.0130732400602057e-70,8.0577176891386907e-17,4.201320789930661e-46,2.6384590940696218e-67,0.0,0.0,3.6691977016161406e-44,6.6165024661957278e-54,3.195574474423973e-10,3.5123731489526335e-12,3.5119980537729417e-12,4.6884235554908086e-17,9.3774938816147519e-17,3.7673838381348916e-25,1.3012940962239298e-34
9.905176145046165e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756279177258,0.11866996562612825,0.022821567693054285,0.0,5.564784794453336e-53,7.687374741460095e-26,0.0,8.6726933804763469e-31,0.0,1.0072381495626042e-16,3.2873197074150443e-69,1.0072148115962581e-16,1.000585478006484e-45,7.7570354165380829e-67,0.0,0.0,7.0240944533777895e-44,1.9163202977305676e-53,3.9944680710450204e-10,4.3905488562834415e-12,4.3899548142952152e-12,6.1700101267954933e-17,1.5687961275094296e-16,7.850534329587788e-25,2.4911201635195208e-34
1.3867246624056435e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756262848131,0.11866996546459342,0.022821567693054285,0.0,2.081914766529051e-52,1.4997394264688109e-25,0.0,2.3675074319465126e-30,0.0,1.4101465420753331e-16,2.590537729298419e-68,1.4101010174266408e-16,3.8177386010821484e-45,4.1878801897672604e-66,0.0,0.0,1.894780526959974e-43,1.034086491589057e-52,5.5922552311403923e-10,6.1470039965046282e-12,6.1458163754643307e-12,9.151525882856104e-17,3.3486177608410586e-16,2.3667375454379154e-24,6.7199063378179402e-34
1.7392174856658981e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248320624,0.11866996532088102,0.022821567693054285,0.0,5.0601609257333409e-52,2.3552693811791733e-25,0.0,4.6645449156900787e-30,0.0,1.7686076967824603e-16,9.5797623896760624e-68,1.7685362104516679e-16,9.3545354800763185e-45,1.2629388604960325e-65,0.0,0.0,3.7156469854004255e-43,3.1138033387597998e-52,7.0137556695653e-10,7.7097830929443005e-12,7.7078923366553681e-12,1.1784369950691907e-16,5.5168705916473961e-16,4.9369450041014716e-24,1.3177673108963709e-33
2.091710308926153e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567562337931,0.11866996517716862,0.022821567693054285,0.0,1.0467551243903375e-51,3.404012986098591e-25,0.0,8.1100007013532539e-30,0.0,2.127074836630688e-16,2.7956923346286614e-67,2.1269715307121665e-16,1.9439827878399104e-44,3.1177753721873616e-65,0.0,0.0,6.4438877013782162e-43,7.67272096265961e-52,8.4352560729855702e-10,9.2726719455810915e-12,9.2699134292890349e-12,1.4414213864984728e-16,8.2340706306138275e-16,8.9374704113959603e-24,2.2853473837401626e-33
2.4442031321864077e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756219265566,0.11866996503345624,0.022821567693054285,0.0,1.9365261603726066e-51,4.6459863247816153e-25,0.0,1.2936416336234379e-29,0.0,2.4855479601294581e-16,6.9379906247850139e-67,2.4854069781900245e-16,3.6065609290779008e-44,6.6983953017876282e-65,0.0,0.0,1.0263551315714687e-42,1.6443131699524295e-51,9.8567564414086911e-10,1.0835670415462107e-11,1.0831879667029614e-11,1.7052224392995339e-16,1.1498964563386402e-15,1.4689911269165002e-23,3.6400042939002599e-33
3.149188778706917e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190210463,0.11866996474603148,0.022821567693054285,0.0,5.32015093243734e-51,7.7097749929105158e-25,0.0,2.7662193048462751e-29,0.0,3.202512154858195e-16,3.238163025543948e-66,3.2022782547835788e-16,9.938970195468716e-44,2.3883753588220309e-64,0.0,0.0,2.1913519610880773e-42,5.8548245568413873e-51,1.2699757073277408e-09,1.3961996320514638e-11,1.395564760735327e-11,2.2335475099242089e-16,1.9673265915077208e-15,3.2734701604122437e-23,7.7717053577622356e-33
3.854174425227426e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756161155316,0.1186699644586067,0.022821567693054285,0.0,1.1896416744186169e-50,1.1547001131315788e-24,0.0,5.0702148220170365e-29,0.0,3.9195002763897903e-16,1.0738676117422307e-65,3.9191500402434426e-16,2.2258002527137607e-43,6.5170836593101111e-64,0.0,0.0,4.0138859448758129e-42,1.596055981531359e-50,1.55427575651884e-09,1.7088760829481843e-11,1.7079196199600209e-11,2.7623585870760078e-16,3.0040408522366988e-15,6.1640572716996324e-23,1.4235383487091395e-32
5.264145718268445e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756103044899,0.11866996388375722,0.022821567693054285,0.0,4.1677414406037948e-50,2.1543635285856501e-24,0.0,1.2916428809159662e-28,0.0,5.3535482941096735e-16,7.4088653079269792e-65,5.3528951380734659e-16,7.8073180888949333e-43,3.1791980697142077e-63,0.0,0.0,1.0221507875706613e-41,7.826680095080159e-50,2.1228758129131558e-09,2.334360575232384e-11,2.3325635392582745e-11,3.8194524164482872e-16,5.7354676557469011e-15,1.6231236527698996e-22,3.6250918350009069e-32
6.6741170113094636e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756044934311,0.11866996330890781,0.022821567693054285,0.0,1.0742348146640579e-49,3.4639501862241542e-24,0.0,2.6319944561525313e-28,0.0,6.7876919978441677e-16,2.9982441260118983e-64,6.7866422722190621e-16,2.0130411633040766e-42,1.0314100595765106e-62,0.0,0.0,2.0829664179552837e-41,2.5402607148319499e-49,2.6914758133249907e-09,2.9600204940530369e-11,2.957119738754544e-11,4.8761067173504101e-16,9.3440750016728784e-15,3.3725869638444879e-22,7.3873082103208125e-32
8.084088304350482e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675598682355,0.11866996273405844,0.022821567693054285,0.0,2.3023266369812802e-49,5.0838294036956861e-24,0.0,4.6767834625874097e-28,0.0,8.2219313745395535e-16,9.1669367852184072e-64,8.2203914432698854e-16,4.3145687903000908e-42,2.6521313452171761e-62,0.0,0.0,3.7020178135596324e-41,6.5184883034426555e-49,3.2600757577541206e-09,3.5858558121480288e-11,3.581588230413506e-11,5.9326550215948257e-16,1.3829709870543247e-14,6.070303788454144e-22,1.3129323871773449e-31
1.090403089043252e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755870601529,0.11866996158435988,0.022821567693054285,0.0,7.6625220135227855e-49,9.2559464464433911e-24,0.0,1.1474072907266214e-27,0.0,1.1090697095085311e-15,5.7986659001374884e-63,1.1087895898455374e-15,1.4354381677485314e-41,1.207988893453865e-61,0.0,0.0,9.0885261044706193e-41,2.9733164217942873e-48,4.3972754786630992e-09,4.8380525517195884e-11,4.8302621376315892e-11,8.0453961377595828e-16,2.5431591728173516e-14,1.5132333402881801e-21,3.2232732355797731e-31
1.3723973476514557e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755754378825,0.11866996043466155,0.022821567693054285,0.0,1.9191861093660413e-48,1.4673670882305382e-23,0.0,2.2871924153068261e-27,0.0,1.3959845349971607e-15,2.2510835347202409e-62,1.3955408508316235e-15,3.5934524186956173e-41,3.7821258355001531e-61,0.0,0.0,1.8129932752721765e-40,9.2986129542586671e-48,5.5344749756391134e-09,6.090950600912163e-11,6.078585357863509e-11,1.0157590829706079e-15,4.0540152057153131e-14,3.0452708874296317e-21,6.4298326115157933e-31
1.9363858648678633e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755521931381,0.11866995813526554,0.022821567693054285,0.0,7.6940026646575187e-48,2.9257778425692369e-23,0.0,6.4216303680960776e-27,0.0,1.9699289033270677e-15,1.9082597742115993e-61,1.9690458210660507e-15,1.4386586027023132e-40,2.1869200880516916e-60,0.0,0.0,5.0985450172422462e-40,5.4075595389389128e-47,7.808873297792202e-09,8.5988498427871842e-11,8.5741801310343075e-11,1.4380152414082332e-15,8.1273389710926767e-14,8.6439436523767132e-21,1.808211955388674e-30
3.0643628993006785e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755057028365,0.11866995353647625,0.022821567693054285,0.0,4.9522252795495524e-47,7.3503794305453174e-23,0.0,2.5426674208097122e-26,0.0,3.1182762090638191e-15,3.4074482876008371e-60,3.1160655675960424e-15,9.2303369969692548e-40,2.3192538013648783e-59,0.0,0.0,2.0258367926468438e-39,5.8420609077060499e-46,1.235766725490151e-08,1.3623055393557711e-10,1.3561165760993264e-10,2.2818151845316692e-15,2.0477678204842606e-13,3.4576479409193193e-20,7.1846681061269066e-30
4.1923399337334934e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754592114502,0.11866994893769052,0.022821567693054285,0.0,1.7180844390373456e-46,1.3801246972046108e-22,0.0,6.5053397661645635e-26,0.0,4.2672343679213528e-15,2.0204294484455719e-59,4.2630984136329692e-15,3.1940835220043392e-39,1.0682214196048559e-58,0.0,0.0,5.1998303875013534e-39,2.6711254986239532e-45,1.6906457629082922e-08,1.8658459876449404e-10,1.8542551414819166e-10,3.1246665777333989e-15,3.8427693050052408e-13,8.8906790657773867e-20,1.8441263741936561e-29
6.448294002599123e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753662254307,0.11866993974012983,0.022821567693054285,0.0,9.8003069421302924e-46,3.285883788848959e-22,0.0,2.3628877403289598e-25,0.0,6.5669805025667696e-15,2.9242064073564012e-58,6.5572035228654934e-15,1.8105178240018134e-38,9.6167306868912028e-58,0.0,0.0,1.9019270667444029e-38,2.410812334243808e-44,2.6004027628668308e-08,2.8762815369381855e-10,2.848854793057997e-10,4.8075326346808882e-15,9.1101608242825421e-13,3.2469287942157549e-19,6.7451829953655917e-29
