Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
3.999974841908495e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45053520126856578,0.11692227507773335,0.022793158989700111,1.518399714637494e-16,3.6834261625424074e-14,5.6856184951972781e-07,7.634584673204495e-09,1.5173051831766236e-10,5.4870694749260814e-23,3.5309286578921614e-05,1.2191136954371143e-20,3.341230114628846e-05,4.3460066730879956e-15,2.7040655932784027e-19,2.975595938941434e-17,2.787816499675692e-19,2.7816711688481268e-14,1.2557055497202422e-14,0.0017118460588294363,5.6809362947573015e-05,2.8872297169167453e-06,5.0246450249411332e-12,1.99924092552628e-10,8.5866644574953377e-10,3.9369152596291107e-13,1.5482943744623189e-10,5.2645065448768049e-07,4.2143260946445359e-12,5.40613315444183e-09,1.8701588403762718e-14,2.3959436667605373e-14,5.2711854720228067e-17,7.8235661241315407e-18,4.4321474242711146e-18
4.026879848677194e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45052461806208827,0.11691186673594753,0.022792968748927063,1.5651280804057915e-16,3.777161794877447e-14,5.7613155620284903e-07,7.8150416908554613e-09,1.5480460373617249e-10,5.7080389700766432e-23,3.5546776030785776e-05,1.26174532398543e-20,3.3625031678922686e-05,4.4377303281597669e-15,2.8039495251095879e-19,3.0725793982617142e-17,2.8716423507863548e-19,2.8477576910824522e-14,1.2907326646098198e-14,0.0017220112220553325,5.718966118185592e-05,2.9193799082713927e-06,5.1139554477415711e-12,2.012691088023578e-10,8.6289529577034164e-10,3.9563482107522258e-13,1.5814867258034524e-10,5.3194418653308403e-07,4.2875941803190608e-12,5.4997140030751104e-09,1.923105615953165e-14,2.4525861211114467e-14,5.3716572163926933e-17,8.0484093982451757e-18,4.539516070347505e-18
4.053784855445894e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45051405127799776,0.11690147494973392,0.022792778518672376,1.6129847858122738e-16,3.8727271251580246e-14,5.8375129986670155e-07,7.9985931265878699e-09,1.5791981708849062e-10,5.9363756308665943e-23,3.5784264784678614e-05,1.305562814212371e-20,3.3837611798283734e-05,4.5307440525666102e-15,2.9068621006423281e-19,3.1720393616144366e-17,2.9574316492505081e-19,2.9149892576842964e-14,1.3264898461602036e-14,0.0017321598025658528,5.7569935283195378e-05,2.9516889844413426e-06,5.2042829951775461e-12,2.0261409872099336e-10,8.6712411915123085e-10,3.9757824090801512e-13,1.6151929255833337e-10,5.3746233082221433e-07,4.3616753957501038e-12,5.5942057689925753e-09,1.9771725914104984e-14,2.5101993725562907e-14,5.4734700401270267e-17,8.2782809586060972e-18,4.6487867108744768e-18
4.077999361537724e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45050455519136479,0.11689213647481966,0.022792607320424523,1.6570370135524961e-16,3.9603215374885324e-14,5.9065187565431997e-07,8.166462816185101e-09,1.6075889680107674e-10,6.1483391916315027e-23,3.5998004058002188e-05,1.3460328043826959e-20,3.4028805458802012e-05,4.6155670178798384e-15,3.0021324682984808e-19,3.2637086381494645e-17,3.0363482284020354e-19,2.9764870849608765e-14,1.3593038955097797e-14,0.001741279369148978,5.791216133670052e-05,2.9809027782506551e-06,5.286451595850621e-12,2.0382456708732833e-10,8.7093003717474433e-10,3.9932742744601553e-13,1.6459718584340845e-10,5.4244967503211925e-07,4.429047051826983e-12,5.6800284557192717e-09,2.0268036917898662e-14,2.5628899925768239e-14,5.5662573716547546e-17,8.4895317177376694e-18,4.7487741059435259e-18
4.102213867629554e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45049507236576058,0.11688281136835896,0.022792436130674543,1.7020340119846666e-16,4.0494376952900379e-14,5.975930283213388e-07,8.3368906178978512e-09,1.6363170591737406e-10,6.3665739436838228e-23,3.6211742750313114e-05,1.3875014555131199e-20,3.4219877575659594e-05,4.7014491010045939e-15,3.0999678396657885e-19,3.3574548306424459e-17,3.1169065904407655e-19,3.0389318135563494e-14,1.3927249523378972e-14,0.0017503855453093646,5.8254367834865921e-05,3.0102448557922453e-06,5.3694517512811478e-12,2.0503501403859426e-10,8.7473593329575111e-10,4.0107671926014321e-13,1.6771744157444429e-10,5.4745690083595713e-07,4.4970835520849052e-12,5.7665913271242449e-09,2.0773665380889304e-14,2.6163831220080985e-14,5.6601481268352937e-17,8.7049803302610353e-18,4.8503353797962494e-18
4.126428373721384e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45048560278176136,0.11687349961071092,0.022792264949412038,1.7479906094948718e-16,4.1400946442096129e-14,6.0457478097146971e-07,8.5099011467714848e-09,1.6653844131991246e-10,6.5912278272810962e-23,3.6425480854213202e-05,1.4299871709514911e-20,3.4410828286434202e-05,4.7883970134509265e-15,3.2004224672003919e-19,3.4533120875387406e-17,3.1991314400762265e-19,3.102332699674257e-14,1.4267605047785348e-14,0.0017594783506958689,5.8596554773858911e-05,3.0397150200559408e-06,5.4532870959749113e-12,2.0624543953478891e-10,8.7854180746120935e-10,4.0282611833459291e-13,1.7088041303052465e-10,5.5248398234376877e-07,4.5657878301183012e-12,5.8538954779420341e-09,2.1288727965803784e-14,2.6706864660949259e-14,5.7551504647650808e-17,8.9246867175047176e-18,4.9534863444886314e-18
4.1482214292040305e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45047709146170528,0.1168651304258525,0.022792110893524002,1.7901843800728613e-16,4.2230191429053479e-14,6.1089309088927361e-07,8.6678392794522218e-09,1.6918367284704339e-10,6.7990290685127369e-23,3.6617844638526586e-05,1.4691092968635494e-20,3.4582580237480122e-05,4.867566967508461e-15,3.293116610660184e-19,3.5414170828253993e-17,3.2745792573884182e-19,3.160218692600709e-14,1.4579241224438138e-14,0.0017676504597485096,5.8904506292586628e-05,3.0663475184937605e-06,5.5294559810211869e-12,2.0733480410359879e-10,8.819670753248573e-10,4.044006708987317e-13,1.7376390100224241e-10,5.5702531085027628e-07,4.6281950515308314e-12,5.9331039052235878e-09,2.1760447485581862e-14,2.7202586026972923e-14,5.841609741413219e-17,9.1261127798547621e-18,5.0476944982921679e-18
4.170014484686677e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45046859083752311,0.11685677202336912,0.022791956844494851,1.8331785774401191e-16,4.307221343954636e-14,6.172443235947039e-07,8.8279075255433754e-09,1.7185668757654271e-10,7.0122633340301606e-23,3.6810207934866545e-05,1.5090840687597375e-20,3.4754234060895204e-05,4.9476105770692514e-15,3.3880177102807735e-19,3.6312853674241024e-17,3.3514154665124398e-19,3.2188935022766168e-14,1.4895971098163451e-14,0.0017758117686497105,5.9212441962194782e-05,3.0930834619991098e-06,5.6063069224405792e-12,2.0842415123096352e-10,8.8539232518807016e-10,4.0597531352668959e-13,1.7668253203836939e-10,5.6158268241356153e-07,4.6911476784721057e-12,6.0129144341258158e-09,2.2239989832955548e-14,2.7704989403477402e-14,5.9289820407009622e-17,9.3310809158699855e-18,5.1432148279259049e-18
4.191807540169324e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45046010089511757,0.1168484243890025,0.022791802802317049,1.8769843219567623e-16,4.3927154606784447e-14,6.2362849709676418e-07,8.9901240368542063e-09,1.7455762894988034e-10,7.2310439895530886e-23,3.7002570737863297e-05,1.549925373759921e-20,3.4925789856565558e-05,5.0285327392527988e-15,3.4851670723573629e-19,3.722942560739188e-17,3.4296585618081847e-19,3.278363954850804e-14,1.5217850231737309e-14,0.0017839622916634404,5.9520361779616857e-05,3.1199227050940042e-06,5.6838425483035915e-12,2.0951348088756746e-10,8.8881755699402868e-10,4.0755004771658624e-13,1.7963656519907276e-10,5.6615607795329449e-07,4.7546478403578562e-12,6.0933278448035164e-09,2.2727441595670427e-14,2.8214131605017059e-14,6.0172733831467835e-17,9.5396358721328108e-18,5.2400590243024459e-18
4.213600595651971e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504516216204108,0.11684008750851334,0.022791648766983068,1.9216128328360171e-16,4.4795158112665717e-14,6.3004562977358929e-07,9.1545070304084315e-09,1.7728664038137869e-10,7.4554861826909091e-23,3.7194933042154372e-05,1.5916472494576388e-20,3.5097247724248442e-05,5.1103383525687485e-15,3.5846065679267819e-19,3.8164145127260409e-17,3.5093271917620715e-19,3.3386369010791959e-14,1.5544934495785e-14,0.0017921020430347603,5.9828265741700574e-05,3.1468651017127213e-06,5.7620654700318051e-12,2.1060279304412668e-10,8.9224277066829539e-10,4.0912487505002561e-13,1.8262625889602964e-10,5.7074547832534716e-07,4.8186976637332963e-12,6.1743449120908083e-09,2.3222889848273426e-14,2.8730069648358494e-14,6.1064898062417094e-17,9.7518226944842143e-18,5.3382387882304695e-18
4.235393651134618e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45044315299934484,0.11683176136768116,0.022791494738485372,1.9670754284831776e-16,4.5676368192077449e-14,6.36495740372814e-07,9.3210747883032544e-09,1.8004386525820105e-10,7.6857068620827461e-23,3.7387294842384692e-05,1.6342638847382151e-20,3.5268607763572225e-05,5.1930323169129091e-15,3.6863786376355873e-19,3.9117273046226352e-17,3.5904401595040944e-19,3.3997192162557368e-14,1.5877280068867622e-14,0.0018002310369898467,6.0136153845208127e-05,3.173910505199999e-06,5.8409782891667542e-12,2.1169208767107417e-10,8.9566796610640587e-10,4.1069979712737343e-13,1.8565187164655177e-10,5.7535086432119213e-07,4.8832992725136122e-12,6.2559664056578806e-09,2.3726422152250916e-14,2.9252860752030193e-14,6.1966373787741681e-17,9.9676867257350665e-18,5.4377659417480064e-18
4.257186706617265e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45043469501788108,0.1168234459523044,0.02279134071681645,2.0133835269131074e-16,4.6570930137691292e-14,6.4297884801192999e-07,9.4898456575687031e-09,1.8282944694034123e-10,7.9218247967567054e-23,3.7579656133206456e-05,1.6777896205969363e-20,3.5439870074036416e-05,5.2766195335632723e-15,3.7905262966297769e-19,4.0089072496761845e-17,3.6730164233232433e-19,3.4616178001431027e-14,1.6214943437568413e-14,0.0018083492877360185,6.0444026086816314e-05,3.2010587683076124e-06,5.9205836163905829e-12,2.127813647389725e-10,8.9909314323188334e-10,4.1227481546968591e-13,1.887136642587282e-10,5.7997221666579888e-07,4.9484547872053572e-12,6.3381930901654675e-09,2.423812655616641e-14,2.9782562335871206e-14,6.2877221885834369e-17,1.0187273732426658e-17,5.5386523253503461e-18
4.278979762099912e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45042624766200062,0.11681514124820028,0.022791186701968797,2.060548646140326e-16,4.7478990304629969e-14,6.494949721786355e-07,9.6608380500254177e-09,1.8564352876061202e-10,8.1639605955767437e-23,3.777201690927917e-05,1.7222389509572907e-20,3.5611034755011655e-05,5.3611049051760203e-15,3.8970931394604156e-19,4.107980893865747e-17,3.7570750971815376e-19,3.5243395769032543e-14,1.6557981396578819e-14,0.0018164568094617601,6.0751882463116749e-05,3.2283097431964947e-06,6.000884044602233e-12,2.1387062421863271e-10,9.0251830198051469e-10,4.1384993170573275e-13,1.9181189675943673e-10,5.8460951602086124e-07,5.0141663252732371e-12,6.4210257254175479e-09,2.4758091595797858e-14,3.0319232020575931e-14,6.3797503368326835e-17,1.0410629787720619e-17,5.6409097596057906e-18
4.300772817582559e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45041781091770405,0.11680684724120488,0.022791032693934919,2.1085824045009907e-16,4.8400696114684316e-14,6.5604413273117784e-07,9.8340704421420363e-09,1.884862540246344e-10,8.4122367266271648e-23,3.7964377165269595e-05,1.7676265234892471e-20,3.5782101905739676e-05,5.4464933357815829e-15,4.0061233450025566e-19,4.2089750166210268e-17,3.8426354512267468e-19,3.5878914950274141e-14,1.6906451048784287e-14,0.001824553616336749,6.1059722970616031e-05,3.2556632814355788e-06,6.0818821514296031e-12,2.1495986608079046e-10,9.0594344225987552e-10,4.1542514751692134e-13,1.94946828652085e-10,5.8926274298471992e-07,5.0804360016849885e-12,6.5044650665123407e-09,2.5286406294274529e-14,3.0862927627238039e-14,6.4727279531592553e-17,1.0637801230939411e-17,5.744550191217892e-18
4.322565873065206e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45040938477101167,0.11679856391717296,0.022790878692707333,2.1574965210588851e-16,4.9336196061051906e-14,6.6262634989868606e-07,1.0009561374893416e-08,1.9135776601082683e-10,8.6667775368763541e-23,3.8156736895851778e-05,1.8139671404275884e-20,3.5953071625333329e-05,5.5327897307806644e-15,4.117661681391998e-19,4.3119166315372164e-17,3.9297169123038128e-19,3.6522805272659686e-14,1.7260409805349874e-14,0.0018326397225118798,6.136754760573586e-05,3.2831192339972468e-06,6.1635805293310549e-12,2.160490902961037e-10,9.0936856397996373e-10,4.1700046445467333e-13,1.9811872236668734e-10,5.939318780890228e-07,5.1472659279641264e-12,6.5885118639916842e-09,2.582316016221355e-14,3.1413707176894854e-14,6.5666611928541527e-17,1.0868834847731435e-17,5.8495856152732468e-18
4.344358928547853e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45040096920796313,0.11679029126197807,0.022790724698278565,2.2073028160144494e-16,5.0285639713133321e-14,6.6924164428149791e-07,1.0187329453617311e-08,1.94258207970394e-10,8.9277092720269399e-23,3.8349096095706941e-05,1.8612757593902908e-20,3.6123944012776579e-05,5.6199989969402925e-15,4.2317535109777797e-19,4.4168329870858327e-17,4.0183390644648844e-19,3.7175136705582479e-14,1.7619915385805553e-14,0.0018407151421192896,6.167535636481325e-05,3.3106774512600543e-06,6.2459817528381025e-12,2.1713829683538279e-10,9.1279366707268673e-10,4.1857588418830716e-13,2.0132783953476003e-10,5.9861690180257301e-07,5.2146582123591976e-12,6.6731668639886588e-09,2.6368443197856054e-14,3.1971628890069795e-14,6.6615562237436383e-17,1.1103777744685962e-17,5.9560279788493487e-18
4.3661519840304996e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45039256421461737,0.11678202926151252,0.022790570710641153,2.2580132110175302e-16,5.1249177720639664e-14,6.7589003685147566e-07,1.0367393347870268e-08,1.9718772312731615e-10,9.1951600961929276e-23,3.8541454759523559e-05,1.909567494196954e-20,3.6294719166924453e-05,5.70812604238988e-15,4.3484447952872683e-19,4.523751567321431e-17,4.1085216494779355e-19,3.7835979459615706e-14,1.7985025818131293e-14,0.001848779889272381,6.1983149244100767e-05,3.3383377830084676e-06,6.3290883738486045e-12,2.1822748566953399e-10,9.1621875145839178e-10,4.2015140849043493e-13,2.0457444041135224e-10,6.0331779453207949e-07,5.2826149607485746e-12,6.758430808373441e-09,2.6922345887202872e-14,3.2536751186312781e-14,6.7574192349594822e-17,1.1342677256150702e-17,6.0638893457353922e-18
4.3879450395131465e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45038416977705326,0.11677377790168728,0.022790416729787644,2.309639729553874e-16,5.2226961818266068e-14,6.8257154895231423e-07,1.0549771791284572e-08,2.0014645467833816e-10,9.4692601119287849e-23,3.8733812881997259e-05,1.9588576156872826e-20,3.6465397186503065e-05,5.7971757766172832e-15,4.4677821000119908e-19,4.6327000925840516e-17,4.200284567333983e-19,3.8505403985802756e-14,1.8355799438841926e-14,0.0018568339780658512,6.2290926239766609e-05,3.3661000784267796e-06,6.4129029663622617e-12,2.1931665676941035e-10,9.196438170447828e-10,4.2172703894727377e-13,2.0785878899006389e-10,6.0803453661718628e-07,5.3511382755838934e-12,6.844304434897421e-09,2.7484959204149894e-14,3.3109132683739512e-14,6.8542564475918169e-17,1.1585581188140147e-17,6.1731818655668905e-18
4.409738094995793e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45037578588136862,0.11676553716843199,0.02279026275571059,2.3621944973725407e-16,5.3219144830684085e-14,6.8928620229984272e-07,1.0734483581423814e-08,2.0313454579295868e-10,9.750141380537645e-23,3.8926170457830827e-05,2.0091615525396165e-20,3.6635978170109613e-05,5.8871531104648793e-15,4.5898126000096914e-19,4.7437065201976685e-17,4.2936478767529057e-19,3.9183480974948202e-14,1.8732294893071671e-14,0.0018648774225757127,6.2598687347894801e-05,3.3939641861024964e-06,6.4974280882089606e-12,2.2040581010588929e-10,9.2306886375463958e-10,4.2330277725726821e-13,2.11181148668389e-10,6.1276710833492349e-07,5.4202302557388244e-12,6.9307884773356364e-09,2.8056374610622989e-14,3.3688832198570384e-14,6.9520740993854752e-17,1.1832537694066068e-17,6.2839176176223457e-18
4.43153115047844e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45036741251368095,0.11675730704769502,0.022790108788402565,2.4156897427959761e-16,5.4225880676548421e-14,6.9603401898231378e-07,1.0921547579637253e-08,2.0615213961341937e-10,1.003793794198375e-22,3.9118527481734195e-05,2.0604948920894959e-20,3.68064622162124e-05,5.9780629561256408e-15,4.7145840843149237e-19,4.8567990451647062e-17,4.3886317956879053e-19,3.9870281356898235e-14,1.9114571134658519e-14,0.0018729102368593221,6.2906432564485381e-05,3.4219299540275318e-06,6.5826662636905986e-12,2.2149494564995847e-10,9.2649389151446765e-10,4.2487862529080631e-13,2.1454178021409397e-10,6.1751548990189229e-07,5.4898929978412233e-12,7.0178836656275731e-09,2.8636684056712544e-14,3.4275908744667799e-14,7.0508784382760328e-17,1.2083595103088314e-17,6.396108774089857e-18
4.453324205961087e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45035904966012724,0.11674908752544322,0.022789954827856139,2.4701377970801231e-16,5.5247324373040313e-14,7.0281502146068802e-07,1.1110982710915502e-08,2.0919937925469418e-10,1.0332785835228838e-22,3.9310883948424428e-05,2.1128733811482851e-20,3.6976849423150734e-05,6.0699102271392172e-15,4.8421449611718381e-19,4.9720061008563726e-17,4.485256701828565e-19,4.0565876299822013e-14,1.9502687426228266e-14,0.0018809324349554019,6.321416188545454e-05,3.4499972295900508e-06,6.6686200474618605e-12,2.2258406337263866e-10,9.2991890023692964e-10,4.2645458467429356e-13,2.1794094905053802e-10,6.2227966146714235e-07,5.5601285951988632e-12,7.1055907260163294e-09,2.9225979980807667e-14,3.4870421533071356e-14,7.1506757479888898e-17,1.2338802239217896e-17,6.5097676365650264e-18
4.475117261443734e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503506973068635,0.11674087858766216,0.022789800874063897,2.5255510948585275e-16,5.6283632041089351e-14,7.0962923256890714e-07,1.1302807963745071e-08,2.1227640780447848e-10,1.0634823119070023e-22,3.950323985262566e-05,2.1663129268218295e-20,3.714713988913498e-05,6.1626998383880461e-15,4.9725442630852745e-19,5.0893563596988846e-17,4.5835431331025218e-19,4.1270337209496781e-14,1.9896703339278422e-14,0.0018889440308840675,6.3521875306634903e-05,3.4781658595782985e-06,6.7552919829649447e-12,2.2367316324494259e-10,9.3334388983784361e-10,4.2803065712548654e-13,2.213789205747379e-10,6.2705960311698033e-07,5.6309391371623986e-12,7.1939103811861394e-09,2.9824355309729849e-14,3.5472429971532418e-14,7.2514723399787858e-17,1.259820831744793e-17,6.6249064251980034e-18
4.496910316926381e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45034235544006529,0.11673268022035595,0.022789646927018448,2.5819421744593748e-16,5.7334960909278222e-14,7.1647667551415962e-07,1.1497042389961256e-08,2.1538336832317847e-10,1.09441898922772e-22,3.969559518906911e-05,2.2208295973291595e-20,3.7317333712246552e-05,6.2564367060934387e-15,5.1058316518753241e-19,5.2088787338557929e-17,4.6835117881757212e-19,4.1983735728577737e-14,2.0296678754261773e-14,0.0018969450386468511,6.382957282377557e-05,3.506435690184145e-06,6.842684564803664e-12,2.2476224523793915e-10,9.3676886024299418e-10,4.2960684462030525e-13,2.2485595580285396e-10,6.3185529487946104e-07,5.7023267109320352e-12,7.2828433503982712e-09,3.0431903458866449e-14,3.6081993664048327e-14,7.3532745216224735e-17,1.2861862661331444e-17,6.7415374133175633e-18
4.518703372409028e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45033402404592737,0.11672449240954726,0.022789492986712397,2.6393236782334851e-16,5.8401469318197702e-14,7.2335737387713871e-07,1.1693705104602439e-08,2.1852040384390028e-10,1.1261028314180275e-22,3.9887949952493051e-05,2.2764396228212362e-20,3.7487430990437914e-05,6.3511257478116907e-15,5.2420574237562532e-19,5.330602375906067e-17,4.785183526951291e-19,4.2706143735869719e-14,2.0702673860669725e-14,0.0019049354722267253,6.4137254432542417e-05,3.5348065669922588e-06,6.9308003266061033e-12,2.2585130932276673e-10,9.4019381137127381e-10,4.3118314883000173e-13,2.2837232136265699e-10,6.3666671671455651e-07,5.7742934006124214e-12,7.3723903496253601e-09,3.1048718332303638e-14,3.6699172410394108e-14,7.4560886342371222e-17,1.3129815106615739e-17,6.859673048207403e-18
4.540496427891675e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45032570311066406,0.11671631514127724,0.022789339053138354,2.697708353009207e-16,5.9483316725971398e-14,7.3027135161228758e-07,1.1892815285763712e-08,2.2168765737243959e-10,1.158548262613161e-22,4.0080304137642739e-05,2.3331593961997378e-20,3.76574318215325e-05,6.4467718824302123e-15,5.381272514437894e-19,5.4545566795180413e-17,4.8885793710669966e-19,4.34376333456078e-14,2.1114749157115452e-14,0.0019129153455881317,6.4444920128518132e-05,3.5632783349838519e-06,7.019641800789394e-12,2.2694035547058344e-10,9.4361874313657527e-10,4.3275957147983897e-13,2.3192828500114943e-10,6.4149384851879343e-07,5.846841285892879e-12,7.4625520916841166e-09,3.1674894322958943e-14,3.7324026205652617e-14,7.559921066897603e-17,1.340211594752324e-17,6.9793257012199128e-18
4.562289483374322e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45031739262050841,0.11670814840160559,0.022789185126288941,2.757109050427167e-16,6.0580663712054725e-14,7.3721863304804079e-07,1.2094392174448295e-08,2.2488527188727061e-10,1.191769917185108e-22,4.0272657739270516e-05,2.3910054739358846e-20,3.782733630322482e-05,6.5433800301636376e-15,5.523528504222672e-19,5.5807712801195235e-17,4.9937205043912977e-19,4.4178276906716272e-14,2.1532965451416714e-14,0.0019208846726770014,6.4752569907202518e-05,3.5918508385438134e-06,7.1092114501503996e-12,2.2802938365257031e-10,9.4704365546069588e-10,4.3433611466145083e-13,2.3552410771997853e-10,6.4633667013324664e-07,5.9199724443459233e-12,7.5533292863665388e-09,3.2310526312713535e-14,3.7956615239745205e-14,7.6647781890701836e-17,1.3678815502550971e-17,7.1005077420470623e-18
4.584082538856969e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503090925617132,0.11669999217661046,0.022789031206156808,2.8175387272334815e-16,6.1693671981299802e-14,7.4419924288705421e-07,1.2298455074420473e-08,2.2811339033953588e-10,1.2257826418153447e-22,4.0465010752135666e-05,2.4499945768893012e-20,3.7997144533080297e-05,6.6409551125499619e-15,5.6688776231283631e-19,5.709276055563714e-17,5.100628273518012e-19,4.4928147002069078e-14,2.1957383860678508e-14,0.0019288434674207824,6.5060203764012652e-05,3.6205239214466724e-06,7.1995117843538215e-12,2.2911839383996593e-10,9.5046854826610131e-10,4.3591278009623587e-13,2.3916005698279604e-10,6.5119516133048793e-07,5.9936889508275436e-12,7.6447226405695223e-09,3.2955709672543998e-14,3.8596999896960249e-14,7.7706663924411593e-17,1.3959964607571343e-17,7.2232317533598277e-18
4.6036962887913505e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45030163141626411,0.11669266055267179,0.02278889268377508,2.8728160075521955e-16,6.2708904380971388e-14,7.5051030824543475e-07,1.2484253229066823e-08,2.3104489594016674e-10,1.25708290248921e-22,4.0638127955996411e-05,2.5040760090156622e-20,3.8149889725163665e-05,6.7296034845403975e-15,5.8023801512818485e-19,5.8269133428780885e-17,5.1983735138227735e-19,4.5610978952363752e-14,2.2344713999892998e-14,0.0019359973890312944,6.5337060618084907e-05,3.6464155617876165e-06,7.2814089059603294e-12,2.3009848759951261e-10,9.5355093503270611e-10,4.3733188495804787e-13,2.424669428587376e-10,6.5558118413115951e-07,6.0605359899663901e-12,7.7275040577609424e-09,3.3544620336153678e-14,3.918006141009271e-14,7.8668526978196477e-17,1.421684563634811e-17,7.3350120936348792e-18
4.623310038725732e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45029417869910243,0.1166853374242363,0.022788754166823036,2.9289469360552703e-16,6.3737073796114025e-14,7.5684840845876294e-07,1.2672094900175321e-08,2.3400132967125531e-10,1.2890472562605793e-22,4.0811244674909395e-05,2.5591093920488483e-20,3.8302557103126204e-05,6.8190426507717781e-15,5.9384699523072217e-19,5.9464521935988928e-17,5.2975829439898602e-19,4.6301396617421441e-14,2.273716259790919e-14,0.0019431428008356867,6.5613904568202687e-05,3.6723884296252344e-06,7.3639017056868226e-12,2.3107856673926251e-10,9.566333058609006e-10,4.3875109182241568e-13,2.4580674118112614e-10,6.5997986802833363e-07,6.1278603450415586e-12,7.8107856460208873e-09,3.4141415471002162e-14,3.9769530739264936e-14,7.9638841172799062e-17,1.4477409852774536e-17,7.4480606681604219e-18
4.642923788660114e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45028673440024586,0.11667802278119328,0.02278861565529533,2.9859411781484813e-16,6.477830046754908e-14,7.6321356231363345e-07,1.2861994289993832e-08,2.3698279568735631e-10,1.3216869760105205e-22,4.0984360905068573e-05,2.6151072602981838e-20,3.845514673782508e-05,6.9092762017794273e-15,6.0771864722769627e-19,6.0679148949817037e-17,5.3982724657332342e-19,4.6999453393292529e-14,2.3134774852014702e-14,0.0019502797129487639,6.5890735610853827e-05,3.6984424098161095e-06,7.4469919714916898e-12,2.3205863123832132e-10,9.5971566069541237e-10,4.4017040207064912e-13,2.4917964462389517e-10,6.643911981502036e-07,6.1956635228115413e-12,7.8945679151687158e-09,3.4746165619222918e-14,4.0365452306562216e-14,8.0617653202685365e-17,1.4741694864624286e-17,7.5623867416039984e-18
4.662537538594496e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45027929850972537,0.11667071661344407,0.022788477149186623,3.0438084691529607e-16,6.5832705385918562e-14,7.6960578884268676e-07,1.3053965641579146e-08,2.3998939812506562e-10,1.3550134792868667e-22,4.1157476642672399e-05,2.6720822579700159e-20,3.8607658700032783e-05,7.0003077289573246e-15,6.2185695964124847e-19,6.1913238949729856e-17,5.5004580887557629e-19,4.7705202827678326e-14,2.3537596162625039e-14,0.0019574081354732636,6.6167553742472251e-05,3.7245773868099615e-06,7.5306815619879922e-12,2.3303868107582993e-10,9.6279799947719746e-10,4.4158981685427923e-13,2.5258585476927477e-10,6.6881515957571971e-07,6.2639470253317488e-12,7.9788513734384733e-09,3.5358941644171283e-14,4.0967870660410898e-14,8.1605010771986155e-17,1.5009738992937756e-17,7.6779995704057832e-18
