Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H2X(98)
2.263930907867376e-22,0.004023131612903226,0.0,0.0,0.010942917987096373,0.49999999999999994,1.4788836717067747e-159,3.085821737893125e-54,6.5268921154599193e-91,9.2692624439107584e-109,8.8035309253895267e-173,4.8582248550829427e-40,4.1616858150297499e-52,0.0,0.49999999999999761,3.0110316538205123e-16,2.0862321560951373e-15,9.0929985593785583e-17,1.8977623485273405e-29,4.2053987361292771e-18,4.2053987359051451e-18,1.7612516376374164e-40,1.1206620174863022e-28
4.52982874093707e-22,0.004023131612903226,0.0,0.0,0.010942917987095973,0.49999999999999983,3.7916218378703236e-157,2.4711601019895985e-53,1.0447888224498317e-89,2.9675906863357398e-107,4.5155002494649087e-170,1.9445560320126182e-39,3.3318791352325676e-51,0.0,0.49999999999999523,6.0246793126445359e-16,4.1742768509832956e-15,1.8193897199600369e-16,7.5959951055154932e-29,8.4144511638257334e-18,8.4144511629286214e-18,1.4104297479710681e-39,4.485568599346816e-28
9.061624407076457e-22,0.004023131612903226,0.0,0.0,0.010942917987095171,0.49999999999999967,9.7138267233397876e-155,1.9779296556563179e-52,1.6720509831693121e-88,9.4985729234839071e-106,2.3140098133881892e-167,7.7807570299193374e-39,2.6665159343835698e-50,0.0,0.49999999999999045,1.205197460449134e-15,8.3503662407457204e-15,3.6395694465679478e-16,3.0393874663813026e-28,1.6832556019890611e-17,1.6832556016300989e-17,1.1289154526776447e-38,1.7948117120234417e-27
1.812521573935523e-21,0.004023131612903226,0.0,0.0,0.010942917987093568,0.49999999999999928,2.4876711307205037e-152,1.5827444522403822e-51,2.6755926671438554e-87,3.0399085721727246e-104,1.1853041477138452e-164,3.1128094647118742e-38,2.1336178846825591e-49,0.0,0.4999999999999809,2.4106565084979976e-15,1.6702545020214993e-14,7.2799288940379647e-16,1.2159528995735513e-27,3.36687657347082e-17,3.3668765720347369e-17,9.0336107957779763e-38,7.1804155586353748e-27
3.6252398403912774e-21,0.004023131612903226,0.0,0.0,0.010942917987090362,0.49999999999999856,6.3696306033435027e-150,1.266355872826994e-50,4.2811971438054215e-86,9.7282918120943871e-103,6.0701172460411956e-162,1.2452251238141096e-37,1.7070563801389073e-48,0.0,0.49999999999996175,4.8215745633137403e-15,3.3406902578931244e-14,1.4560647765994774e-15,4.8642074524952507e-27,6.734118517509475e-17,6.7341185117646731e-17,7.2278036159059047e-37,2.8723999818139168e-26
7.250676373302787e-21,0.004023131612903226,0.0,0.0,0.010942917987083949,0.49999999999999711,1.6307780897822063e-147,1.0131488271936191e-49,6.8501145363037773e-85,3.1131468831296708e-101,3.1082482375423464e-159,4.9811031796436505e-37,1.3657099368660698e-47,0.0,0.49999999999992345,9.6434105078172836e-15,6.6815617695474567e-14,2.9122085417975496e-15,1.9457621546325868e-26,1.3468602409887322e-16,1.3468602386907187e-16,5.7826089033188518e-36,1.1490067457460466e-25
1.4501549439125804e-20,0.004023131612903226,0.0,0.0,0.010942917987071124,0.49999999999999423,4.174987327598766e-145,8.1054471507677243e-49,1.0960342569286202e-83,9.9622196545523662e-100,1.59151224803938e-156,1.9924818105061207e-36,1.0925938838236578e-46,0.0,0.49999999999984684,1.9287081736312653e-14,1.3363304792500441e-13,5.8244960354205384e-15,7.7832069684206304e-26,2.6937570211845188e-16,2.6937570119922776e-16,4.6262335258246085e-35,4.5961204881607287e-25
2.900329557077184e-20,0.004023131612903226,0.0,0.0,0.010942917987045473,0.4999999999999884,1.0688217789630788e-142,6.4844603509267706e-48,1.7536675706854457e-82,3.187934256149948e-98,8.1487710066752224e-154,7.9700083284399729e-36,8.7408548178783619e-46,0.0,0.49999999999969363,3.8574421551256864e-14,2.6726790836983731e-13,1.1649070875573894e-14,3.1133144574700718e-25,5.3875505884569593e-16,5.387550551687621e-16,3.7010453739630152e-34,1.8384668944428004e-24
5.800678783406392e-20,0.004023131612903226,0.0,0.0,0.010942917986994172,0.49999999999997674,2.7362158674910309e-140,5.1876093579145707e-47,2.8058784082162719e-81,1.0201428276975075e-96,4.1722293185328492e-151,3.1880195554484644e-35,6.9927253672246919e-45,0.0,0.49999999999938727,7.714909061296232e-14,5.3453762920259501e-13,2.3298219967510143e-14,1.2453321169100726e-24,1.0775137750525306e-15,1.0775137603447207e-15,2.9608597064974682e-33,7.3539049601086001e-24
1.1601377236064808e-19,0.004023131612903226,0.0,0.0,0.01094291798689157,0.49999999999995343,4.6023362625297145e-138,4.1501039568395066e-46,2.8058886939641208e-81,2.9966770434930519e-96,3.6340048519978931e-148,1.2752110723748668e-34,5.5941969209709229e-44,0.0,0.49999999999877448,1.5429838646366375e-13,1.0690770706404793e-12,4.6596515797901044e-14,4.9813411345004573e-24,2.1550312184755871e-15,2.1550311596441973e-15,2.3686971054877347e-32,2.9415694475786757e-23
2.3202774141381636e-19,0.004023131612903226,0.0,0.0,0.010942917986686364,0.49999999999990685,9.4516466655970317e-136,3.3200898170088118e-45,2.8065469836546412e-81,6.9506729046717955e-96,1.6320511118036859e-145,5.1008508328878046e-34,4.4753642228114418e-43,0.0,0.49999999999754896,3.0859680907441476e-13,2.1381559526057231e-12,9.3193098044758329e-14,1.9925389863653611e-23,4.3100661493592471e-15,4.3100659140333939e-15,1.8949613842303527e-31,1.1766292613810752e-22
4.64055679520153e-19,0.004023131612903226,0.0,0.0,0.010942917986275955,0.49999999999981365,2.3742579224734698e-133,2.6560746155388961e-44,2.8486775837336148e-81,1.4977375782987617e-95,8.2679655262036993e-143,2.040341676225635e-33,3.5802941089006902e-42,0.0,0.49999999999509792,6.171929779347917e-13,4.2763137128941109e-12,1.8638622488279016e-13,7.9701610041172165e-23,8.620136187276746e-15,8.6201352459727544e-15,1.5159705292691571e-30,4.7065199273523165e-22
9.281115557328262e-19,0.004023131612903226,0.0,0.0,0.010942917985455139,0.49999999999962724,6.0704446184192767e-131,2.1248609593074868e-43,5.5450380803167818e-81,4.622582128885791e-95,4.230232727349375e-140,8.16136966618126e-33,2.8642364693583059e-41,0.0,0.49999999999019579,1.234382610222905e-12,8.5526292189024806e-12,3.7277232793624441e-13,3.1880654081963987e-22,1.7240276967712411e-14,1.7240273202495425e-14,1.2127768992853812e-29,1.8826084810084159e-21
1.3921674319454994e-18,0.004023131612903226,0.0,0.0,0.010942917984634327,0.49999999999944084,2.1188410001521396e-130,6.30818222423738e-43,2.5860708135911754e-76,1.4573976762986177e-90,7.5485650531000817e-140,1.7342912700963632e-32,8.1899271317266223e-41,0.0,0.49999999998529365,1.8515695370902363e-12,1.2828944710342448e-11,5.5915828036721081e-13,6.774639615675909e-22,2.5860418452748702e-14,2.5860410451662086e-14,3.6004317167742321e-29,4.0005432663225469e-21
1.8562233081581724e-18,0.004023131612903226,0.0,0.0,0.010942917983813515,0.49999999999925443,1.9855171254519753e-129,1.3745198956478662e-42,6.0343859504581938e-76,4.8580087776737087e-90,1.0304688928988088e-138,2.9584971021317559e-32,1.727492955453903e-40,0.0,0.49999999998039152,2.4687537585486448e-12,1.7105260187214018e-11,7.4554408217581151e-13,1.1556738718309636e-21,3.4480560642385542e-14,3.4480546993472799e-14,7.8451513341768276e-29,6.8244562906406827e-21
2.784335060583519e-18,0.004023131612903226,0.0,0.0,0.010942917982171901,0.49999999999888167,2.7275841205297529e-128,3.9898080567322119e-42,8.2027087879320304e-76,1.3050343415086248e-89,2.2860190096115069e-137,6.1251930405575124e-32,4.7183194530959319e-40,0.0,0.49999999997058731,3.7031158520731437e-12,2.5657891106765997e-11,1.1183153322919198e-12,2.3926760642998928e-21,5.1720846675313433e-14,5.1720818416973242e-14,2.2772053091192331e-28,1.4129169862941611e-20
3.712446813008865e-18,0.004023131612903226,0.0,0.0,0.010942917980530298,0.49999999999850891,9.7458064119627647e-128,8.7252615419866343e-42,1.3729034519732429e-75,2.489054814589236e-89,9.2648253409510462e-137,1.0417349804881142e-31,9.872303179523472e-40,0.0,0.49999999996078309,4.9374679969426419e-12,3.4210521972744775e-11,1.4910860285168789e-12,4.0693153961678461e-21,6.8961135299308451e-14,6.8961087239273961e-14,4.9799908550635951e-28,2.4030016729809608e-20
4.640558565434212e-18,0.004023131612903226,0.0,0.0,0.010942917978888704,0.49999999999813616,2.8309141023219813e-127,1.636978035891868e-41,2.379175390259974e-75,4.5714125588954241e-89,3.1291614464399058e-136,1.5915357615012964e-31,1.7972151649373615e-39,0.0,0.49999999995097888,6.1718094826181935e-12,4.2763152781323684e-11,1.8638561312878509e-12,6.2169945172139978e-21,8.6201426699446422e-14,8.6201353274575335e-14,9.3431398176836563e-28,3.6712434595763881e-20
6.496782070284905e-18,0.004023131612903226,0.0,0.0,0.010942917975605555,0.49999999999739064,2.0484564251408747e-126,4.4790715395464442e-41,2.94348013589767e-75,1.0083579964030764e-88,3.8065875425904732e-135,3.0604672018011624e-31,4.7451786134911621e-39,0.0,0.49999999993137051,8.6404598073760204e-12,5.986841422267636e-11,2.6093945191960156e-12,1.1955060088334041e-20,1.2068201800253008e-13,1.2068187680911929e-13,2.5564526463649999e-27,7.0596702820671428e-20
8.353005575135598e-18,0.004023131612903226,0.0,0.0,0.010942917972322452,0.49999999999664513,9.5582250697466511e-126,9.4424302158444588e-41,1.2431869569452474e-74,3.060321404918207e-88,1.8885063215654784e-134,5.0191589083251729e-31,9.8379443444683497e-39,0.0,0.49999999991176219,1.1109066840694134e-11,7.697367543089777e-11,3.3549304967852736e-12,1.9606267862230456e-20,1.5516262058099644e-13,1.5516238902418694e-13,5.3893119400920691e-27,1.157783993298257e-19
1.2065452584836983e-17,0.004023131612903226,0.0,0.0,0.010942917965756381,0.49999999999515404,6.3161831078675254e-124,2.8802357863853659e-40,1.6942410174724231e-73,5.4849151364996266e-87,1.8590081248114527e-132,1.0405617447522057e-30,2.9560184312198221e-38,0.0,0.49999999987254556,1.604615105517696e-11,1.1118419714804505e-10,4.8459952220633842e-12,4.0647303348218481e-20,2.2412385955930614e-13,2.2412337950068243e-13,1.6439064249484151e-26,2.4002929539924091e-19
1.9490346604239755e-17,0.004023131612903226,0.0,0.0,0.010942917952624786,0.49999999999217198,8.2574299249828773e-122,1.2497604008927226e-39,2.2055169157729147e-72,1.3939359162899557e-85,3.8777281815241367e-130,2.7054794255996468e-30,1.270888097496139e-37,0.0,0.49999999979411291,2.5919800104739228e-11,1.7960523778517945e-10,7.8280957535020837e-12,1.0568367388313753e-19,3.6204647280026396e-13,3.6204522464028481e-13,7.1330420530280417e-26,6.2407991825833619e-19
3.43401346430453e-17,0.004023131612903226,0.0,0.0,0.010942917926363789,0.49999999998620787,2.6026679132531571e-120,7.0656136795239795e-39,4.2742975738194021e-72,6.8761753879364278e-85,5.4880403822387689e-128,8.3858034355769645e-30,7.1565304755917394e-37,0.0,0.49999999963724984,4.5665020906699672e-11,3.1644730787090109e-10,1.3792181142950732e-11,3.2757284868402491e-19,6.3789224041415599e-13,6.3788837167130363e-13,4.0326992547301583e-25,1.9343710229318793e-18
6.403971072065639e-17,0.004023131612903226,0.0,0.0,0.010942917873850563,0.49999999997428013,4.8103006642899706e-118,4.6981468198242163e-38,7.4715792821829065e-71,1.8893383485338717e-83,2.4258217903313967e-125,2.9148430591437603e-29,4.752208697687102e-36,0.0,0.4999999993235319,8.5147154950656043e-11,5.9013140328820572e-10,2.5719889245197097e-11,1.1386165436405103e-18,1.1895859401605986e-12,1.1895724927496426e-12,2.6814418258623449e-24,6.7237027966544362e-18
9.373928679826748e-17,0.004023131612903226,0.0,0.0,0.010942917821349029,0.49999999996235311,1.0094324119073888e-116,1.412107506471937e-37,1.1663037012614743e-69,3.0539183104097713e-82,1.9122157405404882e-124,6.2447068613744902e-29,1.427963665296917e-35,0.0,0.49999999900982511,1.2461821436823663e-10,8.6381543903335899e-10,3.7646980467194546e-11,2.4393471165001802e-18,1.7412825259213763e-12,1.7412537165266587e-12,8.0594663040081615e-24,1.4404689299336921e-17
1.2343886287587856e-16,0.004023131612903226,0.0,0.0,0.010942917768859178,0.49999999995042665,1.0707430172864197e-115,3.1294715422463316e-37,4.0426525505668229e-69,1.3729198539289314e-81,2.9087510910523964e-123,1.0828177519707414e-28,3.1642687934851179e-35,0.0,0.49999999869612949,1.6407820211785646e-10,1.1374994151063901e-09,4.957345483943192e-11,4.2297643615558472e-18,2.2929819976825975e-12,2.2929320430158641e-12,1.7861021154778672e-23,2.4977315505912594e-17
1.5313843895348965e-16,0.004023131612903226,0.0,0.0,0.010942917716381008,0.49999999993850081,6.3217022758905697e-115,5.8616937800810206e-37,1.0646791794382666e-68,4.2887118085704991e-81,2.2242390977965183e-122,1.6665261164525128e-28,5.9265448873577771e-35,0.0,0.49999999838244491,2.0352712125578372e-10,1.4111833315073218e-09,6.149931239334648e-11,6.5098681308956235e-18,2.8446843554302836e-12,2.8446074722308446e-12,3.3454545285626069e-23,3.8441566265464913e-17
2.1253759110871182e-16,0.004023131612903226,0.0,0.0,0.010942917611459711,0.49999999991465094,1.1592113764539102e-113,1.5259858732579742e-36,5.5309615970071987e-68,2.7470930701319231e-80,6.0819590246674847e-121,3.2100290391867292e-28,1.5427862209693068e-34,0.0,0.49999999775510923,2.8239176502252015e-10,1.958550985292959e-09,8.534917716264584e-11,1.253913479049645e-17,3.9480977288337838e-12,3.9479496388879325e-12,8.7091523682849172e-23,7.4044885834628827e-17
2.71936743263934e-16,0.004023131612903226,0.0,0.0,0.010942917506585105,0.49999999989080351,7.9519523079912181e-113,3.1529918302564224e-36,2.0708453235663276e-67,1.1403141450605665e-79,5.0440575358260113e-120,5.2549844239754496e-28,3.1876213195812704e-34,0.0,0.49999999712781806,3.6121217016296273e-10,2.5059184003904246e-09,1.091965750269541e-10,2.0527146114879969e-17,5.0515226460209605e-12,5.0512802166056625e-12,1.7994581059894772e-22,1.2121452770381787e-16
3.313358954191562e-16,0.004023131612903226,0.0,0.0,0.010942917401757167,0.49999999986695853,4.1778388606514057e-112,5.6696813949404681e-36,6.2870180032625891e-67,3.8322087636000708e-79,3.1921149413414292e-119,7.801397509245254e-28,5.7318591320044814e-34,0.0,0.49999999650057125,4.3998836245160377e-10,3.0532855767998815e-09,1.3304150625137715e-10,3.0473901096835949e-17,6.1549591068751885e-12,6.1545992054973147e-12,3.2357209999930669e-22,1.7995036536563528e-16
3.9073504757437836e-16,0.004023131612903226,0.0,0.0,0.010942917296975871,0.49999999984311611,1.8893566993484085e-111,9.2768509501622969e-36,1.6391651894011263e-66,1.1192696330803005e-78,1.7034198451077108e-118,1.0849273495283056e-27,9.3784778499753585e-34,0.0,0.49999999587336896,5.1872036742845071e-10,3.6006525145214844e-09,1.568839710987269e-10,4.2379398761199694e-17,7.2584071112809558e-12,7.2579066056750658e-12,5.2942738140915908e-22,2.5025227351858904e-16
5.095333518848227e-16,0.004023131612903226,0.0,0.0,0.010942917087553109,0.49999999979543858,4.7537621357163672e-110,2.0533124385873487e-35,8.6546762875280179e-66,8.5194269462042223e-78,5.9706565124473749e-117,1.8449434126341269e-27,2.0757688810984438e-33,0.0,0.49999999461909739,6.7605191332312355e-10,4.6953856739017284e-09,2.0456150267035331e-10,7.2066618411037215e-17,9.4653377503039607e-12,9.4644866403191441e-12,1.1717816587089192e-21,4.2555382062702726e-16
6.164518257642227e-16,0.004023131612903226,0.0,0.0,0.010942916899231889,0.49999999975253723,2.9627741170220383e-109,3.6342207350317571e-35,2.6981181542328976e-65,3.1905623073546173e-77,4.3775341346078663e-116,2.7004632283806009e-27,3.6739195833075261e-33,0.0,0.49999999349040475,8.1749943157752128e-10,5.6806447010330069e-09,2.47462848625366e-10,1.0548400659795396e-16,1.1451614803249695e-11,1.1450369039185943e-11,2.0739125802956968e-21,6.2287995796403479e-16
7.233702996436225e-16,0.004023131612903226,0.0,0.0,0.010942916711061398,0.49999999970964387,1.3146001802191045e-108,5.8709370181514789e-35,6.9720268951674273e-65,9.5784680674430646e-77,2.2110501493330798e-115,3.7184648559135419e-27,5.9350004641635041e-33,0.0,0.49999999236185555,9.5880416697556257e-10,6.6659029548179983e-09,2.9035620747619465e-10,1.4524770634496854e-16,1.3437929255562022e-11,1.3436213892309424e-11,3.3502266504230224e-21,8.5767827607307731e-16
8.302887735230224e-16,0.004023131612903226,0.0,0.0,0.010942916523041498,0.49999999966675851,4.8886785698402644e-108,8.8771208352118988e-35,1.5772832096364747e-64,2.4528257632703182e-76,9.3935106049790182e-115,4.8989512372184982e-27,8.9738908217545755e-33,0.0,0.49999999123344979,1.0999662635533096e-09,7.6511604352575926e-09,3.3324158070926088e-10,1.9135771210062503e-16,1.5424281106586897e-11,1.542202120032443e-11,5.065550065975077e-21,1.1299480656850731e-15
1.0441257212818223e-15,0.004023131612903226,0.0,0.0,0.010942916147452875,0.49999999958101177,5.7909375056507865e-107,1.7652751844381245e-34,6.3572896402018464e-64,1.2721866240015327e-75,1.4639426064925829e-113,7.7473900335484608e-27,1.7844812282939747e-32,0.0,0.49999998897706793,1.3818631156360249e-09,9.6216730761041435e-09,4.1898837626824962e-10,3.0261661943120983e-16,1.9397097002156861e-11,1.9393523183568931e-11,1.0072607015121004e-20,1.7868992213616671e-15
1.257962669040622e-15,0.004023131612903226,0.0,0.0,0.010942915772464855,0.49999999949529683,3.4647070771670609e-106,3.08709788491662e-34,1.9335781869044643e-63,4.6256521221685845e-75,1.0263951636713541e-112,1.1245803164513743e-26,3.1206225706568396e-32,0.0,0.49999998672125795,1.6631911378124845e-09,1.159218262357976e-08,5.0470324719420515e-10,4.3926068417247666e-16,2.337006248472387e-11,2.3364874993999451e-11,1.7613882919234246e-20,2.5937277483316117e-15
1.4717996167994217e-15,0.004023131612903226,0.0,0.0,0.010942915398076283,0.49999999940961387,1.522077628510139e-105,4.944191374363784e-34,4.9031214739644486e-63,1.3517891005744541e-74,5.1912437561494844e-112,1.5394214180259859e-26,4.9977852847198949e-32,0.0,0.49999998446601868,1.943951477971955e-09,1.3562689077691542e-08,5.9038620537653801e-10,6.0128986190436454e-16,2.7343177549050775e-11,2.7336076636695858e-11,2.8208202504284823e-20,3.5504279692607722e-15
1.6856365645582215e-15,0.004023131612903226,0.0,0.0,0.010942915024286,0.49999999932396283,5.5491963552169536e-105,7.4275814971202614e-34,1.0952188093617012e-62,3.407986824998304e-74,2.1578835419863879e-111,2.0192646631121432e-26,7.5079491389750966e-32,0.0,0.49999998221134895,2.2241452816877571e-09,1.5533192438446577e-08,6.7603726270066629e-10,7.8870410820597837e-16,3.1316442189899546e-11,3.1307128116737282e-11,4.2374353972017853e-20,4.6569942067837707e-15
1.899473512317021e-15,0.004023131612903226,0.0,0.0,0.010942914651092851,0.49999999923834371,1.7574534852700708e-104,1.0628304541746052e-33,2.2247940861698253e-62,7.7060628790911292e-74,7.6951475645601181e-111,2.5641124066521874e-26,1.0743097275261861e-31,0.0,0.49999997995724776,2.5037736921812484e-09,1.7503692705851967e-08,7.6165643104749547e-10,1.0015033786565079e-15,3.52898564020315e-11,3.5278029439201873e-11,6.0631065590305412e-20,5.9134207837556993e-15
2.3271474078346206e-15,0.004023131612903226,0.0,0.0,0.010942913906493341,0.49999999906720088,1.3921082245202774e-103,1.9545939581349057e-33,7.4715280171583095e-62,3.1439396279035278e-73,7.6819209194241912e-110,3.848830808331884e-26,1.9756290786611941e-31,0.0,0.49999997545074598,3.0613388953424948e-09,2.1444683960642114e-08,9.3279914831121779e-10,1.5032568143227441e-15,4.3237133519187482e-11,4.3219381631708468e-11,1.1149077875520456e-19,8.8758322487426978e-15
2.75482130335222e-15,0.004023131612903226,0.0,0.0,0.010942913164268556,0.49999999889618568,7.2764395053390005e-103,3.2425584434185132e-33,2.0463412153533433e-61,1.0108708066890031e-72,4.7027008882649286e-109,5.3935954605744903e-26,3.2773288767695546e-31,0.0,0.49999997094650428,3.6166561868221044e-09,2.5385662842118606e-08,1.1038144521247225e-09,2.1065498135417558e-15,5.1185008858597178e-11,5.1160133254821447e-11,1.8493593413663624e-19,1.2437616951956306e-14
3.1824951988698195e-15,0.004023131612903226,0.0,0.0,0.010942912424409345,0.4999999987252976,2.9528123082074579e-102,4.9995889841464553e-33,4.8455751756978829e-61,2.743802328279417e-72,2.1821594753840715e-108,7.1984251993823657e-26,5.0530064982359734e-31,0.0,0.49999996644451361,4.1697346290148878e-09,2.9326629350337985e-08,1.2747024373733668e-09,2.811382020955813e-15,5.9133482378329122e-11,5.910028434913133e-11,2.8511416063186772e-19,1.6598729484781089e-14
3.610169094387419e-15,0.004023131612903226,0.0,0.0,0.010942911686906578,0.49999999855453692,1.0099262554932094e-101,7.2985670168723313e-33,1.0294787646666298e-60,6.5708151175532853e-72,8.4218050613056024e-108,9.2633388593347494e-26,7.3762646050871057e-31,0.0,0.49999996194476498,4.7205832479284106e-09,3.3267583485356761e-08,1.4454631988719989e-09,3.6177530812102573e-15,6.7082554036441936e-11,6.7039834955213621e-11,4.161721489063988e-19,2.1359124442054336e-14
4.465516885422619e-15,0.004023131612903226,0.0,0.0,0.0109429102189341,0.49999999821339669,9.2885571986790354e-101,1.3813973515243289e-32,3.7067738376762872e-60,2.9562320232318073e-71,9.895525180047587e-107,1.4173493273974446e-25,1.395995974843914e-30,0.0,0.49999995295195765,5.8156269392531909e-09,4.1149454636017955e-08,1.7866034295269985e-09,5.5351103388355625e-15,8.2982491599995319e-11,8.2917134864923839e-11,7.8750950564753681e-19,3.2677580026291516e-14
5.3208646764578175e-15,0.004023131612903226,0.0,0.0,0.010942908760278879,0.49999999787276422,5.2515238858253608e-100,2.3372158023073273e-32,1.0610279669914155e-59,1.0077830044581933e-70,6.5802724134774527e-106,2.0124209352812483e-25,2.3617342289140415e-30,0.0,0.49999994396801095,6.9018587455916394e-09,4.9031276294552663e-08,2.1272359011990348e-09,7.8586187436378921e-15,9.8884821213529214e-11,9.8792033308260002e-11,1.3321027849505645e-18,4.6392620531917435e-14
6.176212467493016e-15,0.004023131612903226,0.0,0.0,0.01094290731086925,0.49999999753263874,2.2369875313243395e-99,3.6556763719771196e-32,2.5889601373983323e-59,2.8408979900092152e-70,3.2124905740104622e-105,2.7115637721365999e-25,3.6937425388602127e-30,0.0,0.49999993499285383,7.9793495764194602e-09,5.6913048461410144e-08,2.4673613698686344e-09,1.0588275452883678e-14,1.1478954254115949e-10,1.1466453060929378e-10,2.0830917247766366e-18,6.2503882841246464e-14
7.031560258528215e-15,0.004023131612903226,0.0,0.0,0.010942905870634121,0.49999999719301946,7.9382871158984678e-99,5.39516969042092e-32,5.6229998654250007e-59,6.9881633852672478e-70,1.2903629887748248e-104,3.5147928982297749e-25,5.4509307308700686e-30,0.0,0.49999992602641607,9.0481697703858858e-09,6.4794771137038584e-08,2.8069805903885335e-09,1.3724077623885569e-14,1.306966552468473e-10,1.3053462709186234e-10,3.0736010109497575e-18,8.1011003891652538e-14
